dhe	そして
pis	ダーティ
pis	ダーティー
kontrabas	コントラバス
roseau	ロゾー
midhje	ムール貝
libiane	リビア
xxv	xxv
qipriote	キプロス
connie	コニー
mëlçinë	レバー
mëlçinë	肝臓
burokratët	官僚
menagjer	店長
menagjer	支配人
menagjer	マネージャー
menagjer	マネージャ
ella	エラ
melani	メラニー
slot	slot
slot	スロット
kinemaje	映画
kinemaje	シネマ
barron	バロン
habe	habe
falim	許す
pëlhurave	生地
taco	タコス
reinhardt	ラインハルト
remus	レムス
mame	まめ
shpenzim	費用
shpenzim	経費
pnp	pnp
instalimet	インストール
instalimet	インストール
verso	verso
xxvi	xxvi
fransua	フランソワ
pegasus	ペガサス
fiksimi	こだわり
fiksimi	執念
etanol	エタノール
lutë	リュート
sinonimi	同義語
sinonimi	類義語
qabja	モスク
preke	タッチ
preke	touch
preke	触る
kuzhinieri	コック
kuzhinieri	クック
dashurat	ガールフレンド
injorantë	無知
uraniumit	ウラン
dobitë	福利
kirin	きりん
paralajmërues	ワーナー
modernist	モダニズム
elasticitetin	弾性
rreshtim	裏地
karakas	カラカス
atc	atc
sands	サンズ
inflacion	インフレーション
kira	キラ
gërmave	コーディング
pijanec	酔っぱらい
saksofon	sax
saksofon	サックス
saksofon	サックス
voll	voll
borzilok	バジル
borzilok	バジリコ
vaughn	ヴォーン
homerin	ホーマー
ittf	ittf
adolph	アドルフ
fini	フィン
mëkatare	罪人
hilari	ヒラリー
furi	激怒
furi	フューリー
gwh	gwh
punetor	車掌
bento	弁当
tonalitet	カリスマ
cic	cic
cic	clc
zim	zim
masazh	マッサージ
kaf	カーフ
zentrum	ツェントルム
npn	npn
kufje	ヘッドホン
diogo	ディオゴ
orfeo	オルフェオ
redgrave	レッドグレイヴ
hile	トリック
hile	カンニング
shpia	ハウス
rubisco	rubisco
archiveurl	archiveurl
desdemona	デズデモーナ
beqari	独身
llogarite	計算
poco	poco
vigjilent	ヴィジラント
vigjilent	アラート
marinari	船員
hipokrizi	偽善
tifa	ティファ
avokado	アボカド
torta	ケーキ
soke	宗家
stallat	厩舎
secondo	セコンド
paypal	paypal
ndjehem	感じる
ndjehem	feel
ndjehem	フィール
falso	false
falso	虚偽
gjelbërimin	緑化
proteus	プロテウス
rej	レイ
xhuxha	スマーフ
xhuxha	ドワーフ
çiklizmi	サイクリング
masaçusets	マサチューセッツ
pastruese	メイド
alp	アルプ
alp	alp
ofruesi	プロバイダ
ofruesi	プロバイダー
antiplumb	防弾
insekti	昆虫
insekti	バグ
insekti	不具合
insekti	bug
megumi	めぐみ
nxitoni	急ぐ
laca	laca
biz	ビズ
menaxherin	店長
menaxherin	支配人
menaxherin	マネージャー
menaxherin	マネージャ
nazizmi	ナチズム
xhonson	ジョンソン
udo	ウド
përditësimi	アップデート
përditësimi	更新
përmbytjen	洪水
maksi	マックス
maksi	max
bao	バオ
lowercase	小文字
sumer	サムナー
kallio	カリオ
pneumoni	肺炎
kasandra	カサンドラ
colhead	colhead
tot	tot
sigfig	sigfig
suat	swat
suat	スワット
profesionalizmi	プロフェッショナル
blogun	ブログ
shpatar	スウォーズマン
barletta	バルレッタ
eest	eest
gtz	gtz
shanti	シャンティ
spi	ラッパー
spi	wrapper
vdis	die
vdis	死ぬ
utp	utp
heredia	エレディア
improvizim	即興
këshillojë	助言
molly	モリー
kauzë	原因
konsultim	諮問
konsultim	相談
konsultim	協議
mente	ペパーミント
gjigandë	巨人
gjigandë	ジャイアンツ
karikaturës	カリカチュア
florencia	フロレンシア
kpd	kpd
sulfat	硫酸
erat	erat
prizmit	プリズム
ndenja	滞在
stalla	バーン
stalla	納屋
stalla	厩舎
dillon	ディロン
wernigerode	ヴェルニゲローデ
bjere	落ちる
bjere	落下
mckellen	マッケラン
tvr	tvr
snowden	スノーデン
sammy	サミー
figc	figc
ambicjet	野心
mag	マグ
mag	mag
iaea	iaea
pëlqim	同意
pëlqim	承諾
moraes	モラエス
eter	エーテル
asimov	アシモフ
ujitës	スプリンクラー
prada	プラダ
favorit	お気に入り
favorit	お気に入り
fili	フィル
ekspertizë	専門
antica	antica
përbuz	軽蔑
grafikun	グラフ
motoret	エンジン
pleven	プレヴェン
markez	マルケス
dep	dep
tah	tah
edukate	繁殖
castrum	castrum
zvarritur	ストール
hakan	ハカン
mendez	メンデス
prostatës	前立腺
kart	マッチング
rockefeller	ロックフェラー
grin	グリーン
grin	緑色
leonida	レオニダス
shkrijë	雪解け
kasino	カジノ
hdr	hdr
resp	resp
mastrihtit	マーストリヒト
goemon	五右衛門
niseshte	デンプン
mbasdite	午後
jaser	ヤセル
zola	ゾラ
boje	ペンキ
boje	ペイント
boje	塗料
boje	インク
gjurin	ひざ
buci	ブッチ
litarin	ロープ
sys	sys
tasman	タスマン
bler	ブレア
vapa	ヒート
ndb	ndb
shikimet	光景
shikimet	ビュー
dhën	与えられた
përditësimet	アップデート
përditësimet	更新
helix	ヘリックス
helix	螺旋
konjak	ブランデー
konjak	コニャック
kuki	cookie
kuki	クッキー
volker	フォルカー
formatimin	フォーマット
formatimin	整形
sirtar	引き出し
trajnere	トレーナー
sechs	sechs
jetzt	jetzt
nurse	ナース
celine	セリーヌ
dënojë	処罰
benítez	ベニテス
heian	平安
zoff	ゾフ
dota	dota
madalena	マドレーヌ
intenzive	激しい
manovrat	演習
bastard	ろくでなし
pjeshkë	ピーチ
pjeshkë	モモ
dasem	ウェディング
dasem	結婚式
aureus	アウレウス
lodhjen	疲労
lodhjen	疲労
mpla	mpla
juno	ジュノー
razak	ラザク
alu	alu
vrapin	ジョギング
faksimile	ファクシミリ
favoritët	お気に入り
favoritët	好み
favoritët	お気に入り
fergie	ファーギー
französische	französische
zane	ゼイン
zane	フェアリー
zane	妖精
doppler	ドップラー
shokuese	ショッキング
burger	バーガー
burger	ハンバーガー
siklet	恥ずかしい
deveja	キャメル
deveja	ラクダ
beqare	シングル
beqare	独身
vetëvrasës	自殺
darkgrey	darkgrey
iridiumi	イリジウム
sombra	sombra
venezueliane	ベネズエラ
bosko	ボスコ
fordi	フォード
sandale	サンダル
gjigandi	巨人
gjigandi	ジャイアント
gjigandi	巨大
trëndafilat	薔薇
trëndafilat	バラ
doping	ドープ
doping	ドーピング
aoki	青木
libian	リビア
pirateria	海賊
flluskë	バブル
antitrupa	抗体
ristrukturimin	再編
ichiro	一郎
karvan	船団
diamantit	ダイヤモンド
diamantit	ダイアモンド
bolzanos	チロル
kazma	kazma
puntorët	社員
albans	albans
handel	ヘンデル
fock	フォック
artista	芸術家
artista	アーティスト
skara	グリル
meno	meno
carmelo	カーメロ
carmelo	カルメロ
fukara	農民
blasfemi	冒涜
shui	拾遺
thurjen	編み物
telin	ワイヤ
telin	針金
telin	ワイヤー
lejet	権限
lejet	許可
mesihu	メシア
freebsd	freebsd
deni	ダニー
deni	デニー
hdl	hdl
papi	パピ
busull	コンパス
lyle	ライル
geto	ゲットー
edmonton	エドモントン
dou	ダウ
ftesat	招待
ftesat	招待
shpifur	グロス
majonezë	マヨネーズ
ezofagu	食道
valixhe	スーツケース
valixhe	スーツケース
prezentim	プレゼン
prezentim	プレゼンテーション
matos	マトス
gilman	ギルマン
gazetaria	ジャーナリズム
gazetaria	報道
seminole	セミノール
bournemouth	ボーンマス
goa	ゴア
bike	バイク
bike	自転車
privatësinë	プライバシー
paregjistruar	未登録
evangelion	エヴァンゲリオン
davao	ダバオ
lolo	愚か者
lolo	フール
brun	bru
maura	マウラ
tena	テナ
lei	レウ
shkurton	切り傷
pbk	pbk
gjëmë	荒廃
flint	フリント
cokollata	フォンデュ
cokollata	チョコレート
kazino	カジノ
truproja	ボディーガード
truproja	ボディーガード
truproja	ボディガード
pakicën	少数
puma	プーマ
cremona	クレモナ
esm	esm
kontrollorët	コントローラ
kontrollorët	コントローラー
amantes	amantes
kërcente	動悸
tie	引き分け
tie	ネクタイ
sancho	サンチョ
bllokadë	封鎖
eloy	エロイ
konspiracion	陰謀
mural	壁画
individualist	individualist
maloney	マロニー
piston	ピストン
qumesht	牛乳
qumesht	ミルク
rrobaqepës	仕立て屋
rastësia	偶然
hipokrit	偽善
hipokrit	偽善
argon	アルゴン
reise	reise
aos	aos
kafsh	動物
kafsh	アニマル
kafsh	動物
parazit	寄生
parazit	寄生虫
shapiro	シャピロ
qep	縫う
zak	ザック
kallëp	漆喰
greve	ストライキ
greve	ストライク
akumulimit	集積
vincennes	ヴァンセンヌ
vincennes	ヴィンセンス
soda	ソーダ
mirenjohje	感謝
bordo	ボルドー
shtyrja	延期
koprrac	ケチ
baret	バー
baret	バレット
shampo	シャンプー
erzurum	エルズルム
kipling	kipling
laki	ラッキー
bujumbura	ブジュンブラ
vizaton	図面
vizaton	描画
vizaton	ドローイング
sudanez	スーダン
eksplorimit	探検
tenesi	テネシー
përkeqësimin	劣化
gjyqësori	司法
mbathje	下着
drakula	ドラキュラ
gjerdanin	ネックレス
roller	ローラー
epshin	性欲
chapterurl	chapterurl
spartanburg	スパータンバーグ
shpenzimi	出費
faber	フェイバー
kegan	kegan
pikësimi	句読点
anguilla	アンギラ
bohemian	ボヘミアン
balon	風船
balon	気球
lusin	ルーシー
deportimin	送還
dorëza	手袋
dorëza	グローブ
dorëza	手袋
ojos	オホス
tampa	タンパ
diplomimi	卒業
daman	ダマン
buken	ジャム
zvarritje	クロール
kessler	ケスラー
sop	sop
xhungla	ジャングル
genève	genève
bathurst	バサースト
sna	sna
gjum	睡眠
gjum	眠る
gjum	スリープ
grabit	ロブ
ouen	オーウェン
ouen	オーエン
hokaido	北海道
sllovakinë	スロバキア
sputnik	スプートニク
sacchi	サッキ
headers	ヘッダ
headers	ヘッダー
kartelën	フォルダ
përmirësimeve	改良
hurd	hurd
haarlem	ハールレム
mda	mda
sme	sme
vetëtimat	ボルト
gmatch	gmatch
fiesole	フィエーゾレ
citoj	引用
lypës	乞食
vaduz	ファドゥーツ
sorrë	カラス
sorrë	クロウ
pem	emp
pem	pam
evenodd	evenodd
hepatitis	肝炎
pilula	錠剤
nrj	nrj
shtizat	スピアーズ
epp	epp
valdez	バルデス
tavolinat	テーブル
antalya	アンタルヤ
eriku	エリック
poo	プー
fiume	fiume
begatia	繁栄
menstrual	月経
ntm	ntm
merimangë	スパイダー
merimangë	クモ
gotat	cups
gotat	カップ
mareshal	元帥
parvatit	パールヴァティー
bae	bae
braktiset	放棄された
kcal	kcal
ojo	往生
paprekshëm	アンタッチャブル
gam	gam
białystok	ビャウィストク
hélène	エレーヌ
demonstrimi	デモ
demonstrimi	デモンストレーション
demonstrimi	実演
demonstrimi	デモ
doch	doch
gavin	ギャヴィン
gavin	ギャビン
soziale	soziale
trokitur	ノック
simulim	シミュレーション
feuerbach	フォイエルバッハ
skot	スコット
garantoi	保証
leri	ラリー
vahid	vahid
valerio	ヴァレリオ
tevez	テベス
shikuesi	ビューア
tiffany	ティファニー
welbeck	ウェルベック
browning	ブラウニング
browning	ブローニング
halogen	ハロゲン
britmat	叫び声
suppressplaceholder	suppressplaceholder
phtml	phtml
cccc	cccc
rihanna	リアーナ
bubullima	サンダー
debora	デブラ
demokratie	demokratie
veshe	着る
veshe	摩耗
samit	サミット
samit	頂上
feliciano	フェリシアーノ
panteizmi	汎神論
sapporo	札幌
generis	generis
përbindëshat	モンスターズ
alfredi	アルフレッド
ligny	リニー
dat	dat
deklarojë	申告
deklarojë	宣言
msm	msm
laraska	カササギ
zez	黒い
zez	ブラック
jukka	ユッカ
rojtari	レインジャー
saraswati	サラスヴァティー
coldplay	コールドプレイ
ndihmues	役立つ
ndihmues	ヘルパー
salcën	ソース
disponueshmërinë	可用性
puk	puk
prk	prk
mbuloje	表紙
mbuloje	被覆
mbuloje	カバー
mbuloje	cover
tanku	戦車
tanku	タンク
autorizimi	認可
autorizimi	認可
autorizimi	許諾
ccc	ccc
avon	エイヴォン
qindarkë	ペニー
bindem	従う
vga	vga
sandler	サンドラー
bumerang	ブーメラン
imitues	コピーキャット
hbv	hbv
dajat	おじ
pemet	樹木
antivirus	antivirus
hedhe	投げる
baha	バハ
irrituar	イライラ
epstein	エプスタイン
cosmos	cosmos
cosmos	コスモス
vetmitar	隠者
bolt	ボルト
fréjus	フレジュス
konfuz	混乱
paraburgimit	拘禁
paraburgimit	勾留
paraburgimit	留置
paraburgimit	収容
llokum	スモモ
llokum	プラム
hajmali	お守り
agf	agf
rigoni	オレガノ
veni	put
moja	moja
aurelia	アウレリア
ttl	ttl
demokratikë	民主主義
fermeri	農家
alonzo	アロンゾ
çmenduria	正気
çmenduria	狂気
çmenduria	狂気
decatur	ディケーター
rekomandoj	おすすめ
rekomandoj	すすめる
rekomandoj	薦める
nimfë	ニンフ
sps	sps
politikanet	政治家
gjynah	哀れみ
brodi	ブロディ
bombardohet	飽和
instagrami	インスタグラム
instagrami	instagram
eleminohet	削除
laver	レーバー
konsultimet	相談
gros	グロス
hallat	おば
efe	efe
mouton	ムートン
bava	bava
eaton	イートン
nazaretit	ナザレ
deshperuar	必死
cyborg	サイボーグ
punu	働く
punu	作業
borodin	ボロディン
cidr	cidr
nac	nac
pasaportave	パスポート
dhuruesi	ドナー
fuqin	権力
fuqin	パワー
gallup	ギャラップ
ironikisht	皮肉
melanie	メラニー
apartamentet	アパート
pirgje	ダンプ
ltf	ltf
stf	stf
trias	トリアス
skyline	スカイライン
ict	ict
herkuli	ヘラクレス
plakat	魔女
makhachkala	マハチカラ
hajdute	泥棒
tranit	トラーニ
mam	ママ
nervi	神経
historischen	historischen
mena	メナ
pap	pap
koprraci	けち
rrugicave	路地
hallë	叔母
hallë	おば
tullë	レンガ
tullë	れんが
tullë	煉瓦
kapelja	ハット
kapelja	帽子
jenna	ジェナ
kadife	ベルベット
hipopotami	カバ
geste	geste
refuzoj	拒否
oktavë	オクターヴ
putrat	前足
mamoru	まもる
mitat	ミドハト
përhumbur	放浪
përhumbur	さまよう
xhaketa	ジャケット
mosfet	mosfet
luiziana	ルイジアナ
srs	srs
genocidi	ジェノサイド
sidnei	シドニー
sidnei	シドニー
zbardh	ブリーチ
premteve	金曜日
premteve	金曜
stv	stv
devet	ラクダ
parandalues	予防
alisa	アリサ
alisa	アリス
sanduiç	サンドイッチ
sanduiç	サンドウィッチ
eufor	eufor
abhandlungen	abhandlungen
algarve	アルガルヴェ
bmc	bmc
boo	ブー
boo	boo
vulcan	バルカン
misin	ミッシー
rojtarët	ウォッチメン
televizorë	テレビ
pashmangshmërisht	必然
fiesta	fiesta
auditor	講堂
damari	静脈
violonçelist	チェロ
natur	natur
stat	stat
imagestyle	imagestyle
plasaritje	クラッキング
llampa	ランプ
llampa	街灯
babushi	ダディ
sinkronizimi	同期
sinkronizimi	sync
monsunet	モンスーン
priscilla	プリシラ
tut	tut
zarf	封筒
nënshkruaj	サイン
nënshkruaj	記号
nënshkruaj	署名
belli	ベル
marković	マルコヴィッチ
hida	飛騨
dizajnë	デザイナー
xhinse	ジーンズ
asistenti	助手
asistenti	アシスタント
egy	egy
jameson	ジェイムソン
amendamentet	改正
arbeiten	arbeiten
çiklizëm	サイクリング
manualisht	手動
shampanjë	シャンパン
shenzhen	深セン
otava	オタワ
ppm	ppm
git	git
ninjutsu	忍術
nomura	野村
laja	洗う
laja	ウォッシュ
rezolutat	解像度
antagonisti	敵役
kappa	カッパ
otra	otra
json	json
melvin	メルヴィン
melvin	メルビン
zeichen	zeichen
vox	vox
havai	ハワイ
vladi	ヴラド
petulla	ホットケーキ
petulla	パンケーキ
petulla	ドーナッツ
petulla	ドーナツ
erster	erster
pagjumësi	不眠症
vegjetarian	ベジタリアン
toten	滔天
hansi	ハンス
gungë	しこり
gungë	こぶ
medalionin	メダル
magnum	マグナム
citationclass	citationclass
bobo	ボボ
thinkpad	thinkpad
ros	ロス
sperma	精子
sperma	精液
adh	adh
ndihmësve	助っ人
klagenfurt	クラーゲンフルト
psa	psa
gaiden	外伝
apostrophe	アポストロフィー
bekimit	ブリス
bekimit	至福
reinbek	reinbek
honeycomb	蜂の巣
ortogonal	八角形
xhakarta	ジャカルタ
ngacmuese	teaser
ngacmuese	嫌がらせ
nih	nih
xxl	xxl
diference	差異
diference	違い
diference	差分
dml	dml
cigaren	タバコ
yaw	ヨー
emergjencë	緊急
irl	irl
zgjate	延長
udine	ウーディネ
nej	ナーイ
rregullimet	セッティング
rregullimet	設定
perkrahje	サポート
perkrahje	支持
ostia	オスティア
keli	ケリー
tendosje	変形
dentist	歯科医
dentist	歯医者
rimorkio	けん引
rimorkio	トレーラー
rimorkio	予告編
ekaterina	エカテリーナ
usc	usc
nxitjet	報奨
nxitjet	インセンティブ
civita	チヴィタ
bonne	ボンヌ
talin	タリン
novatore	革新
konstanz	コンスタンツ
kursime	貯蓄
kursime	貯金
kursime	節約
kursime	預金
dao	dao
zehn	zehn
kisses	キス
mërzitshëm	退屈
mërzitshëm	つまらない
maratonë	マラソン
arrë	くるみ
arrë	クルミ
loder	おもちゃ
loder	オモチャ
loder	玩具
aci	aci
pinguin	ペンギン
fletushka	チラシ
lypin	物乞い
lypin	乞食
moo	moo
dionisin	ディオニューソス
messier	メシエ
aps	aps
imorale	不道徳
haitian	ハイチ
thonburi	トンブリー
artizanateve	手芸
mbytje	溺死
dodoma	ドドマ
treshi	三人
treshi	three
treshi	スリー
leto	レートー
kiotos	京都
punësojë	雇う
punësojë	雇う
libero	リベロ
duras	デュラス
spiuni	スパイ
trendafil	ローズ
trendafil	ロゼ
trendafil	バラ
trendafil	rose
trendafil	薔薇
jumping	bungie
dinamiti	ダイナマイト
hofmann	ホフマン
lokomotivë	機関車
wbc	wbc
paduruar	せっかち
armatura	アーマー
armatura	装甲
mumje	ゾンビ
