tudi	همچنین
vili	ویلایی
vili	ویلا
vili	ویلای
chan	چان
chan	chan
čet	پنجشنبه
čet	سربازان
čet	قافله
mamo	مادر
mamo	مامان
mamo	mom
mamo	مام
mamo	مادر
mamo	مادری
galaksij	کهکشانها
gost	مهمان
gost	میهمان
bitk	نبردهای
evangelij	انجیل
giacomo	جاکومو
zaščiti	محافظت
ledvic	کلیه
ledvic	قلوه
spomini	خاطرات
spomini	خاطره
spomini	حافظه
spomini	خاطره
spomini	حافظه
spomini	حافظۀ
bakra	مس
poklicno	vocational
miles	مایل
miles	مایلز
shranjevanje	نجات
shranjevanje	ذخیره
shranjevanje	ذخیرۀ
shranjevanje	انبار
shranjevanje	ذخیره
zdravniki	پزشکان
zdravniki	پزشکان
zdravniki	دکترای
zdravniki	دکترا
zdravniki	دکترها
raziskuje	اکتشاف
raziskuje	کاوش
lopez	لوپز
veri	ایمانش
veri	ایمان
veri	ایمانی
federacije	فدراسیون
hudi	شدید
lisa	لیسا
lisa	لیزا
nedelja	ساندی
nedelja	یکشنبه
sedmi	هفتمین
sedmi	هفتم
piramide	هرم
piramide	هرمی
piramide	اهرام
piramide	هرم
piramide	اهرام
gerald	جرالد
aus	aus
profesorica	پروفسور
profesorica	پرفسور
nekaterim	بعضیها
nekaterim	برخی
managerclubs	managerclubs
anders	آندرس
anders	اندرس
edwin	ادوین
princeton	پرینستون
todd	تاد
univerz	دانشگاههای
univerz	دانشگاهها
spremenljivke	متغیرها
spremenljivke	متغیر
prejšnji	پیشین
prejšnji	قبلی
mathieu	ماتیو
sladkorja	شکری
sladkorja	قند
sladkorja	شکر
ein	ein
han	هان
roland	رولند
roland	رولاند
krajevna	محلی
spreminjanje	تغییر
uspešnost	عملکرد
uspešnost	اجرا
uspešnost	کارایی
uspešnost	اثربخشی
uspešnost	کامیابی
uspešnost	موفق
uspešnost	موفقیتهای
uspešnost	success
uspešnost	موفقیت
molitve	دعا
molitve	نماز
molitve	نیایش
molitve	دعایی
celine	سلین
celine	سلین
celine	قاره
battista	باتیستا
orel	عقاب
orel	ایگل
jasna	یسنا
jasna	روشن
hubert	هوبرت
opredelitev	تعریف
charlotte	شارلوت
bella	بلا
rumeni	زرد
papirja	کاغذ
zaposlitev	شغل
zaposlitev	کار
zaposlitev	ایوب
zaposlitev	استخدام
zaposlitev	اشتغال
lucija	لوسی
lucija	لوسیا
ušesa	خوشه
ušesa	گوش
ušesa	گوشها
ušesa	گوشهای
nataša	ناتاشا
boljša	بهتر
boljša	بهترش
shs	shs
razpad	آوار
razpad	فروپاشی
razpad	پوسیدگی
rektor	provost
novejši	جدیدتر
petrova	پترووا
kolonija	کلونی
kolonija	مستعمره
broughton	بروتون
spol	جنسیتی
spol	جنسیت
spol	سکس
spol	جنسیت
spol	جنسی
mcdonnell	مکدانل
hčerke	دختران
sofija	سوفیا
fotografij	عکسها
fotografij	عکس
hong	هونگ
hong	هوانگ
hong	هانگ
hong	هنگ
trak	استریپ
trak	نوار
trak	نواری
trak	روبان
trak	تسمه
tennessee	تنسی
sončne	خورشیدی
vidik	جنبه
učiteljev	اساتید
učiteljev	معلم
učiteljev	مدرس
costa	کوستا
costa	کاستا
dokazano	ثابت
kit	نهنگ
kit	وال
plašč	کت
plašč	پالتو
plašč	شنل
plašč	خرقه
plašč	ردای
sneg	اسنو
sneg	برف
sneg	برفی
zasebni	خلوت
zasebni	شخصی
zasebni	سرباز
zasebni	private
zasebni	خصوصی
spretnosti	مهارتش
spretnosti	مهارت
spretnosti	مهارتهای
bernhard	برنهارد
zmagovalci	برندگان
soba	اتاق
soba	اتاقی
soba	اطاق
galaksije	کهکشانها
novinarka	خبرنگار
novinarka	گزارشگر
mod	مود
mod	mod
ujeli	دستگیر
ujeli	اسیر
švice	سویس
švice	سوییس
švice	سوئیس
cfg	cfg
svetlana	اسوتلانا
usmerjena	کارگردانی
usmerjena	گرا
irvine	ایروین
irvine	ارواین
off	خاموش
abc	abc
evrov	یورو
skok	جهش
skok	پرش
skok	پرشی
skok	جهش
skok	کبیسه
esej	مقاله
zmožnosti	توانایی
zmožnosti	قابلیت
zmožnosti	قابلیت
huda	شدید
huda	پررو
nadomestila	فدایی
padlo	فل
padlo	انداخته
padlo	سقوط
padlo	پاییز
padlo	fall
padlo	افتادن
colorado	کلرادو
colorado	کلورادو
zmes	آمیخته
zmes	مخلوطی
zaslužil	رهنورد
mer	مر
zapor	زندان
zapor	زندان
paula	پائولا
tradicija	سنت
tradicija	رسم
tine	تینا
praksa	تمرین
komedija	کمدی
sprejema	میپذیرد
sprejema	پذیرد
gsub	gsub
promocijo	ترویج
promocijo	ارتقاء
promocijo	ترفیع
promocijo	تبلیغ
promocijo	ارتقای
promocijo	ارتقا
device	virgo
device	حوریان
preprosta	ساده
unija	یونیون
unija	اتحادیه
unija	اتحاد
sky	آسمان
sky	اسکای
dnevni	روزانه
dnevni	daily
dnevni	دیلی
julia	جولیا
tanja	تانیا
tanja	تانیا
predstavljen	عرضه
beck	بک
obvezno	الزامی
obvezno	اجباری
obvezno	واجب
obvezno	اجباری
june	ژوئن
june	june
svobodna	free
svobodna	آزادی
svobodna	رایگان
svobodna	آزاده
svobodna	آزاد
jose	جوز
jose	خوزه
jose	خسه
jose	ژوزه
jose	خوزه
kraljico	queen
kraljico	ملکه
kraljico	بیبی
predniki	پدرانشان
predniki	اجداد
predniki	پدران
predniki	نیاکان
colin	کولین
colin	کالین
razmišljanja	تفکر
razmišljanja	فکر
nameščena	نصب
garda	نگهبانی
garda	گارد
garda	گاردا
ločeni	مطلقه
ločeni	طلاق
suzuki	سوزوکی
dansko	دانمارکی
dansko	دانمارک
dansko	دانمارک
veriga	زنجیری
veriga	زنجیره
veriga	زنجیر
veriga	زنجیرهای
hingis	هینگیس
reaktor	راکتور
reaktor	رآکتور
cleveland	کلیولند
usoda	سرنوشت
usoda	تقدیر
usoda	سرنوشتی
usoda	سرنوشت
usoda	تقدیر
učinkovita	کارآمد
učinkovita	مؤثر
učinkovita	موثر
prizadevanja	تلاشهای
prizadevanja	تلاشها
prizadevanja	کوشش
prizadevanja	تلاش
prizadevanja	کوشش
bistvo	فروهر
bistvo	گوهر
bistvo	اسانس
fazo	مرحله
fazo	فازی
fazo	فاز
talent	استعداد
talent	ذکاوت
talent	استعدادها
podrejen	مطیع
podrejen	زیردست
začetnik	مبتدی
amsterdam	آمستردام
amsterdam	امستردام
gosti	میهمانان
gosti	میهمان
gosti	مهمانان
redir	redir
zelandija	زلاند
jez	دم
jez	سد
party	مهمانی
party	پارتی
party	مهمونی
party	حزب
party	جشن
dovoljenja	مجوزها
dovoljenja	مجوزهای
dovoljenja	مجوزها
pozitiven	مثبت
dež	باران
dež	بارانی
dež	بارون
nasledstvo	جانشینی
nasledstvo	میراثی
nasledstvo	میراث
nasledstvo	ارث
tovor	محموله
tovor	باربری
tovor	محموله
tovor	کلاهک
razporeditev	توزیع
razporeditev	چیدمان
razporeditev	توافق
najmanjše	کوچکترین
vdova	بیوه
izbruh	شیوع
izbruh	فوران
trikotnika	مثلث
davenport	دونپورت
kocka	مکعب
nižja	پایینی
nenad	نناد
stabilnost	پایداری
stabilnost	ثبات
grobnice	گورها
krst	نگارگری
krst	تعمید
krst	تعمید
kongo	کنگو
šiška	چتری
konflikt	درگیری
konflikt	منازعه
konflikt	کشمکش
konflikt	نزاع
konflikt	ناسازگاری
arabci	اعراب
arabci	عرب
uniči	ویرانی
uniči	هلاکت
uniči	خراب
umetniška	هنرمندانه
umetniška	هنرمندی
mlajše	جوانتر
anja	آنیا
anja	آنیا
lyon	لیون
možen	امکان
možen	ممکن
založnik	ناشر
morris	موریس
zlatko	زلاتکو
možje	مردانی
možje	مردها
možje	مردان
pripravljena	اماده
pripravljena	آماده
pripravljena	مهیا
označevanje	معابر
fokker	فوکر
eugene	یوجین
eugene	اوژن
firence	فلورنس
firence	فلورانس
ron	ران
ron	رون
obstoječe	موجود
veleposlanik	سفیر
veleposlanik	کبیری
ista	همون
državljanstvo	تابعیت
državljanstvo	ملیت
državljanstvo	ملیتی
državljanstvo	تابعیت
državljanstvo	شهروندی
usta	دهانت
usta	دهان
usta	دهن
usta	دهان
usta	دهانشان
memorial	یادبود
memorial	مموریال
uspešnosti	عملکرد
uspešnosti	اجرا
uspešnosti	کارایی
poškodovana	مجروح
poškodovana	مصدوم
poškodovana	زخمی
rolls	رولز
mas	ماس
mas	mas
mas	توده
membrane	غشای
membrane	غشاء
središčem	مرکزی
meter	متر
meter	کنتور
meter	متر
mlado	جوان
mlado	یانگ
mlado	جوون
mlado	یونگ
vsebinsko	مفهومی
anti	ضد
kazalo	شاخص
kazalo	نمایه
situacijo	وضعیت
situacijo	موقعیت
wayne	وین
osvoboditev	آزادسازی
zasnova	دیزاین
zasnova	طرح
zasnova	طراحی
pomorsko	دریانوردی
howe	هاو
pat	پت
hrvati	کرووات
zaloge	انبارها
zaloge	سهام
zaloge	تدارکات
zaloge	تجهیزات
zaloge	آذوقه
zaloge	موجودی
zaloge	سهام
abeceda	الفبا
abeceda	الفبای
zasede	کمین
zasede	کمینگاه
mleka	شیر
mleka	میلک
mag	موبد
mag	mag
poletni	تابستان
poletni	سامر
poletni	تابستون
poletni	تابستانی
uživanje	برخورداری
molitev	دعا
molitev	دعا
molitev	نماز
molitev	نیایش
molitev	دعایی
molitev	نماز
molitev	دعا
prst	انگشتش
prst	انگشت
prst	فینگر
prst	انگشت
blato	لجن
blato	گِل
blato	ماد
blato	مدفوع
blato	سرگین
postopno	تدریجی
postopno	تدریج
postopno	پیشرو
navdih	الهام
navdih	الهام
tabele	میزهای
abd	عبد
študente	دانشجویان
disertacijo	تز
luč	سبک
luč	روشنایی
luč	نور
luč	روشن
luč	نوری
mehiški	مکزیک
mehiški	مکزیکی
aluminija	آلومینیوم
gozdni	فارست
gozdni	جنگل
gozdni	جنگلی
bogovi	خدایان
kupolo	گنبد
razširjeno	گسترده
lambert	لمبرت
cele	کل
stavka	اعتصاب
izziv	چالش
siriji	سوریه
gledalci	تماشاچیان
gledalci	تماشاگران
gledalci	حضار
gledalci	مخاطب
gledalci	بیننده
gledalci	بینندگان
gledalci	بازدیدکنندگان
primerjalno	تطبیقی
andrews	اندروز
keith	کیث
garcía	گارسیا
src	دل
src	دلها
schneider	اشنایدر
trdo	سخت
trdo	دشوار
čaj	چای
čaj	چایی
spartak	اسپارتاکوس
odpoved	استعفا
odpoved	انصراف
odpoved	ترک
odpoved	استعفای
odpoved	استعفاء
odpoved	استعفا
divji	وحشی
divji	وایلد
beach	بیچ
beach	ساحل
upokojeni	بازنشست
upokojeni	بازنشسته
odgovorna	مسئول
odgovorna	مسول
odgovorna	مسئولیت
stanovanje	مسطح
stanovanje	فلت
stanovanje	آپارتمان
stanovanje	آپارتمانی
posode	ظرفها
posode	ظروف
posode	غذاهای
posode	رگها
posode	کانتینر
piero	پیرو
jeff	جف
baz	پادگان
baz	baz
murphy	مورفی
vesel	مری
bezirk	bezirk
suhi	خشک
suhi	خشکیده
suhi	لاغری
suhi	لاغر
spredaj	جبهه
spredaj	جلو
sašo	گریسون
luca	لوکا
pisem	حروف
lepe	زیباست
lepe	زیبا
lepe	خوشگل
lepe	قشنگ
uspehov	کامیابی
uspehov	موفق
uspehov	موفقیتهای
uspehov	success
uspehov	موفقیت
smiles	لبخند
smiles	لبخندهای
razdeli	شکافتن
razdeli	تفرقه
razdeli	تقسیم
pozdrav	درود
pozdrav	احوالپرسی
pozdrav	درود
suverenosti	حاکمیت
isaac	ایزاک
isaac	اسحاق
isaac	اسحق
isaac	آیزاک
dem	دم
siva	خاکستری
siva	گری
siva	خاکستری
izdelava	تولید
izdelava	ساخت
izdelava	تولیدی
trenutek	لحظه
trenutek	گشتاور
oltarja	محراب
oltarja	قربانگاه
gaj	گایوس
bank	بنک
bank	بانک
sinonim	مترادف
sestri	خواهران
prid	لطفی
prid	منت
prid	نعمتی
prid	نعمت
delce	ذرات
kupola	گنبد
sekunde	ثانیه
rossi	روسی
rona	ران
rona	رون
auflage	auflage
psihologijo	روانشناسی
charlie	چارلی
obsežne	وسیع
bron	برنز
bron	برنزی
bron	لرستان
državljani	شهروندان
državljani	اتباع
weber	وبر
leonardo	لئوناردو
prepovedano	ممنوعه
prepovedano	ممنوع
prepovedano	حرام
prepovedano	نهی
prepovedano	ممنوع
prepovedano	حرام
linux	لینوکس
kritiko	انتقاد
kritiko	نقد
razlogi	دلایل
razlogi	دلیلی
razlogi	علت
razlogi	دلیل
razlogi	مناطقی
moderno	مدرن
moderno	امروزی
moderno	modern
bolečino	درد
bolečino	دردی
bolečino	درده
bolečino	دردم
voditelji	رهبران
jedrski	هسته
hamburg	هامبورگ
cruz	کروز
cruz	کروس
vožnjo	سوار
vožnjo	سواری
vožnjo	رانندگی
poln	پر
poln	کاملش
poln	سرشار
poln	فول
poln	پره
div	div
iranu	ایران
iranu	سوادکوه
mitologija	اساطیر
mitologija	اسطوره
drugačna	متفاوت
teologijo	الهیات
zmesi	آمیخته
alma	الما
alma	آلما
slišal	شنیده
odhod	ترک
koža	پوست
koža	پوستی
proizvajalci	تولیدکنندگان
proizvajalci	سازندگان
najmanjši	کوچکترین
sorodni	نسب
sorodni	خویشاوند
sorodni	خویشان
odvisnost	وابستگی
odvisnost	اعتیاد
dick	دیک
theodore	تئودور
renesančni	رنسانس
royce	رویس
jupiter	مشتری
jupiter	ژوپیتر
kotel	پاتیل
wade	وید
nemudoma	فوراً
nemudoma	فورا
nemudoma	بلافاصله
krogla	کرهای
krogla	فشنگ
krogla	گلوله
prepričal	قانع
prepričal	متقاعد
aero	aero
aero	ائرو
klopi	نیمکت
vredno	ارزش
konvencija	کنوانسیون
konvencija	همایش
mad	مجنون
mad	دیوانه
šef	رییس
šef	رئیس
delitve	تقسیمات
delitve	بخشها
absolutno	مطلقا
absolutno	مطلق
poraba	مصرف
žleze	غده
merila	معیار
merila	معیارهای
desetletju	دهه
desetletju	میلادی
jajca	تخم
nord	نورد
zemljišča	خشکی
zemljišča	land
zemljišča	سرزمین
povezovanje	شبکه
povezovanje	یکپارچگی
povezovanje	مرتبط
povezovanje	اتصال
globine	اعماق
odkrit	کشف
koles	دوچرخه
flote	ناوگان
nationalcaps	nationalcaps
kandidata	کاندیداهای
kandidata	کاندید
kandidata	نامزد
kandidata	کاندیدای
dvojna	دابل
križišče	چهارراه
križišče	تقاطع
križišče	جانکشن
križišče	تلاقی
križišče	تقاطع
igralce	بازیکنان
igralce	بازیکن
england	انگلستان
england	انگلیس
palice	خاج
moška	مردانی
moška	مردها
moška	مردان
moška	مذکر
moška	نر
puščava	کویر
puščava	بیابان
puščava	بیابانی
puščava	صحرا
puščava	اعراب
zmožnost	گشایش
zmožnost	قابلیت
zmožnost	توانایی
zmožnost	قابلیت
harvey	هاروی
metka	گرتل
metka	فشنگ
metka	گلوله
podpis	امضا
podpis	امضای
podpis	امضا
melodije	تونز
neapelj	ناپل
larry	لری
larry	لاری
termin	ترم
termin	اجل
termin	اصطلاح
obrne	بگرداند
robin	رابین
robin	روبین
lesena	چوبی
lesena	چوبی
lesena	وود
lesena	چوب
samodejno	خودکار
samodejno	اتوماتیک
samodejno	خودکار
kvartet	کوارتت
wallace	والاس
wallace	والیس
pozitivni	مثبت
antike	باستان
nedavno	اخیرا
nedavno	اخیراً
nedavno	تازگی
nedavno	اخیر
piramida	هرم
piramida	هرمی
piramida	اهرام
vesoljska	فضای
vesoljska	فضا
vesoljska	فضایی
vesoljska	فاصله
ricardo	ریکاردو
eur	eur
zvočni	شنیدنی
slava	شهرتش
slava	شهرت
slava	شهرتی
slava	عزت
slava	جلال
slava	شکوه
odločno	شدیدا
sočasno	همزمان
moto	شعار
moto	موتو
moto	moto
duševno	ذهنی
allan	آلان
ekip	تیمهای
lokacijo	محل
lokacijo	مکان
valovi	موجی
valovi	امواج
valovi	موجها
zvezno	فدرال
populacija	جمعیت
populacija	جمعیتی
dokazati	تظاهرات
zamenjava	معاوضه
zamenjava	مبادله
zamenjava	جانشینی
zamenjava	جایگزینی
zamenjava	جایگزین
kače	مارهای
kače	مارها
kače	ماره
kače	مار
skoki	جهش
skoki	پریدن
delavce	کارگرها
delavce	کارگران
srbijo	صربستان
čustveno	احساسی
čustveno	هیجانی
čustveno	احساساتی
čustveno	عاطفی
saturn	زحل
encima	آنزیم
tokio	توکیو
dream	دریم
dream	خواب
dream	رویا
dream	رؤیا
dream	رویای
dream	رؤیای
germain	ژرمن
matt	مَت
nasledniki	جانشین
slovenia	اسلوونی
alexandre	آلکساندر
centralne	مرکزی
centralne	سنترال
centralne	مرکز
oscar	اسکار
ronnie	رونی
uefa	یوفا
monarhija	شهریاری
mansell	منسل
