kategória	kategooria
zena	naise
zena	naine
zena	naise
zena	naine
mülheim	mülheim
guľku	kuuli
guľku	kuul
blob	laik
devonshire	devonshire
kambodžské	kambodža
lugosi	lugosi
islandskom	islandi
amínov	amiinid
crusoa	crusoe
gettysburg	gettysburgi
genet	genet
zina	zina
dunedin	dunedin
vitalitu	elujõulisust
prehĺbené	nõgus
telefon	telefoni
telefon	telefon
telefon	telefoni
telefon	telefon
kreviet	krevetid
ashtonová	ashton
shenzhen	shenzhen
pchjongjangu	pyongyang
achtung	achtung
nepodmienené	piiranguteta
nepodmienené	sidumata
nepodmienené	tingimusteta
laughton	laughton
uršula	ursula
ftl	ftl
zacina	algab
izotermická	isotermiline
hamasu	hamasi
ananás	ananassi
aufbau	aufbau
rypák	koonu
adenozín	adenosiin
konzultačné	konsulteerimine
konzultačné	nõustamine
negramotnosti	kirjaoskamatuse
jayne	jayne
dearborn	dearborni
nuuk	nuuk
potomac	potomaci
ratifikovať	ratifitseerida
marxista	marksist
otvárač	avaja
nečitateľný	loetamatuks
intolerancie	talumatus
pattinson	pattinson
genotyp	genotüüp
genotyp	genotüübi
virovitica	virovitica
dávidov	davids
katina	katina
chyť	haara
bildung	bildung
hanobenie	laimamise
ryšavka	punapea
videokonferencie	videokonverentsi
černihiv	tšernigiv
lian	lian
predkladané	esitatud
predkladané	esitletud
predkladané	esitatud
konštelácie	tähtkujud
inštalovanie	paigaldus
inštalovanie	paigaldamine
inštalovanie	rajatis
hoshi	hoshi
odpory	takistid
diktuje	dikteerib
zjedla	sõime
zjedla	sõin
zjedla	sõi
zjedla	sõid
mcdermott	mcdermott
kell	kelli
pío	pío
šikanovaný	kiusas
lacey	lacey
obkladové	kolde
lehrer	lehrer
mallard	sinikael
násilník	vägistaja
zraz	ralli
zhi	zhi
vidocq	vidocq
triangulácie	triangulatsioon
dusitan	nitriti
privilegovaný	privilegeeritud
masquerade	maskeraad
karamel	karamelli
parabolický	paraboolne
vrodeným	kaasasündinud
vcera	eile
zrazy	kokkutulekuid
kilowatt	kilovatt
nervozita	närvilisus
chladničke	külmkapp
konfiguračný	config
globalizáciu	globaliseerumine
globalizáciu	globaliseerumine
melanín	melaniini
cukrík	komm
cukrík	kommi
cukrík	candy
quayle	quayle
nemilosrdná	halastamatu
slušná	korralik
slušná	viisakas
somaliland	somaalimaa
tek	tek
hakim	hakim
štruktúrovaných	struktureeritud
blot	blot
nestranne	erapooletult
terri	terri
biella	biella
arlene	arlene
prázdnotu	tühjus
svaneti	svanethi
budd	budd
yogyakarta	yogyakarta
felicity	felicity
eua	eaü
toyo	toyo
neophron	neophron
tinktúra	tinktuur
kelli	kelli
konfiškáciu	konfiskeerimise
dlžníci	võlgnike
hackett	hackett
forenzné	kohtuekspertiisi
zweibrücken	zweibrücken
opravný	parandus
opravný	korrigeerimine
opravný	korrektsioon
opravný	parandused
opravný	parandamine
chrabromil	gryffindori
dorn	dorn
realista	realist
fung	fang
pašerákov	salakaubavedajad
zorro	zorro
@param	@param
kenney	kenney
satanské	saatanlik
traces	jäljed
traces	traces
tcdd	tcdd
preukazov	passer
ostia	ostia
škatule	kastid
škatule	karbid
iñaki	iñaki
ambra	ambra
prípojných	haagised
prípojných	haagiste
pinball	pinball
moray	moray
pentheus	pentheus
očistené	puhastatud
očistené	puhastatud
kotzebue	kotzebue
kadri	kadri
mdr	mdr
notepad	märkmik
schaffer	schaffer
reuben	reuben
grassi	grassi
prekvitať	õitseda
phipps	phipps
silo	silo
metellus	metellus
ischémia	isheemia
črep	killu
črep	kild
aksel	aksel
awk	awk
afr	afr
ramazzotti	ramazzotti
sho	sho
černovickej	tšernivtsi
pozorovateľňu	vahitorn
allo	allo
krim	krim
izomérov	isomeeride
umyť	pesta
umyť	pesema
umyť	pese
citróny	sidrunid
kapucňou	kapuutsiga
liliana	liliana
albicans	albicans
ntv	ntv
štedré	helde
klinčeky	nelk
prekvapená	üllatunud
prekvapená	üllatas
nespútaný	ohjeldamatu
štvrťrok	kvartalis
štvrťrok	kvartal
štvrťrok	kvartali
štvrťrok	kvartal
štvrťrok	veerand
medvediu	karuteene
veľrybárska	vaalapüügi
hrivna	grivna
laptopy	sülearvutid
ålesund	ålesund
balt	balt
orden	orden
brúsené	lihvitud
tripolise	tripoli
priložená	lisatud
scop	scop
pripyat	prõpjat
nikózii	nikosia
vassar	vassar
lososa	lõhe
vyslania	lähetamine
bezmocný	abitu
bezmocný	jõuetu
dojčenská	imiku
dojčenská	imik
osivo	seeme
kandela	kandela
assada	assadi
chudobinca	vaestemaja
elektrolyty	elektrolüütide
bolestne	valusalt
tryggvason	tryggvason
eas	eas
fabra	fabra
žiarlivá	kade
cordero	cordero
stehná	reie
elli	elli
cochabamba	cochabamba
uhorka	kurgi
uhorka	kurk
fyzioterapeut	füsioterapeut
anomálne	anomaalne
ikebana	ikebana
avium	avium
oligarcha	oligarh
jacoby	jacoby
erekciu	erektsiooni
erekciu	erektsioon
cytokínov	tsütokiini
cytokínov	tsütokiinide
channing	channing
laktóza	laktoos
laktóza	laktoosi
odoslania	lähetamine
nezodpovedné	vastutustundetu
nezodpovedné	hooletu
zvýhodnené	soosis
zvýhodnené	soodus
troposféry	troposfääri
spopolnený	tuhastatud
harmonizácia	ühtlustamine
harmonizácia	ühtlustamine
vyskúšajte	proovi
abdallah	abdallah
douce	douce
partnerského	peer
zdobiť	kaunistada
rinus	rinus
rav	vapper
monoklonálne	monoklonaalsed
faktúr	arved
výťažnosť	saagis
dex	dex
bree	bree
medizin	medizin
vysvetlite	seleta
vysvetlite	selgita
vysvetlite	selgitada
nomádov	nomaadid
vegetariánske	taimetoitlane
iai	iai
voronin	voronin
skinov	skinheadid
transparentne	läbipaistvalt
pinot	pinot
divas	dii
solano	solano
vzrušujúce	põnev
vzrušujúce	põnevad
vzrušujúce	põnev
wtf	wtf
zjedli	sõime
zjedli	sõin
zjedli	sõi
zjedli	sõid
zapatero	zapatero
perfektná	perfektne
perfektná	ideaalne
perfektná	täiuslik
mentalita	mentaliteet
vybuchlo	plahvatas
vybuchlo	plahvatanud
haha	haha
apetít	söögiisu
apetít	isu
šťavnaté	mahlane
lacy	lacy
polymerizácie	polümerisatsioon
polymerizácie	polümerisatsiooni
dougie	dougie
pobozkať	musi
pobozkať	kiss
pobozkať	suudlus
lyre	lüüra
chytač	püüdja
patroclus	patroklos
artie	artie
puzdrá	juhud
puzdrá	juhtumid
replay	kordus
marplová	marple
diy	diy
amarilla	amarillo
vierka	vera
paralyzovaný	halvatud
lng	lng
mua	mua
chuligán	huligaan
bolestivosť	valulikkus
inhibičný	inhibeeriv
pílenie	saetud
kovalentný	kovalentne
yumi	yumi
nang	nang
exponenciálny	eksponentsiaalne
agnew	agnew
sancto	sancto
marwan	marwan
delilah	delilah
connors	connors
titrácia	tiitrimine
podtypu	alatüübi
tkané	kootud
bazin	bazin
valente	valente
suchosť	kuivaks
brigitta	brigitta
espagne	espagne
odi	odi
sofi	sofi
pavo	pavo
milt	milt
párky	vorstid
rebound	tagasilöögi
fiske	fiske
mariňákov	merejalaväelased
dron	droon
mysel	meel
mysel	meele
mysel	mõistus
regione	regione
cezhraničný	piiriülene
fourteen	neliteist
slniečka	päikesepaiste
slniečka	päikesekiir
slniečka	päikest
shima	shima
spat	uni
spat	maga
spat	magamine
spat	magama
spat	magada
brax	brax
uterák	rätik
helianthus	helianthus
aproximácii	ühtlustamine
aproximácii	ühtlustamise
konakry	conakry
haec	haec
kúpim	osta
camara	camara
equinox	pööripäev
ðức	đức
apokalyptický	apokalüptiline
posúdi	hindab
raju	raju
pirkanmaa	pirkanmaa
ionizačný	ionisatsiooni
diaspóry	diasporaa
tiempo	tiempo
pari	pari
pentán	pentaan
nežiaduci	soovimatu
nežiaduci	soovimatu
pippen	pippen
clarissa	clarissa
tlačivá	vormid
zakrivená	kumer
brito	brito
frosinone	frosinone
krbe	kamin
lyžičku	lusikas
flore	flore
dekadencia	dekadentsi
katrin	katrin
liehoviny	vaimud
liehoviny	hinged
kapsuly	kapsel
kapsuly	kapslid
posudzovateľ	hindaja
šoféroval	sõitsin
šoféroval	sõitis
tras	treemor
tras	värinad
akcionára	aktsionär
akcionára	osanik
izolátor	isolaator
bolestivá	valus
bolestivá	valulik
bolestivá	piinarikas
mccord	mccord
podvádzať	petta
podvádzať	peta
skryla	peitis
náplasti	paigad
pektín	pektiini
charakterizácia	iseloomustus
šťastnejší	õnnelikum
šťastnejší	õnnelikumad
šťastnejší	õnnelikumaks
konštruktívnu	asjalik
konštruktívnu	konstruktiivne
vynakladá	kulutab
retriever	retriiver
renálna	neeru
zmätení	segaduses
alabaster	alabaster
transpozíciu	ülevõtmine
decká	lapsed
bazar	bazar
blogger	blogija
vyvezené	eksporditakse
vyvezené	eksporditud
sanitke	kiirabi
estrela	estrela
márnivosť	edevus
obhliadky	vaatlused
obhliadky	uuringud
ura	ura
chemoterapie	keemiaravi
chemoterapie	kemoteraapia
kirkland	kirkland
altruizmu	altruism
sau	sau
presviedčanie	veenmine
jednoduche	lihtne
zbitý	löödud
zbitý	peksti
rove	rove
fedex	fedex
blondínka	blondid
blondínka	blondiin
blondínka	blond
blondínka	blondiin
hitman	hitman
skazený	mäda
skazený	mädanenud
skazený	õel
zvučné	kõlava
rafik	rafik
parkovať	pargi
parkovať	park
zoltan	zoltan
cmp	cmp
poľnohospodára	farmer
rayon	rayon
kęstutis	kęstutis
povstane	tõuseb
moffat	moffat
zacielenie	suunatud
eustatius	eustatius
styrénu	stüreeni
karelia	karjala
kluwer	kluwer
salah	salah
odpočinúť	puhkama
odpočinúť	puhka
odpočinúť	puhata
bartosz	bartosz
amalfi	amalfi
blondínky	blondid
mithridates	mithridates
melatonín	melatoniini
guttenberg	guttenberg
legato	legato
siem	siĕm
chlórovaných	klooritud
playoff	play
devalvácia	devalveerimine
völker	völker
vďakyvzdanie	tänupüha
ssg	ssg
zvieratko	pet
zvieratko	lemmikloom
archivácia	arhiveerimine
neoznačené	märgistamata
spyker	spyker
fsh	fsh
baterky	patareid
baterky	akud
malabo	malabo
rondônia	rondônia
tricyklické	tritsükliliste
kamo	kutt
kamo	dude
kamo	kamo
komodo	komodo
malformácie	väärarenguid
núñez	núñez
blekinge	blekinge
debil	sitapea
maxine	maxine
neznášam	vihkamine
pita	pita
vyhladiť	pühi
wills	wills
sprostredkovatelia	vahendajad
sprostredkovatelia	vahendajate
starka	starki
starka	stark
starka	vanaema
zimbabwianske	zimbabwe
tengri	tengri
decibeloch	detsibelli
maren	maren
hlupáci	idioodid
hlupáci	lollid
hlupáci	rumalad
hlupáci	narrid
kaligrafia	kalligraafia
tlmený	summutatud
berwick	berwick
cinabarit	kinaver
gélov	geelid
transformátorov	trafod
požehnaní	õnnistatud
ossola	ossola
duggan	duggan
pozeraj	vaata
pozeraj	jälgi
hystéria	hüsteeria
josie	josie
eldorádo	eldorado
klausovi	klaus
cēsis	cēsis
macgyver	macgyver
malfoy	malfoy
otcovstva	isaduse
quaid	quaid
odpojené	lahutatud
buckner	buckner
rosita	rosita
swami	swami
sumská	sumõ
egil	egil
fredericks	fredericks
salámy	vorstid
trl	trl
taraxacum	taraxacum
paličku	kepp
paličku	cane
paličku	suhkruroo
lysander	lysander
kalibrácie	kalibreerimine
vypočúvanie	ülekuulamine
vypočúvanie	ülekuulamise
vypočúvanie	kuulmine
vypočúvanie	kuulamine
anhydrid	anhüdriidi
huambo	huambo
deca	deka
veverička	orav
umožnenia	võimaldades
umožnenia	võimaldamine
prasknutie	lõhkevad
eyvind	eyvind
recipročne	vastastikku
odpusť	andesta
odpusť	andestada
top}}	top}}
sýtené	gaseeritud
éder	éder
magus	maag
gandalf	gandalf
fillon	fillon
mindanao	mindanao
antero	antero
jeb	jeb
kvietky	lilli
kvietky	lilled
devine	devine
dávkovania	annustamine
dávkovania	annus
dávkovania	annustamine
mokrého	niisutatud
laktózu	laktoos
laktózu	laktoosi
hortenzia	hortensia
okamzite	koheselt
chlebík	leib
chlebík	leiba
ctiteľ	austaja
alk	alk
magnussen	magnussen
cts	cts
vypočuté	kuulas
recepčná	administraator
ccs	ccs
vesper	vesper
zásielku	saadetise
zásielku	partii
roztopí	sulab
pléne	täiskogu
wolde	wolde
gutman	gutman
devi	devi
sarkoidóza	sarkoidoos
letúne	lennukid
letúne	lennuk
wavre	wavre
dopa	dopa
posta	posta
posta	kursis
posta	lähetatud
frízština	friisi
zlomenín	luumurdude
zlomenín	luumurdude
zlomenín	mõra
paranoidný	paranoiline
ceruzku	pliiats
ceruzku	pliiatsi
tamil	tamili
hnevať	vihane
mitchum	mitchum
dlžný	võlgu
odchádzajúce	väljuvad
odchádzajúce	väljuv
simms	simms
šikovné	kaval
šikovné	nutikas
pentagonu	pentagoni
pentagonu	pentagon
frustrovaný	pettunud
spúšťacie	päästikule
spúšťacie	päästik
zune	zune
rozvoz	tarne
rozvoz	kohaletoimetamine
gromyko	gromõko
ingemar	ingemar
natiahnuť	venitada
natiahnuť	venib
offshore	avamere
offshore	offshore
mot	mot
dimas	dimas
zabaliť	wrap
zabaliť	kokkuvarisemine
zabaliť	pakend
zabaliť	pakendis
zabaliť	paki
zabaliť	pakk
kovacs	kovacs
tuberosum	tuberosum
røros	røros
kavanagh	kavanagh
freitas	freitas
znevýhodnené	ebasoodsates
zns	zns
fytoplanktón	fütoplankton
ialomița	ialomița
smithson	smithson
charlestonu	charlestoni
riť	tagumik
riť	perse
riť	tagumik
dovážaný	imporditi
dovážaný	imporditud
gynekológie	günekoloogia
emmu	emma
odpredaj	loovutamine
seahawk	seahawk
zephyr	zephyr
psychotropných	psühhotroopsete
ome	ome
naštvaný	vihane
dobbs	dobbs
zúčastnený	osalev
zúčastnený	osalevad
kellerová	keller
norden	norden
penicillium	penicillium
periférny	perifeerne
dotyčnica	puutuja
vysielačka	raadio
vysielačka	radio
korálky	helmed
náladový	temperamentne
afázia	afaasia
uplatnená	kohaldatud
uplatnená	rakendatud
pochúťka	delikatess
veliteľka	komandör
gianna	gianna
držiaky	omanikud
plagiátorstvo	plagiaat
odfotený	pildistas
odfotený	pildistatud
pelham	pelham
aberácií	aberratsiooni
khmer	khmeeri
mota	mota
disidenta	dissident
filtrovať	filter
filtrovať	filtreeritakse
filtrovať	filtri
kravatu	lips
kravatu	viik
rinitída	riniit
rinitída	nohu
charley	charley
pkk	pkk
bishopová	oda
bishopová	bishop
bishopová	piiskop
mikaela	mikaela
omáčke	kastme
omáčke	kaste
haji	haji
tmel	kitt
mozgy	ajud
zlatokop	kaevur
čie	kelle
lekciu	õppetund
lekciu	õppetunni
domestikované	kodustatud
sauron	sauron
unavené	väsinud
emmett	emmett
bodyguard	ihukaitsja
dobrodinec	heategija
prostaglandíny	prostaglandiinide
zinscenovaný	lavastatud
mehr	mehr
mtu	mtu
norgay	norgay
biotech	biotehnoloogia
starter	starter
oviede	oviedo
cvikla	peedi
ntt	ntt
bah	baa
bundu	jope
bundu	pintsak
bundu	jakk
anjelik	angel
anjelik	ingel
acyl	atsüülrühm
katia	katja
panoramatickou	panoraam
snider	snider
nečestné	ebaaus
acorn	tammetõru
skontrolované	kontrollitud
skontrolované	kontrollitud
scullyová	scully
wadsworth	wadsworth
bem	bem
nakláňa	kallutatud
amoeba	amööb
wilkie	wilkie
kalamazoo	kalamazoo
kortizolu	kortisooli
berberov	berberi
grigor	grigor
kart	kart
mariňák	mereväelane
mariňák	merejalaväelane
mariňák	marine
mariňák	mere
plath	plath
nezrovnalosť	vastuolu
todorov	todorov
kesselring	kesselring
materialistická	materialistlik
zacne	algab
zacne	alustab
doe	doe
nebezpečenstiev	ohud
thimphu	thimphu
kŕdľov	karjade
pamuk	pamuk
vrkoč	patsi
snami	unistused
snami	unenäod
małgorzata	małgorzata
podráždený	ärritunud
podráždený	ärritatud
xia	xia
kaa	kaa
nivelle	nivelle
arion	arion
plameniaky	flamingod
kochleárny	sisekõrva
dzongkha	dzongkha
nekontrolované	kontrollimata
nekontrolované	kontrollimatu
kyticu	kimp
sanskrte	sanskriti
icp	icp
ivoire	ivoire
darebák	võrukael
legalizácie	legaliseerimise
fern	fern
marijampolė	marijampolė
bellagio	bellagio
kinematická	kinemaatiline
einheit	einheit
latimer	latimer
lindley	lindley
pytliactvo	salaküttimine
todt	todt
maminka	emme
feromóny	feromoonid
nepreskúmané	uurimata
prádlo	pesu
iravadi	irrawaddy
caltanissetta	caltanissetta
remigius	remigius
mantle	mantle
moriarty	moriarty
hyperaktivita	hüperaktiivsus
gla	gla
páchateľovi	kurjategija
mago	mago
smi	smi
berk	berk
extázu	ecstasy
parra	parra
laird	laird
arbeiter	arbeiter
kapitalisti	kapitalistid
parr	parr
morfológiou	morfoloogia
fitzroy	fitzroy
gali	gali
kormidle	tüüri
nepomenovaná	nimetu
makrely	makrelli
zabite	tapa
zabite	tappa
orp	rip
nepopierateľné	vaieldamatu
klinka	klink
synergie	sünergia
synergie	sünergia
franks	franks
vuoksi	vuoksi
bede	bede
thajských	thai
thajských	tai
innes	innes
kona	hobune
kona	hobuse
kona	hobu
zno	zno
neurochirurg	neurokirurg
torp	torp
frantz	frantz
hafnia	hafniumi
tuniakov	tuunikala
rutina	rutiin
glykoproteín	glükoproteiini
podnikavý	ettevõtlik
pae	pae
posen	posen
modriny	verevalumid
modriny	sinikas
kapitalizácie	tähesuurus
mayday	mayday
podprsenky	bra
crocker	crocker
galiley	galilea
normalizovaný	normaliseeritud
normalizovaný	normaliseeritud
tandy	tandy
bruijn	bruijn
undp	undp
poradná	nõustamise
plášťovcov	mantelloomade
appaloosa	appaloosa
triticum	triticum
nedefinovaný	määramata
dávenie	oksendamine
nadsemenník	munandimanus
narkotikum	narkootikum
životaschopnosti	elujõulisuse
životaschopnosti	elujõulisus
beznádejný	lootusetu
apostolos	apostolos
kúp	osta
weh	weh
rubus	rubus
mobb	mobb
lasice	nirgid
mariko	mariko
posilní	tugevdab
skrotil	taltsutada
lamont	lamont
fcm	fcm
delegovať	delegeerida
decima	decima
synovci	vennapojad
capoeira	capoeira
menzies	menzies
vnútroštátna	siseriiklikud
vnútroštátna	riiklik
vnútroštátna	riiklikud
vnútroštátna	siseriiklik
vnútroštátna	riigisisesed
vnútroštátna	kodumaine
netanyahu	netanyahu
repo	repo
levant	levant
efi	efi
sii	sii
artritídy	artriit
svetluška	firefly
tichšie	vaiksem
hoden	vääriline
rozumela	arusaadav
jahňacie	lamb
jahňacie	lammas
jahňacie	lambaliha
odpovedz	vastus
levinson	levinson
zavlažované	niisutatud
plakala	nuttis
džokej	jockey
tuniaka	tuunikala
avellino	avellino
srandy	lõbu
srandy	lõbus
srandy	fun
pivko	õlut
pivko	õlle
pivko	õlu
pivko	õlled
rozbitia	purunemise
mosca	mosca
mesmer	mesmer
siatie	külvi
alcántara	alcántara
postel	voodi
konjugovaný	konjugeeritud
perspektiven	perspektiven
radford	radford
ambicióznych	auahne
ambicióznych	ambitsioonikas
trolovia	trollid
nuoro	nuoro
ľanový	linaseemnete
nezvratne	pöördumatult
mvo	mtü
nedotknuteľný	puutumatu
feritové	ferriit
nemenovaný	nimetu
otrasné	kohutav
otrasné	jube
otrasné	õudne
otrasné	kohutav
kontraindikácie	vastunäidustused
cuesta	cuesta
ochrnutý	halvatud
konzultantov	konsultandid
taška	kott
taška	koti
nanotechnológií	nanotehnoloogia
úlovok	püüa
úlovok	saak
úlovok	saagi
zaokrúhlená	ümar
zaokrúhlená	ümardatud
reyna	reyna
siláž	silo
toland	toland
brahmaputry	brahmaputra
asketické	askeet
rádioterapiou	kiiritusravi
bistrița	bistrița
syntázy	süntaasi
varila	keedetud
kellogg	kellogg
pálenku	puskar
bnc	bnc
lafontová	lafont
konig	könig
askar	askar
preventívneho	ennetava
preventívneho	ennetav
preventívneho	ennetavad
prd	peer
horsie	hullem
horsie	halvem
cradock	cradock
giménez	giménez
tancredi	tancredi
macos	macos
tvrdeného	karastatud
ovum	munarakk
alastair	alastair
corbett	corbett
klamala	valetas
klamala	valetanud
bozp	töötervishoiu
cosette	cosette
angina	stenokardia
stravinsky	stravinski
hoyer	hoyer
sebectvo	egoism
saleme	salemi
himalaya	himalaya
isaiah	jesaja
ards	ards
cinnamomum	cinnamomum
christof	christof
tanganiky	tanganjika
homogénnosť	homogeensus
reziduálne	jääk
mdma	mdma
tvrdohlavosť	kangekaelsus
poličke	riiul
radónu	radon
moriak	kalkun
moriak	türgi
araújo	araújo
dotazníka	küsimustik
gresham	gresham
poulain	poulain
silvestro	silvestro
skúšam	üritan
skúšam	püüan
inger	inger
kukni	peep
krämer	krämer
marfa	marfa
brutto	bruto
peňaženky	rahakott
hades	hades
plakali	nuttis
whitmore	whitmore
vŕtané	puuritud
strašiak	hernehirmutis
uspokojivá	rahuldav
uspokojivá	rahuldavad
merrick	merrick
monoaminooxidázy	oksüdaasi
očká	silmad
beobachter	beobachter
hrášok	herned
hrášok	herne
calloway	calloway
marti	marti
vet	loomaarst
kŕmil	toidetud
calum	calum
zradiť	reeda
vymeniteľných	asendatav
placenta	platsenta
spotrebovať	tarbivad
spotrebovať	tarbi
hypertermia	hüpertermia
zalezi	sõltub
zalezi	oleneb
sklolaminátu	klaaskiud
zármutok	südamevalu
zármutok	leina
zármutok	lein
zákusok	magustoit
kóbó	kōbō
lsb	lsb
baleárskych	baleaari
odstavenia	võõrutamist
mikročip	mikrokiip
fľašky	pudelid
diki	tänan
diki	aitäh
diki	tänud
huddinge	huddinge
zraniteľných	haavatav
zraniteľných	haavatavad
klietku	puuri
klietku	puur
lipton	lipton
predvolanie	kutse
papaya	papaia
bezhlavý	peata
bieszczady	bieszczady
prekračovaní	ületamine
srdečná	südamlik
rafferty	rafferty
schovali	peitis
ehk	emk
znečisťujú	reostavad
jabbar	jabbar
kareem	kareem
tursiops	tursiops
pfaff	pfaff
kinázy	kinaasi
rozkošný	jumalik
aldosterónu	aldosterooni
pokarhanie	noomitus
vigen	vigen
zelenáč	algaja
dari	dari
sirene	sireen
kieran	kieran
odsekoch	lõigud
odsekoch	lõiked
farmakologicky	farmakoloogiliste
hedda	hedda
inšpirujúce	inspireeriv
aortálna	aordi
etrúria	etruria
guti	guti
tašky	kotid
umývať	pesta
umývať	pesema
umývať	pese
umývať	pesemine
boršodská	borsod
sapa	sapa
stlačiteľnosti	kokkusurutavus
červenkasto	punakas
stomatológia	stomatoloogia
