மற்றும்	un
தீபகற்பம்	pussala
கடன்கள்	kredīti
கடன்கள்	aizņēmumi
கடன்கள்	aizdevumi
மியான்மர்	mjanmas
ராசா	rasa
நாய்கள்	suņiem
நாய்கள்	suņi
வருடமும்	gadu
வருடமும்	gads
பங்கேற்றனர்	piedalījās
பங்கேற்றனர்	piedalījušies
பங்கேற்றனர்	piedalījusies
பங்கேற்றனர்	piedalījies
குறைத்தல்	samazinājums
குறைத்தல்	samazināšanas
குறைத்தல்	samazināšana
மலரும்	ziedēšanas
பதவிகள்	lomas
பதவிகள்	pozīcijas
பதவிகள்	nostājas
பழி	atriebība
வந்ததும்	atnācu
வந்ததும்	atnāca
வளிமண்டலம்	gaisotne
வளிமண்டலம்	atmosfēra
வளிமண்டலம்	atmosfērā
வளிமண்டலம்	atmosfēras
செவிலியர்	māsiņa
செவிலியர்	medmāsa
மக்கா	meku
விஜயம்	apmeklējuma
விஜயம்	vizīte
விஜயம்	apmeklējums
விஜயம்	apmeklēt
வசனங்கள்	aprakstus
வசனங்கள்	apraksti
ஊக்குவிக்கும்	iedrošināt
ஊக்குவிக்கும்	mudināt
கெய்ரோ	kairas
உறவினர்கள்	brālēni
உறவினர்கள்	radinieki
உறவினர்கள்	radi
உறவினர்கள்	radiniekiem
தார்	darvas
தார்	darva
புல்லாங்குழல்	flauta
மல்லிகை	jasmīna
கண்டேன்	atrasta
கண்டேன்	atrastas
கண்டேன்	atrasts
லாரி	lerijs
உரம்	mēslojums
உரம்	kūtsmēsli
உரம்	mēslojums
உரம்	kūtsmēslu
உரம்	mēsli
கூட்டமாக	pārpildīta
ஹிட்லர்	hitlers
ஹிட்லர்	hitlera
முன்னுரை	priekšvārds
படமாக	attēls
படமாக	bildē
படமாக	bilde
படமாக	bildei
சத்தம்	troksnis
சத்தம்	trokšņi
சத்தம்	troksni
சத்தம்	skaļi
போட்டியிடும்	konkurējoši
போட்டியிடும்	konkurē
போட்டியிடும்	sacenšas
இசைக்கலைஞர்	mūziķis
மீட்க	atgūtu
மீட்க	atgūst
மீட்க	atgūt
மீட்க	atveseļoties
தலைகீழ்	jāapgriež
இமயமலை	himalajiem
கலா	kala
கோகோயின்	kokaīnu
கோகோயின்	kokaīna
கோகோயின்	kokaīns
ஆக்சிஜன்	skābeklis
ஆக்சிஜன்	skābekli
ஆக்சிஜன்	skābekļa
மூடப்பட்ட	slēgta
மூடப்பட்ட	slēgti
மூடப்பட்ட	slēgts
மூடப்பட்ட	slēgtas
ஆர்க்	loks
ஆர்க்	loka
சட்டை	krekls
ஹஜ்	hadžs
ஜிம்மி	džimijs
சித்திரம்	māksla
சித்திரம்	art
போதுமானதாக	pietiek
போதுமானதாக	pietiekami
போதுமானதாக	pietiks
இடுப்பு	hip
இடுப்பு	gūžas
இடுப்பு	gurnu
இடுப்பு	vidukļa
வெட்டு	griezums
வெட்டு	kultūraugu
வெட்டு	kultūra
வெட்டு	kultūraugi
உணவகங்கள்	restorāni
உணவகங்கள்	restorānos
ஒழுங்கற்ற	nejauši
ஒழுங்கற்ற	nejauša
ஒழுங்கற்ற	gadījuma
ஒழுங்கற்ற	nejaušības
ஒழுங்கற்ற	izlases
சேர்த்தல்	vāc
சேர்த்தல்	savākt
சேர்த்தல்	vākt
சேர்த்தல்	savāc
சேர்த்தல்	pievienošana
மிதிவண்டி	velosipēda
மிதிவண்டி	velosipēds
மிதிவண்டி	velosipēdu
காகிதம்	papīrs
காகிதம்	papīra
தோண்டி	raka
பிரகாசம்	spilgtuma
லதா	lata
மிங்	minu
பஸ்	bus
பஸ்	autobuss
ஹெக்டேர்	hektāru
ஹெக்டேர்	hektāri
ஹெக்டேர்	hektāra
வரையறைகள்	specifikācijas
வரையறைகள்	specifikācija
ஓடு	kauliņu
ஓடு	flīžu
ஓடு	shell
ஓடு	čaulas
சீதா	sita
சீதா	sitas
தர்மம்	dharma
ஆழமாக	dziļi
ஆழமாக	dziļa
ஆழமாக	dziļā
ஆழமாக	dziļi
ஆழமாக	deep
ஆழமாக	dziļš
கையெழுத்து	rokraksts
கையெழுத்து	paraksta
கையெழுத்து	parakstīšana
கையெழுத்து	paraksts
கார்கள்	automašīnas
கார்கள்	cars
கார்கள்	automobiļi
கார்கள்	automašīnām
ரிக்டர்	rihters
இயக்குகிறது	ļaujot
இயக்குகிறது	spēlē
இயக்குகிறது	spēlējas
இயக்குகிறது	spēlējot
அலெக்ஸ்	aleksa
அலெக்ஸ்	alekss
அலெக்ஸ்	aleks
ஈர்க்கும்	iesaistās
ஈர்க்கும்	iesaistīšana
ஈர்க்கும்	iesaistīšanās
ஈர்க்கும்	piesaista
ஈர்க்கும்	piesaistītu
ஈர்க்கும்	piesaistīt
புண்	brūces
புண்	brūce
புண்	čūlas
புண்	čūla
ஆஷா	asha
சுடர்	liesma
சுடர்	liesmu
சுடர்	liesmas
ஜின்	dzjiņ
ஜின்	džins
இவைகளை	šīs
இவைகளை	šie
கொலம்பஸ்	kolumbs
இயற்கணித	algebrisko
சுவையான	garšīga
மேட்	met
நஞ்சு	inde
யூக்ளிடிய	eiklīda
அடுக்குகள்	slāņi
டக்ளஸ்	douglas
காங்கோ	congo
காங்கோ	kongo
வெளிப்படுத்த	atklāt
வெளிப்படுத்த	atklāj
செலுத்துகிறது	maksā
கண்டனம்	nosodīta
கண்டனம்	nosodīja
கண்டனம்	nosodīt
உழவர்	zemnieki
உழவர்	lauksaimnieks
உழவர்	zemnieks
சிறிதாக	mazāki
சிறிதாக	mazākas
சிறிதாக	mazāks
சிறிதாக	mazāka
எதிரிகள்	pretinieki
எதிரிகள்	ienaidnieki
ஜெனீவா	ženēvā
ஜெனீவா	ženēvas
அடக்கி	apspiestas
மாவு	milti
வாந்தி	vemšana
காலனித்துவ	koloniālās
உதாரணங்கள்	rekomendācijas
உதாரணங்கள்	atsauces
உதாரணங்கள்	piemērus
உதாரணங்கள்	piemēri
சியா	sia
சியா	sip
தமனி	artērijas
தமனி	artēriju
தெளிவாகக்	skaidri
மோதல்கள்	sadursmes
மோதல்கள்	strīdus
மோதல்கள்	domstarpības
மோதல்கள்	strīdi
மோதல்கள்	sadursme
மணிநேரம்	stundas
மணிநேரம்	stundām
மணிநேரம்	stundas
மணிநேரம்	stunda
மணிநேரம்	stundu
ஆக்சைடுகள்	oksīdi
அத்தியாயங்கள்	epizodes
அத்தியாயங்கள்	nodaļas
அத்தியாயங்கள்	sadaļas
ஜேர்மனி	vācijas
ஜேர்மனி	vācija
ஜேர்மனி	vācijā
அறிவும்	zināšanas
கனி	augļus
கனி	augļi
வெப்பமான	siltāks
கையொப்பம்	paraksta
கையொப்பம்	parakstīšana
கையொப்பம்	paraksts
குரங்குகள்	pērtiķiem
குரங்குகள்	pērtiķi
உணவகம்	kafejnīca
உணவகம்	kafejnīcā
உணவகம்	restorāns
விந்து	sperma
மரபணுக்கள்	gēni
பரிந்துரைக்கப்பட்ட	ieteikts
பரிந்துரைக்கப்பட்ட	ierosināja
பரிந்துரைக்கப்பட்ட	ieteica
பரிந்துரைக்கப்பட்ட	ierosināts
ஆஸ்துமா	astmas
ஆஸ்துமா	astmu
ஆஸ்துமா	astma
இறுக்கமான	cieši
கார்டியன்	sargs
டேவ்	deivs
ஒத்துழைப்பு	sadarbības
ஒத்துழைப்பு	sadarbība
மோசடி	krāpšana
மோசடி	krāpšanu
மோசடி	krāpšanas
ரிச்சார்ட்	rihards
ரிச்சார்ட்	ričards
அடைப்பு	artērijas
காளை	vērsis
காளை	bull
பெரிலியம்	berilija
எட்வின்	edvīns
நன்கொடை	ziedojuma
நன்கொடை	ziedojums
நன்கொடை	ziedojumi
நன்கொடை	ziedojumu
நன்கொடை	ziedot
நன்கொடை	ziedo
என்னென்ன	kas
என்னென்ன	kāda
என்னென்ன	kāds
என்னென்ன	ko
டேக்	tag
டேக்	tags
குற்றவாளி	notiesāti
குற்றவாளி	notiesāts
குற்றவாளி	vainīgs
குற்றவாளி	vainīgi
குற்றவாளி	vainīga
குற்றவாளி	vainīgais
பாலுறவு	sekss
பாலுறவு	dzimums
மெயில்	pasta
மெயில்	pasts
இல்லாமை	pietrūkst
இல்லாமை	trūkst
இல்லாமை	pazudusi
இல்லாமை	pazudis
அதிர்ச்சி	šoks
அதிர்ச்சி	šokā
பிடித்துக்	turēt
தலாய்	dalai
செயற்கைக்கோள்கள்	satelītu
மாறுபாடு	starpība
மாறுபாடு	atšķirība
விற்க	pārdod
எளிதான	viegli
எளிதான	viegla
எளிதான	viegls
எளிதான	mierīgi
பவுண்டு	mārciņas
மோர்	paniņas
கிடைப்பது	iegūsti
கிடைப்பது	dabūt
சத்திரம்	snn
சத்திரம்	inn
வாட்சன்	watson
பகிர்வு	dalīšanās
பகிர்வு	dalīšana
பகிர்வு	sadalījums
பகிர்வு	sadale
