から	출신
回帰	회귀
アンカー	앵커
アンカー	앵커
溶接	용접
近似	근사
ビクトリア	빅토리아
給付	혜택
手動	수동
手動	설명서
手動	매뉴얼
パルス	맥박
パルス	펄스
レオナルド	레오나르도
許諾	승인
許諾	인증
許諾	권한
許諾	허가
許諾	허락
まゆ	눈썹
カオス	혼란
カオス	혼돈
カオス	카오스
マネージメント	경영
マネージメント	관리
ハングル	한글
抹消	취소
セクシー	섹시한
セクシー	섹시
リッチモンド	리치먼드
リッチモンド	리치몬드
注ぐ	부어
カーネル	커널
カーネル	커널
電線	케이블
スペンサー	스펜서
ギルバート	길버트
興奮	흥분
興奮	흥분
モータースポーツ	모터스포츠
モータースポーツ	모터스포츠
パルマ	파르마
日数	데이즈
機密	기밀
未遂	시도
クライアント	클라이언트
クライアント	클라이언트
クライアント	고객
掃除	청소
掃除	클리닝
ウシ	가축
ソマリア	소말리아
穀物	곡식
抜粋	발췌
スカイライン	skyline
スカイライン	스카이라인
鉱石	광석
シンポジウム	심포지엄
美香	미카
ブランデンブルク	브란덴부르크
ローラー	롤러
下線	밑줄
下線	밑줄
下線	밑줄
トラスト	신뢰
トラスト	신탁
エリカ	에리카
フラット	평평한
フラット	플랫
アニメーター	애니메이터
カバ	하마
カバ	하마
受け入れる	수락
迫撃砲	박격포
補助金	보조금
シェフ	주방장
シェフ	셰프
シェフ	요리사
スクープ	숟가락
歯車	기어
歯車	톱니바퀴
大当たり	대박
俊夫	토시오
グレッグ	그레그
グレッグ	그렉
パスワード	비밀번호
パスワード	암호
パスワード	비밀번호
パスワード	암호
メカニック	수리공
申告	선포
申告	선언
赤ちゃん	베이비
赤ちゃん	아기
赤ちゃん	영아
赤ちゃん	아기
スクロール	스크롤
スクロール	스크롤
会う	만나
セクター	섹터
セクター	부문
セクター	섹터
濃い	강한
濃い	스트롱
減らす	줄이기
減らす	감소
減らす	축소
ショパン	쇼팽
トロンボーン	트롬본
ストライキ	파업
ストライキ	스트라이크
最低限	최소
スクランブル	스크램블
レター	편지
回廊	코리더
プレゼン	프레젠테이션
プレゼン	프레젠테이션
プレゼン	발표
モスク	모스크
モスク	사원
モスク	모스크
ルーカス	루카스
ルーカス	루커스
プライド	자존심
プライド	프라이드
テロリスト	테러리스트
テロリスト	테러리스트
バーンズ	반즈
バーンズ	번스
バーンズ	화상
管理人	운영자
管理人	관리자
管理人	운영자
管理人	관리자
管理人	운영자
管理人	관리자
管理人	운영자
管理人	관리자
コスチューム	의상
こだま	코다마
こだま	고다마
カージナルス	추기경
波動	파도
波動	웨이브
波動	물결
波動	파동
エアバス	에어버스
スペック	사양
スペック	사양
サンバ	삼바
原告	원고
地主	집주인
チキン	치킨
チキン	닭고기
インデックス	색인
インデックス	인덱스
インデックス	색인
インデックス	인덱스
中道	적당히
ピックアップ	픽업
ピックアップ	픽업
コールド	춥다
コールド	감기
コールド	추위
コールド	차가운
プライス	가격
プライス	프라이스
ハロルド	해롤드
ハロルド	해럴드
待遇	시술
待遇	치료
北極	북극
フレンチ	프랑스
フレンチ	프랑스어
フレンチ	프렌치
フレンチ	프랑스인
すごい	대박
すごい	놀라운
すごい	어메이징
吹雪	눈보라
吹雪	블리자드
ライプツィヒ	라이프치히
アダムズ	애덤스
アダムズ	아담스
ジュース	주스
ジュース	쥬스
ジュース	주스
ジュース	쥬스
ゴルファー	골프선수
バーツ	바트
守山	모리야마
従兄弟	사촌
従兄弟	사촌동생
ギルド	길드
ギルド	길드
ニュルンベルク	뉘른베르크
ブラザー	오빠
ブラザー	아우
チューリッヒ	취리히
チューリッヒ	취리히
内線	확장
内線	연장
内線	확장자
内線	확대
ルクス	럭스
ステッカー	스티커
ステッカー	스티커
浅い	얕은
パウル	파울로스
パウル	파울로
パウル	바울
パウル	파울
故人	사망
ハンドボール	핸드볼
エッグ	계란
エッグ	달걀
エッグ	계란
エッグ	달걀
更生	재활
スキン	스킨
スキン	피부
まさし	마사시
パース	퍼스
エマ	엠마
ヌード	누드
ヌード	nude
メビウス	뫼비우스
公害	오염
コペンハーゲン	코펜하겐
りんご	사과
りんご	사과
りんご	애플
ヒカル	히카루의
ヒカル	히카루
インフルエンザ	인플루엔자
インフルエンザ	감기
インフルエンザ	인플루엔자
インフルエンザ	독감
関税	관세
毒性	독성
毒性	유독성
毒性	독성
毒性	독성도
メカニズム	메커니즘
メカニズム	메커니즘
やさしい	쉽게
やさしい	쉬운
やさしい	쉬워
やさしい	아쉬운
ネギ	리크
燃える	불타는
体質	헌법
イヌ	개그
苦しみ	괴로움
苦しみ	고통
キノコ	버섯
キノコ	버섯
厚い	두껍게
厚い	두꺼운
終着駅	종착
終着駅	종착역
ヤンキー	양키
ボア	boa
ボア	보아
麻痺	마비
麻痺	마비
中古	간접
オリンピア	올림피아
証人	증인
証人	목격자
証人	목격자
証人	증인
証人	증언
賞賛	칭찬
賞賛	찬미
賞賛	찬양
シリアル	직렬
シリアル	시리얼
シリアル	곡물
シリアル	시리얼
シリアル	곡물
シリアル	시리얼
子育て	육아
ウィンドウ	창문
水分	습기
水分	수분
聴く	듣기
バーバラ	바바라
遊ぶ	놀기
遊ぶ	재생
遊ぶ	연주
遊ぶ	플레이
決済	송금
決済	결제
決済	송금
決済	지불
決済	결제
サニー	써니
サニー	화창한
サニー	맑음
嫉妬	질투
嫉妬	질투
青柳	아오야기
ディスコ	디스코
相川	아이카와
ブタ	돼지
ブタ	돼지
ノーマン	노르만
ノーマン	노먼
尾翼	꼬리
退却	후퇴
悪意	악성
悪意	악의
受け取る	받기
アーロン	에런
アーロン	아론
アンチ	안티
ベストセラー	베스트셀러
ピコ	피코
ステンレス	스테인리스
壁画	벽화
壁画	벽화
エンブレム	엠블렘
素敵	사랑스러운
素敵	러블리
素敵	나이스
ピクセル	픽셀
ピクセル	픽셀
コントローラ	컨트롤러
コントローラ	컨트롤러
たまに	가끔씩
たまに	가끔
たまに	때때로
外科医	외과의사
外科医	외과의
伝送	변속기
伝送	전송
トロイ	트로이아
トロイ	트로이
タンカー	탱커
気体	가스
気体	가스
処罰	처벌
処罰	징벌
処罰	처벌
ロータス	로터스
キャンセル	취소
キャンセル	취소
キャンセル	취소됨
キャンセル	취소됨
キャンセル	취소
不完全	불완전한
不完全	불완전
ウィキ	위키
ウィキ	위키위키
リスボン	리스본
ボリビア	볼리비아
棄却	해고
悪夢	악몽
悪夢	악몽
桜田	사쿠라다
演目	프로그램
標準化	표준화
チェルシー	첼시
チェルシー	chelsea
ナンシー	낸시
カタール	카타르
カタール	카타르
解読	디코딩
出血	출혈
タンゴ	탱고
濡れ	젖은
濡れ	젖어
キックボクシング	킥복싱
台北市	타이페이
台北市	타이베이
諮問	협의
諮問	상담
火事	화재
火事	불화
慎太郎	신타로
正夫	마사오
ジュリエット	줄리엣
オアシス	오아시스
赤道	적도
クウェート	쿠웨이트
クウェート	쿠웨이트
疲労	지치게
疲労	피로
疲労	피로
平壌	평양
タコ	낙지
タコ	문어
内訳	분석
ジャイアント	자이언트
ジャイアント	거대
バディ	버디
出願	애플리케이션
出願	프로그램
出願	어플리케이션
ウォーレン	워렌
銃弾	총알
銃弾	탄환
妥協	타협
雅美	마사미
抗体	항체
抗体	항체
トモ	tomo
風船	풍선
風船	풍선
おばさん	이모
リターン	반납
リターン	반환
リターン	리턴
リターン	귀환
リターン	복귀
安定性	안정성
安定性	안정
コメディアン	희극인
コメディアン	코미디언
コメディアン	희극
フェリックス	펠릭스
エレクトロニクス	일렉트로닉스
エレクトロニクス	전자제품
エレクトロニクス	전자공학
スリ	소매치기
スリ	소매치기
パトロール	순찰
クレーター	충돌구
キャピタル	자본
キャピタル	수도
キャピタル	캐피탈
キャピタル	자본주의
キャピタル	캐피털
チャット	채팅
糖尿病	당뇨
糖尿病	당뇨병
ディズニーランド	디즈니랜드
エルフ	elf
エルフ	엘프
エルフ	엘프
バーガー	햄버거
バーガー	버거
カリウム	칼륨
サバイバル	생존
シックス	여섯
可愛い	귀여워
可愛い	예뻐
スピリット	스피릿
スピリット	정신
民兵	민병대
ルター	루터
ジュリアン	율리우스
ジュリアン	율리아누스
ジュリアン	율리안
受領	영수증
チャーチル	처칠
ロフト	로프트
帰属	저작자
モモ	복숭아
モモ	모모
モモ	복숭아
モモ	피치
コンボ	콤보
デンバー	덴버
感度	감도
正午	정오
ハント	사냥
ハント	헌트
ドレスデン	드레스덴
欠席	결석
欠席	부재
口座	계좌
口座	계정
説教	설교
説教	설교
説教	설교
連想	연관
フルーツ	과일
フルーツ	열매
フルーツ	과일과
フルーツ	과일
フルーツ	과일과
返済	상환
チャネル	채널
チャネル	채널
知子	토모코
ウェスタン	웨스턴
ウェスタン	서부
ウェスタン	서양
スキャン	스캔
スキャン	스캐닝
スキャン	스캔
敬意	존경
敬意	존중
オリエンタル	동양
鋭い	샤프
鋭い	예리
お茶	홍차
クローズ	닫기
クローズ	닫습니다
クローズ	닫아
ワープ	워프
ダイナマイト	다이너마이트
コリンズ	콜린스
飲む	음주
飲む	마시기
飲む	음료
飲む	음료수
オークション	경매
オークション	옥션
オークション	경매
ポータブル	포터블
ポータブル	휴대
ポータブル	휴대용
トラップ	트랩
トラップ	함정
トラップ	트랩
同値	동등성
ローテーション	회전
プリズム	프리즘
フェアリー	페어리
ポット	냄비
ポット	화분
ハチ	wasp
ハチ	벌벌
ミッチェル	미첼
カルト	숭배
カルト	컬트
家事	청소부
消える	사라지는
消える	사라져
テンション	긴장감
テンション	텐션
テンション	긴장
個別に	개별
個別に	개별적으로
ジャスト	단지
ジャスト	그냥
フォーカス	집중
フォーカス	초점
フォーカス	집중하기
フォーカス	포커스
ウエスタン	웨스턴
ウエスタン	서부
ウエスタン	서양
ラトビア	라트비아
ラトビア	라트비아
ラトビア	라트비아인
ラトビア	라트비아어
スタンプ	우표
スタンプ	스탬프
スタンプ	스티커
スタンプ	스티커
おいしい	맛있는
おいしい	맛있다
おいしい	맛있는
スリップ	슬립
スリップ	slip
カブス	컵스
照射	노출
クルーザー	크루저
ハンドブック	안내서
ハンドブック	도움말
アーカンソー	아칸소
パッド	패드
マナー	예의
マナー	예의
マナー	매너
太陽光	햇빛
バットマン	배트맨
裁定	판결
タイル	타일
タイル	타일
螺旋	나선
ホフマン	호프먼
ホフマン	호프만
ホフマン	호프먼
ホフマン	호프만
レジスタ	레지스터
レジスタ	레지스터
レジスタ	등록
ピュア	순수한
ピュア	순수
蒸留	증류
蒸留	증류
ミッドフィールダー	미드필더
ブーツ	부트
ブーツ	부츠
ブーツ	부팅
ブーツ	장화
ブーツ	부츠
出版物	출판물
出版物	출판물
出版物	출판
ヒューズ	휴스
ヒューズ	휴즈
ヒューズ	퓨즈
問い合わせ	쿼리
問い合わせ	검색어
問い合わせ	조회
問い合わせ	문의
連帯	연대
ポーター	포터
帰宅	집에
帰宅	고향
帰宅	집으로
帰宅	가정
エフェクト	영향
エフェクト	효과
エフェクト	영향
エフェクト	효과
デス	죽음
デス	사망
デス	데스
バター	버터
教職員	학부
教職員	교수
結核	폐결핵
結核	결핵
ヨルダン	조던
ヨルダン	조르당
コバルト	코발트
ソフトボール	소프트볼
起業	사업가
起業	기업인
欠陥	결함
欠陥	결함
未完	미완성
コブラ	코브라
シスター	여동생
シスター	언니
シスター	누나
グリル	그릴
脂肪	뚱뚱한
脂肪	지방
脂肪	살찐
アーネスト	어니스트
眠る	수면
アスレチック	애슬레틱
彼氏	보이프렌드
彼氏	남자친구
彼氏	남친
エミー	에이미
迫害	박해
手数料	위원회
手数料	요금
手数料	수수료
手数料	수수료
バドミントン	배드민턴
陶器	도자기
スクリプト	스크립트
スクリプト	문자
スクリプト	스크립트
トライアングル	삼각형
トライアングル	트라이앵글
フィニッシュ	완료
フィニッシュ	마무리
フィニッシュ	마침
フィニッシュ	끝내기
真似	흉내
真似	흉내
ハス	로터스
ボールド	굵게
ボールド	굵은
ボールド	대담
入浴	목욕
入浴	목욕
入浴	목욕탕
入浴	바스
入浴	목욕
入浴	욕조
流体	수분
流体	수액
