से	od
सक्रियता	aktivizam
सक्रियता	aktivnost
प्रयोगात्मक	eksperimentalni
प्रयोगात्मक	eksperimentalna
प्रयोगात्मक	eksperimentalnoj
निवेशक	investitor
निवेशक	investitora
विनियमन	propis
कब्जे	posjedovanje
कब्जे	posjedovanja
ऐनी	anne
बेला	bella
रॉकेट	raketa
निकालना	uklanjanjem
निकालना	uklanjanje
निकालना	izvlačenje
नॉर्वे	norveška
सालाना	godišnjim
सालाना	godišnji
सालाना	godišnjem
सालाना	godišnja
कलम	pen
कलम	pero
कलम	hemijsku
चूर्ण	prah
चूर्ण	praha
बॉस	boss
बॉस	šef
टोरंटो	toronto
जॉर्जिया	georgia
जॉर्जिया	džordžija
जॉर्जिया	gruzija
बसें	autobusa
कोल	cole
कोल	kol
मरे	murray
खुफिया	inteligencija
अपलोड	opremanje
अपलोड	upload
नलिका	cijev
अजीब	čudno
अजीब	čudno
बोलियों	ponude
ओबामा	obama
शॉन	shaun
शॉन	sean
अल्बर्ट	albert
आन्तरिक	unutrašnje
आन्तरिक	unutrašnja
आन्तरिक	unutrašnji
वेगास	vegas
सघन	compact
सघन	gusta
सघन	gusto
चौदह	četrnaest
प्लाज्मा	plazma
प्लाज्मा	plazme
छपाई	štampanje
छपाई	štampanje
सर्दी	hladno
सर्दी	zima
घना	gusta
घना	gusto
मीठा	slatko
सच्चाई	istine
सच्चाई	istina
व्यवसायों	preduzeća
आदत	habitus
आज़ादी	sloboda
लड़कों	momci
लड़कों	boys
लड़कों	dječaci
पुण्य	vrlina
पैन	pan
प्राध्यापक	profesor
वोटों	glasove
वोटों	glasova
वोटों	glasa
वोटों	glasovima
झरने	vodopad
भिक्षु	monk
बलूचिस्तान	balučistan
नेपोलियन	napoleona
नेपोलियन	napoleon
प्रतिभागी	učesnici
मिलाया	spojeni
मिलाया	spojena
बोझ	opterećenja
बोझ	teret
आधिपत्य	hegemonije
पूंछ	rep
मेमोरियल	spomen
मेमोरियल	memorijal
मेमोरियल	komemoraciji
मेमोरियल	pomen
मेमोरियल	memorijalni
रीढ़	okosnica
सेवानिवृत्त	penzionisan
सेवानिवृत्त	penzionisani
ज्येष्ठ	najstariji
ज्येष्ठ	najstarija
क्रूज़	cruz
धनात्मक	pozitivna
धनात्मक	pozitivan
धनात्मक	pozitivne
धनात्मक	pozitivni
तुम्हारी	tvoje
तुम्हारी	tvoj
आइस	led
कमज़ोर	slabi
कमज़ोर	slaba
कमज़ोर	slab
आयुर्विज्ञान	medicina
सऊदी	saudijska
सऊदी	saudijski
सऊदी	saudi
अनुमोदन	odobravanje
अनुमोदन	odobrenje
मोम	vosak
सूअर	svinje
सूअर	svinju
पोत	brod
सौदे	sporazumi
सौदे	bavi
सौदे	dila
सौदे	ugovori
सौदे	sporazume
सौदे	sporazum
सौदे	dogovorom
सौदे	deal
सौदे	dogovor
वर्जीनिया	virginia
संतों	svetaca
संतों	saints
बीजगणित	algebra
मानसून	monsun
हेक्टेयर	hektar
हेक्टेयर	hektara
केंद्रों	centara
केंद्रों	centri
केंद्रों	centrima
कार्यात्मक	funkcionalna
रचनाएं	kreacije
बुश	bush
सपने	san
सपने	sna
सपने	dream
सपने	snu
सपने	sanja
सपने	snovi
आश्चर्यजनक	iznenađujuće
छाती	grudi
घोड़ों	konjima
घोड़ों	konji
वॉल	zid
यम	yam
यम	pluton
हड्डियों	kosti
महत्ता	važnost
महत्ता	važnosti
महत्ता	značaj
फ्रांसिस	francis
फ्रांसिस	franjo
महानगर	mitropolit
महानगर	metropolitan
मैनेजर	rukovodilac
कार्निवल	karneval
खिलाडी	igrači
नक्शे	mapa
नक्शे	mape
पाइप	cijev
पाइप	cevi
त्रिभुज	orao
त्रिभुज	trougao
ईस्टवुड	eastwood
रूम	sobe
रूम	sobu
रूम	soba
रूम	sobe
मैक्सिको	meksiko
जज	kadiluk
व्यवसायिक	profesiji
व्यवसायिक	struke
व्यवसायिक	profesije
अल्फा	alpha
अल्फा	alfa
अल्फा	alfa
डालर	dolar
छद्म	pseudo
निशाना	meta
ईस्टर	vaskrs
ईस्टर	uskrs
ऑटोमोबाइल	automobile
राउंड	rundu
बेरी	berry
नरम	meka
नरम	meku
रोमांटिक	romantična
जन्मदिन	rođendan
काँच	staklo
सूप	čorba
नेट	neto
नेट	net
नेट	nets
तेरे	tere
टैगोर	tagore
हॉप	hop
उत्परिवर्तन	mutacija
ओपेरा	opera
मैट्रिक्स	matrica
जार्ज	george
बिल्ली	mačka
क्षुद्रग्रह	asteroidi
क्षुद्रग्रह	asteroide
क्षुद्रग्रह	asteroida
क्षुद्रग्रह	asteroidi
आसमान	sky
आसमान	nebo
आसमान	nebo
आसमान	skies
मिनी	mini
क्रियाएँ	aktivnosti
क्रियाएँ	glagola
क्रियाएँ	akcija
क्रियाएँ	radnje
क्रियाएँ	akcije
क्रियाएँ	postupci
क्रियाएँ	postupcima
क्रियाएँ	aktivnost
वैली	vali
वैली	nijemci
याचिका	peticiju
स्नेह	naklonosti
फेसबुक	facebook
जैक्सन	jackson
चोर	bicikla
चोर	kradljivac
कॉपी	copied
कॉपी	kopija
कॉपी	copy
कॉपी	kopiju
कॉपी	kopija
कॉपी	kopije
डाइऑक्साइड	dioksid
केप	rt
मौसमी	sezonski
मौसमी	sezonske
भेजी	poslata
भेजी	poslali
भेजी	poslao
भेजी	poslan
कमेटी	odbor
कमेटी	komitet
मौजूदगी	prisustvo
दोस्ती	prijateljstvo
दोस्ती	prijateljstva
बम्बई	bombaj
पंप	pumpa
एयरबस	airbus
सील	pečat
आभासी	virtualna
आभासी	virtuelna
आभासी	virtualni
सलीम	salim
नक्काशी	graviranje
नक्काशी	carving
विचलन	devijacija
डेविस	davis
होस्ट	računar
होस्ट	domaćin
जलाशय	nizija
ऋणात्मक	negativan
ऋणात्मक	negativne
ऋणात्मक	negativni
ऋणात्मक	negativno
जवान	mladi
जवान	mlada
जवान	young
जवान	mladić
सूफी	sufijskih
डॉग	psa
डॉग	pas
डॉग	dog
डॉग	ker
टूल	alat
टैक्सी	taksi
टैक्सी	taksi
टैक्सी	taxis
सूरा	poglavlje
सूरा	sura
सूरा	sura
पेरू	perua
पेरू	peruu
पेरू	peru
भूरा	brown
भूरा	browns
यूनिक्स	unix
गार्ड	čuvari
गार्ड	garda
रेलमार्ग	pruga
गेहूं	pšenice
बेसिक	basic
फेडरेशन	federacija
रस्सी	užeta
क्रीम	krem
क्रीम	krema
परेड	parade
अलास्का	aljaske
शुद्धता	čednosti
शुद्धता	tačnost
शुद्धता	preciznost
रचनाकार	pisac
शिशुओं	bebe
अंगूर	grožđe
अंगूर	grožđe
लेनी	leni
देह	tijela
देह	tijelo
देह	tijelu
देह	telo
देह	deh
जौ	ječam
खाई	jarak
युवावस्था	omladina
स्टाइल	stil
स्टाइल	style
लौटे	vraćen
लौटे	vratio
लौटे	vratili
ढांचा	kadrova
ढांचा	okvir
ढांचा	struktura
ढांचा	strukturi
ढांचा	strukture
मजदूरी	plaće
कठिनाइयों	poteškoće
कठिनाइयों	poteškoća
कठिनाइयों	teškoće
चैन	chan
चैन	lanac
क्लान	klan
प्रतीकों	simboli
प्रतीकों	simbola
भ्रष्ट	korumpiran
अभियान्त्रिकी	inženjerstvo
सामंजस्य	harmoniju
सामंजस्य	harmonije
सामंजस्य	harmonija
बंगला	bangla
पैक	packs
पैक	pakovanje
पैक	pack
छाल	kora
पिक्चर	slika
पिक्चर	pixar
इराक़	irak
वाइन	vino
फारस	perzije
शतरंज	šah
गर्भपात	pobačaj
ग्रीष्म	leta
ग्रीष्म	ljeto
बेल्ट	pojasi
बेल्ट	pojas
पुजारी	sveštenik
पुजारी	sveštenika
प्लेस	mjesto
खां	khan
खां	kan
मीना	mina
एनीमेशन	animacija
एनीमेशन	optimization
एनीमेशन	animations
ज्वार	sorghum
नॉन	non
समस्याएँ	problemi
एलिजाबेथ	elizabeta
एलिजाबेथ	elizabeth
डिएगो	diego
पैट्रिक	patrick
विक्टर	viktor
विक्टर	victor
मित्रता	prijateljstvo
मित्रता	prijateljstva
विश्वसनीयता	kredibilitet
विश्वसनीयता	pouzdanosti
यूरेनियम	uranij
श्रद्धांजलि	počast
ढेर	gomile
स्तुति	pohvala
स्तुति	pohvale
ड्रीम	san
ड्रीम	sna
ड्रीम	dream
ड्रीम	snu
कैप्टन	kapiten
कैप्टन	kapetan
वेधशाला	opservatorija
कुत्ता	psa
कुत्ता	pas
कुत्ता	dog
कुत्ता	ker
तुरन्त	odmah
तुरन्त	momentalno
क्लबों	kluba
जड़ें	korijene
जड़ें	korijenima
जड़ें	korijeni
इमाम	imama
वार्नर	warner
सिस्टम्स	sistemi
चलना	walking
चलना	hod
