மற்றும்	ja
அதிகரித்துள்ளது	lisätä
அதிகரித்துள்ளது	kasvu
அதிகரித்துள்ளது	korotus
அதிகரித்துள்ளது	lisääntynyt
அதிகரித்துள்ளது	kasvoi
ஸ்பானிஷ்	espanjan
ஸ்பானிஷ்	espanjalaiset
ஸ்பானிஷ்	espanjalainen
ஸ்பானிஷ்	espanja
ஸ்பானிஷ்	espanjaa
அஞ்சி	pelkoa
அஞ்சி	pelko
அஞ்சி	pelkää
இருண்ட	dark
இருண்ட	tumma
இருண்ட	pimeä
இருண்ட	pimeää
இருண்ட	tumman
தேவநாகரி	devanagari
ஜேன்	jane
ஜேன்	janea
ஆகி	poissa
பாடங்கள்	tunnit
பாடங்கள்	oppitunteja
வாடகை	vuokraus
வாடகை	vuokrat
வாடகை	vuokra
வாடகை	vuokraus
வாடகை	vuokra
வாடகை	vuokrataan
வாடகை	vuokraa
வாடகை	vuokraus
சிரிய	syyria
சிரிய	syyrian
பூண்டு	valkosipulia
லோக்	lok
கேள்விக்கு	kysymyksen
கேள்விக்கு	kysymys
வால்டர்	walterin
வால்டர்	valtteri
வால்டர்	walter
இராபர்ட்	robert
ஆய்	tutkimus
ஆய்	tutkimuksen
ஆய்	opiskelu
ஆய்	tutkimuksessa
ஆய்	opiskella
காமம்	kaman
காமம்	kama
காமம்	seksiä
காமம்	sukupuoli
காமம்	seksi
காமம்	sex
வல்லுனர்கள்	ammattilaisille
வல்லுனர்கள்	ammattilaiset
வல்லுனர்கள்	ammattilaisia
காதலன்	poikaystävä
காதலன்	poikaystävän
காதலன்	poikaystävää
காதலன்	rakastaja
காதலன்	rakastajatar
எல்லாமே	kaikki
எல்லாமே	kaiken
எல்லாமே	kaikille
எல்லாமே	kaikki
செல்வி	mis
செல்வி	neiti
செல்வி	ikävä
ஆஸ்திரிய	itävaltalainen
ஆஸ்திரிய	itävalta
ஆஸ்திரிய	itävallan
வடிவமைக்கப்பட்டுள்ளது	suunniteltiin
வடிவமைக்கப்பட்டுள்ளது	suunnitellut
வடிவமைக்கப்பட்டுள்ளது	suunniteltu
டெல்டா	delta
குட்	hyvää
குட்	hyvä
இயற்றியவர்	tekijä
இயற்றியவர்	kirjailija
இயற்றியவர்	tekijän
இயற்றியவர்	esittäjä
இயற்றியவர்	kirjoittaja
ஒருங்கிணைக்கப்பட்ட	yhtenäinen
சாரம்	olemus
கடலோர	rannikon
கடலோர	rannikko
கடலோர	rannikolla
கடலோர	rannikko
திறம்பட	tehokkaasti
பெய்ஜிங்	pekingin
பெய்ஜிங்	pekingissä
திறன்கள்	taitoja
திறன்கள்	osaaminen
திறன்கள்	taidot
திறன்கள்	ammattitaito
ராணுவம்	armeija
ராணுவம்	sotilas
ராணுவம்	sotilaallinen
ராணுவம்	armeijan
ராணுவம்	armeija
ராணுவம்	armeijan
அதீத	äärimmäinen
அதீத	äärimmäisen
அதீத	äärimmäistä
கெப்லர்	kepler
திருத்தங்கள்	muokkaukset
மாய	taikaa
மாய	magic
மாய	taikuutta
மாய	taikuus
மாய	taika
பார்த்தார்	näin
பார்த்தார்	näki
பார்த்தார்	katsoi
பார்த்தார்	katsonut
பார்த்தார்	katsottu
பார்த்தார்	katsellut
பார்த்தார்	katseli
வின்சென்ட்	vincent
வின்சென்ட்	vincentin
டிரம்ப்	trump
புளோரிடா	floridassa
புளோரிடா	floridaan
புளோரிடா	florida
புளோரிடா	floridasta
புளோரிடா	floridan
கரி	hiili
கரி	hiiltä
அணிகலன்கள்	tarvikkeet
போபால்	bhopalin
பரிவர்த்தனை	tapahtuma
பரிவர்த்தனை	tapahtumat
பரிவர்த்தனை	liiketoimet
உள்கட்டமைப்பு	infrastruktuurin
உள்கட்டமைப்பு	infrastruktuuri
உள்கட்டமைப்பு	infrastruktuuria
பிளாஸ்டிக்	muovin
பிளாஸ்டிக்	muovi
பிளாஸ்டிக்	muovia
பிளாஸ்டிக்	muovinen
காலச்சுவடு	aikaleima
ஆன்மா	sielu
ஆன்மா	sielua
ஆன்மா	sielun
ஆன்மா	soul
வேந்தர்	liittokansleri
வேந்தர்	kansleri
குண்டுகள்	pommit
குண்டுகள்	pommeja
டெக்சாஸ்	texasin
டெக்சாஸ்	texas
முழுமை	täyden
முழுமை	täys
முழுமை	täydet
முழுமை	täysi
முழுமை	täynnä
முழுமை	täydelliset
முழுமை	täydellinen
முழுமை	täytetään
போப்	paavin
போப்	paavi
போப்	pope
பாசி	levää
போரான்	boori
சமூகங்கள்	yhteisöt
சமூகங்கள்	yhteisöjen
சமூகங்கள்	sosiaaliset
சமூகங்கள்	sosiaalisen
சமூகங்கள்	sosiaalinen
சமூகங்கள்	yhteiskunnallinen
நிமிடம்	minuutti
நிமிடம்	minuutissa
நிமிடம்	minuutin
செயலகம்	sihteeristö
இடலாம்	liitää
சொற்றொடர்	liittää
சொற்றொடர்	liitä
ஏற்றுக்கொள்ளப்பட்டது	hyväksytty
ஏற்றுக்கொள்ளப்பட்டது	hyväksyttiin
ஏற்றுக்கொள்ளப்பட்டது	hyväksytyt
ஏற்றுக்கொள்ளப்பட்டது	hyväksytään
தானியங்கள்	jyviä
தானியங்கள்	jyvät
செங்கல்	brick
வயிற்றில்	vatsa
வயிற்றில்	maha
வயிற்றில்	vatsan
கோர்	ytimen
கோர்	ytimessä
கோர்	ydin
கோர்	gore
திறமையான	taitava
திறமையான	lahjakas
படத்திற்கு	kuvaa
படத்திற்கு	kuva
படத்திற்கு	kuvan
மலிவான	halvalla
மலிவான	halvat
மலிவான	halpa
மலிவான	halpaa
பேஸ்	tahti
பேஸ்	tukikohta
பேஸ்	pohja
பேஸ்	perusta
தொகுப்பாளர்	juontaja
மிளகாய்	capsicum
மிளகாய்	chili
மிளகாய்	chiliä
பென்சில்வேனியா	pennsylvanian
தடங்கள்	kanavia
தடங்கள்	kanavien
தடங்கள்	kanavat
தடங்கள்	jälkiä
தடங்கள்	jäljet
தடங்கள்	kappaleet
தடங்கள்	rataa
தடங்கள்	kappaleita
தடங்கள்	kanava
தடங்கள்	kanavaa
தடங்கள்	kanavalla
தடங்கள்	kanavan
தடங்கள்	channel
இவ்வாறே	siten
இவ்வாறே	täten
கம்பம்	tanko
கம்பம்	pole
தேவதை	merenneito
தேவதை	angel
தேவதை	enkeli
பீரங்கி	tykistö
இயற்கணிதம்	algebraa
சர்ச்	kirkon
சர்ச்	kirkossa
சர்ச்	kirkkoon
சர்ச்	kirkko
சர்ச்	seurakunta
சமகால	nykyaikainen
அண்டவியல்	kosmologia
நிலையைப்	status
நிலையைப்	asema
நிலையைப்	tila
நிலையைப்	tilanne
ஐரிஷ்	irlanti
ஐரிஷ்	irish
ஐரிஷ்	irlantilaiset
ஐரிஷ்	irlannin
ஐரிஷ்	irlantilainen
ஸ்டான்லி	stanley
வலைப்பின்னல்	verkko
வலைப்பின்னல்	verkon
வலைப்பின்னல்	verkoston
வலைப்பின்னல்	verkosto
வடிவமைத்து	suunniteltiin
வடிவமைத்து	suunnitellut
வடிவமைத்து	suunniteltu
கொண்டாட்டம்	juhli
கொண்டாட்டம்	juhlii
கொண்டாட்டம்	juhlia
கொண்டாட்டம்	juhlimassa
கொண்டாட்டம்	osapuoli
கொண்டாட்டம்	juhla
கொண்டாட்டம்	puolue
கொண்டாட்டம்	juhlat
கொண்டாட்டம்	bileet
கொண்டாட்டம்	juhli
கொண்டாட்டம்	juhlimaan
கொண்டாட்டம்	juhlia
கொண்டாட்டம்	juhla
கொண்டாட்டம்	juhlaa
கொண்டாட்டம்	juhlinta
நிக்	nick
நிக்	nic
என்கிறார்கள்	sanoo
காட்மியம்	kadmiumin
முனையம்	terminaali
முனையம்	satama
முனையம்	portti
முனையம்	satamat
வாரத்திற்கு	viikossa
வாரத்திற்கு	viikoittainen
வாரத்திற்கு	viikoittain
வாரத்திற்கு	viikko
முக்கியத்துவத்தை	merkitys
முக்கியத்துவத்தை	tärkeys
ஹட்சன்	hudson
பிரிக்கப்பட்ட	erotettu
ஒபாமா	obama
ஒப்பீட்டு	vertaileva
வெற்றிகள்	voittaa
வெற்றிகள்	iskee
வெற்றிகள்	osumia
வெற்றிகள்	osuu
இழுத்து	raahaa
இழுத்து	vedä
தோள்	olkapää
அபு	abu
லியோன்	lyon
சீரமைப்பு	hoitava
சீரமைப்பு	remontti
சீரமைப்பு	kunnostus
பேசிக்	perus
எதிர்பார்ப்பு	odotuksiin
எதிர்பார்ப்பு	odotuksia
எதிர்பார்ப்பு	odotukset
உச்சரிப்பு	oikeinkirjoitus
உச்சரிப்பு	ääntämistä
பூம்புகார்	boomin
போதனை	opettaa
போதனை	opettaminen
போதனை	opetus
போதனை	opetusta
கொடிகள்	liput
கொடிகள்	lippuja
தீபகற்பம்	niemimaa
கடன்கள்	lainat
ஹெட்ஜ்	hedge
மியான்மர்	myanmarin
ராசா	raza
நாய்கள்	koirat
நாய்கள்	koiria
வருடமும்	vuoden
வருடமும்	vuosi
வருடமும்	vuonna
பங்கேற்றனர்	osallistuivat
பங்கேற்றனர்	osallistuneet
பங்கேற்றனர்	osallistui
பங்கேற்றனர்	osallistunut
