மற்றும்	dan
மீட்க	pulih
பவன்	bhavan
பவன்	pawan
தலைகீழ்	disongsangkan
தலைகீழ்	songsang
இமயமலை	himalaya
கலா	kala
கோகோயின்	kokain
ஆக்சிஜன்	oksigen
மூடப்பட்ட	ditutup
மூடப்பட்ட	tertutup
பச்சன்	bachchan
ஆர்க்	lengkung
ஆர்க்	arc
ஆர்க்	lengkok
சட்டை	baju
சட்டை	kemeja
ஹஜ்	haj
ஹஜ்	hajj
ஹஜ்	haji
ஜிம்மி	jimmy
சித்திரம்	seni
சித்திரம்	kesenian
போதுமானதாக	mencukupi
போதுமானதாக	cukup
போதுமானதாக	secukupnya
போதுமானதாக	cukuplah
உணரும்	sedar
இடுப்பு	hip
இடுப்பு	pinggul
இடுப்பு	pinggang
வெட்டு	dipotong
வெட்டு	cut
வெட்டு	memotong
வெட்டு	potong
வெட்டு	kerat
வெட்டு	tanaman
உணவகங்கள்	restoran
ஒழுங்கற்ற	jigsaw
ஒழுங்கற்ற	rawak
சேர்த்தல்	collect
சேர்த்தல்	mengumpul
சேர்த்தல்	kutip
சேர்த்தல்	menambahkan
சேர்த்தல்	menambah
அமைவு	setup
அமைவு	persediaan
மிதிவண்டி	basikal
ஸ்ரீபெரும்புதூர்	sriperumbudur
யாதவ்	yadav
காகிதம்	kertas
தோண்டி	menggali
தோண்டி	digali
பிரகாசம்	prakasam
பிரகாசம்	kecerahan
பிரகாசம்	dhuha
லதா	lata
லதா	latha
நெ	ney
மிங்	venue
மிங்	ming
பஸ்	bas
ஹெக்டேர்	hektar
வரையறைகள்	specifications
அத்தனை	terpegun
நோயெதிர்ப்பு	kebal
நோயெதிர்ப்பு	immune
நோயெதிர்ப்பு	imun
ஓடு	jubin
ஓடு	cengkerang
ஓடு	shell
ஓடு	cangkerang
சீதா	sita
தர்மம்	dharma
ஆழமாக	deep
பார்த்தசாரதி	parthasarathy
கையெழுத்து	tandatangan
கார்கள்	cars
கார்கள்	kereta
ரிக்டர்	richter
இயக்குகிறது	membolehkan
இயக்குகிறது	bermain
இயக்குகிறது	main
இயக்குகிறது	playing
அலெக்ஸ்	alex
புண்	luka
ஆஷா	asha
சுடர்	nyala
சுடர்	api
சுடர்	flame
ஜின்	jin
ஜின்	gin
கொலம்பஸ்	columbus
இயற்கணித	algebra
சுவையான	lazat
சுவையான	lazat
சுவையான	sedap
மேட்	matt
நஞ்சு	racun
அடுக்குகள்	lapisan
டக்ளஸ்	douglas
காங்கோ	congo
வெளிப்படுத்த	reveal
வெளிப்படுத்த	dedahkan
செலுத்துகிறது	pays
கண்டனம்	dikutuk
கண்டனம்	mengutuk
தம்முடைய	mengaburkan
உழவர்	peladang
உழவர்	petani
பிரேம்	prem
அடர்	adar
எதிரிகள்	musuh
ஜெனீவா	geneva
மாவு	tepung
வாந்தி	muntah
விவேக்	vivek
துப்புரவு	sanitasi
உதாரணங்கள்	rujukan
உதாரணங்கள்	contoh
வயிற்றுப்	ulser
சியா	sia
சியா	chia
தமனி	arteri
தெளிவாகக்	jelas
மோதல்கள்	perlanggaran
மோதல்கள்	pertikaian
மோதல்கள்	pertelingkahan
மோதல்கள்	perselisihan
மோதல்கள்	clash
மணிநேரம்	jam
மணிநேரம்	jam
ஆக்சைடுகள்	oxides
அத்தியாயங்கள்	episod
அத்தியாயங்கள்	chapter
அத்தியாயங்கள்	bab
ஜேர்மனி	jerman
பாலு	balu
அறிவும்	ilmu
அறிவும்	pengetahuan
அம்சமாக	perkara
அம்சமாக	hal
அம்சமாக	thing
ஈழம்	eelam
கமலா	kamala
கனி	ghani
கனி	buah
கனி	fruits
வெப்பமான	warmer
கையொப்பம்	tandatangan
குரங்குகள்	monyet
குரங்குகள்	kera
உணவகம்	kafeteria
உணவகம்	restoran
உணவகம்	restaurant
விந்து	sperma
மரபணுக்கள்	gen
பரிந்துரைக்கப்பட்ட	dicadangkan
பரிந்துரைக்கப்பட்ட	cadangkan
செங்	seng
செங்	cheng
ஆஸ்துமா	asma
ஆஸ்துமா	asthma
கைத்தொழில்	kraftangan
இறுக்கமான	ketat
இறுக்கமான	erat
இரை	mangsa
கார்டியன்	guardian
கார்டியன்	wali
டேவ்	dave
ஒத்துழைப்பு	kerjasama
மோசடி	penipuan
மோசடி	pemalsuan
ரிச்சார்ட்	richard
அடைப்பு	arteri
காளை	bull
பெரிலியம்	berilium
பிரியா	priya
எட்வின்	edwin
திருவரங்கம்	srirangam
நன்கொடை	derma
நன்கொடை	derma
என்னென்ன	alahai
என்னென்ன	ape
டேக்	tag
குற்றவாளி	disabitkan
குற்றவாளி	bersalah
குற்றவாளி	berdosa
குற்றவாளி	pelakunya
குங்குமம்	vermillion
பாலுறவு	jantina
பாலுறவு	seks
பாலுறவு	sex
மெயில்	mail
வான்வழி	aerial
இல்லாமை	hilang
அதிர்ச்சி	mengejutkan
அதிர்ச்சி	syok
அதிர்ச்சி	shock
அதிர்ச்சி	kejut
அதிர்ச்சி	renjatan
பிரதாப்	pratap
பிடித்துக்	dodoi
பிடித்துக்	hold
பிடித்துக்	tahan
தலாய்	dalai
செயற்கைக்கோள்கள்	satelit
மாறுபாடு	perbezaan
விற்க	sell
விற்க	jual
எளிதான	mudah
எளிதான	mudahnya
நாசர்	nasser
பவுண்டு	pon
பவுண்டு	paun
கிடைப்பது	dapatkan
சத்திரம்	penginapan
வாட்சன்	watson
பகிர்வு	berkongsi
பகிர்வு	perkongsian
பகிர்வு	agihan
பகிர்வு	pengagihan
பகிர்வு	pengedaran
எழுதுகிறார்	menulis
மருத்துவமனைகள்	klinik
மருத்துவமனைகள்	hospital
கண்ணா	kanna
முகநூல்	facebook
சாசனம்	piagam
யாரோ	seseorang
யாரோ	someone
டாப்	top
சவால்	cabaran
சவால்	mencabar
சவால்	mencabar
உலாவி	pelayar
சுதந்திரமான	liberal
பிரத்யேக	ekslusif
பிரத்யேக	exclusive
பிரத்யேக	eksklusif
இடுக்கி	idukki
எட்டி	eddie
ஆயுதங்களை	senjata
நீரிணை	selat
தாஜ்	taj
தற்காப்பு	pertahanan
கொக்கு	bangau
கொக்கு	crane
கொக்கு	kren
ரைன்	rhine
கிளாஸ்	gelas
கிளாஸ்	kaca
கிளாஸ்	glass
கவுலூன்	kowloon
கயா	gaya
நாகாலாந்து	nagaland
புரோமின்	bromin
தேனீ	lebah
தேனீ	kelulut
தேனீ	bee
பள்ளிக்கு	sekolah
அடிமைகள்	budak
அடிமைகள்	budak
அடிமைகள்	addict
வனேடியம்	vanadium
கெட்ட	buruk
கெட்ட	teruk
டார்வின்	darwin
வெளியேற்றம்	pemindahan
அணில்	tupai
தாள	percussion
மார்கரெட்	margaret
காஸ்	cas
ஆலிவர்	oliver
தடுக்கிறது	penyekatan
தடுக்கிறது	sekatan
தடுக்கிறது	menyekat
போதி	bodhi
டிக்	dick
ஹக்	haque
ஹக்	haq
பிராமணர்	brahmana
பார்த்தேன்	gergaji
பார்த்தேன்	saw
யாரேனும்	sesiapa
யாரேனும்	seseorang
யாரேனும்	someone
சாபம்	sumpahan
சாபம்	kutukan
சாபம்	mencarut
சகோதர	brotherly
தந்தையை	ayah
தந்தையை	bapa
தந்தையை	father
தந்தையை	ayahanda
பள்ளம்	alur
பாதம்	kaki
ராதிகா	radhika
ராஜேஷ்	rajesh
இறக்கை	sayap
இறக்கை	wing
குமாரி	kumari
சுரப்பிகள்	mussels
துண்டுகள்	dihiris
கலி	cali
அனுப்பப்பட்டது	hantar
அனுப்பப்பட்டது	sent
அனுப்பப்பட்டது	dihantar
அன்னம்	swan
அன்னம்	angsa
வசந்தம்	vasantham
வசந்தம்	spring
தையல்	jahit
தையல்	menjahit
தையல்	jahitan
தையல்	sirat
தையல்	stitch
பைட்	byte
பைட்	bait
பாத்திமா	fatima
பாத்திமா	fatimah
உடல்கள்	jasad
உடல்கள்	mayat
உடலும்	fizikal
ரசாக்	razak
ஈரப்பதம்	kelembapan
ஜெய்ப்பூர்	jaipur
உரிமையாளர்கள்	pemilik
உரிமையாளர்கள்	owners
சுற்றுலாத்துறை	pelancongan
ஆல்பத்தை	album
மறுசீரமைப்பு	pemulihan
மறுசீரமைப்பு	restoration
எப்போதாவது	sering
எப்போதாவது	kerap
எப்போதாவது	jarang
திதி	didi
முகவரிகள்	alamat
தூண்டி	maklumkan
தூண்டி	gesa
தூண்டி	makluman
புழுக்கள்	cacing
உமா	uma
காவலர்கள்	polis
