年	jaar
喝	drinken
受損	beschadigd
受損	beschadigde
夢幻	droom
夢幻	dromen
夢幻	dream
夢幻	dromerige
音效	geluid
壇	altaar
教派	sekte
教派	sekten
囚禁	opsluiting
囚禁	gevangenneming
囚禁	gevangenisstraf
囚禁	gevangenschap
囚禁	opsluiting
囚禁	gevangengezet
囚禁	gevangengenomen
囚禁	gevangen
染	kleurstof
染	geverfd
始祖	patriarchen
實用	praktische
實用	praktisch
實用	bruikbaar
實用	nuttig
實用	bruikbaarheid
實用	nut
實用	hulpprogramma
水星	mercury
水星	mercurius
水星	kwik
上野	ueno
落後	achterwaarts
落後	achteruit
剛果	congo
喪失	verliezen
喪失	verlies
注射	injecties
注射	injectie
注射	injecteren
注射	inspuiting
注射	injectie
注射	injecteren
地底	ondergronds
地底	ondergrondse
地底	underground
傳遞	relais
傳遞	estafette
傳遞	relay
曙光	schemering
曙光	twilight
曙光	dawning
研究員	onderzoeker
心靈	mind
心靈	geest
頭顱	schedel
頭顱	skull
遺跡	relikwie
遺跡	overblijfsel
遺跡	relikwieën
遺跡	ruines
遺跡	ruïne
遺跡	ruïnes
鸚鵡	papegaaien
鸚鵡	parkiet
鸚鵡	papegaai
約會	datum
約會	dating
約會	daten
緊張	zenuwachtig
緊張	nerveus
光束	straal
光束	balk
光束	stralen
光束	balken
澄清	verduidelijken
澄清	verduidelijking
壞	slechte
壞	bad
壞	slecht
滿意	bevrediging
滿意	tevredenheid
滿意	voldoening
滿意	voldaan
滿意	tevreden
合計	aggregaat
合計	aggregatie
合計	samenvoeging
合計	geaggregeerde
囚犯	gevangene
囚犯	gevangenen
底盤	chassis
便宜	goedkoper
便宜	goedkopere
第五次	vijfde
影子	schaduwen
影子	schaduw
影子	shadow
影子	schaduw
緩慢	langzame
緩慢	traag
緩慢	langzaam
產量	rendement
產量	opbrengst
產量	produktie
產量	productie
產量	opbrengsten
產量	rendementen
產量	opbrengst
報章	krant
報章	kranten
報章	dagblad
報章	kranten
報章	dagbladen
死神	dood
死神	doods
死神	overlijden
死神	shinigami
大海	zee
緊	krap
緊	strakke
緊	strak
廣義	wijder
廣義	ruimer
廣義	breder
廣義	breed
廣義	brede
廣義	ruimer
廣義	bredere
廣義	breder
摘要	abstracte
摘要	abstract
摘要	samenvattingen
讚	zoals
讚	like
讚	likes
檢驗	tests
檢驗	testen
麒麟	kirin
懸掛	gehesen
多重	meerdere
多重	meervoudige
多重	veelvoud
多重	meervoudig
火災	brand
火災	vuren
火災	vuur
火災	branden
火災	vuren
尺度	weegschalen
尺度	schubben
尺度	weegschaal
尺度	schalen
環繞	omringen
環繞	omsingelen
戟	euphorbia
巴巴	baba
復出	comeback
客人	gast
客人	gasten
精確	precieze
精確	nauwkeurig
精確	nauwkeurigheid
精確	accuraat
精確	accurate
精確	exacte
精確	exact
精確	precies
精確	nauwkeurigheid
精確	precisie
拘留	nablijven
拘留	detentie
拘留	bewaring
拘留	aanhoudingen
護理	verpleging
護理	zorg
護理	care
護理	verzorging
成像	beeldvorming
諷刺	ironisch
諷刺	ironische
諷刺	ironie
諷刺	sarcasme
諷刺	ironische
諷刺	ironie
地板	vloeren
地板	verdiepingen
地板	vloer
地板	vloeren
地板	vloer
地板	verdieping
地板	floor
鬥爭	worsteling
鬥爭	worstel
鬥爭	strijd
檢測	opsporing
檢測	detectie
冰島	ijsland
排放	emissie
排放	uitstoot
排放	emissies
排放	emissie
排放	uitstoot
牛奶	melk
原生	inheemse
原生	inheems
原生	native
交響曲	symfonie
彎	buigen
彎	buig
彎	bend
彎	gebogen
彎	krom
梳	kammen
梳	comb
梳	kam
製片人	producers
製片人	producenten
製片人	producent
製片人	producer
棕色	brown
棕色	bruine
棕色	bruin
受邀	uitgenodigde
受邀	uitgenodigd
氏族	clan
氏族	clans
稍微	lichtjes
稍微	enigszins
稍微	lichtelijk
醛	aldehyde
依賴	afhankelijke
依賴	afhankelijk
依賴	afhankelijkheid
依賴	afhankelijkheid
共振	resonantie
共振	weerklank
戰時	oorlogstijd
緬	birma
硫酸	sulfaat
手指	vinger
手指	vingers
手指	fingers
投影	projectie
龔	gong
署長	beheerder
署長	administrateur
面具	maskers
面具	masker
面具	mask
面具	maskers
雷射	laser
洛陽	luoyang
效能	effectiviteit
效能	doeltreffendheid
效能	werkzaamheid
效能	doelmatigheid
皇冠	kroon
統治者	heersers
統治者	heerser
統治者	liniaal
豪華	deluxe
豪華	luxe
豪華	luxueus
豪華	luxe
豪華	luxueus
認真	ernstig
認真	ernstige
認真	serieuze
認真	serieus
認真	serieus
簽證	visum
簽證	visa
簽證	visum
簽證	visa
全能	almachtige
就業	tewerkstelling
就業	werkgelegenheid
電動	elektrische
電動	electrische
電動	elektrisch
戀人	liefhebbers
戀人	geliefden
戀人	minnaars
小野	ono
指派	opdracht
指派	toegewezen
指派	opdrachten
指派	toekennen
指派	toewijzen
毒性	toxische
毒性	toxisch
毒性	giftig
毒性	toxiciteit
賭	gokken
賭	inzet
賭	weddenschap
賭	inzetten
賭	bet
賭	wedden
太太	mevrouw
翅膀	wings
翅膀	vleugels
刷	borstel
刷	poetsen
刷	penseel
寬度	breedte
字典	woordenboeken
字典	woordenboek
激素	hormoon
激素	hormonen
盟友	bondgenoten
盟友	geallieerden
盟友	bondgenoot
盟友	ally
墨爾本	melbourne
桶	vaten
桶	barrel
桶	vat
桶	emmer
桶	bucket
桶	emmers
對立	wedijver
對立	rivaliteit
對立	confrontatie
對立	confrontaties
對立	tegenstellingen
對立	tegenpolen
男生	boys
男生	jongens
惡化	verslechterende
惡化	verergering
惡化	verslechtering
惡化	verergeren
網址	url
鍵盤	toetsenborden
鍵盤	toetsenbord
鍵盤	keyboard
奴隸	slaaf
奴隸	slaven
奴隸	slavin
休閒	ontspanning
休閒	recreatie
休閒	ongedwongen
休閒	casual
休閒	ontspanning
休閒	recreatie
休閒	vermaak
犯人	gevangene
犯人	gevangenen
同伴	metgezel
壓縮	comprimeren
壓縮	compressie
壓縮	gecomprimeerd
果實	vruchten
果實	fruit
果實	vrucht
果實	vruchten
果實	fruit
各州	provincies
各州	kantons
壽命	levensduur
缺席	afwezig
缺席	afwezigheid
缺席	afwezige
基輔	kiev
七個	seven
七個	zeven
綁架	ontvoering
綁架	kidnapping
綁架	ontvoering
綁架	kidnappen
反叛	rebel
反叛	rebellie
反叛	opstand
西班牙語	spaanse
西班牙語	spaans
修理	herstelling
修理	reparatie
修理	repareren
修理	herstelling
修理	reparatie
修理	reparaties
修理	herstellingen
丹佛	denver
近海	offshore
阿部	abe
衰退	recessie
玻利維亞	bolivia
墜毀	crash
墜毀	crashen
服飾	garderobe
服飾	kleerkast
湖人	lakers
恐懼	angst
恐懼	vrees
恐懼	fear
數千	duizenden
徽章	insigne
徽章	penning
徽章	badge
徽章	penningen
徽章	insignes
徽章	badges
暴動	oproer
暴動	rellen
暴動	oproer
暴動	rellen
暴動	rel
排版	indeling
排版	opmaak
排版	layout
浸	dip
滿洲	mantsjoerije
及時	tijdig
及時	tijdige
瀏覽	bladeren
瀏覽	bezichtiging
瀏覽	bekijken
瀏覽	browsen
瀏覽	weergave
瀏覽	uitzicht
瀏覽	bekijk
瀏覽	bekijken
姊姊	sis
姊姊	zus
姊姊	zusje
姊姊	zus
姊姊	zusje
姊姊	zuster
山崎	yamazaki
哈薩克	kazachstan
貸款	lening
貸款	leningen
關卡	checkpoint
關卡	controlepost
關卡	controlepunt
關卡	levels
關卡	niveaus
關卡	niveau
關卡	level
黑山	montenegro
常規	routine
創業	opstart
創業	opstarten
創業	ondernemerschap
開心	vrolijk
開心	happy
開心	blij
開心	tevreden
開心	gelukkig
畢業生	afgestudeerden
畢業生	afstuderen
畢業生	afgestudeerd
畢業生	afgestudeerde
高潮	orgasme
高潮	climax
高潮	hoogtepunt
骨骼	bones
骨骼	botten
骨骼	beenderen
骨骼	skelet
骨骼	geraamte
骨骼	skelet
骨骼	botten
骨骼	bot
骨骼	botje
骨骼	bone
孔雀	pauw
孔雀	peacock
特工	agent
跟著	volg
跟著	volgt
跟著	volgen
汞	mercury
汞	mercurius
汞	kwik
預設	standaard
雷霆	thunder
雷霆	onweer
雷霆	donder
趨勢	trend
趨勢	tendens
後代	afstammeling
後代	nakomelingen
後代	nageslacht
後代	nakomeling
後代	kroost
後代	nakomelingen
後代	afstammelingen
後代	nageslacht
變動	veranderingen
變動	wijzigingen
時光	tijd
保衛	verdedigen
保衛	verdedig
爛	rot
爛	rotte
爛	verrot
鞍	zadel
北極	arctische
北極	noordpool
北極	noordpoolgebied
變換	transformaties
變換	transformatie
變換	transformeren
變換	transformatie
年紀	ouderdom
年紀	leeftijd
花費	besteed
花費	bestede
花費	uitgegeven
花費	besteden
花費	uitgeven
花費	besteedt
岐阜	gifu
戈爾	gore
瓦特	watt
瓦特	watt
瓦特	watts
聊天	chats
聊天	chatten
聊天	chat
橋本	hashimoto
漂亮	mooi
漂亮	prachtig
漂亮	mooie
漂亮	mooi
漂亮	pretty
歡	huan
災難	catastrofe
災難	ramp
災難	rampspoed
災難	rampen
災難	catastrofe
災難	ramp
災難	rampen
與此同時	intussen
與此同時	ondertussen
三角洲	delta
媒介	media
媒介	medium
媒介	middellange
媒介	middelgrote
媒介	middelgroot
民事	civiele
民事	burgerlijke
民事	burgerlijk
民事	civiel
叔叔	oom
叔叔	nonkel
棉花	katoen
外星人	alien
外星人	aliens
外星人	vreemdelingen
宮城	miyagi
邪惡	kwaad
邪惡	slechtheid
邪惡	evil
趾	teen
業界	industrie
業界	bedrijfstak
少校	majoor
少校	major
少校	hoofdvak
困擾	verontrust
困擾	onrustige
困擾	achtervolgen
預言	profetieën
預言	profetie
預言	voorspelling
譴責	veroordeling
譴責	berisping
譴責	veroordelen
石化	versteend
石化	petrochemische
溫帶	gematigde
溫帶	gematigd
肺	longen
肺	lung
肺	long
肺	longen
製片	producent
製片	producer
廣播電台	radio
合適	geschikt
合適	geschikte
故鄉	vaderland
故鄉	moederland
故鄉	thuisland
故鄉	geboorteplaats
故鄉	geboortestad
故鄉	woonplaats
極端	uitersten
極端	extreme
極端	extreem
活力	dynamiek
活力	vitaliteit
假名	pseudoniem
假名	kana
客觀	objectiviteit
大氣層	sfeer
大氣層	atmosfeer
大氣層	dampkring
閔	min
斑點	gespot
斑點	spot
斑點	blob
斑點	vlekken
斑點	plekken
斑點	spots
恨	hekel
恨	haten
恨	haat
決鬥	duel
支出	uitgaven
支出	uitgaven
支出	uitgaven
支出	onkosten
降水量	neerslag
提取	extractie
提取	winning
提取	extract
提取	uittreksel
善意	welwillendheid
善意	goodwill
革新	innovaties
革新	vernieuwingen
革新	nieuwigheden
革新	innoveren
革新	innovaties
革新	innovatie
革新	vernieuwing
支撐	strut
支撐	paraderen
傍晚	avondje
傍晚	avond
柔道	judo
格局	patroon
格局	patronen
字幕	ondertitel
字幕	ondertiteling
字幕	ondertitels
陵墓	mausoleum
社會學	sociologische
社會學	sociologie
幽靈	ghost
幽靈	geest
幽靈	spook
射線	stralen
穹	koepel
穹	dome
血統	afstamming
血統	afkomst
血統	bloedlijn
血統	stamboek
血統	afstamming
血統	stamboom
血統	afdalen
血統	afdaling
血統	dalen
否決	veto
否決	vetorecht
瑪麗亞	marja
瑪麗亞	maria
喬治亞	georgië
喬治亞	georgia
手工	handgemaakt
手工	handgemaakte
困境	dilemma
渦輪	turbo
眼鏡	brillen
眼鏡	glazen
眼鏡	bril
版面	indeling
版面	opmaak
版面	layout
濃度	concentraties
濃度	concentratie
漏	lek
漏	lekken
中性	neutraliteit
中性	neutrale
中性	neutraal
天生	born
天生	geboren
陪同	escorte
陪同	escort
家屬	familie
家屬	gezin
圖形	grafiek
圖形	grafisch
圖形	grafische
圖形	grafieken
圖形	grafisch
圖形	graphics
前端	frontend
老鼠	ratten
老鼠	rat
流派	genre
流派	genres
海濱	waterkant
語言學	taalkunde
微笑	glimlachen
微笑	glimlach
微笑	lachen
微笑	lach
微笑	smile
微笑	glimlachen
微笑	lachen
微笑	lachend
微笑	lachende
石頭	steen
石頭	natuursteen
石頭	stone
石頭	stenen
石頭	rotsen
石頭	rots
石頭	steen
石頭	rock
審議	overweging
審議	beraad
審議	beraadslaging
魔力	magie
魔力	magic
魔力	magisch
歷史學家	historicus
歷史學家	historici
有機	biologisch
有機	organische
有機	organisch
泰坦	titan
泰坦	titaan
金字塔	piramide
金字塔	piramides
金字塔	piramiden
橙色	sinaasappel
橙色	oranje
啓	kai
皇太子	dauphin
飲料	drankje
飲料	drank
飲料	dranken
飲料	drankjes
飲料	drankje
飲料	dranken
名次	rangschikking
名次	ranglijst
名次	rangschikken
幾何	geometrie
幾何	meetkunde
幾何	geometrische
幾何	geometrisch
曲線	kromme
曲線	curve
曲線	bochten
曲線	rondingen
延遲	uitstel
延遲	vertraging
延遲	uitstellen
延遲	oponthoud
延遲	vertragingen
延遲	vertraging
延遲	vertraagde
延遲	vertraagd
延遲	uitgesteld
條紋	strepen
條紋	streep
揭幕	onthulling
署名	naamsvermelding
署名	ondertekend
署名	ondertekende
署名	gesigneerd
署名	getekend
研討會	seminaries
研討會	seminars
研討會	werkplaats
研討會	workshop
研討會	seminarie
研討會	seminar
馬匹	paarden
馬匹	paard
露西	lucy
引爆	ontploffing
鼬	wezel
硬體	hardware
說服	overtuigen
說服	overtuigend
說服	overtuigende
說服	overtuigen
說服	overtuigen
月光	maanlicht
鶯	warbler
厚度	dikte
娃娃	poppen
娃娃	dolls
娃娃	poppetjes
娃娃	popje
娃娃	doll
娃娃	pop
娃娃	poppetje
專注	focussen
專注	concentreren
專注	focus
住戶	huishouding
住戶	huishoudelijke
住戶	huishouden
住戶	huishoudelijk
住戶	huishoudens
住戶	gezinnen
住戶	huurders
實習	stage
實習	stagiair
實習	stagiaire
實習	stages
毗鄰	aangrenzende
毗鄰	aangrenzende
同情	medeleven
同情	compassie
同情	medelijden
同情	mededogen
同情	medeleven
同情	sympathie
秋天	herfst
秋天	najaar
秋天	herfst
秋天	fall
秋天	vallen
耶和華	jehova
教科書	schoolboeken
懷孕	zwangerschap
懷孕	zwangere
懷孕	zwanger
懷孕	drachtige
逃離	ontsnapping
逃離	ontsnappen
逃離	escape
細菌	bacterie
細菌	bacteriën
細菌	kiemen
細菌	bacteriën
細菌	ziektekiemen
發掘	opgraving
爬行	kruipen
爬行	kruip
爬行	kruipen
爬行	kruipend
立體	stereo
傾斜	kantelen
傾斜	gekanteld
八個	acht
八個	eight
最愛	favoriet
最愛	favoriete
猶太	joodse
猶太	jood
猶太	joods
猶太	joden
蓮花	lotus
顧客	klant
顧客	afnemer
顧客	klanten
顧客	afnemers
冕	corona
人質	gijzelaar
人質	gegijzelde
人質	gegijzeld
人質	gijzelaars
人質	gegijzelden
拍賣	veilingen
拍賣	veilen
拍賣	veiling
拍賣	veilen
拍賣	veilingen
比重	proportie
駕駛員	chauffeur
駕駛員	stuurprogramma
駕駛員	driver
駕駛員	bestuurder
駕駛員	piloot
駕駛員	pilot
聚合	aggregatie
聚合	samenvoeging
稀有	zeldzame
稀有	zelden
稀有	zeldzaam
普爾	poole
炸	blazen
炸	blow
炸	blaas
炸	gefrituurd
炸	gebakken
炸	gefrituurde
上次	laatste
公牛	stieren
公牛	bulls
公牛	stier
公牛	bull
診斷	diagnoses
診斷	diagnose
診斷	diagnostiek
診斷	diagnoses
診斷	diagnose
診斷	diagnostiek
診斷	diagnose
診斷	diagnostiek
診斷	diagnostische
信件	letteren
信件	letters
信件	brieven
信件	boodschappen
信件	berichten
信件	brief
信件	letter
信件	mail
信件	post
信件	bericht
信件	boodschap
信件	berichtje
擲	gooi
擲	gooien
擲	gooi
近日	kortgeleden
近日	recentelijk
近日	onlangs
近日	recent
主機	organisator
主機	gastheer
主機	host
主機	mainframe
主機	gastheren
主機	hosting
蛋白質	eiwitten
蛋白質	proteïnen
蛋白質	eiwit
蛋白質	proteïne
蛋白質	proteïnen
蛋白質	eiwitten
世俗	seculiere
世俗	wereldse
錄音室	atelier
錄音室	studio
罷工	strike
罷工	staking
罷工	stakingen
屋頂	dak
陰謀	plot
陰謀	perceel
陰謀	complot
陰謀	complot
陰謀	samenzwering
偏向	vooringenomen
偏向	bevooroordeeld
偏向	partijdig
偏向	vooroordelen
偏向	vooringenomen
偏向	vooringenomenheid
偏向	vooroordeel
新星	nova
烏拉圭	uruguay
番茄	tomaat
番茄	tomaten
番茄	tomaten
夏日	zomer
夏日	zomertijd
章程	statuut
章程	statuten
白天	dag
白天	dagje
間諜	spion
間諜	spy
間諜	spionage
間諜	spioneren
間諜	bespioneren
間諜	spionnen
間諜	spies
糧食	levensmiddelen
糧食	voedsel
糧食	eten
糧食	graan
微生物	microbiële
付費	betaal
付費	betalen
付費	betaalde
付費	betaald
強迫	geforceerde
強迫	gedwongen
強迫	afgedwongen
強迫	geforceerd
強迫	dwang
強迫	dwang
文法	grammatica
俘虜	gevangene
歲月	jaar
歲月	jaren
殭屍	zombie
護士	verpleegkundige
護士	verpleegster
護士	zuster
護士	verpleger
立體聲	stereo
海關	douane
假定	veronderstelde
假定	aannames
假定	veronderstellingen
假定	hypothesen
假定	aannamen
假定	aanname
假定	veronderstelling
假定	verondersteld
假定	veronderstelde
假定	vermoedelijke
裙	aankleden
裙	jurk
裙	jurkje
裙	rok
裙	rokken
裙	rokje
菩薩	bodhisattva
菩薩	boeddha
菩薩	buddha
競技場	arena
珊瑚礁	riffen
珊瑚礁	rif
立方	cube
立方	kubus
立方	derdegraads
立方	kubieke
無線電	radio
麻省理工	mit
爬	beklimmen
爬	klim
爬	klimmen
爬	kruipen
爬	kruip
捐贈	donatie
捐贈	schenking
捐贈	donaties
捐贈	doneren
捐贈	schenkingen
捐贈	donaties
捐贈	giften
搬遷	verhuizing
搬遷	verplaatsing
平時	gebruikelijke
平時	gebruikelijk
核准	erkenningen
核准	goedkeuring
核准	goedkeuren
核准	goedgekeurde
核准	goedgekeurd
中野	nakano
脂肪	vet
脂肪	dikke
脂肪	dik
尊敬	respecteer
尊敬	respect
尊敬	respecteren
十字架	oversteken
十字架	kruis
十字架	cross
感動	bewoog
感動	verplaatst
感動	bewogen
感動	verhuisd
感動	roerend
感動	aanraken
感動	ontroerend
感動	verplaatsen
感動	bewegen
感動	bewegend
感動	verhuizen
感動	ontroerd
感動	geroerd
感動	aangeraakt
住所	verblijfplaats
住所	residentie
住所	woonplaats
住所	domicilie
單人	alleenstaande
單人	single
單人	alleenstaand
單人	vrijgezel
運河	kanaal
運河	grachten
運河	kanalen
星期四	donderdag
大門	gate
大門	poort
大門	hek
空白	openingen
空白	hiaten
空白	lacunes
空白	leemten
空白	gaten
空白	leeg
空白	leegmaken
空白	lege
空白	ledig
空白	leeg
空白	blanco
紀念碑	herdenking
紀念碑	memorial
紀念碑	gedenkteken
紀念碑	monumenten
人道	humane
人道	humaan
人道	menselijkheid
人道	mensheid
驗證	verifiëren
驗證	authenticatie
驗證	keuring
驗證	verificatie
驗證	valideren
驗證	validatie
驗證	valideren
相鄰	aangrenzende
相鄰	aangrenzende
山姆	sam
苗栗	springstaartensoort
監禁	opsluiting
監禁	gevangenneming
監禁	gevangenisstraf
監禁	gevangenschap
監禁	opsluiting
爐	kachel
爐	fornuis
爐	oven
爐	oven
爐	ovens
票價	tarieven
亞當	adam
偵察	verkenning
偵察	verkenning
銷售量	verkopen
銷售量	verkoop
侮辱	beledigingen
侮辱	beledigend
侮辱	belediging
侮辱	beledigende
侮辱	beledigen
侮辱	belediging
侮辱	beledigen
境外	offshore
管家	butler
管家	huishoudster
鰈	bot
鰈	botje
平凡	gewone
水塘	reservoirs
水塘	stuwmeer
水塘	reservoir
駒	kui
見證	getuige
見證	getuigen
履行	vervullen
工事	versterkingen
洲際	intercontinental
音響	stereo
馬拉松	marathon
聚合物	polymeer
聚合物	polymeren
聚合物	polymeren
專欄	column
專欄	zuil
專欄	kolom
未成年	minderjarige
未成年	minderjarig
未成年	minor
未成年	mineur
未成年	minderjarige
清洗	zuivering
清洗	zuiveren
清洗	reiniging
清洗	reinigen
清洗	schoonmaken
清洗	schoonmaak
清洗	zuivering
清洗	reiniging
清洗	reinigingsmiddel
誤會	misverstanden
誤會	onbegrip
誤會	misverstand
太空船	ruimtevaartuigen
太空船	ruimtevaartuig
