категория	categorie
паркет	parket
чистач	schoonmaker
чистач	schoner
чистач	sweeper
чистач	conciërge
фъстъчено	pinda
фъстъчено	peanut
сондърс	saunders
ерман	erman
тей	taye
тей	tay
джок	jock
пречиства	zuivert
стегната	krap
стегната	strakke
стегната	strak
стегната	strak
брутална	bruut
брутална	brutaal
брутална	brute
брутална	wreed
сорин	sorin
неврологично	neurologisch
неврологично	neurologische
ледоразбивач	ijsbreker
камарго	camargo
сорел	sorel
сванте	svante
реала	reales
сория	soria
релативизъм	relativisme
утер	uther
страховито	macabere
страховито	eng
страховито	griezelig
кътлър	cutler
чекове	controles
чекове	checks
чекове	cheques
чекове	cheques
зик	zeke
кречмер	kretschmer
ланаркшър	lanarkshire
трансплантацията	transplantatie
ногучи	noguchi
флавоноиди	flavonoïden
валерио	valerio
хувентуд	juventud
гренвил	granville
сеизмология	seismologie
лорин	lauryn
хундертвасер	hundertwasser
аксоните	axonen
джезуалдо	gesualdo
ограбването	plundering
ограбването	plunderen
ограбването	plundering
ограбването	plunderen
ограбването	plunderingen
статора	stator
маркантонио	marcantonio
фич	fitch
тюен	thuin
поздрави,	groeten,
пайнс	pines
пайнс	dennen
тилда	tilda
жадни	dorstig
жадни	dorst
бахадур	bahadur
милиметри	millimeter
стийлърс	steelers
бесилото	galg
изомери	isomeren
молец	mot
некомпетентен	onbekwaam
некомпетентен	incompetente
некомпетентен	incompetent
гура	gura
женственост	vrouwelijkheid
матераци	materazzi
матриархат	matriarchaat
жун	rong
безбрачие	celibaat
шпорите	sporen
менухин	menuhin
магий	magee
птуй	ptuj
развъдник	kennel
ампутация	amputatie
фиала	fiala
шлайц	schleiz
пси	psy
пси	psi
пембъртън	pemberton
дайър	dyer
нойберг	neuberg
стоунър	stoner
инге	inge
оптик	opticien
джордън	jordan
джордън	jordanië
скатия	sijs
краун	kroon
тосканини	toscanini
барометър	barometer
преувеличено	overdreven
преувеличено	overtrokken
декър	decker
декър	dekker
секуритате	securitate
одюбон	audubon
табута	taboes
агаве	agave
активиран	geactiveerde
активиран	geactiveerd
въртележка	draaimolen
въртележка	carrousel
кигали	kigali
апостроф	apostrof
шеридън	sheridan
екстрьом	ekström
макнайт	mcknight
менгисту	mengistu
излекувани	genezen
докладвано	gerapporteerde
докладвано	gemeld
докладвано	gerapporteerd
сменяеми	verwijderbare
железничари	spoorwegpersoneel
похот	lust
похот	lusten
томс	toms
преносимост	overdraagbaarheid
облекчен	opgelucht
облекчен	afgelost
колберг	kolberg
соуджърнър	sojourner
ненадежден	onbetrouwbare
ненадежден	onbetrouwbaar
дзорци	zorzi
акробат	acrobat
тушканчик	jerboa
учтив	beleefde
учтив	beleefd
ариго	arrigo
блуза	blouse
блуза	bloes
блуза	overhemd
блуза	shirt
блуза	hemd
спасителите	reddingswerkers
спасителите	redders
нимой	nimoy
кашиас	caxias
катапулти	katapulten
чанги	changi
родео	rodeo
ругова	rugova
каз	kaz
безобидни	onschadelijk
безобидни	ongevaarlijk
безобидни	onschuldig
напрегнато	gespannen
напрегнато	intensief
напрегнато	intens
напрегнато	heftig
напрегнато	intense
ъпгрейд	upgrade
ъпгрейд	upgraden
ъпгрейд	opwaarderen
ъпгрейд	opwaardering
непокорни	opstandige
непокорни	rebelse
непокорни	rebels
непокорни	opstandig
палимпсест	palimpsest
офшорни	offshore
оптимистично	optimistische
оптимистично	optimistisch
сидър	cedar
непостоянна	wispelturig
непостоянна	grillig
абсцес	abces
сантиметри	centimeters
сантиметри	centimeters
сантиметри	inch
сантиметри	centimeters
сантиметри	centimeter
кемптен	kempten
еванстън	evanston
остатъчен	resterende
остатъчен	resterend
крийд	geloofsovertuiging
крийд	creed
крийд	credo
фехтовачи	schermers
суперконтинент	supercontinent
цвикау	zwickau
досадна	hinderlijk
досадна	vervelende
досадна	irritant
досадна	vervelend
далглиш	dalglish
комата	coma
тиера	tierra
координатори	coördinatoren
лонгфелоу	longfellow
хория	horia
тост	toast
тост	toost
отсрочка	respijt
удуърд	woodward
синусите	sinussen
преобразяване	makeover
преобразяване	transformatie
милиграма	milligram
сузан	suzan
сузан	suzanne
сузан	susanne
мидланд	midland
прайм	prime
прайм	priemgetal
гробар	begrafenisondernemer
гробар	grafdelver
кармона	carmona
задоволителна	bevredigende
задоволителна	bevredigend
задоволителна	toereikend
задоволителна	adequate
задоволителна	adequaat
задоволителна	voldoende
павиани	bavianen
библии	bijbels
тихуана	tijuana
фарисеите	farizeeën
галъп	gallup
загадъчно	geheimzinnig
загадъчно	mysterieuze
загадъчно	geheimzinnige
загадъчно	mysterieus
загадъчно	raadselachtige
загадъчно	cryptisch
загадъчно	verbijsterend
айсберги	ijsbergen
чилтън	chilton
одън	auden
взискателен	veeleisende
взискателен	veeleisend
фармър	boer
фармър	landbouwer
архивист	archivaris
наемател	huurder
наемател	huurder
снайдер	snyder
палет	pallet
притеснена	ongerust
притеснена	bezorgd
слугиня	bediende
слугиня	dienaar
слугиня	dienstmaagd
нахрани	fed
нахрани	gevoed
примката	strop
безотговорно	onverantwoordelijke
безотговорно	onverantwoord
безотговорно	onverantwoordelijk
токчета	hakken
тигре	tijger
падения	downs
гласувайте	stemmen
гласувайте	stemming
гласувайте	stem
лавиния	lavinia
сиропиталища	weeshuizen
дефектни	gebrekkig
дефектни	defect
дефектни	gebrekkig
кондоминиум	condominium
рафтинг	raften
хикман	hickman
вряща	kokend
селест	celeste
маори	maori
пъргав	behendig
пъргав	lenig
вилтор	wiltord
почистени	schoongemaakt
почистени	gereinigd
лирично	lyrische
чудовищен	monsterlijke
чудовищен	monsterlijk
изолатор	isolator
халогени	halogenen
дейвисън	davison
секуларизация	secularisering
мерула	merula
фолсъм	folsom
савио	savio
сиг	sig
брошови	rubiaceae
лианг	liang
лал	lal
жетулиу	getúlio
използваеми	bruikbaar
използваеми	bruikbare
съсирването	stolling
преглъщане	slikken
изумен	verbaasd
изумен	verbaasde
андраши	andrássy
биотопи	biotopen
местоположения	locaties
ралука	raluca
маренго	marengo
таргариен	targaryen
ану	anu
просперираща	welvarende
просперираща	voorspoedig
просперираща	welvarend
сантиментални	sentimentele
