மற்றும்	in
பாவனை	simulira
பாவனை	simulacija
பாவனை	simulacijo
பாவனை	simulacije
கிரகாம்	graham
தயவு	prosim
லாமா	lama
கமல்	kamal
அறுபது	šestdeset
பிரிவுகளும்	delitve
பிரிவுகளும்	divizije
பிரிவுகளும்	oddelki
பாடநூல்	učbenik
மிர்சா	mirza
முகங்கள்	obraze
முகங்கள்	obrazi
தயிர்	jogurt
தயிர்	skute
கற்பிக்கும்	poučevanje
ராமர்	rama
ராமர்	rami
சுவரொட்டி	poster
சுவரொட்டி	plakat
சீரற்ற	naključna
சீரற்ற	naključno
சீரற்ற	naključni
சீரற்ற	naključen
இக்பால்	iqbal
சைக்கிள்	kolo
விளக்கப்படம்	graf
இம்பீரியல்	cesarski
இம்பீரியல்	carski
இம்பீரியல்	imperial
திரிபு	sev
திரிபு	seva
குறிப்பிடப்பட்டது	določeno
பன்மை	množina
மணமகன்	ženin
மணமகன்	ženin
வருக	vabljeni
வருக	dobrodošel
வருக	dobrodošli
நிலையானது	standardna
நிலையானது	standardno
நிலையானது	standard
திட்டமிடப்பட்டது	predvideno
திட்டமிடப்பட்டது	načrtovana
திட்டமிடப்பட்டது	načrtovano
இறக்க	umri
இறக்க	umreti
இறக்க	umrl
சமாதானம்	mir
சமாதானம்	peace
செயலிழப்பு	izpad
செயலிழப்பு	nesreči
செயலிழப்பு	trk
நம்பகமான	zaupni
நம்பகமான	zaupno
நம்பகமான	zaupna
நம்பகமான	zaupen
கதாபாத்திரங்கள்	liki
கதாபாத்திரங்கள்	znaki
கதாபாத்திரங்கள்	like
கதாபாத்திரங்கள்	znakov
நின்றது	ustavi
பக்கத்தைப்	stran
லிட்	litt
விஞ்ஞானி	znanstvenik
விஞ்ஞானி	znanstvenica
சாகா	saga
தோல்வியை	poraz
தோல்வியை	porazi
பாம்பே	bombay
தூண்டல்	navdih
தூண்டல்	navdiha
எதுவுமில்லை	nič
எதுவுமில்லை	nobene
எதுவுமில்லை	nobenega
எதுவுமில்லை	noben
எதுவுமில்லை	nobena
தவறுகள்	napake
தவறுகள்	napake
அனுபவங்கள்	doživetja
அனுபவங்கள்	izkušnje
பத்திரங்கள்	zagotavljanje
ஆசியான்	asean
ஹங்கேரி	madžarsko
ஹங்கேரி	madžarska
இலக்கங்கள்	števki
பொருந்தாது	uporabna
பொருந்தாது	veljavno
சவாரி	vožnja
சவாரி	prevoz
சவாரி	vožnjo
பொறுப்புகள்	odgovornosti
பொறுப்புகள்	pristojnosti
பட்டதாரி	diplomiral
யமுனை	yamuna
வணங்கும்	čaščenje
வணங்கும்	častijo
மாரி	mari
சித்திரவதை	mučenja
சித்திரவதை	mučenje
நம்முடைய	najino
நம்முடைய	najin
நம்முடைய	najina
நம்முடைய	naše
நம்முடைய	naše
நம்முடைய	naš
நம்முடைய	najina
நம்முடைய	naši
நம்முடைய	najin
நம்முடைய	naša
ஒளிபரப்பப்பட்டது	predvajan
ஸ்டீல்	jekla
ஸ்டீல்	jeklo
ஸ்டீல்	jeklena
ஸ்டீல்	jeklene
ஸ்டீல்	jekleni
ஸ்டீல்	jekleno
க்குள்	znotraj
சேமிக்க	prodajalna
சேமிக்க	trgovina
பட்டேல்	patel
இறால்	kozice
இறால்	rakci
இறால்	kozice
இறால்	rakci
மகள்கள்	hčera
மகள்கள்	hčerki
மகள்கள்	hčere
மகள்கள்	hčerke
பாடிஸ்டா	bautista
மாறுதல்	preklop
மாறுதல்	preklapljanje
கிரேக்கர்கள்	grki
கென்	ken
அரிப்பு	srbenje
எரிச்சல்	razdražljivost
எரிச்சல்	draženje
சத்தியம்	obljubi
சத்தியம்	obljuba
மினி	mini
மதிப்புமிக்க	dragoceno
மதிப்புமிக்க	dragocene
மதிப்புமிக்க	dragocen
மதிப்புமிக்க	dragocena
விசா	vizuma
விசா	vizum
சர்ச்சைகள்	problemi
சர்ச்சைகள்	težave
சர்ச்சைகள்	polemik
இரைச்சல்	hrup
பணவீக்கம்	inflacija
பணவீக்கம்	inflacijo
பணவீக்கம்	inflacije
விஷயங்கள்	stvari
முடிவுற்றது	storjeno
முடிவுற்றது	končano
முடிவுற்றது	opravljeno
முடிவுற்றது	narejeno
பயந்து	prestrašen
பயந்து	prestrašena
பயந்து	prestrašeni
பயந்து	prestrašeno
ஆயிரமாண்டு	tisočletja
ஆயிரமாண்டு	tisočletje
கிராஸ்	križec
கிராஸ்	navzkrižna
கிராஸ்	križ
கிராஸ்	cross
கிராஸ்	navzkrižno
பாபி	bobi
பாபி	bobby
ரெய்கி	reiki
மனைவியை	žena
மனைவியை	zena
மனைவியை	soproga
கொத்து	prebaviti
வைக்கப்பட்டுள்ள	obdržal
திறம்	učinkoviti
திறம்	učinkovita
திறம்	učinkovit
திறம்	učinkovito
கின்னஸ்	guinness
எந்திரம்	mašina
எந்திரம்	stroj
மெதுவான	počasno
மெதுவான	počasen
மெதுவான	počasi
மெதுவான	počasneje
மெதுவான	počasnejši
பர்மிய	burmanskih
சாட்	chad
அறிமுகப்படுத்திய	uvedeno
அறிமுகப்படுத்திய	uveden
அறிமுகப்படுத்திய	uvedeni
அறிமுகப்படுத்திய	uvedene
அறிமுகப்படுத்திய	uvedena
மடோனா	madonna
மடோனா	madona
திராட்சை	grozdje
திராட்சை	grozdja
திராட்சை	grozdje
முத்தம்	poljubček
முத்தம்	kiss
முத்தம்	poljub
கோதிக்	gotska
பேரணி	rally
பேரணி	shod
கொடியை	označitev
கொடியை	zastava
கொடியை	zastavo
கொடியை	zastave
அறிவாற்றல்	duhovita
அறிவாற்றல்	duhovit
அறிவாற்றல்	domiselno
அறிவாற்றல்	kognitivne
இஸ்மாயில்	ismail
டிரில்லியன்	milijard
டிரில்லியன்	milijarde
டிரில்லியன்	milijarda
டிரில்லியன்	bilijonov
நிறுவப்பட்டுள்ளது	vgrajena
நிறுவப்பட்டுள்ளது	nameščeni
நிறுவப்பட்டுள்ளது	vgrajeni
நிறுவப்பட்டுள்ளது	nameščena
நிறுவப்பட்டுள்ளது	nameščen
நிறுவப்பட்டுள்ளது	vgrajen
பறக்க	leti
பறக்க	fly
பறக்க	poletela
பறக்க	leteti
பலன்கள்	koristi
பலன்கள்	zaslužki
பலன்கள்	dajatve
பலன்கள்	ugodnosti
தனித்துவம்	edinstveno
தனித்துவம்	edinstven
தனித்துவம்	edinstvena
தனித்துவம்	enkratna
மார்வெல்	čudo
மார்வெல்	marvel
தொழில்சார்	poklicna
தொழில்சார்	poklicno
மாற்றுதல்	pretvorba
மாற்றுதல்	preusmeritev
மாற்றுதல்	pretvorbe
தன்மைகள்	subjekti
தன்மைகள்	lastnosti
கடக்கும்	prečkanje
கடக்கும்	prehod
முகமை	agencija
வாக்கர்	walker
வாக்கர்	walkerja
எய்ட்ஸ்	aids
எய்ட்ஸ்	pripomočki
குடியிருப்புகள்	apartmaji
குடியிருப்புகள்	stanovanja
கழித்தல்	odštevanje
கிளாப்டன்	clapton
பிரின்ஸ்	princa
பிரின்ஸ்	prince
பிரின்ஸ்	knez
பிரின்ஸ்	princ
வருகிறான்	prihaja
அசாதாரண	izredna
அசாதாரண	izredni
அசாதாரண	izredno
பட்	zadnjica
பட்	rit
தானியங்கு	samodejno
தானியங்கு	samodejna
தானியங்கு	auto
தானியங்கு	samodejno
தானியங்கு	avtomatsko
தானியங்கு	samodejni
தானியங்கு	samodejna
பிறவி	rojstva
பிறவி	rojstvo
குஞ்சுகள்	bejbe
குஞ்சுகள்	piščanci
நெப்டியூன்	neptun
வெற்று	prazno
வெற்று	izprazni
வெற்று	prazni
வெற்று	prazna
வெற்று	prazen
வெற்று	prazen
வெற்று	prazno
நின்	nin
வட்டாரம்	okrožni
வட்டாரம்	okrožje
வட்டாரம்	okraj
வட்டாரம்	okrožju
சூரி	suri
கலைக்களஞ்சியங்கள்	enciklopedija
ஆர்ட்	umetnost
ஆர்ட்	umetnosti
ஆர்ட்	art
சுன்	chun
கீழ்நிலை	spodnji
கீழ்நிலை	nižja
கீழ்நிலை	nižje
கீழ்நிலை	spodnja
தேடு	iskanje
தேடு	išči
ஹாசன்	hassan
ஹெலன்	helena
ஹெலன்	helen
சணல்	vreča
சணல்	vrečo
விழி	budna
விழி	buden
விழி	budni
ருமேனியா	rimljan
ருமேனியா	rimska
ருமேனியா	roman
