年	año
猶太	judio
猶太	judía
猶太	judío
猶太	judíos
猶太	judios
猶太	judíos
蓮花	lotus
蓮花	loto
顧客	clienta
顧客	cliente
顧客	clientes
顧客	clientes
顧客	clientela
冕	coronal
冕	corona
人質	rehén
人質	rehenes
人質	rehenes
拍賣	subasta
拍賣	lonja
拍賣	remate
拍賣	subastas
拍賣	subasta
拍賣	subastas
比重	proporción
駕駛員	controlador
駕駛員	driver
駕駛員	chofer
駕駛員	conductor
駕駛員	chófer
駕駛員	pilot
駕駛員	piloto
聚合	agregación
稀有	raros
稀有	rara
稀有	raras
稀有	raro
普爾	poole
炸	soplar
炸	sopla
炸	fritas
炸	frita
炸	fritos
炸	frió
炸	frito
上次	último
上次	last
上次	últimos
上次	última
公牛	toros
公牛	bulls
公牛	toro
公牛	bull
診斷	diagnósticos
診斷	diagnostico
診斷	diagnósticos
診斷	diagnóstico
診斷	diagnósticos
診斷	diagnostico
診斷	diagnóstico
診斷	diagnostico
診斷	diagnóstico
信件	cartas
信件	letras
信件	mensajes
信件	letra
信件	carta
信件	correo
信件	correspondencia
信件	mail
信件	mensajes
信件	mensaje
擲	tirar
近日	recientemente
主機	host
主機	anfitrión
主機	acogida
主機	huésped
主機	mainframe
主機	anfitriones
主機	hospedaje
主機	hosting
蛋白質	proteína
蛋白質	proteínas
蛋白質	proteínas
世俗	mundano
世俗	secular
世俗	seculares
世俗	laico
世俗	laica
世俗	mundano
錄音室	estudio
錄音室	studio
罷工	strike
罷工	huelga
罷工	huelgas
屋頂	azotea
屋頂	techo
屋頂	tejados
屋頂	tejado
陰謀	trama
陰謀	argumento
陰謀	complot
陰謀	parcela
陰謀	conspiración
偏向	parcial
偏向	parcialidad
偏向	sesgo
新星	nova
烏拉圭	uruguay
番茄	tomate
番茄	tomates
番茄	tomate
夏日	summer
夏日	verano
章程	estatutos
章程	estatuto
白天	día
白天	dia
白天	day
間諜	espías
間諜	espiar
間諜	espía
間諜	espías
間諜	espía
糧食	alimentación
糧食	alimento
糧食	alimentos
糧食	comida
糧食	cereales
糧食	grano
糧食	granos
微生物	microorganismos
微生物	microorganismo
微生物	microbiana
付費	pagar
付費	sueldo
付費	pago
付費	paga
付費	pague
付費	pagó
付費	pagado
付費	pagadas
付費	pagada
強迫	obligado
強迫	forzado
強迫	forzados
強迫	forzada
強迫	forzar
強迫	coacción
強迫	compulsión
強迫	coerción
強迫	coacción
文法	gramática
俘虜	prisionera
俘虜	prisioneros
俘虜	preso
俘虜	prisionero
俘虜	cautivos
俘虜	cautiva
俘虜	cautivo
歲月	años
歲月	anos
殭屍	zombie
殭屍	zombi
殭屍	zombis
護士	enfermera
護士	enfermero
立體聲	stereo
立體聲	estéreo
海關	aduana
海關	aduanera
海關	aduanas
海關	costumbres
假定	asumió
假定	supuesto
假定	asumido
假定	suposiciones
假定	presunciones
假定	supuestos
假定	suposición
假定	asunción
假定	presunta
波羅	báltica
波羅	báltico
波羅	bálticos
裙	vestimenta
裙	vestidos
裙	vestir
裙	vestido
裙	falda
菩薩	bodhisattva
菩薩	buda
菩薩	buddha
競技場	arena
競技場	estadio
珊瑚礁	arrecifes
珊瑚礁	arrecife
珊瑚礁	arrecifes
立方	cubo
立方	cúbico
立方	cúbicos
無線電	radio
無線電	radios
麻省理工	mit
爬	subida
爬	escalada
爬	subir
爬	escalar
爬	ascenso
爬	arrastrarse
捐贈	donativo
捐贈	donaciones
捐贈	donación
捐贈	dona
捐贈	donar
捐贈	done
捐贈	donación
捐贈	donaciones
捐贈	donativos
搬遷	desalojos
搬遷	reubicación
搬遷	traslado
搬遷	deslocalización
搬遷	traslados
伴奏	acompañamiento
連勝	racha
平時	habitual
平時	habituales
平時	usual
核准	homologaciones
核准	aprobaciones
核准	homologación
核准	aprobación
核准	apruebe
核准	aprueba
核准	aprobar
核准	aprobados
核准	aprobado
核准	aprobada
核准	aprobadas
中野	nakano
脂肪	gordos
脂肪	grasa
脂肪	gordo
脂肪	gorda
脂肪	gordas
尊敬	respeten
尊敬	respeto
尊敬	respetar
尊敬	respeta
十字架	cruz
十字架	cross
十字架	cruce
十字架	cruzado
十字架	crucifijo
感動	movida
感動	movido
感動	conmovido
感動	trasladado
感動	conmovedor
感動	tocar
感動	conmovedora
感動	tocando
感動	moviendo
感動	mudanza
感動	conmovedor
感動	tocados
感動	tocó
感動	tocado
感動	toqué
感動	tocada
住所	residence
住所	residencia
住所	domicilio
單人	soltero
單人	soltera
單人	sencillo
單人	single
運河	canal
運河	canales
星期四	jueves
大門	portón
大門	gate
大門	puerta
空白	brechas
空白	lagunas
空白	vacíos
空白	vacías
空白	vacío
空白	vacíos
空白	vaciar
空白	vacio
空白	vacía
空白	blanco
紀念碑	conmemorativo
紀念碑	memorial
紀念碑	monumento
紀念碑	monumento
紀念碑	monumentos
紀念碑	monumento
人道	humanidad
驗證	verificación
驗證	verificar
驗證	verifica
驗證	verifique
驗證	autenticación
驗證	autentificación
驗證	verificación
驗證	validar
驗證	valida
驗證	convalidación
驗證	validación
相鄰	contiguo
相鄰	contiguo
相鄰	adyacente
相鄰	adyacentes
山姆	sam
監禁	encarcelamiento
監禁	encarcelamiento
爐	estufa
爐	caldera
爐	horno
爐	horno
爐	estanterías
爐	hornos
票價	tarifas
亞當	adam
亞當	adán
偵察	reconocimiento
偵察	reconocimientos
偵察	reconocimiento
銷售量	rebajas
銷售量	venta
銷售量	sales
銷售量	ventas
侮辱	insulta
侮辱	insultos
侮辱	insultante
侮辱	insultar
侮辱	insulto
侮辱	insulto
侮辱	insultar
侮辱	insultos
境外	offshore
管家	butler
管家	mayordomo
鰈	lenguado
平凡	mundano
平凡	ordinario
平凡	ordinarios
平凡	ordinarias
平凡	ordinaria
水塘	embalses
水塘	depósitos
水塘	embalse
駒	kui
見證	presenciando
見證	testigo
見證	testigos
見證	testimonio
履行	cumpla
履行	cumplirse
履行	cumplir
工事	fortificación
工事	fortificaciones
洲際	intercontinental
音響	stereo
音響	estéreo
馬拉松	maratón
聚合物	polímero
聚合物	polímeros
聚合物	polímeros
專欄	columna
未成年	menores
未成年	menor
未成年	menores
未成年	minor
清洗	purga
清洗	purgar
清洗	limpieza
清洗	limpiando
清洗	limpiar
誤會	incomprensión
誤會	malentendido
誤會	malentendidos
必需	necesaria
必需	necesarias
必需	necesarios
必需	necesario
控告	acusación
天主教徒	católico
天主教徒	católicos
天主教徒	católica
天主教徒	católicos
決心	resolver
決心	determinación
罰	penal
罰	sanción
罰	pena
罰	penalización
個案	case
個案	caso
個案	estuche
安東	anton
安東	antón
官僚	burocracia
官僚	burócrata
加冕	coronación
太古	swire
暑假	summer
暑假	verano
炒	fritas
炒	frita
炒	fritos
炒	frió
炒	frito
鞏固	consolida
鞏固	consolidarse
鞏固	consolidar
鞏固	consolidación
鞏固	consolida
鞏固	consolidar
鞏固	consolidando
鞏固	consolidación
鞏固	solidificar
燃油	combustible
燃油	carburante
燃油	combustibles
仲裁	arbitraje
降水	precipitación
降水	precipitaciones
胃	gástrico
胃	gástrica
胃	estómagos
胃	estomago
胃	estómago
宜昌	yichang
遇見	met
姑娘	chica
姑娘	niña
姑娘	muchacha
北歐	nórdica
北歐	nórdico
北歐	nórdicos
北歐	escandinavos
北歐	escandinavia
北歐	escandinavo
雨量	lluvias
雨量	precipitaciones
雨量	precipitación
模組	módulo
模組	modulo
模組	módulos
洞穴	gruta
洞穴	cueva
洞穴	cave
洞穴	caverna
洞穴	cavernas
洞穴	cuevas
洞穴	cavernas
千歲	chitose
游泳池	billar
游泳池	alberca
游泳池	piscina
游泳池	pool
次郎	jiro
大片	blockbuster
印度尼西亞	indonesia
印度尼西亞	indonesio
貝拉	bella
權威	autoritario
權威	autoridad
樣本	muestra
樣本	muestras
樣本	ejemplo
樣本	espécimen
樣本	muestras
住房	vivienda
住房	viviendas
住房	carcasa
接納	admisión
惡意	malicioso
惡意	maliciosos
惡意	maliciosa
惡意	malicia
渠道	canales
敵軍	enemigo
敵軍	enemigas
敵軍	enemiga
敵軍	enemigos
旅館	hoteles
旅館	hotel
旅館	hoteles
動物園	zoológicos
動物園	zoológico
動物園	zoo
精品	boutique
本質	esencia
本質	intrínseco
本質	intrínseca
扭曲	twist
扭曲	giro
扭曲	sesgar
扭曲	retorcida
扭曲	torcido
扭曲	retorcido
扭曲	retorcidos
扭曲	distorsión
扭曲	distorsiones
也許	quizas
也許	talvez
也許	quizás
也許	quizá
村莊	poblados
村莊	pueblos
村莊	aldeas
村莊	pueblo
村莊	poblado
村莊	villa
村莊	aldea
約定	pacto
週六	sábados
週六	sábado
週六	sabado
週六	senté
週六	sat
預告	teaser
預告	remolque
預告	trailer
預告	tráiler
節日	festival
節日	festivales
節日	fiestas
節日	festivales
節日	feriado
節日	vacaciones
節日	festivo
節日	feriados
節日	vacaciones
節日	fiestas
節日	festivos
固有	inherentes
固有	inherente
固有	intrínseco
固有	intrínseca
地層	estrato
地層	estratos
地層	estrato
重疊	superposiciones
重疊	duplicación
重疊	superposición
重疊	superposiciones
重疊	solapamiento
重疊	superposición
重疊	superposiciones
重疊	solapamiento
健身	entrenamiento
健身	gimnasio
健身	aptitud
健身	fitness
共產主義	comunistas
共產主義	comunista
共產主義	comunismo
候補	alternativo
候補	suplente
候補	suplentes
候補	alternar
候補	alternativa
守門員	portero
守門員	arquero
守門員	portero
守門員	arquero
瓷	porcelana
心跳	latidos
心跳	latido
愛好者	entusiasta
愛好者	entusiastas
傳承	legado
傳承	legacy
傳承	herencia
史前	prehistoria
史前	prehistóricos
史前	prehistórico
禮物	obsequios
禮物	regalos
禮物	regalo
禮物	obsequio
禮物	regalo
禮物	regalar
侵入	allanamiento
侵入	incursiones
里程碑	hitos
里程碑	hito
野外	selva
虐待	abusivo
虐待	abusador
虐待	abusiva
虐待	abuso
虐待	maltrato
虐待	abusos
虐待	maltrato
鋸	vi
鋸	vio
鋸	vieron
鋸	aserrado
可行	factibles
可行	viable
可行	factible
逆轉	invertido
逆轉	reveses
逆轉	invierte
平反	reivindicación
工藝	artesanía
工藝	artesanía
工藝	embarcaciones
工藝	artesanía
工藝	manualidades
工藝	artesanías
解體	desintegración
聊	chatear
聊	charlar
聊	chat
聊	charla
聊	hablar
聊	habla
聊	hable
聊	talk
聊	charla
門檻	umbral
門檻	umbrales
門檻	umbrales
商用	anuncio
商用	comercial
商用	comerciales
先驅	herald
先驅	heraldo
先驅	pioneer
先驅	pionera
先驅	pioneros
先驅	pionero
先驅	pioneros
先知	oracle
先知	oráculo
先知	profeta
挑	elegir
挑	pick
撤離	evacuar
撤離	evacuación
撤離	evacuaciones
產物	producto
估算	estimación
凸	convexa
法學	jurisprudencia
美容	belleza
美容	hermosura
克服	superando
克服	superar
克服	superación
克服	superar
克服	superada
克服	superación
年表	cronología
配件	accesorios
配件	complementos
配件	accesorio
邁阿密	miami
寒冷	frio
寒冷	frías
寒冷	fría
寒冷	frío
寒冷	cold
數學家	matemático
數學家	matemáticos
靴	bota
靴	boot
靴	arranque
靴	botas
靴	botines
晚會	gala
手冊	manual
手冊	manuales
手冊	manuales
手冊	manual
整數	enteras
整數	entero
整數	entera
整數	enteros
致死	letales
致死	letal
調節	acondicionado
調節	condicionamiento
調節	acondicionador
調節	acondicionamiento
瑞安	ryan
馬尼拉	manila
妖精	duendes
妖精	duende
預防	preventivo
預防	prevención
預防	preventivas
預防	preventivos
預防	preventiva
預防	prevención
修士	fraile
表決	voto
表決	votaciones
表決	votación
表決	votación
表決	votando
表決	votaciones
表決	votar
阿爾巴尼亞	albania
濫用	abusado
濫用	abusivo
濫用	abusador
濫用	abusiva
濫用	abuso
濫用	maltrato
濫用	abusos
濫用	abusos
好萊塢	hollywood
汁	jugos
汁	jugo
汁	zumos
汁	juice
汁	zumo
小吃	refrigerio
小吃	aperitivo
小吃	snack
小吃	bocadillo
小吃	merienda
小吃	aperitivos
小吃	bocadillos
小吃	merienda
小吃	snacks
海王星	neptuno
犁	arar
犁	arado
犁	arar
犁	arado
黃昏	penumbra
黃昏	twilight
黃昏	crepúsculo
黃昏	ocaso
黃昏	anochecer
地理位置	geografía
演變	evolution
演變	evolución
航程	travesía
航程	viaje
辣	picante
辣	picantes
適當	apropiada
適當	apropiadas
適當	apropiados
適當	adecuado
適當	apropiado
夾	clip
某人	alguien
階層	estrato
階層	estratos
貨車	camiones
貨車	camioneta
貨車	camión
貨車	camion
貨車	camioneta
貨車	van
貨車	furgoneta
熱情	entusiasmo
熱情	pasión
熱情	pasion
天天	cotidiano
天天	cotidiana
手動	manuales
手動	manual
噪音	ruidos
噪音	ruido
噪音	ruidos
噪音	sonidos
星期三	miércoles
星期三	miercoles
評論家	críticas
評論家	crítica
評論家	críticos
評論家	crítico
評論家	critico
評論家	crítica
尿	orinar
尿	orina
尿	pis
尿	orina
尿	orina
尿	pis
尿	meo
電源	potencia
電源	power
電源	poder
大洋	taiyo
大洋	océano
大洋	mar
大洋	oceano
演說	discurso
侯爵	marqués
侯爵	marqués
德克薩斯州	tejas
德克薩斯州	texas
學員	cadetes
學員	cadetes
學員	cadete
學員	aprendices
矮星	enanos
矮星	enano
矮星	enana
可行性	viabilidad
構想	concepto
主修	comandante
主修	major
主修	mayor
支柱	pilares
支柱	pilar
帳戶	cuenta
公國	principado
公國	ducado
東洋	toyo
曲棍球	hockey
靈感	inspirada
靈感	inspiró
靈感	inspirado
靈感	inspirados
靈感	inspiración
詮釋	interpreta
詮釋	interpretar
哲學家	filósofos
哲學家	filósofo
太田	ota
計算機	computadora
計算機	ordenador
計算機	informática
計算機	computadoras
計算機	ordenadores
計算機	informática
計算機	computadores
計算機	computadoras
計算機	ordenadores
財政部	tesorería
財政部	tesoro
財政部	hacienda
買賣	comerciar
買賣	trading
買賣	comercio
買賣	rebajas
買賣	venta
改正	rectificación
改正	corrección
改正	rectificación
制裁	sanción
制裁	sancionado
制裁	sanciones
可怕	miedo
可怕	asusta
可怕	aterrador
刺客	asesino
刺客	asesina
刺客	asesinos
手稿	manuscritos
手稿	manuscrito
手稿	manuscritos
中川	nakagawa
櫻井	sakurai
外面	fuera
外面	afuera
外面	exterior
替換	reemplazo
替換	sustitución
替換	sustituya
替換	sustituir
替換	reemplazar
替換	reemplazo
純粹	puramente
純粹	puras
純粹	pura
純粹	puro
純粹	puros
創始人	fundadores
創始人	fundadores
創始人	fundador
創始人	fundadora
精密	sofisticados
精密	sofisticado
精密	sofisticadas
精密	sofisticada
精密	sofisticación
精密	precisión
輕鬆	facil
輕鬆	sencilla
輕鬆	fácil
輕鬆	sencillo
輕鬆	easy
友情	amistades
友情	amistad
沙特	saudí
沙特	saudita
沙特	sauditas
沙特	saudi
引述	citado
引述	citó
引述	cotizado
引述	citar
引述	cita
引述	cotización
引述	cotizar
引述	citar
引述	citando
引述	citas
引述	frases
引述	cotizaciones
引述	comillas
萬里	miles
萬里	millas
萬里	kilómetros
繼承人	heredera
繼承人	heredero
繼承人	herederos
導航	navegante
導航	navegador
導航	navegación
導航	navegando
鵰	águila
鵰	eagle
鵰	aguila
退化	degeneración
退化	degradadas
退化	degradado
退化	degradados
退化	degenerativa
退化	degenerado
退化	degradación
季度	trimestralmente
季度	trimestrales
季度	trimestre
季度	trimestral
季度	trimestre
周日	domingo
向下	down
向下	abajo
領銜	encabezando
佛羅里達州	florida
尼泊爾	nepal
國會議員	congresista
國會議員	diputado
國會議員	congresistas
雙重	dobles
雙重	doble
雙重	dual
吞	golondrina
吞	tragar
捕捉	capturan
捕捉	capturar
捕捉	captura
捕捉	capturas
捕捉	capturando
捕捉	capturar
捕捉	captura
捕捉	captura
捕捉	capturas
冶金	metalúrgico
冶金	metalúrgica
冶金	metalurgia
冶金	metalúrgico
冶金	metalúrgica
冶金	metalurgia
代數	algebraica
代數	álgebra
堀	hori
重申	reafirmación
重申	reitero
重申	reiterar
重申	reafirmando
重申	reafirmación
重申	reiterando
降雨	lluvias
降雨	precipitaciones
降雨	precipitación
偶爾	ocasionalmente
選項	opciones
選項	opcion
選項	opción
貴州	guizhou
部族	clan
部族	tribu
部族	clanes
部族	tribus
折扣	descuentos
折扣	descuento
折扣	descontado
折扣	descuento
折扣	rebajas
折扣	descuentos
折扣	promociones
折扣	descuento
氣氛	atmosfera
氣氛	ambiente
氣氛	atmósfera
糧	cereales
糧	grano
糧	granos
反派	villano
反派	villanos
反派	villanos
召回	recordar
頻繁	frecuentemente
頻繁	frecuente
頻繁	frecuentes
頻繁	frecuente
頻繁	frecuentes
保密	confidencialidad
保密	confidencial
保密	confidenciales
保密	confidencial
保密	sigilo
保密	secreto
保密	secretismo
姿態	gesto
姿態	gestos
姿態	postura
渡輪	ferry
渡輪	transbordador
渡輪	transbordadores
渡輪	transbordadores
渡輪	ferries
財富	riquezas
財富	riqueza
財富	fortuna
財富	fortune
財富	riquezas
財富	riqueza
轉化	transformación
轉化	transformaciones
分泌	secreción
浪費	desperdiciado
浪費	desperdicio
浪費	desechos
浪費	desecho
浪費	residuos
浪費	residuo
蕉	plátano
蕉	banano
蕉	plátanos
蕉	banana
蕉	bananas
性感	sexy
性感	sexi
性感	sensual
性感	sexys
廢物	desperdicio
廢物	desechos
廢物	desecho
廢物	residuos
廢物	residuo
廢物	desechos
廢物	residuos
存取	acceda
存取	accesos
存取	acceso
存取	access
存取	acceder
存取	consultado
存取	accedido
存取	acceder
存取	acceso
存取	accediendo
初級	júnior
初級	junior
初級	primario
初級	primarias
初級	primarios
初級	primaria
香蕉	plátano
香蕉	banano
香蕉	plátanos
香蕉	banana
香蕉	bananas
香蕉	plátano
香蕉	banano
香蕉	plátanos
香蕉	bananas
迷宮	laberinto
迷宮	laberinto
大乘	mahayana
度量	métricas
