категория	kategória
тромбоз	trombózis
пелайо	pelayo
еретик	eretnek
дейн	dane
дейн	dán
мясистая	húsos
раух	rauch
кадар	kadar
диктофон	felvevő
сыворотка	szérum
реннер	renner
шить	varrni
талбот	talbot
хеллман	hellman
мегаватт	megawatt
бульдозер	buldózer
эрг	erg
рейнальдо	reynaldo
маневр	manőver
маневр	manőver
катана	katana
стагнации	stagnálás
ленивец	lajhár
гармоничного	harmonikus
поцеловал	megcsókolta
мэтти	mattie
мэтти	matty
заманил	csalta
кройф	cruyff
уилки	wilkie
начинка	töltelék
боэций	boethius
гаврил	gavril
прю	prue
кабеса	cabeza
воган	vaughan
олдрин	aldrin
вкладку	lap
пуджа	puja
борнхольм	bornholm
неверие	hűtlenség
неверие	hitetlenség
штеффен	steffen
поделитесь	részesedése
поделитесь	megosztás
поделитесь	részesedés
факелы	fáklya
конфисковать	lefoglalják
тильда	tilda
аммон	ammon
соледад	soledad
сокс	sox
бакри	bakri
тесс	tess
дорадо	dorado
роха	roja
саладин	szaladin
хотеть	akarsz
хотеть	akar
хотеть	akarod
хотеть	akarom
аккредитованных	akkreditált
украла	ellopta
перьях	tollas
благоевград	blagoevgrad
дюрант	durant
гурон	huron
олдрич	aldrich
душевно	lelkes
ланнистер	lannister
реагента	reagens
вступительное	bevezető
тери	teri
мердок	murdock
отвращения	undor
биггс	biggs
хонеккер	honecker
возмущает	neheztel
фини	feeney
мифунэ	mifune
мариэтта	marietta
хопи	hopi
арко	arco
трансвааля	transvaal
глаукома	glaukóma
ганимед	ganümédész
ханссон	hansson
литавры	üstdob
анас	anas
наоки	naoki
кнд	cpv
антал	antal
холлис	hollis
извинение	bocsánatkérés
маса	masa
посмел	mertem
киприотов	ciprusi
полотенца	törülköző
фримонт	fremont
пёрселл	purcell
гильменд	helmand
люстра	csillár
хэлли	hallie
арджеш	argeș
бремер	bremer
ольштын	olsztyn
лего	lego
богомол	sáska
хоббс	hobbs
хоббс	hobbes
выпечка	süteményt
майотта	mayotte
джеб	jeb
почтмейстер	postamester
поросят	malac
поросят	malacok
сэнфорд	sanford
кипит	forr
следж	sledge
помазан	felkent
маккормак	mccormack
калорий	kalória
калорий	kalória
лойола	loyola
утку	kacsa
утку	duck
гимнастический	tornász
гимнастический	torna
неоспоримый	vitathatatlan
ксенон	xenon
мотивирует	motiválja
одноклеточные	egysejtű
эллингтон	ellington
пендлтон	pendleton
радостный	örömteli
крестные	keresztszülők
поульсен	poulsen
гри	gris
уэйкфилд	wakefield
отравил	megmérgezték
отравил	mérgezett
загружаемый	letölthető
катамарка	catamarca
сноуден	snowden
коврик	mat
коврик	szőnyeg
амадео	amadeo
жешув	rzeszów
повернулся	megfordult
повернулся	fordult
нуаре	noire
кварки	kvarkok
внп	gnp
оклады	fizetés
оклады	fizetések
оклады	bérek
мкк	icc
минди	mindy
атрибутики	kellékek
анголу	angola
материнство	anyaság
материнство	kismama
материнство	anyaság
годин	godin
ниньо	niño
нянька	bébiszitter
упомянула	említett
сэмпсон	sampson
кению	kenya
алкенов	alkének
лундгрен	lundgren
зай	zay
лотерею	sorsolás
лотерею	lottó
сохраните	mentés
сохраните	megmenteni
сохраните	mentése
ларедо	laredo
колев	kolev
джорджина	georgina
саксон	szász
гетта	guetta
хюбнер	hübner
слушала	hallgatott
слушала	hallgatta
милостивый	kegyes
милостивый	könyörületes
милостивый	irgalmas
итака	ithaca
бонин	bonin
упрямый	makacs
хофф	hoff
фэрроу	farrow
атриум	átrium
галлер	galler
гонт	gaunt
диагностировать	diagnosztizálni
бузэу	buzău
аутизм	autizmus
аутизм	autista
анклава	enklávé
мартос	martos
лангер	langer
гимли	gimli
арендатор	bérlő
благоприятная	kedvező
благоприятная	kedvező
мускулы	izmok
мускулы	izom
мускулы	izmok
мускулы	izom
программируемых	programozható
ламарр	lamarr
арбузы	görögdinnye
аркос	arcos
полированного	csiszolt
лакросс	lacrosse
зик	zeke
врут	hazugság
врут	hazudj
джентри	gentry
штукатурка	gipsz
беттина	bettina
погибель	végzet
тирни	tierney
репетицию	próba
репетицию	próbára
дырка	lyuk
дырка	gödör
негодяй	gazember
куза	cuza
рокфорд	rockford
дезмонд	desmond
волнуется	aggódom
волнуется	aggódik
клио	clio
ротерем	rotherham
дарфур	darfur
райхенау	reichenau
экстрасенсов	médiumok
петухи	kakasok
мюр	muir
идеалист	idealista
макароны	tésztát
макароны	tészta
потасовка	dulakodás
доброжелательный	jóindulatú
дешевый	olcsó
ягодицы	fenék
карас	karas
отцовство	apasági
байкер	motoros
вегенер	wegener
архаичные	archaikus
ламонт	lamont
осирис	ozirisz
дантон	danton
цитрат	citrát
протестую	ellenvetés
декодер	dekóder
амино	amino
кейтилин	catelyn
коупленд	copeland
стервятник	keselyű
недоступными	elérhetetlen
недоступными	megközelíthetetlen
сиф	sif
иври	ivry
топаз	topáz
посланец	legátus
брукнер	bruckner
отмывание	pénzmosás
веспуччи	vespucci
кармайкл	carmichael
неблагополучных	diszfunkcionális
оорта	oort
антиб	antibes
осциллятор	oszcillátor
лавджой	lovejoy
глан	glan
уитфилд	whitfield
ратификация	ratifikációs
раскин	ruskin
фиалки	ibolya
фиалки	ibolyát
ожирением	hájas
ожирением	elhízott
диль	diehl
павлинов	pávák
дерьмо	szar
дерьмо	szar
ринит	rhinitis
ринит	nátha
керуака	kerouac
ворует	lop
асгард	asgard
блаунт	blount
пичено	piceno
жуткая	ijesztő
жуткая	hátborzongató
помпоний	pomponius
кэрнс	cairns
реституции	kárpótlás
бронсон	bronson
лула	lula
вента	venta
сурат	surat
дрейпер	draper
шарлемань	charlemagne
лорена	lorena
пульсар	pulzár
стремящиеся	feltörekvő
стремящиеся	törekvő
лукулл	lucullus
аккредитация	akkreditációs
аккредитация	akkreditáció
батерст	bathurst
блэки	blackie
аннан	annan
монтрёй	montreuil
понтий	pontius
калао	szarvascsőrű
ловетт	lovett
комунидад	comunidad
заинтересованная	érdeklődő
заинтересованная	érdekel
заинтересованная	érdekelt
заинтересованная	érdekelne
заинтересованная	érdeklődni
коулун	kowloon
гейша	gésa
карлотта	carlotta
хамфрис	humphries
кавана	kavanagh
янычары	janicsárok
корниш	cornish
миу	mew
гувернантка	nevelőnő
