και	та
εγκρίθηκε	приймається
υποβρύχιο	sub
αλιεία	рибалку
αλιεία	рибалити
αλιεία	тунця
ισλανδίας	ісландія
ισλανδίας	ісландії
κρυσταλλική	ясні
κρυσταλλική	кристал
κρυσταλλική	кристалічних
αντίοχος	антіох
φιλολογία	література
φιλολογία	філологія
παρέμενε	залишилася
τέκνα	діти
τέκνα	дітьми
τέκνα	дітей
χριστιανισμού	християнство
μαθηματικοί	математики
σοσιαλιστική	соціалістична
διαλέξεις	лекції
συμφωνίες	договорів
συμφωνίες	угод
νοέμβριος	листопаді
νοέμβριος	листопад
νοέμβριος	листопада
βίλα	вілла
άλογο	кінь
απρίλιος	квітень
απρίλιος	квітня
απρίλιος	квітні
σκάνδαλο	скандал
διάσημη	відома
διάσημη	знамениті
διάσημη	відомий
διάσημη	знаменитий
δώρο	сьогодення
δώρο	подарунок
δώρο	теперішній
δώρο	присутні
δώρο	присутня
δώρο	подарунку
δώρο	подарунок
ιερέα	священик
ιερέα	капелан
άδειες	дозволи
οδηγό	драйвер
οδηγό	водій
οδηγό	водія
οδηγό	посібник
οδηγό	провідник
οδηγό	путівник
οδηγό	гід
ίνες	слідів
ίνες	волокна
ίνες	fibre
διακόπηκε	призупинено
διακόπηκε	перервано
αρχιπέλαγος	архіпелаг
εξουσίες	живить
εξουσίες	здібності
εξουσίες	силами
θεοί	боги
όλγα	ольга
θρύλος	легенду
θρύλος	легенда
καλλιέργειες	посіви
καλλιέργειες	культур
τοπία	пейзажів
τοπία	пейзажі
γιόζεφ	йозеф
προνόμια	привілеїв
προνόμια	привілеї
συνταγματάρχη	полковнику
συνταγματάρχη	полковник
συνταγματάρχη	підполковник
αποθήκευση	зберегти
αποθήκευση	зберігання
αποθήκευση	носії
αποθήκευση	сховище
μητροπολιτική	metropolitan
πλούταρχος	плутарх
μουσουλμάνους	мусульмани
όραμα	видіння
όραμα	зір
όραμα	vision
όραμα	бачення
λογικό	логічна
λογικό	логічний
λογικό	логічне
λεπτομέρεια	докладно
λεπτομέρεια	детально
λεπτομέρεια	подробиці
λεπτομέρεια	детальні
μουρ	мур
ποικιλίες	сортів
φραντς	франц
ενα	одна
ενα	one
ενα	одне
ενα	один
ακούγεται	звуки
ακούγεται	звучить
ψυχής	душу
ψυχής	душа
ψυχής	soul
ψυχής	душею
τζίμι	джимі
τζίμι	джиммі
νικολαΐδης	ніколаїдіс
εμπειρίες	обставинах
εμπειρίες	враження
κατακτήσεις	завоювання
κατακτήσεις	conquest
κατακτήσεις	підкорення
τσέλσι	челсі
παρακολουθεί	дивиться
παρακολουθεί	дивитися
παρακολουθεί	дивлюсь
ποτάμια	річок
ποτάμια	річки
ποτάμια	ріки
τόκιο	токіо
τόκιο	tokyo
φίλιπ	phillip
φίλιπ	філіп
φίλιπ	філіп
τράπεζες	береги
τράπεζες	банків
τράπεζες	банки
τράπεζες	банківської
αφήγηση	творчість
αφήγηση	поема
τέταρτος	четверта
τέταρτος	четвертий
τέταρτος	четверте
νικά	перемог
νικά	посіла
νικά	виграє
ανάφλεξης	запалювання
πόλωση	поляризація
σκηνοθέτησε	орієнтований
σκηνοθέτησε	направлена
μπαρ	барів
μπαρ	смужки
μπαρ	бари
μπαρ	гратами
μπαρ	бруси
μπαρ	bar
μπαρ	бар
μπαρ	смужка
διεύθυνσης	керування
ουαλία	уельсу
ουαλία	уельс
λίγοι	кілька
λίγοι	небагато
πορτρέτο	портрет
πορτρέτο	книжкова
φαγητό	харчування
φαγητό	їжа
ουράνιο	урану
κρόνου	сатурн
ανακατεύθυνση	перенаправлення
ανακατεύθυνση	перенаправлено
παραγωγές	production
χριστούγεννα	різдво
χριστούγεννα	новорічний
σεβασμό	respect
σεβασμό	повага
άντερσον	андерсон
άντερσον	андерссон
διατύπωση	препарат
στιβ	стів
γκράμι	греммі
απαντήσεις	відповіді
απαντήσεις	відповіді
απαντήσεις	відповіді
κτήμα	майно
τρίκαλα	трикала
τορόντο	торонто
λεωφορείο	шини
λεωφορείο	бус
λεωφορείο	шина
λεωφορείο	автобус
κοινές	спільними
