है	hai
तक्षशिला	taksila
अस्थियों	kaulai
पिक्सेल	pikselių
एनर्जी	enron
ब्रेट	lygį
हीट	karštis
हीट	šiluma
हीट	šiluminė
हीट	šilumos
सुनहरा	auksinis
सुनहरा	auksinis
सुनहरा	aukso
सुनहरा	gold
सुनहरा	auksas
नमाज़	maldos
नमाज़	malda
कर्कट	vėžys
कर्कट	vėžio
शौचालय	do
पर्सनल	asmeninis
पहिया	ratas
पहिया	rato
पहिया	padanga
मेगाडेथ	megadeth
पुनरुद्धार	atkūrimas
पुनरुद्धार	atstatymas
पुनरुद्धार	atkūrimo
मस्जिदों	mečetes
मस्जिदों	mečetė
विकासवादी	evoliucinė
डेयरी	pieno
प्रतिरूपण	klonavimas
जावास्क्रिप्ट	javascript
गेल	gela
गेल	gail
गेल	gayle
छू	paliečia
पंक्तियाँ	eilutės
पंक्तियाँ	eilutės
पंक्तियाँ	linijos
हाइकु	haiku
पाण्डव	pandavai
ट्रेक	trek
मददगार	padėjėjas
मददगार	pagalbininkas
वर्णनात्मक	aprašomoji
मद	elementų
मिशनरी	misionieriaus
पिताजी	tėti
पिताजी	tėti
पिताजी	tėtis
मोल	moll
संधारित्र	kondensatorius
चोटियों	smailių
पुनर्जन्म	reinkarnacija
पुनर्जन्म	atgims
पर्यायवाची	sinonimas
रनर	bėgikė
जेसन	džeisonas
घेराबंदी	apgulties
आरा	ara
नीरो	nero
उस्मानी	osmanų
ग्लासगो	glasgow
आंखें	akimis
आंखें	akys
आंखें	akis
परिसंचरण	kraujotakos
परिसंचरण	apyvartą
ताश	korteles
ताश	kortos
सजावटी	dekoratyviniai
सजावटी	dekoratyvinės
हस्तलिखित	ranka
प्रेषण	išsiuntimo
प्रेषण	siuntimas
शील	kuklumas
शील	cob
पोलियो	poliomielito
बॉयल	boyle
पालक	špinatai
फैमिली	šeima
फैमिली	šeimos
फैमिली	šeimyna
बॉक्सिंग	bokso
हिरन	elniai
धारकों	savininkai
धारकों	turėtojai
चैपल	koplyčia
होंडा	honda
ज्योतिषी	astrologas
बौद्धों	budistai
टेन	tan
शील्ड	skydo
शील्ड	skydas
चीड़	pušų
आइवी	ivy
हस्तशिल्प	rankdarbiai
चुंबक	magnetas
हेलो	hello
हेलो	sveiki
कविताएं	eilėraščiai
कोका	coca
रॉड	rodai
बुद्धिमत्ता	išmintis
बुद्धिमत्ता	išminties
नर्स	slaugytojų
नर्स	slaugytoja
उठती	energijai
इकट्ठे	surinkti
मुड़	iškreipta
पकड़कर	valda
जया	jaya
धैर्य	kantrybės
उत्पादकों	gamintojai
महत्वाकांक्षी	ambicingi
महत्वाकांक्षी	ambicingas
महत्वाकांक्षी	užmojo
त्रिनिदाद	trinidadas
मोहिनी	mohini
निराकरण	išspręsti
सुपरहीरो	superherojus
ज़ांज़ीबार	zanzibaro
नागालैण्ड	nagalandas
प्रकार्य	funkcija
शरणार्थी	pabėgėliai
शरणार्थी	pabėgėlių
शरणार्थी	pabėgėliai
दानों	išbėrimas
दानों	bėrimas
लोदी	lodi
सममिति	simetrija
कैस्पियन	kaspijos
मार्मिक	skaudūs
स्पार्टा	spartos
स्पार्टा	spartą
स्पार्टा	sparta
आत्माओं	dvasios
आत्माओं	dvasia
आत्माओं	spiritas
खुशबू	kvapas
खुशबू	kvapą
खुशबू	aromato
खुशबू	aromatas
कस्बों	miestus
कस्बों	miestai
इनाम	prizo
इनाम	prizas
इनाम	prizą
इनाम	premija
इनाम	apdovanojimai
इनाम	prizų
जिन्दगी	gyvenimo
जिन्दगी	gyvybės
जिन्दगी	gyvybė
जिन्दगी	gyvenimas
गरमी	karštis
गरमी	šiluma
गरमी	šiluminė
गरमी	šilumos
असंगत	nesuderinama
जीरा	kmynų
जैकेट	švarkas
आयतें	statymai
अफवाह	gandai
अफवाह	gandai
टैबलेट	tabletės
चैरिटी	labdara
चैरिटी	labdaros
देसी	desi
शिविरों	stovyklos
शिविरों	stovyklose
केट	kate
केट	cate
कटु	skaudūs
मोनिका	monika
मोनिका	monika
ग्रेस	grace
चोटों	sužalojimai
मैजिक	magija
भुट्टो	bhutto
हर्बल	žolelių
रॉकी	rokis
चुम्बक	magnetas
एडिडास	adidas
एथलेटिक	athletic
अधूरी	išsamūs
फ़ौज	armijos
फ़ौज	kariuomenė
फ़ौज	armija
पागलपन	beprotybė
ओड़िया	orijų
युआन	yuan
सूख	sausa
सूख	sausas
सूख	sausos
दिग्गज	milžinai
सगाई	sužadėtuvių
मोनोऑक्साइड	monoksido
चमकीले	glazūruotos
पैराशूट	parašiutu
खरगोश	triušiai
खरगोश	triušio
खरगोश	triušis
खरगोश	rabbit
नागालैंड	nagalandas
तकलीफ	diskomfortas
तकलीफ	negeroves
कैट	katės
कैट	katinas
कैट	cat
कैट	katė
वीरों	didvyriai
समझौतों	susitarimai
बैरल	alyvos
खुजली	itch
अन्वेषक	tyrėjas
अन्वेषक	tyrėjo
मूर्ख	apgauti
बीम	pluošto
कोडिंग	kodavimas
कोडिंग	kodavimo
अशांति	neramumai
अविश्वसनीय	neįtikėtina
अविश्वसनीय	neįtikėtina
कर्षण	traukos
घोषणापत्र	manifesto
मक्खी	skristi
मदुरै	madurajus
कॉन्सर्ट	koncerto
कॉन्सर्ट	koncertas
कॉन्सर्ट	koncertai
छायांकन	photography
छायांकन	fotografijos
छायांकन	fotografija
कॉर्नेल	kornelio
वानिकी	miškininkystė
टेनेसी	tenesio
नजारा	peizažo
मधुमक्खी	bitės
मधुमक्खी	bičių
मधुमक्खी	bi
टिप्पणियां	komentarai
टिप्पणियां	pastabas
टिप्पणियां	pastabos
टिप्पणियां	komentaruose
गुलामी	vergovė
गोआ	goa
प्रलेखन	dokumentacija
प्रलेखन	dokumentai
प्रलेखन	įrodymai
प्रलेखन	dokumentacijos
प्रलेखन	dokumentus
पक्षपात	diskriminaciją
पक्षपात	diskriminacija
इजरायल	izraelis
इजरायल	izraelio
पकाया	virti
पकाया	virtos
गेंदबाज़ी	boulingo
आबू	abu
डीलर	prekiautojas
डीलर	prekybininkas
डीलर	prekybininkai
डीलर	prekiautojai
डीलर	pardavėjai
मीठी	sweet
मीठी	saldus
मीठी	miela
ब्रॉडवे	brodvėjaus
जिगर	kepenys
अंगोला	mongolija
गोथिक	gotikos
घुलनशील	tirpsta
घुलनशील	tirpus
केसर	šafranas
मुरैना	morena
दस्ते	būrys
आयोडीन	jodo
परावर्तन	atspindys
परावर्तन	atspindžio
छानबीन	žvalgyba
छानबीन	žvalgybos
छानबीन	žvalgymo
तेरहवीं	tryliktoji
तीक्ष्ण	skaudūs
मॉरिस	morris
त्रासदी	tragedijos
त्रासदी	tragedija
कैफे	kofeino
नींबू	citrinų
नींबू	citrinos
नींबू	citrinų
नींबू	citrinos
ओपल	opalas
धावक	bėgikė
धावक	bėgikai
मार्क्सवाद	marksizmas
लद्दाख	ladako
बर्न	dega
तेंदुआ	leopardas
अनुशंसा	rekomenduoja
अनुशंसा	rekomenduoja
जोखिमों	pavojai
डिक	dikas
निरर्थक	beprasmis
अमान्य	netinkamas
झगड़े	kovų
होड़	rush
होड़	konkuruojančių
निरोधक	kontracepcijos
घिरी	apsupti
केतु	ketu
देयता	įsipareigojimas
देयता	atsakomybė
शकीरा	shakira
अमेज़न	amazon
एसएमएस	sms
वैंकूवर	vankuverio
प्यास	troškulys
काराकोरम	karakorumo
पीटर्सबर्ग	peterburgo
पीलिया	gelta
खलीफा	kalifas
खलीफा	khalifa
कीथ	keith
प्रकाशिकी	optika
छुट्टियों	šventės
किंडरगार्टन	darželio
जबतक	nebent
डेटिंग	pažintys
कमरा	kambarys
माइनर	nedideli
कपडे	apranga
कपडे	aprangos
कपडे	drabužiai
कपडे	drabužių
कपडे	apranga
कपडे	drabužius
कपडे	drabužiai
सोयाबीन	sojų
एनबीए	nba
चर्चिल	čerčilis
खजाना	dešimtuką
खजाना	mokesčių
खजाना	lobis
गिब्सन	gibson
निर्वासन	tremtyje
निर्वासन	deportuoti
रू	roo
कटाव	nuožulniu
सीनेटर	fantastika
सीनेटर	senatorius
सुरक्षात्मक	apsauginis
बीना	bina
दलाल	brokeris
उदारता	dosnumą
स्पिरिट	spiritas
स्पिरिट	dvasios
स्पिरिट	dvasia
मेलों	mugės
मेलों	mugėse
प्रवचन	diskurse
प्रवचन	diskursas
चुप	tyli
दिवालिया	bankrotas
बाल्यकाल	vaikystės
द्रुत	greitas
ज़िम्मेदारी	atsakomybė
सावन	musonas
स्क्वाड्रन	squadron
यूनानियों	graikai
यूनानियों	graikija
सौम्य	švelnios
सौम्य	švelnus
सौम्य	švelni
डिस्कवरी	atradimas
सत्यापित	sertifikuota
बाइक	dviračius
बाइक	dviračiai
बाइक	dviratis
डीज़ल	dyzeliniai
डीज़ल	dyzelinas
डीज़ल	dyzelino
फिशर	fišeris
विम्बलडन	wimbledon
जुट	vantage
गुस्सा	pyktis
गुस्सा	pikta
गुस्सा	pikti
गुस्सा	piktas
यूरिया	karbamidas
सीढ़ियों	laiptai
सीढ़ियों	laiptų
रस्म	ceremonijoje
रस्म	ceremonijos
रस्म	ceremonija
खरीदे	pirkti
त्वरक	greitintuvai
धात्विक	metalo
धात्विक	metalas
पहलवानों	imtynininkai
मिंग	ming
घाना	gana
जनम	gimimas
साईं	sai
क्रोम	chromas
रोनाल्डो	ronaldo
