در	dveře
کاماز	kamaz
همپدن	hampden
ماکاروف	makarov
دستفروش	podomní
کاندینسکی	kandinského
کرلینگ	curling
برهوت	divočina
برهوت	divočině
زوگ	zug
رائو	rao
ثعلبیان	orchidaceae
درینگ	odvážné
گنادی	genadij
آنسفالیت	encefalitida
ریبریو	ribeiro
جولز	jules
اوردن	orden
لحاف	deka
صالحان	spravedlivý
گراندی	grandi
زیردست	podřízený
زیردست	podřízené
کمپیناس	campinas
برنچ	pobočka
برنچ	pobočky
برنچ	větev
آدمها	lidí
آدمها	lidi
آدمها	lidé
آدمها	lidem
آدمها	people
هالیبرتون	halliburton
وانیل	vanilka
اسماگ	šmak
دالماسی	dalmácie
اسکوپوس	scopus
میخائیلوویچ	michajlovič
فونتن	fontaine
پیلی	paley
بنزو	benzo
جرونیمو	geronimo
سنتاز	syntázy
اولستر	ulster
توماسو	tomaso
توماسو	tommaso
آگنی	agni
سیگورنی	sigourney
مولوز	mulhouse
برنینی	bernini
میخکیان	hvozdíkovité
هرولد	harold
آنیستون	aniston
میرنا	mirna
خسیس	lakomec
خسیس	lakomý
پولیپ	polyp
مشخصاتی	specifikace
فربنکس	fairbanks
سونار	sonar
روزای	dní
روزای	dnů
روزای	dny
همپستید	hampsteadu
اسلاویا	slavia
بدگویی	pomluva
بدگویی	pomluvy
سابینا	sabina
دبوسی	debussy
اجل	pojem
اجل	výraz
اجل	termín
درشکه	přeprava
درشکه	kočár
درشکه	buggy
رقصهای	tance
رقصهای	tančí
هایلی	hailey
کانتینر	nádoba
کانتینر	kontejner
کانتینر	kontejneru
کانتینر	zásobník
کانتینر	nádoby
کانتینر	kontejnery
کانتینر	kontejnerů
تیرانوسور	tyrannosaurus
اشویل	asheville
پیغمبری	prorok
پیغمبری	proroka
پیغمبری	proroku
تبخال	opar
تبخال	herpes
ریمینی	rimini
تالاهاسی	tallahassee
ترانی	terni
شمپین	champaign
دیکسترا	dijkstra
ساموئلسون	samuelson
سجویک	sedgwick
تارانتو	taranto
سوپرمارکت	supermarkety
سوپرمارکت	supermarketu
آمارو	amaro
یوروفایتر	eurofighter
آرنهم	arnhemu
کیمورا	kimura
ووپی	whoopi
ویپل	whipple
اسپیرو	spiro
تولیو	tullio
دیودور	diodóros
برودریک	broderick
لژه	léger
دژبان	kastelán
سرف	surfování
کورنلیا	cornelia
زیانی	zranit
ویاچسلاو	vjačeslav
اغوا	svádí
اغوا	svede
گولدینگ	goulding
پیوه	pieve
موده	maude
بارونت	baronet
کورتیکواستروئیدها	kortikosteroidy
اژدهایان	draci
اژدهایان	draky
پارانویا	paranoia
لاسون	lawson
لکو	lecco
فلدمن	feldman
منشورهای	hranoly
پانچو	pancho
برنامۀ	program
ویدیوها	videa
ویدیوها	videí
ناجوانمردانه	zbabělý
دراگان	dragan
صادرکنندگان	vývozce
پاتراس	patras
دیرپا	přetrvávající
دیرپا	vytrvalý
دیرپا	trvalá
رودولفو	rodolfo
پرکلرات	chloristan
رینیت	rýma
توینبی	toynbee
استینگر	žihadlo
هنسون	hanson
هنسون	henson
فورسایت	prozíravost
فورسایت	forsyth
اجدادش	haly
اجدادش	chodbách
متسختا	mccheta
کالکوپیریت	chalkopyrit
آلاموس	alamos
آتوم	atum
کوازولو	kwazulu
شرت	zásuvky
شرت	kalhotky
هانگ	hong
هانگ	chán
هانگ	khan
کرست	crest
کرست	korzet
توریلی	turilli
کوربه	courbet
هایدریش	heydricha
شامیر	šamir
بلیندا	belinda
والکر	walker
والکر	walkerová
استاتهام	statham
کاربراتور	karburátor
واتسلاو	václav
دیلتای	dilthey
سوهو	soho
اقلیتهای	menšiny
زیگ	sig
ماتسون	matheson
تاییدیه	potvrzení
متیوز	matthews
ولفرم	wolfram
کمونیستها	komunisty
کمونیستها	komunisti
کمونیستها	komunisté
جیگر	baby
جیگر	zlato
جیگر	dítě
جیگر	miláček
ماته	mate
استاندال	stendhal
اسپیسی	spacey
هربی	herbie
هاچینسون	hutchinson
آرنور	arnoru
طعمی	chutě
دورین	doreen
انسفالوپاتی	encefalopatie
یاکوبسن	jacobsen
ویکفیلد	wakefield
غصه	žalu
غصه	smutek
غصه	žal
غصه	zármutek
غصه	smutek
غصه	žal
غصه	zármutek
برانا	branagh
شورین	schwerin
شانل	chanel
سلامه	salama
ریکارد	rijkaard
اشبی	ashby
والبرگ	wahlberg
جولا	gyula
ایوانا	ivana
اکسترمادورا	extremadura
فایبرگلاس	laminátu
یافا	jaffa
پالادیو	palladio
هولومورفیک	holomorfní
ناوارو	navarro
آکویلا	aquila
پستانک	dudlík
پسوندها	přípony
ویندزور	windsor
هلا	hala
هلا	hella
رویینگ	veslování
سیزیف	sisyfos
سگورا	segura
گوییاس	goiás
بیرگیت	birgit
کارلمان	karloman
آلتوسر	althusser
مرحبا	hurá
جاردین	jardine
مسرور	radostné
مسرور	radostný
مسرور	radostné
هزارتو	labyrint
هزارتو	bludiště
هزارتو	labyrintu
هزارتو	labyrint
هزارتو	bludiště
کراکت	crockett
شنکر	schenker
ووپرتال	wuppertalu
کرونین	cronin
خوف	strachu
خوف	strach
خوف	úžas
هیرام	hiram
مهتا	mehta
شلوارهای	kalhoty
اتوود	atwood
بیکرلو	bakerloo
ولیانت	valiant
جنتو	gentoo
کارفرمای	zaměstnavatele
کارفرمای	zaměstnavatel
کارفرمای	zaměstnavatelem
هائه	hae
تیبر	tiberu
آندوسکوپی	endoskopie
چسترفیلد	chesterfield
سرسام	delirium
هایمن	hyman
شیرده	dojení
متحیر	ohromí
متحیر	ohromen
ویسه	wiese
روک	roch
سمپسون	sampson
ییتس	yates
رستاخیزی	apokalyptické
نمایشگاههای	výstavy
لز	les
هلم	kormidlo
گیلی	gilly
دینداری	nábožensky
کرب	krabi
کرب	krabí
کرب	krab
هیکی	hickey
رادیوایزوتوپ	radioizotop
آکل	akel
اطمینانی	ujištění
فلاویو	flavio
کاررا	carrera
کنتور	metr
بلینی	bellini
پاتریا	patria
کولترین	coltrane
باترفیلد	butterfield
دوتریوم	deuteria
هرادتس	hradec
زانتی	zanetti
سیلورمن	silverman
شیرن	sheeran
جیپسی	gipsy
جیپسی	cikán
امیلیانو	emiliano
دامپزشک	veterináři
دامپزشک	veterinář
دامپزشک	veterinář
کلوئه	chloe
گوئینت	gwyneth
آلبینی	albini
کودیاک	kodiak
قاقم	saharské
دیوژن	diogenes
زنانگی	ženství
بلاتر	blatter
آموری	amory
پرخاشگرانه	extremistické
پرخاشگرانه	agresivní
ناتی	nati
دسپلا	desplat
ایراس	iras
پرستیده	uctívali
فوکاس	fokas
ایدی	edie
ایلین	elaine
ترکیدن	rána
ترکیدن	prozrazeno
کادی	cuddyová
دنیپر	dněpru
لوکینو	luchino
گریمز	grimes
کونیو	cuneo
نفقه	výživné
تزلزل	nejistota
ماورا	okultní
سیویک	občanská
سیویک	občanské
پنه	penne
گوتیرز	gutiérrez
گوتیرز	gutierrez
والگا	valga
بروگل	bruegel
کیرووهراد	kirovohrad
جوکوویچ	djokovic
وطنم	hold
وطنم	pocta
کوکتو	cocteau
ماتر	mather
بندند	forge
بندند	vymyslet
نینگ	ning
لودز	łódź
بوشمی	buscemi
پرن	perrin
آگیلار	aguilar
اسلوبودان	slobodana
سارکوم	sarkom
مکدونالد	mcdonald
مکدونالد	macdonald
گوتا	gotha
چائو	chao
آپیا	apia
گالینا	galina
کاوینگتون	covington
هوروویتس	horowitz
راشمور	rushmore
کامپچه	campeche
چاقویی	nůž
کیچ	kýč
فلاکت	bída
فلاکت	trápení
فلاکت	utrpení
رونین	ronin
هالیس	hollis
استبان	esteban
روترهام	rotherham
استارباکس	starbucks
کاندا	kanda
شامپو	šampon
پیلاتس	pilates
مولده	mulda
جوره	odrůdy
جوره	odrůda
ماساشی	masaši
باشو	bašó
دلیجه	poštolka
توکی	toki
پریری	prérii
گیلن	gillen
کزون	quezon
شکمش	bříško
شکمش	pupek
شکمش	břicho
شکمش	břicha
شکمش	břicho
برگزارکننده	promotér
هرب	herb
هرب	byliny
اردی	hardy
تیبو	thibaut
فرکانسهای	frekvence
لومباردی	lombardi
آمادور	amador
ابرقهرمان	superhrdina
تولوئن	toluenu
کازانووا	casanova
فوند	fonds
پانونیا	pannonia
طلبکار	věřitel
طلبکار	věřitele
اسپرینگر	springer
یارو	chlap
یارو	guy
یارو	borec
حسود	žárlivý
دانل	donnell
قساوت	barbarství
تاتو	tetování
قاپ	ftp
جونده	hlodavce
جونده	hlodavci
انبر	kleště
ورایزن	verizon
آندرشون	andersson
کوتبوس	cottbus
هیورن	huron
پودگوریتسا	podgorica
لوبو	lobo
پسامدرن	postmoderní
کریستوبال	cristobal
راهبر	průvodce
راهبر	průvodci
راهبر	příručka
راهبر	dirigent
راهبر	průvodčí
مهاباراتا	mahábhárata
لیپی	lippi
حسیدی	chasidský
تعمیرگاه	garáž
تعمیرگاه	garáži
تعمیرگاه	garáže
لیپتسک	lipeck
آکوستا	acosta
کسکیدز	cascades
بلوف	bluff
خرسون	cherson
رسانندگی	vodivost
روو	rowe
مویر	muir
پروکسیما	proxima
آناکسیماندروس	anaximandros
انفیلد	enfield
آمنمهات	amenemhet
فریسیان	farizeové
دمتر	demeter
دیلما	dilma
سلیا	celia
گالیپولی	gallipoli
برنرز	berners
یکسوساز	usměrňovač
گریگ	grieg
بازپروری	rehabilitace
اسپرسو	espresso
پارالل	nerovnoměrné
خشکیده	suchá
خشکیده	suché
خشکیده	sucho
خشکیده	suchý
تروپوسفر	troposféře
انگوری	hrozny
کاپوتی	capote
تیلیش	tillich
آنگستروم	ångström
تولیدو	toledo
کاتانزارو	catanzaro
ناخوشی	nemoc
ناخوشی	nemoci
لالا	lala
یزیدیان	jezídové
هریر	harrier
بشردوست	dobročinné
نفسه	aspirace
ایزیدور	isidor
مالوری	mallory
ریوییر	rivière
خندیدن	smích
تیرامو	teramo
گودینگ	gooding
ممل	savec
اورکنی	orkneje
شمشی	šamši
سیلوانا	silvana
ورنویل	verneuil
پنانگ	penangu
آکرشوس	akershus
بوون	bowen
پگ	peg
پگ	kolík
عملوند	operandu
گاریبالدی	garibaldi
گریمسبی	grimsby
مرتون	merton
ماشا	máša
کوتور	kotor
هواشناسان	meteorologové
مناس	maňas
زلین	zlín
سیسه	cissé
دورژاک	dvořák
بینگو	bingo
نانوتکنولوژی	nanotechnologie
اورینوکو	orinoco
شرافتمندانه	čestné
شرافتمندانه	ctihodný
شرافتمندانه	čestný
آرگایل	argyle
میلیگرم	miligramů
سمیرامیس	semiramis
بیستریتسا	bistrica
تلمارک	telemark
پلزنت	příjemné
پلزنت	příjemný
پلزنت	příjemná
تایگا	tajze
ایروکوا	iroquois
بجایی	beja
بوروس	borås
دوپاردیو	depardieu
باروس	barros
مانون	manon
درگیریها	střety
لاپلند	laponska
تمیزی	čistota
تمیزی	čistou
برنادوت	bernadotte
تکثرگرایی	pluralismu
سکا	seca
ساوتند	southend
شلنگ	hadice
هیره	roztoč
آئروسپاسیال	aérospatiale
تلقیح	očkování
یانیک	yannick
سیلسیان	slezské
پرایا	praia
چترباز	výsadkáři
اورتیز	ortiz
گلیسین	glycin
اگادیر	agadir
گریست	kůlně
امدادگر	zdravotník
امدادگر	zdravotník
امدادگر	záchranář
پرامردم	paranthropus
برترام	bertram
خبرچین	informátor
خبرچین	informátora
خبرچین	práskač
کولخیس	kolchidy
بکام	beckham
کلیرواتر	clearwater
نها	neho
نها	nha
دموکریت	démokritos
آپولینر	apollinaire
واینهاوس	winehouse
ویتن	witten
راجعه	opakovací
ژاوی	xavi
پف	nadýmání
فیا	phi
چادویک	chadwick
آبجوی	piva
آبجوی	pivní
آبجوی	pivo
آبجوی	pivko
مؤدب	zdvořilé
مؤدب	slušný
مؤدب	zdvořilý
مؤدب	slušné
آدرنال	hyperplazie
شلتون	shelton
پاوو	paweł
روناسیان	mořenovité
ملانین	melanin
آرماگدون	armageddon
راجش	rajesh
شرمساری	rozpaky
برودتی	kryogenní
مارگریتا	margherita
سلاسی	selassie
سوسنیان	liliovité
دیوس	duce
ویلت	villette
آقطی	sambucus
آلتون	alton
بونت	bonet
کوانتیزه	kvantování
استرومبولی	stromboli
براشوو	brașov
غافلگیری	překvapení
پالادیوم	palladium
آدمکشی	zabití
خودخواهی	sobectví
خودخواهی	sobecké
خودخواهی	sobecká
خودخواهی	sobecký
اوولوشن	evoluci
اوولوشن	vývoj
اوولوشن	evoluce
مارتینی	martini
مارتینی	martini
میکولائیف	mykolajiv
انجی	angie
شمعدانی	pelargonium
نس	ness
میتوانست	mohl
میتوانست	mohla
اونگلیون	evangelion
#اگر	#pokud
منتظرم	čeká
منتظرم	čekat
منتظرم	čekám
منتظرم	čekání
ولر	weller
پاواروتی	pavarotti
تورگنیف	turgeněv
پیرز	pearce
اوریانا	oriana
رائی	determinismus
روترهای	routery
هملتس	hamlets
گادسمک	godsmack
راهها	způsoby
دندی	dandy
گات	gatt
کینین	chinin
پیکنز	pickens
پرایم	prime
نابهنگام	předčasné
نابهنگام	předčasně
نابهنگام	předčasný
آناکوندا	anakonda
ویلکینز	wilkins
پوشاننده	tmel
آشیکاگا	ašikaga
ورطه	propast
ورطه	propasti
مورتن	morten
زایشگاه	mateřství
زایشگاه	mateřská
زایشگاه	mateřské
بیوتیت	biotit
پولمن	pullman
هلیکوباکتر	helicobacter
برجها	věže
سینسیناتی	cincinnati
اتش	hasič
بزهکاری	přestupek
گادولینیم	gadolinium
پرادا	prada
آلدر	olše
استه	este
پرمینجر	preminger
نیشی	niši
دویتو	devito
کاتاکانا	katakana
اتلو	othello
نیکا	nika
ویپ	bič
میشناسند	rozpoznat
میشناسند	rozpoznat
میشناسند	uznat
ووگ	vogue
کنیاک	brandy
کنیاک	koňak
آریاس	arias
کانویر	convair
واکوئل	vakuola
فیلا	fila
کندوی	úl
کندوی	úlu
فکس	fax
فکس	faxu
دزدها	zloději
اذربایجان	ázerbájdžánu
نورونها	neurony
ژنها	genů
ژنها	geny
ژنها	gene
ژنها	gen
کیلا	kyla
زالو	pijavice
شینا	sheena
پریز	výstupu
لویت	levitt
خنیاگر	minstrel
وکس	vox
وکس	vosk
مکالی	macaulay
آبکافت	hydrolýzy
پاورپوینت	powerpoint
لیکی	leakey
کرانستون	cranston
آلیفاتیک	alifatických
ایرانیها	íránci
ایرانیها	peršané
ریکا	rika
ریکا	rica
انفارکتوس	myokardu
متخلفان	delikventů
متخلفان	pachatelé
گراسیموف	gerasimov
بچ	bach
رازگراد	razgrad
لئاندر	leander
خطاست	chyby
خطاست	chyb
خطاست	omyly
خطاست	faul
کلیمور	claymore
درونِ	vznikající
گزارشها	zprávy
گزارشها	hlášení
گاد	gad
ایب	abe
آتوس	athos
پاپن	papin
کستلر	koestler
فورلی	forli
دابسون	dobson
کوتل	colette
اینترانت	intranetu
لیمون	citrón
لیمون	lemon
لیمون	citron
نونیز	núñez
آبلیمو	limonády
آبلیمو	limonáda
آبلیمو	limonádu
رپرتوار	repertoár
راندال	randall
بپوشد	kryty
بپوشد	zahrnuje
مورداک	murdock
الویرا	elvira
اسکوبار	escobar
خران	osli
خران	zadky
اشتایر	steyr
کاکرن	cochran
فیشینگ	phishing
شمعدان	svícen
اهن	ahn
بالکاریا	balkarsko
گریزلیز	grizzlies
دیموس	deimos
سکویا	sequoia
بروکز	brooks
مودیلیانی	modigliani
سدنا	sedna
هاجنز	hudgens
ایگناتیوس	ignác
اوئلوا	huelva
دانشوری	erudice
بریلیم	berylia
کاسین	cassin
اسمیم	osmium
برحق	legitimity
برحق	legitimitu
سارک	sark
هرکی	tsk
گامهای	kroků
گامهای	schody
گامهای	kroky
کوفاکتور	kofaktor
اسکرام	scrum
اعدامی	poprava
اعدامی	vykonání
اعدامی	provedení
