மற்றும்	et
மிகுதி	gorge
மிகுதி	gorges
சூடான்	soudan
உருமாற்றம்	transformation
சிகரம்	apogée
சிகரம்	pic
சிகரம்	crête
தியாகம்	sacrifices
தியாகம்	sacrifié
தியாகம்	sacrifice
தியாகம்	sacrifier
மகாராஜா	maharaja
குன்று	hill
குன்று	colline
கணக்குகள்	comptes
வாங்கியது	achetée
வாங்கியது	acheté
வாங்கியது	achetées
வாங்கியது	achetés
வாங்கியது	achetées
வாங்கியது	achetée
வாங்கியது	achetés
வாங்கியது	acheté
சுருக்க	abréviation
மார்ஷல்	marshall
வெறுமனே	simplement
துவக்கப்பட்டது	lancée
துவக்கப்பட்டது	lancé
துவக்கப்பட்டது	lancés
காலில்	patte
காலில்	jambes
காலில்	cuisse
காலில்	jambe
பியர்	bières
பியர்	biere
பியர்	bière
பின்வருவன	prochains
பின்வருவன	prochaines
பெருங்குடல்	côlon
பெருங்குடல்	colon
மாணவர்களும்	étudiants
மாணவர்களும்	etudiants
மாணவர்களும்	élèves
புலனாய்வு	renseignement
புலனாய்வு	intelligence
செனட்	sénat
ஐயம்	doute
ஐயம்	doutes
ஐயம்	douter
ஐயம்	doutez
ஐதராக்சைடு	hydroxyde
மோசமாக	pire
நம்புகிறேன்	espérant
நம்புகிறேன்	espérer
நம்புகிறேன்	espère
நம்புகிறேன்	espoirs
நம்புகிறேன்	espérer
நம்புகிறேன்	espoir
நம்புகிறேன்	espérance
கென்னடி	kennedy
உருளை	sphère
டிலான்	dylan
யூதர்களின்	juives
யூதர்களின்	juif
யூதர்களின்	juifs
யூதர்களின்	juive
அறிவுசார்	intellectuelle
அறிவுசார்	intellectuel
அறிவுசார்	intellectuels
நாக்பூர்	nagpur
அதிரடி	action
வெப்பத்தை	chaleur
வெப்பத்தை	thermique
வெப்பத்தை	chauffer
ஹவாய்	hawaï
ஹவாய்	hawaii
விளக்கி	descripteur
ஹாரிஸ்	haris
ஹாரிஸ்	harris
கோபுரங்கள்	tours
பிளாட்டினம்	platine
பிளாட்டினம்	platinum
முக	faciale
முக	visage
முக	facial
முக	visage
முக	face
கூம்பு	coniques
கூம்பு	conique
கூம்பு	cône
பாலைவனம்	désert
பாலைவனம்	désertique
ஜொகூர்	johor
சாவித்திரி	savitri
பிரச்சாரம்	campagne
டின்	tin
டின்	étain
சாவோ	são
சாவோ	sao
சாவோ	cao
சாவோ	chao
சீனி	sucre
சீனி	sucres
எதிரி	ennemies
எதிரி	ennemis
எதிரி	ennemie
எதிரி	ennemi
காட்டியது	montré
கொடுப்பது	donnant
காட்டப்படும்	montré
கடவுள்கள்	dieux
ஆடைகள்	habillement
ஆடைகள்	vêtements
ஆடைகள்	vêtement
ஆடைகள்	robes
ஆடைகள்	vêtements
ஆடைகள்	vêtement
நினைவுகள்	mémoires
நினைவுகள்	souvenirs
சார்லி	charlie
அமேசான்	amazones
அமேசான்	amazonie
அமேசான்	amazon
அமேசான்	amazone
ராமச்சந்திரன்	ramachandran
துத்தநாக	zinc
பாலங்கள்	passerelles
பாலங்கள்	ponts
சுவர்கள்	murs
புளோரைடு	fluor
புளோரைடு	fluorure
மாற்றப்பட்ட	changé
மாற்றப்பட்ட	changée
மாற்றப்பட்ட	modifié
மாற்றப்பட்ட	modifiée
மாற்றப்பட்ட	modifiées
மாற்றப்பட்ட	modifiés
மரு	maru
தேர்ந்தெடுக்கப்பட்டது	sélectionnés
தேர்ந்தெடுக்கப்பட்டது	sélectionnées
தேர்ந்தெடுக்கப்பட்டது	sélectionnée
தேர்ந்தெடுக்கப்பட்டது	sélectionné
வேலி	veli
வேலி	clôtures
வேலி	clôture
வேலி	barrière
விளையாட்டை	jouer
விளையாட்டை	jouez
பாண்டிச்சேரி	pondichéry
வேற்று	extraterrestre
வேற்று	extraterrestres
செம்பு	cuivre
கொடுத்தல்	donnant
துவங்கப்பட்டது	inauguré
துவங்கப்பட்டது	inaugurée
சிகிச்சைகள்	soins
சிகிச்சைகள்	traitements
ஜஸ்டின்	justin
அமோனியம்	ammonium
கடல்சார்	maritimes
கடல்சார்	maritime
மேதை	génie
மேதை	génies
மேதை	érudit
மேதை	légendes
மேதை	légende
கோலம்	sphère
அறுபத்து	sixty
அறுபத்து	soixante
ஆதரவாளர்கள்	partisans
ஆதரவாளர்கள்	supporters
ஆதரவாளர்கள்	soutiens
கத்தி	poignards
கத்தி	poignard
கத்தி	dague
கத்தி	couteau
கத்தி	couteaux
கத்தி	poignard
உயர்த்தி	ascenseurs
உயர்த்தி	ascenseur
அந்தோனி	anthony
அந்தோனி	antoine
அந்தோனி	antony
அந்தோனி	antoine
வெண்மை	blanchiment
வெண்மை	blanchir
மறைவு	furtif
மறைவு	décès
மறைவு	death
மறைவு	mort
சூடு	chaud
சூடு	hot
சூடு	chaude
சூடு	sexy
கவனமாக	prudemment
கவனமாக	soigneusement
கவனமாக	attentivement
கவனமாக	prudent
கவனமாக	prudents
வருங்கால	future
வருங்கால	futures
வருங்கால	futur
வருங்கால	futurs
வருங்கால	avenir
வெப்பமண்டல	tropiques
வெப்பமண்டல	tropicale
வெப்பமண்டல	tropical
வெப்பமண்டல	tropicaux
வெப்பமண்டல	tropicales
தகவல்தொடர்பு	communication
கலகம்	émeutes
கலகம்	riot
கலகம்	émeute
ஜேக்	valet
ஜேக்	vérin
ஜேக்	jack
பதின்ம	décimale
பதின்ம	décimal
அதிர்வு	vibe
அதிர்வு	turbulence
அதிர்வு	turbulences
அதிர்வு	vibrations
அதிர்வு	vibration
சைன்	attaque
சைன்	caresse
சைன்	avc
சைன்	sinus
சைன்	sine
சைன்	pine
சைன்	pin
குழி	pit
குழி	fosse
அலங்காரம்	filtres
அலங்காரம்	filtrer
அலங்காரம்	filtre
அலங்காரம்	filtrage
அலங்காரம்	filtrant
அலங்காரம்	décorations
அலங்காரம்	décoration
அலங்காரம்	décor
எண்ணங்கள்	réflexions
எண்ணங்கள்	pensées
டெட்	ted
டெட்	pont
சம்பளம்	salaire
சீசர்	caesar
சீசர்	césar
சீசர்	cesar
சீசர்	césar
மைக்ரோ	micro
கியூபா	cuba
நண்டு	crabes
நண்டு	crabe
உசேன்	hussein
நேராக	hétéro
சத்தீஸ்கர்	chhattisgarh
லேடி	madame
லேடி	dame
மகளும்	fille
பதினொரு	onze
பதினொரு	eleven
கானா	ghana
கேம்பிரிட்ஜ்	cambridge
