категорија	loại
сириза	syriza
сурфер	surfer
мартинели	martinelli
симпатричка	sympatric
торенс	torrance
собек	sobek
леток	leaflet
леток	flyer
пастув	stallion
пастув	stud
кондон	condon
фамагуста	famagusta
астро	astro
билирубин	bilirubin
безобразен	láu
рајски	thiên
инекции	chích
бану	banu
миозин	myosin
блеки	blackie
деир	deir
бамако	bamako
рази	razi
расклопување	navi
хелсиншки	helsinki
хобит	hobbit
радом	radom
абракадабра	abracadabra
антакија	defne
оромо	oromo
курдска	kurd
диа	dla
исмаел	ismael
хауер	hauer
хаки	haki
пуиг	puig
халал	halal
сефови	két
блекфут	blackfoot
заштитничката	cobre
сопра	sopra
мансини	mancini
мородер	moroder
силикат	silica
тимбу	thimphu
исп	isp
печатна	typo
арандел	arundel
остеологија	osteology
шмелцер	schmelzer
нафтовод	ống
еритромицин	erythromycin
бомбони	kẹo
бомбони	candy
лефкада	lefkada
азитромицин	azithromycin
лаење	sủa
зендер	xander
шамар	tát
шамар	slap
харпо	harpo
ватнајекидл	vatnajökull
ирвајн	irvine
брентвуд	brentwood
мејбери	mayberry
саломе	salome
полисахарид	polisaccarit
нуадибу	nouadhibou
игнатов	ignatov
пентаграм	pentagram
фантомски	phantom
фантомски	vỏ
пополнувач	filler
перманганат	pemanganat
балиол	balliol
стодарт	stoddart
цезаре	cesar
цезаре	césar
чоко	choco
теја	teja
хиршберг	hirschberg
станар	tenant
зед	zed
зед	zedd
честити	chastity
лапис	lapis
бејнбриџ	bainbridge
миха	micah
карон	caron
карон	charon
даен	diaye
саб	sab
саб	saab
бучен	noisy
австроазиски	austroasiatic
подеми	ups
саке	sake
саке	ngừa
исао	takahata
хуелва	huelva
ловет	lovett
бовари	bovary
фука	fuka
глеб	gleb
штајнбах	steinbach
кодеин	codeine
комфорт	comfort
метли	broomsticks
бруцош	freshman
почни	khởi
јакната	jacket
ланче	chuyền
атак	công
зависниците	saigon
табаре	tabaré
шехерезада	sheherazade
бернандино	bernardino
викерс	vickers
океанографски	oceanography
морници	bumps
морници	bumper
#ако	#về
#ако	#if
#ако	#nếu
росас	rosas
алкот	alcott
пунто	punto
хавели	haveli
фут	foote
визиготско	visigothic
пилули	thuốc
шувалов	shuvalov
клирвотер	clearwater
бето	beto
корпа	giỏ
корпа	rổ
корпа	rác
емори	emory
алпака	alpaca
рајнсдорф	reinsdorf
ганц	ganz
оги	augie
дилон	dillon
гудрун	gudrun
хулиганите	hooligans
уте	ute
циркониум	zirconium
пругасти	sọc
фуртадо	furtado
беспрекорен	flawless
антофагаста	antofagasta
апартхејд	apartheid
елфриде	elfriede
кислинг	kiesling
назарбаев	nazarbayev
гилермо	guillermo
имплицитната	ngầm
бокерини	boccherini
мазур	mazur
санио	sannio
бартоло	bartolo
нандо	nando
бло	blois
канури	kanuri
мелени	dash
рурик	rurik
олмек	olmec
дефектни	nhão
нурсултан	nursultan
слезовидни	malvales
алабастер	alabaster
кима	kima
јосемити	yosemite
франкл	frankl
хајаши	hayashi
нуклеозид	nucleoside
улјановск	ulyanovsk
меркише	märkische
јамата	hố
јамата	pit
мочурлива	swampy
дрска	ngầu
дрска	sassy
дрска	brazen
давуд	dawood
метеоритите	meteorites
кабуки	kabuki
фатос	fatos
слејд	slade
волер	waller
лорсен	laursen
кревки	sệt
бакни	hôn
бакни	kiss
фенси	fancy
бион	bion
латакија	latakia
блажени	phước
факундо	facundo
кацига	mũ
дрско	láo
дрско	ngầu
дрско	sassy
дрско	láu
#не	#no
#не	#không
#не	#chưa
#не	#ko
#не	#không
#не	#not
проективна	projective
маламут	malamute
стоички	stoic
ваксман	waksman
милисент	millicent
карерас	carreras
субвенционирање	endowment
лавлејс	lovelace
комсомолск	komsomolsk
оломоуц	olomouc
обианг	obiang
галба	galba
сандер	sander
пулен	poulain
нтс	ntc
елиезер	eliezer
тирингиска	thuringian
пепер	pepper
пепер	tiêu
перин	perrin
азаров	azarov
перцептрон	perceptron
нантакет	nantucket
жеравовидни	gruiformes
лауренти	laurenti
черновечка	chernivtsi
есперанса	esperanza
дејмос	deimos
колеман	coleman
калисто	callisto
сатоши	satoshi
фама	fama
маузер	mauser
формалдехид	formaldehyde
румсдал	romsdal
лузната	thẹo
лузната	scar
лузната	sẹo
тулун	tulun
капучино	cappuccino
теиде	teide
живеев	kiêng
дигестивна	hoá
кајперов	kuiper
лилит	lilith
аластор	alastor
амори	amori
преторијанската	praetorian
бродоградилишта	shipyards
#за	#để
#за	#cho
#за	#vì
#за	#quá
пем	pam
лансинг	awm
лансинг	lansing
четинарски	conifer
марсовски	martian
житомир	zhytomyr
пржи	rán
махагони	mahogany
илан	ilan
молнар	molnár
ливи	levy
запалија	lit
запалија	quẹt
тотал	tổng
тормес	tormes
риг	rigg
мекгинис	mcguinness
јункер	juncker
мејбел	mabel
австралијанецот	aussie
непријателско	địch
цнет	cnet
паризјен	parisien
кеи	kei
морнингсајд	morningside
тошио	toshio
белуга	beluga
пам	pam
порамни	dóng
порамни	align
жетони	mã
петле	jello
бизарно	bizarre
патерици	nạng
пиреа	piraeus
панин	panin
имир	ymir
бандит	bandit
антивирус	virus
птичарот	birdman
срање	cứt
данилов	danilov
сталинизам	stalinism
бригита	brigitta
фаха	vacha
салватор	salvatore
смирнов	smirnov
монкада	moncada
фернанд	fernand
марси	marcy
марси	marci
валиум	valium
смрзнати	frozen
соботка	sobotka
бездомни	homeless
будејќи	conjuring
ентитетите	entities
откријам	tring
лувиски	luwian
олмо	olmo
монтро	montreux
потколено	subphylum
маура	maura
прегледувач	duyệt
стејтам	statham
консултативен	consultative
нотинг	notting
пао	pao
ладилникот	radiator
оствалд	ostwald
никомедиски	nicomedia
хини	heaney
уанкајо	huancayo
лимнологија	limnology
воткинс	watkins
абауј	abaúj
боршод	borsod
уит	uit
ципрас	tsipras
наѓкун	nagykun
глендејл	glendale
арката	hòm
арката	ark
арката	tờ
арката	mẩu
конкубина	thiếp
кармела	carmela
руланд	ruhland
кахетија	kakheti
довил	deauville
командоси	commandos
командоси	commando
жабар	wop
хондо	hondo
тирозин	tyrosine
рпг	rpg
најевтин	nhiu
забајкалски	zabaykalsky
тики	tiki
нееластично	inflexible
сеанси	phiên
баобаб	adansonia
додај	add
додај	thêm
прово	provo
франсоаз	francoise
внуче	cháu
внуче	cháu
океј	được
кенијата	kenyatta
депардје	depardieu
амброз	ambrose
сајнфелд	seinfeld
ики	iki
макбет	macbeth
генијално	genius
белуши	belushi
макрин	macrinus
искината	rách
брон	bronn
четиво	truyện
четиво	đọc
ополе	opole
пема	pema
послужавник	fat
послужавник	platter
криењето	trốn
хрватске	hrvatske
бромли	bromley
пресвртници	mốc
андријанов	andrianov
шлос	schloß
дигори	diggory
сојка	mockingjay
курц	kurtz
вива	viva
броител	numerator
марони	maroni
крумлов	krumlov
сестро	sis
сестро	chị
карамазов	karamazov
меткалф	metcalf
мекхејл	mchale
хеморагична	hemorrhagic
малахија	malachi
моторола	motorola
ризом	rhizome
бришам	lau
зефир	zephyr
рупии	rupees
рупии	rupee
нитро	nitrous
нитро	nitro
ибер	hubert
кашмирски	kashmiri
донахју	donahue
вхф	vhf
балта	balta
ментол	menthol
ментол	minty
ментол	hà
карно	carnot
широ	shiro
хески	heskey
стромболи	stromboli
априлска	bungle
кампанела	campanella
манмохан	manmohan
хеитинга	heitinga
далматинец	dalmatians
лата	lata
ладо	lado
#на	#cái
#на	#những
#на	#the
#на	#nó
#на	#trên
совето	soweto
очоа	ochoa
широков	shirokov
локвуд	lockwood
бескорисен	useless
антарес	antares
проклет	damned
пангеја	pangaea
поти	poti
блохин	blokhin
белене	belene
шевалие	chevaliers
преврти	lật
ауер	auer
кириум	curi
брадавица	vú
хопс	hops
валентајн	valentine
формен	forman
фосфатните	phosphate
кохран	cochrane
милдред	mildred
