ve	そして
marvel	マーベル
denklem	方程式
fiziği	体格
egemenlik	支配
egemenlik	主権
dikdörtgen	長方形
split	分ける
split	分割
split	スプリット
tugay	旅団
markası	ブランド
markası	銘柄
fransızlar	フレンチ
fransızlar	フランス語
rosa	ローザ
self	セルフ
self	自己
ein	アイン
ein	ein
bakteri	バクテリア
bakteri	細菌
bakteri	細菌
bakteri	バクテリア
özlem	あこがれ
tekil	ユニーク
tekil	独特
url	url
leningrad	レニングラード
castle	キャッスル
çakmak	ライター
çakmak	ライター
spin	スピン
kaldırma	エレベーター
kaldırma	リフト
kaldırma	リフティング
kaldırma	除去
kaldırma	撤去
emmanuel	エマニュエル
gregory	グレゴリー
aşı	ワクチン
aşı	ワクチン
feneri	灯台
ahlak	バイス
ahlak	道徳
dimitri	ディミトリ
malmö	マルメ
şiddetle	暴力
ajan	エージェント
ajan	エージェント
ajan	代理人
harrison	ハリソン
logosu	ロゴ
kaçak	ランナー
çevirmen	翻訳
çevirmen	インタプリタ
çevirmen	通訳
çevirmen	翻訳
korunma	保護
işçiler	社員
devil	悪魔
uyku	昼寝
uyku	睡眠
uyku	眠る
uyku	スリープ
meksikalı	メキシコ
meksikalı	メキシカン
tanıma	認識
tanıma	認定
colin	コリン
kubbe	ドーム
rakam	ディジット
rakam	番号
rakam	数値
rakam	ナンバー
jules	ジュール
görüşmeler	インタビュー
görüşmeler	ディスカッション
görüşmeler	ミーティング
görüşmeler	会議
imal	製造
asil	尊い
sürpriz	驚き
sürpriz	サプライズ
esnek	フレキシブル
esnek	柔軟
esnek	柔軟性
esnek	flex
esnek	フレックス
cameron	キャメロン
lopez	ロペス
şikâyet	苦情
şikâyet	クレーム
kalıntılar	廃墟
kalıntılar	遺跡
günah	シン
günah	sin
mide	お腹
parma	パルマ
denizci	船員
denizci	マリン
rika	リカ
joel	ジョエル
elena	エレナ
crystal	crystal
crystal	結晶
crystal	クリスタル
julian	ジュリアン
pasaportu	パスポート
pasaportu	旅券
şampiyonları	チャンピオンズ
şampiyonları	チャンピオン
fritz	フリッツ
etken	ファクター
etken	因子
etken	係数
zincir	チェイン
zincir	チェイン
zincir	チェーン
mekaniği	力学
depo	倉庫
depo	ストレージ
nişan	aim
nişan	四月
nişan	エイプリル
nişan	婚約
başlıkları	見出し
hac	巡礼
planlı	予定
planlı	予定
planlı	計画
çerçeve	フレーム
çerçeve	フレーム
çerçeve	フレーミング
artı	arti
artı	プラス
protokol	protocol
protokol	議定書
protokol	プロトコル
edinburgh	エディンバラ
cadde	ストリート
cadde	通り
tanımlama	定義
tanımlama	定義
tanımlama	同定
tanımlama	識別
tanımlama	説明
tanımlama	解説
tutulması	eclipse
jedi	ジェダイ
kompleks	コンプレックス
kompleks	錯体
kompleks	複雑
nevada	ネバダ
eskimo	エスキモー
eskimo	イヌイット
eskimo	igloo
ekvador	エクアドル
çeşitlilik	品種
çeşitlilik	バラエティ
çeşitlilik	変種
sankt	ザンクト
barselona	バルセロナ
çekilmesi	脱退
çekilmesi	離脱
çekilmesi	撤退
honda	本多
honda	ホンダ
honda	本田
fosil	化石
fosil	化石
tevrat	トーラー
silindir	円柱
silindir	シリンダー
silindir	シリンダー
market	市場
market	マーケット
chi	chi
defteri	ノートブック
defteri	ノート
nbc	nbc
uzaklık	距離
savcı	検察官
savcı	検事
iade	払戻し
iade	払い戻し
iade	還付
iade	返金
iade	return
iade	リターン
iade	引渡し
sola	左側
maggie	マギー
bıçak	刃物
bıçak	ブレイド
bıçak	ナイフ
bıçak	ナイフ
nikola	ニコラ
hıristiyanlık	キリスト教
kararları	解像度
kararları	決定
kaldırmak	リフティング
komut	コマンド
komut	指揮
komut	コマンド
yöneticiler	マネージャー
yöneticiler	マネージャ
yöneticiler	取締役
yöneticiler	管理者
yöneticiler	管理人
yöneticiler	ルーラー
yöneticiler	定規
yöneticiler	管理者
yöneticiler	管理人
kayalık	ロッキー
görüşme	面接
görüşme	インタビュー
statik	スタティック
lima	リマ
baltimore	ボルチモア
pazarı	市場
pazarı	マーケット
diferansiyel	差動
diferansiyel	微分
aydınlık	軽い
aydınlık	明るい
aydınlık	ライト
aydınlık	ブライト
aydınlık	明るい
aydınlık	輝度
ine	イネ
ine	伊根
felix	フェリックス
neolitik	新石器時代
maryland	メリーランド
glory	グローリー
brad	ブラッド
randy	ランディ
kilit	ロック
kilit	錠前
kıdemli	先輩
kıdemli	上級
sektörü	セクター
igor	イーゴリ
miles	マイル
tecrübeli	経験
borç	ローン
borç	融資
borç	債務
aralıklarla	音程
aralıklarla	間隔
çekme	レッカー
viktor	ビクトル
claire	クレア
étienne	エティエンヌ
çifti	ペア
çifti	カップル
tanık	証人
tanık	証人
belarus	ベラルーシ
çömlek	陶芸
çömlek	陶器
diziler	アレイ
diziler	配列
asistanı	助手
asistanı	アシスタント
falcon	ファルコン
boğa	ブル
sporcular	選手
sporcular	アスリート
norveçli	ノルウェー
arıcılık	養蜂
mutfak	料理
mutfak	キッチン
mutfak	台所
eleştirmen	評論家
eleştirmen	批評家
gilbert	ギルバート
carolina	カロライナ
cihazlar	デバイス
cihazlar	機器
janet	ジャネット
okumak	読み
okumak	読み込み
okumak	読み取り
okumak	読む
okumak	読書
ural	ウラル
sembol	シンボル
sembol	記号
hicaz	ヒジャーズ
uzmanlık	名物
uzmanlık	専門
uzmanlık	特製
mesih	メシア
keşfi	ディスカバリー
keşfi	発見
chaplin	チャップリン
tay	コルト
tay	テイ
olivier	オリヴィエ
çete	ギャング
foster	フォスター
foster	フォスターズ
şimdiden	すでに
şimdiden	既に
soykırım	ジェノサイド
soykırım	ホロコースト
ibm	ibm
faith	信仰
faith	信念
faith	フェイス
key	キー
key	key
peri	ニンフ
peri	フェアリー
peri	妖精
çizim	スケッチ
çizim	図面
çizim	描画
çizim	ドローイング
ihracat	輸出
ihracat	エクスポート
ihracat	輸出
ihracat	エクスポート
shane	シェーン
mah	mah
infaz	処刑
infaz	実行
infaz	執行
yüzük	リング
yüzük	指輪
yüzük	リング
yüzük	指輪
deneyimi	エクスペリエンス
deneyimi	体験
deneyimi	経験
genişleme	引き伸ばし
genişleme	伸張
genişleme	膨張
bağlanmış	束縛
bağlanmış	バウンド
aramaya	検索
lezbiyen	レズビアン
lezbiyen	レズビアン
tutsak	捕虜
tutsak	囚人
tutsak	囚人
sonsuza	フォーエバー
protokolü	protocol
protokolü	議定書
protokolü	プロトコル
emily	エミリー
haiti	ハイチ
haiti	ハイチ
üçüncüsü	番目
üçüncüsü	サード
iphone	iphone
iphone	iphone
buluşma	デート
buluşma	日付
buluşma	ミーティング
buluşma	会議
kazanma	優勝
kazanma	勝利
fikirler	意見
fikirler	アイデア
fikirler	アイディア
liderlik	リーダーシップ
jimnastik	体操
garcia	ガルシア
minimum	最低限
minimum	最低
minimum	最小
minimum	最小限
cbs	cbs
cbs	gis
joey	ジョーイ
asistan	住民
asistan	助手
asistan	アシスタント
parametre	パラメータ
karşılaşma	マッチ
karşılaşma	一致
karşılaşma	遭遇
karşılaşma	出会い
bitkisel	野菜
sedan	セダン
önerisi	提案
önerisi	暗示
topluluklar	コミュニティ
topluluklar	社会
veronica	ヴェロニカ
veronica	ベロニカ
nötron	中性子
hentbol	ハンドボール
agg	agg
derinliği	深度
derinliği	奥行き
beğeni	評価
beğeni	格付
beğeni	鑑賞
şifreleme	暗号
şifreleme	暗号
galileo	ガリレオ
chuck	チャック
goethe	ゲーテ
wales	ウェールズ
fetih	征服
kulüpleri	クラブ
meşgul	忙しい
meşgul	ビジー
beyan	ステートメント
beyan	声明
beyan	布告
beyan	宣言
beyan	申告
taklit	真似
taklit	模倣
chan	チャン
çekimler	ショット
monarşi	君主制
kaybeder	失う
milletvekilleri	mps
mevsim	季節
mevsim	季節
mevsim	シーズン
mevsim	季節
mevsim	シーズン
videoları	動画
bulma	ブルマ
bahreyn	バーレーン
atp	atp
turne	ツアー
turne	ツーリング
sipariş	オーダー
sipariş	注文
sipariş	命令
sipariş	オーダー
sipariş	注文
ağaçlar	樹木
bern	ベルン
bulanık	あいまい
bulanık	ファジー
ispat	証明
gözlemci	オブザーバー
gözlemci	オブザーバ
değişti	変更された
dolaşım	循環
dolaşım	循環
dolaşım	ローミング
anlamsız	無意味
bataklık	沼地
bataklık	流砂
bataklık	沼地
katılacak	出席
palermo	パレルモ
göller	湖沼
katılımı	出席
katılımı	傍聴
katılımı	関与
katılımı	参加
havzası	盆地
greg	グレッグ
tyler	タイラー
ilaçlar	医学
ilaçlar	錠剤
yasadışı	違法
viking	バイキング
gps	gps
fiziki	フィジカル
fiziki	物理
riski	リスク
quebec	ケベック
teşhis	識別
teşhis	診断
teşhis	診断
tavşan	うさぎ
tavşan	バニー
tavşan	ウサギ
tavşan	うさぎ
piknik	ピクニック
thunder	サンダー
hayvanat	動物園
hayvanat	zoo
luigi	ルイジ
iğne	インジェクション
iğne	注射
iğne	ニードル
iğne	ピン
iğne	pin
dokuma	織物
eşsiz	ユニーク
eşsiz	独特
nicole	ニコル
todd	トッド
deve	ラクダ
deve	キャメル
deve	ラクダ
granada	グラナダ
wesley	ウェズリー
ameliyat	手術
ameliyat	運行
ameliyat	作戦
ameliyat	運営
ameliyat	操作
ameliyat	オペレーション
mercury	水星
mercury	マーキュリー
mercury	水銀
pearl	真珠
beckett	ベケット
kaplar	容器
kaplar	コンテナ
harfler	手紙
taşlar	ストーンズ
taşlar	岩石
taşlar	ロックス
hesaplama	コンピューティング
hesaplama	計算
hesaplama	算定
madagaskar	マダガスカル
cohen	コーヘン
cohen	コーエン
ekvator	赤道
ekvator	エクアドル
ekler	追加
karen	カレン
pascal	パスカル
esp	esp
laurent	ローラン
motorları	エンジン
touch	タッチ
touch	touch
touch	触る
discovery	ディスカバリー
discovery	発見
kürek	ボート
kürek	シャベル
kürek	パドル
bilbao	ビルバオ
bahçeleri	庭園
takas	貿易
takas	トレード
takas	取引
takas	取引
takas	スワップ
takas	交換
cola	コーク
cola	コーラ
cola	コーラ
yalancı	ライアー
dul	未亡人
dul	死別
dul	やもめ
dul	未亡人
xxx	xxx
komplo	プロット
komplo	陰謀
komplo	フレーミング
açıklamalar	キャプション
açıklamalar	解説
store	店舗
store	ストア
iletim	伝送
başrolde	主演
kumaş	布地
kumaş	生地
kumaş	織物
kumaş	生地
reaksiyon	反応
reaksiyon	リアクション
odak	焦点
odak	フォーカス
düsseldorf	デュッセルドルフ
sınav	試験
sınav	クイズ
sınav	審査
sınav	試験
sınav	検査
sınav	取調べ
sınav	試験
sınav	テスト
tarama	スキャン
tarama	閲覧
tarama	ブラウズ
tarama	スキャン
tüyleri	羽毛
evcil	pet
evcil	ペット
nathan	ネイサン
kenneth	ケネス
fisher	フィッシャー
satürn	土星
karesi	正方形
karesi	四角
karesi	広場
komisyon	コミッション
komisyon	手数料
komisyon	コミッション
komisyon	委嘱
favori	お気に入り
favori	お気に入り
şef	シェフ
şef	チーフ
vergisi	租税
vergisi	税金
telgraf	電報
telgraf	電報
herkül	ヘラクレス
ilim	知識
bond	結合
bond	ボンド
yuri	ゆり
yuri	ユーリ
gözde	お気に入り
tecrübe	エクスペリエンス
tecrübe	体験
tecrübe	経験
lahana	キャベツ
lahana	キャベツ
lahana	ケール
andromeda	アンドロメダ
nokia	ノキア
çiçekler	お花
stargate	スターゲイト
gridcolor	gridcolor
durak	停車駅
kızılötesi	赤外線
soğutma	冷却
soğutma	冷蔵
soğutma	冷却
momentum	運動量
momentum	勢い
ocl	ocl
nereye	どこ
step	step
step	ステップ
dale	デイル
dale	デール
inanılmaz	素晴らしい
inanılmaz	凄い
inanılmaz	すごい
damar	静脈
damar	静脈
damar	血管
psv	psv
mürettebat	クルー
göreceli	相対
göreceli	親戚
mercan	サンゴ
arya	アーヤ
lane	レーン
lane	車線
lang	lang
lang	ラング
feminist	フェミニズム
feminist	フェミニズム
feminist	フェミニスト
organları	臓器
organları	機関
doğumu	誕生
mühimmat	弾薬
myspace	myspace
stand	スタンド
notları	注記
notları	メモ
notları	備考
notları	ノート
kavramları	概念
kavramları	コンセプト
blake	ブレイク
mad	マッド
mad	mad
ece	ece
zıt	反対
gonzález	ゴンサレス
helikopter	ヘリコプター
helikopter	チョッパー
klaus	クラウス
koch	コッホ
yatılı	搭乗
yatılı	乗車
kılavuzu	ガイド
dışa	外側
mig	mig
yetenekleri	タレント
zaza	zaza
atı	ati
masal	おとぎ話
masal	記事
masal	ストーリー
masal	物語
dinlenme	レクリエーション
dinlenme	安静
dinlenme	休む
mhz	mhz
heinz	ハインツ
tatmin	満足
tatmin	満足
tatmin	満足
porsche	ポルシェ
eğlenceli	楽しい
kentucky	ケンタッキー
enzim	酵素
haksız	不公平
seti	集合
seti	セット
makina	マシン
makina	マシーン
makina	機械
makina	機械
makina	機械
tasarımcı	デザイナー
kaide	アルカーイダ
kaide	台座
jesse	ジェシー
sulak	湿地
sır	秘密
sır	秘密
boyutları	サイズ
boyutları	寸法
deneyler	実験
six	シックス
six	six
rush	ラッシュ
bilinçli	意識
yasağı	禁酒
yasağı	禁止
yasağı	禁酒令
andre	アンドレ
andre	アンドレ
roller	ローラー
roller	役割
bull	ブル
alüminyum	アルミニウム
alüminyum	アルミ
alüminyum	アルミニウム
edwards	エドワーズ
helena	ヘレナ
tartışmaları	ディスカッション
katliam	虐殺
katliam	屠殺
varsayılan	デフォルト
holmes	ホームズ
yapıcı	メーカー
iowa	アイオワ
çember	サークル
lehçesi	方言
isfahan	エスファハーン
karaciğer	レバー
karaciğer	肝臓
hatalar	間違い
hatalar	フォールト
hatalar	エラー
hatalar	バグ
hatalar	不具合
málaga	マラガ
itici	スラスター
diamond	ダイヤモンド
diamond	ダイアモンド
litre	リットル
litre	リットル
litre	リットル
çalışkan	働き者
çalışkan	勤勉
meşru	合法
bankacılık	銀行
kaçmak	エスケープ
kaçmak	脱出
asal	素数
asal	プライム
öyküler	記事
öyküler	ストーリー
iskandinav	ノルディック
kronik	慢性
kronik	持病
yarışmaları	コンテスト
osetya	オセチア
çim	芝生
çim	grass
işadamı	ビジネスマン
taşınabilir	ポータブル
sn	sec
balıkçı	漁師
balıkçı	フィッシャー
balıkçı	漁師
bitkileri	植物
niyet	意図
kaçış	エスケープ
kaçış	逃走
kaçış	エスケープ
kaçış	脱出
solomon	ソロモン
heyet	委任
heyet	委嘱
dresden	ドレスデン
vancouver	バンクーバー
kampanya	キャンペーン
davud	デイヴィッド
davud	ダビデ
davud	デビッド
davud	デヴィッド
hughes	ヒューズ
kawasaki	川崎
eylemleri	アクション
rotterdam	ロッテルダム
pat	パット
uganda	ウガンダ
lópez	ロペス
württemberg	ヴュルテンベルク
karikatür	漫画
karikatür	コミック
karikatür	コミック
karikatür	カリカチュア
karikatür	カートゥーン
lucky	ラッキー
alpha	alpha
alpha	アルファ
zirve	サミット
zirve	頂上
zirve	山頂
zirve	ピーク
armağan	ギフト
armağan	贈り物
avn	avn
azaltmak	減らす
atlantis	アトランティス
satıldı	落札
atölyesi	ワークショップ
atölyesi	作業場
beslenir	フィード
üstte	top
üstte	上部
üstte	トップ
angela	アンジェラ
ihmal	省略
ihmal	怠慢
ihmal	過失
geometri	ジオメトリ
geometri	図形
chiba	千葉
görkemli	マジェスティック
görkemli	栄光
ers	ers
seyir	航法
seyir	ナビゲーション
seyir	クルージング
rolleri	役割
kalanlar	残り物
ritim	リズム
cnn	cnn
mount	マウント
danışman	顧問
danışman	アドバイザー
danışman	コンサルタント
danışman	アドバイザー
danışman	カウンセラー
sertifika	証明書
sertifika	証明書
sertifika	証書
dinar	ディナール
kirli	汚い
kirli	ダーティ
kirli	ダーティー
dağıtımı	分布
dağıtımı	流通
dağıtımı	配当
mir	ミール
foton	光子
objektif	レンズ
objektif	目的
tanzanya	タンザニア
zaragoza	サラゴサ
troll	トロール
troll	トロール
halter	重量挙げ
aç	オープン
aç	開館
aç	開く
aç	空腹
sözcükler	言葉
sözcükler	単語
tiberius	ティベリウス
incir	イチジク
incir	イチジク
kayıplar	損失
delhi	デリー
dana	ダナ
hiçbiri	なし
bağırsak	コロン
bilhassa	特に
bilhassa	特に
gençleri	青少年
rom	rom
rom	ラム
sofia	ソフィア
grey	灰色
grey	グレイ
grey	グレー
köşk	マンション
devasa	巨大
ghost	お化け
ghost	幽霊
