категорія	categorie
асафа	asafa
сентиментальна	toorts
сентиментальна	zaklamp
сентиментальна	fakkel
ендокардит	endocarditis
безумовна	onvoorwaardelijk
безумовна	onvoorwaardelijke
цзетянь	zetian
цинічний	cynisch
цинічний	cynische
біркенау	birkenau
ніколаїдіс	nikolaidis
шеєле	scheele
сейба	ceiba
купляти	plastiek
купляти	kunststof
купляти	plastic
розійшлась	breuk
хаотичним	chaotische
хаотичним	chaotisch
брайсгау	breisgau
віддам	geef
віддам	geven
гіпокамп	hippocampus
орбан	orban
павутині	webben
лоус	lowes
шюц	schütz
шаффер	shaffer
лексі	lexi
ковалайнен	kovalainen
годж	hodge
домовик	goblin
домовик	kabouter
бйорндален	bjørndalen
гвент	gwent
ліндеман	lindeman
маркі	marki
виписати	schrijven
виписати	schrijf
сомбреро	sombrero
торкват	torquatus
мерріт	merrit
монтувати	mount
монтувати	aankoppelen
куртуа	courtois
ерстед	oersted
цзен	zeng
гін	sleur
іграшковий	speeltje
іграшковий	speelgoed
іграшковий	toy
кликав	schreeuwde
пачку	roedel
пачку	verpakking
пачку	inpakken
пачку	pack
лобос	lobos
марсден	marsden
аддіс	addis
гліколіз	glycolyse
родман	rodman
вестінгауз	westinghouse
маркантоніо	marcantonio
імад	imad
коаксіальний	coaxiale
цитозин	cytosine
аалтонен	aaltonen
палеоцен	paleoceen
контрерас	contreras
фреге	frege
лінивий	luilak
лінивий	lui
лінивий	luie
алес	alès
деспіна	despina
морфо	morpho
дує	duje
піско	pisco
віриться	geloofwaardig
бореллі	borelli
умбра	umbra
аншлаг	waanzinnig
аншлаг	krankzinnig
бранденбурзькі	brandenburg
контекстів	contexten
копти	kopten
мюр	mure
абвер	abwehr
дінара	dinara
марван	marwan
іліада	ilias
грюнберг	grünberg
гармонізація	harmonisatie
антонім	antoniem
цвісти	bloeiende
томпкінс	tompkins
торквато	torquato
гепарди	jachtluipaarden
дербішир	derbyshire
фрелімо	frelimo
спітцер	spitzer
жениха	bruidegom
монаган	monaghan
заманили	gelokt
заманили	lokte
мелфорд	melford
олбі	albee
мавританський	moorse
слимак	helix
дімітар	dimitar
перепочити	chill
голодним	honger
голодним	hongerig
голодним	hongerige
вирішуйте	beslis
вирішуйте	beslissen
клейстерс	clijsters
банкет	feestmaal
банкет	banket
редмонд	redmond
увімкнено	ingeschakeld
антитіло	antilichamen
антитіло	antilichaam
антитіло	antistoffen
янн	yann
вилупилися	uitgebroed
вилупилися	uitgekomen
евенки	evenken
льяно	llano
пфайфер	pfeiffer
бенгт	bengt
мідзуно	mizuno
програмований	programmeerbare
бенда	benda
неманья	nemanja
целій	caelius
тірсо	tirso
коельйо	coelho
десаї	desai
віллібальд	willibald
війон	villon
атауальпа	atahualpa
єрихон	jericho
постойна	postojna
голдсміт	goldsmith
мовчазна	stil
мовчазна	silent
мовчазна	zwijgen
мовчазна	stille
негропонте	negroponte
горнетс	horzels
ейрік	eirik
косметику	cosmetica
славой	slavoj
фодор	fodor
тургау	thurgau
верон	verón
шропшир	shropshire
штепанек	štěpánek
франсеск	francesc
гірокастра	gjirokastër
сайпан	saipan
фай	fai
сорін	sorin
вупперталь	wuppertal
шпеє	spee
кнапп	knapp
буна	buna
руфіна	rufina
біберах	biberach
жуань	ruan
миска	bowl
лізин	lysine
лишай	capitis
целібат	celibaat
баджі	baji
пальме	palme
коніце	konjice
терміти	termieten
терміти	termieten
малін	malin
бузек	buzek
зигота	zygote
гетер	heide
гетер	heather
гаук	gauck
електроліти	elektrolyt
леруа	leroy
тобрук	tobroek
остеопороз	osteoporose
алексе	alex
мажич	mažić
костанай	qostanay
макіно	makino
хитрі	lastig
хитрі	listig
хитрі	lastige
хитрі	stiekeme
хитрі	achterbaks
хитрі	stiekem
аалто	aalto
борель	borel
агріппіна	agrippina
лемке	lemke
бергіш	bergisch
кембриджшир	cambridgeshire
кронін	cronin
соліс	solis
маккеллен	mckellen
залісення	bebossing
лейтмотив	leidmotief
щіткою	tandenborstel
душевна	welgemeende
душевна	oprechte
відбілювання	bleken
тренажерів	simulatoren
нобуюкі	nobuyuki
секешфегервар	székesfehérvár
гіперболоїд	hyperboloïde
спрей	spray
девітт	dewitt
нефф	neff
мерль	merle
кіркпатрік	kirkpatrick
блеріо	blériot
єретик	ketter
михась	mikey
милорад	milorad
шнурки	veters
кастанеда	castaneda
бергсон	bergson
сокет	socket
сокет	stopcontact
фоньїні	fognini
ратнер	ratner
федеріка	federica
бріґґз	briggs
устами	monden
іридій	iridium
савіних	savinych
шорстколисті	boraginaceae
вдячних	dankbaar
тараз	taraz
подач	feeds
подач	voedt
певенсі	pevensie
постумій	postumius
карраско	carrasco
самогон	maneschijn
самогон	moonshine
подарунку	geschenk
подарунку	cadeautje
подарунку	cadeau
подарунку	gift
подарунку	kado
лодзький	łódzki
сплайсинг	splicing
мерое	meroë
бездротова	draadloze
сільван	silvan
мултан	multan
бузукі	bouzouki
маккорд	mccord
пожертва	donatie
пожертва	schenking
пожертва	donaties
волоколамськ	volokolamsk
малопольський	małopolski
завмирає	stilzetten
завмирає	bevriezen
сева	ceva
каламбур	woordspeling
локвуд	lockwood
хосі	hoshi
контрабанду	smokkel
контрабанду	smokkelen
наркомани	anoniem
наркомани	anonieme
вендерс	wenders
акреція	accretie
кочіс	cochise
купідон	cupido
батарейка	aaa
зореліт	ruimteschip
бузкова	violet
сексологія	seksuologie
постум	postumus
лаланд	lalande
кварцит	kwartsiet
красунчик	glanzend
красунчик	glimmend
красунчик	glimmende
красунчик	knap
красунчик	knappe
волкотт	walcott
лібіх	liebig
муро	muro
шпор	spohr
милошевич	milošević
аріна	arina
ульє	houllier
генсон	hanson
наївним	coy
спокута	boetedoening
реформаторський	hervormingsgezinde
кремс	krems
йонкерс	yonkers
бюль	buhl
оцініть	tarief
найдешевший	goedkoopste
проклинає	vloeken
дандоло	dandolo
букетом	stelletje
букетом	bunch
водзіслав	wodzisław
рівадавія	rivadavia
флорина	florina
термінала	terminal
термінала	terminaal
термінала	terminale
дікін	deakin
одд	oneven
одд	vreemd
одд	odd
нолі	noli
гумус	humus
найстрашніше	slechtste
найстрашніше	slechtst
найстрашніше	ergste
геморагічна	hemorragische
даніїл	daniil
мейєрхольд	meyerhold
брач	brač
касабланці	casablanca
шалене	uitzinnig
берберська	tamazight
сканувати	scannen
сканувати	scan
вишуканості	verfijning
жюрі	jury
розчарована	teleurgesteld
розчарована	teleurstellend
розчарована	ontgoocheld
розчарована	teleurstelling
запізнюється	late
запізнюється	laat
ставрос	stavros
екзема	eczeem
бакієв	bakijev
моргенштерн	morgenstern
арлекін	harlekijn
фінікійська	fenicische
труллі	trulli
каракал	caracal
вісмут	bismut
воронець	actaea
месхі	meschi
нудний	saaie
нудний	saai
нудний	vervelen
койл	coyle
арістобул	aristobulus
серотонін	serotonine
австралопітек	australopithecus
вставлення	plak
вставлення	plakken
вставлення	inbrengen
вставлення	invoeging
гамбер	humber
генералісимус	generalissimo
бернлі	burnley
вандербільт	vanderbilt
елронд	elrond
надал	nadal
зеллвегер	zellweger
шамші	shamshi
лиходії	schurken
селінджер	salinger
прада	prada
грабуючи	plundering
грабуючи	plunderen
грабуючи	plunderingen
ліббі	libby
сорбо	sorbo
жвавих	bruisende
карлсбад	carlsbad
вуя	vuia
каолініт	kaoliniet
боулдер	boulder
боулдер	kei
конюшню	stallen
беф	bœuf
віланд	wieland
джомо	jomo
барбакан	barbican
вівцями	schapen
вівцями	schaap
школьник	skolnick
клітус	cletus
фарід	farid
піроліз	pyrolyse
галеніт	galena
кіфер	kiefer
терплять	tolereren
терплять	tolereert
паті	pati
паті	patty
ультразвукова	ultrasone
піауї	piauí
