och	dhe
födelse	lindja
födelse	lindi
födelse	linde
alsace	alsasa
postnummer	postal
vera	vera
föreslår	sugjeron
föreslår	sugjerojnë
föreslår	sugjeroj
föreslår	propozon
dei	dei
valais	valais
pole	shtyllë
pole	pole
pole	pol
jura	jura
alberto	alberto
kampanj	promovimi
kampanj	promovim
kampanj	promovimin
kampanj	fushate
kampanj	fushata
kampanj	fushatën
kampanj	fushatë
milan	milani
milan	milano
milan	milan
ogift	pamartuar
veckans	javore
veckans	javor
ron	ron
tex	tex
germain	germain
extremadura	extremadura
rioja	rioja
ebba	ebba
ting	ting
öde	fatin
öde	fati
öde	fatit
öde	fatin
öde	fati
identitet	identitetin
identitet	identitetit
identitet	identitet
identitet	identiteti
representanter	përfaqësuesve
representanter	përfaqësuesit
representanter	përfaqësues
kapellet	faltore
kapellet	faltorja
kapellet	kishë
hunt	hunt
hunt	gjueti
hughes	hughes
ombyggnad	rindërtimin
ombyggnad	rindërtimi
ombyggnad	konvertimit
ombyggnad	pasa
ombyggnad	rindërtuar
räkna	kont
räkna	numërimi
räkna	numërim
räkna	numërimi
fan	adhurues
fan	fans
fan	tifoz
fan	fan
fan	dreq
fan	fuck
got	got
munster	munsteri
växande	rriten
växande	rritet
tjugo	njezet
tjugo	njëzetë
tjugo	njëzet
tillförordnad	aktrim
tillförordnad	aktrimi
kommentar	komentoni
kommentar	komenti
kommentar	koment
kommentar	komentimi
åtgärd	veprim
åtgärd	veprimi
åtgärd	aksion
åtgärd	aksioni
åtgärd	akcion
åtgärd	masë
marco	marco
plaza	plaza
metall	metali
metall	metal
metall	metalet
utfört	interpretuar
utfört	interpretoi
boende	strehim
boende	strehimi
boende	banorëve
boende	banorët
boende	banoret
boende	banorë
boende	strehim
boende	strehimi
björk	björk
reid	rid
café	kafene
café	caffe
café	cafe
älskar	dashuri
älskar	dashuria
haut	haut
papper	letra
papper	gazeta
papper	letër
papper	gazetë
papper	letrat
berry	kokërr
berry	kokrra
apple	molle
apple	molla
apple	apple
apple	mollë
omöjligt	pamundur
hora	prostitutë
hora	prostitutë
läsare	lexues
läsare	lexuesi
läsare	lexues
läsare	lexuesit
kolla	kontrolli
kolla	kontrollo
kolla	cek
kolla	kontrolloni
kolla	check
gull	pulëbardhës
alpin	alpine
socialt	sociale
socialt	shoqerore
socialt	shoqërore
socialt	shoqërorë
socialt	social
förlängning	shtrirja
förlängning	shtyrje
förlängning	zgjatje
digitala	digjitale
digitala	dixhitale
digitala	dixhital
digitala	digital
dags	radhe
dags	koha
dags	kohe
dags	here
dags	ora
skick	gjendje
skick	kusht
skick	kushti
noll	zero
hudson	hudson
hudson	kristaq
seven	shtate
seven	shtatë
seven	shtata
lambert	lambert
startar	fillon
startar	fillon
startar	filloj
startar	nis
startar	filloni
startar	fillo
startar	filloj
producerad	prodhohet
producerad	prodhoi
producerad	prodhuar
själ	shpirti
själ	shpirtit
själ	shpirtin
själ	shpirt
utnämnd	emëruar
utnämnd	emërohet
utnämnd	caktua
guillaume	guillaume
adrien	adrien
heta	nxehtë
heta	nxeht
heta	hot
heta	seksi
kvarn	mulli
kvarn	mulliri
fiske	peshkimi
fiske	peshkim
västernorrlands	västernorrland
dödade	vrau
dödade	vrarë
dödade	vritet
vände	ktheu
vände	shndërruar
flyttat	lëvizi
flyttat	lëvizur
sanna	sanna
andrej	andrej
andrej	andrej
andrej	andrei
prinsessa	princesha
prinsessa	princeshe
prinsessa	princeshë
prinsessa	princesh
prinsessa	princess
boyacá	boyacá
nominerade	propozohet
nominerade	propozoi
centralt	centralizuar
centralt	qëndrore
centralt	central
centralt	qendror
centralt	qendrore
price	çmimi
price	cmim
price	cmimi
price	çmim
price	price
orsakar	shkaqet
orsakar	shkaqe
orsakar	shkakton
felipe	felipe
golf	golfi
golf	golf
golf	golf
socialistiska	socialist
socialistiska	socialiste
deux	deux
akt	sillu
akt	akti
akt	vepro
akt	veper
berger	berger
kvalet	kualifikueset
licens	lejen
licens	licenca
licens	patenta
licens	patentën
licens	licencë
licens	licenca
swan	mjellmë
swan	mjellma
allvar	serioziteti
allvar	seriozitet
allvar	seriozitetin
trädgård	kopshti
trädgård	kopsht
hemlighet	sekreti
hemlighet	sekret
hemlighet	sekrete
hemlighet	fshehtësi
maple	panje
grace	grace
upproret	rebelim
upproret	rebelimi
upproret	rebelimin
upproret	kryengritje
grillo	grillo
nionde	nënta
nionde	nëntë
adress	adrese
adress	adresë
adress	adres
adress	adresa
adress	adresën
päls	leshi
jobbar	punu
jobbar	pune
jobbar	punuar
jobbar	punon
pieter	pieter
föräldrarna	prindër
föräldrarna	prinderit
föräldrarna	prinder
föräldrarna	prindërit
föräldrarna	prindrit
hotade	kërcënoi
hotade	kërcënohet
hotade	kërcënuar
hotade	rrezikohet
hotade	rrezikuar
rikt	pasur
rikt	pasurit
rikt	pasanik
pérez	pérez
ale	ale
maximilian	maximilian
years	vjet
years	vite
years	vitet
lågt	low
lågt	ulët
biograf	kinemaja
biograf	kinemasë
biograf	kinemaje
biograf	kinema
effekter	ndikim
effekter	përplasja
effekter	ndikimi
effekter	goditja
effekter	efektet
effekter	efekte
medverkan	pjesmarrja
medverkan	pjesëmarrjen
medverkan	pjesëmarrje
medverkan	pjesmarrje
medverkan	pjesëmarrja
upprepade	përsëriten
upprepade	përsëriti
upprepade	përsëritet
upprepade	përsëritur
tung	rëndë
tung	rende
sala	sala
halva	gjysmën
halva	gjysem
halva	gjysmë
halva	gjysma
hinder	pengesave
hinder	pengesa
hinder	pengesat
hinder	pengim
hinder	pengese
hinder	pengesa
hinder	pengese
hinder	pengesë
hinder	pengesat
batu	batu
vård	plas
vård	care
praktiskt	praktike
praktiskt	praktik
praktiskt	praktikisht
häck	ass
häck	pengesa
häck	pengesat
greene	greene
saussure	saussure
fiktiva	imagjinare
fiktiva	imagjinar
joel	joel
komiker	strip
komiker	komedian
brann	dogje
brann	dogjën
brann	djegur
heavy	rëndë
heavy	rende
besöker	vizit
besöker	vizite
besöker	vizitoni
besöker	vizita
besöker	vizitë
luther	luther
affärer	biznes
affärer	biznesi
affärer	biznis
hindra	pengojnë
schweiziska	swiss
schweiziska	zvicerane
schweiziska	zviceran
medier	media
medier	mediat
mesa	mesa
södermalm	södermalm
gif	gif
bradford	bradford
miami	miami
miami	majami
dotterbolag	kontribues
dotterbolag	filialet
colin	colin
colin	kolin
medelhavet	mesdhe
medelhavet	mesdheut
medelhavet	mesdhetar
medelhavet	mesdhetare
danny	deni
danny	danny
räknades	numëruar
hale	hale
castor	kastori
kunskaper	dije
kunskaper	dituri
kunskaper	njohuri
kunskaper	njohuria
kunskaper	dituria
pastor	reverend
pastor	pastor
pastor	pastori
peloponnesos	peloponezit
mynt	coins
mynt	monedhat
mynt	monedha
mynt	monedhe
mynt	monedhë
mynt	monedha
affärsman	biznesmen
affärsman	biznesmeni
affärsman	afarist
affärsman	biznismen
sony	sony
känsla	emocionet
känsla	emocion
känsla	emocioni
känsla	ndjen
känsla	feeling
känsla	ndjesi
känsla	ndjenja
känsla	ndjenjë
stipendium	bursë
stipendium	burse
bidragit	kontribuar
bidragit	kontribuoi
bidragit	kontribuan
blind	qorr
blind	verbër
virtuella	virtual
virtuella	virtuale
rest	udhëtuan
rest	udhëtuar
rest	udhëtoi
rest	udhëtuan
rest	udhëtuar
rest	udhëtoi
lämpligt	përshtatshme
lämpligt	përshtatshëm
lämpligt	përshtatshme
lämpligt	përshtatshëm
cancer	kancer
cancer	kanceri
vegas	vegas
introducerade	futet
introducerade	prezantuar
introducerade	futur
introducerade	futi
negativa	negative
negativa	negativ
smak	shija
smak	shijen
smak	shije
smak	shijoni
smak	shija
smak	shije
capital	kryeqyteti
capital	kapitali
capital	kryeqytet
capital	capital
capital	kapital
läget	situatë
läget	situata
läget	gjendje
oise	oise
testamentet	testament
testamentet	testamenti
testamentet	testamentin
marks	marks
geografi	gjeografia
järnvägar	hekurudhat
järnvägar	hekurudha
järnvägar	hekurudhat
järnvägar	hekurudha
handla	shop
handla	dyqan
handla	dyqani
chinensis	chinensis
sträcka	zgjaten
sträcka	shtrirje
édouard	édouard
mona	mona
genast	menjehere
genast	menjëherë
goose	pata
goose	patë
girls	vajzat
girls	vajza
avskaffades	shfuqizoi
våtmark	moçalore
flaggan	flamuri
flaggan	flamur
mind	mendjes
mind	mind
mind	mëndje
mind	mendje
mind	mendja
miranda	miranda
skotska	skocez
laos	laos
municipio	municipio
lot	lut
lot	luti
utrymme	hapësira
utrymme	hapësirë
utrymme	hapsira
seoul	seul
dame	dame
tionde	dhjetën
tionde	dhjeta
vida	vida
rykte	reputacionin
rykte	reputacioni
rykte	reputacion
luigi	luigi
castillo	castillo
primula	primula
nämner	përmend
nämner	përmendja
nämner	përmendim
nämner	përmend
nämner	përmendje
nämner	permend
faktorer	faktorët
faktorer	faktorë
uppfattas	perceptuar
förhandlingar	negociatash
förhandlingar	negociatat
förhandlingar	negociata
förhandlingar	negociatave
förhandlingar	negociuar
förhandlingar	negocion
förhandlingar	negociatash
förhandlingar	negociatat
förhandlingar	negociata
army	ushtri
army	ushtria
army	ushtrie
flyger	fluturo
flyger	fly
flyger	mizë
flyger	fluturoj
flyger	mizat
flyger	fluturon
flyger	miza
flyger	fluturon
flyger	fluturoj
glen	glen
reser	udhëton
reser	udhëtimi
reser	udhëtonte
reser	udhëton
reser	udhëtime
reser	udheton
reser	udhëtimi
phoenix	feniks
phoenix	phoenix
alfabetet	alfabeti
talbot	talbot
fans	fansa
fans	fansat
fans	admiruesit
intressanta	interesant
intressanta	interesante
allvarligt	serioze
allvarligt	serioz
allvarligt	seriozisht
björneborg	pori
fördraget	traktati
fördraget	traktat
mode	moda
mode	modë
mode	fashion
mode	mode
mode	modës
backen	kodër
backen	kodra
backen	hill
backen	kodrën
föredrar	preferon
föredrar	preferoj
föredrar	preferon
föredrar	preferojnë
föredrar	preferoni
föredrar	preferohet
föredrar	preferuar
föredrar	preferonte
tjänsten	shërbim
tjänsten	shërbimi
isabella	isabella
tiger	tiger
tiger	tigri
tiger	tigër
uppsättning	set
uppsättning	seti
uppsättning	vendos
uppsättning	cakto
återstår	ngelet
återstår	mbetet
återstår	mbetur
återstår	mbetura
micke	mike
micke	majk
micke	todi
micke	tod
anta	supozoni
anta	supozojmë
anta	miratojë
likheter	ngjashmëri
förebild	model
förebild	modelja
förebild	modeli
förebild	modele
wings	krahe
wings	krahë
wings	krahët
ersättning	kompensimi
ersättning	kompensim
ersättning	kompensimin
ersättning	zëvendësim
ersättning	zëvëndësues
ersättning	zëvendësimin
ersättning	zëvendësimi
flyga	fluturo
flyga	fly
flyga	mizë
flyga	fluturoj
flyga	fluturon
flyga	fluturoj
belgiska	belge
belgiska	belg
gnagare	brejtës
teckningar	vizatime
teckningar	vizatimet
arsenal	arsenal
arsenal	arsenali
utför	kryej
utför	ekzekutuar
utför	kryerjen
cole	cole
cole	kole
cole	kol
tillverkar	prodhon
pojkar	djemt
pojkar	djem
pojkar	çuna
pojkar	djemë
pojkar	djemtë
pojkar	djema
olycka	fatkeqësi
olycka	aksidenti
olycka	aksident
atlas	atlas
morgon	mengjesi
morgon	mengjes
morgon	morning
reinhold	reinhold
curt	curt
irländsk	irlandez
irländsk	irlandeze
planeten	planet
planeten	planeti
planeten	planetit
devil	djalli
devil	djall
harvard	harvardit
harvard	harvard
neapel	napolin
neapel	napoli
drake	balonë
drake	ballon
drake	drejk
drake	drake
drake	dragoi
drake	dragua
drake	dragon
aisne	aisne
flöjt	fyell
rester	mbetje
rester	mbetjet
rester	mbetjet
rester	mbetje
praxis	ushtrimi
praxis	praktikë
praxis	praktika
praxis	praktikat
praxis	praktika
praxis	praxis
arv	trashigim
arv	trashëgimisë
arv	trashëgimi
arv	trashëgimia
arv	trashëgimi
arv	trashëgimia
arv	trashigim
arv	trashëgim
arv	trashëgimi
arv	trashëgiminë
arv	trashëgimia
tekniker	teknik
tekniker	tekniku
tekniker	teknologjitë
tekniker	teknikë
tekniker	teknikët
tekniker	teknika
tekniker	teknikat
tävlande	garuesi
tävlande	konkurrentët
tävlande	konkurrenti
framgångsrikt	suksesshëm
vänta	prit
duncan	duncan
gult	verdhë
petri	petri
frey	frei
befintliga	ekzistuese
befintliga	ekzistues
alias	alias
alias	pseudonim
alias	aka
alias	pseudonime
skatt	thesari
skatt	thesar
skatt	tatimi
skatt	taksat
skatt	taksa
skatt	taksë
skatt	taksa
skatt	taksat
sitta	ulen
sitta	ulu
giuseppe	giuseppe
visste	dija
visste	dinte
svansen	bishti
svansen	bisht
florens	firence
business	biznes
business	biznesi
business	biznis
fantasy	fantazi
fantasy	fantazia
bönder	fshatarët
bönder	fshatarë
bönder	fshatarëve
bönder	fermerët
bönder	fermerë
cox	cox
nancy	nensi
nancy	nancy
break	pushim
fletcher	fletcher
eyes	sy
eyes	sytë
eyes	syt
eyes	syte
svans	bishti
svans	bisht
woods	pyje
woods	pyjet
woods	pyll
tumba	tumba
praktiska	praktike
praktiska	praktik
clay	balta
clay	balte
clay	clay
dansare	kërcimtarë
dansare	balerin
dansare	dancer
dansare	valltare
garcía	garcia
garcía	garcía
irländska	irlandez
irländska	irlandeze
palmer	palmer
blandad	përzier
blandad	përzierë
blandad	përziera
blandad	përziera
tåget	trenin
tåget	treni
tåget	tren
undersöka	hetuar
undersöka	hetojnë
ägaren	owner
ägaren	pronare
ägaren	pronar
ägaren	pronari
myndighet	autoritet
myndighet	autoriteti
roma	rome
roma	romët
roma	romë
asiatiska	aziatik
asiatiska	aziatike
haven	oqeane
haven	oqeanet
haven	strehë
frukter	frut
frukter	fruti
frukter	fruta
frukter	fruta
frukter	fruti
frukter	pemë
frukter	frytet
tolkas	interpretohet
mexikanska	meksikan
mexikanska	meksikane
osv	etj
engler	engler
berlins	berlin
berlins	berlini
tryckt	shtypur
tryckt	printuar
tryckt	shtypur
borgå	porvoo
dubrovnik	dubrovnik
dubrovnik	dubrovniku
traditioner	tradita
traditioner	traditat
traditioner	tradite
traditioner	tradita
traditioner	traditë
alingsås	alingsås
registrerade	rregjistruar
registrerade	regjistruar
brooks	brooks
influenser	ndikimet
influenser	ndikon
ekonomin	ekonomia
ekonomin	ekonomi
hong	hong
viridis	viridis
nathan	natan
nathan	nathan
madeleine	madalena
utredning	hetim
utredning	hetimi
utredning	hetime
utredning	hetimet
utredning	hetim
utredning	hetimi
nations	popull
nations	kombi
nations	komb
nations	kombit
nations	kombeve
nations	kombet
nations	kombe
handbok	manuali
handbok	manualin
handbok	manual
india	indi
india	india
felder	felder
gers	gers
ruth	ruth
perkins	perkins
officerare	oficeret
officerare	oficerë
officerare	oficerët
slam	përplas
burns	burns
burns	bërns
burns	djeg
vella	vella
blake	blake
anhalt	anhalt
minnen	kujtime
minnen	kujtimet
minnen	memorje
minnen	kujtim
minnen	kujtesa
minnen	kujtimi
minnen	kujtesë
ära	nderi
ära	nder
ära	nderimi
ära	nderi
ära	nder
ära	nderin
ära	lavdi
grenen	dega
grenen	degë
grenen	dege
förtroende	besim
förtroende	besimi
förtroende	beso
förtroende	besë
förtroende	trust
förtroende	besim
förtroende	besimi
château	château
bremen	bremen
jesper	jesper
tekniskt	teknik
tekniskt	teknike
tekniskt	teknikisht
snake	gjarpër
snake	gjarpri
snake	gjarpëri
däggdjur	gjitarë
däggdjur	gjitarët
vänstra	majt
vänstra	majtas
vänstra	lene
titta	kujdes
titta	shikim
titta	shikoni
titta	shiko
ystad	ystad
xbox	xbox
alexandria	aleksandrisë
alexandria	aleksandri
aktuell	aktual
aktuell	aktuale
kassel	kassel
skjuta	xhiruar
skjuta	gjuaj
skjuta	xhirimet
skjuta	shtënat
skjuta	qitje
skjuta	xhirimi
pat	pet
pat	pat
medlemskap	anëtarësimin
medlemskap	anëtarësimi
medlemskap	anëtarësim
alexandra	aleksandra
konstnärliga	artistike
konstnärliga	artistik
alternativa	alternative
alternativa	alternativë
alternativa	alternativa
alternativa	alternativ
alternativa	alternativ
inspelningar	regjistrime
inspelningar	regjistrimet
praktisk	praktike
praktisk	praktik
begränsade	kufizuar
begränsade	kufizuar
shaanxi	shaanxi
motorvägen	autostrada
motorvägen	autostradë
uppfyller	takohet
uppfyller	takon
uppfyller	përmbush
uppfyller	mblidhet
uppfyller	përmbushjen
avsedda	synonte
staterna	shtetet
staterna	shteteve
staterna	shtete
riga	riga
möten	mbledhjet
möten	takime
möten	takimet
möten	takimet
möten	emërimet
möten	takime
rymden	hapësira
rymden	hapësirë
rymden	hapsira
sidney	sidnei
sidney	sidney
universal	universal
universal	universale
fånga	ze
fånga	kape
fånga	kap
fånga	kapni
fånga	kapja
fånga	kap
normala	normale
normala	normal
samlas	mbledhje
samlas	mblidhen
samlas	mblidhuni
samlas	mblidhuni
her	saj
her	asaj
medaljen	medalje
medaljen	medalja
etniska	etnik
etniska	etnike
assistent	asistenti
assistent	asistent
assistent	asistente
assistent	ndihmës
framställning	peticioni
framställning	peticion
ambassad	ambasada
ambassad	ambasadën
ambassad	ambasadë
stannar	qëndron
stannar	mbetët
call	thirr
call	call
call	thirre
call	thirrje
call	telefonatë
möjlig	mundshëm
möjlig	mundur
bokstäver	germat
bokstäver	letra
bokstäver	shkronja
bokstäver	shkronjat
bokstäver	letrat
joan	joan
council	këshill
council	këshilli
somme	somme
etta	eta
shakespeare	shekspirit
shakespeare	shekspiri
sonson	nip
sonson	nipin
sonson	nipi
sonson	nipit
effekten	efekt
effekten	efekti
representera	përfaqësojnë
representera	përfaqësojë
representera	perfaqeson
röstade	votua
röstade	votohet
röstade	votuar
röstade	votoi
röstade	votuan
existerande	ekzistuese
existerande	ekzistues
jennifer	jennifer
skär	prerja
skär	preje
skär	prerje
brasiliansk	braziliane
brasiliansk	brazilian
tvingade	detyroi
tvingade	detyruar
aston	aston
återvänder	kthehet
återvänder	kthen
återvänder	rikthehet
tage	tage
lin	lin
lin	linit
pizzo	pizzo
chelsea	çelsi
chelsea	chelsea
ten	dhjeta
ten	dhjetra
ten	dhjetëra
ten	dhjete
ten	dhjet
ten	dhjeta
ten	ten
ten	dhjetë
basel	basel
parlament	parlament
parlament	parlamenti
parlament	parlamentin
parlament	parlamentet
parlament	parlamenteve
staty	skulptura
staty	skulpturë
staty	statujë
staty	statuja
staty	statuje
videon	video
videon	videoja
unika	unik
unika	unike
singapore	singapor
pjäser	luan
fästning	fortesë
fästning	kalaja
fästning	fortesa
wellington	wellington
gregory	gregori
erbjöd	ofrohet
erbjöd	ofruar
reformer	reforma
reformer	reformë
reformer	reformat
reformer	reforma
nba	nba
engagerade	fejuar
engagerade	kryera
engagerade	kryer
engagerade	kryen
engagerade	kryhen
battle	betejë
battle	beteja
fängelset	burg
fängelset	burgu
långsamt	ngadalë
långsamt	ngadale
dylan	dylan
beta	beta
inspirerade	frymëzuar
inspirerade	frymëzoi
inspirerade	inspiruar
gillar	si
gillar	psh
gillar	sikur
gillar	like
gillar	likes
christensen	christensen
pojke	djalosh
pojke	djalë
pojke	djal
pojke	djali
pojke	djale
bestå	përbëhet
kväll	mbrëmje
kväll	mbremje
kväll	mbrëmja
kväll	mbramje
kväll	natë
kväll	nata
kväll	naten
kväll	nate
kväll	natën
karaktärer	karaktere
karaktärer	karakteret
karaktärer	shkronja
karaktärer	simbolet
karaktärer	personazhe
karaktärer	personazhet
liter	litër
liter	litra
liter	litër
liter	litra
antyder	sugjeron
antyder	nënkupton
kött	mishin
kött	mishi
kött	mish
kött	mishin
kött	mishi
kött	mish
magister	magister
fullständig	plot
fullständig	full
fullständig	plote
fullständig	plotë
fullständig	plotësuar
fullständig	kompletuar
fullständig	komplete
fullständig	komplet
francesco	francesco
värme	nxehtësi
värme	ngrohje
värme	nxehtësia
värme	vapa
värme	ngrohja
värme	ngrohjes
värme	ngrohje
värme	ngrohjen
värme	ngrohtësi
kontraktet	kontratë
kontraktet	kontrata
kontraktet	kontrat
kontraktet	kontrate
miljöer	mjedise
miljöer	mjediset
personligt	personal
personligt	personale
personligt	personalisht
kate	kate
mcdonald	mcdonald
nato	nato
genève	gjenevë
genève	gjeneva
caribou	drerët
jorge	jorge
befolkade	populluar
befolkade	populluara
chase	ndjekje
soldat	ushtari
soldat	ushtar
snäckor	kërmij
snäckor	predha
snäckor	predhat
walk	shetitje
walk	ecim
walk	ec
inledande	hyrës
inledande	fillestare
inledande	fillestar
