категорија	kategória
ракопис	kéziratot
ракопис	kézirat
вистинско	real
вистинско	valós
вистинско	igazi
вистинско	valódi
транскрипција	transzkripciós
средновековни	középkori
вајт	wyatt
вајт	fehér
католичка	katolikus
католичка	katolikusok
библиотеки	könyvtárak
загрозени	veszélyeztetett
загрозени	fenyegetett
професија	hivatás
професија	foglalkozása
професија	szakma
професија	foglalkozás
тренерот	edző
лак	arc
лак	ív
лак	íj
британците	britek
уапсени	letartóztatott
уапсени	letartóztatták
керамика	kerámia
керамика	kerámia
маргарет	margaret
маргарет	margit
пресметки	számítás
пресметки	számítások
пресметки	számításokat
дамјан	damien
наликува	hasonlít
латиница	latin
латиница	latinul
елиот	elliott
елиот	eliot
елиот	elliot
градоначалникот	polgármester
цевки	csövek
цевки	csövek
цевки	csöveket
физичко	edzőterem
физичко	fizikai
разбере	értem
поширока	szélesebb
поширока	tágabb
поширока	átfogóbb
поширока	szélesebb
поширока	tágabb
бавно	lassan
астероид	aszteroida
кристина	christina
кристина	kristina
кристина	krisztina
кристина	christine
кристина	cristina
кантри	ország
кантри	országban
федерацијата	föderáció
федерацијата	szövetség
мета	meta
мета	célpont
мета	cél
бартон	burton
бартон	barton
педро	pedro
заштитник	védelmező
заштитник	védő
поетски	költői
поетски	vers
поетски	költészet
вежби	gyakorlatokat
вежби	gyakorlatok
вежби	gyakorlás
вежби	testmozgás
вежби	gyakorlat
специфична	specifikus
специфична	konkrét
рига	riga
ланка	lanka
скулптури	szobor
скулптури	szobrok
скулптури	szobrok
брзини	fogaskerekek
задржува	megőrzi
делта	delta
фауна	fauna
реални	realista
реални	reális
социјално	társadalmilag
социјално	társadalmi
социјално	szociális
лихтенштајн	liechtenstein
лихтенштајн	liechtensteini
слуша	figyelsz
погон	meghajtás
погон	ponton
едноставна	egyszerű
едноставна	szimpla
прифатено	elfogadva
прифатено	elfogadott
прифатено	elfogadta
пребарување	keresés
обновување	feléleszteni
обновување	felújítás
витенберг	wittenberg
пченка	kukorica
пченка	kukoricát
пченка	kukorica
банди	csőcselék
банди	bandák
банди	bundy
плазма	plazma
палма	palma
старост	kor
старост	életkor
мелбурн	melbourne
економисти	közgazdászok
инспириран	inspirált
идеологија	ideológia
габи	gaby
циа	cia
циа	cia
нервен	ideg
нервен	idegek
алегро	allegro
телефонски	telefonszám
телефонски	telefon
ослободени	freed
мртов	halott
мртов	halottak
одра	odera
ривал	rivális
товар	rakomány
товар	szállítmány
товар	terhek
товар	teher
товар	terhet
заменува	helyettesíti
роднина	relatív
роднина	viszonylagos
роднина	rokon
покасно	később
свис	suisse
вештина	szakértelem
вештина	képesség
вештина	készség
мачка	cica
мачка	macska
постоело	léteztek
постоело	létezett
трансакции	tranzakció
трансакции	ügylet
трансакции	tranzakció
трансакции	ügyletek
трансакции	tranzakciók
регионален	regionális
немири	zavargások
немири	nyugtalanság
немири	lázadás
немири	zavargások
оддалечен	távirányító
оддалечен	távoli
складирање	tároló
складирање	tárolás
складирање	raktár
палермо	palermo
печатење	ujjlenyomat
печатење	nyomtatás
печатење	nyomda
печатење	nyomtatás
буенос	buenos
века	évszázadok
века	évszázadokkal
трофеј	trófea
академик	akadémiai
слаба	gyenge
слаба	gyengék
термини	fogalmak
термини	feltételek
термини	kifejezések
внесување	behozatali
внесување	import
внесување	importálása
внесување	behozatal
змии	kígyókat
змии	kígyók
змии	viperák
ракописи	kéziratok
ракописи	kéziratot
ракописи	kézirat
оддалечено	távirányító
оддалечено	távoli
диви	wild
диви	vadon
диви	vadak
диви	vad
диви	savage
диви	vadember
гувернерот	kormányzó
хотели	hotelek
хотели	szállások
хотели	szállodák
хотели	szállás
северот	észak
северот	északi
северот	északra
кара	kara
кара	cara
прослави	ünnepségek
прослави	ünneplés
прослави	ünnepelt
служеле	szolgálta
служеле	szolgált
капетанот	kapitány
болоња	bolognai
живите	élni
живите	élő
директори	igazgatók
омраза	gyűlölet
омраза	utálom
омраза	gyűlölet
омраза	utálatos
