ve	és
rüya	álom
rüya	álmodik
rüya	álmodom
duyan	hallott
duyan	hallottam
molla	molla
kenya	kenya
kenya	kenyai
eşitlik	paritás
eşitlik	egyenlet
eşitlik	egyenlőséget
eşitlik	egyenlőség
türkü	turku
basel	bázeli
kampı	camp
kampı	tábor
warren	warren
taburu	zászlóalj
yasemin	jasmin
yasemin	jázmin
yasemin	jasmine
muhalif	disszidens
muhalif	ellenzéki
muhalif	ellenzék
öğrendi	tanult
öğrendi	megtanult
öğrendi	tanultam
format	formátuma
format	formátum
penaltı	szankció
penaltı	büntető
penaltı	büntetés
run	futás
finalleri	döntő
finalleri	vizsgák
atlama	ugorj
atlama	ugrás
atlama	skip
dîn	dīn
sırt	háti
parmak	hüvelykujj
parmak	hüvelyk
parmak	ujja
parmak	ujját
parmak	ujj
parmak	uj
parmak	ujjak
parmak	ujj
parmak	uj
nihayet	végre
şart	követelmény
şart	elengedhetetlen
şart	nélkülözhetetlen
şart	lényeges
şart	alapvető
şart	állapota
şart	feltétel
şart	állapot
kalitesi	minőségi
kalitesi	minősége
kalitesi	minőség
zordur	nehéz
zordur	bonyolult
jüpiter	jupiter
rené	rené
projeler	projektek
edgar	edgar
mason	szabadkőműves
mason	mason
mason	kőműves
mantıklı	méltányos
mantıklı	ésszerű
mantıklı	logikai
mantıklı	logikus
sermaye	részvény
sermaye	tőke
sermaye	főváros
sermaye	tőke
patates	krumpli
patates	burgonya
patates	krumpli
patates	burgonya
büyükelçiliği	nagykövetség
büyükelçiliği	követség
yürüyüş	séta
yürüyüş	sétálni
yürüyüş	sétál
yürüyüş	gyalog
yürüyüş	március
yürüyüş	márciusi
yürüyüş	túrázni
yürüyüş	túrázás
yürüyüş	kirándulás
yürüyüş	túra
yürüyüş	séta
yürüyüş	gyalog
yürüyüş	járni
sergey	sergei
sergey	szergej
sergey	szergej
etiketi	címke
anlama	megértés
anlama	egyetértés
anlama	megértő
anlama	megértést
ayna	tükrök
ayna	tükör
ayna	tükör
oluşum	formáció
oluşum	alakzat
oluşum	képező
anime	anime
görüntüleri	felvétel
görüntüleri	felvételek
yaşamak	élni
yaşamak	élő
hastalıklar	betegségek
hastalıklar	betegségek
hastalıklar	betegség
hastalıklar	megbetegedés
kansas	kansasi
kansas	kansas
çiftlik	farm
çiftlik	gazdaság
çiftlik	ranch
yüzyıllar	évszázadok
yüzyıllar	évszázadokkal
görelilik	relativitás
delik	lyuk
delik	gödör
delik	lyukak
delik	szúrt
delik	szúrás
eminem	eminem
arzu	vágy
arzu	kívánt
arzu	kívánatos
düzenlemeler	szabályzat
düzenlemeler	rendeletek
düzenlemeler	szabályozások
düzenlemeler	szabályozás
düzenlemeler	módosítások
düzenlemeler	módosításai
düzenlemeler	módosításokkal
düzenlemeler	megállapodások
çifte	kettős
çifte	dupla
çifte	duplán
gemiler	csónak
gemiler	hajók
gemiler	hajók
gemiler	hajók
spike	tüskés
spike	spike
bürosu	elnökség
bariz	nyilvánvaló
poe	poe
ontario	ontario
anlatım	elbeszélés
klinik	klinikák
klinik	klinikán
klinik	klinika
klinik	klinikai
partizan	partizán
listeleri	listák
listeleri	listákat
grande	grande
ios	ios
johannes	johannes
iskenderiye	alexandria
yavru	kiskutya
yavru	kutyus
arnold	arnold
angola	angola
gelibolu	gallipoli
kâğıt	papír
depolama	tárolás
depolama	tárolása
depolama	tároló
depolama	tárolás
depolama	raktár
depolama	raktározási
silahları	fegyver
silahları	fegyverek
silahları	fegyvereket
silahları	ágyúk
silahları	fegyverek
takvimi	naptár
takvimi	naptári
indirme	letöltés
indirme	letöltése
indirme	letölthető
indirme	letöltés
indirme	letöltések
indirme	letöltés
indirme	letöltése
server	kiszolgáló
server	szerver
iyon	ion
iyon	lon
kararlar	határozatok
kararlar	állásfoglalások
kararlar	döntések
kararlar	határozatok
tezi	szakdolgozat
meta	meta
meta	árucikk
meta	áru
meta	metaadatok
kaz	liba
kaz	ásni
fırlatma	kilövés
fırlatma	kilövés
fırlatma	indítás
fayda	haszon
fayda	előny
fayda	juttatások
fayda	előnyök
fayda	ellátások
faz	szakasz
faz	fázis
murray	murray
sınıflandırma	osztályozási
sınıflandırma	besorolás
sınıflandırma	osztályozás
sbc	sbc
ötesi	túl
istenilen	kívánt
istenilen	kívánatos
ilyas	elijah
ilyas	elias
gizemli	titokzatos
gizemli	misztikus
gizemli	rejtélyes
gizemli	titokzatos
gizemli	rejtély
gizemli	rejtélyes
dubai	dubai
yağı	olaj
yağı	kőolaj
yağı	olajjal
yağı	olajat
ruhsal	spirituális
ruhsal	szellemi
ruhsal	lelki
est	est
girmek	belép
girmek	belépni
manhattan	manhattanben
manhattan	manhattan
manhattan	manhattani
darwin	darwin
elmas	gyémánt
elmas	diamond
elmas	káró
elmas	gyémántok
elmas	gyémánt
giderler	kiadás
giderler	kiadások
giderler	ráfordítások
giderler	kiadások
giderler	költségek
duman	füst
sigara	cigi
sigara	cigaretta
sigara	cigi
sigara	füst
sigara	dohányzó
sigara	dohányzás
sigara	cigi
sigara	cigarettát
sigara	cigaretta
dayanıklı	ellenálló
dayanıklı	ellenáll
dayanıklı	rezisztens
dayanıklı	tartós
takviye	megerősítés
takviye	erősítés
takviye	erősítést
takviye	utánpótlás
takviye	megerősített
takviye	erősített
akış	takarmány
akış	etesd
akış	takarmányok
akış	streaming
akış	flow
akış	áramlás
akış	patak
atlı	lovas
atlı	szerelt
atlı	szerelve
atlı	lovas
hastane	kórházi
hastane	kórház
hastane	kórházak
hastane	kórházakban
robot	bot
robot	robot
robot	robotok
vampir	vámpír
vampir	vámpírok
vampir	vámpír
case	ügy
case	case
case	eset
brooklyn	brooklyn
brooklyn	brooklynban
brooklyn	brooklyni
hudson	hudson
nemli	párás
nemli	nyirkos
nemli	nedves
nemli	nyirkos
nemli	nyirkos
kurallara	szabályzat
kurallara	rendeletek
kurallara	szabályozások
kurallara	szabályozás
olimpik	olimpiai
işlemci	cpu
işlemci	feldolgozó
kont	gróf
azınlık	kisebbségi
azınlık	kisebbség
azınlık	kisebbségek
baden	baden
üçgen	háromszög
üçgen	háromszög
üçgen	háromszögek
normalde	általában
mazda	mazda
edouard	edouard
kutu	box
kutu	rovat
kutu	láda
kutu	doboz
kutu	dobozok
kutu	dobozokat
kutu	ládák
çıkmak	randi
çıkmak	randizni
çıkmak	társkereső
konfederasyonu	államszövetség
bordeaux	bordeaux
uygulanması	végrehajtás
uygulanması	végrehajtására
uygulanması	megvalósítás
sis	köd
sis	pára
sis	köd
jorge	jorge
şekilleri	formák
isaac	isaac
eleştirmenler	kritikusok
bart	bart
makaleler	árucikkek
makaleler	cikkek
makaleler	esszéket
bağımlı	függő
bağımlı	eltartott
bağımlı	függő
bağımlı	függő
rudolf	rudolf
futbolcular	focisták
cezaevi	börtön
cezaevi	börtönben
danışma	tanácsadás
danışma	tanácsadó
danışma	konzultáció
danışma	tanácsadó
danışma	konzultációk
danışma	konzultáció
danışma	egyeztetés
danışma	tanácsadás
bağışıklık	immunis
bağışıklık	immunizálás
bağışıklık	mentesség
bağışıklık	mentességet
sümer	sumér
servet	gazdagság
servet	vagyonokat
servet	vagyon
servet	szerencse
servet	vagyont
servet	gazdagság
servet	jólét
servet	vagyon
uygulanır	vonatkozik
düşünen	gondolkodó
asur	asszír
çözümü	megoldást
çözümü	megoldás
çözümü	oldat
akışı	flow
akışı	áramlás
gölge	árnyékok
gölge	árnyék
gölge	árnyak
gölge	árnyékok
gölge	árny
gölge	árnyék
gölge	árnyék
orange	orange
orange	narancssárga
orange	narancs
istila	invázió
ilerleme	előrehaladás
ilerleme	előrelépés
ilerleme	fejlődés
ilerleme	haladás
uzakta	far
uzakta	messze
uzakta	messzire
field	mező
gerektirir	igényli
gerektirir	megköveteli
flash	villanás
flash	flash
flash	villám
demet	csokor
demet	köteg
demet	fürtök
sorular	vizsgálatok
sorular	érdeklődni
sorular	kérdés
sorular	kérdéseket
sorular	kérdések
sürücü	sofőr
sürücü	vezető
sürücü	meghajtó
sürücü	kocsis
sürücü	járművezető
sürücü	lovas
üs	alap
üs	bázis
mayer	mayer
edu	edu
soruşturma	vizsgálat
soruşturma	nyomozás
soruşturma	kivizsgálás
soruşturma	nyomozás
soruşturma	vizsgálatok
elektro	elektro
fasulye	bab
fasulye	bab
fasulye	babot
koleksiyonu	adatgyűjtés
koleksiyonu	gyűjtés
koleksiyonu	gyűjtemény
koleksiyonu	kollekció
collins	collins
engelli	fogyatékkal
engelli	kikapcsolva
engelli	fogyatékos
engelli	rokkant
engelli	fogyatékos
engelli	mozgássérült
engelli	gátfutás
engelli	hátrány
gönderir	küld
gönderir	küldi
für	für
inan	hiszem
inan	higgy
araplar	arabok
rob	rob
mvp	mvp
çiçeği	blossom
çiçeği	virág
çiçeği	virágos
karşıt	szemben
karşıt	ellentétes
ernest	ernest
bolşevik	bolsevik
zırh	páncél
zırh	páncélos
zırh	páncél
düzenleyen	szervező
ilkel	primitív
birimler	egységek
birimler	egység
brecht	brecht
tottenham	tottenham
mizah	humor
mizah	humor
xiii	xiii
yurtdışında	tengerentúli
yurtdışında	külföldön
yurtdışında	külföldre
kings	királyok
pencere	windows
pencere	ablakok
pencere	ablak
pencere	ablak
pencere	ablakon
xiv	xiv
gözler	szemed
gözler	szeme
gözler	szem
gözler	szemek
willow	willow
willow	fűz
ödeme	kifizetés
ödeme	kifizetési
ödeme	fizess
ödeme	fizetni
ödeme	fizet
ödeme	fizetés
ödeme	fizetési
ödeme	kifizetés
ödeme	fizetség
ödeme	fizetés
ödeme	fizetés
ödeme	fizetések
ödeme	kifizetések
dragon	sárkány
dragon	dragon
yöntemler	módszer
yöntemler	módszerek
yeter	elég
denizcilik	tengeri
denizcilik	tengerészeti
denizcilik	tengerész
denizcilik	tengeri
denizcilik	tengerészgyalogos
balıkçılık	halászat
balıkçılık	halászati
balıkçılık	halászat
balıkçılık	halászati
balıkçılık	halászat
balıkçılık	halászati
balıkçılık	horgászat
taraftar	rajongók
taraftar	rajongói
taraftar	szurkolók
taraftar	ventilátor
taraftar	rajongó
taraftar	fan
taraftar	fanni
kapatıldı	bezárt
kapatıldı	zárva
kapatıldı	zárt
sahra	szahara
tamir	javítási
tamir	javítást
tamir	javításra
tamir	javítás
tamir	javítások
tamir	javítás
tamir	rendbe
tamir	fix
tamir	javítások
tamir	rögzített
tamir	fix
tamir	rögzítve
slav	szláv
öldürmek	gyilkol
öldürmek	gyilkolás
business	üzleti
business	üzlet
abraham	ábrahám
abraham	abraham
bağlama	bind
bağlama	kötés
bağlama	kötelező
bağlama	kapcsolódás
bağlama	csatlakozás
bağlama	összefüggés
bağlama	összefüggésben
kısmi	részleges
kısmi	részlegesen
yıldızları	csillagok
yıldızları	sztárok
yıldızları	csillag
boeing	boeing
destekli	támogatott
formu	űrlap
formu	forma
formu	formájában
formu	nyomtatvány
blog	blog
üniversiteler	egyetemek
üniversiteler	főiskolák
kelebek	lepke
kelebek	pillangó
hunter	hunter
hunter	vadász
ricardo	ricardo
wolf	wolfe
wolf	farkas
wolf	wolf
dikkatli	óvatosan
dikkatli	figyelmes
dikkatli	óvatos
araştırmacılar	kutatói
araştırmacılar	kutatók
araştırmacılar	nyomozói
araştırmacılar	nyomozók
refah	jólét
refah	jólét
refah	jóléti
yetenek	szakértelem
yetenek	képesség
yetenek	készség
yetenek	tehetséges
yetenek	tehetség
yetenek	képesség
yetenek	képességek
çiftler	párok
çiftler	párokat
çiftler	páros
çiftler	párok
çiftler	párban
malzemeler	hozzávalók
malzemeler	összetevők
malzemeler	alapanyagok
malzemeler	anyagok
malzemeler	kellékek
malzemeler	ellátmányt
malzemeler	ellátás
malzemeler	készletek
malzemeler	ellátmány
beautiful	gyönyörű
listeler	listák
listeler	listákat
yaratan	alkotó
yaratan	teremtő
ralph	ralph
carol	carol
manga	brigád
manga	osztag
manga	manga
adrian	adrian
sesleri	hangok
sesleri	hangzik
sesleri	hangok
sesleri	hangokat
mann	mann
ölçüm	mérés
ölçüm	mérési
ölçüm	metrikus
ölçüm	mérték
ölçüm	intézkedés
ölçüm	mérés
belirler	meghatározza
belirler	meghatározza
morris	morris
çapraz	átlósan
çapraz	crossover
çapraz	átlós
çapraz	kereszt
çapraz	cross
çapraz	keresztbe
bonn	bonn
ateşkes	fegyverszünet
ateşkes	fegyverszünet
ateşkes	tűzszünet
hamza	hamza
gönderme	hivatkozás
gönderme	referencia
gönderme	utalás
artist	színésznő
artist	művész
artist	előadó
iletken	kalauz
diff	diff
akar	flow
akar	áramlás
akar	flow
akar	áramlik
jeolojik	földtani
jeolojik	geológiai
yenildi	legyőzte
yenildi	legyőzött
golf	golf
tutulan	tartott
tutulan	tartották
tutulan	tartottak
tutulan	megtartott
strateji	stratégia
strateji	stratégiát
fare	egerek
fare	eger
fare	egér
fare	patkányt
fare	patkány
hun	hun
açlık	éhínség
açlık	éhezés
açlık	éhen
açlık	éhínség
açlık	éhezés
açlık	éhen
açlık	éhínség
açlık	éhezés
açlık	éhség
xvi	xvi
kuruluşlar	szervezetek
kuruluşlar	szervezetek
kuruluşlar	intézmények
kadınları	nők
kadınları	asszonyok
kadınları	női
kadınları	nő
entegre	integrálni
entegre	integrálása
entegre	integrált
entegre	integrálása
yabani	wild
yabani	vadon
yabani	vadak
yabani	vad
yabani	savage
yabani	vadember
yabani	vadak
mozart	mozart
alev	láng
alev	lángok
rahip	pap
rahip	lelkész
rahip	pap
üretildi	termelt
üretildi	gyártott
üretildi	előállított
slam	slam
aşağıya	lefelé
aşağıya	le
aşağıya	alul
aşağıya	alatt
aşağıya	alatta
aşağıya	alább
aşağıya	lent
yükleme	terhelés
yükleme	betöltése
yükleme	telepítés
yükleme	létesítmény
yükleme	feltöltés
yükleme	feltöltés
yükleme	feltöltése
yükleme	telepítés
yükleme	telepíteni
yükleme	telepítése
yükleme	letöltés
yükleme	letöltése
finalist	döntős
düzeltme	korrekció
düzeltme	javítások
düzeltme	korrekció
düzeltme	korrekciós
düzeltme	kiigazítás
düzeltme	helyesbítés
düzeltme	javítás
mail	mail
mail	levél
mail	levelek
mail	posta
somut	beton
somut	konkrét
somut	kézzelfogható
tennessee	tennessee
bak	nézd
glenn	glenn
başlatılan	elindított
başlatılan	indított
başlatılan	kezdeményezett
laura	laura
laura	laurát
anı	pillanat
anı	ani
giuseppe	giuseppe
nicholas	nicholas
nicholas	miklós
tahsis	juttatás
tahsis	elosztás
tahsis	kiosztott
mobile	mobilos
mobile	mobile
mobile	mobil
irmak	folyami
irmak	folyó
irmak	patak
yapıların	struktúrák
yapıların	szerkezetek
pennsylvania	pennsylvania
roll	tekercs
roll	gurul
roll	roll
duygu	érzelmek
duygu	érzelem
duygu	érzés
duygu	érzem
duygu	érezni
duygu	érzéssel
duygu	érzések
duygu	érzelmek
duygu	érzelem
görüntüler	képeket
görüntüler	képek
görüntüler	felvétel
görüntüler	felvételek
görüntüler	kijelzők
çağlar	évmilliók
karın	has
karın	feleségem
karın	felesége
karın	feleség
veteriner	állatorvos
veteriner	veterán
veteriner	állatorvos
veteriner	állatorvosi
veteriner	állatorvos
ağzı	szád
ağzı	száj
işlemler	műveletek
işlemler	üzemeltetés
işlemler	tranzakció
işlemler	ügyletek
işlemler	tranzakciók
guatemala	guatemala
guatemala	guatemalai
yüzeyi	felszín
yüzeyi	felület
yüzeyi	felszíni
kane	kane
arı	ari
arı	méhek
arı	méh
arı	méhecske
kitle	tömeges
kitle	tömege
kitle	mise
kitle	tömeg
yapraklı	leveles
gey	melegek
gey	meleg
gey	buzi
che	che
eleştirel	kritikus
lehçe	lengyel
lehçe	dialektus
germain	germain
taze	frissen
taze	friss
dakota	dakota
costa	costa
menzil	tartomány
menzil	távolság
yağlı	zsíros
yağlı	dagi
yağlı	zsíros
yağlı	olajos
bulls	bulls
bulls	bikák
kurumlar	intézmények
öneri	ajánlások
öneri	javaslatok
öneri	javaslat
öneri	ajánlás
öneri	pályázat
öneri	javaslat
işleyen	működése
işleyen	működés
işleyen	működőképes
kesim	vágás
kesim	vágó
kesim	vágás
silver	silver
silver	ezüst
yemin	fogadalom
yemin	eskü
yemin	eskü
yemin	fogadalom
yemin	fogadalmat
yemin	eskü
müller	müller
öncelikli	prioritás
öncelikli	elsőbbséget
cesur	merész
cesur	vakmerő
cesur	bátor
cesur	merész
cesur	bátor
cesur	bátor
piyasa	piac
piyasa	piaci
piyasa	market
ihanet	elárulta
ihanet	elárult
ihanet	árulás
ihanet	árulás
ihanet	elárulni
ihanet	árulás
rehberi	könyvtár
rehberi	könyvtárban
rehberi	kalauz
rehberi	útmutató
campbell	campbell
hizmetler	szolgáltatások
hizmetler	szolgáltatás
mitchell	mitchell
başlıklar	témák
başlıklar	fejlécek
başlıklar	címeket
başlıklar	címek
başlıklar	zászlók
başlıklar	főcím
büyü	bűbáj
büyü	varázsige
büyü	varázslat
büyü	varázs
büyü	magic
büyü	varázslat
büyü	mágia
palace	palota
palace	palace
kırdı	tört
kırdı	eltört
kırdı	összetört
kırdı	eltörte
wolfgang	wolfgang
bella	bella
break	szünet
break	törés
hawaii	hawaii
hawaii	hawaii
yalın	sima
yalın	csupasz
yalın	puszta
hilal	félhold
hilal	hilal
istihdam	foglalkoztatottság
istihdam	foglalkoztatási
istihdam	foglalkoztatás
şahsen	személyesen
clara	clara
düşmüş	leesett
düşmüş	fell
düşmüş	esett
düşmüş	elesett
düşmüş	bukott
düşmüş	elesett
denklemi	egyenlet
sosyoloji	szociológia
keith	keith
centre	középre
centre	központ
centre	centrum
ronald	ronald
kozmik	kozmikus
aya	aya
aya	hagia
koloni	kolónia
koloni	telep
budizm	buddhizmus
çevresel	környezetvédelmi
çevresel	környezet
çevresel	környezeti
turner	turner
altan	altan
geçit	kapu
geçit	kaput
geçit	portál
geçit	átjáró
geçit	kapu
geçit	átjáró
wimbledon	wimbledon
ayni	ugyanez
ayni	ugyanaz
borough	borough
borough	kerület
ilkeleri	alapelvei
ilkeleri	elvek
ilkeleri	alapelvek
ilkeleri	politikák
girişim	kezdeményező
girişim	kezdeményezés
girişim	venture
girişim	vállalkozás
girişim	enterprise
eva	eva
eva	éva
cape	cape
cape	fok
cape	köpeny
milwaukee	milwaukee
restore	helyreállt
gözaltına	őrizetbe
sekreter	titkárnő
sekreter	titkár
koruması	testőr
koruması	testőre
cook	cook
cook	főzni
cook	főz
cook	szakács
cook	főzés
kamerun	kamerun
şahsi	személyes
şahsi	személyi
murphy	murphy
denetimi	audit
denetimi	ellenőrzési
denetimi	ellenőrzés
par	par
anlaşmazlık	nézeteltérés
anlaşmazlık	nézeteltérések
anlaşmazlık	nézeteltérés
anlaşmazlık	ütközés
anlaşmazlık	konfliktusok
anlaşmazlık	konfliktus
anlaşmazlık	vitás
anlaşmazlık	vita
anlaşmazlık	jogvita
kısıtlı	korlátozott
kısıtlı	korlátozottak
kısıtlı	limited
kısıtlı	limitált
kısıtlı	korlátozott
kısıtlı	korlátolt
bologna	bolognai
sığır	szarvasmarha
sığır	szarvasmarhák
sığır	marha
sığır	szarvasmarha
sığır	marhák
sığır	szarvasmarhák
domates	paradicsom
domates	paradicsom
domates	paradicsomot
şövalye	lovag
şövalye	chevalier
ilke	szabályzat
ilke	politika
ilke	elv
ilke	alapelv
ilke	alapelvei
ilke	elvek
ilke	alapelvek
okullar	iskolákban
okullar	iskolák
okullar	iskola
kanalları	csatornák
kardeşleri	testvérek
roberts	roberts
akraba	relatív
akraba	viszonylagos
akraba	rokon
akraba	összefüggő
akraba	kapcsolódó
akraba	rokonok
akraba	rokon
akraba	kapcsolatban
castro	castro
bonus	prémium
bonus	bónusz
bonus	bónusz
bonus	bónuszok
mirası	örökség
mirası	öröksége
mirası	örökség
edge	edge
moğollar	mongolok
jin	jin
tavuk	tyúk
tavuk	csirke
tavuk	csirke
tavuk	csirkék
binbaşı	őrnagy
deneyim	élmény
deneyim	tapasztalat
deneyim	tapasztalatok
deneyim	tapasztalattal
ilkbahar	tavaszi
ilkbahar	tavasz
hannover	hannover
fiyat	árak
fiyat	árak
fiyat	ár
fiyat	ára
joan	joan
joan	jeanne
çabaları	erőfeszítéseket
çabaları	erőfeszítés
çabaları	erőfeszítések
ötesinde	túl
hikaye	sztori
hikaye	történet
hikaye	story
hikaye	története
hikaye	mese
dönüşümü	átalakítás
ölçü	mérés
ölçü	mérték
ölçü	intézkedés
sodyum	nátrium
lüks	deluxe
lüks	előkelő
lüks	luxus
lüks	fényűző
lüks	luxus
dolaylı	közvetetten
dolaylı	közvetett
