से	od
कीटविज्ञान	entomologija
एयरपोर्ट्स	aerodromi
टिड्डे	skakavac
टिड्डे	skakavaca
वाल्डो	waldo
जैकबसन	jacobson
केई	kei
कॅलिक्स्टस	kalist
एन्टेना	antene
ताबीज	talisman
अज्ञातव्यक्तिभीति	ksenofobija
जिआंगशी	jiangxi
परबत	parbat
डेंट	dent
अल्वारेज़	alvarez
शीले	scheele
वाइरल	virus
मिच	mich
मैक्ग्रा	mcgrath
प्रोजेस्टेरोन	progesteron
प्रोजेस्टेरोन	progesterona
यूगोस्लाव	jugoslovenska
यूगोस्लाव	jugoslavenski
यूगोस्लाव	jugoslavenska
बर्नले	burnley
निवेदित	zatražio
निवेदित	zatražila
निवेदित	tražio
कॉस्टेलो	costello
बूस्ट	jačaju
बूस्ट	jačanje
रिफ	riff
बेयर्ड	baird
वान्केल	wankelov
नाज	naz
लारेंज़	lorentz
लानी	lani
सर्ज	serge
वार्तालापों	razgovori
सोर	bolna
कूलम्ब	coulomb
जेटिक्स	jetix
मेरिनो	merino
बिंगो	bingo
जत्रोफा	jatropha
काहिल	cahill
बेन्थम	bentham
विद्युतवाहक	elektromotorna
बाथटब	kadi
विव	viv
तुफान	oluje
इमानदार	honest
नोआम	noam
पिंटर	pinter
कार्मेन	carmen
मैकग्रेगर	mcgregor
टेस	tes
रैमी	raimi
जैगर	jagger
ब्रेवरी	pivara
रेक्टर	rektor
डराया	upozorio
एन्ट्रॉपी	entropija
टेलस्टार	telstar
डिअर	drage
डिअर	draga
डिअर	dragi
डॉयचे	deutsche
इकोल	école
काफिला	konvoj
एसक्यूएल	sql
कोडक	kodak
नेवा	neva
विन्निपेग	winnipeg
हञ्जा	hanja
एन्ड्रेस	andres
एकाश्म	megalitska
थंडरबर्ड	thunderbird
नुई	nui
मैनी	manny
अश्क़ाबाद	aşgabat
मैकगिल	mcgill
दिनार	dinar
ठगी	prevaru
ठगी	prevare
ठगी	prevara
ठगी	prijevara
रेडियोसक्रिय	radioaktivnih
रेडियोसक्रिय	radioaktivnog
अब्दुस	abdus
फिंक	fink
सटन	sutton
पार्किन्सन	parkinson
हनिंगन	hannigan
स्टाइलिंग	styling
जियान	gian
रेकटस	rectus
बीकर	pehar
डफ़	duff
बिल्ले	marquis
एलियास	elias
जाँचें	pogledajte
जाँचें	check
रोड्रिगेज	rodriguez
बायोडीजल	biodizela
एपर्चर	aperture
मोजो	mojo
एड्रियाना	adriano
एड्रियाना	adriana
न्यूज़वीक	newsweek
लोअरकेस	lowercase
टेम्प्लेट	templates
किंग्सफोर्ड	kingsford
स्ट्रीटकार	streetcar
पत्तो	polazi
पत्तो	ostavlja
पत्तो	lišće
छुटपुट	sporadičnih
फेकने	zbacivanja
खनिक	rudar
खनिक	rudara
गर्ड	gerd
अरांत्ज़ा	arantxa
कर्टिन	curtin
ट्रैविस	travis
कीफर	kiefer
फ़ुलहम	fulham
पर्लमैन	perlman
लिम	lim
धर्मान्तरण	evangelical
चारी	chari
फ़ॉलो	slijedi
सेलिब्रेशन	proslava
सेलिब्रेशन	proslave
सेलिब्रेशन	slavlje
सेलिब्रेशन	proslavu
इंस्ट्रुमेंटेशन	instrumentation
फिच	fitch
अग्रभूमि	foreground
पाल्मे	palme
कॉम्बो	combo
शूमेकर	shoemaker
ओरो	oro
अज़ारेन्का	azarenka
ग्वांगझोउ	guangzhou
सीका	sika
कुए	que
अन्दाज़	mjera
अन्दाज़	mjeri
रीजियो	regio
तुवालू	tuvalu
फ़ूज्यान	fujian
फुरसत	rekreativnih
नाकेबंदी	blokada
नाकेबंदी	blokade
नाकेबंदी	blokadu
छूटा	propustio
नेस्तर	nestor
यूएससी	usc
घोषणाएँ	najavama
चिड़ी	klubovi
चिड़ी	klubova
पाल्ट्रो	paltrow
जिरी	jiří
अकल	mudrost
बहुलवाद	pluralizam
बूटलेग	bootleg
लॉट	lot
लॉट	mnogo
बाईकार्बोनेट	bikarbonat
ऊह	ooh
रुकावटें	prepreka
रुकावटें	prepreke
एल्कीन	alkeni
बेरिंट	barentsovo
गुआ	gua
खेतो	farmi
खेतो	farme
शिद्दत	očajnički
किरायेदारों	stanari
वस्तुनिष्ठावाद	pozitivizam
क्रिस्टोफ	christoph
रूहानी	ruhani
कोलबर्ट	colbert
आन्द्रेई	andrij
फेल्प्स	phelps
क्रासिंग	prelaz
क्रासिंग	prijelaz
क्रासिंग	prelaza
नियॉन	neon
मिनिक्स	minix
हेनी	heaney
रोलां	rolland
मैथ	matematike
मैथ	matematička
मैथ	matematici
मैथ	matematika
कालिमा	tami
कालिमा	tama
कालिमा	tame
डनलप	dunlap
वाइज़	weisz
जानकारीपूर्ण	informativno
शिरीन	shirin
स्वत्वाधिकार	autorska
स्वत्वाधिकार	copyright
इनलेट	inlet
गैरिंचा	garrincha
नाइल्स	niles
नेपालमे	nepala
गाला	gala
आईडिया	ideja
क्यूरेटर	kustos
कोरेत्ज़ा	corretja
हाइकिंग	planinarske
वीकेंड	vikend
क्लिफर्ड	lucian
क्लिफर्ड	clifford
कोमी	komi
टुकड़ो	komadi
टुकड़ो	komada
टैली	rezultatu
जिग्मे	jigme
याचक	peticiju
बेकाबू	nekontrolisane
परियां	meleki
परियां	anđeli
परियां	meleka
ट्रेडमिल	treadmill
प्रसारणकर्ता	emitera
प्रसारणकर्ता	emiter
रचेल	rachael
सेंटो	santo
एमएसएनबीसी	msnbc
यमनी	jemenski
यूफोरिया	euforija
टीप	note
टीप	nota
स्वाँग	simulacija
मिक्सर	miks
मिक्सर	mikser
लेगर	leger
मारिनो	marino
राशिफल	horoskop
लडे	osporio
कनेक्टेड	povezani
कनेक्टेड	povezana
ऊफ़ा	ufa
पाखण्ड	licemjerje
गंडिका	ganglion
स्थलमंडल	litosfera
सीसीडी	ccd
पृष्ठ}}	stranica}}
पाइक	pike
फार्मेट	formatu
फार्मेट	formata
फार्मेट	format
स्कली	skali
आरईसी	rec
नगा	nga
छोरा	boy
छोरा	dječak
छोरा	dečak
गेलर	geler
आइस्ड	iced
एक्टिविस्ट	forza
एंगेल	engel
साइटोसिन	citozin
मूरत	murat
वित्रुवियस	vitruvije
अंतोनियो	antonio
कोनर	conner
ग्रोसो	grosso
एमिलिया	emilia
रूखी	gruba
वाष्पोत्सर्जन	transpiracija
यारों	tipovi
बेशर्म	besramnici
ट्वानबी	toynbee
बैकस्ट्रोक	leđno
ब्रूनर	brunner
एग्रो	agro
सेगन	sagan
बंजारे	nomadi
डेनी	denny
देगास	degas
ट्यूनिस	tunis
फेस्ट	fest
ग्राफीन	grafen
एरियाना	ariana
अनहुइ	anhui
मस्जिदे	džamija
क्लो	clough
क्लो	chloe
आर्मंड	armand
हलीम	halim
बड्डी	buddy
एल्ब	laba
सतरंगी	duga
ऐन्डर्स	andersa
ऐन्डर्स	anders
गद्दारी	izdali
गद्दारी	izdao
गद्दारी	izdala
हैड्रियन	hadrijan
स्पेरी	sperry
होस्नी	hosni
फ़ैक्टरी	fabrika
संघवाद	federalizam
सदभावना	harmoniju
सदभावना	harmonije
सदभावना	harmonija
एस्थर	ester
टिया	tia
पिंजरा	cage
पिंजरा	tepiha
लम्हे	trenutaka
लम्हे	trenucima
एसएसएल	ssl
मैगनस	magnus
मिजो	mijo
नईम	naim
पामुक	pamuk
फैज़	faiz
डॉल्फ़िन	delfin
डोनेट्स्क	donjeck
होस्टल	prenoćište
मेयोनेज़	majoneza
तुम्बा	tumba
एफ्लेक	affleck
शिराज़ी	širazi
टुर	ture
रादेक	radek
बैंडिट	bandit
सशुल्क	organska
सशुल्क	platila
सशुल्क	platili
गुनाहगार	kriv
गुनाहगार	krivicu
गुनाहगार	krivima
गुनाहगार	kriva
गुनाहगार	krivim
नारकोटिक्स	narkotike
नारकोटिक्स	narkotika
बेध	probio
लुइज़	luiz
पूर्वजो	preci
कान्वेंट	manastir
पोस्टस्क्रिप्ट	postscript
एलेना	elena
एलेना	alena
सुम्मा	summa
सीनेटरों	senatora
टली	tully
तलाल	talal
छुपाएँ	kriti
शिफ़्ट	pomak
रॉकर्स	rokeri
टका	taka
नेटफ्लिक्स	netflix
मोटू	motu
पुली	puli
मानचित्रकला	cartography
मेलानी	melanie
जीनो	gino
खींचें	trase
निप्पन	nippon
प्रतीक्षारत	čekanje
प्रतीक्षारत	čekajući
प्रतीक्षारत	čeka
प्रतीक्षारत	čekaju
प्रतीक्षारत	čekanja
परिवर्द्धन	fisija
इमोशनल	emocionalne
बाँझ	nedaleko
हैमपडेन	hampden
फ़रिश्तों	meleki
फ़रिश्तों	anđeli
फ़रिश्तों	meleka
बदचलन	bludnica
एम्ब्रोस	ambrose
डमी	dummy
बोनोबो	bonoba
नेमस्पेस	namespace
तमांग	tamang
जागे	awake
विचारण	suđenje
स्कॉलरशिप	stipendiju
स्कॉलरशिप	stipendija
पार्थेनन	partenon
