年	سال
苦苦	تلخ
賭徒	قمارباز
吸盤	ساکر
化油器	کاربراتور
伏特加	ودکا
鉬	مولیبدن
巴西利亞	برازیلیا
鮮花	گل
鮮花	گلها
孔洞	سوراخ
孔洞	حفره
孔洞	گودال
鴨子	اردک
鴨子	داک
鴨子	اردک
鴨子	مرغابی
魚叉	هارپون
顫音	trill
芳香族	خوشبو
瞎子	کور
瞎子	نابینا
漏水	نشت
釩	وانادیم
最輕	سبکترین
鞭子	تازیانه
鞭子	ویپ
鞭子	شلاق
血親	همخونی
會眾	جماعت
會眾	آدینه
畫畫	نقاشی
畫畫	ترسیم
畫畫	نقاشی
畫畫	کشیدن
葡萄球菌	aureus
護城河	خندق
重復	تکرار
不孕	ناباروری
藐視	اهانت
藐視	تحقیر
抽樣	نمونه
綠寶石	زمرد
煉金術	کیمیا
女主人	معشوقه
養分	مغذی
原產地	خاستگاه
原產地	مبدأ
原產地	منشأ
原產地	مبدا
瑜珈	یوگا
鐳	رادیوم
雇傭	استخدام
余弦	کسینوس
狒狒	بابون
鉭	تانتال
弊病	گناهانش
同質	همگن
包袱	چمدان
包袱	مسافری
傷亡人數	تلفات
排演	تمرین
問卷調查	سروی
問卷調查	نظرسنجی
抱抱	بغل
抱抱	آغوش
殖民主義	استعمار
僵化	صلب
論據	حجت
論據	برهان
論據	استدلال
荒涼	زعفرانلو
摘錄	برگزیده
摘錄	استخراج
摘錄	چکیده
禮遇	ادب
禮遇	تواضع
捲軸	reel
捲軸	لغزش
捲軸	کتیبه
捲軸	طومار
求偶	معاشقه
經常性	راجعه
手帕	دستمال
省省	ولایت
省省	استان
省省	مهدیه
侍者	گارسون
道義	اخلاقی
道義	اخلاق
道義	اخلاقیات
道義	اخلاقی
道義	اخلاق
卡路里	کالری
存貨	موجودی
存貨	سهام
刻字	حکاکی
刻字	حک
喉舌	سخنگو
凌空	volley
傢俱	اثاث
傢俱	اثاثیه
傢俱	مبل
傢俱	مبلمان
鹽度	شوری
轉發	ارجاع
乳頭	پستان
蕨類	فرن
蕨類	سرخس
獴	خدنگ
指針	اشارهگر
因果關係	علیت
靖子	یاسوکو
委屈	متضرر
委屈	شکایات
滾輪	راهسازی
勤勞	کوشا
勤勞	پرتلاش
盧梭	روسو
流動性	نقدینگی
流動性	تحرک
公正性	بیطرفی
草草	شتابان
拖鞋	دمپایی
實心	توپر
實心	یکدست
實心	جامد
卑微	فروتن
卑微	حقیر
卑微	متواضع
無恥	ناشایست
飲水	آب
難民營	اردوگاه
難民營	اردو
難民營	کمپ
電離層	یونوسفر
優先權	اولویت
視網膜	شبکیه
視網膜	شبکیه
錫金	سیکیم
精煉	تزکیه
精煉	پالایش
債權人	طلبکار
腸胃	گوارشی
異教徒	مشرکان
頁岩	شیل
摻雜	دوپینگ
摻雜	آلایش
倉儲	انبار
贖回	رستگاری
蒼白	کمرنگ
愧疚	گناه
暗礁	آبسنگ
奴隸制	بردگی
羞愧	شرم
羞愧	رسوا
羞愧	خجالت
備案	بایگانی
外孫女	نوه
童貞	بکارت
童貞	باکرگی
驗屍	کالبدشکافی
幸一	کیوتی
緞	ساتن
奇觀	شگفتیهای
奇觀	عجایب
黃銅	برنجی
黃銅	مس
愚者	ابلهان
自負	نفس
自負	اگو
白楊	سپیدار
白楊	صنوبر
創造力	خلاقیت
葉綠素	سبزینه
鐵皮	حلبی
鐵皮	تین
鐵皮	قلع
巷子	کوچه
獨特性	تکینگی
地窖	سرداب
地窖	دخمه
同情心	شفقت
同情心	دلسوزی
同情心	مهربانی
剔	ناخنک
雲彩	ابری
雲彩	ابر
雲彩	ابرها
告解	اعتراف
告解	اقرار
疝	فتق
疝	دیافراگم
終端機	ترمینال
終端機	پایانه
酸度	اسیدی
印表機	چاپگر
印表機	چاپگرهای
淡紫色	اسطوخودوس
淡紫色	سنبل
淡紫色	یاسی
輕聲	نجوا
輕聲	زمزمه
無神論	بیخدایی
無神論	آتئیست
對齊	تراز
對齊	تراز
計時器	تایمر
酵母菌	مخمر
渴求	دلم
燉	خورش
地牢	سیاهچال
地牢	سیاهچال
檢疫	قرنطینه
母牛	گاوه
母牛	گاوی
母牛	گاو
離線	منفصل
離線	آفلاین
議定	موافقت
議定	موافق
議定	توافق
誓約	دارما
果園	باغها
髒	کثیف
髒	کثیفی
卵泡	بفردی
串通	تبانی
潛意識	ناخودآگاه
潛意識	ناخودآگاه
潛意識	بیهوش
割禮	ختنه
釔	ایتریم
片語	عبارت
片語	عبارتهای
耐性	صبور
耐性	شکیبایی
耐性	صبر
展期	واژگونی
浴缸	وان
浴缸	لگن
差額	تفاوت
差額	تفاوتهای
差額	تفاوتها
差額	اختلاف
差額	تفاوت
差額	فرق
輕輕	نرمی
外科手術	جراحی
嘟嘟	بوق
嘟嘟	بیپ
皮草	خز
八哥	مینای
馬桶	توالت
男中音	باریتون
女權	فمینیست
女權	feminist
機遇	فرصتی
機遇	فرصت
機遇	فرصتها
機遇	فرصتهای
衰敗	پوسیدگی
血肉	گوشتی
血肉	جسم
血肉	گوشت
夢魘	کابوس
吉普車	جیپ
抱負	بلندپروازی
大便	گوزه
鎵	گالیم
尼古丁	نیکوتین
噴氣	جت
易碎	شکننده
腰椎	کمر
不明飛行物	ufo
結核	سل
洞察	اندیشیدن
洞察	بصیرت
歇斯底里	عصبی
歇斯底里	هیستری
地鼠	گوفر
前瞻	فورسایت
排骨	دنده
日蝕	گرفتگی
日蝕	خورشیدگرفتگی
鑭	لانتان
腐蝕性	خورنده
米色	نخودی
米色	بژ
黃瓜	خیار
搶掠	غارت
鹵素	هالوژن
大廚	سرآشپز
大廚	آشپز
音波	سونیک
長褲	شلوار
長褲	شلوارهای
阿拉巴馬	آلاباما
氣象學家	هواشناسان
芥末	خردل
芥末	خردلی
鄉紳	اسکوایر
雄心勃勃	بلندپرواز
絕對值	مطلق
營養不良	سوءتغذیه
孵化器	incubator
堅果	مهره
堅果	فندقی
堅果	آجیل
放縱	عزا
草藥	گیاهان
芥菜	خردل
芥菜	خردلی
胸圍	سوتین
胸圍	bra
胸圍	سوتین
胸圍	برا
胸圍	بالاتنه
貧民窟	زاغه
壕溝	خندق
油氣	هیدروکربنها
腎上腺素	آدرنالین
腎上腺素	اپی
母后	مادر
母后	مادری
鉈	تالیوم
花兒	گل
花兒	گلها
花兒	گل
花兒	شکوفه
花兒	فلاور
適中	میانه
雜技	تردستی
雜技	آکروباتیک
記憶力	خاطره
記憶力	حافظه
記憶力	حافظۀ
扁桃	بادام
補助金	دهد
海象	والراس
海象	گراز
背誦	تلاوت
背誦	قرائت
解聘	برکناری
僵	سیخ
僵	سفتی
巡邏隊	گشت
巡邏隊	گشتی
巡邏隊	پاترول
遊牧民族	عشایر
郵寄	نامۀ
郵寄	نامه
郵寄	پستی
起重機	جرثقیل
起重機	درنای
起重機	کرین
起重機	درنا
回響	پژواک
枕頭	متکا
枕頭	بالش
枕頭	تکیه
療傷	شفای
療傷	درمانی
療傷	شفا
療傷	درمان
訊問	بازجویی
訊問	بازجوئی
訊問	بازجویی
權杖	گرزه
閥門	دریچه
閥門	سوپاپ
壞蛋	پررو
地堡	سنگر
洞察力	اندیشیدن
洞察力	بصیرت
節儉	صرفه
節儉	بازارچه
沸騰	جوش
方框	باکس
方框	جعبه
方框	جعبه
比例尺	مقیاس
書架	قفسه
書架	طاقچه
拋物線	سهموی
拋物線	سهمی
血友病	هموفیلی
苯乙烯	استایرن
圍巾	روسری
圍巾	شال
味精	msg
橋牌	پل
橋牌	پلی
勸導	ترغیب
禿頭	کچل
禿頭	کچله
禿頭	طاس
陰極	کاتد
豪豬	تشی
豪豬	خارپشت
鐘擺	آونگ
麥芽	مالت
豐滿	فربه
批評家	منتقدان
批評家	منتقدین
批評家	معترض
批評家	منتقد
雜草	گرس
雜草	علف
拘留所	بازداشت
野火	آتشسوزی
水桶	دلو
水桶	سطل
共謀	توطئه
共謀	دسیسه
共謀	همدستی
靜音	لاله
靜音	لال
靜音	بیصدا
納賽爾	ناصر
寢室	خوابگاه
藥理學	داروشناسی
抑鬱症	افسردگی
抑鬱症	فرورفتگی
抑鬱症	رکود
草圖	طرح
受益人	ذینفع
蛆	خرمگس
水泡	تاول
渦輪機	توربین
渦輪機	توربینهای
靈活性	انعطاف
沙丁魚	ساردین
沙丁魚	ساردین
靈媒	روانی
雀斑	مکی
輪盤	رولت
孕期	حاملگی
孕期	بارداری
領帶	گره
領帶	کروات
領帶	کراوات
領帶	کراوات
馬甲	جلیقه
鋒利	شارپ
鋒利	تیزی
鋒利	هشیار
鋒利	تیز
聲學	آکوستیک
聲學	آکوستیک
大腳	پاگنده
避難所	پناهگاه
避難所	پناه
避難所	پناهگاه
避難所	محراب
避難所	حرم
避難所	پناه
避難所	پناهی
雄偉	جلالت
鞭炮	ترقه
疲憊	فرسودگی
疲憊	خستگی
抗辯	دادخواست
哀愁	غم
哀愁	اندوه
堤道	گذرگاه
茶壺	قوری
疤	زخم
傳染性	واگیردار
傳染性	مسری
傳染性	مسری
白蘭地	برندی
白蘭地	کنیاک
亞麻	کتان
適應性	سازگار
適應性	توافقی
適應性	اقتباس
適應性	سازگاری
棍子	چوب
撞車	سقوط
撞車	کراش
撞車	فروپاشی
救星	ناجی
救星	منجی
責難	سرزنش
責難	ملامت
耳環	گوشواره
耳環	گوشواره
洗滌	شستشوی
洗滌	شستشو
洗滌	شستن
呻吟	ناله
難產	زاییدن
難產	زایمان
細則	قواعد
細則	قوانین
細則	قاعده
細則	قانون
無花果	انجیر
純淨	پاکی
櫃台	شمارشگر
裝飾品	زینتی
裝飾品	زیور
勘測	surveying
地籍	کاداستر
高山族	هایلندر
買主	خریدار
極權主義	توتالیتر
窘迫	شرمساری
窘迫	خجالت
搖籃曲	لالایی
巫婆	جادوگر
巫婆	جادوگری
隱身	نامریی
隱身	نامرئی
極權	توتالیتر
湯匙	قاشق
育兒	والدین
啄木鳥	دارکوب
常備	قیام
常備	ایستاده
常備	ایستادن
機油	نفت
機油	اویل
機油	روغن
藥草	هرب
藥草	گیاهان
訂正	بازبینی
澆	ریزان
旁觀者	تماشاچیان
旁觀者	تماشاگران
玷污	سالی
移民局	مهاجرت
喪葬	دفن
喪葬	خاکسپاری
喪葬	ختم
喪葬	خاکسپاری
陪審員	منصفه
味覺	مزه
味覺	ذائقه
壞死	نکروز
瑪瑙	عقیق
瑪瑙	اونیکس
紅木	ماهون
紅木	رزوود
紅木	ردوود
懶惰	تنبل
懶惰	تنبلی
懶惰	تنبل
懶惰	کسالت
懶惰	تنبلی
懶惰	تنبلی
氫化	هیدرید
穩步	ثابت
穩步	یکنواخت
火種	جرقه
火種	اسپارک
穀倉	انبار
穀倉	طویله
興奮劑	دوپینگ
興奮劑	آلایش
興奮劑	محرک
才幹	استعداد
才幹	ذکاوت
才幹	استعدادها
散熱器	رادیاتور
褻瀆	کفر
稅金	مالیات
稅金	مالیاتی
老了	پیر
老了	قدیمی
老了	قدمت
老了	کهنه
保證金	اوراق
保證金	بند
保證金	سپرده
保證金	باند
保證金	پیوند
單軌鐵路	قم
癢	خارش
癢	ایچی
癢	خارش
奎寧	کینین
尿布	پوشک
尿布	پوشک
藍莓	بلوبری
截獲	رهگیری
鰻魚	مارماهی
狹隘	باریکه
狹隘	باریک
限額	حد
限額	محدود
限額	محدودیت
限額	سهمیه
限額	محدودیتها
限額	محدودیت
產生器	مولد
產生器	زا
產生器	ژنراتور
火爐	اجاق
火爐	کوره
火爐	شومینه
措辭	lex
鐵匠	آهنگری
鐵匠	آهنگر
公雞	خروس
公雞	کیر
公雞	خروس
請願書	درخواستها
請願書	دادخواست
傭人	نوکر
傭人	بنده
傭人	خدمتکاری
理髮師	باربر
理髮師	barber
理髮師	آرایشگر
理髮師	سلمانی
理髮師	آرایشگر
樹懶	تنبل
樹懶	تنبلی
肚皮	شکم
肚皮	بلی
肚皮	شکمش
安樂死	اتانازی
失竊	سرقت
失竊	دزدی
跳動	لت
金匠	زرگر
留聲機	گرامافون
留聲機	گرامافون
序數	ترتیبی
聚氯乙烯	pvc
盒裝	جعبه
毛毯	روکش
毛毯	پتوی
毛毯	پتو
毛毯	پتو
上癮	معتاد
上癮	اعتیاد
上癮	اعتیادآور
無機	معدنی
痛風	نقرس
克里姆林宮	کرملین
床單	ملافه
牡蠣	صدف
噩夢	کابوس
牧草	چراگاه
寶塔	پاگودا
手提箱	چمدان
污辱	توهین
氣象學	هواشناسی
巴貝多	باربادوس
達喀爾	داکار
拳手	باکسر
拳手	بوکسر
拳手	بوکسور
拳手	رزمنده
拳手	جنگنده
拳手	مبارز
拳手	مبارزان
瘋了	دیوانه
瘋了	دیوونه
瘋了	دیونه
純純	خالص
純純	ناب
純純	پاک
刺繡	گلدوزی
悠閒	عابران
力爭	کوشش
藥水	معجون
藥水	اکسیر
藥劑師	داروسازان
藥劑師	داروساز
膿	چرک
俠義	جوانمردی
接住	گرفتن
接住	بگیرن
接住	کچ
仇視	کینه
仇視	بغض
仇視	عداوت
仇視	نفرت
結核病	سل
溫度計	دماسنج
釤	ساماریم
胳膊	بازو
胳膊	دست
胳膊	آرم
胳膊	بازوی
悍馬	هامر
瀋陽市	شنیانگ
壯舉	انداختند
壯舉	شاهکار
嚴酷	سختگیر
嚴酷	زننده
嚴酷	خشن
送貨	تحویل
送貨	زایمان
番紅花	زعفران
辮子	بافتن
內疚	گناه
膠帶	نوار
手肘	آرنج
手肘	آرنج
民團	خودسر
滑輪	قرقره
登革熱	دنگی
洗衣機	واشر
胎盤	جفت
陰離子	آنیون
排泄物	سرگین
果凍	ژله
自助餐	بوفه
面談	مصاحبه
面談	مصاحبه
鄰里	همسایه
鄰里	همسایگی
鄰里	محله
鄰里	همسایگی
袖子	آستین
無神論者	بیخدایان
無神論者	آتئیست
銪	یوروپیم
撬	فضولی
地心引力	گرانشی
地心引力	جاذبه
地心引力	گرانش
鯢	سمندر
沖洗	سیفون
胸骨	جناغ
織物	پارچه
織物	پارچه
附表	برنامه
附表	زمانبندی
無名氏	ناشناس
無名氏	گمنام
魔羯座	کاپریکورن
罪孽	گناه
罪孽	sin
罪孽	گناهی
罪孽	گناهان
雜耍	تردستی
壹岐	ایکی
拐杖	نیشکر
書籤	نشانک
口紅	ماتیک
各層	لایه
摩加迪沙	موگادیشو
拖拉機	تراکتور
拖拉機	تراکتورسازی
腳跟	پاشنه
腳跟	پاشنه
鼬鼠	راسوی
沼澤地	باتلاق
沼澤地	مرداب
夾克	ژاکت
夾克	کاپشن
證言	شهادت
押金	سپرده
押金	سپرده
繃帶	بانداژ
繃帶	پانسمان
鑽探	حفاری
裝束	کسوت
隔間	کوپه
焦油	تار
焦油	قیر
焦油	tar
腫脹	تورم
腫脹	متورم
腫脹	ورم
腫脹	ورم
旗子	پرچم
旗子	پرچم
旗子	پرچمها
旗子	پرچمهای
電子計算機	رایانه
電子計算機	کامپیوتر
電子計算機	کامپیوترها
沈默	صامت
沈默	سایلنت
沈默	خاموش
沈默	خموش
沈默	سکوت
空閒	بیکار
鏈球菌	استرپتوکوک
掩體	سنگر
貯存	انبار
貯存	ذخیره
比目魚	کفشک
弘樹	هیرو
講課	منبر
講課	سخنرانی
包租	منشور
包租	چارتر
蓋世太保	گشتاپو
辯證	دیالکتیک
釘子	nail
釘子	ناخن
釘子	میخ
釘子	ناخن
釘子	میخ
腹膜	peritoneal
手續費	اجرت
手續費	مزد
手續費	دستمزد
手續費	شهریه
乳製品	لبنیات
洋娃娃	عروسکی
洋娃娃	عروسک
洋娃娃	عروسک
劉海	چتری
欽佩	تحسین
肺泡	حفره
飛盤	فریزبی
互助會	انجمن
慰藉	تسلیت
紅利	پاداش
紅利	جایزه
紅利	امکاناتی
電導	رسانندگی
枕木	خفتگان
時髦	بدبو
時髦	پررو
離合器	ریش
離合器	کلاچ
鍀	تکنسیم
敵手	حریف
雲母	میکا
籃子	سبد
雙唇	لبها
雙唇	لب
髂	ایلیاک
銻	آنتیموان
馴鹿	کاربو
馴鹿	گوزن
包頭	بائوتو
親屬關係	خویشاوندی
創造性	خلاقیت
創造性	خلاق
創造性	خلاقانه
創造性	خلاقیت
親和	پیوستگی
海狸	بیورز
錇	برکلیم
皮包	کیف
親密關係	صمیمیت
不健康	ناسالم
謙卑	فروتن
謙卑	حقیر
謙卑	متواضع
謙卑	خاکسار
謙卑	فروتنی
謙卑	فروتن
謙卑	زاری
謙卑	تواضع
叛國罪	خیانت
皮帶	تسمه
皮帶	کمربند
點綴	آراسته
小指	پینکی
謙虛	عفت
謙虛	فروتن
謙虛	حقیر
謙虛	متواضع
謙虛	فروتن
謙虛	متواضع
信譽	اعتبار
信譽	آبرو
信譽	شهرت
信譽	شهرتش
纖維素	سلولز
煎餅	کوفته
遊蕩	سرگردان
遊蕩	پرسه
餵養	تغذیه
台階	گام
台階	مرحله
台階	قدم
鈇	فلروویوم
菠菜	اسفناج
悄悄地	بیصدا
煮沸	جوش
煮沸	جوشش
煮沸	جوش
地契	زحمات
毒癮	اعتیاد
結腸	روده
囊腫	کیست
雷管	چاشنی
薯條	چیپس
漿果	شقایق
糖原	گلیکوژن
手淫	جلق
手淫	خودارضایی
睪丸	بیضه
睪丸	خایه
睪丸	بیضه
解藥	پادزهر
碳氫化合物	هیدروکربنها
碳氫化合物	هیدروکربن
申請書	کاربردی
申請書	کاربرد
申請書	کاربردها
逝者	مرحوم
潛水員	غواص
框框	قاب
框框	چارچوب
框框	فریم
荒淫	طمع
荒淫	عیاشی
累了	خسته
科倫坡	کلمبو
責怪	سرزنش
責怪	ملامت
責怪	مقصر
最壞	بدترین
閹黨	گروهک
呱	کواک
鴇	هوبره
保費	اضافی
嘟	بوق
嘟	بیپ
切線	مماس
切線	تانژانت
聖詩	مزمور
純化	تطهیر
純化	تصفیه
面紗	حجاب
面紗	حجابی
保皇黨	رویالیست
跛	لنگ
便秘	یبوست
撫慰	آرامش
撫慰	آسودگی
撫慰	دلداری
撫慰	آسایش
自給	معاش
誓詞	نذر
誓詞	نذری
誓詞	قسم
誓詞	سوگند
誓詞	نذر
胸膛	سینه
胸膛	صندوقچه
小菜	غذایی
小菜	خوراک
小菜	دیش
彎彎	خم
彎彎	بند
米妮	مینی
枷鎖	بندها
枷鎖	زنجیرها
白樺	توس
白樺	برچ
合意	رضایتی
潤滑劑	لوبه
潤滑油	لوبه
收據	رسید
收據	فاکتور
釙	پولونیم
謎語	معما
詩意	شاعرانه
碳化物	کاربید
產婦	مادرانه
產婦	زایشگاه
逗號	کاما
逗號	کاما
簧片	رید
沈沒	فرورفته
流離失所	زوال
流離失所	جابجایی
流離失所	گردشی
算盤	چرتکه
