les	на
autrichienne	австрийски
nobles	благородник
nobles	благородни
nobles	благородно
nobles	благородна
nobles	благороден
nobles	благородници
nobles	благородниците
exprimer	експресна
exprimer	експрес
vendre	продава
vendre	продава
vendre	продаване
vendre	продажба
maintenance	поддръжка
maintenance	поддържане
vicomte	виконт
vicomte	виконт
session	заседание
session	сесия
session	сесията
session	сеанс
marshall	маршал
marshall	маршъл
sorbonne	сорбоната
lang	ланг
vallées	долини
indienne	индианец
indienne	индиец
indienne	индийско
indienne	индийски
indienne	индийска
inc	inc
just	просто
just	само
suites	апартаменти
alentours	обстановка
alentours	обкръжение
alentours	среда
contrôler	контролиране
contrôler	контрол
contrôler	контролиране
pietro	пиетро
chœurs	хор
chœurs	хор
chœurs	хорове
colons	колонисти
colons	заселници
colons	заселниците
brésilienne	бразилски
arsenal	арсенал
adrien	адриен
adrien	ейдриън
adrien	ейдриан
adrien	адриан
larry	лари
majoritairement	предимно
majoritairement	преобладаващо
spéciales	специалитети
spéciales	специална
spéciales	специално
spéciales	специални
spéciales	специален
récentes	скорошна
récentes	скорошни
récentes	скорошно
récentes	отскоро
policiers	полицаи
policiers	полиция
armement	въоръжава
armement	въоръжение
armement	оръжие
armement	оръжия
armement	оръжията
armement	въоръжение
armement	въоръжение
exprime	изразява
ailier	крилото
ailier	крило
ailier	уинг
ailier	уингър
off	off
off	изключено
marion	мериън
marion	марион
robe	рокля
golf	голф
baker	бейкър
normalement	нормално
normalement	обикновено
jay	джей
mystère	мистерия
mystère	мистерията
mystère	загадка
mystère	mystère
stewart	стюърт
stewart	стюарт
stewart	стюард
phénomènes	явления
phénomènes	феномен
phénomènes	феномени
sint	синт
similaires	подобно
similaires	подобен
similaires	сходен
similaires	подобна
similaires	подобни
sage	мъдра
sage	мъдро
sage	мъдри
sage	мъдър
sage	мъдрец
sage	сейдж
vaisseaux	корабите
vaisseaux	кораби
vaisseaux	съдове
vaisseaux	кораби
béton	конкретни
béton	бетон
lions	лъвовете
lions	лъвове
idéal	идеален
