את	你
כתום	橘色
כתום	橘子
כתום	橙色
כתום	橘
הלוואי	願望
הלוואי	祝願
פלוס	加上
פלוס	加
דודה	姑姑
דודה	伯母
דודה	姨媽
דודה	阿姨
דודה	姑姑
דודה	姨媽
השלם	完整
השלם	完成
מתמטיקאים	數學家
להפיץ	傳播
להפיץ	散播
להפיץ	蔓延
מחליטה	決定
ולנסיה	valencia
ניגריה	奈及利亞
מסייעת	協助
פנייה	peña
ייל	耶魯
פלישה	入侵
פלישה	侵略
טרנר	turner
שקול	考慮
דוחה	毛
דוחה	毛額
עמידה	站立
עמידה	常備
עמידה	常設
מימוש	兌換
הנחות	折扣
הנחות	假設
הנחות	假定
האורך	長度
מרפא	治癒
השיח	話語
קשורות	相關
מחפשים	搜尋
חשבונות	賬單
חשבונות	帳單
חשבונות	法案
חשבונות	決算
רכיבים	元件
רכיבים	元素
רכיבים	成分
רכיבים	原料
רכיבים	成份
איימי	amy
נרכש	購買
נבון	明智
נבון	英明
ונצואלה	委內瑞拉
תפילות	祈禱
תפילות	禱告
אמנויות	藝術
טכניים	技術
שומרים	守衛
שומרים	衛兵
שומרים	守護者
שומרים	監護人
הרקולס	大力士
שמורות	預留
שמורות	保留
פלסטיק	塑料
פלסטיק	塑膠
פלסטיק	塑料
פלסטיק	塑膠
צמצום	減少
צמצום	裁減
צמצום	減少
צמצום	狹義
צמצום	狹隘
צמצום	縮小
צמצום	窄
צמצום	狹窄
מנור	莊園
קלט	投入
קלט	輸入
חינם	free
חינם	自由
חינם	免費
ריגול	諜
ריגול	間諜
עשן	煙
עשן	吸煙
עשן	煙霧
מקסים	可愛
מקסים	可愛
מקסים	格言
מקסים	迷人
רעות	壞
החלפה	切換
החלפה	開關
החלפה	兌換
החלפה	交換
החלפה	交易所
החלפה	交流
החלפה	交換
החלפה	互換
החלפה	貿易
העקרונות	原則
פקודות	命令
פקודות	命令
פקודות	訂單
זיקה	親和
זיקה	親和性
בודדות	孤單
בודדות	寂寞
בודדות	孤獨
אונו	小野
אונו	大野
חימום	熱
חימום	熱火
חימום	加熱
חימום	熱力
חימום	熱量
חימום	暖氣
חימום	供暖
חימום	加熱
וינסנט	vincent
המאמינים	信士
המאמינים	信徒
הקלטה	錄音
הקלטה	記錄
להתנגד	抵制
להתנגד	抗拒
לחסל	消除
יפים	漂亮
יפים	美
יפים	美女
יפים	美麗
קיצונית	激進
קיצונית	極端
קיצונית	極度
קיצונית	極限
מולדת	故鄉
מולדת	家園
מולדת	祖國
מולדת	國土
זוגי	夫妻
זוגי	情侶
זוגי	夫婦
זוגי	雙重
דתות	宗教
רוקח	藥劑師
יוטה	猶他州
יוטה	猶他
צאצאים	後代
צאצאים	後裔
צאצאים	後代
אצבעות	腳趾
אצבעות	手指
צדדי	邊線
מאלו	malo
אישורים	核准
אישורים	批准
אישורים	許可證
מקדוניה	馬其頓
תוקן	固定
מתיישבים	殖民者
רויאל	皇家
רויאל	皇室
נחיתה	降落
נחיתה	登陸
נחיתה	落地
נחיתה	著陸
גלם	raw
גלם	原始
גלם	生
יצרני	製造商
יוזמה	倡議
ביולוגיה	生物
ביולוגיה	生物學
מתכנן	規劃
הגה	舵
מתוכנן	排定
הוחלפו	取代
נדירה	稀有
נדירה	難得
נדירה	罕見
תחליף	替代品
תחליף	替代
תחליף	替代
תחליף	取代
תחליף	替換
תחליף	更換
תחליף	代替
אינסוף	無盡
אינסוף	無限
אינסוף	無窮
אינסוף	無限
אינסוף	無窮
שוד	打劫
שוד	劫
שוד	搶劫
שליטי	統治者
זן	禪
זן	魚種
זן	物種
הריין	萊茵河
הידרו	水力
ניירות	論文
המציא	發明
שנאה	仇視
שנאה	仇恨
שנאה	憎恨
שנאה	恨
שנאה	討厭
שנאה	仇恨
אפריקאי	非洲
פרדי	freddy
סחורות	商品
סחורות	商品
סחורות	貨物
טלסקופ	望遠鏡
אסי	asi
אסי	assi
קרניים	射線
קרניים	牛角
עומס	負載
עומס	裝載
עומס	負荷
המחוקקת	立法院
מסכימים	同意
מעבורת	太空梭
מעבורת	穿梭
מעבורת	渡船
מעבורת	渡口
מעבורת	渡輪
האר	har
אום	umm
עותק	複製
עותק	副本
קיסרי	帝王
תקפה	有效
גופה	屍體
גופה	體
גופה	身體
גופה	屍
אוהדי	粉絲
פיוטר	白蠟
פיוטר	piotr
פיוטר	pyotr
משקה	喝
משקה	喝酒
משקה	飲料
עממי	民謠
עממי	民間
עממי	民俗
דיר	deir
תהילה	名望
תהילה	名氣
תהילה	榮耀
תהילה	光榮
אחורה	背
אחורה	回
סיפק	提供
והלחין	作曲
תעסוקה	就業
הסוגים	類型
משלים	補充
משלים	輔助
משלים	互補
משלים	相輔相成
אחרונים	上次
אחרונים	最後
אחרונים	最近
אחרונים	近期
הדנובה	多瑙河
דרשה	佈道
ראשונית	初步
ספנסר	spencer
נור	nur
דנים	丹麥
בוגרת	成人
בוגרת	成年人
בוגרת	成年
בוגרת	成熟
אחיינו	外甥
אחיינו	侄子
שייכות	關聯性
הגלריה	畫廊
פאן	潘
פאן	泛
פאן	pan
עונשין	罰
עונשין	懲罰
עונשין	處罰
עונשין	刑罰
קון	con
קני	kenny
הפער	間隙
הפער	缺口
הפער	差距
להביס	敗
חוט	電線
חוט	鋼絲
חוט	鐵絲
חוט	線
עיתונאית	記者
מסוק	直升機
מסוק	直升飛機
הרצועה	皮帶
הרישיון	執照
הרישיון	駕照
הרישיון	許可證
דשא	草
דשא	草地
דשא	草叢
פרידה	失戀
פרידה	分手
פרידה	告別
פרידה	離別
פרידה	frida
טונות	噸
מעצב	設計師
סטטיסטיקה	統計數字
חתך	切
חתך	削減
חתך	剪
חתך	割
חתך	切口
דטרויט	底特律
גלוי	可見
הקוונטים	量子
חשיפת	曝光
הסוחר	商人
הסוחר	商家
נה	neh
דיגיטלי	數碼
דיגיטלי	數位
צירים	鉸鏈
צירים	收縮
צירים	勞動
צירים	勞力
צירים	勞動力
צירים	勞工
עוזרת	助手
עוזרת	助理
הוקי	曲棍球
הוקי	冰球
בפנים	內在
בפנים	裡面
בפנים	內心
בפנים	內部
חרדה	焦急
חרדה	焦慮
חרדה	焦慮
התיישב	定居
פער	間隙
פער	缺口
פער	差距
בסיני	西奈
טורים	欄
סבב	輪值
סבב	旋轉
סבב	自轉
סבב	輪換
שריד	殘餘
שריד	遺跡
שריד	遺跡
שריד	遺物
עמותה	結社
עמותה	協會
הדלת	門
טכניקה	技術
טכניקה	技巧
חוקרת	研究者
חוקרת	研究員
ארטילריה	大炮
ארטילריה	火炮
ארטילריה	炮兵
עמיתים	同事
שפר	schaeffer
הי	嘿
טבעות	環
טבעות	戒指
בסיסים	基地
קרס	勾勾
קרס	鈎
הבטן	胃
הבטן	肚子
חירות	自由
חירות	自由
יונים	離子
יונים	鴿
יונים	鴿子
קיטור	蒸氣
קיטור	蒸汽
כריסטינה	christina
כריסטינה	cristina
ממלכות	王國
בייקר	貝克
תוניסיה	突尼西亞
הברכה	祝福
ביולוגי	生物
ביולוגי	生物學
האג	海牙
שועל	狐
שועל	狐狸
שועל	fox
מקרטני	mccartney
קרבי	作戰
חדה	尖銳
חדה	鋒利
חדה	銳利
פלילית	罪犯
כנען	迦南
שן	沈
שן	牙
שן	牙齒
הגבלה	限制
הגבלה	限制
הגבלה	上限
הגבלה	極限
הגבלה	限
הגבלה	限額
לוויינים	衛星
גופני	物理
בסקי	滑雪
פגיעות	弱點
רגשית	情感
אופציה	選項
פירס	pierce
מרסל	marcel
פינק	粉
פינק	粉色
פינק	粉紅色
פינק	粉紅
פינק	fink
ברון	男爵
ספריות	圖書館
דאגה	關切
נופש	度假勝地
נופש	假期
נופש	渡假
נופש	度假
נופש	度假勝地
נופש	勝地
הביולוגי	生物
הביולוגי	生物學
אלמנט	元素
אלמנט	元件
אלמנט	要件
הירידה	世系
הירידה	血統
גומי	橡膠
גומי	橡皮
הארכיון	檔案
הארכיון	歸檔
חוזים	合約
חוזים	合同
ריהאנה	rihanna
הכיוון	方向
ללבוש	戴
ללבוש	穿
משגר	發射器
רייגן	里根
סנטיאגו	聖地亞哥
סנטיאגו	聖地牙哥
אמיתיים	real
אמיתיים	真實
נוב	十一月
נוב	nob
דורה	dura
ברן	bren
ברן	伯爾尼
שינויי	變更
שינויי	變動
שינויי	變化
שינויי	更改
סכסוכים	衝突
סכסוכים	爭端
סכסוכים	糾紛
סכסוכים	爭議
מונעת	預防
אריות	獅子
לאום	國籍
ורוד	粉
ורוד	粉色
ורוד	粉紅色
ורוד	粉紅
טנסי	田納西州
טנסי	田納西
כפוף	從屬
כפוף	bent
כפוף	彎
בעלים	所有者
בעלים	業主
בעלים	所有者
בעלים	業主
אלישע	elisha
מחמד	寵物
מחמד	寵物
אטומים	原子
מונטריאול	蒙特婁
סו	sue
סו	蘇
סו	秀
נשיאה	總統
נשיאה	主席
אוטובוסים	公車
אוטובוסים	巴士
ערוצי	頻道
ערוצי	渠道
שובר	憑證
שובר	券
שובר	憑單
תחזוקה	維護
תחזוקה	維修
תחזוקה	維持
תחזוקה	保養
השתלטות	接管
השתלטות	收購
בורות	無知
בורות	無知
יורדת	遞減
יורדת	降
הניח	假定
מעבדה	實驗室
מעבדה	化驗室
מעבדה	實驗室
מיזוג	合併
מיזוג	合併
מיזוג	合併
מיזוג	調節
מוניטין	名譽
מוניטין	聲譽
מוניטין	名聲
מוניטין	信譽
מוניטין	聲望
תינוק	嬰兒
תינוק	baby
תינוק	寶貝
תינוק	寶寶
הוחזר	復職
הוחזר	檢索
הוחזר	退還
שליליות	負面
שליליות	負
שליליות	否定
שליליות	陰性
שליליות	消極
שליליות	消極
שפע	豐富
מקדונלד	macdonald
מיין	緬因州
צינורות	管道
צינורות	水管
האף	鼻
האף	鼻子
ניה	nia
נוזלי	液體
נוזלי	液
נוזלי	液態
בלבול	混淆
בלבול	困惑
בלבול	混亂
בלבול	迷惘
פסיפס	馬賽克
אכילה	餵食
אכילה	進食
אכילה	餵養
אכילה	吃
אכילה	飲食
אכילה	進食
אכילה	食
אכילה	食用
סנטר	下巴
סנטר	中心
בון	bon
בון	波恩
בון	骨
בון	骨骼
בון	骨頭
יצרן	製造商
יצרן	廠商
יצרן	製造廠商
פייסבוק	facebook
מחזאי	劇作家
תחנה	站
תחנה	車站
תחנה	樸
תחנה	公園
אלמוני	匿名
אלמוני	無名氏
פצצת	炸彈
מקוריים	原文
מקוריים	原件
מקוריים	原創
מקוריים	原始
מקוריים	原
מקוריים	原件
המצלמה	鏡頭
המצלמה	照相機
המצלמה	相機
המצלמה	攝影機
גאורגי	georgi
חטא	罪孽
חטא	罪過
חטא	罪
חטא	辛
חטא	罪惡
שרף	樹脂
המעי	腸
המעי	腸子
המעי	大腸
לפרט	指明
לפרט	指定
רצינית	認真
רצינית	嚴重
רצינית	嚴肅
הורדת	下載
סתיו	秋季
סתיו	秋天
סתיו	秋
סתיו	秋季
סתיו	秋天
סתיו	跌倒
צלילה	跳水
צלילה	潛水
צלילה	俯衝
צלילה	跳水
צלילה	潛水
מקורית	原文
מקורית	原件
מקורית	原創
מקורית	原始
מקורית	原
באחריות	保證
צוותי	團隊
צוותי	球隊
צוותי	隊伍
אינדיאנים	印地安人
פופולריים	熱門
פופולריים	流行
פופולריים	受歡迎
פופולריים	人氣
פופולריים	熱門
מתוקים	甜蜜
מתוקים	甜
מתוקים	甜食
מתוקים	糖果
רבייה	育種
רבייה	培育
רבייה	飼養
רבייה	繁殖
רבייה	生殖
רבייה	生育
רבייה	生殖
רבייה	複製
רבייה	繁殖
הקשיים	困難
קונגרס	國會
איזון	平衡
איזון	結餘
איזון	均衡
איזון	餘額
איזון	平衡
איזון	均衡
מכני	機械
חבורות	瘀傷
חבורות	挫傷
איכרים	農民
איכרים	農夫
איכרים	農民
ייחודיות	獨特
ייחודיות	獨一無二
דוגמא	範例
המאפיין	特性
המאפיין	特點
המאפיין	特徵
מתמשך	持續
מתמשך	連續
מתמשך	持久
שוות	平等
שמיני	第八
נקי	清除
נקי	乾淨
נקי	清潔
מקהלה	合唱團
מקהלה	唱詩班
מקהלה	合唱團
מקהלה	合唱
מיקרו	微觀
מיקרו	微型
מיקרו	微
שפל	低低
שפל	低
העתקה	複製
העתקה	副本
העתקה	複製
פלין	flynn
ספירס	長矛
ספירס	spears
מעריכים	欣賞
עלויות	費用
עלויות	成本
ברצינות	認真
הוואי	夏威夷
חסום	區塊
חסום	block
יעדים	目標
יעדים	目標
יעדים	目標
יעדים	目的地
יעדים	航點
ורד	玫瑰
ורד	rose
חילוץ	抽取
חילוץ	提取
חילוץ	萃取
חילוץ	營救
חילוץ	救援
חילוץ	拯救
תפוצה	觸及
ביצורים	工事
ביצורים	生物
תפוח	apple
תפוח	蘋果
להתאמן	實踐
להתאמן	練習
להעיד	作證
מפרש	航行
מפרש	帆
מפרש	帆
יישומים	申請
יישומים	申請書
ספרייה	圖書館
למרגלות	山麓
פוטבול	足球
פוטבול	美式足球
פוטבול	橄欖球
מועדפת	最愛
מועדפת	喜愛
מועדפת	偏好
אחראים	負責
הגשת	備案
הגשת	歸檔
נגזרת	衍生
נגזרת	推導
מצריים	埃及
מחסה	避難所
מחסה	收容所
ריבר	河
ריבר	江河
ריבר	河流
ריבר	江
קמפבל	campbell
אלבניה	阿爾巴尼亞
גזים	氣體
נמלים	港口
נמלים	蟻
נמלים	螞蟻
השרירים	肌肉
נוזלים	液體
נוזלים	流體
נוזלים	液體
נוזלים	液
נוזלים	流體
אדריאן	adrian
הפסחא	復活節
המכפלה	始祖
רוברטו	roberto
איתור	追蹤
איתור	跟蹤
וליאן	julian
צופן	密碼
צופן	編碼
צופן	碼
גאולה	得救
גאולה	拯救
גאולה	救贖
גאולה	贖罪
גאולה	贖回
גאולה	救贖
רעה	壞
המסגרת	幀
המסגרת	框框
המסגרת	框架
המסגרת	框
רוכב	騎手
בעצמי	自己
מצלמה	鏡頭
מצלמה	照相機
מצלמה	相機
מצלמה	攝影機
העמודים	支柱
העמודים	界碑
עודף	剩餘
עודף	盈餘
עודף	順差
עודף	過剩
עודף	改變
עודף	更改
עודף	變更
עודף	變
עודף	過剩
עודף	過量
עודף	超額
עודף	多餘
העצב	神經
פוסטר	foster
פוסטר	寄養
הוגים	思想家
אופרות	歌劇
אלנבי	allenby
האבל	悼念
האבל	哀悼
בחינה	考試
התקדם	預支
השדות	田間
השדות	田地
השדות	欄位
השדות	田野
בלעדי	排他性
בלעדי	排他
בלעדי	獨家
בלעדי	專屬
נשבר	破碎
נשבר	破損
נשבר	斷
נשבר	搶購
טיטוס	titus
הניסוח	措辭
הניסוח	措詞
לואיז	luiz
לואיז	louise
פסולת	廢棄物
פסולת	碎片
פסולת	廢棄物
פסולת	廢物
פסולת	浪費
רגלי	腿
רגלי	典當
רגלי	卒
רגלי	兵卒
בארט	bart
אימוץ	收養
מופעל	啟用
רווחים	空格
רווחים	空間
רווחים	收益
רווחים	收入
רווחים	利潤
בוחן	測驗
ויל	將
ויל	威爾
אוהל	帳篷
אוהל	帳篷
אוהל	帳蓬
אפריקאית	非洲
דיזל	柴油
אוסטרלי	澳洲
לוסי	露西
לוסי	lucy
ליאון	leon
יביא	帶
אוצרות	寶物
אוצרות	財寶
אוצרות	寶藏
נוגע	觸及
עצמאיות	獨立
בריא	健康
תאודור	theodor
סלים	selim
סלים	苗條
סלים	瘦
סלים	籃
סלים	籃子
סלים	salim
חוקיות	合法性
להתחתן	嫁
פיוס	和解
פיליפס	philips
פיליפס	飛利浦
מסובך	棘手
מסובך	複雜
תיעודי	紀錄片
דיכאון	蕭條
דיכאון	抑鬱
דיכאון	抑鬱症
דיכאון	沮喪
להרים	抬
להרים	提升
להרים	電梯
צאצא	後代
צאצא	後裔
צאצא	後代
אסיר	俘虜
אסיר	囚犯
אסיר	犯人
אסיר	囚徒
קתולי	天主教
קתולי	天主教徒
במול	平面
במול	平
במול	公寓
לית	leigh
כוס	陰戶
כוס	陰戶
כוס	盃
כוס	杯
כוס	杯子
מדידת	測量
מדידת	衡量
מדידת	計量
מדידת	量度
מילוי	填料
מילוי	填料
מילוי	填充
מילוי	填補
מילוי	餡
סינגפור	新加坡
לצבור	累積
לצבור	積累
הערבה	草原
השומרים	守護者
השומרים	監護人
מצלמות	照相機
מצלמות	相機
התעללות	濫用
התעללות	濫用
התעללות	辱罵
התעללות	虐待
התעללות	濫用
התעללות	虐待
רגש	情感
