dhe	и
mëson	обучения
mëson	обучение
mëson	учимся
mëson	учусь
futi	введена
futi	введен
futi	введено
puy	пюи
gregori	григорий
gregori	грегори
ukraina	ukraine
ukraina	украина
ukraina	украину
rumune	румынии
koloni	колоний
koloni	колонии
koloni	колония
koloni	колонии
ngarkesa	загрузить
ngarkesa	нагрузка
ngarkesa	груз
ngarkesa	грузов
ngarkesa	грузы
ngarkesa	нагрузок
ngarkesa	груз
ngarkesa	поставка
dëme	ущерб
dëme	повреждение
dëme	вред
dëme	повреждения
individual	индивидуальные
individual	отдельных
individual	индивидуальное
individual	индивидуальный
individual	индивидуальная
dyqane	бутиков
dyqane	магазины
dyqane	магазинах
dyqane	магазины
vëlla	бро
vëlla	брат
vëlla	братец
vëlla	брат
përbërjen	композиция
përbërjen	состав
hamburg	гамбург
hitleri	гитлер
hitleri	гитлера
omanit	омана
bis	бис
bis	bis
përkthimi	перевод
partizan	партизанского
eduard	эдвард
eduard	эдуард
folklorike	фольклор
humbjet	потери
humbjet	убытки
rregulluar	организовал
thirri	называется
thirri	звонил
thirri	позвонил
presidentin	президент
presidentin	председатель
betejat	битв
betejat	сражения
betejat	битвы
dori	дори
hapja	открытие
hapja	открытия
shije	вкус
shije	вкус
shije	вкус
shije	вкусы
sabah	сабах
normalisht	обычно
shtrirja	продление
shtrirja	расширение
koreja	корея
koreja	корее
duda	дуда
afat	термин
afat	срок
dhjetorit	декабрь
kesh	иметь
kushtetutën	конституция
trashëgimi	наследие
trashëgimi	наследство
trashëgimi	наследование
trashëgimi	наследования
trashëgimi	наследство
trashëgimi	наследие
trashëgimi	наследия
edi	эдди
imazh	имидж
imazh	картинка
imazh	образ
imazh	изображения
imazh	изображение
villa	вилла
muskujve	мускулы
muskujve	мышцы
muskujve	мышца
producenti	производитель
producenti	продюсер
beta	бета
beta	бет
beta	бэт
lufton	бои
lufton	драки
lufton	борюсь
lufton	борется
vila	коттедж
vila	дача
vila	вила
vila	вилла
vila	виллы
shihni	видишь
shihni	посмотреть
shihni	см
clinton	клинтон
lider	руководитель
lider	лидер
turi	кружка
turi	кружку
turi	tour
turi	тур
turi	гастроли
caktua	назначенные
caktua	назначен
taksat	налоговых
taksat	налог
taksat	налоги
taksat	налоговая
taksat	налоги
luginë	долине
luginë	долина
identitetit	идентичность
identitetit	идентификация
identitetit	самобытность
identitetit	личность
aktorja	актриса
tregti	коммерции
tregti	торговля
tregti	торговли
tregti	торговля
tregti	trade
tregti	торговой
tregti	торговля
hebrenjtë	евреев
hebrenjtë	иудеи
hebrenjtë	евреи
shton	добавляет
funksionimin	функционирования
funksionimin	функционирование
funksionimin	функционирующие
fushatë	кампании
fushatë	кампания
miku	друг
miku	друга
miku	подруга
portieri	швейцар
portieri	вратарь
portieri	вратарь
pol	павел
pol	пол
pol	пауль
pol	поль
pol	столб
pol	полюс
muhamedi	мухаммед
muhamedi	мухаммад
mbretërit	королей
mbretërit	короли
majat	пикс
majat	вершины
zbritur	приземлился
guelders	гельдерна
disney	дисней
disney	disney
paralel	параллельное
paralel	параллельно
paralel	параллель
paralel	параллельные
paralel	параллельных
klimatike	климатические
klimatike	климатических
shoqëritë	общества
nyje	узел
nyje	узлы
nyje	узел
sandbox	песочнице
moshen	моше
bukuri	красота
grumbulluar	накопленный
grumbulluar	накопленные
vrima	дыру
vrima	дырка
vrima	дыра
vrima	дыры
vrima	отверстия
vrima	дырки
ram	рама
ram	рам
rezervë	запасных
rezervë	резерв
rezervë	резерва
piktori	художник
auvergne	овернь
mesdheut	средиземноморья
mesdheut	средиземноморье
publikimi	публикация
publikimi	опубликование
publikimi	издание
publikimi	издательство
publikimi	публикация
psoe	исрп
murati	мурад
marseille	марсель
ibm	ibm
mesit	средняя
mesit	ближнем
mesit	средний
mesit	среднее
mesit	середина
mesit	середине
poitou	пуату
shkrimtare	писатель
shkrimtare	сценарист
shpata	лезвие
shpata	клинок
shpata	мечи
shpata	меч
xhiro	ездить
xhiro	поездка
arkitektonike	архитектурных
fidel	фидель
christopher	кристофера
christopher	кристофер
iku	ушёл
iku	ушли
iku	ушла
iku	ушел
komunitetet	сообщества
komunitetet	общины
kamboxhia	камбодже
kamboxhia	камбоджи
kamboxhia	камбоджа
una	уна
organizative	организационный
organizative	организационные
organizative	организационный
hamdi	хамди
rrezeve	лучи
orët	часов
orët	часы
orët	часы
pranvera	spring
pranvera	весна
pranvera	весенний
hoysala	хойсала
lojrat	games
lojrat	игры
sulmoi	атаковали
sulmoi	атаковал
sulmoi	напали
nacionaliste	националистических
nacionaliste	националистических
mercedes	mercedes
mercedes	мерседес
ekspozuar	воздействию
ajror	воздушных
ajror	воздушная
vietnamit	вьетнам
parma	парма
mblidhen	собрать
gojë	рот
gojë	уста
volkswagen	volkswagen
provë	испытания
provë	проверка
provë	тест
provë	испытание
provë	доказательство
provë	доказательства
