dhe	e
thoni	que
denim	castigo
denim	punishment
protestant	protestante
rusët	rusos
rusët	os
folk	folk
kurre	non
kurre	nunca
filxhan	cunca
filxhan	café
statujë	estatua
bashkësitë	comunidades
bashkësitë	as
jefferson	jefferson
kamp	campo
kamp	campamento
kamp	acampamento
kamp	do
naftë	petróleo
naftë	aceite
naftë	de
tërheqje	retirada
kapi	de
murray	murray
sektor	sector
dyer	as
dyer	portas
dyer	porta
dhëmbë	dentes
dhëmbë	os
instrumenti	instrumento
topa	canóns
topa	pelotas
topa	collóns
topa	ovos
topa	as
minutat	minutos
godina	construír
godina	edificio
godina	construción
godina	edificios
grimcat	partículas
kati	chan
kati	piso
kati	andar
diploma	graos
diploma	16
ndotja	contaminación
alternativ	alternativa
dege	póla
dege	sucursal
ditet	días
indet	tecidos
indet	tecido
kiss	bico
kiss	bícame
kiss	bicar
kiss	un
kiss	biquiño
libani	líbano
nintendo	nintendo
standarte	estándar
standarte	de
stop	deter
stop	de
stop	parar
stop	para
stop	deixa
tjeret	aos
tjeret	outros
tjeret	demais
tjeret	outras
kohet	veces
kohet	times
kohet	tempos
prish	a
paketa	paquete
identifikimin	identificación
identifikimin	documento
identifikimin	identidade
krizë	crise
klient	cliente
klient	cliente
skllevër	de
skllevër	escravos
skllevër	escrava
skllevër	escravos
shpatë	espada
vizioni	visión
vizioni	vista
vizioni	vision
magji	maxia
magji	máxico
magji	máxica
shpjegimin	explicación
tomas	thomas
tragjik	tráxico
tragjik	tráxica
lexoni	lin
lexoni	ler
lexoni	leo
lexoni	le
debat	debate
intelektualë	intelectuais
këmbim	intercambio
ajet	verso
analizat	exames
analizat	probas
analizat	tests
shpenzimeve	pasar
uri	fame
uri	famentos
uri	fame
qumështi	leite
drive	conducir
drive	coche
drive	conduzo
tinguj	soa
tinguj	parece
tinguj	sons
tinguj	en
tinguj	sona
metro	metro
metro	sen
metro	pantalóns
irlandë	irlanda
intelektualët	intelectuais
eksperienca	experiencia
eksperienca	experimentar
eksperienca	experimentan
gjykatë	suprema
gjykatë	tribunal
gjykatë	xulgado
gjykatë	corte
zhduken	desaparecer
manual	manual
teknologjik	tecnolóxica
gazete	xornais
gazete	xornal
shpirtrat	almas
pakënaqur	infeliz
fluturimi	voo
princeton	princeton
vrasësi	asasino
vrasësi	do
harvard	harvard
gjykimin	xuízo
evolution	evolución
miami	miami
minutë	minuto
minutë	momento
minutë	intre
minutë	agarda
bakër	cobre
oficerët	oficiais
oficerët	os
oficerët	seus
oficerët	policías
ten	dez
ten	10
mitchell	mitchell
vetëvrasje	suicidio
vetëvrasje	suicidarse
mije	miles
mije	milleiros
mije	mil
mije	de
mije	millar
mije	dólares
mije	10000
mije	mil
mbush	cubrir
mbush	encher
mind	mente
mind	importa
akulli	xeo
gjithësisë	mundos
kings	reis
treni	tren
treni	entreno
treni	metro
twitter	twitter
lima	lima
rruges	rúa
rruges	street
etike	de
etike	ética
fëmijërinë	da
fëmijërinë	infancia
fëmijërinë	infantís
fëmijërinë	nenez
indeve	tecidos
konstant	constante
kore	corea
mbështetja	apoio
mbështetja	apoiar
mbështetja	de
pamjet	as
pamjet	imaxes
atlantikut	atlántico
udhëheq	conducir
udhëheq	levar
udhëheq	a
udhëheq	até
faze	fase
misterioze	misterioso
vërteton	proba
shifrat	figuras
tendenca	tendencia
tendenca	coa
tendenca	tendencia
ditar	revista
pyetjet	preguntas
pyetjet	as
pyetjet	pregunta
pyetjet	cuestións
ndërmarrjet	empresas
ndërmarrjet	as
ndërmarrjet	compañías
arsyeshme	razoable
arsyeshme	razoábel
perfekt	perfecto
perfekt	perfecta
perfekt	perfectos
perfekt	perfectamente
perfekt	pasar
leximin	lendo
leximin	ler
leximin	lectura
leximin	a
ritmi	ritmo
udhëton	viaxa
udhëton	viaxes
udhëton	viaxando
thelbësor	esenciais
thelbësor	esencial
thelle	no
thelle	fondo
thelle	profundo
thelle	profundidade
thelle	de
kem	que
kem	ter
kem	teñen
kem	temos
kem	teño
nepal	nepal
nderin	honor
nderin	honra
nderin	señoría
nderin	súa
klientët	clientes
muslimanë	musulmáns
reagimi	reacción
reagimi	de
reagimi	resposta
heronjtë	heroes
heronjtë	son
heronjtë	heroínas
sëmundjen	doenza
sëmundjen	enfermidades
sëmundjen	enfermidade
sëmundjen	cardíacas
objektivi	obxectivo
objektivi	obxectiva
objektivi	obxectivo
objektivi	obxectivo
terror	terror
shpërblimi	recompensa
epoke	era
algoritmi	algoritmo
stacione	comisarías
stacione	postos
personelit	persoal
sokrati	sócrates
ecën	camiña
mallrat	bens
mallrat	luxo
mallrat	o
mallrat	ben
kitara	guitarra
avion	avión
cigare	cigarros
cigare	cigarro
cigare	un
cigare	pitillo
cigare	pito
cigare	cigarro
cigare	fume
cigare	fumar
cigare	para
cigare	fumo
cigare	tabaco
cigare	cigarros
cent	centavos
cent	cincuenta
cent	patacóns
cent	céntimos
cent	a
cent	penique
cent	penny
cent	cento
turneu	xira
dëshirat	desexa
vizitorë	visitantes
rreshti	liña
rreshti	fila
rreshti	fila
vetura	coche
vetura	auto
vetura	carro
vetura	coches
vetura	coche
vetura	autos
vullnetarët	voluntarios
plumb	bala
emil	emile
nderimi	de
nderimi	honra
near	preto
near	do
near	da
near	de
administratë	administración
lucas	lucas
parisi	parís
mix	mestura
mix	as
origjinali	orixinal
origjinali	orixinais
engjëlli	anxo
hello	ola
independent	independente
lutemi	rezar
lutemi	rezan
lutemi	rezo
zotat	deuses
fali	perdoar
fali	perdoamos
fali	perdóame
fali	desculpe
fali	perdoa
fali	perdóeme
fali	perdoe
event	acontecemento
event	de
event	eventos
event	evento
event	suceso
karboni	carbono
behen	ser
behen	estar
behen	nunha
behen	ser
behen	en
behen	se
klan	clan
klan	do
klan	dos
klan	clans
fatale	fatal
kombinimi	combinación
kombinimi	de
grumbull	partida
grumbull	armada
grumbull	pila
grumbull	feixe
grumbull	rochas
grumbull	de
grumbull	da
telefoni	teléfono
telefoni	teléfono
telefoni	ao
telefoni	telefonar
domethënëse	significativo
domethënëse	significativas
domethënëse	significativa
domethënëse	significativo
domethënëse	máis
domethënëse	importante
iphone	iphone
laborator	laboratorio
laborator	no
leshi	la
portrete	retratos
walt	walt
premtoi	prometeron
premtoi	prometín
premtoi	prometinlle
premtoi	prometéronme
premtoi	prometida
premtoi	prometíchesme
premtoi	prometo
premtoi	prometera
lulja	flor
meqe	desde
meqe	xa
meqe	que
meqe	dende
gjetja	atopar
gjetja	de
gjetja	que
gjetja	a
bombë	bomba
anderson	anderson
shkruani	escribir
shkruani	escribe
shkruani	escribo
transferimi	transferir
transferimi	traslado
mendor	mentais
mendor	mental
jetoj	vivir
jetoj	vivo
jetoj	viven
jetoj	vive
jetoj	viva
peshk	peixes
peshk	peixe
peshk	pescar
shtetas	cidadáns
shtetas	citizens
shtetas	os
vjedhur	roubado
vjedhur	datos
vjedhur	roubada
gjithcka	todo
gjithcka	o
perspektiva	perspectiva
perfshire	incluíndo
perfshire	mesmo
perfshire	incluído
perfshire	incluídos
perfshire	a
cmimi	prezos
cmimi	prezo
cmimi	precio
cmimi	caché
cmimi	valor
cmimi	incalculábel
cmimi	nobel
cmimi	pulitzer
cmimi	o
cmimi	premio
fotot	fotos
fotot	as
fotot	fotografías
fotot	foto
fotot	túas
fotot	as
fotot	fotos
fotot	imaxes
fotot	fotografías
shkencëtarë	científicos
shkencëtarë	os
shkencëtarë	sociólogos
ushqehet	de
tingulli	son
tingulli	de
tingulli	parece
babë	pai
babë	o
babë	padre
viktimë	da
viktimë	vítima
kanadaja	canadá
trëndafili	rose
tradite	tradición
tradite	tradicións
vizatim	debuxo
zhurma	ruido
zhurma	ruído
zhurma	son
donovan	donovan
reklama	publicidade
fshatarë	campesiños
fshatarë	dos
fshatarë	labregos
fshatarë	aldeáns
pacienti	paciente
pacienti	doente
pacienti	pacientes
strategjia	estratexia
mandati	termo
mandati	prazo
mandati	período
shikimi	ven
shikimi	vista
shikimi	visión
shikimi	seguramente
shikimi	ver
pastrimi	limpando
pastrimi	a
pastrimi	limpeza
pastrimi	da
franko	franco
rrëfim	confesión
minh	minh
minh	vietminh
dhimbja	dor
dhimbja	moito
afganistani	afganistán
afganistani	afghanistán
mekanizëm	mecanismo
mbizotëruese	dominante
mbizotëruese	educativa
miller	miller
produktit	produto
subjektet	temas
subjektet	suxeitos
orkestra	orquestra
kthesë	xiro
kthesë	curva
lutja	oracións
lutja	oración
ambienti	entorno
ambienti	ambiente
ambienti	medio
moti	♫
moti	tempo
moti	do
moti	este
moti	ben
qafe	desfacerse
qafe	desfacernos
qafe	dela
qafe	desfacerte
qafe	del
qafe	desfaite
qafe	librar
qafe	quítao
sfidë	reto
sfidë	desafío
sfidë	desafiar
ushtrie	exército
ushtrie	do
fair	xusto
fair	feira
basketboll	baloncesto
basketboll	básquet
bindi	de
bindi	convencido
furnizimi	comer
furnizimi	alimentar
furnizimi	poderán
furnizimi	de
furnizimi	manter
furnizimi	de
furnizimi	subministración
prindër	pais
prindër	os
gjo	jo
transfer	transferir
transfer	traslado
mezi	apenas
kryetare	cabeza
kryetare	a
pres	agardando
pres	espera
pres	a
pres	esperar
pres	esperando
pres	agardar
aplikacione	aplicacións
aplikacione	para
përfshirjen	participación
përfshirjen	implicación
anonim	anónimos
konkurs	competición
avokati	avogado
avokati	avogadiño
profesionistë	profesionais
gotë	vaso
gotë	vidro
gotë	cristal
gotë	de
gotë	copa
hakmarrje	vinganza
hakmarrje	vingar
arritja	chegada
kalë	cabalo
kalë	kingston
diskutoni	falar
diskutoni	sobre
diskutoni	discutir
sallatë	ensalada
kuajt	cabalos
kuajt	os
uni	chi
shpërndarje	distribución
shpërndarje	de
univers	universo
univers	do
rregulli	norma
rregulli	regra
rregulli	reglamento
rregulli	gobernar
udhëzimet	instrucións
rang	de
rang	rango
rang	cadea
rang	montañosa
rang	abano
kërkoni	buscar
ekuacion	ecuación
indeksi	índice
hulumtimi	investigación
hulumtimi	de
hulumtimi	investigacións
hulumtimi	investigar
rralle	pouco
extra	de
extra	máis
extra	extra
extra	un
propaganda	propaganda
perënditë	deuses
engjëjt	os
engjëjt	anxos
engjëjt	inferno
superior	superior
superior	superiores
pasaporta	pasaporte
mozart	mozart
fshihet	agochados
fshihet	escondida
menjehere	inmediatamente
menjehere	inmediato
menjehere	axiña
menjehere	de
menjehere	contado
teknologjitë	tecnoloxías
magjik	maxia
magjik	máxico
magjik	máxica
magjik	máxicos
magjik	máxico
shaka	broma
shaka	chiste
shaka	bromas
shaka	gracia
shaka	conto
dhunshëm	violentamente
dhunshëm	violentos
dhunshëm	violenta
dhunshëm	violentas
dhunshëm	violento
dhunshëm	violencia
kulmi	pico
kulmi	tellado
kulmi	teito
bartin	bart
thënie	dicir
thënie	dicindo
thënie	que
thënie	digo
thënie	di
poetë	poetas
thelbi	esencia
fjalet	palabras
fjalet	as
fjalet	verbas
danny	danny
peshon	pesa
kompletuar	total
kompletuar	completa
kompletuar	completar
kompletuar	completo
motori	máquina
motori	motor
ham	xamón
rreme	finxilo
homo	homo
besimtar	crer
bobby	bobby
udhëtimet	viaxes
turistë	turistas
përditë	día
përditë	diariamente
përditë	daily
përditë	cotiá
përditë	diario
kolegj	universidade
kolegj	na
kolegj	estudantes
kolegj	facultade
kolegj	que
kolegj	college
kolegj	colexio
korniza	foto
gjoks	peito
urat	bridges
urat	pontes
bakteret	as
bakteret	bacterias
përgjegjësinë	responsabilidade
përgjegjësinë	a
çifute	xudeu
çifute	bebé
çifute	xudeo
pëlqente	gustaba
pëlqente	lle
pëlqente	gustara
pëlqente	gustou
pëlqente	me
pëlqente	gustáballe
telefonit	teléfono
helen	helen
arritura	independencia
bandave	forzados
pasioni	paixón
shkoni	ir
prezanton	representa
prirur	interesa
prirur	insistir
modës	moda
modës	a
mama	mamá
mama	nai
komitet	comité
transformuar	transformar
bërthamor	nuclear
bërthamor	nucleares
ndalimi	parada
sex	sexo
sex	sexual
kripa	salgado
kripa	sal
veshët	oídos
veshët	orellas
fqinj	veciño
lisit	oak
lisit	carballo
besoni	cres
besoni	creo
besoni	que
besoni	crer
besoni	cremos
qiejve	ceos
komunitete	comunidades
komunitete	as
gazetarë	xornalistas
gazetarë	xornalistas
shëndetshëm	san
shëndetshëm	saúde
shëndetshëm	sans
shëndetshëm	saudable
plagët	feridas
plagët	as
shpend	paxaro
shpend	aves
shpend	ave
trazirat	raciais
trazirat	disturbios
znj	señora
znj	sra
shkop	quedarei
eksperimente	experimentos
kufizime	limita
kufizime	límites
egziston	existe
egziston	real
egziston	exista
polici	poli
polici	policía
polici	policía
polici	policía
lëvizi	mudeime
lëvizi	a
lëvizi	mudouse
lëvizi	se
kafshe	animais
kafshe	animal
bang	baten
bang	bang
procedura	procedemento
palestinë	palestina
levizje	movemento
levizje	movementos
levizje	movimento
levizje	xesto
përmirësim	mellora
përmirësim	vexas
përmirësim	mellor
zhurmë	ruido
zhurmë	ruído
zhurmë	son
xhorxh	george
xhorxh	xurxo
xhorxh	georges
urdhrat	ordes
urdhrat	orde
urdhrat	as
urdhrat	encargos
shtrati	cama
djalosh	tipo
djalosh	mariñeiro
djalosh	neno
djalosh	rapaz
djalosh	mozo
djalosh	fillo
gjashte	seis
gjashte	6
eksperimentet	experimentos
çifutët	xudeus
stërvitje	formación
stërvitje	estudan
stërvitje	adestramento
stërvitje	perforar
aplikimin	aplicación
steel	aceiro
steel	de
steel	ferro
steel	o
steel	raís
gabimi	erro
duel	duelo
përbërësit	ingredientes
bashk	xuntos
vetvetiu	si
vetvetiu	mesmo
vetvetiu	mesma
vetvetiu	se
vertet	real
vertet	de
vertet	verdade
vertet	realmente
vertet	moi
vertet	que
vertet	en
vertet	verdade
dje	onte
move	mutación
divizion	división
bashkpunim	cooperación
fonde	financiamento
motivi	padrón
motivi	de
motivi	patrón
motivi	pauta
roberts	roberts
dysheme	chan
dysheme	piso
dysheme	andar
oficeri	de
oficeri	oficial
oficeri	policía
oficeri	axente
keqen	mal
keqen	malo
keqen	malvado
keqen	maldade
keqen	malvados
regjistri	rexistro
furnizim	de
furnizim	subministración
unitet	unidade
rrip	correa
rrip	os
rrip	libros
rrip	cinto
refugjatëve	de
refugjatëve	refuxiados
dit	días
dit	día
cezarit	césar
koleksioni	de
koleksioni	colección
komplikuar	complicado
komplikuar	complexas
komplikuar	complicadas
çlirimi	liberación
deep	no
deep	fondo
deep	profundo
deep	profundidade
deep	de
fotografitë	fotos
fotografitë	as
fotografitë	fotografías
fotografitë	foto
fotografitë	túas
fotografitë	as
fotografitë	fotos
fotografitë	imaxes
fotografitë	fotografías
aktivizuar	activa
carter	carter
carter	carburadores
misione	misións
bibël	biblia
bibël	biblias
ward	ward
jetuan	vivimos
jetuan	viviron
jetuan	viviu
jetuan	viviamos
jetuan	vivían
jetuan	vivín
jetuan	vivía
madhësive	tamaños
thirren	chamada
thirren	chamado
thirren	chámase
thirren	chamou
minierat	minería
minierat	mineiro
çuditshëm	raro
juria	xurado
kujtesë	memoria
limon	limón
roboti	robot
parker	parker
kat	chan
kat	piso
kat	andar
kampi	campo
kampi	campamento
kampi	acampamento
kampi	do
lexues	lectores
koloniale	colonial
kujdesshëm	coidado
kujdesshëm	coidado
kujdesshëm	ten
kujdesshëm	con
kujdesshëm	tede
kujdesshëm	prudente
kujdesshëm	conta
kujdesshëm	atento
ukrainas	ucraniano
komisioneri	comisario
komisioneri	comisionado
depo	almacén
depo	almacenamento
depo	consigna
fizikan	físico
përshëndetje	ola
përshëndetje	ola
pozicione	posicións
tokio	tokio
formulë	fórmula
sheqeri	azucre
gone	marchou
teli	de
linda	linda
shitjet	de
shitjet	ventas
kabineti	minister
shpresat	esperanza
shpresat	esperanzas
hollësitë	detalles
hollësitë	crédito
hollësitë	roubada
market	mercado
market	mercados
market	esa
market	feira
toronto	toronto
planifikimi	planificación
refuzon	rexeita
ndjen	sinto
ndjen	sentir
ndjen	que
ndjen	síntome
ndjen	sensación
ndjen	sentir
ndjen	sentimento
pista	porca
pista	sucio
amin	amen
amin	amén
neto	rede
ajnshtajni	einstein
besoi	que
besoi	de
besoi	confianza
besoi	en
betejave	batallas
betejave	combates
substancat	substancia
fluturim	voo
kontakti	contacto
kontakti	coñecidos
kontakti	en
kontakti	con
kontakti	podo
kontakti	contactar
kalifornia	california
debati	debate
kampe	campos
dritaret	fiestras
stacionet	comisarías
stacionet	postos
vrasësit	asasinos
vrasësit	asasinos
identifikimi	identificación
identifikimi	documento
identifikimi	identidade
zhvendosje	de
zhvendosje	quenda
fortesë	forte
krimeve	crimes
krimeve	delitos
kenia	kenia
zgjidhjet	solucións
zgjidhjet	solución
ring	anel
gjumit	dormitorio
gjumit	cuarto
redaktorët	editores
objektive	obxectivo
objektive	obxectiva
shëndet	saúde
shëndet	a
shëndet	health
qëlluar	disparou
hormonet	hormona
hormonet	hormonal
hormonet	hormonas
mollë	mazá
mollë	apple
mollë	asadas
mollë	mazás
rene	cae
rene	caeu
rene	namorado
care	importa
care	igual
care	me
mbështeten	confiar
biblën	biblia
biblën	biblias
delegatëve	delegados
gjithmon	sempre
translate	traduce
peme	árbore
peme	tree
peme	crosstree
dokumentin	documento
friends	amigos
friends	os
organizmave	organismos
rivalët	rivais
zogjtë	aves
zogjtë	paxaros
zogjtë	as
homeri	homer
mister	misterio
dëshmia	probas
dëshmia	evidencia
dëshmia	evidencias
dëshmia	testemuña
dame	dama
garantuar	garantía
garantuar	garantir
shishe	botellas
shishe	botella
zinxhir	cadea
zinxhir	subministración
zinxhir	traballos
tërheqës	agradable
tërheqës	á
tërheqës	atractiva
tërheqës	fermosa
heret	cedo
heret	primeiras
shpresoj	esperanza
shpresoj	espero
adhurues	fan
veshë	oídos
veshë	orellas
grate	mulleres
grate	as
rrëfimi	confesión
distance	distancia
distance	distancias
distance	lonxe
distance	as
distance	até
mbrapsht	revés
reputacion	reputación
reputacion	sona
beg	perdón
beg	perdoe
beg	desculpe
kredi	préstamo
kredi	tarxetas
kredi	crédito
kredi	roubada
unazë	anel
supozuar	debía
supozuar	que
supozuar	supón
supozuar	suponse
supozuar	supostamente
supozuar	se
supozuar	teño
supozuar	supúñase
senegali	senegal
pronarëve	os
pronarëve	propietarios
pakica	minoría
synuar	obxectivo
shpjegimi	explicación
messenger	mensaxeiro
ligjshme	lexítima
ligjshme	lexítimo
kulm	tellado
kulm	teito
arizona	arizona
fëmijëria	da
fëmijëria	infancia
fëmijëria	infantís
fëmijëria	nenez
kartë	carta
kartë	tarxeta
kartë	de
kartë	unha
kartë	documento
dallas	dallas
sardenja	sardeña
ngjit	pegar
spektrit	espectro
mobil	móbil
orkestër	orquestra
pakicave	minoría
partner	socio
lagjja	barrio
ceremonia	cerimonia
russia	rusia
politikanë	políticos
uniform	uniforme
flas	falar
flas	charla
flas	con
flas	falo
flas	falar
flas	falamos
flas	fala
flas	fale
flas	con
pushime	de
pushime	vacacións
pushime	vacacións
këmbën	perna
këmbën	pernas
këmbën	unha
këmbën	pata
renault	renault
kostoja	custo
kostoja	custan
kostoja	custa
avioni	avión
grurit	trigo
imperial	imperial
avantazh	vantaxe
komunizmi	comunismo
komunizmi	o
trajnuar	adestrados
trajnuar	para
trajnuar	adestrada
trajnuar	adestrado
paqartë	mala
simptoma	síntomas
simptoma	os
simptoma	síntoma
rendesi	importa
rendesi	materia
rendesi	che
rendesi	pasa
kukull	boneca
frikën	medo
marrëdhënia	relación
aeroplani	avión
dështimi	por
dështimi	cardíacos
dështimi	imaxinación
dështimi	fracaso
dështimi	fracasado
arrije	collo
arrije	acadar
arrije	chegar
arrije	ao
arrije	a
moska	moscova
ferr	inferno
ferr	carallo
ferr	demo
ferr	cona
arratisur	fuxitivo
shpikje	invento
shpikje	invención
hemisferën	hemisferio
kontinent	continente
kontinent	continente
emocionet	emoción
emocionet	emocións
konsumit	consumo
ndritur	e
ndritur	brillantes
ndritur	brillante
udhëzime	instrucións
kutia	caixa
kutia	palco
shkurta	pouco
shkurta	curto
shkurta	curta
shkurta	curtas
ruby	ruby
durim	paciencia
ndalohet	prohibido
ndalohet	prohibidas
making	facer
making	a
making	de
making	facendo
organik	orgánico
darka	cear
darka	cea
darka	a
logjika	lóxica
garcia	garcía
vullnetarisht	voluntariamente
bomba	bomba
bomba	bombas
bomba	as
mblidhet	se
mblidhet	coa
planifikimin	planificación
restorant	restaurante
pluhuri	po
pluhuri	pó
pluhuri	das
çrregullime	trastornos
çrregullime	desordes
qeniet	os
qeniet	seres
shkencëtarëve	científicos
shkencëtarëve	os
shkencëtarëve	sociólogos
antarët	membros
antarët	do
tane	noso
tane	nosas
tane	nosa
tane	nosos
tane	o
tane	a
tane	os
plazh	beach
plazh	praia
lumturi	felicidade
lumturi	a
