категорія	categorie
лікарі	artsen
поїзд	trein
копії	kopieën
копії	afschriften
копії	exemplaren
шарів	lagen
королівська	koninklijke
королівська	royal
королівська	koninklijk
національне	nationaal
національне	nationale
білки	eiwitten
білки	proteïnen
білки	eiwit
білки	proteïne
білки	eekhoorns
визначені	gedefinieerd
визначені	omschreven
визначені	gedefinieerde
хати	huis
будівельні	bouwen
найстаріших	oudste
найстаріших	oudsten
вираз	uitdrukking
вираз	expressie
рідкісні	zeldzame
рідкісні	zelden
рідкісні	zeldzaam
бійці	strijders
бійці	vechters
бійці	fighters
бійці	boksers
синтез	fusie
синтез	fusion
синтез	kernfusie
синтез	synthese
уроки	lessen
хокей	ijshockey
хокей	hockey
квітка	bloem
квітка	bloempje
квітка	bloemetje
дзеркало	spiegeltje
дзеркало	spiegelen
дзеркало	spiegel
дзеркало	mirror
дієго	diego
кіт	setje
кіт	kit
кіт	poes
кіт	kat
сайтів	sites
зупинити	stop
зупинити	stoppen
промисловий	industrieel
промисловий	industriële
складності	moeilijkheidsgraad
складності	moeilijkheden
складності	moeilijkheid
австрійська	oostenrijks
австрійська	oostenrijkse
говорив	sprak
говорив	spraken
боб	bob
погляду	oogopslag
траси	traceren
траси	spoor
траси	trace
метра	heupen
лабораторія	laboratorium
критерій	criterium
критерій	criteria
задача	probleem
екрани	schermen
адміністратори	beheerders
судячи	oordelen
камера	camera
камера	fototoestel
вкл	incl
ленінград	leningrad
чоловічий	mannelijk
чоловічий	male
чоловічий	mannetje
чоловічий	mannelijke
організований	georganiseerd
організований	georganiseerde
весна	voorjaar
весна	lente
кубків	petten
кубків	caps
кубків	doppen
вручну	handmatige
вручну	manueel
вручну	handleiding
вручну	handmatig
вручну	handboek
вручну	manueel
вручну	handmatig
бостон	boston
телескоп	telescoop
падає	dalend
падає	vallende
падає	vallen
падає	vallend
спільні	gedeeld
спільні	gedeelde
розміщена	gehuisvest
менеджер	manager
менеджер	bedrijfsleider
карлос	carlos
нігерії	nigeria
університети	universiteiten
марса	marsa
втекти	ontsnapping
втекти	ontsnappen
втекти	escape
конституційного	constitutionele
конституційного	grondwettelijke
конституційного	constitutioneel
конституційного	grondwettelijk
опитування	enquêtes
опитування	polls
опитування	opiniepeilingen
опитування	peilingen
опитування	enquete
опитування	enquête
опитування	peiling
опитування	peilingen
опитування	enquête
опитування	poll
опитування	opiniepeiling
опитування	peiling
принципі	vatbaar
анастасія	anastasia
організм	organisme
попередньо	pre
сухий	droge
сухий	droog
сухий	drogen
далекого	afstandelijk
далекого	verre
раптово	ineens
раптово	plots
раптово	plotseling
раптово	opeens
відхилення	afwijking
відхилення	omweg
відхилення	omleiding
огайо	ohio
крейсер	kruiser
крейсер	cruiser
скло	glas
скло	glazen
скло	voorruit
аргументів	argumenten
прийняті	geaccepteerde
прийняті	aanvaard
прийняті	aanvaarde
прийняті	geaccepteerd
величезні	reusachtig
величезні	enorm
величезні	enorme
величезні	gigantisch
зазначив	opgesomd
матриці	matrices
матриці	matrix
гіпотеза	vermoeden
гіпотеза	gissen
гіпотеза	hypothese
кафедрою	preekstoel
клод	claude
закликав	driften
закликав	drang
викликають	narcolepsie
необхідний	nodig
необхідний	benodigd
необхідний	vereiste
необхідний	vereist
необхідний	bare
необхідний	blote
необхідний	essentiële
необхідний	onmisbaar
необхідний	essentieel
препарати	drug
поєднує	combineren
зменшити	verminderen
зменшити	reduceren
зменшити	verkleinen
зменшити	verminderen
зменшити	afname
зменшити	daling
зменшити	vermindering
зменшити	psychiater
зменшити	psych
зменшити	krimpen
коновалов	konovalov
політехнічний	polytechnic
адвокат	advocaat
адвокат	advocaat
адвокат	advocate
адвокат	jurist
сортів	rassen
сортів	variëteiten
прямі	rechtdoor
прямі	straight
прямі	recht
прямі	rechtstreeks
прямі	directe
прямі	direct
прямі	rechtstreekse
аравії	arabië
візерунок	patroon
ока	oka
сара	sarah
сара	sara
ледь	alsnog
живий	levend
нба	nba
плати	plata
патрік	patrick
патрік	patrik
наступне	volgende
наступне	volgend
джузеппе	giuseppe
найвищий	hoogst
найвищий	hoogste
найвищий	langste
найвищий	hoogste
сервер	backend
сервер	server
переніс	herschikken
префектура	prefectuur
тенденції	tendensen
тенденції	trends
тенденції	populair
святослав	svjatoslav
виріс	gegroeid
виріс	gekweekt
дівчата	meiden
дівчата	meisjes
дівчата	girls
паливо	brandstof
паливо	splijtstof
побудували	gebouwde
побудували	gebouwd
кон	kon
кон	cohn
кон	con
молоко	melk
спів	gezang
спів	zang
спів	zingen
багатий	rijk
багатий	rijken
багатий	rich
офіційне	ambtenaar
офіційне	officiële
офіційне	officieel
водоспад	waterval
водоспад	vallen
водоспад	waterval
водоспад	valt
водоспад	watervallen
водоспад	falls
етапів	fasen
етапів	fases
