और	そして
उत्खनन	掘削
उत्खनन	発掘
पेंशन	年金
गरिमा	威厳
गरिमा	品格
गरिमा	尊厳
धागे	毛糸
सिलेंडर	シリンダー
मैक्सिकन	メキシコ
मैक्सिकन	メキシカン
देशो	国々
खोपड़ी	髑髏
खोपड़ी	頭蓋骨
कोलम्बिया	コロンビア
पट्टिका	パレット
पट्टिका	荷台
कैसा	how
स्टीवन	スティーヴン
टेल	尾翼
टेल	しっぽ
कबीले	部族
सूर्योदय	日の出
रीड	リード
प्रक्षेप	投影
पर्यवेक्षण	監督
इसरो	isro
एमी	エミー
प्लेटो	プラトン
कनाडाई	カナダ
कनाडाई	カナディアン
रिसाव	リーク
रिसाव	漏れ
रिसाव	漏洩
निषिद्ध	禁止
सेम	ビーン
सेम	sem
रॉन	ロン
शोधन	精製
बरसात	シャワー
इंटेल	intel
फास्ट	速い
फास्ट	高速
यथार्थवाद	リアリズム
बाह	bah
दर्शनशास्त्र	哲学
स्वादिष्ट	美味しい
स्वादिष्ट	おいしい
स्वादिष्ट	美味
स्वादिष्ट	おいしい
स्वादिष्ट	美味しい
ईंटों	レンガ
ईंटों	れんが
ईंटों	煉瓦
कर्ज	債務
सलाद	レタス
सलाद	サラダ
सलाद	サラダ
जलन	嫉妬
जलन	炎症
शौकिया	アマチュア
अनूठा	ユニーク
अनूठा	独特
पेशावर	ペシャワール
पहेली	パズル
पहेली	エニグマ
रक्तस्राव	出血
चादर	ショール
चादर	シート
एथिलीन	エチレン
सेकेंड	番目
सेकेंड	セカンド
महापौर	町長
महापौर	市長
आयताकार	四角形
आयताकार	矩形
आयताकार	長方形
आयताकार	長方形
प्रस्तावना	紹介
प्रस्तावना	導入
प्रस्तावना	プロローグ
प्रस्तावना	プリアンブル
लावा	溶岩
बाधाओं	障壁
माइग्रेन	偏頭痛
परिधान	ドレス
परिधान	コスチューム
परिधान	衣装
परिधान	装束
परिधान	衣類
गोलीबारी	射撃
हब	ハブ
जग	世界
जग	ワールド
जग	jag
पम्प	ポンプ
मातृ	母方
नाल	蹄鉄
पवित्रता	純度
मुलाक़ात	溜まり場
डोनाल्ड	ドナルド
सीढ़ी	ラダー
सीढ़ी	ハシゴ
सीढ़ी	はしご
सीढ़ी	梯子
प्रतिकृति	パターン
प्रतिकृति	レプリカ
प्रतिकृति	レプリカ
घराने	ジャンル
ताड़	手のひら
ताड़	ヤシ
ताड़	パーム
सीटी	ホイッスル
कार्टर	カーター
सिरदर्द	頭痛
सैंडविच	サンドイッチ
सैंडविच	サンドウィッチ
सैंडविच	サンドイッチ
चिप्स	チップス
चिप्स	チップ
गुड़	糖蜜
विधियां	メソッド
बिखरे	散逸
दार्जिलिंग	ダージリン
सुनाया	発音
शैतान	悪魔
शैतान	サタン
शीट	シート
शीट	シート
शीट	シーツ
उद्धार	届け
उद्धार	救助
उद्धार	レスキュー
पैकेजिंग	包装
पैकेजिंग	パッケージング
म्यूनिख	ミュンヘン
शरीफ	シャリフ
बिस्तर	ベッド
दोहराया	繰り返し
बोल्ट	ボルト
गुम्बद	ドーム
सेवानिवृत्ति	退職
जश्न	お祝い
जश्न	祝賀会
जश्न	お祝い
जश्न	ジャンボリー
नोबल	尊い
टायसन	タイソン
संग्रहीत	アーカイブ
सीसा	リード
सदाबहार	エバーグリーン
कंकाल	スケルトン
कंकाल	骨格
समीर	サミル
ऑर	オア
समतुल्य	同等
फेरारी	フェラーリ
माईस्पेस	myspace
एमआईटी	mit
भ्रामक	ややこしい
भ्रामक	紛らわしい
संभावनाओं	可能性
केक	ケーキ
साख	親善
साख	のれん
जिज्ञासा	好奇心
अनुसूची	日程
अनुसूची	スケジュール
एनिमेशन	アニメーション
एनिमेशन	アニメーション
देखो	ルック
देखो	外観
इंतजार	待つ
इंतजार	待ち
हिम्मत	勇気
हिम्मत	あえて
प्रमाणपत्र	証明書
प्रमाणपत्र	証明書
प्रमाणपत्र	証書
असमानता	不平等
असमानता	不等式
आमदनी	収入
आमदनी	所得
टिन	スズ
चारा	ベイト
ओलिवर	オリヴァー
ओलिवर	オリバー
घनी	厚い
घनी	太い
एस्पिरिन	アスピリン
सोर्स	ソース
सोर्स	出典
पीर	ピア
विश्लेषक	アナリスト
चेल्सी	チェルシー
बाजरा	雑穀
पाम	pam
इच्छाओं	欲望
रिश्तों	リレーションシップ
रिश्तों	交際
संन्यास	退職
पुनर्वास	リハビリテーション
पुनर्वास	更生
पुनर्वास	再生
पुनर्वास	リハビリ
प्रोसेसर	プロセッサ
स्ट्रीम	ストリーム
स्ट्रीम	ストリーム
स्ट्रीम	渓流
वक्तव्य	ステートメント
वक्तव्य	声明
कृत्यों	関数
स्टुअर्ट	スチュアート
स्टुअर्ट	ステュアート
अचार	ピクルス
अचार	漬物
अचार	ピクルス
अचार	漬物
प्रदाताओं	プロバイダ
शर्तें	条件
शर्तें	規約
शर्तें	用語
मॉड्यूल	モジュール
मॉड्यूल	モジュール
हिरण	シカ
हिरण	トナカイ
पिकनिक	ピクニック
ईसाइयों	キリスト教徒
ज़िन्दगी	生活
ज़िन्दगी	生命
ज़िन्दगी	人生
ज़िन्दगी	ライフ
बॉय	男の子
बॉय	少年
बॉय	ボーイ
अपघटन	分解
अपघटन	腐敗
इब्राहिम	イブラヒム
स्टेरॉयड	ステロイド
कार्लो	カルロ
स्वार्थ	利己主義
तपेदिक	結核
पुर	pur
वीजा	visa
वीजा	ビザ
वीजा	査証
बैनर	バナー
बैनर	横断幕
बैनर	バナー
बैनर	横断幕
याहू	ヤフー
याहू	yahoo
वेदी	祭壇
उत्साहित	わくわく
उत्साहित	ワクワク
उत्साहित	興奮
नन्द	nand
रिले	リレー
चुनौतियों	課題
चुनौतियों	チャレンジ
चुनौतियों	挑戦
हालात	状況
हालात	シチュエーション
हालात	確率
हालात	状況
हालात	事情
हालात	情状
महाद्वीपों	大陸
लेनिन	レーニン
समाचारपत्र	新聞紙
समाचारपत्र	新聞
संतोषजनक	満足
सफ़र	旅行
सफ़र	journey
विवेचना	審議
खींचा	ドリュー
सल्फर	硫黄
सल्फर	硫黄
स्क्वैश	スカッシュ
लॉक	ロック
लॉक	錠前
एबीसी	abc
वाल्टर	ヴァルター
