மற்றும்	وال
நெட்	صافي
நெட்	الصافي
வெள்ளிக்கிழமை	الجمعه
வெள்ளிக்கிழமை	جمعة
வெள்ளிக்கிழமை	الجمعة
யான்	يان
புரூஸ்	بروس
உங்களை	بنفسك
உங்களை	نفسك
சாய்	ساي
சாய்	تشاي
எச்சம்	البقايا
எச்சம்	بقايا
அமைதியாக	الصامت
அமைதியாக	ساكت
அமைதியாக	صامت
அமைதியாக	صامتة
ஐயா	سير
ஐயா	سيدي
ஐயா	سيدى
மிகையான	مفرط
மிகையான	فرط
மிகையான	الافراط
அதிகரித்துள்ளது	زيادة
அதிகரித்துள்ளது	الزيادة
அதிகரித்துள்ளது	زاد
ஸ்பானிஷ்	الاسبانية
ஸ்பானிஷ்	اسبانية
ஸ்பானிஷ்	اسباني
ஸ்பானிஷ்	اسبانيا
அஞ்சி	خو
அஞ்சி	الخوف
அஞ்சி	خوف
இருண்ட	ظلام
இருண்ட	مظلم
இருண்ட	الظلام
இருண்ட	مظلمة
ஜேன்	جاين
ஜேன்	جين
ஆகி	غائبة
ஆகி	غائب
ஆகி	غياب
ஆகி	غائبا
பாடங்கள்	الدروس
பாடங்கள்	دروس
பாடங்கள்	العبر
நோக்கங்கள்	اهداف
நோக்கங்கள்	الاهداف
நோக்கங்கள்	المقاصد
வாடகை	ايجار
வாடகை	استئجار
வாடகை	ايجار
சிரிய	سوري
சிரிய	سورية
சிரிய	السورية
சிரிய	سوريا
சிரிய	السوري
பூண்டு	الثوم
பூண்டு	ثوم
கவர்ந்து	جذبت
கவர்ந்து	اجتذبت
கேள்விக்கு	سؤال
கேள்விக்கு	السؤال
டொமைன்	النطاق
டொமைன்	مجال
டொமைன்	المجال
வால்டர்	والتر
இராபர்ட்	روبرت
இராபர்ட்	روبيرت
பெரேரா	بيريرا
ஆய்	دراسة
ஆய்	ادرس
ஆய்	الدراسة
காமம்	كاما
காமம்	جنس
காமம்	الجنس
வல்லுனர்கள்	المحترفين
வல்லுனர்கள்	محترفين
வல்லுனர்கள்	المهنيين
வல்லுனர்கள்	محترفون
காதலன்	خليل
காதலன்	حبيب
காதலன்	الخليل
காதலன்	الصديق
காதலன்	حبيب
காதலன்	الحبيب
காதலன்	عاشقة
காதலன்	عاشق
காதலன்	العاشق
எல்லாமே	كلهم
எல்லாமே	كله
எல்லாமே	جميع
எல்லாமே	كل
எல்லாமே	الكل
செல்வி	مشتاق
ஆஸ்திரிய	نمساوي
ஆஸ்திரிய	النمساوي
ஆஸ்திரிய	نمساوية
ஆஸ்திரிய	النمساوية
வடிவமைக்கப்பட்டுள்ளது	صمم
வடிவமைக்கப்பட்டுள்ளது	صممت
சம்பவங்கள்	الحوادث
சம்பவங்கள்	حوادث
ஆசாத்	ازاد
டெல்டா	دلتا
குட்	خير
குட்	الخير
குட்	طيب
குட்	جيد
குட்	بخير
இயற்றியவர்	مؤلف
இயற்றியவர்	الكاتب
இயற்றியவர்	كاتب
இயற்றியவர்	المؤلف
ஒருங்கிணைக்கப்பட்ட	موحدة
ஒருங்கிணைக்கப்பட்ட	موحد
சாரம்	جوهر
சாரம்	الجوهر
சாரம்	السقالات
கடலோர	الساحلي
கடலோர	الساحلية
கடலோர	ساحلية
கடலோர	الساحل
கடலோர	ساحل
கடலோர	كوست
பெய்ஜிங்	بكين
பெய்ஜிங்	بيجين
திறன்கள்	مهارات
திறன்கள்	المهارات
ராணுவம்	عسكرية
ராணுவம்	العسكري
ராணுவம்	الجيش
ராணுவம்	عسكري
ராணுவம்	الجيش
ராணுவம்	جيش
அதீத	المتطرف
அதீத	متطرف
அதீத	المدقع
அதீத	متطرفة
கெப்லர்	كيبلر
திருத்தங்கள்	تعديلات
திருத்தங்கள்	التعديلات
மாய	السحر
மாய	سحر
பார்த்தார்	راى
பார்த்தார்	شاف
பார்த்தார்	رايت
பார்த்தார்	شفت
பார்த்தார்	شاهدت
வின்சென்ட்	فنسنت
வின்சென்ட்	فينسنت
வின்சென்ட்	فينسينت
டிரம்ப்	ترامب
புளோரிடா	فلوريدا
கரி	الفحم
கரி	فحم
அணிகலன்கள்	ملحقات
அணிகலன்கள்	الملحقات
கட்டு	الحزمة
கட்டு	حزمة
போபால்	بوبال
பரிவர்த்தனை	معاملة
பரிவர்த்தனை	المعاملة
பரிவர்த்தனை	المعاملات
பரிவர்த்தனை	معاملات
பரிவர்த்தனை	المعاملات
பிளாஸ்டிக்	البلاستيك
பிளாஸ்டிக்	البلاستيكية
பிளாஸ்டிக்	بلاستيك
ஆன்மா	الروح
ஆன்மா	روحي
ஆன்மா	روح
தாகூர்	طاغور
குண்டுகள்	القنابل
குண்டுகள்	قنابل
டெக்சாஸ்	تكساس
முழுமை	الكامل
முழுமை	ملي
முழுமை	كامل
முழுமை	كاملة
முழுமை	كامل
முழுமை	اكتمل
முழுமை	كاملة
போப்	بوب
போப்	بابا
போப்	البابا
பாசி	الطحالب
போரான்	البورون
சமூகங்கள்	المجتمعات
சமூகங்கள்	الجاليات
சமூகங்கள்	اجتماعية
சமூகங்கள்	الاجتماعية
சமூகங்கள்	الاجتماعي
சமூகங்கள்	اجتماعي
நிமிடம்	الدقيقة
நிமிடம்	دقيقة
செயலகம்	الامانة
சொற்றொடர்	لصق
சொற்றொடர்	معجون
சொற்றொடர்	عجينة
ஏற்றுக்கொள்ளப்பட்டது	قبلت
ஏற்றுக்கொள்ளப்பட்டது	مقبولة
செங்கல்	طوب
செங்கல்	بريك
வயிற்றில்	معدة
வயிற்றில்	المعدة
கோர்	النواة
கோர்	اساسي
கோர்	الصميم
கோர்	غور
கோர்	جور
திறமையான	موهوبة
திறமையான	موهوب
படத்திற்கு	صورة
படத்திற்கு	الصورة
படத்திற்கு	الصوره
படத்திற்கு	صوره
மலிவான	بخيل
மலிவான	رخيصة
மலிவான	رخيص
பேஸ்	وتيرة
பேஸ்	القاعدة
பேஸ்	قاعدة
தொகுப்பாளர்	مقدم
