در	門
میرس	mears
دنیدن	dunedin
بزدل	懦夫
ماژیک	標記
ریفنشتال	riefenstahl
یونیفورم	制服
یونیفورم	軍服
یونیفورم	均勻
یونیفورم	制服
یونیفورم	軍裝
زیو	ziv
کراویتز	kravitz
عیسو	esau
املت	煎蛋
باگزی	bugsy
سرینا	serena
قاچاقی	走私
قاچاقی	走私
مونارچ	君主
گب	geb
پرفکت	完美
بفردی	卵泡
نارسائی	不足
لاندی	lundy
آئویاما	青山
موکت	地毯
سلبریتی	名流
سلبریتی	名人
حافظۀ	記憶力
حافظۀ	記憶
حافظۀ	記憶體
حافظۀ	回憶
بوداسف	菩薩
بوداسف	觀世音菩薩
المجسطی	almagest
باکمینستر	buckminster
فعالسازی	啟用
موجوده	大宗
موجوده	批量
موجوده	散裝
نگوین	阮
نگوین	nguyen
نگوین	阮
تگالتین	gallatin
کاراکول	caracol
تبسم	笑
تبسم	微笑
تبسم	笑容
آلکازار	alcazar
ددکیند	dedekind
کروماتین	chromatin
آرامبخش	鎮靜劑
ویگمن	wiegmann
بخورم	吃
بخورم	吃了
عمیقتر	更深
کایرو	開羅
آمریتا	amrita
کایرون	chiron
اکوا	acqua
پاتیناژ	滑冰
پاتیناژ	溜冰
مینگلا	minghella
کیمل	kimmel
میلنا	milena
سنباده	砂紙
متنفرم	憎恨
متنفرم	恨
متنفرم	討厭
متنفرم	仇恨
ایلیاک	髂
عبرانیان	希伯來人
هارونا	春菜
مهاجرنشین	殖民者
بکشی	殺
حسودی	妒忌
حسودی	吃醋
حسودی	嫉妒
حسودی	醋意
حسودی	嫉妒
بتینا	bettina
تیخونوف	tikhonov
لیمینگتون	leamington
واویلف	vavilov
بیخدایی	無神論
گوانگژو	廣州
ابول	abul
همسالان	同儕
وارو	varro
سرانو	serrano
گلتیا	galatea
پیتزبورگ	匹茲堡
برچ	樺
برچ	白樺
نائوکو	奈緒子
دیاتونیک	diatonic
تفاوتها	差異
تفاوتها	差額
تفاوتها	分歧
آنتال	antal
هالپرین	halperin
گوزمان	guzmán
ریاکاری	偽善
ریاکاری	虛偽
کاتی	kati
تسکینی	緩和
اودمورتیا	udmurtia
آنکا	anka
کشوی	抽屜
هلیکوپترها	菜刀
هلیکوپترها	直升機
هلیکوپترها	直升飛機
پائولینا	paulina
مانموهان	manmohan
میاندوراه	會陰
عشقبازی	前奏
کارست	喀斯特
هانلی	hunley
اسپالدینگ	spalding
گلیکوزید	糖苷
برایتمن	brightman
فلاوین	flavin
ماکسی	maxi
رزمجو	好戰
نوکس	nyx
مدیو	medio
تیولیس	thewlis
فرمالدئید	甲醛
کمینگاه	埋伏
کمینگاه	伏擊
آسانو	淺野
ولبک	welbeck
ارام	aram
اینترون	intron
نرنست	nernst
اسپیتز	spitz
نورم	規範
زخمها	傷痕
زخمها	疤痕
زخمها	傷疤
میته	mitte
بولسا	bolsa
مونسانتو	monsanto
پروسرپینا	proserpina
فارما	pharma
فرفری	卷毛
نائوتو	naoto
لایی	墊
دومینگوئز	domingos
گوادالوپ	guadalupe
گلوبولین	球蛋白
جمود	僵直
ویلسدن	willesden
گرینچ	鬼靈精
استرادیول	estradiol
قراضه	廢料
خوشگلا	美女
کلوس	clos
اعتیادآور	上癮
چشیدن	品嚐
چشیدن	品嘗
سکسکه	打嗝
رختشویی	洗衣
رختشویی	洗衣服
رختشویی	洗衣店
تومیسلاو	tomislav
اورمن	overman
درونت	內在
درونت	裡面
درونت	內心
درونت	內部
توخولسکی	tucholsky
بافتنی	針織
بافتنی	編織
گینور	gaynor
ماساتو	真人
واترستون	waterston
افسونگری	巫術
کورتیوس	curtius
واجرای	金剛
ولفنشتاین	wolfenstein
پرچمها	旗幟
پرچمها	旗
پرچمها	旗子
میلوراد	milorad
اسکوفیلد	scofield
تریگا	triga
آلوئه	蘆薈
آکیهیرو	akihiro
یاسی	淡紫色
فرمانهای	命令
کلودین	claudine
اکسوم	axum
پارادیزو	paradiso
آنادولو	anadolu
گربر	gerber
آپو	apu
تیلمن	tillman
تیلمن	tilman
وانیلی	香草
بوخنر	buchner
رولا	rola
رولا	rolla
وینود	vinod
گرینفیلد	綠地
اورسون	everson
میتسورو	滿
اوورلند	陸路
زمستون	winter
زمستون	冬
زمستون	冬季
زمستون	冬天
خوارز	juárez
پیشنویس	草稿
رات	rath
جویسون	jewison
باطری	電池
باطری	電量
باطری	電池
دیوونه	瘋狂
دیوونه	瘋
دیوونه	瘋了
کائوری	香織
دورگا	durga
انبیای	nba
آون	owen
آون	歐文
استریکلند	strickland
اودم	odum
حجابی	面紗
فرویندلیش	freundlich
آنتونینی	antonini
اسلاتر	屠殺
اسلاتر	屠宰
سافینا	safina
واکسی	擦鞋
پستو	衣櫃
پستو	壁櫥
پستو	衣櫥
یاووز	yavuz
ماریل	mariel
یاداوری	提醒
بنیگنو	benigno
قارچهای	真菌
قارچهای	真菌
سودش	盈利
سودش	利潤
سودش	營利
سودش	獲利
آلبو	albo
انکی	enki
ژنده	抹布
تامپکینز	tompkins
سرزمینها	王國
دستنوشته	劇本
تولیم	銩
رنوین	聲望
ساپیر	sapir
الیسع	elisha
وینتروپ	winthrop
ریکتس	ricketts
پیرهن	襯衫
جهالت	無知
ژیگا	dziga
جوردی	jordi
فلم	flm
پریما	prima
بیلر	bieler
اوشیانا	oceana
ژامبون	火腿
پتخ	petah
تقوای	虔誠
کوشنر	kushner
وحشیگری	交錯
وحشیگری	錯開
وحشیگری	暴行
قایقهای	船隻
قایقهای	艇
بانداژ	紗布
بانداژ	繃帶
دندون	牙
دندون	牙齒
دندون	牙
دندون	牙齒
بوشیدو	武士道
هولا	草裙舞
لوستر	吊燈
بدلکاری	特技
بدلکاری	特技
جماع	同居
لوکو	loko
بشاره	bishara
لبرون	lebrun
راگا	raga
هیتومی	瞳
اجازۀ	授權
گوشها	耳
گوشها	耳朵
استریتس	海峽
ردۀ	階級
ردۀ	類
ردۀ	類別
ردۀ	課堂
ردۀ	班級
مهمانسرا	inn
مهمانسرا	客棧
مهمانسرا	賓館
مهمانسرا	招待所
کچله	禿頭
کچله	禿
برچسبهای	標籤
برچسبهای	標記
برچسبهای	標籤
پاراسلسوس	paracelsus
نامۀ	mail
نامۀ	郵件
نامۀ	郵寄
نامۀ	信件
کاترهام	caterham
رازداری	保密
رازداری	機密性
لاز	laz
سگره	segre
کیرش	kirsch
سادو	sado
هلمر	helmer
وازلین	凡士林
بریسکو	briscoe
ناول	novell
دهیدراسیون	失水
دهیدراسیون	脫水
سیاهچال	地牢
سیاهچال	地牢
کارتها	卡
کارتها	紙牌
کارتها	卡片
کارتها	牌
نیمن	neiman
پلیکانز	鵜鶘
وزالیوس	vesalius
اکالیپتوس	桉樹
گلدون	花瓶
اویز	avis
بنتو	便當
مینیماکس	minimax
پایینترین	最低
خاکه	泥土
خاکه	污垢
خاکه	土
توسا	土佐
پارناس	parnas
دومجلسی	兩院制
خمیازه	打哈欠
خمیازه	哈欠
خمیازه	打哈欠
لاردنر	lardner
آنفولانزا	感冒
آنفولانزا	流感
پایس	pais
ببه	bebe
آلانا	alana
کرولی	crowley
بزار	讓
هاورکرافت	氣墊船
کاناپه	沙發
کاناپه	沙發
نابی	nabi
پرهیزگاری	虔誠
هولمیم	鈥
گرزه	權杖
بوگدان	bogdan
گریل	燒烤
فولرن	fullerene
اسکوروی	壞血病
پائولینیو	paulinho
قرنه	世紀
تروبریج	trowbridge
استرتوکستر	stratocaster
پتوی	被子
پتوی	毛毯
پتوی	毯
پتوی	毯子
گوپال	gopal
ناپاکی	污染
ناپاکی	沾染
دارلین	darlene
اوریگامی	摺紙
رگها	血管
رگها	靜脈
رگها	船隻
هینی	heaney
راچل	rachel
اسکولاری	scolari
فلروویوم	鈇
سالیسیلات	salicylate
لوچیا	lucia
نانشنامه	uncyclopedia
جوکی	騎師
آبمیوه	汁
آبمیوه	果汁
دایسوکه	大介
حاذق	熟練
کایگه	凱歌
انیاک	eniac
پالتو	外衣
پالتو	外套
پالتو	外套
مرکاتور	mercator
بویزی	boise
آلستوم	alstom
مینر	礦工
مهربانانه	人道
اوکل	uccle
استروناخ	stronach
ترکس	trax
ژیرو	giroud
آرلیس	arliss
بردک	braddock
بیگز	biggs
فارک	farc
تیمان	tiemann
ساول	saul
پیژامه	睡衣
پیژامه	睡衣
عجول	疹
عجول	皮疹
انتحار	自殺
انتر	孔
فرانسین	francine
بینالمللی	國際
هتلهای	酒店
هتلهای	旅館
مردسالار	宗法
کلادوگرام	cladogram
مشاهدۀ	檢視
مشاهدۀ	瀏覽
بیپ	嘟嘟
بیپ	嘟
بیپ	嗶
بابکوک	babcock
جِین	簡
جِین	jane
جِین	珍
جِین	瑾
دژنراسیون	黃斑
ایروبیک	健身操
ایروبیک	有氧運動
ایروبیک	健美操
سمله	semele
یامی	yami
بخون	唱
بخون	唱歌
بخون	歌唱
گالت	galt
فرانتی	fronte
بپرس	問
بنگله	平房
تویو	東洋
تویو	toyo
پرولین	proline
ادنسه	odense
انیپلکس	aniplex
دانیس	danis
اشمور	ashmore
تاوارز	tavares
حنان	hanan
البروج	黃道
پارش	安息吧
پارش	安息
خرمابلبلان	鵯
مانولو	manolo
مارکاریان	markarian
آنتیه	antje
خمیردندان	牙膏
بویک	boeck
بوکسر	拳手
بوکسر	拳擊手
آراندا	aranda
شکارش	獵物
روکی	rocchi
راندو	回旋曲
ویکری	vickery
کریسپین	crispin
ماچ	吻
ماچ	親
ماچ	親親
ماچ	kiss
ماچ	親吻
وینترباتم	winterbottom
مرسیه	mercier
آمالیا	amalia
آنداین	undine
پرینگل	pringle
رخسار	臉
رخسار	面孔
استینسون	stinson
گاسپری	gasperi
سرگیویچ	sergeyevich
ویدیا	vidya
ترتولیان	tertullian
پرسونا	人格
آسترایا	astraea
مجردها	單身漢
زلر	seeler
کریستوس	christos
فریچ	fritsch
برانداز	顛覆
یاوه	咆哮
ضدگلوله	防彈
فزون	過剩
فزون	過量
فزون	超額
فزون	多餘
تسا	tessa
ایتا	aita
اعجوبه	神童
حرای	紅樹
ارفاق	從寬
ارفاق	寬大
اُپرا	opera
اُپرا	歌劇
ترقه	鞭炮
ترقه	炮仗
فنوم	phenom
نانیانگ	南洋
رولندز	rowlands
روجا	roja
پمبرتون	pemberton
رزیدها	rosids
بروکهیون	brookhaven
کاربو	馴鹿
تیمبلند	timbaland
سبزقباسانان	coraciiformes
گرلاخ	gerlach
آرچیمبولدو	arcimboldo
عصرانه	晚餐
وینکل	winkle
تانکها	坦克
تکیلا	龍舌蘭
اسلیت	石板
رولاندو	rolando
هیند	hind
پاوان	pawan
سوئگر	swagger
الیف	elif
لوکست	蝗蟲
دیسه	plastid
ماجولا	modula
کریموف	karimov
بلاس	blas
بداخلاق	暴躁
بخرم	購買
بخرم	買
کاوهسیونگ	高雄
لانی	lonnie
لانی	lani
شادکام	樂觀
مومو	momo
منافق	偽善
منافق	偽君子
زرنگی	聰明
زرنگی	smart
موکب	車隊
بالام	balam
آردمن	aardman
یتیمی	孤兒
اطاق	房間
اطاق	房
آلنیا	alenia
یانسون	jansson
آرمانشهر	烏托邦
آرمانشهر	空想
دریافتنی	應收
النی	eleni
پادری	墊子
پادری	mat
آرسنی	arseniy
فیدیاس	phidias
بدهکاری	欠
جوملا	joomla
مانگ	莽
پراسپکت	前景
تراپاتونی	trapattoni
باراکا	baraka
جیری	jiří
سلیمیان	charadriidae
پیرش	老化
چروکیده	皺
کاپه	capet
روبنشتاین	rubinstein
ویوی	vivi
الماسهای	鑽石
فمن	femen
خوشبینی	樂觀
استورا	stora
روخاس	rojas
لیلیا	lilia
اینگرسول	ingersoll
پالئوزوئیک	paleozoic
فالکو	falco
رزنر	reznor
کورسو	corso
اده	ade
اده	adh
روندا	ronda
متقلب	舞弊
متقلب	詐騙
متقلب	欺詐
گاموف	gamow
ریوخا	rioja
خرند	贖金
متواضع	謙虛
متواضع	適度
متواضع	謙卑
متواضع	謙虛
متواضع	謙遜
متواضع	卑微
متواضع	無私
دودک	dudek
استم	莖
لوکرتیوس	lucretius
کتونی	球鞋
نوآره	noiret
بیف	牛肉
اولریکه	ulrike
فوکا	foca
بلکمن	blackman
بیسواد	文盲
ماو	茂
یوانیس	ioannis
پرچمهای	旗幟
پرچمهای	旗
پرچمهای	旗子
کیوتی	幸一
اوسا	osa
تسل	texel
یوخن	jochen
بیچارگی	苦難
کرمها	蚯蚓
کرمها	蠕蟲
اسکالی	scully
ایشیباشی	石橋
آیورسن	iverson
یوئی	yui
روغنکاری	潤滑
فیلوژنی	phylogeny
خاج	俱樂部
خاج	梅花
هالفورد	halford
ژیوانشی	givenchy
ویتامینهای	維生素
ویتامینهای	維他命
بنامید	端點
مولیگان	mulligan
فوجیموتو	藤本
پربازده	編碼
تراختنبرگ	trachtenberg
قلدر	惡霸
قلدر	欺負
متفورمین	metformin
وودساید	woodside
گیبونز	gibbons
خین	khin
لیونا	leona
آناناسیان	bromeliaceae
آتشبازی	煙花
آتشبازی	焰火
آتشبازی	煙火
مارسیانو	marciano
لاکس	渙散
انقضا	到期
انقضا	過期
انقضا	到期
انقضا	到期
انقضا	過期
بوکیت	bukit
تیکی	tiki
الاپوژا	alappuzha
بلوبری	藍莓
نسوس	nessus
تمینک	temminck
سوروکین	sorokin
امپریالیست	帝國主義
سالیدورکس	solidworks
بارک	吠
بارک	樹皮
دامیر	damir
ویلمار	wilmar
سورابایا	泗水
سکوریتیز	證券
سکوریتیز	有價證券
نشستم	週六
نشستم	sat
کانتاکس	contax
فیگوئرا	figueroa
آلونک	棚
کپز	pfk
فرگس	fergus
موزبی	mosby
گوزه	大便
گوزه	便便
استف	steph
تایل	tille
بتس	betts
خاسته	要求
پیامبرانی	使徒
دوستیابی	約會
پانگ	龐
آسپن	aspen
پروویدنسیا	providencia
هولگر	holger
آرنس	arens
فوجیتا	fujita
پانداها	熊貓
ویترویوس	vitruvius
سوتین	胸罩
سوتین	胸圍
سوتین	胸罩
سوتین	胸圍
سوتین	胸罩
بوکاسا	bokassa
الزورت	ellsworth
بومان	boman
البینو	albion
استارفایتر	starfighter
آتسوشی	篤志
سوترا	金剛經
سوترا	經
پرهیزکاری	義
پرهیزکاری	正義感
پرهیزکاری	虔誠
القاضی	qadi
بیندیشند	調停
شبا	夜晚
شبا	夜
هدلند	hedlund
متکبر	傲慢
ساندا	sanda
سایوری	小百合
پینتا	pinta
آتیش	消防
آتیش	火
آتیش	火焰
آتیش	火災
هولوگرافیک	全息
پاتریسیو	patricio
انگشتانه	頂針
پلانکت	plunkett
لبها	嘴唇
لبها	唇
لبها	雙唇
پروگرام	方案
پروگرام	程式
ویتری	vitry
کاسومی	霞
یوتاکا	豐
کوئی	駒
کوئی	夔
کاستلانی	castellani
تلنگر	扳機
تلنگر	觸發
تلنگر	戳
آمارا	amara
ایویکا	ivica
البمارل	albemarle
دائجونگ	大田
بنشی	女妖
احضاریه	傳喚
احضاریه	傳票
احضاریه	傳訊
باوقار	優雅
تجاوزگران	侵略者
دوکاونی	duchovny
گوشتخواری	carnivory
مثوئن	methuen
افس	efes
گلوبو	globo
کویزومی	小泉
سلینا	selina
تورت	tourette
مهمند	重要
تامبلر	不倒翁
کولای	大腸桿菌
کولای	coli
تیانا	tiana
انیماکس	animax
بوناونچر	bonaventure
درخشیدن	閃耀
درخشیدن	發光
درخشیدن	發光
یالمار	hjalmar
همدمی	情誼
لرزیدن	發抖
لرزیدن	搖晃
لرزیدن	顫抖
بارنا	barna
ماگا	maga
پینر	pinner
میکائلا	micaela
اشکلون	ashkelon
گوندری	gondry
دلخوشی	奢侈品
دلخوشی	豪華
دلخوشی	奢華
دلخوشی	奢侈
گلوناس	glonass
چانسی	chauncey
ویکسن	狐狸精
توتالیتر	極權主義
توتالیتر	極權
رادوان	radovan
لایزا	liza
میخواستند	通緝
ساپ	sap
ساپ	樹液
اودل	odell
گوئین	gwyn
لرمان	lerman
شرایور	shriver
اوگاریت	ugarit
کوپرنیسیم	鎶
فابریسیو	fabricio
استوارند	堆疊
ترنم	turner
قرقاولان	phasianidae
فیلیپوس	philippus
زوجهای	夫妻
زوجهای	情侶
زوجهای	夫婦
سونه	sone
سگک	扣
میربو	mirbeau
ایرل	earl
پاستل	柔和
تحریمهای	制裁
مادهای	實質
مادهای	物質
مورات	murat
رایموندو	raimundo
وروس	verus
لانسستون	launceston
لیپاز	lipase
منبج	manbij
روزالین	rosalyn
اوزاوا	小澤
سایلس	silas
کیکوچی	菊池
گاسترین	gastrin
زندگى	生命
زندگى	人生
زندگى	生活
نینگبو	寧波
بِن	ben
بِن	本
بِن	奔
شلومو	shlomo
ماریجوانا	大麻
تاره	模糊不清
تاره	模糊
ایمانش	信仰
ایمانش	信心
ایمانش	信念
هیتون	heaton
مایمو	mimo
پاپایا	木瓜
ایگوآنودون	iguanodon
لودگی	鬧劇
یولاندا	yolanda
کجاوه	花轎
موجوداست	積壓
اسکوایر	鄉紳
اسکوایر	侍從
عشوه	ogle
برترند	bertrand
بولوارک	甕城
ولوکس	velox
دیاب	diab
زایا	zaia
گلفاند	gelfand
سَم	山姆
سَم	sam
