மற்றும்	그리고
தருணங்கள்	moments
தருணங்கள்	순간
போர்ட்டபிள்	포터블
போர்ட்டபிள்	휴대
போர்ட்டபிள்	휴대용
பையா	boy
பையா	소년
பையா	남자아이
பையா	보이
பின்தொடர்	팔로우
வால்கள்	뒷면
வால்கள்	꼬리
ஒசாகா	오사카
ஓய்வை	은퇴
ஓய்வை	퇴직
கொலைகாரர்கள்	살인자
லிஸ்	리즈
லிஸ்	lis
புரூக்னர்	브루크너
விரோதமானது	엘프
வார்விக்	워릭
வலென்சியா	발렌시아
மால்டோவா	몰도바
டார்ட்	다트
டார்ட்	타르트
விருச்சிகம்	전갈자리
விக்கிலீக்ஸ்	위키리크스
வால்காட்	월컷
ஒழுகல்	흐른
நிழலும்	그늘
தனிமையை	외로움
அட்ரினல்	부신
கிரிஃபின்	그리핀
கிம்பர்லி	킴벌리
வெய்	웨이
செர்பியன்	세르비아
செர்பியன்	세르비아인
செர்பியன்	세르비아어
உணவின்றி	금식
உணவின்றி	단식
உள்ளரங்கு	실내
தொழுகையை	기도
வாக்கிங்	걷고
வாக்கிங்	워킹
வாக்கிங்	걷는다
வாக்கிங்	걷기
செவ்வகங்கள்	직사각형
வலுவானது	강한
வலுவானது	스트롱
விக்ரகம்	아이돌이
விக்ரகம்	아이돌
தலைவிதி	운명
காம்யு	카뮈
ஃபங்க்	펑크
கேள்வியில்	질문
சாவிகள்	키키
சாவிகள்	열쇠
டைஃபாய்டு	장티푸스
பாதுகாத்த	가능성
சேருமிடம்	목적지는
சேருமிடம்	목적지
ஜெரால்டு	제럴드
டேலி	데일리
இமானுவேல்	이매뉴얼
மடாலயங்கள்	수도원
ஹலால்	할랄
பூனையை	고양이
கேனான்	캐논
கான்ஸ்டன்ஸ்	콘스탄스
மீட்கவும்	복구
மீட்கவும்	복원하기
மீட்கவும்	복원
அப்படியிருந்தும்	아직
பணியிடங்கள்	직장
இன்சூரன்ஸ்	보험
கம்மிங்	커밍
துர்க்மெனிஸ்தான்	투르크메니스탄
உருக்கமான	저승
உருக்கமான	내세
சுற்றறிக்கை	순환
சுற்றறிக்கை	원형
அடுக்கேற்றம்	거듭제곱
தொடர்க	계속
தொடர்க	계속하기
வெம்பிளி	웸블리
முறியும்	구애
ஃபிரேம்	액자
ஃபிரேம்	프레임
ஒதுக்கு	할당
கிளியே	웨이팅
கிளியே	way
கிளியே	웨이
ரிங்கர்	링거
வுட்ஸ்	우즈
ஈர்க்கக்கூடிய	인상적이다
பத்திரிக்கையாளர்கள்	기자
பத்திரிக்கையாளர்கள்	저널리스트
இமைகள்	눈썹
வீசல்	족제비
வீசல்	족제비과
வில்னியஸ்	빌뉴스
ஜாலி	졸리
உதயசூரியன்	라이징
கிராஃபோர்ட்	크로포드
கிராஃபோர்ட்	크로퍼드
புத்திசாலி	영리한
புத்திசாலி	영리
புத்திசாலி	스마트
வெட்டுக்கள்	삭감
டென்ட்	덴트
டூத்	치아
டூத்	이빨
மிருதுவாக	부드러운
வாழ்த்துக்களைத்	소망
வாழ்த்துக்களைத்	소원
தொடருங்கள்	계속
தொடருங்கள்	계속하기
அணைத்துக்	포옹
ஹிரோ	히로
ஹிரோ	히로인
கிழிந்து	찢어진
கிழிந்து	torn
எபிநெப்ரின்	아드레날린
பசியோடு	배고픈
ராய்ஸ்	로이스
முரட்டுத்தனமாக	무례한
முரட்டுத்தனமாக	무례하게
ஓய்வாக	편안하게
மாந்தவுருவகம்	의인화
மனோபாவம்	태도
தொடங்கு	시작하기
தொடங்கு	시작
பணிவான	겸손
பணிவான	겸손한
ஹாம்லெட்	햄릿
சலேர்னோ	살레르노
திமிங்கல	포경선
ஷு	shu
அழிப்பான்	지우개
விளம்பரப்படுத்துதல்	광고
விளம்பரப்படுத்துதல்	홍보
விளம்பரப்படுத்துதல்	프로모션
விளம்பரப்படுத்துதல்	승진
விளம்பரப்படுத்துதல்	홍보
விளம்பரப்படுத்துதல்	홍보하기
கோப்பைகளும்	트로피
பிரமைகள்	환각
நீச்சலுடை	수영복
கோப்திய	콥트어
கோப்திய	콥트
வருகைகள்	방문
வருகைகள்	방문자
ஆக்கிரமிப்பாளர்கள்	침략자
அசௌகரியம்	불편함
ஸ்மேக்டவுன்	스맥다운
கேக்குகள்	케이크
தசைப்பிடிப்பு	경련
நிகழ்விடம்	장소
நிகழ்விடம்	공연장
ஃபிஸ்ட்	주먹
பணப்பை	지갑
ஹேவார்ட்	헤이워드
நெஞ்சத்தை	유방
நெஞ்சத்தை	가슴
ஹப்பிள்	허블
சேட்டை	장난꾸러기
சேட்டை	장난
ஒளிபுகா	불투명
ஒளிபுகா	투명도
லாட்டரி	복권
பைக்குகள்	자전거
பதிலாள்	프록시
பதிலாள்	대리
கேம்கள்	게임
கார்பரேட்	기업인
கார்பரேட்	기업
லில்லியன்	릴리안
லில்லியன்	릴리언
ஊஞ்சலாடுகிறது	스윙
லோவ்	로우
உள்ளாடை	속옷
கனமாக	무겁게
கனமாக	무거워
கனமாக	무거운
கனமாக	무거움
அடிக்கோடு	밑줄
கரந்தடி	게릴라
டோரஸ்	토레스
ரொமான்ஸ்	연애
ரொமான்ஸ்	로맨스
ஆச்சர்யம்	서프라이즈
ஆச்சர்யம்	우와
ஆச்சர்யம்	와우
கானோ	카노
குரிசில்	구리
குரிசில்	구리시
கவ்வி	렌치
டோரோ	토로
டோரோ	토토로
இவ்வுலகின்	욕망
இவ்வுலகின்	욕구
பிளையர்	플라이어
பிளையர்	전단지
விவி	vivi
விவி	비비
பயமும்	공포
பயமும்	두려움
பயமும்	공포증
எதிர்பார்ப்பும்	기대
துவங்கு	시작하기
துவங்கு	시작
துவங்கு	재개
துவங்கு	이력서
ஸ்டண்ட்	스턴트
அனுப்பு	송금
அனுப்பு	보내기
அனுப்பு	보냅니다
அனுப்பு	전송
காசாபிளாங்கா	카사블랑카
டியூடர்	튜더
வாட்கின்ஸ்	왓킨스
கேள்விக்கும்	질문
காய்ச்சும்	양조
பனோரமா	파노라마
எப்ரேம்	에프렘
இறால்கள்	새우
எவெரெட்	에버렛
மாசிடோனியா	마케도니아
மாசிடோனியா	마케도니아인
புறப்பட	이륙
தவறவிட்ட	놓쳤다
மார்டினி	마티니
குரூகர்	크루거
லேப்டாப்	노트북
லேப்டாப்	랩톱
லேப்டாப்	노트북
ஃபாசோ	파소
டிரக்குகள்	트럭
ஈர்ப்புகள்	관광지
ஈர்ப்புகள்	명소
படுக்கையறைகள்	침실
மாயத்தோற்றம்	환각
பக்லி	버클리
மானிட்டோபா	매니토바
சான்செஸ்	산체스
ரெம்பிரான்ட்	렘브란트
பிளெண்டர்	믹서
எரிப்பதற்கு	효율적으로
மேய்ப்பர்கள்	양치기
வசீகரம்	매력
குட்பை	굿바이
மன்னிப்பை	용서
பெட்ரா	페트라
