در	dveře
مانوئل	manuela
ویمبلدون	wimbledon
سواد	gramotnosti
تنه	trup
تنه	trupu
تنه	kufr
تنه	kufru
مداری	orbitální
مبهم	nejednoznačné
مبهم	obskurní
مبهم	vágní
مبهم	nejasné
مبهم	fuzzy
عینی	objektivní
عینی	cíl
عینی	účel
نگرش	postoj
دیپلماتیک	diplomatický
دیپلماتیک	diplomatickou
دیپلماتیک	diplomatické
دیپلماتیک	diplomatická
گردو	ořech
رزم	battle
رزم	bitva
رزم	taktiku
رزم	taktika
روشنی	jasu
روشنی	jas
یادآور	připomínka
یادآور	připomenutí
سعادت	bliss
سعادت	blaho
مارگارت	margaret
مارگارت	markéta
بهایی	ceny
بهایی	price
بهایی	cena
بهایی	cenu
کشش	protáhnout
کشش	natáhnout
کشش	napětí
نبی	nabi
نگارخانه	galerie
نگارخانه	fotogalerie
نگارخانه	galerii
اعتقادات	přesvědčení
بنفش	fialová
بنفش	fialové
بنفش	fialový
بنفش	fialová
بنفش	fialové
بنفش	violet
دریانوردی	námořní
دریانوردی	plachtění
دریانوردی	plavba
اراده	rozhodne
اراده	rozhoduje
فیشر	fisher
فیشر	fischer
متیو	matthew
متیو	matěj
پخته	vařené
پخته	pečené
پخته	pečená
پخته	pečený
متخصصان	odborníci
متخصصان	odborníky
متخصصان	znalci
متخصصان	experti
متخصصان	technici
الهه	bohyni
الهه	bohyně
الهه	múza
شخصاً	osobně
حفره	alveolární
حفره	díru
حفره	díry
حفره	díra
حفره	otvor
دوچرخه	kola
دوچرخه	motorka
دوچرخه	kolo
دوچرخه	motocykl
دوچرخه	kolo
ایرانیکا	iranica
مادها	herakleios
یگانه	jedno
یگانه	jednu
یگانه	jeden
یگانه	jedna
استر	ester
استر	ester
استر	esther
شل	shell
شل	volné
فیروزه	tyrkys
هفده	seventeen
هفده	sedmnáct
یوری	yuri
ریشتر	richter
ملبورن	melbourne
بوم	boom
بوم	bum
چو	chu
چو	cho
نساجی	tkaní
فیلیپس	philips
فیلیپس	phillips
هنرستان	konzervatoři
ورق	karet
ورق	karty
ورق	vizitky
ورق	karta
ورق	vizitka
ورق	kartu
ورق	paluba
ورق	palubě
ورق	palubu
ورق	paluby
درشت	velký
درشت	velké
درشت	velká
درشت	makro
درشت	hrubé
برتون	burton
برتون	breton
زنبور	včela
زنبور	včelí
زنبور	bee
آریایی	árijské
کاسه	mísa
کاسه	miska
کاسه	bowl
کاسه	misku
کاسه	mísy
کاسه	misky
استحکام	sílu
استحکام	síla
استحکام	síly
دایی	strýc
دایی	strejda
پیاز	cibule
پیاز	cibule
کمیت	množství
رام	ram
رام	rome
رام	rom
رام	zkrotit
دود	kouř
دود	kouřit
دود	dým
کبود	blue
کبود	modrý
کبود	modré
کبود	modrá
کبود	modře
ویدیو	video
ویدیو	videa
ویدیو	videí
تخصیص	příděl
تخصیص	přidělení
تخصیص	přidělování
دیجیتالی	digitální
تصاحب	převzetí
رودی	rudy
دمکراتیک	demokratický
دمکراتیک	demokratická
دمکراتیک	demokratické
بلا	bela
بلا	bello
بلا	bella
اعتصاب	strike
اعتصاب	stávka
آبشاری	cascade
تداخل	rušení
تداخل	zasahování
تداخل	vměšování
انتها	nadčasové
دفاتر	kanceláře
طولی	portrét
طولی	podélné
شین	shane
مشورت	poradenství
مشورت	konzultace
مشورت	konzultaci
مشورت	konzultace
مشورت	konzultaci
مشورت	konzultovat
یی	yee
نورمن	norman
عادل	adel
عادل	adil
بیدار	vzhůru
بیمارستانی	nemocnice
بیمارستانی	nemocnici
بیمارستانی	nemocniční
نادری	vzácný
نادری	vzácné
نادری	vzácná
گراهام	grahama
گراهام	grahame
گراهام	graham
تهاجمی	agresivní
تهاجمی	urážlivý
تهاجمی	urážlivé
تهاجمی	útočný
جهنم	peklo
شرطی	podmíněné
شرطی	podmínečné
خوشحال	šťastný
خوشحال	radost
خوشحال	šťastná
خوشحال	happy
فوران	erupce
علما	rabíni
سفرنامه	itinerář
سرشار	plné
سرشار	plný
سرشار	plná
دانستن	dunstan
تطابق	odpovídající
تطابق	zápas
تطابق	utkání
تطابق	shoda
الیوت	elliot
پرستش	uctívat
پرستش	uctívání
توباگو	tobago
پارلمانی	parlamentní
سنجی	sanjay
حسنی	husní
دلتا	delta
پروازهای	lety
روبروی	čelí
مسطح	plochý
مسطح	byt
مسطح	ploché
مسطح	plochá
مسطح	rovinné
مملکت	zemi
مملکت	země
مامور	agentka
مامور	agent
تلگراف	telegraph
مختص	výlučně
مختص	výhradně
تکذیب	popírat
تکذیب	popřít
بدر	badr
اعلان	vyhlášení
اعلان	oznámení
اعلان	ohlášení
اعلان	oznamuji
اعلان	oznamující
اعلان	oznamování
اعلان	upozornění
اعلان	oznámení
اعلان	upozornění
اعلان	oznámení
اعلان	prohlášení
اعلان	deklarace
دویچه	deutsche
رآکتور	reaktoru
رآکتور	reaktor
تماشاگر	divák
بوداپست	budapešti
بوداپست	budapešť
تاجر	obchodník
غیررسمی	neformální
غیررسمی	neoficiální
غیررسمی	neoficiálně
تیز	ostrý
تیز	ostře
تیز	ostré
تیز	ostrá
رومن	římské
رومن	roman
رومن	římská
رومن	romane
رومن	říman
آبهای	vody
جویی	joeyho
جویی	joey
روبرت	robert
شرعی	kanonické
ویژگیهای	vlastnosti
ویژگیهای	funkce
ویژگیهای	prvky
ویژگیهای	rysy
ویژگیهای	vlastnosti
ویژگیهای	nemovitosti
فریم	rámy
فریم	rámec
فریم	rám
فریم	rámeček
بده	dej
بده	dejte
الکلی	alkoholička
الکلی	alkoholik
خفاش	bat
خفاش	pálka
خفاش	netopýr
بازمانده	přeživší
بازمانده	survivor
اعتراضی	námitka
اعتراضی	námitky
اعتراضی	námitku
اعتراضی	protest
اعتراضی	protestovat
اعتراضی	protesty
سازمانهای	organizace
گوتیک	gotické
اجاره	pronájem
اجاره	nájemné
اجاره	pronájem
اجاره	nájem
اجاره	pronajmout
اجاره	pronájem
برمن	brémy
برمن	berman
شفاهی	orální
شفاهی	perorální
شفاهی	ústní
شفاهی	slovní
کارول	carol
پریش	farnosti
ژورنال	deník
ژورنال	journal
ژورنال	věstníku
نلسون	nelson
نلسون	nelsona
لئوناردو	leonardo
گئورگ	jiřího
گئورگ	jiří
گئورگ	george
گئورگ	georg
بعید	nepravděpodobné
پلان	plánovat
پلان	naplánovat
پلان	plán
اتهامات	nálože
اتهامات	obvinění
اتهامات	poplatky
اتهامات	obvinění
اتهامات	obviňování
آلبرتو	alberto
برپایی	nastavení
برپایی	nastavit
فرآیند	proces
فرآیند	postup
فرآیند	zpracovat
فرآیند	procesu
موشکی	střela
موشکی	raketa
میگ	mig
شدیداً	masivně
مینی	mini
مینی	minnie
زره	brnění
زره	zbroj
زره	kabáty
زره	brnění
زره	zbroj
مدارهای	okruhy
مدارهای	obvodů
مدارهای	obvody
مدارهای	obíhá
نجیب	šlechetný
نجیب	vznešený
نجیب	ušlechtilý
نجیب	vznešené
نجیب	slušný
نجیب	slušná
نجیب	slušné
موسس	zakladatel
موسس	zakladatele
برکه	rybník
برکه	rybníku
بوک	buk
بوک	bok
راکت	raketa
خواهرش	sestra
الکترومغناطیسی	elektromagnetické
تناسب	rozměrů
تناسب	podíl
تناسب	fit
تورینگ	turing
سایپا	saipa
ملوان	námořníci
ملوان	námořníků
ملوان	námořníky
ملوان	námořník
فولکلور	folklóru
سودمند	výhodné
سودمند	prospěšné
سودمند	přínosné
تعجب	zázrak
تعجب	divu
تعجب	wonder
دیواری	stěna
دیواری	zdi
دیواری	zeď
رومئو	romea
رومئو	romeo
مکزیکی	mexická
مکزیکی	mexický
مکزیکی	mexičan
مکزیکی	mexické
دستمزد	mzdu
دستمزد	mzda
دستمزد	mzdy
دستمزد	platy
دستمزد	poplatek
دستمزد	honorář
دستمزد	výplata
دستمزد	platbu
دستمزد	platby
دستمزد	platba
قاچاق	pašování
قاچاق	propašovat
ریش	spojku
ریش	spojky
ریش	spojka
ریش	vousy
مسیه	messier
کارلو	carlo
دیک	dick
دیک	kokot
تکلیف	úkol
تکلیف	úloha
تکلیف	úkoly
گزینش	výběr
ژول	jules
حماسه	saga
حماسه	impozantní
حماسه	epické
همیشگی	trvalý
همیشگی	trvalá
همیشگی	permanentní
همیشگی	trvalé
همیشگی	stálá
همیشگی	obvyklé
همیشگی	obvyklý
همیشگی	obvyklá
فلج	ochrnutí
فلج	ochrnutý
ورمانت	vermontu
مینا	mina
مینا	minu
مینا	mino
جعلی	padělek
جعلی	falešné
جعلی	falešný
جعلی	fake
عضله	svaly
عضله	sval
خشت	adobe
خشت	diamanty
کشمیر	kašmíru
بت	beth
پنجه	dráp
پنجه	drápy
افتادن	pád
افتادن	podzim
پاراگراف	paragraf
پاراگراف	odstavec
پاراگراف	odstavce
اردک	kachny
اردک	kachen
اردک	kachna
اردک	kačer
اردک	kachní
پنیر	sýr
پنیر	sýry
دزدی	loupež
دزدی	loupeže
دزدی	krádež
دزدی	krádeže
دزدی	krádež
دزدی	krádeže
دزدی	kradení
داوطلب	dobrovolníků
داوطلب	dobrovolníky
داوطلب	dobrovolníci
داوطلب	dobrovolnictví
داوطلب	dobrovolník
خبرنگاران	novináře
خبرنگاران	novináři
خبرنگاران	reportéři
خبرنگاران	reportéry
خبرنگاران	novináři
کروی	sférické
کلاغ	crow
کلاغ	vrána
کلاغ	havran
کلاغ	raven
شرکتهای	společnosti
شرکتهای	firmy
تسهیل	usnadnění
تسهیل	usnadnil
تسهیل	usnadnění
انستیتو	institutu
انستیتو	ústav
انستیتو	institut
ترمیم	obnovení
ترمیم	obnova
ترمیم	renovace
زیرساخت	infrastruktury
زیرساخت	infrastrukturu
زیرساخت	infrastruktura
برکناری	zamítnutí
برکناری	propuštění
شتر	velbloud
صور	trumpetu
صور	trubka
صور	roh
صور	horn
نیکل	niklu
نیکل	nikl
نیکل	nicol
نیکل	nicole
مرو	moro
اختیاری	nepovinné
اختیاری	volitelné
اختیاری	dobrovolné
اختیاری	dobrovolná
اختیاری	dobrovolně
اختیاری	dobrovolný
گسسته	diskrétní
غیبت	dezertér
غیبت	nepřítomnost
غیبت	absence
غیبت	nepřítomnosti
غیبت	neexistence
دنا	dano
دنا	danu
دنا	dany
دنا	dana
زیمبابوه	zimbabwe
فرستادن	odeslání
فرستادن	odesílání
فرستادن	posílám
فرستادن	zaslání
رن	rennes
رن	rene
رن	ren
عفو	amnestii
دستاوردهای	úspěchy
دستاوردهای	dosažení
دستاوردهای	úspěch
پلاستیک	plastové
پلاستیک	plast
پلاستیک	plasty
آرد	mouka
آرد	mouky
آرد	mouku
کیهانی	kosmický
کیهانی	kosmická
کیهانی	kosmické
فاتح	dobyvatel
فاتح	fateh
فاتح	fatih
نوح	noe
نوح	noe
نوح	noah
کرال	ohrady
مموریال	pomník
مموریال	památník
مموریال	memorial
مموریال	pamětní
آلات	přístroje
آلات	nástroje
ضربات	tahy
ضربات	mrtvice
وقف	oddaná
وقف	oddaný
صوفی	mystic
ارزان	levná
ارزان	levný
ارزان	levně
ارزان	levné
پنبه	bavlny
پنبه	bavlněné
پنبه	bavlna
جادوگر	kouzelník
جادوگر	čaroděj
جادوگر	čaroději
جادوگر	čarodějnice
جادوگر	čarodějka
سونگ	sung
ادوار	édouard
لستر	leicester
ور	var
ور	ware
لنگ	lang
لنگ	chabý
لنگ	trapný
جادو	magie
جادو	magic
جادو	čáry
جادو	kouzlo
جادو	kouzelné
سنگینی	těžká
سنگینی	těžké
سنگینی	těžký
شرف	cti
شرف	pocta
شرف	čest
دکمه	tlačítka
دکمه	placky
دکمه	tlačítek
دکمه	knoflíky
دکمه	knoflík
دکمه	tlačítko
کام	svádět
کام	svést
مهرماه	mihrimah
کریستی	christy
سفری	putování
سفری	cesta
ناراحت	naštvaná
ناراحت	rozrušený
ناراحت	rozrušená
کت	plášť
کت	kabát
کت	kat
بوتسوانا	botswaně
سیکل	cyklu
سیکل	cyklus
سیکل	koloběh
غبار	prachu
غبار	prach
کرت	kurt
کرت	kurta
کرت	kart
تیغه	ostří
تیغه	blade
تیغه	čepel
علاءالدین	aladin
سون	sun
سون	slunce
سون	sven
بازرگانان	obchodníci
بازرگانان	dodavatelé
بازرگانان	dodavatele
انعکاس	odraz
انعکاس	zamyšlení
انعکاس	zrcátko
انعکاس	zrcadla
انعکاس	zrcadlo
مقصود	účelu
مقصود	účel
وفادار	loajální
وفادار	věrná
وفادار	věrní
وفادار	věrný
وفادار	věrná
وفادار	věrní
وفادار	věrné
وفادار	věrný
وفادار	věrnost
وفادار	oddanost
وفادار	loajalitu
وفادار	loajalita
چشمان	oči
فریب	blud
فریب	bludy
فریب	přelud
فریب	podvod
فریب	klam
فریب	podvedl
سیاتل	seattle
سیاتل	seattlu
گوارش	trávení
مناظر	krajina
مناظر	památky
مناظر	krajiny
گز	gazi
وله	welle
ناتو	nato
ترش	thrash
ترش	kyselý
ترش	kyselé
اتو	žehlení
اتو	otto
بافی	buffy
توپخانه	dělostřelectvo
دارن	darren
فولادی	ocelový
فولادی	ocel
کاش	přání
کاش	přeji
تگ	označit
تگ	tag
تگ	značka
تگ	označení
تخلف	porušení
تخلف	porušování
بیابانی	pouště
بیابانی	poušti
بیابانی	poušť
بیابانی	pouštní
کمونیستی	komunista
کمونیستی	komunistická
کمونیستی	komunistické
لیدز	leeds
معلق	suspenze
معلق	pozastavení
معلق	zavěšení
معلق	pozastaví
معلق	pozastavit
معلق	pozastavena
معلق	suspendován
معلق	pozastaveno
تجدیدپذیر	obnovitelné
تجدیدپذیر	obnovitelných
آمونیوم	amonný
هجرت	migrovat
هجرت	vystěhovali
صریح	výslovně
صریح	explicitní
صریح	výslovně
مقدمات	přípravky
مقدمات	přípravy
لورن	lauren
سیف	sif
مشکین	pižmo
مبحث	téma
تمایلات	sklony
تمایلات	tendence
تطبیقی	srovnávací
ذاتی	vrozené
نمایشگر	divák
نمایشگر	prohlížeč
نمایشگر	monitor
نمایشگر	monitorovat
عوام	commons
غم	žalu
غم	smutek
غم	žal
غم	zármutek
غم	smutku
غم	smutek
غم	muka
غم	smutek
غم	žal
غم	zármutek
غم	smutný
غم	smutná
غم	smutné
لائوس	lao
لائوس	laosu
پرنس	princi
پرنس	kníže
پرنس	prince
پرنس	princ
فصول	seasons
آقایان	pánové
محرمانه	tajný
محرمانه	tajná
محرمانه	tajemství
محرمانه	tajné
محرمانه	důvěrný
محرمانه	důvěrné
لان	lan
لان	ian
لان	lon
آنکارا	ankaře
رولینگ	rolling
رولینگ	válcování
رولینگ	rowlingová
گمینا	gmina
حیوانی	zvířecí
حیوانی	zvíře
حیوانی	zvířat
ایدئولوژی	ideologie
پین	špendlík
پین	brož
پین	pin
نمره	stupeň
نمره	známky
نمره	skóre
نمره	skóre
ماجراجویی	dobrodružství
امثال	přísloví
بسازید	postavit
بسازید	postav
بسازید	vybudovat
بسازید	stavět
اسقف	biskup
اسقف	bishop
اسقف	střelec
بنفشه	fialová
بنفشه	fialové
بنفشه	violet
بنفشه	viola
بنفشه	fialky
احضار	vyvolávání
احضار	předvolání
احضار	povolal
احضار	předvolán
احضار	přivolat
احضار	seance
مصور	komiks
مصور	comic
مصور	komické
قیمتی	nezaplacení
قیمتی	ceny
قیمتی	price
قیمتی	cena
قیمتی	cenu
گوگرد	síra
یاخته	buňky
یاخته	buňka
یاخته	cela
یاخته	cely
لزوماً	nutně
لزوماً	nezbytně
واردات	import
واردات	dovážet
واردات	dovozní
واردات	importovat
واردات	dovoz
مشاهدات	záblesky
مشاهدات	pozorování
مشاهدات	postřehy
مشاهدات	připomínky
ویدیویی	video
جرایم	zločiny
جرایم	zločin
جرایم	kriminalita
دانا	dano
دانا	danu
دانا	dany
دانا	dana
ژوراسیک	jurský
کلینتون	clinton
فرستنده	vysílač
فرستنده	emitenta
