kategória	категорија
ozbrojené	наоружан
ozbrojené	вооружени
ozbrojené	вооружен
sabbath	сабат
zrejmé	очигледен
zrejmé	очигледно
zrejmé	очигледни
zrejmé	очигледна
tichý	неми
tichý	тивка
tichý	тивко
tichý	тивок
dar	дар
dar	дар
dar	поклон
dar	подарок
zapísané	регистриран
zapísané	регистрирана
zapísané	регистрирано
zapísané	регистрирани
zapísané	внесени
zapísané	влегоа
zapísané	внесена
zapísané	влегле
satelit	сателитот
satelit	сателитски
satelit	сателит
satelit	сателитска
silno	остро
silno	силно
silno	тесна
silno	цврсто
silno	тесен
silno	тешко
silno	тврд
silno	силно
silno	јако
zürich	zürich
zürich	цирих
dispozícia	диспозиција
používateľov	корисници
povedané	зборувајќи
povedané	говорејќи
stĺp	столб
stĺp	столбот
napísala	напиша
napísala	пишувал
napísala	напишаа
napísala	напишал
napísala	напишав
doska	порција
doska	чинија
doska	плочка
doska	штица
doska	даска
doska	одбор
doska	даска
doska	борд
akýkoľvek	било
dinosaurov	диносауруси
stavy	државите
stavy	држави
stavy	акции
stavy	статуси
nájde	пронаоѓа
regionálne	регионален
regionálne	регионалната
regionálne	регионално
regionálne	регионални
regionálne	регионална
regionálne	регионално
kompletne	комплетно
kompletne	сосема
kompletne	потполно
kompletne	целосно
dielne	работилници
štyria	four
štyria	четри
štyria	четири
štyria	четворица
ľudstva	хуманост
ľudstva	хуманоста
ľudstva	човечност
nároky	тврдења
nároky	претензии
nároky	тврди
chlapec	дечко
chlapec	момче
chlapec	бој
chlapec	синче
vyvinuté	развиени
vyvinuté	развиено
vyvinuté	развиен
vyvinuté	развиена
vyvinuté	развиен
platiť	плати
povolania	професии
povolania	занимањата
definované	дефинирано
definované	дефинирана
definované	дефиниран
definované	дефинирани
okno	прозорец
zlúčenín	соединенија
zranených	повреден
zranených	повредени
zranených	ранет
zranených	ранети
zranených	ранета
zranených	повредени
roviny	рамнина
roviny	рамнини
master	господар
master	мајстор
master	мајсторот
master	master
parametrov	параметри
odborníkov	професионалци
odborníkov	експерти
bao	бао
maximálny	max
maximálny	макс
maximálny	максимална
maximálny	максимално
maximálny	максимален
maximálny	максимум
janeiro	жанеиро
subjekt	ентитет
subjekt	субјектот
subjekt	тема
subjekt	предмет
subjekt	субјект
chov	одгледување
chov	размножување
chov	земјоделска
chov	земјоделие
chov	земјоделство
chov	држење
chov	холдинг
prehra	губење
prehra	губиток
prehra	загуба
prehra	пораз
prehra	губат
prehra	губење
prehra	губејќи
cyprus	кипар
tvrdia	тврдат
château	шато
premeny	трансформации
premeny	трансформации
premeny	трансформација
premeny	преобразба
produkciu	продукција
produkciu	производство
budúcnosť	иднина
vzorec	формула
posun	поместува
posun	смена
posun	дрифт
posun	иселувањето
posun	компензација
posun	растојание
zničiť	уништат
zničiť	уништи
zničiť	уништи
audi	ауди
audi	audi
jazdy	јава
jazdy	вози
jazdy	возење
jazdy	возењето
poľnohospodárstva	земјоделие
poľnohospodárstva	земјоделство
angličtina	англиски
laurent	лоран
blokov	блока
blokov	блокови
kostí	коските
kostí	коски
herca	глумец
herca	актер
novela	новела
novela	роман
detské	деца
myšlienok	мисли
jerry	џери
drevená	дрвено
drevená	дрвена
drevená	дрвен
drevená	дрвени
žiaci	студенти
žiaci	ученици
žiaci	студентите
žiaci	ученици
žiaci	ученик
cicavce	цицачи
cicavce	цицач
cicavce	цицачи
maďari	унгарци
maďari	унгарците
patrik	патрик
presný	прецизна
presný	прецизен
presný	прецизни
presný	точна
presný	прецизен
presný	точен
presný	прецизно
presný	точна
presný	точната
zameraný	фокусиран
zameraný	фокусирана
zameraný	фокусирани
modré	плава
modré	сина
modré	сини
modré	блу
modré	сино
zaradenie	набројуваат
zaradenie	класификација
zaradenie	вклучување
okolité	околните
okolité	амбиент
farebné	боја
farebné	боја
farebné	обоен
farebné	обоени
farebné	шарени
úplné	комплетен
úplné	комплетна
úplné	завршено
vodopád	водопад
severozápadnom	северозападна
