και	oraz
συνηθισμένο	zwyczajny
συνηθισμένο	zwykłe
διαδηλωτές	demonstrantów
διαδηλωτές	demonstracje
διαδηλωτές	demonstrantów
διαδηλωτές	protestujących
διαδηλωτές	protestujących
λέσχη	club
λέσχη	klub
λέσχη	klubie
κήπος	ogrodu
κήπος	ogród
κήπος	ogródek
κήπος	ogrodzie
στόχων	cele
καταδίκη	potępienie
καταδίκη	przekonanie
μάλι	mali
παλαιστίνης	palestyny
εξαφάνιση	zaginięcia
εξαφάνιση	zniknięcia
εξαφάνιση	zaginięcie
εξαφάνιση	zanik
εξαφάνιση	zniknięcie
εξαφάνιση	wyginięciem
εξαφάνιση	zagłada
κριτικοί	krytycy
κριτικοί	krytyka
κριτικοί	krytyków
μάρμαρο	marble
μάρμαρο	marmuru
σύντομος	krótki
σύντομος	krótkie
σύντομος	short
σύντομος	krótko
σύντομος	krótka
σύντομος	krótkie
σύντομος	krótki
σύντομος	krótko
σύντομος	krótka
αζώτου	azotu
αζώτου	azot
μάθησης	nauka
κοιμητήριο	cmentarzu
κοιμητήριο	cmentarz
εμπόδια	barier
εμπόδια	bariery
εμπόδια	przeszkody
εμπόδια	płotki
εμπόδια	przeszkód
εμπόδια	przeszkody
ηλεκτρονίων	elektronów
αρχικός	początkowy
αρχικός	wstępne
αρχικός	początkowe
αρχικός	początkowa
αρχικός	oryginalna
αρχικός	pierwotnym
αρχικός	oryginalny
αρχικός	oryginał
αρχικός	oryginalne
αγαπητέ	drogi
αγαπητέ	kochany
αγαπητέ	droga
αγαπητέ	kochana
αγαπητέ	kochani
βελτιώσεις	poprawa
βελτιώσεις	udoskonalenia
βελτιώσεις	ulepszenia
βελτιώσεις	poprawy
βελτιώσεις	doskonalenie
βελτιώσεις	usprawnienia
ήπειρος	epiru
ήπειρος	kontynent
χάρβαρντ	harvardu
χάρβαρντ	harvard
χάρβαρντ	harvardzie
θεότητες	bóstwa
υγρασία	wilgoci
υγρασία	wilgotność
υγρασία	wilgoć
υγρασία	wilgotności
υγρασία	wilgoć
υγρασία	wilgotność
άμεσο	bezpośrednia
άμεσο	bezpośredni
άμεσο	bezpośrednie
άμεσο	direct
άμεσο	natychmiastowe
άμεσο	natychmiastowa
άμεσο	natychmiastowy
πακέτο	opakowanie
πακέτο	pakiet
πακέτο	paczka
πακέτο	pakiety
αυστηρή	surowa
αυστηρή	ścisłe
αυστηρή	surowy
μόνιμος	stałe
μόνιμος	stała
μόνιμος	trwałe
μόνιμος	stały
δισ	miliard
δισ	mld
δισ	miliardy
διόρθωση	korekty
διόρθωση	poprawka
διόρθωση	korekta
βενεζουέλα	wenezuela
δοκίμια	wypracowania
δοκίμια	eseje
δοκίμια	esej
μάριο	mario
πλεονεκτήματα	korzyści
πλεονεκτήματα	świadczenia
πλεονεκτήματα	korzyści
πλεονεκτήματα	zalet
πλεονεκτήματα	zalety
επιτυχώς	pomyślnie
επιτυχώς	skutecznie
νομοθετική	legislacyjnych
ραντάρ	radar
αλγερία	algierii
αλγερία	algieria
κάρλο	karol
κάρλο	carlo
γειτονική	sąsiadujących
σαντιάγο	santiago
επίτροπος	komisarz
γιβραλτάρ	gibraltaru
γιβραλτάρ	gibraltar
παυσανία	pauzaniasz
καταστατικό	statutu
καταστατικό	statut
καταστατικό	statutu
καταστατικό	statucie
καταστατικό	statut
κένεντι	kennedy
ερμή	hermes
εκρήξεις	erupcje
εκρήξεις	wybuchy
εκρήξεις	eksplozje
εκρήξεις	eksplozji
χιλιετία	milenijnych
χιλιετία	millennium
χιλιετία	tysiąclecia
κινεζική	chińczyk
κινεζική	chiny
κινεζική	chińskich
κινεζική	chińska
κινεζική	chiński
κινεζική	chińskie
απαίτηση	wymóg
απαίτηση	wymaganie
απαίτηση	popytu
απαίτηση	popyt
απαίτηση	zapotrzebowanie
απαίτηση	żądanie
όμηρος	zakładnik
όμηρος	zakładnika
όμηρος	zakładnikiem
όμηρος	homer
όμηρος	homera
έρωτας	miłość
έρωτας	love
έρωτας	miłości
έρωτας	kocham
απονέμεται	udzielone
απονέμεται	przyznana
απονέμεται	przyznane
απονέμεται	przyznany
απονέμεται	przyznano
λιοντάρι	lwa
λιοντάρι	lew
συνδυάζει	łączy
γενετική	genetyczna
γενετική	genetyczny
γενετική	genetyczne
γενετική	geny
γενετική	genetyki
γενετική	geny
ενδιαφέροντα	zainteresowania
ενδιαφέροντα	zainteresowań
ενδιαφέροντα	interesujące
ενδιαφέροντα	ciekawe
ενδιαφέροντα	interesujący
ενδιαφέροντα	ciekawie
κατασκευάζεται	wyprodukowane
κατασκευάζεται	wytworzone
κατασκευάζεται	wyprodukowano
κατασκευάζεται	wyprodukowany
κατασκευάζεται	produkowane
πολλαπλές	wielokrotne
πολλαπλές	wiele
πολλαπλές	wielu
ιατρικές	medyczna
ιατρικές	medyczny
ιατρικές	medyczne
χτύπημα	cios
χτύπημα	uderzenie
χτύπημα	hit
χτύπημα	uderzył
χτύπημα	trafienie
επίβλεψη	nadzór
επίβλεψη	nadzoru
επίβλεψη	nadzór
επίβλεψη	nadzoru
ενορία	parafia
ενορία	parafii
ιστού	tkanki
ιστού	tkanka
γιουβέντους	juventus
παράθυρα	windows
παράθυρα	okna
παράθυρα	okien
μόνα	mona
βαρσοβίας	warszawa
πανηγύρι	sprawiedliwy
πανηγύρι	uczciwie
πανηγύρι	targi
πανηγύρι	fair
πανηγύρι	jarmark
χιλιοστά	milimetrach
χιλιοστά	milimetrów
χιλιοστά	milisekund
χιλιοστά	milimetrów
διδάκτωρ	doktorat
χριστίνα	christina
χριστίνα	krystyna
χριστίνα	cristina
χριστίνα	krystyna
χριστίνα	krystyna
χριστίνα	christine
αξιοπιστία	wiarygodność
αξιοπιστία	wiarygodności
αξιοπιστία	niezawodności
αξιοπιστία	wiarygodność
αξιοπιστία	wiarygodności
στρατιώτης	żołnierz
στρατιώτης	żołnierzu
κομήτης	kometa
κομήτης	komety
περιεκτικότητα	treść
περιεκτικότητα	zawartość
περιεκτικότητα	treści
ανάκτηση	odzysk
ανάκτηση	regeneracja
ανάκτηση	odzyskanie
ανάκτηση	odzysk
ανάκτηση	odzyskiwanie
ανάκτηση	odzysku
κομήτη	kometa
κομήτη	komety
τελ	tel
διακοπές	święto
διακοπές	urlop
διακοπές	wakacji
μοχάμεντ	muhammad
μοχάμεντ	muhammad
μοχάμεντ	mohammed
μοχάμεντ	muhammed
μοχάμεντ	muhammad
μοχάμεντ	mohamed
ρώσους	rosjanie
ψηφίστηκε	zagłosowała
ψηφίστηκε	głosowałem
ψηφίστηκε	zagłosował
γεράκι	falcon
γεράκι	sokół
γεράκι	jastrząb
γεράκι	hawk
εισόδημα	dochód
εισόδημα	przychód
εισόδημα	przychody
εισόδημα	dochodów
εισόδημα	dochody
αφαιρεθεί	usunięto
αφαιρεθεί	usunięte
αφαιρεθεί	usunięta
αφαιρεθεί	usunięty
απαγορεύεται	zabronione
απαγορεύεται	zakazany
απαγορεύεται	zakazane
απαγορεύεται	niedozwolone
απαγορεύεται	zabronione
απαγορεύεται	zakazany
απαγορεύεται	zakazane
έπεισε	przekonany
έπεισε	przekonał
έπεισε	przekonani
μοναχοί	mnichów
μοναχοί	mnisi
φώτα	światła
εύα	eva
εύα	ewa
εύα	ewo
εύα	evy
εύα	evo
εύα	ewa
εύα	ewo
εύα	eve
εύα	ewy
τζεφ	jeff
φεβρουάριος	luty
φεβρουάριος	lutego
λουξεμβούργο	luksemburgu
λουξεμβούργο	luksemburg
λουξεμβούργο	luksemburga
αυξανόμενη	rosnące
αυξανόμενη	rośnie
αυξανόμενη	rosnący
αυξανόμενη	uprawa
αυξανόμενη	uprawy
αυξανόμενη	zwiększenie
αυξανόμενη	zwiększanie
διαδρομές	trasy
διαδρομές	ścieżki
διαδρομές	ścieżek
διαδρομές	trasy
διαδρομές	szlaki
διαδρομές	tras
επιδρομή	nalot
επιδρομή	najazd
εγκαταλείφθηκε	opuszczony
εγκαταλείφθηκε	porzucona
εγκαταλείφθηκε	porzucony
εγκαταλείφθηκε	porzucone
εγκαταλείφθηκε	opuszczona
εγκαταλείφθηκε	przerwany
εγκαταλείφθηκε	przerwana
εγκαταλείφθηκε	przerwano
εγκαταλείφθηκε	przerwane
εισιτήρια	bilety
ακαδημαϊκή	akademickich
ακαδημαϊκή	akademickie
ενοποίηση	zjednoczenia
ενοποίηση	zjednoczenie
ενοποίηση	konsolidacja
ενοποίηση	konsolidacji
ενοποίηση	integracja
ενοποίηση	integracji
ενοποίηση	integrację
ισαάκ	isaac
βροχή	deszcz
βροχή	rain
λόφος	wzgórza
λόφος	wzgórze
λόφος	hill
φερνάντο	fernando
δώρα	prezentów
δώρα	dary
δώρα	prezenty
δώρα	prezentów
δώρα	przedstawia
δώρα	prezentuje
δώρα	prezenty
ομοιότητες	podobieństwa
σπαθί	miecz
παρατηρήθηκε	obserwowany
παρατηρήθηκε	obserwowanych
παρατηρήθηκε	obserwowane
παρατηρήθηκε	obserwowana
χάινριχ	heinrich
επένδυση	inwestowanie
επένδυση	inwestycja
επένδυση	inwestycje
επένδυση	inwestycje
επένδυση	inwestycji
επένδυση	inwestycja
επένδυση	inwestycyjne
επένδυση	inwestowanie
λιβάνου	libańską
ροδόπης	rodopi
πρόσοψη	fasadą
πρόσοψη	fasadą
έντασης	natężenie
έντασης	intensywności
έντασης	intensywność
συναντήσεις	zebrania
συναντήσεις	spotkania
συναντήσεις	spotkań
συναντήσεις	posiedzenia
συναντήσεις	spotkania
συναντήσεις	spotkań
ηθικό	morale
ηθικό	etycznych
ηθικό	etyczne
ηθικό	moralny
ηθικό	morał
ηθικό	moralne
ηθικό	moralność
επιλέξει	wybrany
επιλέξει	wybrano
επιλέξει	wybrane
επιλέξει	wybrani
επιλέξει	wybrana
διδακτορική	doktoranckich
σημειώνοντας	stwierdzając
ερζεγοβίνη	hercegowina
υπεράσπιση	obrony
υπεράσπιση	obrona
υπεράσπιση	obronie
υπεράσπιση	obrony
υπεράσπιση	obrona
εγχειρίδιο	poradnik
εγχειρίδιο	podręcznika
εγχειρίδιο	podręcznik
εγχειρίδιο	ręczne
εγχειρίδιο	instrukcja
εγχειρίδιο	ręczna
εγχειρίδιο	podręcznik
περιγραφές	opisy
σημείωμα	uwaga
σημείωμα	notatka
οξεία	ostre
οξεία	ostry
οξεία	ostrej
οξεία	ostra
εισέβαλε	najechał
προσχώρησε	przystąpiły
εκτελείται	zrealizowane
εκτελείται	wykonany
εκτελείται	wykonane
εκτελείται	wykonywane
εκτελείται	stracony
φίλη	przyjaciółka
φίλη	koleżanka
φίλη	znajomy
φίλη	przyjaciel
προστίθεται	dodany
προστίθεται	dodano
προστίθεται	dodana
προστίθεται	dodane
φρούτα	owoce
φρούτα	owoców
φρούτα	owoc
φρούτα	owoce
φρούτα	owoców
μόντρεαλ	montrealu
περιβάλλοντα	okolice
περιβάλλοντα	otoczenie
περιβάλλοντα	otoczenia
περιβάλλοντα	okolica
περιβάλλοντα	środowisk
ίσο	równe
ίσο	równa
ίσο	równy
ορατό	widoczna
ορατό	widoczny
ορατό	widoczne
αυτόματο	auto
αυτόματο	automatyczne
αυτόματο	automatycznie
αυτόματο	automat
αυτόματο	automatycznie
αυτόματο	automatyczne
αυτόματο	automatyczny
αυτόματο	automatyczna
αυτοκράτειρα	cesarzowa
ημισφαίριο	półkuli
εντυπωσιακό	imponujące
σερβική	serbski
ειδήσεις	aktualności
ειδήσεις	wieści
ειδήσεις	nowości
ειδήσεις	wiadomości
ειδήσεις	news
αργή	powoli
αργή	wolno
καυσίμων	paliwo
καυσίμων	paliwa
μανουέλ	manuel
χάνουν	przegrać
χάνουν	stracić
αρνητικό	negatywne
αρνητικό	negatywny
άρμα	rydwan
άρμα	platformie
προσαρμογή	przystosowanie
προσαρμογή	dostosowanie
προσαρμογή	dostosowania
προσαρμογή	regulacja
προσαρμογή	dostosować
προσαρμογή	dostosowanie
προσαρμογή	dostosowania
προσαρμογή	przystosowanie
νομούς	prefektur
στερεό	stałe
στερεό	solidne
στερεό	solidna
στερεό	solidny
κομνηνός	komnen
περιπέτεια	przygodę
περιπέτεια	przygoda
περιπέτεια	przygody
περιπέτεια	przygód
μεταφραστεί	przetłumaczone
μαντόνα	madonna
μαντόνα	madonny
ευρωπαίοι	europejczyków
ευρωπαίοι	europejczycy
επέβαλε	nałożono
επέβαλε	nałożone
ναρκωτικών	lek
ναρκωτικών	narkotyków
ναρκωτικών	narkotyk
ναρκωτικών	narkotyki
τεράστιες	ogromny
τεράστιες	ogromna
τεράστιες	ogromne
μαθηματικό	matematyczne
μαθηματικό	matematyka
θερμική	termiczne
ιντιάνα	indiana
εγκαίνια	inauguracji
εγκαίνια	otwieranie
εγκαίνια	otwarcie
εγκαίνια	otwarcia
εγκαίνια	otwierające
διάνυσμα	wektor
συνασπισμό	koalicji
τομή	skrzyżowania
τομή	skrzyżowaniu
τομή	skrzyżowanie
τομή	nacięcie
δημοφιλείς	popularny
δημοφιλείς	popularnych
δημοφιλείς	popularne
δημοφιλείς	popularna
δημοφιλείς	najpopularniejsze
δημοφιλείς	popularne
λεία	gładkie
λεία	gładka
λεία	gładki
λεία	sprawne
λεία	łup
λεία	booty
λεία	łupy
λεία	zdobycz
ενδιάμεσο	pośrednie
ενδιάμεσο	pośredni
ενδιάμεσο	pośrednia
κρατώντας	trzymanie
κρατώντας	trzymanie
κρατώντας	gospodarstwa
κρατώντας	gospodarstwo
κατευθύνσεις	kierunki
χαμηλότερο	najniższy
χαμηλότερο	najniższym
χαμηλότερο	najniższej
χαμηλότερο	najniższe
χαμηλότερο	niższy
χαμηλότερο	niżej
χαμηλότερο	lower
χαμηλότερο	niższa
χαμηλότερο	dolna
διδάσκει	uczy
βοηθάει	pomaga
λωρίδες	paski
λωρίδες	paski
σταδιακή	stopniowo
σταδιακή	stopniowe
σταδιακή	stopniowego
σταδιακή	stopniowego
πρι	prix
πολιτιστικά	kulturowe
πολιτιστικά	kulturalny
πολιτιστικά	kultury
πολιτιστικά	kulturalne
πλάγια	boczne
πλάγια	boczny
πλάγια	kursywa
πλάγια	playa
επιτάχυνση	przyspieszenie
επιτάχυνση	przyspieszenia
