категорія	kategorya
овернь	auvergne
носити	nagsusuot
носити	magsuot
розширити	palawakin
розширити	palawakin
підземні	underground
змінили	nagpabago
поїздки	trips
передні	harapan
передні	harap
маяк	paro
маяк	parola
магістр	magister
магістр	master
донбас	donbass
вбив	napatay
вбив	pinatay
демонстрації	showcase
прикладу	halimbawa
приватний	pribado
приватний	pribadong
заборони	pagbabawal
бактерії	bacteria
шаром	patong
яно	jana
кевін	kevin
віллі	willy
віллі	willie
угод	kasunduan
високе	high
високе	mataas
наполеон	napoleon
космічні	cosmic
торф	pit
марта	marta
марта	martha
розвідка	katalinuhan
волокна	hibla
волокна	fiber
волокна	fibers
обрана	ebolusyong
мез	meuse
перегляд	browse
перегляд	preview
перегляд	silipin
перегляд	pagtingin
перегляд	tingnan
перегляд	tignan
перегляд	panonood
перегляд	view
ведучий	naghahandog
ведучий	lead
ведучий	humantong
ведучий	tingga
ведучий	pamunuan
приєдналися	sumali
приєдналися	nakasali
процедура	pamamaraan
гамма	gamma
воїни	warriors
важка	hard
важка	mahirap
щиро	wagas
щиро	taos
дипломатичних	diplomatic
композицію	track
композицію	subaybayan
норма	norma
норма	norm
продажі	pagbenta
продажі	benta
ввести	magpasok
ввести	ipasok
бур	bourg
бур	drill
визначив	nakakilala
визначив	kinikilalang
визначив	nakilalang
визначив	kinikilala
визначив	nakilala
листування	mailing
салон	salon
дівчинка	girl
написали	drafted
написали	naisulat
спадок	legacy
спадок	iniwang
голландії	holland
піски	sands
виготовлено	manufactured
виготовлено	panindang
виготовлено	producer
ферма	bukid
ферма	fermat
оперативного	pagpapatakbo
посиланням	link
таємно	palihim
таємно	sikreto
таємно	secret
таємно	lihim
незалежна	malayang
незалежна	independent
впав	nahulog
господнього	sepulkro
садів	hardin
садів	gardens
гектарів	hectares
пауль	paul
пауль	pablo
шведська	swedish
шведська	suweko
кроком	hakbang
кроком	step
точність	precision
точність	kawastuhan
прихильником	tagasuporta
бангладеш	australya
бангладеш	bangladesh
ворожих	masungit
сприяти	mapadali
експерименти	eksperimento
покажчик	index
давній	ancient
давній	sinaunang
спробувати	try
спробувати	subukan
міграції	paglilipat
міграції	migration
продажів	pagbenta
продажів	benta
індійський	indian
еміль	emil
каменів	bato
вузли	nodes
вогези	vosges
літер	letra
літер	letters
літер	titik
організована	maayos
обкладинка	cover
обкладинка	pabalat
обкладинка	takpan
збирати	tipunin
збирати	magtipon
збирати	kolektahin
трасі	tracy
сірі	gray
сірі	abo
різниці	pagkakaiba
розпочати	simula
розпочати	simulan
розпочати	magsimula
страх	takot
детектив	detective
детектив	tiktik
географічний	heograpikong
звільнити	punasan
словники	dictionaries
гине	dies
гине	namatay
володарі	claim
володарі	paghahabol
володарі	angkinin
вбили	napatay
вбили	pinatay
такао	takao
перерви	break
орла	agila
класична	classical
класична	klasiko
класична	classic
класична	klasikong
класична	klasiko
помирає	dies
помирає	namatay
гордон	gordon
кроки	hakbang
кроки	steps
поради	advice
поради	payo
поради	tips
живі	buhay
живі	tinitirahan
живі	pamumuhay
винищувач	palaban
винищувач	fighter
косово	kosovo
землеробства	pagsasaka
дуглас	douglass
дуглас	douglas
девіс	davis
девіс	davies
тертя	kiskisan
посуд	pinggan
папуа	papua
осінь	taglagas
осінь	autumn
осінь	taglagas
осінь	mahulog
юзеф	józef
рекомендується	inirerekomenda
рекомендується	inirekomenda
стандартний	pamantayan
стандартний	karaniwang
стандартний	standard
душа	kaluluwa
душа	soul
гризунів	rodentia
прим	prim
паоло	paolo
ефір	broadcaster
гвинтівки	rifle
закрито	nakasara
закрито	sarado
закрито	saradong
алгоритми	algorithm
кіпр	cyprus
виклик	hamunin
виклик	challenge
виклик	hamon
виклик	tumawag
виклик	tawagan
виклик	tawag
пакистану	pakistan
австралійський	australian
вклад	kontribusyon
мозок	brain
мозок	utak
гніздо	slot
гніздо	pugad
безкоштовно	libreng
безкоштовно	free
безкоштовно	libre
безкоштовно	malaya
тепло	maiinit
тепло	mainit
тепло	init
тепло	kainitan
осло	oslo
принесли	nagdala
принесли	dinala
спини	sandy
ботанік	botanist
ріст	paglago
ріст	paglaki
дізнатися	magtanong
дізнатися	matutunan
дізнатися	matuto
дізнатися	aralan
дізнатися	malaman
відійшли	damayan
відійшли	winasak
мартіна	martina
інтерпретації	interpretations
комунікацій	komunikasyon
мадонна	madonna
спільну	naibahagi
спільну	ibinahagi
спільну	nagbahagi
саксонія	sahonya
пожежа	fire
пожежа	sunog
пожежа	apoy
підвіска	suspension
дехто	ilang
дехто	ilan
сумніви	nagdududa
змушена	napilitang
гребля	dam
оснащений	dalawahan
оснащений	dual
чоловічі	male
чоловічі	lalaki
купив	nakabili
купив	binili
політикою	patakaran
бухарест	bucharest
вибрати	pumili
вибрати	pumili
вибрати	piliin
унікальні	natatanging
унікальні	kakaibang
унікальні	unique
унікальні	natatangi
чиновників	officials
оцінити	rate
небезпеки	panganib
небезпеки	danger
архіви	archives
статевий	genital
статевий	sekswal
