and	oraz
gabriel	gabriel
gabriel	gabriela
skating	łyżwiarstwo
fifteen	fifteen
fifteen	piętnaście
palm	dłoni
palm	palm
palm	dłoń
tale	opowieść
demonstrate	wykazać
demonstrate	zademonstrować
liquid	płynny
liquid	ciecz
liquid	płynne
liquid	płyn
cycling	rower
cycling	kolarstwo
princeton	princeton
voices	głosy
voices	głosów
voices	voices
friedrich	friedrich
friedrich	fryderyk
jet	odrzutowiec
jet	jet
horn	róg
horn	horn
erected	wzniesiony
burning	spalanie
burning	pali
burning	płonie
burning	palenie
burning	spalenie
burning	pieczenie
worker	robotnik
worker	pracownik
worker	pracownika
atmosphere	atmosferę
atmosphere	atmosfera
atmosphere	atmosfery
syrian	syrii
welfare	dobrostan
welfare	dobrobyt
java	java
monitor	monitorowania
monitor	monitor
monitor	monitorowanie
columns	kolumn
columns	kolumny
repair	naprawy
repair	naprawa
repair	remont
bin	bin
stick	patyk
dollars	dolary
organised	zorganizowana
organised	organizowane
organised	zorganizowane
organised	zorganizowany
parameter	parametr
parameter	parametry
truly	prawdziwie
resolve	rozwiązać
parade	parada
parade	paradę
parade	pochód
parade	parady
awareness	świadomość
awareness	rozpoznawalność
awareness	świadomości
depends	zależy
depends	zalezy
define	określić
spencer	spencer
republicans	republikanów
republicans	republikanie
conspiracy	spisek
dies	umiera
clarke	clarke
rough	ostro
rough	szorstki
pine	sosna
pine	pine
pine	sosny
equation	równanie
feels	czuje
democrat	demokratów
democrat	demokraci
permitted	dozwolone
permitted	dozwolony
permitted	dozwolona
permitted	dopuszczone
cutting	cięcie
cutting	cięcia
button	guzik
button	przycisk
brands	marek
brands	marki
queens	królowe
queens	queens
abraham	abraham
abraham	abrahama
neck	kark
neck	szyja
neck	szyi
forever	forever
forever	wiecznie
est	est
drink	pić
drink	napój
sheriff	szeryf
miguel	miguela
miguel	miguel
aires	aires
irrelevant	nieistotne
poorly	słabo
montgomery	montgomery
vanity	próżność
gift	prezentu
gift	podarunek
gift	prezent
gift	dar
gift	prezenty
riders	jeźdźcy
functional	funkcjonalne
functional	funkcjonalny
diverse	zróżnicowane
numbered	policzone
quotes	cytaty
slowly	powoli
attitude	podejście
attitude	postawa
attitude	postawy
attitude	nastawienie
mouse	myszy
mouse	myszki
mouse	mysz
mouse	myszka
justin	justin
justin	justyna
protests	protesty
gods	bogowie
gods	bogów
amounts	kwoty
variation	zmienność
smart	mądry
smart	mądrze
smart	mądra
smart	inteligentne
smart	smart
prices	ceny
prices	cennik
prayer	modlitwie
prayer	modlitwy
prayer	modlitwę
prayer	modlitwa
terrorism	terroryzmu
terrorism	terroryzm
beta	beta
durham	durham
counts	liczy
iraqi	irak
iraqi	iraku
detective	detektyw
detective	detektywie
josh	josha
josh	josh
placing	umieszczenie
placing	umieszczanie
somebody	ktoś
linking	łączące
linking	łączenie
compositions	kompozycje
oval	owalne
indianapolis	indianapolis
funeral	pogrzeb
funeral	pogrzebu
funeral	pogrzeby
recovered	odzyskane
farmer	rolnik
farmer	rolnika
farmer	farmer
protestant	protestancki
cameron	cameron
indonesian	indonezyjski
mixing	mieszania
mixing	mieszanie
mumbai	bombaju
nashville	nashville
danger	niebezpieczeństwie
danger	zagrożenie
danger	niebezpieczeństwo
rally	rally
rally	zlot
rally	rajd
narrative	narracji
camps	obozy
camps	obozach
surprise	zaskoczenie
surprise	niespodzianka
manufactured	wyprodukowane
manufactured	wytworzone
manufactured	wyprodukowano
manufactured	wyprodukowany
manufactured	produkowane
deployed	rozmieszczone
kate	kasia
kate	kate
molecular	molekularnej
unnecessary	zbędny
unnecessary	niepotrzebny
unnecessary	zbędne
unnecessary	niepotrzebne
isle	isle
theorem	twierdzenie
colonies	kolonii
colonies	kolonie
cyprus	cypr
brings	przynosi
winds	wiatry
magnetic	magnetyczne
magnetic	magnetyczny
conversation	rozmowę
conversation	rozmowy
conversation	rozmowa
conversation	konwersacji
sussex	sussex
gates	gates
gates	bramy
gates	bram
ram	ram
ram	rama
ram	baran
plastic	plastikowe
plastic	plastiku
plastic	plastik
electronics	elektronika
restore	przywrócić
restore	przywrócenie
stockholm	sztokholmu
stockholm	sztokholmie
inn	inn
buses	autobusy
connect	połączenie
wmflabs	wmflabs
guests	gości
guests	goście
radiation	promieniowanie
radiation	promieniowania
receives	otrzymuje
lancashire	lancashire
playoff	playoff
cork	korek
cork	korka
cork	cork
generals	generałowie
generals	generałów
intermediate	pośrednie
intermediate	pośredni
intermediate	pośrednia
verifiable	weryfikowalne
cheers	pozdro
cheers	zdrówko
filipino	filipiński
reaches	osiągnie
reaches	sięga
reaches	osiąga
oriented	ukierunkowana
hamburg	hamburgu
hamburg	hamburg
creates	tworzy
creates	stwarza
orbit	orbity
orbit	orbicie
orbit	orbitę
massacre	masakra
massacre	zbrodnia
dialogue	dialogu
dialogue	dialog
illness	choroba
illness	choroby
dress	suknia
dress	sukienka
dress	sukienki
codes	kodów
codes	kody
dawn	świt
dawn	dawn
isolated	odizolowane
nancy	nancy
violations	naruszenia
perth	perth
tenure	kadencja
tenure	kadencji
ladies	panie
autumn	jesień
autumn	jesieni
ratings	oceny
ratings	ocen
incorrect	nieprawidłowy
incorrect	nieprawidłowe
incorrect	nieprawidłowa
scout	scout
difficulty	trudności
difficulty	trudność
pupils	uczniowie
pupils	źrenice
pupils	uczniów
wealth	majątek
wealth	bogactwo
wealth	bogactwa
hart	hart
toured	koncertował
allegations	zarzuty
allegations	oskarżenia
regulation	regulacje
regulation	regulacja
regulation	rozporządzenie
regulation	rozporządzenia
regulation	regulamin
watching	oglądać
watching	oglądam
watching	oglądanie
watching	ogląda
watching	oglądamy
watching	obserwuje
lodge	lodge
eggs	jaja
eggs	jaj
eggs	jajka
eggs	jajeczka
disputed	kwestionowane
disputed	spór
disputed	sporne
citizenship	obywatelstwa
citizenship	obywatelstwo
specialist	specjalista
specialist	specjalistyczne
tasks	zadania
tasks	zadań
intent	zamiarów
intent	zamiar
intent	zamiary
intent	intencje
instruction	instrukcje
instruction	instrukcja
pride	dumę
pride	dumy
pride	pycha
pride	duma
banner	banner
friendship	przyjaźni
friendship	znajomość
friendship	przyjaźń
panama	panama
panama	panamy
corruption	korupcja
corruption	zepsucie
corruption	korupcję
corruption	korupcji
sunk	zatopiony
sunk	zatonął
harm	skrzywdzić
harm	szkodzić
ernest	ernest
pilots	piloci
pilots	pilotów
pursue	realizować
tape	taśmy
tape	taśma
emigrants	emigrantów
cancelled	odwołane
cancelled	odwołany
cancelled	anulowane
revenge	zemsty
revenge	zemsta
revision	weryfikacja
revision	rewizja
dominant	dominujące
dominant	dominującej
dominant	dominująca
dominant	dominującą
dominant	dominujący
fee	opłata
fee	honorarium
fee	opłaty
computing	informatyka
examination	badanie
examination	egzamin
chen	chen
matrix	macierz
matrix	matrix
matrix	matrycy
das	das
biographical	biograficzny
kiss	pocałunek
kiss	buzi
kiss	kiss
valign	valign
nationalist	narodowców
luck	szczęście
luck	szczęścia
crosses	krzyże
bid	oferta
appreciate	doceniam
enemies	wrogów
enemies	wrogowie
mercury	mercury
mercury	rtęci
mercury	rtęć
interactive	interaktywne
math	matematyki
math	matematyka
debuts	debiuty
preserve	zachować
preserve	zachowaj
nobel	nobla
grande	grande
keeps	trzyma
structural	strukturalnych
structural	strukturalne
airports	lotniska
veterans	weteranów
axis	osi
axis	osie
axis	oś
execution	realizacja
execution	egzekucja
execution	wykonanie
cult	kult
cult	sekty
cult	kultu
cult	sekta
reducing	zmniejszanie
reducing	redukcja
reducing	ograniczanie
colin	colina
colin	colin
chester	chester
ticket	mandat
ticket	kupon
ticket	bilet
belonging	należących
entity	jednostka
entity	podmiot
entity	istota
judicial	sądowy
judicial	sądowej
judicial	sądowe
judicial	sądowa
explicitly	wyraźnie
bombing	bombardowanie
recognised	uznane
recognised	uznawane
recognised	uznany
recognised	uznana
applicable	dotyczy
founders	założycieli
founders	założyciele
wilhelm	wilhelm
suddenly	nagle
parking	parkowanie
parking	parking
absolute	absolutna
absolute	bezwzględna
absolute	absolutny
absolute	bezwzględne
françois	francois
françois	françois
locomotive	lokomotywy
preparation	przygotowanie
preparation	preparat
preparation	przygotowania
preparation	przygotowywanie
nintendo	nintendo
declaration	deklaracja
declaration	oświadczenie
declaration	deklaracje
declaration	deklarację
declaration	zgłoszenie
presumably	przypuszczalnie
burial	pogrzeb
burial	pochówku
burial	pochówek
governing	prezesów
jamaica	jamajka
knowing	wiedząc
vladimir	władimir
vladimir	vladimir
beating	bić
beating	pobicia
beating	biją
beating	pobicie
beating	bicie
avg	avg
methodist	metodystów
utf	utf
challenges	wyzwania
kenneth	kenneth
celebration	świętowanie
celebration	uroczystości
celebration	święto
celebration	świętowania
celebration	uroczystość
discipline	dyscypliny
discipline	dyscyplinę
discipline	dyscyplina
bearing	namiar
belonged	należał
fauna	fauny
manuscript	rękopis
experiments	eksperymentów
experiments	eksperymenty
chiefs	chiefs
tampa	tampa
arabia	arabia
arabia	arabii
associations	stowarzyszeń
associations	skojarzenia
associations	stowarzyszenia
equally	równo
targets	docelowe
targets	cele
alien	obcych
alien	kosmita
alien	obce
alien	obca
alien	obcy
depicted	przedstawiony
sergeant	sierżant
subsidiary	zależnej
thirteen	trzynastu
thirteen	trzynaście
thirteen	thirteen
thick	gruby
thick	grubo
thick	gruba
thick	grube
extend	przedłużyć
dismissed	oddalenie
dismissed	zwolniony
neo	neo
wire	drutu
wire	drut
wire	druty
phd	doktorat
measured	mierzona
measured	zmierzona
measured	mierzone
measured	zmierzone
measured	mierzony
fat	gruba
fat	tłuszczu
fat	grubo
fat	fat
fat	tłuszcz
fat	gruby
visits	odwiedziny
visits	wizyty
visits	odwiedzin
visits	wizyt
linux	linuksa
linux	linux
teach	naucz
teach	ucz
flights	loty
flights	lotów
verse	wers
bennett	bennett
bennett	bennet
warm	ciepła
warm	ciepło
warm	ciepły
dynamic	dynamika
dynamic	dynamikę
dynamic	dynamiczne
dynamic	dynamiczny
shaw	shaw
shaw	shawa
breaks	przerw
breaks	przerwy
breaks	łamie
breaks	pęka
grandson	wnuka
grandson	wnuk
grandson	wnukiem
lying	kłamie
lying	kłamstwo
lords	władcy
michel	michel
treat	traktowanie
treat	traktować
treat	traktuj
treat	leczyć
raid	nalot
raid	najazd
congregation	zgromadzenie
congregation	kongregacji
congregation	zgromadzenia
temperatures	temperatury
testament	testament
testament	testamentu
drinking	pije
drinking	picie
drinking	piła
drinking	pić
companion	towarzysz
companion	towarzyszem
manila	manili
km²	km²
punjab	punjab
imagine	wyobrazić
consideration	rozważenie
veteran	weteran
doctors	lekarze
doctors	doktorzy
doctors	lekarzy
carries	niesie
ruler	władcę
ruler	władcą
ruler	linijki
ruler	władca
wise	mądry
wise	mądrze
wise	mądra
wise	mądre
shipping	wysyłki
afc	afc
worthy	wart
worthy	godny
worthy	godne
worthy	godna
registration	rejestracja
registration	rejestracji
directory	spis
directory	katalog
directory	katalogu
wyoming	wyoming
manitoba	manitoba
vietnamese	wietnamski
ronald	ronald
cuban	kubańskie
burns	burns
burns	oparzenia
burns	poparzenia
justify	uzasadnić
divine	bosko
divine	boskie
divine	boska
divine	boski
suppose	przypuśćmy
sequel	kontynuacja
sequel	sequel
fate	losy
fate	los
fate	przeznaczenia
fate	przeznaczenie
rovers	rovers
cole	cole
oral	ustne
oral	doustne
oral	doustnie
trans	trans
boards	tablice
boards	deski
span	span
bryan	bryan
santiago	santiago
episcopal	episkopatu
terrorist	terroryści
terrorist	terrorysta
terrorist	terrorystycznych
terrorist	terroryzm
waves	fal
waves	fale
invented	wymyślone
invented	wymyślił
invented	wynalazł
landed	wylądował
landed	wylądowali
sandy	sandy
acres	akrów
paint	farba
paint	farby
actively	aktywnie
indication	wskazanie
indication	oznaczenie
indication	wskazania
stops	przestanie
stops	przestaje
stops	zatrzymuje
stops	przystanki
excellence	doskonałości
excellence	doskonałość
integration	integracja
integration	integracji
integration	integrację
thinks	mysli
bibliography	bibliografia
farming	hodowla
farming	rolnictwo
nonsense	nonsens
marathon	maraton
beliefs	przekonania
beliefs	wierzenia
redundant	zbędny
redundant	zbędne
freestyle	freestyle
freestyle	dowolny
aerial	antena
aerial	powietrzne
preservation	konserwacja
altitude	wysokości
altitude	wysokość
freely	swobodnie
simultaneously	jednocześnie
simultaneously	równocześnie
psychological	psychologicznej
psychological	psychologiczne
psychological	psychiczne
psychological	psychologiczny
fernando	fernando
cultures	kultury
cultures	kultur
taxes	podatki
marcus	marek
marcus	markus
marcus	marcusa
marcus	marcus
stakes	stawka
stakes	stawki
dominican	dominikany
franz	franz
coins	monet
coins	monety
oxygen	tlenu
oxygen	tlen
civic	obywatelskie
civic	obywatelskiej
civic	civic
isaac	isaac
spell	zaklęcie
spell	zaklęcia
spell	czar
inspiration	inspiracja
inspiration	inspiracji
inspiration	inspirację
pairs	par
pairs	parami
pairs	pary
vector	wektor
arc	łuk
arc	arc
professionals	specjalistów
professionals	specjaliści
professionals	profesjonalistów
professionals	zawodowcy
professionals	profesjonaliści
vii	vii
contrary	sprzeczne
accusations	oskarżeń
accusations	oskarżenia
approaches	podejścia
approaches	podejść
baronet	baronet
slaves	niewolników
slaves	niewolnicy
mad	mad
mad	szalony
spectrum	widma
spectrum	widmo
spectrum	spektrum
client	klienta
client	klient
client	klientka
dozen	dozen
dozen	tuzin
travels	podróżuje
symbols	symboli
symbols	symbole
plaza	plac
plaza	plaza
banking	bankowego
banking	bankowości
banking	bankowy
banking	bankowe
inherited	odziedziczył
legion	legion
legion	legia
symptoms	symptomy
symptoms	objawami
symptoms	objawy
mosque	meczetu
mosque	meczet
guys	faceci
guys	chłopaki
lab	laboratorium
sailing	żeglarstwo
orientation	orientację
orientation	orientacji
orientation	ukierunkowanie
virtually	praktycznie
generic	ogólny
generic	ogólna
generic	ogólne
reasoning	rozumowanie
stroke	udar
unions	związki
efficient	efektywne
efficient	skuteczne
efficient	efektywny
efficient	sprawny
opens	otwiera
impression	wrażenie
impression	wrażenia
impression	wyświetlenie
discover	odkryć
discover	odkrywanie
roosevelt	roosevelta
roosevelt	roosevelt
dancer	tancerz
dancer	tancerka
phenomenon	zjawiska
phenomenon	fenomen
phenomenon	zjawisko
preliminary	wstępna
preliminary	wstępnie
preliminary	wstępne
preliminary	wstępny
recognize	poznaje
recognize	rozpoznają
recognize	rozpoznaje
recognize	rozpoznać
anchor	kotwicę
arguing	kłótnie
arguing	kłótnia
arguing	kłótni
abilities	zdolności
procedures	procedury
procedures	zabiegi
emotional	emocjonalne
emotional	emocje
emotional	emocjonalny
emotional	emocjonalna
timber	drewno
timber	drewna
fisher	fisher
fisher	fishera
prod	prod
cartoon	cartoon
disorder	zaburzenie
demands	żądania
demands	żądań
lithuania	litwy
lithuania	litwa
continent	kontynent
fellowship	stypendium
fellowship	wspólnota
lock	zamknij
lock	zablokuj
lock	zamek
warrant	nakaz
warrant	nakazu
recurring	powracający
overview	przegląd
overview	podsumowanie
wealthy	bogata
wealthy	bogaty
acquisition	pozyskanie
acquisition	przejęcie
acquisition	nabywanie
acquisition	nabycie
acquisition	pozyskiwanie
acquisition	nabycia
eve	ewa
eve	ewo
eve	eve
eve	ewy
filter	filtry
filter	filtr
addresses	adresów
addresses	adresy
independently	niezależnie
slovenia	słowenia
observation	obserwacji
observation	obserwację
observation	obserwacja
observation	obserwacje
threats	zagrożenia
threats	pogróżki
threats	groźby
threats	gróźb
fallen	upadły
protocol	protokołu
protocol	protokoły
protocol	protokół
judgment	wyrok
judgment	orzeczenie
judgment	osąd
grammy	grammy
colours	kolory
colours	barwniki
colours	barwy
distinctive	charakterystyczny
distinctive	charakterystyczne
landmark	landmark
package	pakiet
package	paczka
package	pakiety
controls	kontrole
controls	sterowanie
sabha	sabha
prisoner	więzień
signals	sygnały
owen	owena
owen	owen
capita	mieszkańca
inaugural	inauguracyjnym
intervention	interwencja
intervention	interwencji
intervention	interwencje
arriving	przybywa
cylinder	cylinder
cylinder	cylindra
tenth	dziesiątej
tenth	tenth
tenth	dziesiąta
tenth	dziesiąty
liu	liu
tested	zbadane
tested	badane
tested	badana
tested	badany
tested	sprawdzone
renowned	znana
shops	sklepy
dome	kopuły
dome	dome
dome	kopuła
philosopher	filozof
epic	epic
stem	macierzystych
specified	określony
specified	określonych
specified	podany
specified	określono
davies	davies
collapse	upadku
collapse	zapaść
allan	allan
albanian	albanii
canyon	kanion
canyon	canyon
samples	próbek
samples	próbki
perceived	postrzegane
perceived	postrzegany
celebrity	sława
celebrity	sławna
celebrity	gwiazda
priests	kapłani
priests	księży
priests	księża
louise	ludwika
louise	louise
workshop	warsztat
workshop	warsztaty
herzegovina	hercegowina
claude	klaudia
claude	claude
fortune	fortuna
fortune	fortunę
fortune	fortuny
bars	bary
bars	barów
cornwall	kornwalii
palmer	palmera
palmer	palmer
presidency	prezydencja
presidency	prezydencji
tiny	malutki
tiny	malutka
tiny	maleńki
tiny	tiny
tiny	malutkie
appeals	odwołania
appeals	odwołań
appeals	apelacji
istanbul	stambule
expanding	rozbudowa
calgary	calgary
shock	szoku
shock	szok
shock	wstrząs
stevens	stevensa
stevens	stevens
employee	pracownik
employee	pracownika
yang	yang
housed	trzymane
tomb	grobie
tomb	nagrobek
tomb	grób
tomb	grobowiec
earning	zarobek
earning	zarabiać
