در	врата
کاش	посакуваат
تگ	ознака
تگ	означи
تخلف	прекршување
تخلف	кршење
تخلف	прекршок
بیابانی	пустинска
بیابانی	пустински
بیابانی	пуст
بیابانی	пустина
بیابانی	пустината
کمونیستی	комунистичка
کمونیستی	комунистички
کمونیستی	комунист
لیدز	лидс
معلق	суспензија
معلق	прекин
معلق	суспендира
معلق	суспендиран
معلق	прекинати
معلق	укинато
معلق	суспендирана
تجدیدپذیر	обновливите
تجدیدپذیر	обновливи
آمونیوم	амониум
هجرت	мигрираат
صریح	експлицитно
صریح	експлицитно
مقدمات	подготовки
مقدمات	подготовките
لورن	лорен
سیف	саиф
مبحث	тема
تمایلات	тенденции
تطبیقی	компаративна
نمایشگر	прегледувач
نمایشگر	монитор
عوام	комонс
غم	жалост
غم	тагата
غم	тага
غم	страдање
غم	мака
غم	тагата
غم	тажен
غم	sad
غم	жалосно
غم	жално
غم	тажна
غم	тажно
لائوس	лао
لائوس	лаос
پرنس	принцот
پرنس	принц
فصول	сезони
آقایان	господа
محرمانه	тајна
محرمانه	доверливо
لان	ијан
لان	јан
لان	лон
آنکارا	ankara
آنکارا	анкара
رولینگ	ролинг
رولینگ	виткање
رولینگ	роулинг
حیوانی	животинско
حیوانی	животно
حیوانی	животински
ایدئولوژی	идеологија
نمره	одделение
نمره	оцена
نمره	оценки
نمره	оцени
نمره	оценка
نمره	резултат
نمره	поен
نمره	безбројни
نمره	оценки
ماجراجویی	авантура
امثال	поговорки
بسازید	изгради
بسازید	градење
بسازید	градиме
بسازید	изградба
اسقف	бискуп
اسقف	бишоп
اسقف	владика
بنفشه	вајолет
بنفشه	виола
بنفشه	темјанушка
احضار	свикување
احضار	повикување
احضار	повикан
احضار	повикани
مصور	стрип
قیمتی	цена
گوگرد	сулфур
باشی	баши
یاخته	келија
یاخته	ќелија
لزوماً	нужно
واردات	внесување
واردات	внеси
واردات	увоз
مشاهدات	погледи
ویدیویی	video
ویدیویی	видео
جرایم	злодела
جرایم	злочини
جرایم	злосторства
جرایم	злосторство
جرایم	криминал
دانا	дејна
دانا	дана
ژوراسیک	јура
کلینتون	клинтон
فرستنده	предавател
فرستنده	испраќач
فرستنده	испраќачите
وود	дрво
وود	дрва
کاسته	намалена
کاسته	намален
کاسته	намалени
عبدالرحمن	абдулрахман
فرسایش	ерозија
انتزاعی	апстрактно
متمم	амандман
متمم	амандмани
متمم	надополнување
متمم	дополни
متمم	дополнување
متمم	комплементарни
هارت	харт
اوبلاست	област
حلال	законски
حلال	законска
گارسیا	гарсија
گارسیا	гарсија
جولیا	јулија
جولیا	џулија
جولیا	julia
فرگشت	еволуција
ترمودینامیک	термодинамиката
ترمودینامیک	термодинамички
دوبار	двапати
رکود	депресија
زئوس	зевс
نانسی	ненси
گرینلند	гренланд
صدف	школки
صدف	ојстер
صدف	чаури
صدف	гранати
صدف	лушпи
رندی	ренди
روبرتو	роберто
مالاوی	малави
ژرمن	жермен
کلاید	клајд
برهنه	гола
برهنه	гол
برهنه	голи
برهنه	гола
برهنه	голи
لوکاس	лукас
لوکاس	лукас
کوت	кут
کوت	кот
خاطره	сеќавања
خاطره	спомени
خاطره	спомен
خاطره	меморија
خاطره	сеќавање
داوید	дејвид
داوید	david
داوید	давид
وجودی	егзистенцијални
نوزادان	бебиња
یوزف	јосиф
یوزف	џозеф
تورات	тората
مولد	генератор
امامت	имами
تجسمی	визуелизација
پنالتی	пенал
یکنواخت	смирено
یکنواخت	мирно
یکنواخت	стабилно
تاسمانی	тасмански
تاسمانی	тасманија
رحمت	милост
رحمت	каста
ضمیمه	опкружени
درجات	редовите
درجات	редови
مجرای	канал
مجرای	канал
اورتون	евертон
سولفات	сулфат
ارس	juniperus
ارس	арас
نامنظم	нерамномерно
قوت	снага
قوت	сила
قوت	силата
مجالس	поминете
مجالس	помине
ابری	облаци
ابری	клауд
ابری	облак
ابری	облачно
تایم	времето
تایم	време
سومی	трета
سومی	трет
سومی	трето
سومی	трети
سومی	третиот
کوپر	купер
جانداران	фауна
جولی	џули
شارلوت	шарлот
شارلوت	шарлота
اتوماتیک	автоматски
اتوماتیک	автоматска
اتوماتیک	автоматско
لوید	лојд
گاندی	ганди
ثانی	сани
