категорија	kategória
кабриолет	kabrió
волков	volkov
куќарка	kunyhó
куќарка	kabin
заедништвото	összetartozás
тротоар	járdán
тротоар	járda
холст	holst
градиенти	gradiens
градиенти	lejtők
мекгваер	maguire
рохан	rohan
поплавен	elárasztotta
плачеше	sírt
тиркиз	türkiz
загадениот	szennyezett
огар	ogre
огар	ogre
вегенер	wegener
ветеринарни	állatorvos
ветеринарни	állatorvosi
бескорисно	hasztalan
бескорисно	haszontalan
неправдите	igazságtalanságok
фодор	fodor
екстремистички	szélsőséges
кумар	kumar
оправдание	indokolás
алје	allier
карлин	carlin
киназа	kináz
сатен	sátán
годишникот	évkönyv
манирите	modor
касапот	mészáros
касапот	hentes
ќесички	köteg
ќесички	csomagok
црногорец	montenegrói
вилниус	vilnius
дождлив	esős
башка	amellett
башка	azonkívül
башка	emellett
пустошењето	desolation
холограм	hologram
радиација	sugárzás
динго	dingó
неприродно	természetellenes
бензен	benzol
сикорски	sikorski
заболекар	fogorvos
подмолен	alattomos
херст	hearst
кибер	cyber
папараци	paparazzi
незаборавно	emlékezetes
незаборавно	felejthetetlen
поткопа	aláássa
тали	talley
тали	tully
дипломираат	végzős
тајрон	tyrone
марџ	marge
јајниците	petefészek
труе	szívás
франшизите	franchise
хулахопки	harisnya
прус	preuss
емре	emre
ровот	árok
вентилатор	ventilátor
вентилатор	rajongó
вентилатор	fan
вентилатор	fanni
рошел	rochelle
јоргенсен	jorgensen
нелегитимен	törvénytelen
довидување	szia
малолетна	fiatalkorú
малолетна	kiskorúak
малолетна	kiskorú
лодердејл	lauderdale
остриги	osztriga
остриги	osztrigát
галама	zaj
морсби	moresby
казал	casal
јавачите	lovasok
злоупотребувани	bántalmazott
злоупотребувани	bántalmazták
саито	saito
гласач	szavazó
скола	scola
белведер	belvedere
белведер	pavilon
пакстон	paxton
хезболах	hezbollah
ижевск	izsevszk
кригла	bögre
кригла	korsó
алтруизам	önzetlenség
пиротехниката	pirotechnikai
вајтинг	whiting
фасцинантен	lenyűgöző
бермуди	bermuda
роха	rocha
грабна	megragadta
будали	bolondok
монровија	monrovia
парализирана	lebénult
изморена	elfáradt
изморена	fáradt
ароганција	arrogancia
бригам	brigham
левијатан	leviatán
кетеринг	vendéglátó
идиличен	idilli
пиридин	piridin
герда	gerda
јоргован	orgona
јоргован	lila
трпеливо	türelmesen
ризал	rizal
фентон	fenton
колберт	colbert
нечесна	becstelen
нечесна	tisztességtelen
инг	ing
лекси	lexi
епи	epi
расне	növekszik
планктон	plankton
навлаки	borító
навлаки	takaró
розмари	rosemary
загарантиран	garantáltan
загарантиран	garantált
доаѓам	jövök
доаѓам	jön
реагираше	reagáltam
реагираше	reagált
реагираше	reagáltak
исламисти	iszlamisták
насмеана	mosolyogva
насмеана	mosolygó
насмеана	mosolyog
викендичка	lodge
викендичка	vendégház
прељубата	házasságtörés
мортенсен	mortensen
каспер	kasper
каспер	casper
таблоиди	bulvárlapok
хараре	harare
шенау	schönau
посреќни	vidámabb
посреќни	boldogabb
стеф	steph
храдец	hradec
брзаат	rohanás
милијардери	milliárdosok
зададениот	megadott
зададениот	meghatározott
зададениот	megadva
тријади	triád
терористичко	terrorista
терористичко	terroristák
хулк	hulk
нематеријално	lényegtelen
лојола	loyola
еделман	edelman
фирерот	führer
фирерот	führer
озбилно	komoly
озбилно	súlyos
озбилно	komolyan
лорејн	lorraine
фетиш	fétis
теминк	temminck
чворови	csomó
преправи	felülírva
неважен	jelentéktelen
неважен	lényegtelen
сирупи	szirup
девоншир	devonshire
маскенбал	masquerade
честит	víg
ембриологија	embriológia
берета	beretta
уништувачи	rombolók
менаџира	uav
точак	bicikli
точак	biciklivel
точак	kerékpár
точак	motor
гручо	groucho
пожарникари	tűzoltók
пожарникарот	tűzoltó
екскалибур	excalibur
пореметен	zavarodott
пореметен	zavart
пореметен	dühöngő
избоден	leszúrta
страјк	sztrájk
страјк	csapás
кеико	keiko
ранкин	rankin
супермодел	szupermodell
хидалго	hidalgo
ѕвончето	csengő
бањање	fürdő
бањање	fürdés
цхинвали	chinvali
преубава	gyönyörű
роанок	roanoke
спогодбите	szerződések
градиме	építsünk
градиме	építeni
поубави	szebb
поубави	kedvesebb
туан	tuan
страница}}	lap}}
засладувач	édesítőszer
трепка	villogó
себ	seb
гелар	gellar
септички	szeptikus
золта	zoltán
шервуд	sherwood
срамежливо	félénk
срамежливо	szégyenlős
напнат	feszült
напнат	ingerült
мајчинска	anyai
пермутации	permutáció
алатник	eszköztár
фомалхаут	fomalhaut
фелтон	felton
тимбукту	timbuktu
монтреј	montreuil
лали	lali
голтник	garat
расипано	romlott
расипано	rohadt
додворувачи	kérők
хојт	hoyt
холгер	holger
карни	carney
униформирани	egyenruhás
примерен	példás
примерен	példamutató
вјелкополски	wielkopolski
неизбежни	elkerülhetetlen
неизбежни	elkerülhetetlen
џона	jonah
прошетките	városnézés
мортен	morten
кадата	kád
кадата	kád
ескобар	escobar
влошената	romló
гнили	gennyes
анж	ange
брита	britta
пикадили	piccadilly
ајатолах	ajatollah
подруми	pincék
адамсон	adamson
фелиша	felicia
хафниум	hafnium
неподготвени	felkészületlenül
прекинувачите	kapcsolók
прекинувачите	kapcsoló
каскадер	kaszkadőr
врескање	kiabálás
врескање	sikoly
причард	pritchard
мев	mev
зам	ism
мурска	murska
гаргамел	hókuszpók
грифитс	griffiths
молеше	könyörgött
тапа	szívás
тапа	tompa
тапа	dugó
тапа	parafa
тарзан	tarzan
шарада	színjáték
погодување	találgatás
колос	kolosszus
драстична	drasztikus
живописната	festői
џојстик	joystick
штетниците	kártevők
сослушувања	meghallgatások
сослушувања	meghallgatás
златарот	ékszerész
гиш	gish
дрзок	szemtelen
дрзок	pimasz
дрзок	szemtelen
разбери	értem
посреќен	vidámabb
посреќен	boldogabb
пици	pizzát
трпелив	páciens
трпелив	türelmes
трпелив	beteg
преговарачки	tárgyalási
келерман	kellerman
траумите	traumák
бескорисна	hasztalan
бескорисна	haszontalan
јенките	yankees
захир	zahir
донеси	hozz
донеси	hozd
донеси	hozd
мирисаат	szag
мирисаат	illat
