que	toga
manteniendo	imajući
geográficos	geografske
geográficos	geografska
geográficos	geografski
abundante	obilne
digitales	digitalnu
digitales	digitalna
digitales	digitalne
digitales	digitalni
digitales	digitalnoj
conservatorio	conservatory
conservatorio	conservatoire
correcta	pravilna
patricio	patrick
patricio	patricio
colonización	kolonizacija
islandia	island
islandia	islandski
controversia	spor
controversia	kontroverza
controversia	kontroverzu
controversia	kontroverze
diseñador	dizajner
tarjeta	karta
tarjeta	kartica
oklahoma	oklahoma
orlando	orlando
anillos	prstenovi
leyendas	legende
arenas	arenas
morgan	morgan
contribución	doprinos
contribución	doprinosi
banderas	zastave
originario	porijeklom
acb	acb
acb	cpf
voluntarios	dobrovoljaca
voluntarios	volonteri
voluntarios	volonterski
voluntarios	dobrovoljno
germán	germán
germán	germain
vegetal	povrće
vegetal	biljke
versos	ajeti
versos	ajeta
indicar	ukazuju
transportes	prijevoz
transportes	prevoz
transportes	transport
transportes	transport
domínguez	dominguez
domínguez	domínguez
compró	kupio
sustitución	zamjena
horacio	horatio
horacio	horacio
horacio	horace
distinciones	počasti
literalmente	doslovno
gráfica	grafički
gráfica	grafika
emisiones	emitira
emisiones	emisije
supuestamente	navodno
supuestamente	navodno
western	zapadu
western	zapadna
western	zapadnim
western	zapadne
western	zapadni
isaac	isak
bosnia	bosanac
bosnia	bosanski
bosnia	bosna
químico	hemijska
químico	hemikalija
químico	hemijsko
químico	hemijski
químico	hemičar
destinos	odredište
destinos	destinacija
destinos	destinacije
partidarios	navijači
partidarios	pristalica
partidarios	pristalice
urss	sssr
reacciones	reakcije
reacciones	reakcija
challenger	izazivač
queso	sir
leopoldo	leopold
leopoldo	leopoldo
ponce	ponce
externo	vanjska
externo	vanjski
silvestre	divljeg
silvestre	divlji
silvestre	wild
silvestre	divlja
silvestre	sylvester
gary	gary
inca	inka
identificar	identifikuje
identificar	identifikaciji
identificar	utvrditi
ian	ian
hip	hip
concilio	vijeće
escuchar	čuti
escuchar	čujem
escuchar	hear
escuchar	čuju
escuchar	sluša
escuchar	slušanje
escuchar	slušaj
hop	hop
catorce	četrnaest
legales	legalno
legales	pravna
legales	pravne
legales	pravni
legales	pravnih
pelota	lopta
gráficos	grafički
gráficos	grafika
ferrer	ferrera
taiwán	tajvan
natación	plivanje
natación	plivački
natación	plivanju
frases	fraze
frases	citati
frases	citata
frases	rečenica
frases	presude
frases	rečenice
anuncio	hadis
anuncio	komercijalne
anuncio	komercijalni
anuncio	reklama
anuncio	oglas
azules	plava
azules	blues
tubo	cijev
tubo	cijev
liceo	lyceum
liceo	lycée
flamenco	flamenko
flamenco	flamingo
flamenco	flamanski
refleja	odražava
cálculo	računanje
cifras	cifre
carter	carter
orange	orange
orange	narandžasta
quebec	québec
kentucky	kentucky
lorena	lorena
entrevistas	intervju
entrevistas	intervjue
futura	budućnost
conduce	drive
conduce	vozi
bibliotecas	biblioteka
propietarios	vlasnici
propietarios	vlasnike
propietarios	vlasnik
hierba	herb
hierba	trava
hierba	grass
hierba	trave
hierba	travi
hierba	travu
detroit	detroit
responsables	odgovorne
responsables	odgovorna
responsables	odgovorni
responsables	odgovornim
responsables	odgovoran
convenciones	konvenciji
convenciones	konvencija
convenciones	konvenciju
extremadamente	izuzetno
toca	tap
cubana	kubanska
hernán	hernán
hablan	govoriti
hablan	govori
amarilla	žuta
abad	opat
consistía	sastojao
consistía	sastojala
químicos	hemijska
químicos	hemikalija
químicos	hemijsko
químicos	hemijski
químicos	hemičari
químicos	hemikalije
rechazó	odbio
publicadas	objavljenog
publicadas	objavljen
publicadas	objavljene
publicadas	objavljeni
publicadas	objavljena
iniciado	inicirala
iniciado	pokrenuo
iniciado	pokrenut
iniciado	počelo
iniciado	počeo
iniciado	započeo
iniciado	počela
iniciado	započela
manifiesto	manifesta
manifiesto	manifest
manifiesto	manifestom
fantasma	duh
fantasma	duha
fantasma	fantom
commons	commons
soluciones	rješenja
revuelta	ustanak
revuelta	pobunu
revuelta	pobuna
implicados	sprovodile
regulares	redovni
regulares	redovnog
regulares	redovan
regulares	redovna
regulares	redovnom
regulares	redovnim
especialidad	specijalitet
contraste	nasuprot
contraste	kontrast
contraste	contrast
castellón	castellón
suyo	tvoje
suyo	tvoj
carlo	carlo
generaciones	generacija
generaciones	generacije
bello	bello
arreglos	fixes
arreglos	aranžman
arreglos	aranžmane
arreglos	aranžmani
esencial	suštinska
esencial	osnovni
esencial	essentials
nombramiento	nominaciju
nombramiento	nominacija
nombramiento	termin
nombramiento	termina
nombramiento	imenovanje
jerez	jerez
porto	porto
abreviado	abbreviated
esquema	šeme
esquema	šema
esquema	šeme
piratas	pirati
piratas	pirata
piratas	pirat
sirven	služe
sirven	služiti
ecuación	jednačina
recibiendo	prima
recibiendo	primanje
dato	podatak
faro	faro
faro	svjetionik
jon	jon
phil	phil
almacenamiento	skladištenje
almacenamiento	skladište
especializado	specijalista
especializado	stručnjak
especializado	specijalizirane
especializado	specijalizovani
tarragona	tarragona
asignado	dodijeljen
asignado	dodijeljena
producidos	proizveo
producidos	proizvela
neutral	neutral
walker	walker
eurocopa	uefa
eurocopa	euro
conversión	pretvaranje
separados	razdvojene
separados	odvojenih
separados	odvojene
separados	odvojiti
omar	omar
descanso	brejk
descanso	ostatak
sinónimo	sinonim
sinónimo	synonym
violación	kršenje
violación	silovanje
presidenta	predsjedavajući
presidenta	predsjednik
presidenta	predsjedavajuća
desempeño	nastup
clemente	kliment
clemente	klement
quintana	quintana
utah	utah
platos	ploče
platos	jela
débil	slabi
débil	slaba
débil	slab
vidrio	staklo
casarse	udati
broadway	broadwayu
reseña	pregled
desarrollada	razvijao
desarrollada	razvijene
desarrollada	razvio
crímenes	zločini
crímenes	zločine
valdés	valdes
valdés	valdés
free	free
vila	vila
derivados	derivati
derivados	derivacija
chihuahua	chihuahua
contando	broji
vasca	baskijski
vivos	živa
gerardo	gérard
gerardo	gerhard
gerardo	gerardo
gerardo	gerard
australiano	australijski
australiano	australian
australiano	australijska
ascendido	unaprijeđen
ascendido	ascended
asteroide	asteroidi
dimensión	dimenzija
dimensión	dimenziju
atentado	napad
atentado	bombardovanje
creía	vjerovali
afganistán	afganistan
afganistán	afganistanski
restaurantes	restoran
restaurantes	restorana
perry	perry
comer	jede
comer	jedi
comer	eat
comer	jede
comer	jedu
heridas	rane
heridas	rana
heridas	povrede
heridas	povredama
diagnóstico	dijagnostika
diagnóstico	dijagnostika
diagnóstico	dijagnostiku
señaló	ukazao
señaló	istakao
asedio	opsada
montana	montana
privados	privatno
privados	privatne
privados	privatni
privados	privatna
francesco	francesco
modernas	moderna
modernas	savremena
modernas	savremen
celebrar	slavi
celebrar	slave
simultáneamente	istovremene
simultáneamente	istovremeno
intelectuales	intelektualaca
intelectuales	intelektualci
intelectuales	intelektualno
intelectuales	intelektualac
intelectuales	intelektualnu
alcaldía	gradonačelnika
alcaldía	gradonačelnik
macho	macho
macho	mužjak
alumno	đaka
alumno	učenika
alumno	student
steven	steven
reemplazo	zamijeniti
reemplazo	zamijenit
reemplazo	zamjenu
reemplazo	zamjena
décimo	deseti
décimo	deseta
setenta	sedamdesetih
setenta	sedamdeset
clasificaciones	klasifikacije
clasificaciones	rejting
clasificaciones	rang
bach	bacha
bach	bach
viña	vine
viña	viña
capas	slojeva
capas	slojevi
capas	sloj
interacción	interakcija
interacción	interakcije
interacción	interakcije
interacción	angažman
murray	murray
perfecto	savršen
perfecto	savršena
mhz	mhz
permitido	dozvoljena
permitido	dozvoljena
permitido	dozvoljeno
permitido	dozvoljen
permitido	dozvolio
jordi	jordi
jordi	george
girls	djevojke
girls	girls
universitarios	univerzitet
tiros	strijelaca
trigo	pšenice
persa	perzijski
civilización	civilizacija
civilización	civilizaciju
civilización	civilizacije
complejos	komplekse
complejos	kompleksan
complejos	kompleks
complejos	kompleksna
mariana	marijana
mariana	marijanska
turco	turk
turco	turski
colegios	škole
colegios	koledža
colegios	fakultete
enfrentamientos	sukobi
enfrentamientos	konfrontacije
enfrentamientos	konfrontacija
iluminación	rasvjetu
convocado	pozvalo
apartado	paragraf
participando	sudjeluje
participando	učestvuju
participando	učesnice
mineral	ruda
sustancias	supstanci
sustancias	supstance
entero	cijelobrojni
entero	cijela
entero	čitava
entero	cijela
entero	čitave
impulso	zamajac
impulso	impuls
impulso	jačaju
impulso	jačanje
impulso	zamajac
computadora	računar
lectores	reader
lectores	čitaocima
catedrático	profesor
móviles	mobilni
móviles	mobilne
rotación	rotacije
rotación	rotacija
estabilidad	stabilnost
dependiente	zavisna
dependiente	podružnica
dependiente	zavisne
curva	curved
curva	yarra
alabama	alabama
centra	fokusira
centra	centri
centra	centre
hidrógeno	vodik
criminal	krivično
tejidos	tkiva
tejidos	tkivu
tejidos	tkiva
tejidos	tkivo
tejidos	tekstil
tejidos	tekstila
fabricante	proizvođač
adquisición	nabavku
adquisición	kupovina
adquisición	nabavke
adquisición	nabavku
adquisición	sticanja
cuadrado	kvadrat
israelí	izraelski
israelí	izraelce
israelí	izrael
existían	postojala
existían	postojalo
existían	postojao
existían	postojale
expulsado	protjerala
guerreros	ratnici
positivo	pozitivna
positivo	pozitivan
positivo	pozitivne
positivo	pozitivni
combatir	borbeni
iguales	jednaki
iguales	jednakih
iguales	jednake
iguales	jednaka
iguales	jednako
impuesto	porez
impuesto	porezi
impuesto	poreze
modificación	amandmanu
ginebra	džin
ginebra	ženeva
concluyó	zaključila
concluyó	zaključio
interiores	enterijer
interiores	enterijera
historieta	strip
historieta	strip
sindicato	savez
sindicato	unija
sindicato	union
sindicato	unión
sindicato	sindikat
sindicato	sindikata
inclusión	uključenje
rick	rick
suspensión	obustave
reconocidos	priznao
reconocidos	priznala
reconocidos	priznata
reconocidos	priznat
proporcionar	obezbijedi
proporcionar	obezbijediti
proporcionar	obezbjeđivanje
berlin	berlin
reveló	objelodanio
reveló	otkrila
pedido	naređenje
pedido	naredbu
pedido	reda
pedido	red
históricamente	historijski
educativa	obrazovna
específica	specifične
específica	konkretne
específica	specifična
huelga	štrajk
distinta	drugačija
distinta	drugačije
distinta	različita
distinta	različito
distinta	različiti
distinta	različitih
eddie	eddie
eddie	edi
claudia	claudia
claudia	klaudija
claudia	claude
apple	jabuka
benjamin	benjamin
capitales	kapital
adecuada	adekvatnih
adecuada	adekvatno
just	samo
huesos	kosti
huesos	kost
vídeos	videa
vídeos	snimke
serena	serena
declarada	proglašeno
declarada	proglašeni
declarada	proglasile
declarada	proglasio
salsa	salsa
salsa	sos
salvaje	divljeg
salvaje	divlji
salvaje	wild
salvaje	divlja
baleares	balearska
bryan	bryan
alfabeto	abeceda
manuscrito	rukopis
petersburgo	peterburg
petersburgo	petersburgu
visitó	posjetili
visitó	posjetila
visitó	posjetio
horizontal	horizontalna
horizontal	horizontalni
vestido	dressed
vestido	dress
especializada	specijalizirane
especializada	specijalizovani
octavo	osmi
octavo	osmo
palestina	palestinu
palestina	palestina
palestina	palestinski
ampliar	proširiti
cartel	billboard
cartel	kartel
maryland	maryland
arm	ruka
granja	farma
patas	noge
presentada	predstavila
presentada	predstavljena
presentada	predstavljen
presentada	predstavilo
presentada	predstavio
presentada	podnijela
masters	masters
préstamo	kredit
préstamo	kreditiranje
estatuto	statutu
dream	san
dream	sna
dream	dream
dream	snu
liderazgo	vodstvo
liderazgo	vođstvo
mostrando	pokazujući
space	prostor
célula	ćelija
lineal	linearno
lineal	linearna
franquicia	franšizu
adquirir	nabavku
adquirir	kupovina
adquirir	steći
expulsión	protjerivanje
expulsión	izbacivanja
expulsión	deportacije
expulsión	deportaciju
linda	linda
linda	nice
genes	geni
genes	gen
plana	ravan
plana	ravne
nicolas	nicolas
perón	perón
observaciones	posmatranja
observaciones	komentari
observaciones	komentarima
desembocadura	usta
pepe	pepe
rivales	rivala
rivales	rival
rivales	rivala
alice	alice
rayo	zrak
rayo	zracima
rayo	ray
rayo	thunderbolt
rayo	munja
físicos	fizičara
físicos	fizički
físicos	fizičko
físicos	fizičke
organiza	organizuju
organiza	organizovati
organiza	organizira
organiza	organizuje
bombas	pumpe
bombas	bombe
maurice	maurice
financieros	finansijski
cecilia	cecilia
marte	mars
retratos	portreta
loco	ludi
loco	lude
loco	lud
loco	ludo
loco	mad
loco	loco
exitoso	uspješan
exitoso	uspješnu
exitoso	uspješne
exitoso	uspješna
exitoso	uspješni
harrison	harrison
stewart	stewart
formalmente	formalno
argelia	alžirska
argelia	alžir
sound	zvuk
rechazo	odbijanja
rechazo	odbijanje
rechazo	odbacivanje
rechazo	odbijanje
rechazo	odbaci
rechazo	odbacuju
rechazo	odbijanje
parker	parker
eligió	biralo
eligió	odabrao
eligió	izabrao
eligió	izabrala
firmar	potpisivanje
firmar	znak
describir	opisati
describir	opisivanje
describir	opisujući
chipre	kipar
guy	tip
expresiones	izrazi
songs	pesama
songs	pjesme
songs	pesme
songs	pjesmama
songs	pjesama
ruptura	raspada
ruptura	rupture
emisora	emitera
emisora	emiter
filósofos	filozofi
previsto	planirani
previsto	planirano
previsto	planirana
previsto	planirane
thys	thys
adolescente	teen
adolescente	teenage
adolescente	adolescent
adolescente	tinejdžera
inés	inez
inés	inés
inés	agnes
actualizado	ažurirana
prototipo	prototip
dinámica	dinamika
dinámica	dynamics
dinámica	dinamiku
dinámica	dinamičan
mencionada	spomenut
mencionada	spominje
mencionada	spomenuo
mencionada	pomenuo
mencionada	spomenuta
variación	varijacije
variación	promjena
variación	izmjena
variación	promjene
variación	promjeni
variación	promene
variación	promena
variación	varijacija
trío	trio
óleo	ulje
usted	vi
usted	ti
usted	you
usted	te
sabía	znao
sabía	znali
sabía	poznavao
sabía	poznavali
alfa	alpha
alfa	alfa
alfa	alfa
caudal	protoka
caudal	protok
caudal	flow
caudal	strujanje
caudal	teku
ann	ann
antecedentes	pozadinu
antecedentes	pozadina
irlandés	irski
asiático	azijsko
asiático	azijski
asiático	azijske
asiático	azijska
guarda	garda
edgar	edgar
anchura	širine
anchura	širina
marciales	borilačkih
marciales	borilačke
barry	barry
utilidad	koristan
utilidad	saradnici
utilidad	korisno
utilidad	korisni
utilidad	korisne
utilidad	korisna
utilidad	komunalne
manchester	manchester
beatles	beatles
higgins	higgins
celebrada	održano
celebrada	držala
celebrada	održana
celebrada	održan
celebrada	proslavila
receptor	receptor
receptor	prijemnik
personalmente	lično
desapareció	nestao
prólogo	foreword
prólogo	uvod
prólogo	prolog
xbox	xbox
force	sila
tramos	sekcije
contemporáneos	savremena
contemporáneos	savremenici
ken	ken
campeona	šampion
campeona	šampion
lgbt	lgbt
automáticamente	automatski
centre	centar
pacheco	pacheco
necesarias	neophodni
necesarias	neophodno
necesarias	neophodna
necesarias	neophodan
necesarias	neophodnih
necesarias	neophodnu
abraham	ibrahim
abraham	abraham
abraham	ibrahima
colaboradores	partneri
lost	izgubljeni
lost	izgubila
lost	izgubljena
lost	izgubili
lost	izgubio
caras	skup
caras	lica
supercopa	supercup
turín	torino
turín	torino
lesiones	lezije
lesiones	povrede
lesiones	povreda
lesiones	povrede
lesiones	povredama
disminución	pad
disminución	smanjenja
disminución	smanjenje
apoyó	podržao
apoyó	podržali
aceptación	prihvatanju
aceptación	prihvatanje
aceptación	prihvatanje
sídney	sydney
parra	parra
facilidad	lakoće
libras	funti
land	land
land	kopnena
land	zemlja
definido	definisani
definido	definisano
definido	definisan
definido	definisane
definido	definisana
contribuyó	doprinijela
contribuyó	doprinijeli
contribuyó	doprinio
contribuyó	doprinijelo
rara	rijetki
rara	rijetko
soviéticos	sovjeti
soviéticos	sovjetski
adquirido	stečena
adquirido	stekla
adquirido	kupljene
adquirido	kupljeno
adquirido	kupljeni
adquirido	kupila
adquirido	kupili
pérdidas	gubitak
pérdidas	gubitke
pérdidas	gubici
fantasía	fantastika
fantasía	fantasia
fenómenos	fenomen
fenómenos	fenomene
fenómenos	freaks
conecta	povezivanje
conecta	povezivati
conecta	povezati
conecta	povezivanja
conecta	povezuje
bus	autobus
mini	mini
master	gospodar
master	master
master	majstor
africano	afrički
africano	afričke
africano	afričkih
africano	afrička
let	nek
let	neka
poética	poetsko
robinson	robinson
otomano	osmanski
over	preko
finanzas	finansije
finanzas	finansije
finanzas	finansije
sinfónica	symphonic
sinfónica	simfonija
boxeo	boks
ocupada	zaposlen
ocupada	zauzeta
ocupada	zauzet
ocupada	okupirale
ocupada	okupirana
ocupada	okupirali
ocupada	okupirala
renault	renault
raymond	raymond
comparte	podijeli
comparte	dionica
comparte	dijeli
jerry	jerry
árbitro	sudija
árbitro	ref
antropología	antropologija
favorable	povoljno
favorable	povoljne
favorable	povoljan
significativa	značajne
