категорија	kategorya
понатамошно	karagdagang
гренланд	sabak
гренланд	greenland
електрично	electrical
електрично	electric
отвора	binubuksan
отвора	bumukas
разновидни	naiba
емили	emily
сериозна	seryoso
еврејско	jewish
мешано	mixed
мешано	magkahalong
мешано	medley
хонг	hong
прозорци	windows
тина	tina
шестиот	ikaanim
гент	gent
реално	real
глагол	pandiwa
карпа	bangin
карпа	cliff
карпа	bato
карпа	rock
правно	legal
волумен	volume
проширена	pinalaki
проширена	pinahabang
проширена	pinahaba
проширена	karugtong
проширена	extended
проширена	pinalawak
квантна	kabuuan
завршено	complete
завршено	kumpletuhin
завршено	kompleto
завршено	kumpleto
завршено	nakumpleto
завршено	natapos
завршено	tapos
завршено	done
сплит	paghahati
сплит	split
сплит	hatiin
хиерархија	hierarchy
будизмот	budismo
најави	inihayag
најави	inanunsyo
монте	monte
нуклеарни	nuclear
дестинација	pupuntahan
дестинација	destinasyon
дестинација	patutunguhan
читателите	mambabasa
сирење	keso
државник	statesman
лоцирана	matatagpuan
минерали	mineral
минерали	mineral
засекогаш	forever
засекогаш	magpakailanman
зачува	panatilihin
робин	robin
робин	robyn
светла	ilaw
светла	bright
светла	maliwanag
специјализирани	espesyal
невис	nevis
црви	bulate
крилја	wings
крилја	pakpak
слабост	kahinaan
џонатан	jonathan
њукасл	newcastle
извршено	nakatuon
херберт	herbert
русите	russians
профит	tubo
профит	kumikita
ремикс	remix
дизајнирани	pagkakagawa
дизајнирани	dinisenyo
дизајнирани	idinisenyo
жанеиро	janeiro
делегација	delegasyon
падина	libis
дамки	spot
болен	ill
болен	nagkasakit
болен	maysakit
болен	sick
мет	matt
унгарскиот	hungarian
сливот	confluence
сервиси	serbisyo
вработување	trabaho
вработување	magtrabaho
јасен	burahin
јасен	malinaw
апарат	kamera
апарат	camera
апарат	apparatus
медисон	madison
ментор	mentor
тековната	current
тековната	kasalukuyan
тековната	kasalukuyang
завршување	pagkumpleto
шели	shelley
стих	tula
мјанмар	myanmar
гарсија	garcia
гарсија	garcía
заем	pautang
максимилијан	maximiliano
конзул	consul
капа	kappa
капа	takip
капа	cap
капа	sombrero
капа	sumbrero
микронезија	micronesia
опција	opsyon
исполнува	fulfilling
исполнува	pagtupad
исполнува	nakakatugon
исполнува	meets
исполнува	tinupad
гвајана	guyana
омега	omega
мешани	mixed
мешани	magkahalong
церемонијата	seremonya
конфедерација	kompederasyon
познавање	kaalaman
познавање	knowledge
ленин	lenin
работен	working
работен	pagtatrabaho
работен	gumagana
работен	nagtatrabaho
зелено	berdeng
зелено	green
зелено	berde
разновидност	variety
епоха	epoch
јава	rides
јава	java
моја	akin
моја	mine
балет	ballet
убеди	kumbinsihin
вечера	hapunan
наполи	naples
наполи	napoli
наведено	tinukoy
зачувана	save
зачувана	nakapreserba
прикажано	ipinapakita
прикажано	ipinakita
осман	osman
презиме	apelyido
присуствувале	pumasok
присуствувале	pinapasukan
присуствувале	dumalo
сигурни	maaasahan
обична	payak
обична	kapatagan
можностите	pagkakataon
можностите	oportunidad
патуваат	naglalakbay
меша	mixes
вејн	wayne
крокодил	buwaya
драчево	connecticut
толкува	interpret
мзт	mzt
надворешно	panlabas
надворешно	panlabas
луизијана	louisiana
купер	cooper
чичко	tito
чичко	tiyuhin
чичко	uncle
чичко	tiyo
верувал	naniwala
момчиња	boys
убиец	killer
убиец	mamamatay
бери	barry
мермер	marmol
сличности	pagkakatulad
жупанија	county
жупанија	kondado
покана	paanyaya
покана	imbitasyon
бирмингем	birmingham
слаби	mahina
путин	putin
орландо	orlando
скулптура	iskultura
ветрови	winds
емануел	emanuel
емануел	emmanuel
брдо	burol
трајно	permanente
трајно	permanent
трајно	permanente
трајно	permanenteng
племето	tribo
реченици	pangungusap
атланта	atlanta
мориња	seas
мориња	kabilang
супстанци	sangkap
преводи	pagsasalin
белег	galos
белег	scar
белег	mark
митови	myths
фелпс	phelps
астрономијата	astronomiya
реагира	react
еврото	euro
програм	program
програм	programa
орион	orion
споени	pagsamahin
комунизмот	komunismo
ефикасноста	bisa
ефикасноста	birtud
организатор	organizer
доделен	assigned
доделен	kagustuhang
доделен	itinalaga
доделен	nakatalaga
негативна	negatibong
негативна	negatibo
негативна	negative
забите	ngipin
најмладиот	bunso
верона	verona
перо	feather
илјада	libong
илјада	libo
кејт	kate
геометриски	geometric
ранет	nasugatan
дефиниции	kahulugan
ресторан	kainan
ресторан	restawran
ресторан	kainan
ресторан	restaurant
вили	willy
вили	willie
развод	diborsiyo
електроника	elektronika
електроника	electronics
предок	ninuno
подготовки	paghahanda
гугл	google
конрад	conrad
конрад	konrad
алт	alt
подарок	kasalukuyan
подарок	gift
подарок	regalo
предлага	imungkahi
