から	från
グウェン	gwen
カリグラ	caligula
メルク	melk
トーラー	tora
シャルトル	chartres
ウェッジ	kil
黄疸	gulsot
フジモリ	fujimori
エプスタイン	epstein
パラディン	paladin
トラッキング	spårning
トラッキング	spårar
フィフス	femtedel
フィフス	femma
フィフス	femte
フィフス	fifth
ブレナン	brennan
遠近法	perspektivet
遠近法	perspektiv
ヘッダー	huvud
ヘッダー	huvuden
カブール	kabul
和らげる	lindra
スレンダー	slank
外典	apokryferna
キアラ	chiara
ケンタウロス	centaur
ケンタウロス	kentaurer
スリッパ	tofflor
ダルフール	darfur
有珠	usu
リュシアン	lucien
ブリッグス	briggs
チフス	tyfus
ギグ	gig
ギグ	spelning
バルトロメオ	bartolomeo
ロベスピエール	robespierre
シューメーカー	skomakare
コーリング	ringer
コーリング	anropar
麻疹	mässling
フェルドマン	feldman
メキシカン	mexikansk
メキシカン	mexikanska
メキシカン	mexikanskt
きりん	kirin
オリョール	orjol
バスラ	basra
イットリウム	yttrium
テキスタイル	textil
テキスタイル	textilier
ブガッティ	bugatti
マーシア	mercia
オライオン	orion
尿道	urinröret
マウリツィオ	maurizio
ブダ	buda
ウォルコット	walcott
ウォルコット	wolcott
ヌーシャテル	neuchâtel
シュノーケル	snorkel
スーフィー	sufi
スポール	spall
ウィルフレッド	wilfred
ベンチュラ	ventura
フリーダ	frida
ハマースミス	hammersmith
レーズン	russin
レーズン	russin
ウォルマート	walmart
イリジウム	iridium
アバ	aba
アバ	abba
コニカ	konica
ホークアイ	hawkeye
トレッキング	trek
シェークスピア	shakespeare
いいわけ	ursäkter
モガディシュ	mogadishu
カルヴィン	calvin
ボイシ	boise
ウィルキンス	wilkins
麺類	nudlar
麺類	nudlar
コシツェ	košice
ワトキンス	watkins
トキオ	tokio
ぼかし	blur
シーツ	tabeller
シーツ	plåt
シーツ	lakan
シーツ	blad
ハメット	hammett
アセンション	uppstigning
口髭	mustasch
口髭	mustasch
スウォンジー	swansea
プーマ	puma
蛇口	kran
蛇口	tryck
ヒズボラ	hizbollah
ドーベルマン	dobermann
上り坂	uppförsbacke
タイタス	titus
カモフラージュ	kamouflage
ルアンダ	luanda
愛らしい	bedårande
前足	tassar
前足	tass
前足	tassarna
ギレルモ	guillermo
ポアソン	poisson
玉ねぎ	lökar
玉ねぎ	lök
玉ねぎ	lök
オデュッセウス	odysseus
ヘルム	rodret
ヘルム	roder
ヒューマノイド	humanoida
プレトリア	pretoria
オッペンハイマー	oppenheimer
対格	ackusativ
義肢	protes
ガゼル	gasell
オストラヴァ	ostrava
ジュークボックス	jukebox
デュバル	duval
アストラハン	astrakan
ウツボ	moray
エレイン	elaine
ポラック	bleka
ニャ	nha
グランディ	grundy
蓮花	lianhua
チャウ	chow
アムル	amr
ローディング	lastning
ローディング	laddas
ローディング	laddar
ローディング	laddning
ヴァールブルク	warburg
買い手	köpare
買い手	köpare
買い手	köparen
ケムニッツ	chemnitz
ブルドーザー	bulldozer
ジェネリック	generiska
ジェネリック	generiskt
ジェネリック	generisk
モンス	mons
禁輸	embargo
アウター	yttre
ナザレ	nasaret
センセーショナル	sensationella
ゴンサロ	gonzalo
ヴラド	vlad
インジェクション	injektion
パンパ	pampas
パンパ	pampa
フィールディング	fielding
ピカピカ	blank
ピカピカ	blanka
ピカピカ	glänsande
ピカピカ	skinande
加持	besvärjelse
ダリヤ	darja
ジャクリーヌ	jacqueline
アウン	aung
スワード	seward
グレムリン	gremlin
ダッドリー	dudley
パラッツォ	palazzo
マンダレー	mandalay
ユーティリティー	verktyg
ユーティリティー	användbarhet
地籍	fastighetsregistret
シマウマ	zebra
タクシン	thaksin
ハルツーム	khartoum
ドゥアルテ	duarte
バラクーダ	barracuda
ディッキー	dickie
ディッキー	dickey
長春市	changchun
やけど	brännskador
やけど	burns
やけど	brinner
やけど	bränner
やけど	bränn
やけど	bränna
やけど	bränner
ジュリアナ	juliana
ガーデニング	trädgårdsskötsel
ガーデニング	trädgårdsarbete
生姜	ingefära
生姜	ginger
ラハティ	lahtis
いかだ	flotte
シェード	skugga
シェード	skuggan
シェード	nyans
キウイ	kiwi
ピューマ	puma
ロドルフォ	rodolfo
サンガー	sanger
ハイビスカス	hibiscus
ウロコ	fjäll
燻製	rökt
燻製	rökta
燻製	rökte
燻製	botas
燻製	botade
燻製	botad
コンコルディア	concordia
睾丸	testiklar
合肥	hefei
タウヌス	taunus
クルガン	kurgan
リエカ	rijeka
スコーネ	skåne
アマルフィ	amalfi
ファルコ	falco
仏山	foshan
ペテン師	dodger
マハル	mahal
リロイ	leroy
マルティ	martí
フローティング	flytande
フローティング	svävande
ウィーナー	wiener
ドーキンス	dawkins
バーティ	bertie
愚か者	dåre
愚か者	lura
愚か者	dårar
余韻	kvardröjande
セイウチ	valross
金剛力士	nio
エレガンス	elegans
イチイ	idegran
クロロフィル	klorofyll
シャイア	fylke
オロモウツ	olomouc
ミクロン	miquelon
ビギナー	nybörjare
エストラーダ	estrada
ヘニング	henning
チェレスタ	celesta
セゴビア	segovia
ハンツビル	huntsville
チウ	chiu
ハーマイオニー	hermione
おむつ	blöja
おむつ	blöjor
おむつ	blöjor
マンデル	mandel
ミケル	mikel
オンブズマン	ombudsman
オンブズマン	ombudsmannen
目盛	fjäll
目盛	skalan
目盛	skala
カワウソ	uttrar
カワウソ	otter
がっかり	besvikelse
がっかり	nedslående
がっかり	besviken
がっかり	besviken
がっかり	besvikna
がっかり	besvikelse
アヴェッリーノ	avellino
ロザリー	rosalie
マヌ	manu
ボロディン	borodin
ファイエット	fayette
滑り台	glida
滑り台	glid
バッシュ	bash
イナゴ	gräshoppor
リュドミラ	ludmila
リュドミラ	ljudmila
スティンガー	stinger
ロックス	rockar
ロックス	klippor
ロックス	stenar
ハールレム	haarlem
タリス	tallis
アビジャン	abidjan
ファック	fan
ファック	fuck
ファック	helvete
アマリロ	amarillo
斉射	salvo
ジャヤ	jaya
全羅道	jeolla
ターフ	torv
ターフ	revir
エメット	emmett
エメット	emmet
申請者	sökande
申請者	ansökande
申請者	sökanden
チュン	chun
リベレツ	liberec
デブラ	debra
キャディ	caddy
ホーキング	hawking
トリプトファン	tryptofan
手製	handgjorda
弱める	försvagning
弱める	försvaga
モンマルトル	montmartre
たんぱく質	protein
たんぱく質	proteiner
ハウル	howl
ヴェンツェル	wenzel
ヤナ	yana
ルドヴィーコ	ludovico
テス	tess
マージン	marginal
蝶番	gångjärn
イクス	ickx
哺乳動物	däggdjur
象嵌	inläggningar
オリエンテーション	läggning
オリエンテーション	orientering
オリエンテーション	inriktning
アセット	tillgången
アセット	tillgång
アセット	tillgångar
アセット	tillgångar
ワーウィック	warwick
カーヴァー	carver
むちゃ	binge
ビエラ	viera
街灯	lyktor
街灯	lampor
ミンコフスキー	minkowski
フアレス	juárez
マクシムス	maximus
シュペーア	speer
ライアー	lögnare
フィップス	phipps
オルコット	alcott
インセンティブ	incitament
インセンティブ	incitament
ラグラン	raglan
アモン	amon
クヌート	knut
オーフス	århus
ゲストハウス	pensionat
ノルディック	nordic
ノルディック	nordisk
ノルディック	nordiska
ヤム	garn
グアドループ	guadeloupe
ゲームプレイ	gameplay
ワカメ	tång
ワカメ	sjögräs
ワカメ	alger
トーア	toa
コマース	handeln
コマース	handel
ダフィー	duffy
シェラトン	sheraton
チロシン	tyrosin
ライチョウ	ripa
アヴェンジャー	avenger
ヴォロネジ	voronezj
ローディ	lodi
ゴーディ	gordy
借受	gäldenär
プライマリ	primär
プライマリ	primärt
プライマリ	primära
ポテトチップス	chips
バーロウ	barlow
コルセア	corsair
リッパー	ripper
ブリーダー	uppfödare
マッツ	mattor
マッツ	mats
ヘラー	heller
リュージュ	rodel
禁欲	avhållsamhet
グラード	grad
セロリ	selleri
タイピング	skriva
弥勒菩薩	maitreya
スービック	subic
グローヴァー	glover
ハネウェル	honeywell
シルヴァン	sylvain
モーグ	moog
ジャンパ	hoppare
コロニア	colonia
パーマネント	bestående
パーマネント	permanent
パーマネント	permanenta
ブーレーズ	boulez
イグアナ	leguan
ヘアスタイル	frisyrer
ヘアスタイル	frisyr
ヘアスタイル	frisyren
ヘアスタイル	frisyr
ゴンゾ	gonzo
ブロンソン	bronson
スミルノフ	smirnov
じゅうたん	matta
チェット	chet
イシュタル	ishtar
スヴォーロフ	suvorov
ゾディアック	zodiac
養蜂	biodling
せん断	klippa
フリータウン	freetown
クリスタ	christa
無鉄砲	vårdslöshet
バレッタ	valletta
パトラ	patras
アギーレ	aguirre
グッチ	gucci
サヘル	sahel
セレーナ	selena
ハマグリ	mussla
ハマグリ	musslor
イメージング	avbildning
ズヴェズダ	zvezda
後回し	uppskjuta
アモール	amor
メイベル	mabel
ヴェルチェッリ	vercelli
エイリアス	alias
エイリアス	alias
窮屈	trångt
ノヴォ	novo
ベグ	bey
ベグ	tigga
ベグ	böna
メルクス	merckx
マテオ	mateo
エストロゲン	östrogen
アウトブレイク	utbrott
アウトブレイク	utbrottet
クリアランス	röjning
好き嫌い	petig
オーツ	oates
引き伸ばし	utvidgningen
引き伸ばし	utvidgning
ボーモント	beaumont
オリー	olly
オリー	ollie
スカンク	skunk
フロジノーネ	frosinone
ギャツビー	gatsby
ラサール	lasalle
ポワティエ	poitiers
サモラ	zamora
パンティー	trosa
パンティー	trosor
ホイト	hoyt
パラフィン	paraffin
雑穀	hirs
求む	sökes
コッド	torsk
コッド	cod
コッド	torsken
狂犬病	rabies
ミュール	åsna
ミュール	mula
マリエッタ	marietta
ロキ	loke
関心事	oro
関心事	omtanke
お出かけ	utflykt
ボック	bock
スヴェトラーナ	svetlana
ビッチ	bitch
ビッチ	tik
ベニス	venedig
ヒーリー	healey
ヒーリー	healy
擦音	böjt
プードル	pudel
ジャッキ	jack
マタドール	matador
トスカ	tosca
ダッハウ	dachau
サシャ	sacha
廬山	lushan
ポリフォニー	polyfoni
ターバン	turban
かき氷	rakade
アイダ	ida
キチン	kitin
ベネチア	venedig
プロモ	promo
アルビノ	albino
ベジタリアン	vegetarianer
ベジタリアン	vegetarisk
ベジタリアン	vegetarian
ベジタリアン	vegetariska
マハチカラ	machatjkala
鉱夫	gruvarbetare
ブエノ	bueno
軽石	pimpsten
ノルベルト	norbert
プルゼニ	plzeň
ボニータ	bonita
ピーボディ	peabody
オービタ	orbiter
アントニン	antonin
気管支炎	bronkit
ジーノ	gino
ガイガー	geiger
マンコ	manco
レーバー	laver
緑内障	glaukom
牡蠣	ostron
牡蠣	ostron
ギザギザ	ojämna
ヤニック	yannick
シャピロ	shapiro
ハオ	hao
シャクナゲ	rhododendron
ホッジス	hodges
ユール	yule
スラックス	långbyxor
ケチャップ	ketchup
スイフト	swift
ボーズ	bose
ヴァレンティン	valentin
トーテム	totem
スペンス	spence
ヴェルダン	verdun
スパニエル	spaniel
干ばつ	torka
エアフルト	erfurt
ヤウンデ	yaoundé
フラグメント	fragment
フラグメント	fragment
絵の具	målarfärg
絵の具	målar
エクスペリエンス	upplevelser
エクスペリエンス	erfarenheter
エクスペリエンス	upplevelse
エクスペリエンス	erfarenheter
エクスペリエンス	erfarenhet
スキッド	skid
特徴付ける	karakterisera
ルーラー	härskare
ルーラー	härskare
ルッソ	russo
スレブレニツァ	srebrenica
ティリー	tilly
ホスピス	härbärge
グレンヴィル	grenville
ホノリウス	honorius
アカプルコ	acapulco
ジーター	jeter
みにくい	fuling
みにくい	ful
みにくい	fult
みにくい	fula
ルベン	ruben
クロッシング	korsning
クロッシング	passerar
クロッシング	korsar
キア	kia
エミュレート	efterlikna
持久力	uthålliga
持久力	uthållighet
ポケベル	sökare
コリーン	colleen
ウェルギリウス	virgil
ガリラヤ	galileen
ウィテカー	whitaker
無神論者	ateist
来世	dödsriket
マゼンタ	magenta
トロット	trava
ベツレヘム	betlehem
バーレスク	burlesque
排尿	urinering
排尿	urinera
排尿	urinera
ニュートラル	neutral
ニュートラル	neutralt
ニュートラル	neutrala
船出	segla
船出	segel
ブイヨン	buljong
ブイヨン	bouillon
アカバ	akaba
パーシヴァル	percival
ジュリエッタ	giulietta
シェリフ	sheriffen
シェリフ	sheriff
エルビス	elvis
ベレン	belém
グラディス	gladys
裏庭	bakgården
裏庭	bakgård
ドゥブロヴニク	dubrovnik
信乃	shino
マグリブ	maghreb
ティト	tito
コドン	kodon
メトロイド	metroid
ローゼンベルク	rosenberg
キリエ	kyrie
マグナス	magnus
オイディプス	oidipus
アスピリン	acetylsalicylsyra
ガラクトース	galaktos
メトカーフ	metcalfe
バハードゥル	bahadur
登記簿	register
登記簿	kansliet
カジキ	marlin
イルマ	irma
ピカール	picard
けいれん	kramper
けいれん	kramp
けいれん	kramper
けいれん	kramper
けいれん	kramp
旅程	färdväg
フィッツロイ	fitzroy
フロッピー	diskett
先入観	fördomar
ブラウザー	webbläsare
ブラウザー	webbläsaren
ブラウザー	webbläsare
マチェラータ	macerata
カルバート	calvert
ケレス	ceres
電離層	jonosfären
レオニダス	leonidas
ナプキン	blöjor
モンモランシー	montmorency
アディ	addy
ピトケアン	pitcairn
リテラル	bokstavligt
ゆるい	loss
ゆるい	lös
ゆるい	löst
ジョルダーノ	giordano
カロテン	karoten
バッテリ	batteri
バッテリ	batteriet
クロンシュタット	kronstadt
ヒステリー	hysteri
ターニャ	tanya
ガントレット	handsken
プロト	proto
コゼンツァ	cosenza
ロンバルディ	lombardi
エリヤ	elijah
エリヤ	elia
ナビゲート	navigera
ナビゲート	navigering
ナビゲート	navigerar
ナビゲート	navigera
黒曜石	obsidian
ギルガメシュ	gilgamesh
オウル	uleåborg
マイニンゲン	meiningen
オラフ	olaf
アリゲーター	alligator
ケルマーン	kerman
リレーション	förbindelserna
リレーション	förbindelser
リレーション	relationer
リレーション	relationerna
プラスキ	pulaski
ヴィルト	wirth
アンタレス	antares
ご馳走	delikatess
釈尊	shakyamuni
減数	haploida
ロスコー	roscoe
ウィルトシャー	wiltshire
ほくろ	mullvad
マコーミック	mccormick
アジャクシオ	ajaccio
リブート	omstart
分詞	particip
エクイティ	aktiekapital
エクイティ	equity
ペネロペ	penelope
類義語	synonymer
類義語	synonym
じゃがいも	potatis
じゃがいも	potatis
じゃがいも	potato
スラグ	slagg
リラクゼーション	avkoppling
羨望	avund
羨望	avundsjuka
デュアン	duane
痛風	gikt
バリモア	barrymore
ザカリー	zachary
ロッコ	rocco
切り取り	skär
切り取り	styckning
切り取り	skär
切り取り	cut
切り取り	skära
切り取り	klippt
