kategória	categorie
abyde	ahmose
lunéville	lunéville
martyn	martyn
čižmy	laarzen
čižmy	boots
timbaland	timbaland
prebudiť	ontwaken
mikroprocesora	microprocessor
cummings	cummings
angeli	angeli
telemann	telemann
paradajky	tomaat
paradajky	tomaten
paradajky	tomaten
nbsp	nbsp
zákazov	verbodsbepalingen
zwickau	zwickau
escudo	escudo
amp	amp
amp	versterker
murakami	murakami
torus	torus
ludwigshafen	ludwigshafen
palme	palme
carles	carles
mclean	mclean
sdr	sdr
pisano	pisano
boyz	boyz
cvičil	beoefend
cvičil	geoefend
feldman	feldman
vidi	vidi
howie	howie
ružovú	pink
ružovú	roze
predavačka	caissière
predavačka	kassier
kurzor	cursor
hormonálnej	hormonale
kňažka	priesteres
berlage	berlage
argentan	argentan
skočila	gesprongen
skočila	sprong
prútik	toverstok
prútik	toverstaf
výhradné	exclusieve
výhradné	exclusief
ťava	kamelen
ťava	kameel
ťava	camel
castletown	castletown
diere	dumpen
diere	dump
postačujúce	voldoende
postačujúce	toereikend
nabitý	geheven
nabitý	opgeladen
nabitý	geladen
nabitý	aangeklaagd
najmocnejší	machtigste
keszthely	keszthely
dorsalis	dorsalis
nichols	nichols
chodenie	wandelen
chodenie	lopen
chodenie	lopend
chodenie	dating
chodenie	daten
dtd	dtd
obradné	ceremoniële
veles	veles
asr	asr
alytus	alytus
parnas	parnas
gulden	gulden
nenasýtených	onverzadigde
elegantne	elegant
elegantne	elegante
elegantne	gracieus
rotundifolia	rotundifolia
nabitá	beladen
nabitá	geladen
cáceres	cáceres
rozpočtov	budgetten
rozpočtov	begrotingen
souza	souza
rodrigues	rodrigues
toc	toc
kajmanie	kaaiman
kajmanie	cayman
prebudenia	awakenings
thatcher	thatcher
opatrnosť	voorzichtigheid
gävle	gävle
kozmetika	cosmetica
munro	munro
kompenzácia	vergoeding
kompenzácia	compensatie
kompenzácia	schadeloosstelling
kompenzácia	schadevergoeding
kompenzácia	tegemoetkomingen
treste	penalty
treste	straf
treste	sanctie
pubescens	pubescens
dava	dave
korziky	corsicaanse
olívia	olivia
skenovanie	scannen
skenovanie	scanning
skenovanie	scannen
skenovanie	scan
letún	vliegtuig
thorpe	thorpe
koráne	koran
pankreas	alvleesklier
pankreas	pancreas
năstase	năstase
točiť	draaien
točiť	spin
mastenec	talk
vážené	gewogen
linköping	linköping
bastl	bastl
estienne	estienne
ožiarenia	bestraling
pijavice	bloedzuigers
rida	rida
boone	boone
ženšen	ginseng
harrow	harrow
daria	daria
ricci	ricci
rovnoramenný	gelijkbenige
uhasiť	blussen
boissière	boissière
firewall	firewall
marmota	marmota
sica	sica
wilmington	wilmington
truffaut	truffaut
klementína	clementia
vipet	whippet
torcy	torcy
spínač	schakelaar
spínač	switch
spínač	wisselen
spínač	wissel
micky	micky
prebudila	ontwaakt
prebudila	gewekt
prebudila	ontwaakte
hai	hai
sulawesi	sulawesi
oju	oyu
monarchs	vorsten
sporadické	sporadisch
sporadické	sporadische
holi	holi
espn	espn
sekréciu	secretie
regulátora	toezichthouder
regulátora	regelaar
forlán	forlán
viviers	viviers
rsd	rsd
cartan	cartan
kulm	kulm
vyčerpávajúci	uitputtend
vyčerpávajúci	vermoeiend
vyčerpávajúci	uitputtend
vyčerpávajúci	uitputtende
nadchádzajúce	komende
nadchádzajúce	opkomende
nadchádzajúce	aanstaande
nadchádzajúce	aankomende
nadchádzajúce	aankomend
hfc	hfc
schvaľovanie	goedkeuring
schvaľovanie	instemming
schvaľovanie	erkenningen
broglie	broglie
susskind	susskind
lauer	lauer
claes	claes
tournon	tournon
goellner	goellner
wigan	wigan
osýpky	mazelen
ferdinando	ferdinando
brandy	brandy
brandy	cognac
brandy	brandewijn
vestníku	tijdschrift
vestníku	journal
vestníku	dagboek
rohr	rohr
výstrely	geweerschoten
výstrely	schoten
výstrely	schoten
výstrely	shots
mondeo	mondeo
özil	özil
dvanáste	twaalfde
naložený	beladen
naložený	geladen
naložený	beladen
črevnej	intestinale
stator	stator
cerambycidae	cerambycidae
dreváky	klompen
susanne	susanne
aguirre	aguirre
dionne	dionne
zberačov	stroomafnemers
welles	welles
honneur	honneur
čokoládu	chocola
čokoládu	chocolate
čokoládu	chocolade
hygienu	hygiëne
uruguajské	uruguayaanse
carte	carte
asafa	asafa
lucrezia	lucrezia
ute	ute
espresso	espresso
anfield	anfield
vata	watten
zygota	zygote
bash	bash
mvp	mvp
caltech	caltech
stratum	stratum
spangled	spangled
staffordshire	staffordshire
smernicu	richtlijn
koč	rijtuig
thiago	thiago
álmoš	álmos
ruhr	ruhr
fiedler	fiedler
sailly	sailly
vere	vere
wikileaks	wikileaks
citrusové	citrus
taft	taft
shit	shit
jahr	jahr
simoni	simoni
balcells	balcells
milner	milner
alergia	allergie
alergia	allergieën
alergia	allergie
rădulescu	rădulescu
humanitárne	humanitair
humanitárne	humanitaire
veterinárne	veterinair
veterinárne	veterinaire
maffei	maffei
rmx	rmx
nav	nav
anorexia	anorexia
rfid	rfid
hardin	hardin
mała	mała
hrvatski	hrvatski
gabe	gabe
wörterbuch	wörterbuch
vypočítané	berekende
vypočítané	berekend
duchmi	spoken
duchmi	geesten
boltzmannova	boltzmann
samaranch	samaranch
námorníkom	zeelieden
kazatelia	predikanten
turbulencie	turbulentie
kŕdle	koppels
brzdí	hindert
incertae	incertae
fisherová	fisher
cui	cui
roseanne	roseanne
plage	plage
zúčastnení	deelnemende
faa	faa
zaria	zaria
shannen	shannen
custer	custer
viipuri	viipuri
heuberger	heuberger
kadmium	cadmium
kirchner	kirchner
presmerované	doorgestuurd
presmerované	omgeleid
presmerované	doorverwezen
shakur	shakur
blchy	vlooien
blchy	vlo
blchy	vlooien
tipo	tipo
orel	orel
saldanha	saldanha
daleko	far
daleko	ver
medovina	mead
medovina	mede
plakať	huil
plakať	huilen
plakať	janken
plakať	huilend
plakať	huilen
múdre	wijze
múdre	verstandig
múdre	wise
múdre	wijs
macon	macon
súra	soera
majka	majka
minami	minami
fosfátov	fosfaten
fosfátov	fosfaat
kpc	kpc
argónu	argon
koordinované	gecoördineerde
koordinované	gecoördineerd
szentendre	szentendre
quirinale	quirinale
súrodenca	verwant
silmarillion	silmarillion
enns	enns
prúty	staven
rivières	rivières
northwestern	northwestern
northwestern	noordwestelijke
northwestern	noordwest
buisson	buisson
potsdamer	potsdamer
pom	pom
fen	fen
schönefeld	schönefeld
ofm	ofm
kranj	kranj
leclerc	leclerc
individualitu	individualiteit
gaara	gaara
bruford	bruford
dospievajúcich	adolescenten
dospievajúcich	pubers
dospievajúcich	adolescente
dospievajúcich	puber
ort	ort
carmel	carmel
hľadač	seeker
hľadač	zoeker
gaynor	gaynor
cesena	cesena
čakry	chakra
galton	galton
coronado	coronado
zostavujú	gecompileerd
zostavujú	opgesteld
zostavujú	samengesteld
opustenia	stopzetting
hari	hari
kapsula	capsule
palmyra	palmyra
rozpočtová	budgettaire
gilberto	gilberto
bormann	bormann
kel	kel
kel	boerenkool
kel	kale
kel	kool
prisťahovalectvo	immigratie
prisťahovalectvo	immigratiedienst
úprimná	oprechte
úprimná	oprecht
úprimná	eerlijke
úprimná	eerlijk
mansell	mansell
hurley	hurley
willow	willow
caumont	caumont
urartu	urartu
mundus	mundus
clos	clos
pancho	poncho
pancho	pancho
makarska	makarska
alamo	alamo
prehĺbenie	uitdiepen
prehĺbenie	verdieping
prehĺbenie	uitdieping
prehĺbenie	verdiepen
biarritz	biarritz
datacenter	datacenter
prospekt	prospectus
seria	seria
arai	arai
boreas	boreas
mosley	mosley
ili	ili
neurath	neurath
zapata	zapata
kalmar	kalmar
džús	sap
extrakcia	extractie
extrakcia	winning
bipolárnej	bipolaire
rekurzívne	recursief
newsletter	newsletter
newsletter	nieuwsbrief
massy	massy
tls	tls
craiova	craiova
spomenuli	vermeld
spomenuli	genoemd
spomenuli	vermeldde
incidencia	incidentie
flexibilitu	soepelheid
flexibilitu	flexibiliteit
fluminense	fluminense
kobe	kobe
malware	malware
bir	bir
krémová	romige
isthmické	isthmian
premôcť	overmeesteren
kupujúceho	afnemer
kupujúceho	koper
spotrebiteľské	consument
spotrebiteľské	consumenten
theodorakis	theodorakis
mcmurdo	mcmurdo
courtenay	courtenay
laudrup	laudrup
hoppus	hoppus
teroristom	terroristen
hieroglyf	hiëroglief
hiroshi	hiroshi
flexibilné	soepel
flexibilné	flexibel
flexibilné	flexibele
odon	odon
polansky	polansky
kalimantan	kalimantan
jaume	jaume
nadšenec	liefhebber
šamanizmus	sjamanisme
nebesá	hemel
nebesá	hemelen
nebesá	hemel
nebesá	hemels
nebesá	heaven
miler	miler
podolski	podolski
dukes	dukes
uznávanie	herkenning
uznávanie	erkenning
obcas	soms
zhromaždené	verzamelde
zhromaždené	verzameld
zhromaždené	ingezameld
zhromaždené	verzamelde
zhromaždené	verzameld
tris	tris
maddox	maddox
dospievajúci	teen
dospievajúci	tiener
dospievajúci	adolescenten
dospievajúci	pubers
egri	egri
chantal	chantal
ics	ics
forlì	forlì
łódzki	łódzki
difúzie	verspreiding
turco	turco
ilse	ilse
mušľa	mossel
mušľa	clam
janssen	janssen
lacroix	lacroix
striekačka	spuit
striekačka	injectiespuit
gris	gris
barbera	barbera
vikernes	vikernes
iverson	iverson
lupič	overvaller
lupič	overvaller
pueblo	pueblo
mystic	mystic
mystic	mystieke
mystic	mystiek
nesmrteľných	onsterfelijken
nesmrteľných	onsterfelijke
blaye	blaye
tlmí	getemperd
pocas	tijdens
pocas	gedurende
centaurus	centaurus
lepidlo	lijm
lepidlo	lijmen
lepidlo	lijm
mirza	mirza
aemilia	aemilia
växjö	växjö
zilog	zilog
bruner	bruner
sĺz	tranen
protestujúci	demonstranten
protestujúci	betogers
lps	lps
nta	nta
bécaud	bécaud
lax	laks
lax	lax
lax	lakse
stíhať	vervolgen
vasile	vasile
karneia	carnea
kolík	staak
rosenborg	rosenborg
príručke	handmatige
príručke	manueel
príručke	handleiding
príručke	handmatig
príručke	handboek
davisa	davis
mieczysław	mieczysław
strašná	vreselijk
strašná	verschrikkelijk
strašná	gruwelijk
strašná	vreselijk
strašná	verschrikkelijk
strašná	gruwelijk
strašná	afschuwelijk
fawcett	fawcett
lusignan	lusignan
caja	caja
svetonázoru	wereldbeeld
enghien	edingen
machačkala	machatsjkala
suse	suse
mop	ilo
mop	iao
mop	mop
mop	dweilen
mop	dweil
mop	mou
dmitry	dmitry
malbork	malbork
scholz	scholz
interpunkcia	interpunctie
corsten	corsten
brive	brive
agenor	agenor
brun	brun
gandolfo	gandolfo
westmeath	westmeath
sprievody	parades
baez	baez
nobile	nobile
yankee	yankee
slr	slr
zrýchlené	versneld
zrýchlené	versnelde
vasarely	vasarely
modeling	modelleren
modeling	modellering
richthofen	richthofen
ramona	ramona
obdivuje	bewonderd
obdivuje	bewondert
milovanie	vrijen
structurae	structurae
zadávanie	binnenvaren
zadávanie	ingebruikneming
zadávanie	ingebruikname
gladys	gladys
xian	xian
balaenoptera	balaenoptera
rurik	rurik
vysielačky	walkietalkie
nynorsk	nynorsk
alembert	alembert
cantus	cantus
spaceshipone	spaceshipone
isidor	isidor
vločky	vlokken
vločky	schilfers
tucet	dozijn
žoldnier	huurling
transplantácie	transplantatie
násilný	gewelddadige
násilný	gewelddadig
lindau	lindau
transhumanizmus	transhumanisme
crowe	crowe
flexibilita	soepelheid
flexibilita	flexibiliteit
asociación	asociación
porno	porno
porno	porno
vyšetrovateľov	onderzoekers
seizmológia	seismologie
chargé	chargé
pridania	voegt
zákazníkovi	klant
zákazníkovi	afnemer
affaires	affaires
cogito	cogito
kindersley	kindersley
dorling	dorling
margherita	margherita
týranie	marteling
týranie	folteringen
týranie	foltering
týranie	martelen
týranie	martelingen
týranie	misbruik
týranie	mishandeling
týranie	misbruiken
lidice	lidice
radisson	radisson
futurama	futurama
psychoaktívnych	psychoactieve
lauper	lauper
constance	constance
poštár	postbode
poštár	postbode
ideš	going
ideš	gaan
amyntas	amyntas
vdp	vdp
kastrácia	castratie
merwe	merwe
yon	yon
nepozorovane	verborgene
nepozorovane	ongezien
nepozorovane	onzichtbaar
vagón	wagon
vagón	wagen
depardieu	depardieu
celta	celta
funafuti	funafuti
letiskové	vliegveld
letiskové	luchthaven
nuno	nuno
kropotkin	kropotkin
plece	schouder
francorum	francorum
mei	mei
presviedčať	overtuigen
lamoureux	lamoureux
pohodlný	comfortabel
pohodlný	comfortabele
figy	vijgen
elijah	elijah
elijah	elia
narita	narita
akers	akers
guangzhou	guangzhou
pomerné	evenredig
pomerné	proportioneel
pomerné	proportionele
visiace	bungelen
pinakothek	pinakothek
bruder	bruder
bitola	bitola
stéfano	stéfano
brahman	brahman
hirvonen	hirvonen
spievanie	gezang
spievanie	zang
spievanie	zingen
drsnosť	ruwheid
približovanie	zoomen
fúka	blaast
eads	eads
ekstraklasa	ekstraklasa
galle	galle
namaľovať	schilderen
namaľovať	verven
namaľovať	verf
piave	piave
weill	weill
epigram	epigram
fogg	fogg
ocelot	ocelot
moznosti	opties
moznosti	mogelijkheden
psíka	hondje
psíka	hond
psíka	hondje
americano	americano
letenky	tickets
letenky	kaartjes
asimilácie	assimilatie
pergamon	pergamon
amer	amer
owings	owings
penziónu	gastenverblijf
penziónu	pension
neobývaná	onbewoonde
neobývaná	onbewoond
evanjeliách	evangeliën
evanjeliách	evangelie
dúfajúc	hoopt
dúfajúc	hopen
dúfajúc	hopend
abbotsford	abbotsford
reka	reka
prehriatie	oververhitting
wessels	wessels
obetu	offeren
obetu	opoffering
obetu	offer
vrátnik	poortwachter
vrátnik	portier
baptistérium	baptisterium
pančuchy	kousen
pančuchy	maillot
pančuchy	panty
pracovitý	ijverig
pracovitý	hardwerkende
dezső	dezső
stauffenberg	stauffenberg
angra	angra
rance	rance
atk	atk
propagovaný	gepromoot
propagovaný	gepromoveerd
propagovaný	gepromoot
salvu	salvo
prosperujúce	bloeiende
herta	herta
disneyland	disneyland
kratochvil	kratochvil
skye	skye
bil	bil
chagall	chagall
elvira	elvira
axa	axa
ntc	ntc
predbežná	voorlopige
predbežná	voorlopig
predbežná	voorlopige
michaëlla	michaëlla
lipari	lipari
francine	francine
vyšehradská	visegrád
datív	datief
desiatnik	korporaal
dip	dip
podráždenosť	prikkelbaarheid
priscus	priscus
buchholz	buchholz
kanto	kanto
fazule	bonen
edna	edna
dlaždice	tegels
dlaždice	tegel
dlaždice	tegels
akreditované	geaccrediteerde
akreditované	geaccrediteerd
nok	nok
jamamoto	yamamoto
ohrozujúce	dreigend
ohrozujúce	bedreigend
ohrozujúce	dreigen
ohrozujúce	bedreigen
ohrozujúce	dreigende
vynaložené	besteed
vynaložené	bestede
vynaložené	uitgegeven
štrukturálny	structureel
kontrakty	contracten
colchester	colchester
mreže	bars
hyacinthe	hyacinthe
sextet	sextet
antihistaminiká	antihistaminica
aiesec	aiesec
rozpis	indeling
rozpis	verdeling
rozpis	uitsplitsing
vicky	vicky
petraea	petraea
renner	renner
wajda	wajda
periskop	periscoop
bester	bester
prchavé	vluchtige
prchavé	vluchtig
pkp	pkp
predpisuje	voorschrijft
rozvedená	gescheiden
kontaminované	verontreinigde
kontaminované	besmette
kontaminované	vervuild
kontaminované	besmet
kontaminované	verontreinigd
grampus	grampus
málaga	málaga
solana	solana
épinay	épinay
mommsen	mommsen
prekurzor	voorloper
jeffries	jeffries
đorđe	đorđe
tolhurst	tolhurst
kwajalein	kwajalein
poltava	poltava
špremová	šprem
todos	todos
lojalisti	loyalisten
morón	morón
orenburg	orenburg
fiori	fiori
auteuil	auteuil
estrada	estrada
zotavenie	herstellen
zotavenie	herstel
witt	witt
neškodné	onschadelijk
neškodné	ongevaarlijk
neškodné	onschuldig
veni	veni
poèmes	poèmes
konglomerát	conglomeraat
dešifrovanie	decryptie
azbest	asbest
machina	machina
lakeť	elleboog
kells	kells
nákupy	aankoop
nákupy	aankopen
nákupy	winkelen
elmhurst	elmhurst
hoppe	hoppe
afghanistan	afghanistan
materstvo	moederschap
materstvo	moederschap
boussac	boussac
lasery	lasers
sidon	sidon
arda	arda
sémantické	semantische
wellesley	wellesley
nikaia	nikaia
aulus	aulus
reset	reset
reset	resetten
reset	terugzetten
amfitryón	amphitryon
abb	abb
aristarchos	aristarchus
kristofferson	kristofferson
bronxe	bronx
klesajúci	neerwaarts
klesajúci	neerwaartse
klesajúci	afnemende
klesajúci	dalende
klesajúci	teruglopende
klesajúci	afnemende
klesajúci	dalende
klesajúci	afnemende
erlach	erlach
diff	diff
diff	verschil
udržateľnosť	houdbaarheid
udržateľnosť	duurzaamheid
dechtu	teer
dechtu	tar
svd	svd
ksk	ksk
koenigsegg	koenigsegg
vnútornosti	ingewanden
vnútornosti	lef
vnútornosti	ingewanden
vnútornosti	slachtafval
milujúci	liefhebbende
milujúci	liefdevol
milujúci	liefdevolle
ayers	ayers
kabila	kabila
piliny	zaagsel
hirth	hirth
gorgo	gorgo
zmiznúť	verdwijnen
ruffels	ruffels
cankar	cankar
évora	évora
antigénu	antigeen
danielovi	daniel
danielovi	daniël
manipuluje	manipuleert
mathworld	mathworld
múčka	maaltijd
zúrivý	razend
zúrivý	woedend
zúrivý	woest
invariant	invariant
brodnica	brodnica
lapin	lapin
výkaly	uitwerpselen
výkaly	ontlasting
výkaly	feces
výkaly	uitwerpselen
výkaly	feces
doping	doping
rozobrať	ontmantelen
rozobrať	demonteren
kŕmiť	feed
kŕmiť	voeder
kŕmiť	voeden
prim	prim
socio	socio
lyngstadová	lyngstad
chvenie	beven
chvenie	trillen
rozvíjajúcich	opkomende
šatka	hoofddoek
šatka	sjaal
transpozícia	omzetting
hutchinson	hutchinson
krakowski	krakowski
žaloba	vervolging
žaloba	aanklager
žaloba	aanklacht
žaloba	tenlastelegging
žaloba	rechtzaak
žaloba	rechtszaak
henley	henley
bata	bata
abma	abma
mindaugas	mindaugas
borel	borel
ludus	ludus
tokelau	tokelau
paracelsus	paracelsus
sienkiewicz	sienkiewicz
zrýchliť	versnellen
rin	rin
rin	lin
gloire	gloire
taxikár	taxichauffeur
secundum	secundum
sedenia	sessies
sedenia	zittingen
chvostovú	caudal
sheila	sheila
halepová	halep
zapálené	ontstoken
altdorf	altdorf
trithemius	trithemius
flossenbürg	flossenbürg
angelus	angelus
námietku	bezwaren
námietku	bezwaar
námietku	bezwaarschrift
kadmia	cadmium
deportiva	deportiva
thurston	thurston
mitre	mitre
ekvádorský	ecuadoraanse
lourdes	lourdes
britpop	britpop
douglass	douglass
antonis	antonis
saaremaa	saaremaa
periférna	perifeer
apollónia	apollonia
svn	svn
kirchhoff	kirchhoff
schill	schill
beate	beate
kulti	kulti
stalker	stalker
gorlice	gorlice
apartmán	suite
oblečená	gekleed
oblečená	gekleed
oblečená	aangekleed
inzaghi	inzaghi
hovorkyňa	woordvoerder
thorell	thorell
hasiaci	brandblusser
gertrud	gertrud
účes	kapsel
účes	knippen
účes	kapsel
humilis	humilis
opaľovanie	tans
opaľovanie	zonnen
opaľovanie	zonnebaden
haworth	haworth
svietia	gloeien
svietia	gloed
torzné	torsie
aneuryzma	aneurysma
žaltár	psalter
tarpan	tarpan
teaser	teaser
moholy	moholy
nijssen	nijssen
prepáčte	sorry
barras	barras
thorne	thorne
kompromisy	compromissen
kompromisy	compromis
kompromisy	compromissen
inaugurácii	inauguratie
sco	sco
memoria	memoria
abadie	abadie
zakryť	cover
zakryť	dekking
zakryť	omslag
zakryť	dekken
tvøroyri	tvøroyri
spandau	spandau
generáciami	generaties
annonay	annonay
theobald	theobald
nimrod	nimrod
nadšená	opgewonden
nadšená	enthousiast
nadšená	spannend
vinohrad	wijngaarden
vinohrad	wijngaard
hiragana	hiragana
denzel	denzel
hadar	hadar
vladikavkaz	vladikavkaz
moller	moller
poirot	poirot
amstel	amstel
emfyzém	emfyseem
konstanca	constanţa
bextor	bextor
hao	hao
bundesarchiv	bundesarchiv
skloviny	emaille
vsade	overal
gib	gib
esmeralda	esmeralda
kričať	schreeuwen
kričať	schreeuw
kričať	schreeuwen
kričať	gillen
kričať	geschreeuw
kričať	schreeuwend
kričať	schreeuwen
kričať	gillen
kričať	schreeuw
taunus	taunus
roddy	roddy
rádiologické	radiologische
extrakt	extract
extrakt	uittreksel
creighton	creighton
dengue	dengue
múmie	mummies
vereins	vereins
cfa	cfa
opcia	optie
rijksmuseum	rijksmuseum
zlomí	breekt
zlomí	pauzes
barnett	barnett
veterinárny	veterinair
veterinárny	veterinaire
hluchota	doofheid
ava	ava
orchidaceae	orchidaceae
diss	diss
ezrin	ezrin
büchner	büchner
fiume	fiume
danae	danae
dso	dso
sólistov	solisten
augustine	augustine
frankivsk	frankivsk
tourcoing	tourcoing
povzbudiť	aanmoedigen
cyprinus	cyprinus
vinny	vinny
nekronomikon	necronomicon
clá	tarieven
clá	plichten
clá	taken
softball	softbal
patogénov	pathogenen
patogénov	ziekteverwekkers
