மற்றும்	és
ஆடுகள்	kecske
ஆடுகள்	kecskék
நாட்களை	napok
நாட்களை	napokban
நாட்களை	napokat
நாட்களை	napokon
நியாயம்	igazságszolgáltatás
நியாயம்	igazság
நியாயம்	vásár
நியாயம்	korrekt
நியாயம்	tisztességes
நியாயம்	fair
நியாயம்	igazságos
இடவியல்	topológia
பிறப்பிடம்	bennszülött
பிறப்பிடம்	őslakos
பிறப்பிடம்	őshonos
பிறப்பிடம்	bennszülöttek
குளுக்கோஸ்	glükóz
முனி	muni
எரிக்சன்	ericsson
காதில்	suttogó
காதில்	fül
காதில்	füle
நகர்த்த	elköltözött
நகர்த்த	költözött
ஹாங்	hong
சிறப்பை	kiválóság
மறுமொழி	válasz
கின்	kin
பெட்ரோலிய	kőolaj
பெட்ரோலிய	ásványolaj
அன்பே	kedves
அன்பே	drága
பிரதிநிதித்துவம்	képviselni
பிரதிநிதித்துவம்	képviseli
சிமெண்ட்	cement
ஷங்கர்	shankar
போய்விட்டது	elment
போய்விட்டது	eltűnt
மின்சுற்று	áramkör
நாகா	naga
உடைமை	ingatlan
உடைமை	tulajdon
உடைமை	ingatlanok
உடைமை	tulajdonság
பயணித்த	utazott
மாடி	emelet
மாடி	padló
கர்னல்	ezredes
புதுமையான	innovatív
ஷான்	shan
கன்னித்	virgin
கன்னித்	szűz
வந்தேன்	jött
வௌவால்	bat
வௌவால்	ütő
வௌவால்	denevér
பல்லி	gyik
பல்லி	gyík
டயர்	gumiabroncsok
டயர்	gumiabroncs
மோட்டார்ஸ்	motors
மோட்டார்ஸ்	motorok
நைக்	nike
ஆங்	ang
ஆங்	ong
ஆங்	aung
கிணறுகள்	wells
கதவுகள்	ajtó
கதவுகள்	ajtók
கதவுகள்	ajtókat
வாசகர்கள்	olvasók
வாசகர்கள்	olvasó
கலிலியோ	galileo
அப்பாஸ்	abbas
ரசிகர்	ventilátor
ரசிகர்	rajongó
ரசிகர்	fan
ரசிகர்	fanni
விரல்கள்	ujjak
விரல்கள்	ujj
விரல்கள்	uj
கனவுகள்	álmokat
கனவுகள்	álmok
கனவுகள்	álom
பிரையன்	brian
பிரையன்	bryan
பாலஸ்தீன	palesztin
கப்பம்	zsarolás
கப்பம்	csöves
கப்பம்	bum
காணவில்லை	hiányzik
காணவில்லை	eltűnt
காணவில்லை	hiányzó
இனிமேல்	többé
பிச்சை	könyörög
பிச்சை	könyörögni
பிச்சை	könyörögj
ஜோஸ்	jose
ஜோஸ்	josé
ஜோஸ்	jos
ஜோஸ்	jose
ஜோஸ்	josé
ஜோஸ்	joss
நேரான	egyenesen
நேரான	egyenes
நேரான	lineáris
உயிரோடு	élve
உயிரோடு	életben
உயிரோடு	él
பிரார்த்தனை	imádkozik
பிரார்த்தனை	imádkozni
பிரார்த்தனை	ima
பிரார்த்தனை	imádság
பொருத்தி	szerelt
பொருத்தி	szerelve
கார்பனேட்டு	karbonát
தொழிலாளி	dolgozó
தொழிலாளி	munkavállaló
தொழிலாளி	munkás
ஆன்ம	spirituális
ஆன்ம	szellemi
ஆன்ம	lelki
ருபீடியம்	rubídium
மஹால்	mahal
யுத்த	harc
யுத்த	csata
விலா	vila
விலா	bordák
விலா	oldalas
விலா	borda
கனமான	heavy
கனமான	súlyos
கனமான	nehéz
வியாழக்கிழமை	csütörtökön
வியாழக்கிழமை	csütörtök
எரிசக்தி	tüzelőanyag
எரிசக்தி	üzemanyag
எரிசக்தி	kalória
எரிசக்தி	energia
பிரித்தல்	szétválasztás
புத்தி	okos
புத்தி	intelligens
புத்தி	smart
டாட்	dot
ஹன்னா	hannah
ஹன்னா	hanna
ஹன்னா	hanna
அழியாத	elpusztíthatatlan
தட்டில்	tányér
தட்டில்	lemez
தட்டில்	tányért
சலுகைகள்	ajánlatok
சலுகைகள்	kínál
சலுகைகள்	ajánlat
சலுகைகள்	ajánlatokat
ஹாக்கி	jégkorong
ஹாக்கி	hoki
ஹசன்	hassan
ஹசன்	hasan
நைஜீரியா	nigéria
திசைமாற்றி	kormányzás
வரைதல்	rajzolni
வரைதல்	sorsolás
வரைதல்	rajzol
வரைதல்	döntetlen
வரைதல்	rajza
வரைதல்	rajz
வரைதல்	rajzol
கொண்டாட்டங்கள்	ünnepségek
கொண்டாட்டங்கள்	ünneplés
உருண்டை	gömb
உருண்டை	fasírt
அணுகும்	belépés
அணுகும்	hozzáférést
அணுகும்	hozzáférés
ஃபீஸ்டா	fiesta
மதிப்பெண்கள்	pontszám
மதிப்பெண்கள்	pontszám
அவதூறு	rágalmazás
அவதூறு	káromkodás
அவதூறு	rágalmazás
அதிகாரிகளின்	tisztek
மொழிபெயர்ப்புகள்	fordítás
மொழிபெயர்ப்புகள்	fordítások
முதலீடுகள்	beruházás
முதலீடுகள்	befektetés
முதலீடுகள்	befektetések
முதலீடுகள்	beruházások
சுடுதல்	lövész
யூதா	judah
முன்னோர்கள்	őseink
முன்னோர்கள்	ősök
மனிதனுக்கு	férfi
மனிதனுக்கு	ember
பதில்கள்	reakciók
பதில்கள்	válaszokat
பதில்கள்	válaszok
பதில்கள்	válaszokat
பதில்கள்	válaszok
பதில்கள்	válaszok
வெனிஸ்	velencei
வெனிஸ்	velence
தொல்லை	gond
தொல்லை	baj
தொல்லை	kellemetlenség
தலைகள்	fej
தலைகள்	fejek
தலைகள்	fejeket
கண்காணிப்பாளர்	figyelő
அஹ்மத்	ahmed
அஹ்மத்	ahmed
அஹ்மத்	ahmad
அரிசோனா	arizona
அரிசோனா	arizonai
அரிசோனா	arizonában
கூட்டத்தை	tömeg
கறி	birka
கறி	curry
ஈராக்கிய	iraki
ஜெஃப்	jeff
வர்ஜீனியா	virginiában
வர்ஜீனியா	virginia
வர்ஜீனியா	virginiai
பென்சைல்	benzil
படேல்	patel
சுழி	nulla
சுழி	zéró
சுழி	zero
உணர்ச்சிகள்	reakciók
போர்டு	deszka
போர்டு	fedélzeten
போர்டு	tábla
இருப்பை	jelenlét
இருப்பை	jelenléte
சல்மான்	salman
பித்தளை	brass
பித்தளை	bronz
ஹைதர்	haider
பிடிப்பு	elfogni
நீரிலி	anhidrid
நகைகள்	ékszereket
நகைகள்	ékszerek
நகைகள்	ékszer
நகைகள்	ékszerek
நகைகள்	ékszer
நகைகள்	ékszerek
பெப்	pep
டச்	érintés
டச்	holland
டச்	dutch
பெரும	galaktikus
நெல்லி	nelly
வளைத்து	kanyar
கோரிக்கைகள்	kérelmek
கோரிக்கைகள்	kéri
கோரிக்கைகள்	kérések
இடி	villám
இடி	mennydörgés
மிசிசிப்பி	mississippi
தியாகி	mártír
யாரையும்	bárkinek
யாரையும்	valaki
யாரையும்	bárkit
யாரையும்	bárki
ஆல்கஹால்	alkoholos
ஆல்கஹால்	alkoholt
ஆல்கஹால்	alkohol
ரன்கள்	fut
ரன்கள்	vezeti
வேட்டையாடும்	ragadozó
ரொட்டி	kenyér
ரொட்டி	kenyeret
கும்பல்	banda
கொசு	szúnyog
கொசு	szúnyogok
பெரியவர்கள்	felnőtt
பெரியவர்கள்	felnőtteknek
பெரியவர்கள்	felnőttek
புளோரின்	fluor
டியான்	dion
மிலன்	milánó
மிலன்	milan
மிலன்	milánói
திருப்பம்	csavar
திருப்பம்	fordulat
உருளைக்கிழங்கு	krumpli
உருளைக்கிழங்கு	burgonya
உருளைக்கிழங்கு	krumpli
உருளைக்கிழங்கு	burgonya
தெரிந்தது	ismeretes
தெரிந்தது	ismertek
தெரிந்தது	ismert
விழுந்தது	leesett
விழுந்தது	fell
விழுந்தது	esett
விழுந்தது	elesett
சொர்க்கம்	mennyben
சொர்க்கம்	mennyország
சொர்க்கம்	menny
சொர்க்கம்	paradicsom
சொர்க்கம்	mennyország
சொர்க்கம்	paradise
வேடிக்கை	móka
வேடிக்கை	szórakozás
வேடிக்கை	vicces
எதிர்பார்த்த	várt
எதிர்பார்த்த	várható
வடிகட்டி	szűrés
வடிகட்டி	szűrő
