年	año
保險費	premium
保險費	prima
保險費	aseguradoras
保險費	seguros
保險費	aseguradora
保險費	seguro
可讀	legible
可讀	legibles
貞操	castidad
大動脈	aorta
外僑	extranjeros
外僑	alienígenas
外僑	aliens
外僑	extranjería
外僑	extraterrestres
重犯	reincidencia
諧波	armónica
諧波	armónico
燕麥	avena
燕麥	avena
燕麥	avena
心悸	palpitaciones
鰐	cocodrilo
鰐	cocodrilos
眨	parpadeo
眨	parpadea
眨	blink
眨	parpadear
鎶	copernicio
農藝	agronómicas
縮水	encogido
鬆動	suelto
鬆動	suelta
鬆動	flojo
理髮	peluquería
理髮	barber
理髮	barbero
理髮	peluquero
痂	costra
復蘇	recuperación
復蘇	valorización
復蘇	renacimiento
復蘇	reactivación
復蘇	resurgimiento
金工	metalistería
圖紙	dibujos
青光眼	glaucoma
瓷磚	baldosas
瓷磚	azulejo
瓷磚	teja
瓷磚	azulejos
瓷磚	baldosas
瓷磚	fichas
瓷磚	azulejos
聚氨酯	poliuretano
釹	neodimio
鱒魚	trucha
鱒魚	truchas
光電效應	fotovoltaicos
光電效應	fotovoltaica
僵屍	zombie
僵屍	zombi
僵屍	zombis
僵屍	zombis
僵屍	zombies
老練	sofisticación
老練	experimentado
老練	sofisticados
老練	sofisticado
老練	sofisticadas
老練	sofisticada
鎖骨	clavícula
水龍頭	grifo
水龍頭	grifos
運費	fletes
運費	flete
運費	mercancías
運費	envio
運費	envío
運費	envíos
矮胖	chunky
草場	praderas
草場	prados
草場	pastizales
草場	pradera
超級大國	superpotencia
投胎	reencarnación
糾察	piquete
買東西	tiendas
買東西	shopping
買東西	compras
彈弓	honda
咄咄逼人	agresivos
咄咄逼人	agresivo
咄咄逼人	agresividad
咄咄逼人	agresiva
咄咄逼人	agresivas
棒棒糖	piruleta
養老金	pensión
養老金	pensiones
養老金	pension
養老金	jubilaciones
養老金	pensiones
腹水	ascitis
淫穢	obscenidad
淫穢	obscenas
淫穢	obscena
淫穢	obsceno
保險套	condón
保險套	preservativo
保險套	preservativos
保險套	condones
手雷	granada
衣櫥	armario
衣櫥	ropero
衣櫥	guardarropa
衣櫥	vestuario
衣櫥	armario
衣櫥	clóset
衣櫥	closet
心電圖	ecg
心電圖	electrocardiograma
藥方	receta
藥方	prescripción
夾子	pinza
蓬松	esponjoso
蓬松	fluffy
長臂猿	gibbon
賣方	vendedores
賣方	sellers
賣方	vendedor
賣方	vendedora
洞房	consumación
銬	puño
銬	gemelos
青綠	turquesa
酸菜	chucrut
衛生棉	tampones
衛生棉	tampones
衛生棉	tampón
手推車	carreta
手推車	carrito
手推車	carro
手推車	carretilla
唱詩班	coro
閹割	castrado
閹割	castración
殘廢	lisiado
殘廢	lisiados
指南針	compás
指南針	brújula
八月份	august
八月份	agosto
內羅畢	nairobi
鵯	bulbul
鹵化	halogenados
調皮	traviesa
調皮	traviesos
調皮	travieso
巨蟒	python
巨蟒	pitón
發射機	transmisor
打坐	meditar
慘淡	sombrío
笞刑	azotes
笞刑	flagelación
母雞	gallina
母雞	gallinas
孔雀石	malaquita
局外人	forasteros
局外人	forastero
局外人	ajeno
游標	cursor
母性	maternidad
送禮	obsequios
送禮	regalos
送禮	regalo
釀酒廠	cervecerías
影象	imagen
影象	imágen
藥店	farmacias
藥店	farmacias
藥店	farmacia
十二指腸	duodeno
扒手	carterista
麻黃	efedra
填料	llenar
填料	llenando
填料	relleno
填料	llenado
填料	rellenos
謙遜	humildes
謙遜	humilde
謙遜	humildad
開裂	craqueo
訓斥	reprendido
田間	fields
田間	campos
補丁	parches
補丁	parche
補丁	patch
郵筒	buzón
佇列	cola
輔導員	consejera
輔導員	consejero
間歇泉	géiser
甘藍	kale
茫然	aturdido
餡餅	pastel
餡餅	pie
餡餅	tarta
黃鼠狼	comadreja
抽筋	calambre
抽筋	calambres
抽筋	calambres
抽筋	calambre
失業者	desempleada
失業者	desempleados
失業者	desempleado
失業者	parados
斜視	estrabismo
嚎叫	aullando
聲名狼藉	notorio
聲名狼藉	notoria
聲名狼藉	infames
聲名狼藉	infame
食糖	azucar
食糖	azúcar
走火入魔	obsesionarse
泡沫塑料	poliestireno
訂票	reserva
訂票	reservar
訂票	reservas
窪地	depresiones
狂歡節	carnavales
狂歡節	carnaval
自閉	autista
泡芙	puff
胸膜	pleural
藥丸	píldora
藥丸	pastilla
藥丸	pastillas
藥丸	píldoras
乾草	heno
乾草	hay
灌木叢	matorrales
灌木叢	arbustos
毛澤東思想	maoísmo
塊莖	tubérculos
塊莖	tubérculo
苔原	tundra
狼瘡	lupus
犢	becerro
犢	ternero
捲髮	rizos
浮游植物	fitoplancton
磚頭	ladrillos
磚頭	brick
磚頭	ladrillos
磚頭	ladrillo
柴火	leña
口渴	sed
口渴	sedientos
口渴	sedienta
口渴	sed
口渴	sediento
花椰菜	brócoli
花椰菜	coliflor
狂躁	maniático
狂躁	maníaco
狂躁	manía
滑雪板	snowboard
滑雪板	snowboard
滑雪板	esquís
頭暈	mareado
傾覆	volcó
圍裙	delantal
畫布	lona
畫布	canvas
畫布	lienzo
掙	gane
恫嚇	intimidación
恫嚇	intimidaciones
芫荽	cilantro
蘆筍	espárragos
不耐煩	impaciente
不耐煩	impacientes
不耐煩	impaciencia
眩暈	vértigo
眩暈	mareo
眩暈	mareos
眩暈	vértigo
眩暈	aturdir
恩澤	bliss
凸輪	cámaras
凸輪	leva
凸輪	cam
騾	mula
短打	bunt
閃電戰	blitz
閃電戰	blitzkrieg
沈積	sedimentación
沈積	deposición
沈積	sedimento
沈積	sedimentos
長椅	banca
長椅	banco
清潔劑	detergentes
清潔劑	detergente
畫筆	cepillos
畫筆	pinceles
兩極化	polarización
十月份	octubre
車床	torno
凸面	convexa
飛毛腿	scud
海盆	cuenca
人渣	escoria
噎	ahogar
織機	telar
倦怠	burnout
葉酸	folato
叉子	bifurcación
叉子	horquilla
叉子	tenedor
古柯	coca
堆肥	compost
堆肥	compostaje
堆肥	compost
堆肥	abono
多愁善感	sentimentales
多愁善感	sentimental
斑駁	bamber
野鴨	mallard
聽著	escuchen
聽著	escuche
聽著	escuchar
聽著	escucha
洗衣服	colada
洗衣服	lavandería
洗衣服	lavadero
洗衣服	lavado
鬼火	wildfire
紅樹	manglares
紅樹	manglares
軟糖	fudge
凶案	homicidios
凶案	homicidio
服務台	escritorio
預製	prefabricados
預製	prefabricadas
麵團	masa
口哨	silbato
口哨	silbar
口哨	silbido
口哨	silbatos
咒罵	maldecir
咒罵	maldiciendo
傷員	bajas
傷員	siniestro
水餃	dumplings
水餃	dumpling
吝嗇	tacaño
煮飯	cocción
煮飯	cocinando
煮飯	cocinar
煮飯	cocina
護目鏡	gafas
絕熱	adiabático
震懾	disuasión
單方	unilateral
單方	unilaterales
單方	unilateral
單方	unilateralmente
拼貼	collage
瑣事	curiosidades
瑣事	trivia
瑣事	trivial
神經質	neurótica
虛無主義	nihilismo
白內障	cataratas
白內障	catarata
白內障	cataratas
弄臣	bufón
早產	prematura
早產	prematuro
早產	prematuros
假牙	dentadura
生鏽	oxidada
生鏽	rusty
生鏽	oxidado
生鏽	óxido
婦科	ginecología
婦科	ginecólogo
狐狸精	vixen
窗台	cornisa
議價	negociación
議價	ganga
議價	trato
頭疼	cefalea
風濕	reumatismo
小腦	cerebelo
吉普賽人	gitana
吉普賽人	gitanos
吉普賽人	gitano
吉普賽人	gitanos
硼砂	bórax
卡特爾	cárteles
卡特爾	cártel
卡特爾	cartel
不偏不倚	imparcialidad
不偏不倚	imparciales
不偏不倚	imparcial
不偏不倚	imparcialidad
希伯來人	hebreos
污垢	suciedad
污垢	mugre
脫衣	franja
脫衣	tira
脫衣	tiras
脫衣	striptease
脫衣	strip
破傷風	tétanos
淋病	gonorrea
收款	ingresos
收款	recibos
規約	estatutos
規約	estatuto
製造廠商	fabricante
製造廠商	fabricantes
溫順	dócil
溫順	meek
溫順	manso
過渡性	transitorio
過渡性	transitorias
貪心	codicioso
貪心	avaro
貪心	codiciosos
冷冷	frio
冷冷	frías
冷冷	fría
冷冷	frío
冷冷	cold
折舊	amortización
折舊	amortizaciones
折舊	depreciación
減損	exención
減損	excepción
減損	derogación
逆差	déficit
與世隔絕	aislamiento
與世隔絕	aisladas
與世隔絕	aislada
與世隔絕	aislado
與世隔絕	aislados
與世隔絕	aislado
與世隔絕	aislada
ð	eth
失重	ingravidez
二分法	dicotomía
輪班	turnos
輪班	turno
質樸	rústica
質樸	rústico
氯霉素	cloranfenicol
支點	pivote
支點	fulcrum
狂喜	rapto
狂喜	éxtasis
凍傷	congelamiento
凍傷	congelación
鈰	cerio
虛榮	vanos
虛榮	vanidoso
虛榮	vano
虛榮	vanidad
美容師	esteticista
錘子	martillo
錘子	hammer
燈具	lámparas
托盤	bandeja
托盤	bandejas
午飯	almuerzos
午飯	almuerzo
午飯	almorzar
騎手	jinetes
騎手	jinete
騎手	jinetes
騎手	rider
從屬關係	afiliación
從屬關係	filiación
鬆餅	muffin
鬆餅	panecillo
鬆餅	magdalena
不作為	inactividad
不作為	omisión
不作為	inactividad
不作為	inacción
嬌妻	stepford
依賴性	dependencia
依賴性	dependencia
駁船	barcazas
駁船	barcaza
麻袋	sacos
麻袋	saco
娃娃臉	babyface
厭食症	anorexia
體面	decentes
體面	decente
個性化	personalizadas
個性化	personalizada
個性化	personalizado
個性化	personalizados
個性化	personalizar
緒形	ogata
榆樹	olmo
榆樹	elm
賓果	bingo
啞巴	silenciar
啞巴	muda
啞巴	mudo
啞巴	mudos
濾過	filtrado
濾過	filtrada
掃把	escoba
浮標	boyas
浮標	boya
香皂	jabón
香皂	jabones
六月份	june
六月份	junio
幻滅	desilusión
進口商	importador
進口商	importadores
進口商	importadores
病理學家	patólogo
病理學家	patólogos
鵪鶉	codorniz
鵪鶉	codornices
臍帶	cordón
誘捕	atrapamiento
喪鐘	deathstroke
白熾燈	incandescente
縫紉	costura
縫紉	cosiendo
縫紉	coser
縫紉	costura
縫紉	costuras
縫紉	cosido
試演	audiciones
試演	audición
試演	audiciones
梱	riko
滾筒	rodillos
滾筒	rodillo
滾筒	roller
打雷	thunder
打雷	trueno
打雷	truenos
飛蛾	polilla
飛蛾	polillas
飛蛾	polillas
刨冰	licuado
刨冰	batido
腦子	sesos
腦子	cerebro
腦子	cerebros
腦子	brain
腦子	cerebro
怪癖	peculiaridades
鐵砧	yunque
籬笆	valla
軍械庫	arsenal
軍械庫	armería
軍械庫	arsenal
軍械庫	armería
木柴	leña
領結	tie
領結	ate
領結	empate
領結	corbata
助產	obstetricia
專論	monografías
專論	monografía
五月份	may
五月份	mayo
裝訂	obligar
裝訂	encuadernación
裝訂	vinculante
裝訂	grapas
裝訂	discontinuas
烝	susumu
怯懦	cobardía
散光	astigmatismo
客觀性	objetividad
調音	sintonía
調音	afinar
調音	ajuste
深奧	esotérico
吊燈	candelabro
訂位	reserva
訂位	reservar
訂位	reservas
花環	coronas
惡習	vicios
蚜蟲	áfidos
改期	reprogramado
隨員	agregado
膽囊	vesícula
梨果	pera
低血壓	hipotensión
抹茶	matcha
黃疸	ictericia
貂皮	visón
泥漿	fango
泥漿	lodo
泥漿	barro
吊帶	tirantes
隆隆	rumble
隆隆	estruendo
通風口	respiraderos
功利主義	utilitario
扎實	sólidos
扎實	sólido
扎實	sólida
扎實	macizo
園丁	jardinero
類人猿	simios
刀疤	cicatriz
腳步聲	pisadas
腳步聲	pasos
無憂無慮	despreocupado
累進	progresivo
累進	progresivas
累進	progresista
累進	progresivos
累進	progresiva
毯子	cobija
毯子	manta
抽屜	cajones
抽屜	cajón
懸念	suspense
懸念	suspenso
手無寸鐵	desarmado
手無寸鐵	desarmados
撤資	desinversión
ō	omega
暖氣	calefacción
暖氣	calentamiento
呸	asco
滑桿	deslizador
腰果	anacardo
黏黏	pegajoso
黏黏	pegajosa
工頭	capataz
工頭	foreman
驅邪	exorcismo
靈車	carroza
溢位	desbordamiento
溢位	vertidos
溢位	derrama
溢位	derrames
有神論	teísta
斷奶	destete
斜邊	hipotenusa
指頭	dedo
特價	especiales
特價	especial
特價	especialidades
銅幣	polis
午睡	siesta
午睡	siesta
殘渣	residuo
殘渣	residuos
鑽井	perforaciones
鑽井	perforación
九月份	setiembre
九月份	septiembre
自願性	voluntario
自願性	voluntariado
自願性	voluntaria
紙板	cartón
蛀牙	caries
蛀牙	cavidades
叛亂份子	insurgentes
叛亂份子	rebeldes
準備金	reservas
準備金	reserva
準備金	reservar
準備金	reserve
贓物	botín
宿醉	resaca
緘默	silencio
緘默	silenciar
砍刀	machete
未決	pendiente
未決	excepcional
減法	sustracción
減法	resta
鱘魚	esturión
狂徒	fanáticos
揮手	oleada
揮手	ola
揮手	onda
揮手	wave
鉸鏈	bisagras
鉸鏈	bisagra
鉸鏈	bisagras
瀰漫性	difuso
瀰漫性	difusa
黃油	manteca
黃油	mantequilla
君主政體	monarquía
撫育	crianza
讀數	lecturas
驗屍官	forense
道德觀	moralidad
道德觀	moral
無能力	incapacidad
無能力	imposibilidad
貞潔	castidad
打噴嚏	estornuda
打噴嚏	estornudar
打噴嚏	estornudos
打噴嚏	estornudo
打噴嚏	estornudar
打噴嚏	estornudo
腸炎	enteritis
難以捉摸	escurridizo
難以捉摸	evasiva
難以捉摸	esquiva
愛哭鬼	llorón
愛哭鬼	llorona
毛茸茸	peludo
毛茸茸	peluda
毛茸茸	peludos
毛茸茸	esponjoso
毛茸茸	fluffy
毛茸茸	cabellera
毛茸茸	shaggy
伊斯蘭堡	islamabad
鋤頭	azada
鋤頭	azadas
鋤頭	perras
霓虹燈	neón
霓虹燈	neon
絆倒	tropezar
絆倒	tropezó
絆倒	tropezado
番石榴	guayaba
金砂	arenas
金砂	sands
蓋章	sellos
蓋章	estampilla
蓋章	sello
酥脆	crujientes
酥脆	crujiente
鯛魚	pargo
治外法權	extraterritorialidad
相輔相成	complementariedad
相輔相成	complementaria
相輔相成	complementario
相輔相成	complementarias
相輔相成	complementariedad
相輔相成	complementarios
騎車	ciclismo
騎車	bicicleta
吃素	vegetarianos
吃素	vegetariano
吃素	vegetariana
水壺	cantina
水壺	tetera
雪利酒	sherry
雪利酒	jerez
熔爐	caldera
熔爐	horno
熔爐	crisol
熔爐	hornos
櫃子	gabinetes
櫃子	armarios
櫃子	armario
櫃子	alacena
襯衣	camiseta
襯衣	camisa
襯衣	playera
雄辯	elocuencia
雄辯	elocuente
雄辯	elocuentes
奶嘴	chupete
牛蛙	bullfrog
抹布	trapo
退役軍人	veteranos
木屑	serrín
史冊	anales
採摘	recogiendo
節假日	feriados
節假日	vacaciones
節假日	fiestas
節假日	festivos
暴發	brote
敲詐	chantaje
敲詐	extorsión
生魚片	sashimi
馬戲	circus
馬戲	circo
陣雨	ducha
陣雨	duchas
狡詐	astuta
狡詐	astuto
狡詐	astucia
木樁	estaca
民主政體	democracias
鐵絲	alambre
鐵絲	wire
鐵絲	alambres
三重唱	trio
三重唱	trío
助產士	comadronas
助產士	parteras
助產士	partera
助產士	comadrona
助產士	matrona
粗心	descuido
粗心	descuidado
粗心	descuidada
鏈條	cadenas
鏈條	cadena
偽善	hipócritas
偽善	hipócrita
偽善	hipocresía
痴呆症	demencia
激進份子	radicales
牢不可破	irrompible
牢不可破	inquebrantable
繼電器	relé
繼電器	relés
繼電器	relevo
繼電器	relé
繼電器	retransmisión
紗布	gasa
紗布	vendaje
紗布	venda
紗布	vendas
節食	dieta
節食	dietética
旋鈕	perilla
膠水	pegamento
膠水	cola
誘人	tentadora
誘人	tentador
誘人	tentadora
誘人	tentador
誘人	tentando
金剛石	diamond
金剛石	diamante
金剛石	diamantes
車燈	faros
車燈	faros
分節	subsección
番茄醬	ketchup
冒泡	burbujeante
滑翔翼	planeador
便便	caca
便便	caca
仙丹	elixir
直升飛機	helicóptero
直升飛機	helicópteros
直升飛機	helicópteros
鏟除	erradicación
鏟除	erradicar
鳴叫	tweet
鳴叫	pío
鳴叫	tuit
鷓鴣	partridge
鷓鴣	perdiz
哇哇	wow
哇哇	guau
哇哇	vaya
覆盆子	frambuesas
覆盆子	frambuesas
覆盆子	frambuesa
悼詞	elogio
爛攤子	lío
爛攤子	desorden
葡萄乾	pasas
胃炎	gastritis
口糧	raciones
口糧	ración
口糧	ración
緊身衣	mallas
保固	garantía
竊賊	ladrones
訴狀	alegatos
冷凝器	condensador
馬陸	malu
耳鳴	tinnitus
流汗	sudando
流汗	sudor
流汗	sudar
流汗	sudor
流汗	sudar
悔過	arrepentimiento
悔過	arrepentirse
銠	rodio
排他	exclusividad
排他	exclusivo
排他	exclusiva
排他	exclusivas
排他	exclusivos
排他	exclusividad
有價證券	valores
有價證券	títulos
精疲力竭	agotados
精疲力竭	agotado
精疲力竭	agotada
精疲力竭	exhausto
鋸木廠	aserradero
麻醉藥	anestésico
麻醉藥	anestesia
麻醉藥	anestésico
麻醉藥	anestesia
陰囊	escroto
明目張膽	flagrante
明目張膽	flagrante
年鑒	anuario
年鑒	almanaque
年鑒	anuarios
鬱悶	depresivo
鬱悶	deprimida
鬱悶	deprimido
鬱悶	deprimidos
叛亂分子	insurgentes
叛亂分子	rebeldes
叛亂分子	rebeldes
叛亂分子	rebelde
進貨	reabastecer
沼氣	biogás
沼氣	metano
蠶絲	seda
一巴掌	bofetada
履帶式	oruga
履帶式	orugas
卷毛	rizado
卷毛	curly
息肉	pólipo
小費	consejos
小費	puntas
小費	tips
小費	sugerencias
小費	propinas
小費	punta
小費	tip
小費	sugerencia
小費	consejo
小費	propina
輕騎兵	húsar
綁縛	servidumbre
綁縛	esclavitud
換羽	plumaje
勞力士	rolex
沈重	pesado
沈重	heavy
沈重	pesadas
沈重	pesados
沈重	pesada
櫥櫃	gabinetes
櫥櫃	armarios
櫥櫃	armario
櫥櫃	alacena
櫥櫃	armarios
鉤針	ganchillo
蚊蟲	mosquito
蚊蟲	mosquitos
蚊蟲	mosquitos
親暱	intimidad
毀容	desfigurado
說書人	narrador
黯然失色	eclipsado
黯然失色	eclipsado
卡介苗	bcg
虹吸	sifón
啓蒙	ilustración
刷子	cepillos
刷子	pinceles
漱口	enjuagar
漱口	aclarado
漱口	enjuague
乘數	multiplicadores
乘數	multiplicadores
乘數	multiplicador
褲襪	medias
偏頭痛	migrañas
偏頭痛	migraña
偏頭痛	migrañas
茶匙	cucharadita
無線電廣播	radio
無線電廣播	radios
燈柱	farola
凸緣	brida
施捨	limosnas
施捨	limosna
粉筆	tiza
單身漢	licenciatura
單身漢	bachelor
單身漢	bachiller
單身漢	soltero
單身漢	solteros
搖搖欲墜	desmoronando
搖搖欲墜	desmorona
除草劑	herbicidas
除草劑	herbicidas
除草劑	herbicida
床墊	colchones
床墊	colchones
床墊	colchón
休耕	barbecho
噪聲	ruidos
噪聲	ruido
娘娘腔	sissy
娘娘腔	mariquita
遲疑	dudes
遲疑	dudar
可蘭經	corán
可蘭經	corán
推桿	putt
氣墊船	aerodeslizador
鯖魚	caballa
出口商	exportadores
出口商	exportador
出口商	exportador
思鄉	nostalgia
思鄉	nostálgico
鳥兒	pajaritos
鳥兒	aves
鳥兒	pájaros
殘留物	residuo
殘留物	remanentes
殘留物	residuos
應收	cobrar
布達拉宮	potala
保險絲	mechas
保險絲	fusibles
保險絲	espoletas
保險絲	mecha
保險絲	fusible
保險絲	fusibles
腹壁	abdominal
腹壁	abdominales
威懾	disuasión
威懾	disuasión
籃板球	rebote
籃板球	despecho
籃板球	rebotes
針筒	jeringa
針筒	jeringuilla
奶媽	nana
奶媽	niñera
奶媽	nanny
漁獲量	capturas
壓路機	rodillos
漠不關心	indiferentes
漠不關心	indiferente
米黃色	beige
消防隊員	bombero
初潮	menarquia
打嗝	hipo
打嗝	eructo
呼氣	aliento
呼氣	respiración
呼氣	respiro
誣蔑	calumnias
誣蔑	difamación
誣蔑	calumnia
毛孔	poros
毛孔	poro
毛孔	poros
降壓	buck
病蟲害	peste
病蟲害	plaga
病蟲害	plagas
貨架	repisa
貨架	estante
貨架	estantería
貨架	estanterías
貨架	estantes
競價	puja
競價	licitación
競價	pujas
競價	pujar
做飯	cocinero
做飯	cook
做飯	cocinar
做飯	cocinera
做飯	cocina
做飯	cocción
做飯	cocinando
做飯	cocinar
做飯	cocina
信士	creyentes
香芹	perejil
成堆	montones
偽君子	hipócrita
鵝卵石	guijarros
動脈瘤	aneurisma
