kategória	kategória
sprievodca	mágus
sprievodca	varázsló
sprievodca	kalauz
sprievodca	útmutató
zničený	megsemmisült
zničený	elpusztult
zničený	elpusztította
zničený	összetört
zničený	feldúlt
missouri	missouri
messier	messier
kontexte	összefüggés
kontexte	összefüggésben
vedená	vezérelt
vedená	irányított
podnet	panaszt
podnet	panasza
podnet	panasz
podnet	ösztönző
podnet	ösztönzés
alternatívny	alternatív
alternatívny	alternatíva
alternatívny	alternatív
vaucluse	vaucluse
dedín	falvak
bane	aknák
hamilton	hamilton
perry	perry
centier	központok
centier	központok
philip	fülöp
philip	philip
páry	párok
páry	párokat
páry	párok
páry	párban
vplyvy	befolyásolja
vplyvy	hatások
vplyvy	hatások
vplyvy	hatásai
vplyvy	hatás
prekážky	korlátok
prekážky	akadályok
prekážky	gátfutás
prekážky	akadályokat
prekážky	akadály
prekážky	akadályok
dobytka	marha
dobytka	szarvasmarha
dobytka	marhák
dobytka	szarvasmarhák
nárast	növekedés
nárast	növelése
nárast	emelkedés
nárast	növelje
nárast	emelkedés
nárast	növekedés
prescott	prescott
ekonomická	gazdasági
roy	roy
starosti	aggódj
starosti	aggódom
starosti	aggódik
sporu	vitás
sporu	vita
sporu	jogvita
charakteristická	jellemző
charakteristická	jellegzetes
pravý	őszinte
pravý	valódi
alberta	alberta
časy	idők
časy	időpontok
časy	times
prírodovedec	természettudós
experimenty	kísérletek
zástupcov	képviselői
zástupcov	képviselők
triede	fokozat
majetky	birtokok
oddiely	szakaszok
oddiely	szelvény
oddiely	katonák
oddiely	csapatok
kosť	csontok
kosť	bones
kosť	csontos
kosť	csont
kosť	csontos
kosť	csont
vatikán	vatikáni
vatikán	vatikán
transport	közlekedés
transport	fuvarozás
transport	szállítás
transport	közlekedési
predstavy	eszmék
predstavy	ötletek
trhová	piac
trhová	piaci
trhová	market
veronica	veronica
svadba	esküvő
svadba	esküvőn
svadba	esküvőre
harris	harris
sas	sas
špeciálny	különleges
špeciálny	speciális
brazílsky	brazil
brazílsky	brazília
sochu	szobrot
sochu	szobor
express	express
express	expressz
prístavu	kikötők
prístavu	kikötő
prístavu	port
prístavu	kikötő
prístavu	harbour
age	kor
age	életkor
miami	miami
miami	miamiban
stretnúť	találkozni
stretnúť	találkozó
rozsiahla	kiterjedt
lough	lough
elena	elena
slovenčina	szlovák
slovenčina	angolul
slovenčina	angol
sudca	judge
sudca	bíró
howard	howard
julius	julius
prebiehajú	folyamatos
prebiehajú	folyamatban
roll	tekercs
roll	gurul
roll	roll
populárne	népszerű
populárne	népszerűek
populárne	aktuális
nízky	alacsonyan
nízky	alacsony
definovaný	meghatározott
definovaný	meghatározva
aktívna	aktív
aktívna	aktívak
facto	facto
vládcov	főurak
kladno	kladno
fontána	szökőkút
fontána	kút
peugeot	peugeot
kennedyho	kennedy
populácia	részvény
populácia	populáció
populácia	népesség
populácia	lakosság
databáza	adatbázisok
databáza	adatbázis
minúty	perc
minúty	jegyzőkönyv
minúty	percek
steel	steel
steel	acél
spieva	dalol
spieva	énekel
spieva	énekli
zvýšil	fokozott
zvýšil	emelkedett
zvýšil	megnövelt
zvýšil	megnőtt
zvýšil	megnövekedett
zvýšil	nőtt
ihrisko	játszótér
ihrisko	játszótéren
kontinentálne	kontinentális
delá	ágyúk
delá	ágyúkat
delá	fegyvereket
delá	ágyúk
delá	fegyverek
delá	ágyú
delá	cannon
spôsobili	előidézett
spôsobili	okozta
spôsobili	okozott
ženská	nőies
ženská	nő
ženská	asszony
ženská	nö
ženská	nőnemű
ženská	nő
ženská	női
ženská	nőstény
fox	róka
fox	fox
rozpráva	beszél
rozpráva	beszél
libier	font
turecka	pulyka
turecka	törökország
boulevard	boulevard
boulevard	körúton
boulevard	sugárút
naznačuje	jelzi
tovar	árucikk
tovar	áru
tovar	árucikkek
tovar	áruk
tovar	javak
tovar	áru
tovar	árut
tovar	áru
krásna	gyönyörű
légie	légió
kontakty	kapcsolattartás
kontakty	kapcsolatok
ľadu	jég
ľadu	ice
listina	charta
listina	okirat
staršia	idősebbek
staršia	öregebb
staršia	idősebb
staršia	régebbi
základného	alap
základného	alapvető
mačka	cica
mačka	macska
manuel	manuel
potrebná	kellett
potrebná	szükséges
potrebná	szükségesek
potrebná	szükséges
sekcie	szakaszok
sekcie	szelvény
médiá	media
médiá	média
chrámy	templomok
pridať	hozzáadás
pridať	hozzáadása
programovanie	programozás
programovanie	programozási
väzňov	rabok
väzňov	foglyok
väzňov	rabok
väzňov	fegyencek
väzňov	elítéltek
väzňov	fogvatartottak
jason	jason
podpísaná	aláírva
podpísaná	aláírás
podpísaná	aláírt
priniesli	hozták
priniesli	hozott
priniesli	hoztam
priniesli	hozta
fiat	fiat
bojovníkov	harcosok
bojovníkov	harcosok
bojovníkov	vadászok
kruh	kör
kruh	kört
cestovateľ	utazó
cestovateľ	utazó
cestovateľ	utazók
cestovateľ	utas
písanie	gépelni
písanie	írással
písanie	írás
písanie	írása
koňa	lovas
koňa	ló
rozšíriť	kiterjesztése
rozšíriť	terjeszkedni
square	square
square	szögletes
square	négyzetes
square	tér
square	négyzet
bunka	cella
bunka	sejt
benešov	benešov
idea	ötletem
idea	elképzelés
idea	ötlet
pan	pán
pan	pan
mäso	húsok
mäso	hús
mäso	húst
mäso	hús
spirit	szellem
spirit	lélek
vidí	lát
zničili	megsemmisült
zničili	elpusztult
zničili	elpusztította
obsahovala	tartalmazta
obsahovala	tartalmazott
domácnosti	háztartás
domácnosti	háztartások
domácnosti	háztartás
domácnosti	háztartásban
domácnosti	háztartások
domácnosti	háztartási
zabiť	megölni
zabiť	ölj
vyvinula	fejlődött
vyvinula	fejlődtek
jazier	tavak
zviera	szörnyeteg
zviera	bestia
zviera	vadállat
zviera	fenevad
zviera	állati
zviera	állatok
zviera	állat
strata	veszteségek
strata	veszteség
kresťanská	keresztény
kresťanská	christian
kresťanská	keresztények
moore	moore
prekonal	felülmúlta
ostali	maradtam
ostali	maradtak
ostali	maradt
publikované	közzétette
publikované	publikált
publikované	közzétett
publikované	közzétette
publikované	kiküldött
publikované	közzétett
ville	ville
technicky	technikailag
technicky	gyakorlatilag
predchodcu	elődje
stalin	sztálin
kandidátov	jelöltek
kandidátov	jelentkezők
kandidátov	pályázók
ovplyvňuje	érint
ovplyvňuje	érinti
ovplyvňuje	befolyásolja
via	via
hale	lobbi
kampaň	kampány
ozbrojené	felfegyverkezve
ozbrojené	fegyveres
sabbath	sabbath
zrejmé	nyilvánvaló
tichý	néma
tichý	csendes
dar	dar
dar	ajándék
zapísané	bejegyzett
zapísané	regisztrált
zapísané	nyilvántartott
zapísané	bevitt
zapísané	belépett
zapísané	beléptem
zapísané	lépett
satelit	műholdas
satelit	műhold
silno	erősen
silno	szoros
silno	szűk
silno	szorosan
silno	nehéz
silno	kemény
zürich	zürich
používateľov	felhasználói
používateľov	felhasználók
povedané	beszél
povedané	beszélő
stĺp	pillér
stĺp	oszlop
napísala	írt
napísala	irtam
napísala	írta
napísala	írtam
doska	tányér
doska	lemez
doska	tányért
doska	plank
doska	deszka
doska	fedélzeten
doska	tábla
akýkoľvek	bármelyik
akýkoľvek	bármely
akýkoľvek	bármilyen
dinosaurov	dinoszauruszok
stavy	államok
stavy	államokat
stavy	részvények
stavy	készletek
stavy	állományok
stavy	állapotok
nájde	talál
nájde	megtalálja
regionálne	regionális
regionálne	regionálisan
kompletne	teljesen
dielne	műhelyek
štyria	négy
ľudstva	emberség
ľudstva	emberiség
nároky	jogosultságok
nároky	állítások
nároky	követelés
nároky	követelések
nároky	igények
chlapec	fiú
vyvinuté	fejlett
vyvinuté	fejlesztett
vyvinuté	kifejlesztett
vyvinuté	kidolgozott
vyvinuté	fejlődött
vyvinuté	fejlődtek
platiť	fizess
platiť	fizetni
platiť	fizet
platiť	fizetés
povolania	szakmák
povolania	foglalkozások
definované	meghatározott
definované	meghatározva
okno	ablak
okno	ablakon
vzniknúť	felmerülő
obieha	kering
zlúčenín	vegyületek
zranených	sérültek
zranených	sérült
zranených	megsérült
zranených	sérült
zranených	sebesült
roviny	síkság
master	mester
parametrov	paraméterei
parametrov	paraméterek
odborníkov	profik
odborníkov	szakemberek
odborníkov	szakértők
maximálny	max
maximálny	legfeljebb
maximálny	maximum
maximálny	maximális
janeiro	janeiro
subjekt	alany
subjekt	figyelemmel
subjekt	tárgy
chov	tenyésztése
chov	nevelés
chov	tenyésztés
chov	tenyésztési
chov	gazdálkodás
chov	tenyésztés
chov	holding
prehra	veszteségek
prehra	veszteség
prehra	visszaesés
prehra	vereség
prehra	legyőzni
prehra	elveszíteni
prehra	veszíteni
cyprus	ciprusi
cyprus	ciprus
cyprus	cipruson
tvrdia	vitatkozni
château	château
premeny	átalakulások
premeny	átalakulás
premeny	átalakítás
produkciu	előállítás
produkciu	gyártás
produkciu	termelés
produkciu	termelési
budúcnosť	jövőbeli
budúcnosť	jövő
vzorec	képlet
vzorec	formula
posun	műszak
posun	váltás
posun	drift
posun	elmozdulás
zničiť	elpusztítani
zničiť	tönkre
audi	audi
jazdy	lovagol
jazdy	vezet
jazdy	vezetés
jazdy	vezetési
poľnohospodárstva	mezőgazdasági
poľnohospodárstva	mezőgazdaság
angličtina	angolul
angličtina	angol
laurent	laurent
blokov	tömb
kostí	csontok
kostí	bones
kostí	csontos
kostí	csont
herca	színésznek
herca	színész
novela	újszerű
novela	regény
detské	gyerekek
detské	gyermekeknek
detské	gyermek
detské	gyermekek
myšlienok	gondolatai
myšlienok	gondolat
myšlienok	gondolatok
jerry	jerry
drevená	fából
žiaci	diákok
žiaci	hallgatók
žiaci	tanulók
žiaci	tanulók
žiaci	pupilla
žiaci	tanítvány
žiaci	tanuló
cicavce	emlősök
cicavce	emlősök
cicavce	emlős
maďari	magyarok
patrik	patrik
patrik	patrick
presný	pontos
presný	precíz
presný	pontos
presný	pontos
zameraný	koncentrált
zameraný	összpontosított
modré	kék
modré	blue
zaradenie	jegyzékbe
zaradenie	osztályozási
zaradenie	besorolás
zaradenie	osztályozás
zaradenie	befogadás
okolité	körülvevő
okolité	környező
okolité	környezeti
farebné	színek
farebné	színes
farebné	színe
farebné	szín
farebné	színes
farebné	színe
farebné	szín
farebné	színes
farebné	színes
úplné	komplett
úplné	teljes
úplné	teljessé
vodopád	vízesés
severozápadnom	északnyugat
zahraničnej	külföldi
zahraničnej	kül
zahraničnej	külföldiek
bežný	közönséges
bežný	hétköznapi
bežný	szokásos
bežný	normális
bežný	normál
rozpore	következetlen
rozpore	ellentmondó
príčina	oka
glenn	glenn
interview	interjú
lotyšsko	lettország
disciplín	tudományágak
elektronickej	elektronikusan
elektronickej	elektronikus
arsenal	arsenal
predstavoval	képviselt
predstavoval	képviselte
mála	kevesen
mála	pár
mála	kevés
mála	kevesek
mála	néhány
konštanta	állandó
konštanta	folyamatos
johan	johan
naša	miénk
donald	donald
pravdepodobné	valószínű
pravdepodobné	valószínűsíthető
pravdepodobné	valószínű
pravdepodobné	valószínűleg
predstavenia	előadások
strechy	tetők
strechy	tetőfedő
strechy	tető
strechy	tetőn
normálne	általában
normálne	szokásos
normálne	normális
normálne	normál
odmieta	elutasítja
ruiny	romok
ruiny	romokban
kombinácii	kombináció
prevodovka	váltó
výbuchu	robbanás
výbuchu	robbantás
príležitosť	alkalom
príležitosť	lehetőséget
príležitosť	lehetőség
umelca	művész
umelca	előadó
vĺn	hullám
vĺn	hullámok
expozícia	expozíciós
expozícia	kitettség
expozícia	expozíció
tradičný	hagyományos
tradičný	tradicionális
tommy	tommy
paulo	paulo
narodený	született
narodený	megszületett
marta	marta
marta	martha
príspevok	poszt
príspevok	posta
príspevok	post
príspevok	bejegyzést
príspevok	bejegyzésre
príspevok	bejegyzés
príspevok	járulék
príspevok	hozzájárulás
kresťanských	keresztény
kresťanských	christian
kresťanských	keresztények
vedu	tudomány
vykonať	végrehajtani
technik	technikus
golden	golden
golden	arany
šiesty	hatodik
navrhnuté	ajánlott
navrhnuté	javasolt
navrhnuté	tervezett
navrhnuté	megtervezett
navrhnuté	javasolt
oni	ők
irán	iráni
irán	irán
výkony	előadások
lepší	jobb
lepší	jobban
záznamov	feljegyzések
záznamov	records
záznamov	nyilvántartások
záznamov	nyilvántartás
víťazstva	győzelem
zmienky	említ
získané	megszerezte
získané	beszerzett
získané	szerzett
získané	megszerzett
žľazy	mirigyek
rozlišuje	megkülönbözteti
preložil	lefordított
sociológia	szociológia
vodík	hidrogén
poškodenie	sérülés
poškodenie	károkozás
poškodenie	kár
poškodenie	kár
poškodenie	károsodás
poškodenie	kárt
poškodenie	sérülés
neúspešne	sikertelenül
kňazov	papok
spojiť	egyesülni
spojiť	hivatkozás
spojiť	kapcsolat
spojiť	link
spojiť	linket
spojiť	hivatkozást
spojiť	kapcsolódás
spojiť	kapcsolatot
spojiť	kombinálni
slnečné	napsütés
slnečné	napfényes
slnečné	napos
slnečné	sunny
slnečné	napenergia
rovina	sík
rovina	repülővel
rovina	repülő
rovina	repülőgép
hĺbky	mélységben
hĺbky	mélység
krku	nyakát
krku	nyaka
krku	nyak
stanovené	szett
stanovené	set
stanovené	beállítva
stanovené	forgatás
stanovené	rögzített
stanovené	fix
stanovené	rögzítve
prezývka	alias
prezývka	álnév
prezývka	becenév
prezývka	beceneve
zničil	tönkretette
zničil	tönkrement
zničil	tönkretett
výpočet	számítási
výpočet	számítások
výpočet	számítás
výpočet	számítások
výpočet	számítás
európu	európa
európu	europe
európu	európában
potomkovia	utódok
potomkovia	leszármazottai
predsedovia	székek
predsedovia	székeket
predsedovia	szék
predsedovia	elnökök
predsedovia	elnökök
predsedovia	elnökei
deje	történik
rozum	agy
rozum	oka
rozum	elme
rozum	érzék
rozum	értelem
rozum	értelme
renesancie	reneszánsz
kopec	dombon
kopec	domb
kopec	hegy
kopec	dombra
kopec	hegyen
kopec	hill
pokúšal	próbálta
pokúšal	próbáltam
rovnaká	ugyanez
rovnaká	ugyanaz
pozícií	pozíciók
pozícií	pozíció
argumenty	érvek
zoo	állatkert
zoo	állatkertben
three	három
menia	változik
podobá	hasonlít
orol	sas
orol	eagle
výskumy	kutatás
výskumy	kutatások
výskumy	kutatási
potenciál	potenciális
potenciál	lehetséges
potenciál	potenciál
potenciál	lehetőség
nádej	remény
nádej	remélem
ježiš	jézus
nestor	nestor
diagram	diagram
diagram	ábra
telefón	telefonon
telefón	telefon
telefón	telefont
telefón	telefonszám
telefón	telefon
závislosť	függőség
závislosť	függőség
závislosť	függőség
premenná	változtatható
premenná	változó
pres	pres
atmosféru	légkör
atmosféru	atmoszféra
atmosféru	hangulat
definovaná	meghatározott
definovaná	meghatározva
izraelský	izraeli
izraelský	izraeliek
zvolili	megválasztott
zvolili	választott
zvolili	választotta
ronald	ronald
sub	tengeralattjáró
petrom	peter
petrom	péter
diego	diego
mercedes	mercedes
mercedes	merci
gonzález	gonzález
slovom	szó
slovom	szava
obývaných	lakott
obývaných	lakott
kôň	lovas
kôň	ló
závod	üzem
závod	növény
závod	faj
závod	futam
závod	verseny
tváre	arcokat
tváre	arcok
federer	federer
vysielania	közvetítés
vysielania	adás
vysielania	adások
vysielania	műsorszolgáltatás
žiadosti	alkalmazások
žiadosti	kérelmek
žiadosti	kérelmek
žiadosti	kéri
žiadosti	kérések
umelo	mesterségesen
samica	nőnemű
samica	nő
samica	női
samica	nőstény
jaskýň	barlangok
dokumentu	okmány
dokumentu	okirat
dokumentu	dokumentum
vedomosti	tudás
vedomosti	ismeretek
obmedzené	limited
obmedzené	limitált
obmedzené	korlátozott
obmedzené	korlátolt
obmedzené	korlátozott
obmedzené	korlátozottak
blansko	blansko
vzájomné	kölcsönös
faktory	tényezők
žiak	pupilla
žiak	tanítvány
žiak	tanuló
beat	legyőzni
plánuje	tervek
plánuje	tervezett
plánuje	megtervezett
členka	tag
odchod	indulási
odchod	távozás
odchod	indulás
odchod	elmegy
súkromná	magán
súkromná	privát
raf	raf
spojenci	szövetséges
spojenci	szövetségesek
mechanické	mechanikai
mechanické	mechanikus
nástup	beszállás
nástup	bentlakásos
nástup	belépő
nástup	bejárat
relativity	relativitás
obeť	áldozat
obeť	áldozatot
obeť	áldozat
úspešná	sikeres
úspešná	sikeresen
úspešná	sikeres
úspešná	siker
postupy	eljárás
postupy	eljárások
days	napok
days	napokban
days	napokat
days	napokon
dvanástich	twelve
dvanástich	tizenkettő
bielorusko	fehéroroszország
bielorusko	belarusz
bielorusko	fehéroroszország
bielorusko	belarusz
tokio	tokió
tokio	tokiói
tokio	tokyo
komunistická	kommunisták
komunistická	kommunista
označenia	jelölés
označenia	megjelölés
označenia	megjelölés
označenia	megnevezés
označenia	kijelölés
označenia	címke
označenia	címkéket
označenia	címkék
označenia	jelzések
označenia	jelzések
označenia	jelölések
označenia	jelölések
označenia	védjegyek
označenia	marks
koncerte	koncert
koncerte	koncerten
islam	iszlám
pokles	csökkenés
pokles	visszaesés
pokles	csepp
pokles	csökken
pokles	csökkenés
daní	adók
daní	adó
pius	pius
odbory	körzetek
odbory	osztályok
odbory	szakszervezet
odbory	szakszervezetek
utrpel	szenvedett
špeciálna	különleges
špeciálna	speciális
databázy	adatbázisok
databázy	adatbázis
databázy	adatbázisok
civilizácie	civilizációt
civilizácie	civilizáció
civilizácie	civilizációk
civilizácie	civilizációk
pechoty	gyalogság
lyon	lyon
stien	falak
stien	falakat
mobilné	mobilos
mobilné	mobile
mobilné	mobil
jednoduchá	egyszerű
jednoduchá	szimpla
hmyz	rovarok
hmyz	rovarok
hmyz	rovar
memorial	megemlékezés
memorial	memorial
memorial	emlékmű
dvadsať	twenty
dvadsať	húsz
nákladov	költség
nákladov	költségek
luftwaffe	luftwaffe
zmenilo	megváltozott
zmenilo	változott
vysvetľuje	megmagyarázza
členstvo	tagság
členstvo	tagsági
piloti	pilóták
dozvedel	tanult
dozvedel	megtanult
dozvedel	tanultam
srsť	haj
srsť	szőr
srsť	szőrme
srsť	szőr
srsť	bunda
najdlhšie	leghosszabb
prezývku	becenév
prezývku	beceneve
vráti	visszatér
miss	kisasszony
kuba	kubában
kuba	kuba
