категорія	kategooria
гінеколог	günekoloog
коїмбра	coimbra
мітч	mitch
віддача	tõhusus
віддача	efektiivsus
скарлетт	scarlett
балтазар	balthasar
універсальне	mitmekülgne
перегріву	ülekuumenemise
шапочка	tin
шапочка	tina
стовпчики	veerud
рінго	ringo
красиве	hämmastav
сприйняти	tajuda
лікоть	küünarnukk
фолі	foley
сміливим	vooruslik
перестрілка	tulevahetus
вівсянка	tsiitsitaja
філліс	phyllis
салем	salemi
дробів	fraktsioonid
дробів	murdosa
дробів	fraktsioon
дуейн	duane
дарт	darth
воскрес	tõusnud
чула	kuulsin
чула	kuuldud
чула	kuulnud
чула	kuulis
паваротті	pavarotti
шоломів	ooo
ротшильд	rothschild
штампи	margid
капрі	capri
оптимізувати	optimeerimine
пула	pula
танцювала	tantsisid
танцювала	tantsinud
танцювала	tantsis
гатрі	guthrie
малюють	värvitud
малюють	maalitud
конгломерат	konglomeraat
мендельсон	mendelssohn
светоній	suetonius
натовпі	rahvas
натовпі	publik
діжон	dijon
напрямних	juhib
пробіли	ruumid
неформальна	mitteametlik
стентон	stanton
латур	latour
живить	võimed
живить	powers
живить	volitused
корінна	corinne
прання	pesu
поллок	pollock
безжально	halastamatu
ппс	ostujõu
захір	zahir
світить	sära
брудні	räpased
брудні	määrdunud
брудні	räpane
перельоти	lennud
перельоти	lende
тук	kopp
впорядковано	sorditud
впорядковано	korraldab
курки	kana
тамм	tamm
медея	medeia
еді	edie
сервантес	cervantes
міке	mieke
імунологія	immunoloogia
психіку	psüühika
самурай	samurai
блейн	blaine
блейн	blain
одружуватися	abiellumine
одружуватися	abielluda
одружуватися	abiellu
шахівниця	malelaua
стриманість	karskus
астерікс	asterix
євнухів	eunuhhid
дискретний	diskreetne
дорн	dorn
опудало	hernehirmutis
херес	sherry
баутіста	bautista
барбі	barbie
вшанувати	mälestada
анархізм	anarhism
фано	fano
авіа	avia
лахті	lahti
приємне	nauditav
питати	küsi
питати	küsige
палестинська	palestiina
однорідного	järjepidev
однорідного	järjekindel
мередіт	meredith
коннері	connery
аргон	argoon
стрілок	laskur
стрілок	laskja
стрілок	tulistaja
стрілок	nool
нанотехнології	nanotehnoloogia
хакасія	hakassia
чун	chun
чун	chong
ісламське	islami
стоматолог	hambaarst
розмітка	märgistus
розмітка	tähistamine
розмітка	tähistus
розмітка	märgistamine
веду	võttes
веду	võtmine
проілюструвати	illustreerivad
нетто	neto
нетто	võrk
нетто	net
нетто	netto
гренада	grenada
лутон	lutoni
анархія	anarhia
чебоксари	tšeboksarõ
анклав	enklaav
деббі	debbie
однорідна	homogeenne
карвер	carver
муляр	mas
муляр	mason
бійцівський	võitlemine
бійцівський	võitlus
бізон	bison
конкуруючих	konkureerivate
конкуруючих	konkureerivad
ревнощів	armukadedus
ревнощів	kadedus
наряд	kulunud
наряд	kantud
сафарі	safari
тролі	trollid
явки	kaanid
галлія	gallia
тромсе	tromsø
кірстен	kirsten
гастінгс	hastings
термометри	termomeetrid
піфагор	pythagoras
ідеалізм	idealism
сумо	sumo
якутськ	jakutsk
анвар	anwar
стаффорд	stafford
пілсудський	piłsudski
шанувати	au
тахо	tahoe
біомаса	biomass
біомаса	biomassi
учора	eile
фіорд	fjordi
фромм	fromm
ларнака	larnaca
пінту	pinto
пацюки	rotid
плідної	viljakas
норрчепінг	norrköping
вівця	lambad
вівця	lammas
прибирає	puhtam
чашка	karikavõistlused
чашка	cup
чашка	tops
чашка	tass
чашка	karikas
свіндон	swindon
акрі	aaker
каспійський	kaspia
овал	ovaalne
латакія	latakia
скромним	tagasihoidlik
гарпер	harper
портман	portman
анекдот	anekdoot
початківця	algaja
уніфіковані	ühtne
кіпрський	küprose
колаж	kollaaž
емулятор	emulaator
ревізор	inspektor
ревізор	inspektori
гоббс	hobbes
бінг	bing
гроссето	grosseto
сюрприз	üllatus
хамід	hamid
льє	liigasse
паролі	paroolid
фармакологія	farmakoloogia
селе	sal
тренінг	koolitus
тренінг	koolitused
тренінг	väljaõpe
тренінг	treeningud
хамас	hamasi
коректність	õigsuse
коректність	kehtivus
гернсі	guernsey
натуральна	looduslik
натуральна	loomulik
натуральна	naturaalne
натуральна	looduslikud
гораціо	horatio
вологе	niiske
беата	beate
хакім	hakim
відволікти	diversioon
розенталь	rosenthal
афанасійович	fet
посмішка	naerata
посмішка	naeratus
сирени	sireen
синхронний	sünkroonne
сюллі	sully
копати	kaevata
копати	kaeva
копати	kaevamine
вивчили	õppis
вивчили	õpitud
вивчили	õppinud
вивчили	õppisin
вирізати	lõika
вирізати	lõigatud
морлі	morley
жиди	juudid
тане	sulab
кобейн	cobain
ромул	romulus
мія	mia
лишилось	jäänud
освоїли	omandanud
іноземець	välismaalane
тайфун	taifuun
масонство	vabamüürlus
хронічне	krooniline
гаманець	rahakott
малкович	malkovich
сприйнятливість	tundlikkuse
вулицям	tänavaid
вулицям	tänavad
спекуляції	spekulatsiooni
документообігу	automatiseerimine
паніки	paanika
слейтер	slater
прилітають	saabuvad
левандовський	lewandowski
усті	ústí
адр	adr
корал	coral
кручі	kalju
кручі	rock
кручі	kivi
дженсен	jensen
ремісник	käsitööline
базиліката	basilicata
євле	gävle
коллі	colli
гет	het
токай	tokai
готівки	sularaha
готівки	cash
депп	depp
ітон	eaton
маклауд	macleod
брайля	braille
фессалія	tessaalia
пройдено	läbitud
пройдено	läbis
пройдено	möödunud
ламонт	lamont
ґреґорі	gregory
неймовірна	uskumatu
десмонд	desmond
гангстер	gangster
гангстер	gängster
домогосподарки	koduperenaised
юнкер	junker
довірили	usaldatud
аміни	amiin
відвертий	aus
відвертий	ausad
крижані	jäine
обіцянка	pant
джакарта	jakarta
гайдн	haydn
індексації	indekseeritud
топаз	topaas
волинка	torupilli
кактус	kaktus
захисти	kaitse
захисти	kaitsma
захисти	kaitsta
безодня	väljakutsuja
мелвін	melvin
вітт	witt
пасо	paso
стравінський	stravinski
саддам	saddam
тукан	tuukanlased
майо	majonees
губами	huuled
порцію	teenindavad
ладіслав	ladislav
провокацію	üleskutse
провокацію	provokatsioon
чесна	aus
чесна	ausad
інсулін	insuliin
інсулін	insuliini
пайк	pike
уагадугу	ouagadougou
мутанти	mutandid
сеча	uriinis
сеча	uriin
сеча	uriini
метелл	metellus
едіп	oidipus
гдиня	gdynia
таймер	taimer
падма	padma
шалено	hull
шалено	hullud
легування	legeerimine
наступив	astuvad
залиште	jäta
твен	twain
темпера	tempera
більбо	bilbo
каллас	kallas
ловелл	lowell
ліля	lila
браслет	võru
браслет	käevõru
призма	prisma
ердоган	erdoğan
перукар	juuksur
перукар	juuksur
опрацьовані	skaneeritud
утопія	utoopia
підчас	kestel
підчас	ajal
вака	vaca
трапані	trapani
анно	anno
анно	ana
ранкові	hommikud
анонімність	anonüümsus
гіпноз	hüpnoosi
вибухівку	dünamiit
офіціантка	ettekandja
полінезія	polüneesia
доннелл	donnell
пейслі	paisley
краус	kraus
панкреатит	pankreatiit
дастін	dustin
баронет	baronet
норка	mink
патерсон	paterson
класику	klassika
платіж	tasumine
платіж	maksmine
платіж	makse
пролетаріат	proletariaat
кленсі	clancy
мідвей	midway
специфічність	spetsiifilisus
хабарі	altkäemaksu
фемінізм	feminism
пальто	mantel
пальто	mantel
брюне	brunet
горді	uhke
горді	uhked
стоматологія	stomatoloogia
