категорија	categorie
чолиќ	koliek
хее	höhe
качувањето	instappen
возбудливо	opwindend
возбудливо	spannend
изгори	branden
изгори	brand
изгори	burn
изгори	verbranden
салинас	salinas
шешири	hoedjes
шешири	hoeden
шешири	mutsen
шешири	petten
завиткани	verpakt
завиткани	ingepakt
завиткани	gewikkeld
алгол	algol
алумни	alumni
делгадо	delgado
хумани	humane
хумани	humaan
америго	amerigo
бауман	baumann
грејсон	grayson
нурми	nurmi
кипарските	cypriotische
брутална	bruut
брутална	brutaal
брутална	brute
брутална	wreed
сил	syl
сограѓани	landgenoten
сограѓани	fellow
изиграни	verbijsterd
лиман	liman
приколки	aanhangwagens
приколки	trailers
приколки	caravan
приколки	woonwagen
приколки	aanhanger
приколки	trailer
приколки	aanhangwagen
имун	immuun
цитоплазма	cytoplasma
командите	opdrachten
арктур	arcturus
препорачан	aanrader
препорачан	aanbevolen
препорачан	aangeraden
ослаби	verzwakking
ослаби	verzwakken
брилијантно	briljant
хое	hohe
маршираат	marcheren
гугенхајм	guggenheim
епилог	epiloog
картум	khartoem
аса	azen
завои	verband
малибу	malibu
монтиран	montage
лемурија	lemuria
неовластено	onbevoegd
неовластено	ongeoorloofd
неовластено	onbevoegd
неовластено	onbevoegde
неовластено	ongeoorloofd
чиба	chiba
варди	vardy
протези	prothesen
протези	protheses
проди	prodi
пилар	pilar
истерани	verdreven
истерани	weggestuurd
истерани	uitgezet
вилкинс	wilkins
откупен	afgelost
откупен	verlost
откупен	ingewisseld
жезол	scepter
намами	lokken
кобајаши	kobayashi
вејл	vale
исцрпувачки	uitputtend
исцрпувачки	vermoeiend
еретик	ketter
разнесува	blaast
ибе	ibe
доверител	trustee
бастин	bastin
промашил	gemist
промашил	miste
промашил	gemiste
искривен	scheef
искривен	krom
амајлија	amulet
амајлија	talisman
оправдуваат	rechtvaardigen
претпазливи	waakzaam
социологот	socioloog
бескрајна	oneindig
бескрајна	eindeloze
бескрајна	eindeloos
избирајќи	kiezen
азаренка	azarenka
таблоид	roddelblad
гард	gard
норте	norte
улов	vangsten
улов	vangst
транспортирани	vervoerd
транспортирани	getransporteerd
транспортирани	vervoerde
силван	silvan
страсна	hartstochtelijke
страсна	gepassioneerd
страсна	hartstochtelijk
страсна	gepassioneerde
момбаса	mombasa
сефер	sefer
даночно	belastingdienst
здењек	zdeněk
кадилак	cadillac
кадилак	caddy
кирстен	kirsten
штала	schuur
штала	barn
роз	roz
сочуство	medeleven
сочуство	condoleances
лимфен	lymfatische
вреднуваат	gewaardeerde
вреднуваат	gewaardeerd
епиметеј	epimetheus
баленштет	ballenstedt
опек	opec
турку	turku
корозија	corrosie
кастело	castello
минас	minas
децентрализацијата	decentralisatie
полигон	veelhoek
копјата	spears
копјата	speren
вивијани	viviani
дизентерија	dysenterie
асимов	asimov
јаглеводород	koolwaterstof
ханој	hanoi
кабини	hutten
сирена	zoemer
сирена	sirene
сирена	zeemeermin
чудесна	wonderbaarlijk
чудесна	wonderlijk
чудесна	wonderbaarlijke
перуци	peruzzi
паб	pub
паб	kroeg
деформитети	misvormingen
сомнителна	twijfelachtige
сомнителна	twijfelachtig
сомнителна	dubieus
сомнителна	twijfelachtige
сомнителна	twijfelachtig
сомнителна	dubieuze
кулиџ	coolidge
казниво	strafbaar
блогер	blogger
маргарин	margarine
маестро	maestro
блескава	glinsterende
поубав	mooiere
поубав	knapper
поубав	mooier
поубав	aardiger
поубав	leuker
поубав	mooier
артемизија	artemisia
удобна	comfortabel
удобна	comfortabele
левен	leuven
наметки	gewaad
наметки	gewaden
наметки	mantels
марне	marne
чизма	laars
минувачи	voorbijgangers
пудра	kruit
пудра	poeder
заглавени	vastzitten
заглавени	vastgelopen
засладувачи	zoetstoffen
засладувачи	zoetstof
ливадата	weiland
ливадата	weide
ливадата	meadow
расколот	schisma
наивен	onnozel
наивен	naïeve
наивен	naïef
каган	kagan
летерман	letterman
тас	tus
тас	tas
сана	sana
балтофински	oostzeefinse
виновници	schuldigen
виновници	boosdoeners
изгледите	vooruitzicht
изгледите	perspectieven
изгледите	vooruitzichten
пандемија	pandemie
пако	paco
нобунага	nobunaga
толанд	toland
хиперион	hyperion
атакама	atacama
капуа	capua
продлабочува	uitdiepen
продлабочува	verdieping
продлабочува	uitdieping
продлабочува	verdiepen
продлабочува	verdiept
едингтон	eddington
силикон	silicium
силикон	siliconen
гелдоф	geldof
ерни	ernie
испреплетена	verweven
уникатност	uniciteit
сторм	noodweer
сторм	onweer
сторм	storm
травник	travnik
сиропиталиштето	weeshuis
шпекулативни	speculatief
шпекулативни	speculatieve
халикарнас	halicarnassus
криминологија	criminologie
хуман	humane
хуман	humaan
маневрирање	manoeuvreren
маневрирање	manoeuvre
маневрирање	manoeuvreren
дуа	duos
карлсон	carlson
карлсон	karlsson
габороне	gaborone
качињски	kaczyński
орка	orka
интимност	intimiteit
велде	velde
јукава	yukawa
каење	wroeging
каење	berouw
каење	betreuren
каење	spijt
каење	berouw
хус	hus
двосмислен	dubbelzinnige
двосмислен	dubbelzinnig
одрекува	ontkent
одрекува	ontkent
одрекува	ontken
одрекува	ontkennen
флинт	flint
образот	wang
продуктивно	productief
продуктивно	productieve
алое	aloë
кербер	cerberus
лобирање	lobbyen
институционален	institutioneel
скапоцености	juwelen
скапоцености	sieraden
колички	karren
колички	kinderwagen
колички	kinderwagens
квиз	quiz
отпуштена	ontslagen
фонтен	fontaine
извиднички	scout
извиднички	verkenner
извиднички	gescout
уверува	verzekert
сурјективна	surjectief
координиран	gecoördineerde
координиран	gecoördineerd
максимир	maksimir
камара	camara
еур	eur
чекаше	wachtten
чекаше	gewacht
чекаше	wachtte
фаул	overtreding
додома	dodoma
нади	nadi
примож	primož
сибил	sybil
крокер	crocker
скинер	skinner
позлатен	vergulde
позлатен	verguld
бијекција	bijectie
крафт	kraft
томлинсон	tomlinson
карлтон	carlton
пајо	donald
хејнс	haines
адела	adela
адела	adele
световите	werelden
профити	winsten
профити	winst
воздржани	onthouding
воздржани	onthoudingen
симс	simms
симс	sims
биби	bibi
