eesti	ایسٹونیائی.
voog	مد
voog	مائع
voog	لوٹنا
voog	چڑھائو
voog	جوار
voog	(گفتگو
voog	دلدل
voog	بہنا
voog	گلابہ.
voog	رقم
voog	بہتات
voog	(بالوں
voog	لہرانا.
voog	(خون
voog	مد
voog	مائع
pisike	ٹُیاں.
pisike	ننھامنّا
pisike	ٹینی
pisike	ٹُیاں.
pisike	ننھامنّا
plokk	انگھڑ
plokk	سر
plokk	ٹھس
plokk	ٹکڑا
plokk	منڈیا
plokk	پچّر.
tuppa	اوطاق
tuppa	محل.
tuppa	(بعدہ
tuppa	حجرہ
tuppa	اوطاق
tuppa	محل.
tuppa	(بعدہ
tuppa	حجرہ
tuppa	سمائی
jõule	کرسمس
moss	کائی
osavõtt	موجودگی.
osavõtt	حاضری
tervelt	پورا
tervelt	سموچا
tervelt	کل
tervelt	سالم
tervelt	مکمل
tervelt	(خون
tervelt	پورا
tervelt	سموچا
tervelt	کل
tervelt	سالم
tervelt	مکمل
tervelt	(خون
tervelt	سارا
massiivne	بڑا.
massiivne	(سر
massiivne	جسیم
massiivne	ٹھوس.
massiivne	زوردار
massiivne	ٹھوس
massiivne	وقیع.
hirmus	ڈرائونا.
hirmus	مہیب
kasside	قطیہ
kahtlus	if
kahtlus	شبہ
kahtlus	شبہ
kahtlus	شک
osutas	نکیلا
osutas	آشکار
osutas	گہری.
osutas	کھری
osutas	کٹیلی
osutas	مخروطی
meeldiv	خوشگوار
meeldiv	پُرلطف
meeldiv	دماغ
elavhõbe	سیماب
elavhõbe	سیماب
elavhõbe	پارہ
eristatav	جداگانہ
eristatav	بّین
eristatav	یقینی
haigestunud	بگڑاہوا
haigestunud	ناساز
haigestunud	روگی
haigestunud	بیمار
haigestunud	مریض
haigestunud	بگڑاہوا
haigestunud	ناساز
haigestunud	روگی
haigestunud	بیمار
emaka	رحم
emaka	اخیافی
spin	سیر.
spin	گھمائو.
spin	مقدر.
spin	پھیرا
spin	(لکڑی
spin	گردش
spin	چکر
jälg	بچھڑنا.
jälg	دُنبالہ
jälg	بٹیا
jälg	through
nälg	خواہشمند
nälg	جویا
nälg	چاہ.
nälg	اشتہا.
nälg	بھوک
eagle	شکرہ
eagle	عقاب
epistemoloogia	علمیات.
asendamine	بدل
asendamine	استبدال
asendamine	بدل
asendamine	عوض.
ühistu	کاروبار
värvilised	رنگدار
värvilised	رنگدار
värvilised	رنگین
söödav	خوراک.
söödav	خوردنی
raporti	بتانا
raporti	افواہیں
raporti	(بعدہ
põlemisel	احتراق
põlemisel	جلنا
vastavus	مشابہت
vastavus	تقلید.
vastavus	مطابقت.
vastavus	لچک
vastavus	لچک
vastavus	تعمیل
vastavus	to)
kirg	لگاؤ
kommentaari	توضیح
kommentaari	تصویر
kommentaari	مثال
tühjad	ویران
tühjad	تھوتھا
tühjad	عبث
tühjad	بھوکا
tühjad	نرا
tühjad	ویران
tühjad	تہی
tühjad	تھوتھا
tühjad	عبث
tühjad	بھوکا
tühjad	نرا
tühjad	سُونا
tühjad	خالی
tühjad	کھوکھلا
peidus	حجاب
peidus	روپوشی
peidus	اخفا.
peidus	پوشیدگی
mobiilne	منقولہ
mobiilne	متحرک
otsesed	to
otsesed	اصلی
otsesed	مستقیم
otsesed	اشارے
otsesed	انتظام
otsesed	واضح
otsesed	انصرام
riietus	پوشاک
riietus	ملبوسات
kättesaadavus	دستیابی
mõõdukad	معقول
laik	پھٹکی
raamatupidaja	محاسب
raamatupidaja	کھاتا
märgistatud	نمایاں.
isu	رغبت.
selgust	صاف
tango	نارنجی.
vedas	چست
vedas	مناسب
vedas	درست
vedas	سعد
vedas	موافق.
vedas	بھاگوان
vedas	چست
vedas	مناسب
vedas	درست
vedas	سعد
vedas	موافق.
kannatavad	ابتلا
kannatavad	مصیبت
määri	تحریر
tähistus	القاب
tähistus	نام
nous	ذہن
nous	ادراک.
nous	ہشیاری.
aednik	مالی.
aednik	مالی.
aednik	باغبان
ostu	خریداری.
ostu	خریدنا
ostu	خریداری.
ahi	گلخن
ahi	انگیٹھی.
ahi	چولھا.
ahi	تنور
ahi	گلخن
teadlikud	آگاہ.
teadlikud	مطلع
aastakümne	عشرہ.
aastakümne	دہلہ
aastakümne	دہائی
aastakümne	عشرہ.
aastakümne	دہلہ
metsanduse	انتظام.
halvem	ابتر
elektrilised	برقی
elektrilised	برقی
twitter	تھرتھری.
twitter	لرزش
madalamale	نچلا
madalamale	مقدار
madalamale	فراز
madalamale	گرانا.
madalamale	ادنٰی.
madalamale	اونچائی
madalamale	گھٹانا.
madalamale	تقلیل
madalamale	نچلا
madalamale	مقدار
madalamale	زیریں
madalamale	فراز
madalamale	اُتارنا
madalamale	گرانا.
madalamale	ادنٰی.
madalamale	اونچائی
madalamale	گھٹانا.
madalamale	تقلیل
puhtaks	صفائی
puhtaks	قطعاً
puhtaks	سْتھرا
puhtaks	کاملاً
puhtaks	فحاشی
puhtaks	پُھرتیلا
puhtaks	ستھرائی
puhtaks	ہموار
puhtaks	واضح
puhtaks	تیز
puhtaks	مکمل
puhtaks	تازہ
puhtaks	بنانا
puhtaks	سڈول
leegion	کثیر
leegion	انبوہ
vestlus	گفتگو
vestlus	مکالمہ.
vestlus	(chatted
kägu	بدّھو
paku	بولی
paku	پیغام
paku	غور
paku	پیشکش.
paku	بولی
paku	پیشکش
paku	پیغام
paku	غور
paku	پیشکش.
harv	خوشگوار-
harv	طُرفہ.
harv	لطیف
harv	غیرمعمولی
harv	خوشگوار-
harv	طُرفہ.
harv	نایاب
harv	لطیف
harv	غیرمعمولی
stereo	بیّن.
stereo	مجسّم
kättemaks	انتقام
kättemaks	بدلہ.
kättemaks	انتقام.
kättemaks	بدلہ
kättemaks	on
külmad	جوش
külmad	بالکل
külmad	جذبہ
külmad	مہر
külmad	زکام
külmad	مدّھم
külmad	یکلخت
külmad	شیتل
külmad	جوش
külmad	سرد
külmad	بالکل
külmad	جذبہ
külmad	بارِد
külmad	نزلہ
külmad	مہر
külmad	زکام
külmad	مدّھم
külmad	یکلخت
külmad	شیتل
korduv	ورید
korduv	عادی.
korduv	(عصبہ
turgu	طلب.
turgu	بھاؤ.
turgu	میلہ
turgu	نرخ
turgu	طلب.
turgu	ہاٹ
turgu	بھاؤ.
turgu	میلہ
turgu	نرخ
ametinimetus	مسٹر
ametinimetus	mr
kumer	مدوّر
kumer	گول
töökoht	دھوکا
töökoht	پھٹکل
töökoht	چرکا
töökoht	وار
töökoht	دھکا
töökoht	فریب
töökoht	کیفیت
töökoht	دفتر
elektrood	برقیرہ
beagle	کھوجی
beagle	مخبر
vastuväide	گرفت
vastuväide	اختلاف.
vastuväide	اعتراض
vanust	پیڑھی.
vanust	بڑھاپا.
vanust	عمر
mõtle	غور
mõtle	(بعدہ
mõtle	فکر
mõtle	سوچ.
maapealse	دنیوی.
maapealse	ارضی.
samaväärne	مماثل
samaväärne	مقدار
samaväärne	مطابق
samaväärne	یکساں
samaväärne	مساوی
pumba	پھونکنا.
pumba	up
pumba	out
kabinet	مہربانی
kabinet	اشارہ.
kabinet	منصب.
kabinet	ایما
kabinet	توجہ.
kabinet	عہدہ
kabinet	مہربانی
kabinet	اشارہ.
kabinet	دفتر
kabinet	منصب.
kabinet	ایما
kabinet	توجہ.
kabinet	عہدہ
rue	ترس
rue	ندامت
rue	اسپند.
rue	شرمساری.
rue	رحم.
rue	پچھتاوا
rue	ترس
rue	ندامت
rue	پچھتانا
rue	اسپند.
rue	شرمساری.
rue	رحم.
rue	پچھتاوا
arsenali	ہتھیاروں
järjepidevuse	ہمواری
järjepidevuse	بستگی.
järjepidevuse	مطابقت
järjepidevuse	استوار
sugupuu	نژاد
sugupuu	شجرہ.
rikkad	متمول.
rikkad	(رنگ
rikkad	قیمتی-
rikkad	in
rikkad	وافر
rikkad	دعویٰ
rikkad	دولتمند
rikkad	بھرپور-
rikkad	پھکّڑ.
rikkad	رئیسانہ
taotlus	لگانا
taotlus	توجہ
taotlus	محنت
taotlus	لگانا
taotlus	توجہ
taotlus	درخواست
taotlus	محنت
taotlus	التماس-
taotlus	(بعدہ
taotlus	التجا
taotlus	درخواست
taotlus	التماس-
taotlus	مانگ
taotlus	(بعدہ
taotlus	التجا
taotlus	درخواست
taotlus	طلب
büst	ٹوٹنا
büst	ٹوٹا
büst	ضرب.
büst	مُکّا
büst	ناکامی
büst	تڑخنا
büst	ٹھپ
büst	دوالہ.
büst	پھوٹنا.
büst	معطّل.
reformatsioon	احیا.
reformatsioon	تجّدد
järeldused	تصفیہ
järeldused	ماحصل.
järeldused	اختتام.
otsekohe	معاً
otsekohe	فوراً
otsekohe	بلاتاخیر.
otsekohe	جونہی
loop	چھلّا
loop	back
loop	گھیرنا.
loop	کنڈا
loop	کنڈل.
basseini	سواریوں
fenomen	وقوعہ
fenomen	وقوعہ
fenomen	مظہر
leek	(الف)جوت
leek	out
leek	چمکنا
leek	forth
leek	(الف)جوت
leek	out
leek	چمکنا
leek	لپٹ
leek	forth
seltskond	گروہ
seltskond	یارباشی
seltskond	صحبت
seltskond	طائفہ
andur	محاس
koolitus	تربیت
koolitus	مزادلت
koolitus	مشق
kummaline	غیر
kummaline	کسمساتا-
kummaline	نرالا
kummaline	نامانوس
kummaline	انجانا.
kummaline	غیر
kummaline	کسمساتا-
kummaline	نرالا
kummaline	نامانوس
kummaline	انجانا.
kummaline	عجیب
viskoossus	لزوجت
elusalt	برقیلا.
elusalt	چوکنا.
elusalt	مُملو
elusalt	موجود
elusalt	خبردار
riided	پوشاک
riided	ملبوسات
riided	لباس
riided	پہناوا.
riided	بستر
riided	لباس
riided	پہناوا.
väljaandmine	روانگی
väljaandmine	حاصل.
väljaandmine	نتیجہ
väljaandmine	سیل
väljaandmine	بچّے
väljaandmine	تنازعہ
väljaandmine	اخبار
väljaandmine	نوٹ
väljaandmine	تقسیم
väljaandmine	روانگی
väljaandmine	مسئلہ
väljaandmine	حاصل.
väljaandmine	نتیجہ
väljaandmine	سیل
väljaandmine	بچّے
väljaandmine	تنازعہ
väljaandmine	اخبار
väljaandmine	نوٹ
väljaandmine	تقسیم
farm	کشت
teadaanne	اعلان
kahtlane	شکّی
kahtlane	مشتبہ
kahtlane	مورِدشک
kahtlane	مشکوک
kahtlane	مبہم
kahtlane	شک
kahtlane	مشتبہ
varude	فرد
varude	سیاہہ.
varude	وراثت
varude	نژاد.
varude	پیوندی.
varude	فرسودہ
varude	خاندان
varude	تیار
varude	ترکاریاں
varude	اصل
isend	پیشاب.
isend	پیشاب.
isend	نمونہ
porter	(الف)قلی
porter	حاجب.
porter	دربان
porter	(الف)قلی
porter	حاجب.
porter	حمّال
siga	لالچی
siga	سؤر.
siga	بدنیت
siga	خنزیر
siga	بینڈا
siga	اڑیل
siga	جھمیلا.
siga	گندہ
siga	خوک
siga	ضدی
tärklis	نشاستہ
peenike	چھانٹنا
peenike	کمزور
peenike	thinly
peenike	شاخوں
peenike	ہلکے
peenike	گھٹانا.
peenike	چھانٹنا
peenike	کمزور
peenike	دُبلا
peenike	thinly
peenike	شاخوں
peenike	رقیق
peenike	ہلکے
peenike	گھٹانا.
peenike	نحیف
peenike	لطیف
peenike	پتلا
dokumentatsiooni	مسالہ.
keri	دستاویز
keri	طومار.
keri	پارچہ
rush	پھیلنا
rush	بعجلت
rush	گرنا
rush	جوشیلی
rush	پھرتیلی
rush	بہنا
rush	سرکنڈا
rush	نرکل
rush	on
rush	دوڑانا
rush	(بعدہ
rush	ہلچل
rush	سیلاب.
nakkus	چھوت
lõige	پارا.
salastatud	معلومات)
jake	ٹھیک
jake	درست
riideid	لباس
riideid	پہناوا.
riideid	بستر
riideid	لباس
riideid	پہناوا.
särk	بلاؤز.
särk	بلاؤز.
särk	قمیص
zero	نہیں-
zero	لاشے
zero	صفریت
zero	نیستی.
jääd	ہیرے.
ränne	مہاجرت
rände	مہاجرت
lump	موٹا
lump	with
lump	ڈلا.
lump	پھولنا
lump	ڈھیری
lump	بھوگنا
lump	ڈھیما
lump	گلٹی
lump	سوجن.
lump	بھگتنا.
lump	سوجنا.
lump	ڈھیر
lump	بندھانی.
lump	بھدّا
lump	موٹا
lump	گومڑا
lump	with
lump	ڈلا.
lump	پھولنا
lump	ڈھیری
lump	بھوگنا
lump	ڈھیما
lump	گلٹی
lump	سوجن.
lump	بھگتنا.
lump	سوجنا.
lump	ڈھیر
lump	بندھانی.
lump	بھدّا
headus	فیاضی
headus	مہربانی
headus	خوبی
headus	بھلائی
headus	فیاضی
headus	مہربانی
headus	خوبی
headus	نیکی
tasuja	منتقم
vaataja	بینندہ.
vaataja	ناظر
tahked	کٹّر.
tahked	اصلی
tahked	مسطّح
tahked	پختہ
tahked	مسلسل
tahked	مجسّم.
tahked	معتبر
tahked	ہموار
tahked	یکجا
tahked	متّحد
tahked	کٹّر.
tahked	اصلی
tahked	مسطّح
tahked	پختہ
tahked	مسلسل
tahked	مجسّم.
tahked	معتبر
tahked	ہموار
tahked	ٹھوس
tahked	مضبوط
tahked	سخت
tahked	یکجا
tahked	متّحد
sära	روشن
sära	تابناکی.
sära	روشنی
sära	جودت
sära	(سورج
sära	روشن
sära	تابناکی.
sära	تابانی
sära	روشنی
sära	چمک
sära	چمکنا
sära	جودت
sära	(سورج
sära	جوت
sensori	محاس
kiip	چھپٹی
kiip	تڑقنے
kiip	ٹکڑا
vanker	چھکڑا
vanker	ارابہ
koletis	حیوان
koletis	عفریت
koletis	راکشس.
segadus	آلودگی
segadus	فساد.
segadus	ترتیب
segadus	کھانا.
segadus	لگدی.
segadus	ملغوبہ
segadus	ملغوبہ
segadus	افراتفری
kingsepp	موچی.
buffalo	سہمانا
ruudu	برابر.
ruudu	گنیا.
ruudu	روایتی
ruudu	چکلا
ruudu	موافق
ruudu	آراستہ
ruudu	پرانا
ruudu	فربہ
ruudu	دقیانوسی.
ruudu	منصفانہ
ruudu	مرتب
ruudu	برابر.
ruudu	گنیا.
ruudu	چوکور
ruudu	روایتی
ruudu	چکلا
ruudu	موافق
ruudu	آراستہ
ruudu	پرانا
ruudu	فربہ
ruudu	دقیانوسی.
ruudu	منصفانہ
ruudu	مرتب
dissident	منحرف
dissident	اقتدار
dissident	ناموافق
kompromissi	تصفیہ
kompromissi	سمجھوتا
lahutamine	جدائی
lahutamine	افتراق.
vaal	وھیل
miinus	نقصان.
miinus	بدون
miinus	تفریقی.
miinus	بغیر
miinus	گھاٹا
miinus	خسارہ
miinus	نقصان.
miinus	بدون
miinus	تفریقی.
miinus	بغیر
miinus	گھاٹا
miinus	منفی
miinus	خسارہ
usutav	متفنّی.
võimla	جیمنازیم.
kartuli	چھید
asevalitseja	وائسرائے
kuulmine	اظہارات
hüpe	from
hüpe	اچھلنا
hüpe	کدانا
hüpe	اضطراب.
hüpe	چھلانگ.
hüpe	in
hüpe	چڑھنا
hüpe	قیمتوں
hüpe	چڑھانا.
hüpe	from
hüpe	اچھلنا
hüpe	کدانا
hüpe	زقند
hüpe	اضطراب.
hüpe	چھلانگ.
hüpe	in
hüpe	چڑھنا
hüpe	قیمتوں
hüpe	چڑھانا.
hüpe	کودنا.
hüpe	اچھلنا
hüpe	کودنا.
hüpe	اچھلنا
hüpe	چھلانگ
hüpe	زقند
tõrje	قدرت
tõrje	قابو
tõrje	پڑتال
tõrje	کلیدیں
tõrje	اختیار
tõrje	روکنا
tõrje	روک.
tõrje	تصدیق
tõrje	طرح
tõrje	جھکائی.
auku	رستہ
auku	کٹیا
auku	تکیہ
auku	سوراخ.
auku	پیالی
auku	سوراخ
auku	کٹھڑیا.
auku	نالی
auku	چھید
auku	رستہ
auku	کٹیا
auku	تکیہ
auku	سوراخ.
auku	پیالی
auku	سوراخ
auku	کٹھڑیا.
auku	نالی
õrn	معتدل
õrn	پُرسکون
õrn	حشرہ
õrn	پُرتپاک.
õrn	سدھانا
õrn	پیشہ
õrn	باعزت
õrn	کیڑا
õrn	بالحاظ
õrn	شریفانہ
õrn	شائستہ
õrn	معتدل
õrn	پُرسکون
õrn	حشرہ
õrn	پُرتپاک.
õrn	سدھانا
õrn	پیشہ
õrn	باعزت
õrn	کیڑا
õrn	بالحاظ
õrn	شریفانہ
õrn	بالحاظ
õrn	شائستہ(شخص)
õrn	ہلکا
õrn	بالحاظ
õrn	شائستہ(شخص)
valitsemisaeg	حاوی
valitsemisaeg	اقتدار
valitsemisaeg	حکومت
valitsemisaeg	غلبہ
valitsemisaeg	حاوی
valitsemisaeg	اقتدار
valitsemisaeg	حکومت
valitsemisaeg	بادشاہی
valitsemisaeg	غلبہ
pant	پیمان.
läbipaistvus	شفافی
läbipaistvus	شفافیت
läbipaistvus	زجاجیہ.
regionaalne	علاقائی
terminaator	مختتم
terminaator	ختم
peegeldus	عکس.
peegeldus	اشعاع
peegeldus	upon
peegeldus	پرتو
peegeldus	انعکاس
rail	off
rail	against
kohalolu	حاضری.
kohalolu	نمائندگی
kohalolu	موجودگی
nirk	(بعدہ
nirk	on
nirk	نیولا
nirk	(بعدہ
nirk	on
kalkun	پیلو
naer	قہقہہ
naer	کھلکھلانا.
naer	کامیاب
naer	کھلکھلانا.
naer	ہنسنا
naer	کامیاب
hawk	شکرا
hawk	لٹیرا
hawk	جنگجو
pettus	چکمہ
pettus	بہکانے
pettus	بناوٹ.
pettus	جعل
pettus	مکاّری
pettus	نقلی
pettus	جھوٹا
pettus	دھوکا
pettus	افواہ
pettus	چکمہ
pettus	فریب.
pettus	گپ.
vaikus	رازداری
vaikus	بھول.
vaikus	نسیان
vaikus	سنّاٹا.
vaikus	رازداری
vaikus	بھول.
vaikus	خاموشی
vaikus	نسیان
vaikus	سنّاٹا.
molekulaarne	سالمی
mahutada	بسانا
mahutada	رکھنا
mahutada	ٹھہرانا
mahutada	سمانا
mahutada	موافقت
mahutada	میل
geto	پاڑا
puhastus	جلّاب.
puhastus	تزکیے
puhastus	مٹانا.
lihtsus	سادگی
kuumad	مشتاقانہ.
kuumad	برانگیختہ
kuumad	ُپرجوش
kuumad	ضرب
kuumad	جذباتی.
kuumad	سرگرم
kuumad	درشتی
kuumad	گرمانا.
kuumad	سختی
helbe	فلس.
helbe	پرّہ
helbe	چھیلن.
helbe	چھپٹی
helbe	چھپٹیوں
helbe	پترا
kõvadus	صلابت
kõvadus	سختی
kude	نسیج
töökoda	کارخانہ
iidne	قدیم
väljaõpe	تربیت
väljaõpe	مزادلت
väljaõpe	مشق
tsink	جست
teades	آگاہی
teades	سیانا.
teades	عیّار
teades	مکّار.
teades	واقفیت.
ante	شرط
ante	دائو
ante	(antes
spioon	جاسوس
spioon	مخبر
tarkust	کیاست
tarkust	حکمت.
tarkust	کیاست
tarkust	دانائی
tarkust	دانش
tarkust	حکمت.
tarkust	ہوشیاری
sic	یونہی)
strand	واماندہ
strand	نادار
strand	مفلس
strand	تار
sisendi	انداختہ.
velvet	مخملی
velvet	مخمل
velvet	مخملی
kihlus	منگنی.
kihlus	ملاقات
ebaseaduslikult	بلاجواز
stseeni	فساد
stseeni	حلقہ
stseeni	تماشا
stseeni	جذبات
stseeni	فساد
stseeni	نظارہ
stseeni	منظر
stseeni	حلقہ
stseeni	تماشا
stseeni	جذبات
sisuline	اسم.
sisuline	وقیع.
sisuline	تجویز
mälestus	حافظہ
mälestus	نشانی.
mälestus	حافظہ
mälestus	یادگار
mälestus	نشانی.
mälestus	حافظہ
mutatsioon	تبدیلی
tunnustamine	پہچان.
tunnustamine	شناخت
tilk	مقدار
tilk	سمت
tilk	ختم
tilk	درجے
tilk	(الف)گرانا
tilk	زُہول
tilk	رشوت.
tilk	حالت
soolo	تنہا.
jäik	سخت
jäik	کڑا
jäik	سخت
jäik	کڑا
jäik	کٹّر
puur	معمول
korv	حرامی
raami	جوڑنا
raami	frame-up
raami	پنجر
raami	ڈیل
raami	جسم
raami	وضع
raami	(قبلto
raami	قالب
raami	کھڑکی
raami	تعمیر
raami	ڈھچر.
raami	ہاڑ
raami	گاڑی
raami	ساخت
raami	کیفیت
raami	جوڑنا
raami	frame-up
raami	پنجر
raami	ڈیل
raami	جسم
raami	وضع
raami	(قبلto
raami	قالب
raami	ڈھانچا
raami	کھڑکی
raami	تعمیر
raami	ڈھچر.
raami	ہاڑ
raami	گاڑی
raami	بدن
raami	ساخت
raami	کیفیت
lähedus	قربت
lähedus	قربت
lähedus	نزدیکی
võrdsus	برابر
vrakk	(امید
nurjus	قلیل
nurjus	کمزور
nurjus	ناکامیاب
nurjus	ناقص
resident	فطری
resident	جبلی.
resident	جاگزیں
eestkoste	امداد
eestkoste	امداد
eestkoste	سرپرستی
haiged	الٹی
haiged	عاجز
haiged	استفراغ.
haiged	بیماری
haiged	قے
haiged	بیمار
haiged	مرضین
paljuneda	دہرانا
pal	ساتھی
pal	یار
pal	ہمکار.
pal	دوست
pal	ساتھی
pal	یار
pal	ہمکار.
step	اندازِپا.
step	کھانچا
step	چاپ.
step	چال
voodi	کیاری
voodi	بٹھانا.
sobis	تشنج
sobis	جوڑنا
sobis	مطابق
sobis	مناسب
sobis	درست
sobis	موزونیت
sobis	معقول
sobis	توانا
sobis	مربوط
sobis	متناسب
peen	ہلکا
peen	عیارانہ
peen	مکّار.
peen	چالاک
peen	ہلکا
peen	نازک
peen	عیارانہ
peen	مکّار.
peen	چالاک
