dhe	és
nader	nader
antti	antti
valdemar	valdemar
brutalitetit	brutalitás
inteligjence	értelem
inteligjence	hírszerzés
inteligjence	intelligencia
loj	loy
henrietta	henrietta
falënderues	hálás
falënderues	hálás
formular	űrlap
formular	forma
formular	formájában
formular	nyomtatvány
src	src
kripto	kriptográfiai
leinsteri	leinster
tkm	tkm
kärnten	kärnten
rre	felhalmozódik
cheryl	cheryl
litium	lítium
paranoja	paranoia
jashtëtokësorët	földönkívüliek
jashtëtokësorët	idegenek
çizmet	bakancs
çizmet	csizma
yar	yar
tjert	pihenés
tjert	többi
tjert	pihenő
elektromagnet	elektromágnes
ripa	ripa
trageti	komp
trageti	komppal
inga	inga
altos	altos
gandolfo	gandolfo
dukshmërinë	láthatóság
pakualifikuar	képzetlen
rutera	routerek
aalborg	aalborg
#maria	#maria
pepin	pepin
amba	amba
qumeshti	tejjel
qumeshti	tej
qumeshti	tejet
dtd	dtd
dezertor	szökevény
dezertor	dezertőr
kaštel	kaštel
amendament	módosítás
përzjerje	keverék
përzjerje	elegy
përzjerje	keverékek
arsyetojnë	vitatkozni
hoorn	hoorn
edemë	ödéma
shetitje	séta
shetitje	séta
shetitje	gyalog
shetitje	járni
narnia	narnia
dyzetat	negyvenes
mianmar	mianmari
buisson	buisson
petullat	fánk
qilar	pince
qilar	pincék
solanum	solanum
uren	wren
arkivolin	koporsó
hangzhou	hangzhou
sallate	salátát
sallate	saláta
kamerier	pincér
helden	heiden
vrapo	futás
prodigy	csodagyerek
channing	channing
hipnozë	hipnózis
mord	mord
steen	steen
kolesterolin	koleszterin
konfidencial	ezoterikus
herbie	herbie
hamas	hamász
tep	tep
glabra	glabra
sode	szóda
sode	üdítő
dhembeve	fogkefe
lubrifikant	kenőanyag
manon	manon
klaipėda	klaipėda
kokos	kókusz
xheku	jake
xheku	jack
lorens	lawrence
diplomim	érettségi
pathëna	rettenthetetlen
preje	vágás
línea	línea
sesame	szezám
sarkozi	sarkozy
cercle	cercle
calvert	calvert
blackbird	feketerigó
guthrie	guthrie
legalisht	jogilag
legalisht	törvényesen
legalisht	legálisan
shefa	chiefs
shefa	főnökök
shefa	főnökök
spp	spp
kravata	nyakkendő
kravata	döntetlen
brune	barna
portretizojnë	ábrázolni
hôtel	hôtel
barker	barker
landshut	landshut
spërkatje	splash
instinkt	ösztön
carré	carré
kapp	kapp
från	från
përcakto	meghatározni
mauna	mauna
kumbar	keresztapa
reparacionet	jóvátétel
nagano	nagano
hbc	hbc
musicbrainz	musicbrainz
huddersfield	huddersfield
jimenez	jimenez
patente	szabadalmi
patente	szabadalom
paleo	paleo
mirnjohje	hálával
gerson	gerson
viggo	viggo
krokodilët	krokodilok
krokodilët	krokodilok
santoro	santoro
urina	húgy
zotohen	fogadalom
zotohen	jelölt
matrices	mátrixok
natsu	natsu
testosterone	tesztoszteron
gallagher	gallagher
mosfunksionim	meghibásodás
metamfetamina	metamfetamin
boj	boj
zoga	csaj
zoga	pipi
chişinău	chişinău
celiku	steel
celiku	acél
rathaus	rathaus
andros	andros
luhansk	luhanszk
industrialisti	mogul
gjithkah	mindenütt
gjithkah	mindenhol
barnet	barnett
barnet	burnett
reduktues	reduktív
klor	klór
aleksa	alexa
ciril	cyril
goodyear	goodyear
daad	daad
konstantet	állandók
postoi	közzétette
postoi	kiküldött
postoi	közzétett
coronado	coronado
mathew	mathew
taranto	taranto
informoje	tájékoztatja
chieri	chieri
prindrit	szülei
prindrit	szülők
prindrit	szüleim
fotografe	fotós
fotografe	fényképész
mica	mica
pao	pao
stavanger	stavanger
dorset	dorset
epsh	vágy
epsh	buja
cattolica	cattolica
pinball	flipper
shovinizmit	sovinizmus
sloan	sloan
naso	naso
thorne	thorne
aspergillus	aspergillus
instruktori	oktató
ngjyros	festék
sqetull	hónalj
prokurimin	beszerzés
prokurimin	közbeszerzési
prokurimin	közbeszerzés
torrance	torrance
hienat	hiénák
lahesh	fürödni
mikpritësi	fogadó
mikpritësi	házigazda
mikpritësi	műsorvezető
merrill	merrill
ekskursioni	kirándulás
kome	kóma
kome	kómás
darryl	darryl
eckert	eckert
clearwater	clearwater
doktore	orvosok
doktore	doktorok
beste	beste
cort	cort
irkutsk	irkutszk
shurdhët	süket
shurdhët	süketek
shurdhët	siket
artigas	artigas
azad	azad
kavanoz	jar
kilovat	kilowatt
tradhëtoi	elárulta
tradhëtoi	elárult
eksplodim	robbanás
eksplodim	robbantás
statham	statham
osborne	osborne
aladdin	aladdin
sudbury	sudbury
steril	steril
bizkaia	bizkaia
tillman	tillman
marly	marly
primatë	főemlősök
philo	philo
dinosaurët	dinoszauruszok
mbajtes	handler
mbajtes	kezelő
katmandu	katmandu
postera	plakátok
alton	alton
dictionaries	szótár
dictionaries	szótárak
metamorfozë	metamorfózis
kajsi	kajszibarack
hajden	hayden
vandenberg	vandenberg
segway	segway
retro	retro
ess	ess
paranojak	paranoid
paranojak	paranoiás
minami	minami
idioti	idióta
analgesia	fájdalomcsillapítás
cera	cera
domestica	domestica
jetimoren	árvaház
jetimoren	árvaházban
bixhoz	szerencsejáték
chamonix	chamonix
méditerranée	méditerranée
eleminimi	elimináció
eleminimi	megsemmisülés
eleminimi	törlés
vive	vive
sasso	sasso
driscoll	driscoll
pakuptueshëm	felfoghatatlan
pakuptueshëm	érthetetlen
lfp	lfp
boden	boden
bojkoti	bojkott
spartaku	spartacus
ferrante	ferrante
eastman	eastman
kader	kader
quinta	quinta
arborea	arborea
vishi	vis
resnik	resnik
plato	platón
berenson	berenson
pcr	pcr
kuarteti	kvartett
spekullimet	spekuláció
spekullimet	találgatás
spekullimet	spekulációk
spekullimet	spekuláció
trotuari	járdán
trotuari	járda
qafore	nyakláncot
qafore	nyaklánc
qafore	nyakláncok
qafore	nyakörv
palos	hajtogatott
palos	hajtva
lessing	lessing
baballarë	atyák
baballarë	apák
baballarë	apák
kuletë	tárca
kuletë	tárcáját
vigjilencës	éberség
etien	etienne
çantat	táskák
çantat	zsák
çantat	zacskó
çantat	zsákok
çantat	táskák
nove	nove
hohe	hohe
paçi	jó
romer	romer
nervozizmi	idegesség
monstra	szörnyek
aplikoni	alkalmazni
aplikoni	jelentkezz
higjenën	higiéniai
higjenën	higiénia
cabernet	cabernet
haruno	haruno
zjarrfikës	tűzoltó
zjarrfikës	tűzoltó
veqanti	speciálisan
fishekët	pellet
torturën	kínzás
vuani	szenved
jelekun	mellény
damas	damas
lop	tehenet
lop	tehén
syza	szemüvege
syza	szemüveget
syza	szemüveg
syza	szemüveges
syza	poharak
dirac	dirac
parco	parco
palestinezët	palesztinok
rehabilitim	rehab
rehabilitim	rehabilitáció
rehabilitim	rehabilitáció
rehabilitim	rehabilitációs
bettina	bettina
asf	asf
rosita	rosita
cory	cory
gazetaret	újságírók
gazetaret	riporterek
horoskopi	horoszkóp
onda	onda
corinne	corinne
triliona	billió
lares	lares
naha	naha
nxeht	forró
nxeht	hot
nxeht	meleg
nxeht	dögös
satanizmi	sátánizmus
filmimi	felvétel
filmimi	felvételek
citroen	citroen
uizli	weasley
kofsha	comb
anonimiteti	névtelenség
shpifjen	rágalmazás
gleeson	gleeson
bashkeshortore	házasságtörés
horoskop	horoszkóp
klishetë	közhelyek
vlerësoni	értékelje
vlerësoni	értékeli
gaillard	gaillard
kees	kees
lebens	lebens
zëvendëso	helyettesíteni
bashkohuni	csatlakozz
bashkohuni	csatlakozás
bashkohuni	egyesíteni
daria	daria
antonov	antonov
gautier	gautier
annus	annus
lgbt	lmbt
intermedia	intermedia
orioni	orion
malden	malden
papunësinë	munkanélküliségi
papunësinë	munkanélküli
papunësinë	munkanélküliség
arsyetoi	érvelt
patrulla	járőrök
patrulla	őrjárat
patrulla	járőrök
patrulla	járőr
patrulla	őrjárat
fouquet	fouquet
solís	solís
ethel	ethel
supozoni	feltételezem
parregullsitë	szabálytalanság
parregullsitë	szabálytalanságok
osetinë	oszétia
shampanja	pezsgőt
shampanja	pezsgő
wentworth	wentworth
rügen	rügen
sac	sac
libor	libor
diskotekë	diszkó
clichy	clichy
burbon	bourbon
fiori	fiori
sharm	báj
macfarlane	macfarlane
pabazë	alaptalan
furlong	furlong
fabrik	fabrik
ndërtosh	építsünk
ndërtosh	építeni
bremer	bremer
pesticidet	peszticidek
carpathia	carpathia
espada	espada
pabese	hűtlen
wicca	wicca
piceno	piceno
obispo	obispo
zoologji	zoológia
garner	garner
nhk	nhk
efektshmërinë	hatékonyság
efektshmërinë	hatékonysága
efektshmërinë	hatékonyságát
efektshmërinë	hatékonyság
sirene	sellő
bardo	bardo
ananas	ananász
sativum	sativum
rregullatorët	szabályozók
wight	wight
sfungjer	szivacs
planifikues	tervező
oboe	oboa
ndjese	bocsánatkérés
radikalëve	radikálisok
carmichael	carmichael
hapu	nyitva
crick	crick
përfituese	hasznos
përfituese	jótékony
përfituese	előnyös
kartolinë	képeslap
kartolinë	képeslapot
vampirët	vámpírok
paqenë	létező
sab	sab
dinakë	ravasz
vortex	örvény
blla	bla
savannah	savannah
amara	amara
neandertalit	neandervölgyi
arafati	arafat
emaili	email
presbiterian	presbiteriánus
iroquois	irokézek
rezervimi	fenntartás
rezervimi	foglalás
rezervimi	foglalás
qethur	frizura
heathrow	heathrow
tërhiqni	vonzzák
tërhiqni	vonzza
tërhiqni	vonz
krap	ponty
austerlitz	austerlitz
modulus	modulus
merlot	merlot
interpolit	interpol
epilepsi	epilepszia
epilepsi	epilepsziás
hyla	hyla
vespa	vespa
instiktive	ösztönös
intimitetit	intimitás
lain	lain
deen	deen
azilin	menedék
azilin	menekültügyi
azilin	menedékjog
knud	knud
thalia	thalia
mew	mew
daladier	daladier
maldive	maldív
nitrat	nitrát
mola	moly
mola	mola
najloni	nejlon
ngërç	görcs
blend	keverék
saber	saber
shkeputje	torzulás
ilie	ilie
sto	sto
automatizimi	automatizálás
tipu	tipo
marquette	marquette
pkm	pkm
holloway	holloway
gauche	balos
rockabilly	rockabilly
marquee	marquee
courant	courant
patologjik	kóros
kabinetet	szekrények
prospero	prospero
shkemb	szikla
vilma	vilma
rishikimet	értékelések
rishikimet	vélemények
ganges	gangesz
atkins	atkins
dramaturge	dramaturg
paqëndrueshmëri	instabilitás
laramie	laramie
shelton	shelton
barth	barth
joshje	csábítás
marifet	trick
marifet	trükk
marifet	mutatvány
tramway	villamos
shkarkoni	letöltés
shkarkoni	letöltése
humbësit	vesztesek
humbësit	vesztes
habeas	habeas
skuq	fry
indigo	indigo
shrugged	megvonta
zambezi	zambézi
maud	maud
passo	passo
përngjante	hasonlított
antonelli	antonelli
deshifroj	megfejteni
qull	kása
tastaturë	billentyűzet
tibi	tibi
voy	voy
gnosis	gnózis
dobësojnë	gyengítik
ong	ong
cécile	cécile
heroinën	heroin
heroinën	heroint
spekullime	spekuláció
spekullime	találgatás
kuru	kuru
biel	biel
céline	céline
jardin	jardin
feu	feu
zeme	elméleti
zeme	feltételezett
aspiratën	törekvés
sune	sune
urs	urs
goiânia	goiânia
ngopjes	telítettség
galt	galt
amnezi	amnézia
frasier	frasier
instinkti	ösztön
taksapaguesve	adófizetők
godard	godard
markt	markt
inatit	hiszti
inatit	düh
inatit	harag
joao	joão
joao	joao
bachmann	bachmann
smolensk	szmolenszk
tundra	tundra
milingona	hangyák
shaun	shawn
shaun	shaun
lob	lob
xhalutin	góliát
pengim	akadályozása
pengim	akadály
hao	hao
berta	bertha
berta	berta
realizueshme	megvalósítható
realizueshme	kivitelezhető
mcfarland	mcfarland
neurolog	neurológus
kirurgu	sebész
referendume	népszavazások
tay	tay
trashëgimtarin	örökös
mccarty	mccarty
boing	boing
campi	campi
tundim	kísértés
tundim	csábítás
stardust	csillagpor
maron	maron
kendohet	sung
oli	olli
oli	oli
oli	ollie
antrim	antrim
lesli	leslie
kërcimtarë	táncosok
polaroid	polaroid
grote	grote
përulja	engedelmesség
wille	wille
arto	arto
ëmbëltore	pékség
mesto	mesto
gjimnaste	tornász
hajn	tolvaj
bola	bola
pamend	meggondolatlan
pamend	esztelen
pamend	agyatlan
pamend	bolond
pegnitz	pegnitz
trapani	trapani
flux	fluxus
kinski	kinski
gertruda	gertrud
kapëse	tárat
kapëse	tár
polemik	vitatható
polemik	ellentmondásos
polemik	vitatott
abrams	abrams
reperi	rapper
vell	vell
varësie	függőség
ekzaminime	vizsgák
ballard	ballard
hiro	hiro
harbin	harbin
burrows	burrows
radiumi	rádium
penta	penta
paciente	páciens
paciente	türelmes
paciente	beteg
covent	covent
orgazmë	orgazmus
strehimet	szállások
sureale	szürreális
borxhli	eladósodott
përthithjen	felszívódás
malibu	malibu
lote	lotte
skeptrin	jogar
steffen	steffen
zhdukem	eltűnik
pelikanit	pelikán
tatum	tatum
milt	milt
abap	abap
valance	valance
magny	magny
pergjithmon	örökre
pergjithmon	forever
pergjithmon	mindörökké
pergjithmon	örökké
józsef	józsef
lali	lali
chuckie	chuckie
ment	helyesen
lypësit	koldus
lypësit	koldusok
psikiatria	pszichiátria
giddens	giddens
hic	semmi
capa	capa
nikol	nicole
vladivostok	vlagyivosztok
uitman	whitman
turandot	turandot
wav	wav
heinlein	heinlein
bambi	bambi
vik	vic
vaart	vaart
sitges	sitges
jesuit	jezsuita
bangui	bangui
fujitsu	fujitsu
rohr	rohr
krajinës	krajina
amanetet	bízik
haywood	haywood
nicklas	nicklas
qiratë	bérleti
qiratë	bérli
zogjte	brood
zogjte	madarak
nikki	nikki
skizofrenia	skizofrénia
pagani	pagani
teramo	teramo
afterlife	túlvilág
milja	mérföld
rayman	rayman
analizoj	elemezni
sjellshem	udvarias
ministrore	miniszteri
latour	latour
kazim	kazim
marchand	marchand
eklektike	eklektikus
marzio	marcius
helga	helga
appel	appel
dhembi	fáj
dhembi	bántani
dhembi	megsérült
ngrinë	fagyasztva
ngrinë	fagyott
ngrinë	fagyasztott
semmering	semmering
tomsoni	thompson
tutori	oktató
marramendje	szédülést
marramendje	szédülés
marramendje	szédülés
leno	leno
bilbila	síp
sastre	sastre
karavan	karaván
karavan	lakókocsi
peshëngritja	súlyemelés
adin	adi
larsen	larsen
trapp	trapp
tabanin	altalaj
tdi	tdi
tiroideve	pajzsmirigy
necker	necker
bronson	bronson
isotopes	izotópok
mcclure	mcclure
gjinekologjisë	nőgyógyászat
shekhar	shekhar
platte	platte
samanta	samantha
jahn	jahn
haines	haines
mbikqyrë	monitoron
mbikqyrë	monitor
mbikqyrë	felügyelt
mbikqyrë	felügyeli
pushoni	pihenés
pushoni	többi
pushoni	pihenő
komshi	szomszédom
komshi	szomszédok
komshi	szomszéd
specifikoni	meghatározza
leonor	leonor
shembje	összeomlás
kadmium	kadmium
gennady	gennagyij
gaeta	gaeta
hayley	hayley
xhef	jeff
prologu	prológus
marduk	marduk
spermë	sperma
spermë	spermát
spermë	sperma
spermë	ondó
farsi	fárszi
gallegos	gallegos
raimund	raimund
dëshmoni	tanúskodni
dëshmoni	szemtanú
dëshmoni	tanú
shitësin	kereskedő
shitësin	kiskereskedő
acapulco	acapulco
kurthet	csapdák
kurthet	csapdákat
lakmitar	kapzsi
lakmitar	mohó
spalding	spalding
pitbull	flipper
nënvizoi	hangsúlyozta
zod	zod
adeline	adeline
camilla	camilla
toki	talkie
toki	talkie
jes	fehér
rinus	rinus
sensacionale	szenzációs
sensacionale	szenzáció
neeson	neeson
pickens	pickens
suzhou	suzhou
schuyler	schuyler
mashtruesit	csaló
mashtruesit	csalók
mobilizojë	mozgósítani
sondrios	sondrio
avc	avc
demtohet	megrepedt
arkivole	koporsók
arkivole	koporsó
polenta	puliszka
clementi	clementi
mushkë	öszvér
foksi	foxy
afrikanët	afrikaiak
apis	apis
espírito	espírito
rastesi	véletlen
venere	venere
blau	blau
axhendën	menetrend
axhendën	napirend
lorentz	lorentz
stede	stede
silueta	silhouette
mrekullite	csodákat
mrekullite	csodák
polisakaridet	poliszacharid
zorzi	zorzi
evangjelike	evangélikus
pilati	pilátus
arcos	arcos
capilla	capilla
bollek	bőséges
melisa	melissa
ankthet	rémálmok
stavros	stavros
ofendimet	sértés
signora	signora
gto	gto
pokahontas	pocahontas
kovë	vödör
gëlltit	lenyelni
armiqët	ellenségek
armiqët	ellenségei
armiqët	ellenség
intl	intl
shaj	káromkodás
shaj	átok
lier	lier
numidia	numidia
interpoli	interpol
erol	erol
tradhtari	áruló
seljuk	szeldzsuk
wittenberg	wittenberg
përçarëse	megosztó
filips	phillips
hobit	hobbit
hobit	hobbi
hobit	hobbija
bonjakët	árvák
ovarian	petefészek
viq	meghalt
glamour	csillogás
guximtare	bátrak
guximtare	rettenthetetlen
radhen	rang
radhen	rangja
brunner	brunner
kler	clare
kler	claire
korruptive	korrupt
takeshi	takeshi
loki	loki
fifteen	tizenöt
fifteen	fifteen
dhun	apáca
konfirmoni	megerősítés
konfirmoni	megerősítése
konfirmoni	megerősíteni
konfirmoni	megerősítve
juritë	esküdtek
britaniku	brit
engler	engler
zezaku	nigger
bahía	bahía
maclean	maclean
caire	caire
maury	maury
grotius	grotius
ranma	ranma
klorofili	klorofill
olmos	olmos
anarkistët	anarchisták
enceladus	enceladus
doherty	doherty
zemrash	szívtipró
monolit	monolitikus
baballaret	apák
baballaret	keresztszülők
stigmata	stigmák
dench	dench
xiang	xiang
stresuar	feszült
stresuar	hangsúlyozta
stresuar	stresszes
manaus	manaus
pembroke	pembroke
magjine	bűbáj
magjine	varázsige
magjine	varázslat
magjine	varázslatok
rotondo	rotondo
narkoman	drogos
narkoman	függő
xhinët	dzsinn
marston	marston
anglican	anglikán
jangce	jangce
rexhina	regina
perdu	perdu
baronët	bárók
shkaterroje	elpusztítani
mayr	mayr
farkas	farkas
poussin	poussin
debussy	debussy
thonjët	szögek
thonjët	körmök
gjuajtësi	lövész
villalba	villalba
komoditetin	kényelem
komoditetin	kényelmi
atletja	atléta
atletja	sportoló
quayle	quayle
pjerret	döntve
flyer	szórólap
hau	hau
dobro	dobro
csa	csa
amortizator	lökhárító
amortizator	ütköző
bosse	bosse
thoreau	thoreau
djelli	napsütés
djelli	sun
djelli	nap
djelli	napfény
pacifist	pacifista
bess	bess
photographer	fotós
photographer	fényképész
drerët	rénszarvas
layne	layne
bowles	bowles
katrahurë	rendetlen
katrahurë	mocskos
katrahurë	kócos
babilon	babylon
vigna	vigna
mizorive	atrocitások
elfman	elfman
mesoni	tanítsd
mesoni	tanítson
mesoni	tanítani
linder	linder
vakte	étkezés
vakte	ételek
xhazi	jazz
hiroshi	hiroshi
damkë	tollas
belén	belén
gym	edzőterem
posterat	plakátok
hsv	hsv
vanden	vanden
irs	adóhivatal
irs	adóhatóság
barlow	barlow
aloha	aloha
uti	uti
salinger	salinger
collin	collin
criss	criss
enderra	álmodozó
enderra	álmokat
enderra	álmok
enderra	álom
diarreja	hasmenés
dalian	dalian
habitem	meglepett
habitem	meglepő
habitem	meglepve
simferopol	szimferopol
friksuar	rémült
advocaat	advocaat
möbius	möbius
maestra	maestra
axolotl	axolotl
windham	windham
gabi	gabi
brent	brant
brent	brent
carinthia	karintia
plasaritur	repedt
plasaritur	megrepedt
anzio	anzio
malkolm	malcolm
pelerinë	cape
pelerinë	fok
pelerinë	köpeny
cateau	cateau
përktheni	fordítás
përktheni	lefordítani
aziatikët	ázsiaiak
gjenezë	rozsomák
andante	andante
carte	carte
vicus	vicus
kempe	kempe
paradhënie	előleg
paradhënie	előre
ravensburg	ravensburg
trashigim	örökség
trashigim	örökség
qelsa	kulcs
qelsa	kulcsokat
qelsa	kulcsok
bjond	szöszi
postimi	poszt
postimi	posta
postimi	post
postimi	bejegyzést
postimi	bejegyzésre
postimi	bejegyzés
postimi	közzététel
tarsus	tarsus
calvus	calvus
arriva	arriva
griselda	griselda
rekrut	újonc
aldershot	aldershot
lucrezia	lucrezia
transportuesi	fuvarozó
transportuesi	szállító
transportuesi	hordozó
porosite	rendelt
porosite	elrendelt
fustane	ruhák
fustane	ruhákat
hititët	hettiták
famshmes	előkelőség
hannu	hannu
gotfrid	gottfried
nostradamus	nostradamus
zirkoniumi	cirkónium
spee	spee
poti	poti
itanium	itanium
rrëmbyesit	emberrablók
darvinizmit	darwinizmus
kajak	kajak
e^x	e^x
zang	zang
milner	milner
milky	tejes
milky	milky
tumblr	tumblr
wyman	wyman
regie	regie
astrofizikani	asztrofizikus
itinerare	útvonalak
hammad	hammad
wurz	wurz
vagon	szekér
vagon	kocsi
vagon	szekeret
lufthansa	lufthansa
argëtohen	szórakoztatta
baxho	bendzsó
homoseksualë	melegek
vino	vino
mages	mágusok
panterat	párducok
cmr	cmr
makino	makino
hause	hause
deklarime	kimutatások
deklarime	állítások
deklarime	nyilatkozatok
madhëri	fenség
madhëri	felség
madhëri	fenség
banditëve	banditák
pentagon	pentagon
përgatisni	előkészítő
likes	kedvel
likes	szereti
likes	kedveli
bulli	zsarnok
parashikoj	megjósolni
mais	mais
maseru	maseru
atta	atta
belgjik	belgium
telford	telford
alpen	alpen
vrisni	megölni
vrisni	ölj
shifer	schiffer
timishoara	temesvár
heroj	hősök
ues	wes
kamboxhian	kambodzsai
gresham	gresham
mckean	mckean
vilas	vilas
hekata	hekaté
mobiljet	bútorok
mobiljet	bútor
krebs	krebs
hafnarfjörður	hafnarfjörður
simulimi	szimuláció
alkoholi	alkoholos
alkoholi	alkoholt
alkoholi	alkohol
hanne	hanne
taliban	tálib
taliban	tálibok
autokolona	konvoj
gjerdani	nyakláncot
gjerdani	nyaklánc
sake	szakét
sake	kedvéért
cfardo	mindegy
ngrijë	fagy
stivën	steven
corti	corti
stepeve	sztyeppe
arden	arden
curly	göndör
sammut	sammut
perle	perle
perle	ékszer
perle	jewel
región	región
patok	gúnár
drayton	drayton
bendigo	bendigo
rruaze	gyöngy
xho	gio
xho	joe
sacre	sacre
alesi	alesi
përuljen	alázat
nensi	nancy
casale	casale
kapni	kapás
kapni	elkapni
kapni	fogás
