年	godina
克里姆林宮	kremlja
噩夢	košmar
細胞質	citoplazma
伯爾尼	bern
拼湊	patchwork
寶塔	pagoda
膠質	želatin
氣象學	meteorologija
巴貝多	barbadosa
達喀爾	dakar
拳手	bokser
拳手	borac
瘋了	ludi
瘋了	lude
瘋了	lud
瘋了	ludo
純純	čisti
純純	čisto
純純	čista
刺繡	vez
外傷	trauma
藥水	napitak
獨眼龍	kiklop
否決權	veto
接住	uhvati
墓誌銘	epitaf
仇視	mržnja
仇視	mržnjom
仇視	mržnje
結核病	tuberkuloze
蜂鳥	kolibri
釤	samarij
胳膊	ruka
悍馬	hummer
爆米花	popcorn
瀋陽市	shenyang
壯舉	feat
送貨	isporuka
送貨	isporuke
番紅花	šafran
吐司	toast
內疚	krivice
內疚	krivicu
膠帶	traka
民團	osvetnik
胎盤	placente
陰離子	anion
面談	intervju
面談	intervjue
鄰里	naselje
袖子	rukavima
無神論者	ateiste
無神論者	ateist
銪	europij
地心引力	gravitacija
沖洗	flush
附表	raspored
無名氏	anonimno
魔羯座	jarac
罪孽	grijeha
罪孽	grijeh
罪孽	grijeha
罪孽	grijesi
罪孽	grijehe
壹岐	iki
拐杖	cane
口紅	karmin
各層	slojeva
各層	slojevi
摩加迪沙	mogadiš
拖拉機	traktora
鼬鼠	weasel
沼澤地	močvara
證言	svjedočenja
證言	svjedočenje
巴豆	croton
押金	depozita
人猿	majmun
人猿	apes
誘騙	namamili
鑽探	bušenja
焦油	tar
旗子	zastava
旗子	zastave
電子計算機	računari
沈默	tiha
沈默	tišina
掩體	bunker
掩體	bunkera
腎上腺	nadbubrežna
貯存	skladištenje
貯存	skladište
講課	predavanja
講課	predavanje
房地	prostorije
房地	prostorija
包租	povelja
包租	chartered
蓋世太保	gestapo
辯證	dijalektika
釘子	noktiju
腹膜	peritonealna
手續費	takse
手續費	naknadu
手續費	naknada
手續費	naknade
乳製品	mliječnih
乳製品	mliječni
洋娃娃	lutke
欽佩	divljenje
互助會	bratstvo
遊民	hobo
睡蓮	ljiljani
睡蓮	ljiljanima
紅利	bonus
時髦	funky
離合器	kvačila
鍀	tehnecij
敵手	suparnik
雲母	mica
籃子	korpe
雙唇	usne
雙唇	usana
銻	antimon
馴鹿	irvasi
創造性	kreativnost
創造性	kreativne
創造性	kreativna
創造性	kreativno
創造性	kreativni
斷線	isključen
錇	berkelij
偽科學	pseudonauka
謙卑	humble
叛國罪	izdaju
含羞草	mimosa
皮帶	pojas
小指	pinky
謙虛	skromnosti
謙虛	humble
謙虛	skroman
信譽	kredibilitet
信譽	ugled
強項	jakih
纖維素	celuloza
遊蕩	luta
餵養	dodavajući
台階	korak
鈇	flerovij
嘶	hiss
菠菜	špinat
悄悄地	tiho
煮沸	ključanja
地契	djelo
豆類	grah
毒癮	ovisnost
雷管	detonator
薯條	cips
漿果	bobica
漿果	berry
糖原	glycogen
手淫	masturbacija
睪丸	testisi
睪丸	testisi
碳氫化合物	ugljikovodici
申請書	primjenu
申請書	aplikacija
申請書	prijavu
申請書	prijavi
申請書	aplikativni
申請書	prijave
申請書	aplikacije
申請書	prijave
潛水員	ronilac
內分泌	endokrini
公平性	pravednosti
禁閉	confinement
救生員	spasilac
框框	okvir
楊柳	willows
累了	umoran
科倫坡	colombo
責怪	krive
最壞	najgori
最壞	najgore
保費	premium
粗魯	nepristojan
聖詩	psalm
耗散	disipacija
面紗	veo
跛	limp
撫慰	udobnost
誓詞	zakletva
木筏	splav
胸膛	grudi
小菜	jelo
彎彎	yarra
米妮	minnie
敗血症	sepsa
白樺	birch
腓骨	fibula
釙	polonij
謎語	zagonetka
詩意	poetsko
碳化物	carbide
逗號	comma
逗號	commas
簧片	trska
簧片	reed
沈沒	potonuo
流離失所	raseljenih
算盤	abakus
疏漏	emitujući
蘆薈	aloe
瓊脂	agar
判斷力	sud
判斷力	sudnji
鼓聲	drums
偏執	paranoidna
偏執	paranoja
猿猴	apes
藥理	farmakologija
塌方	klizište
貓王	elvis
胡蘿蔔	mrkva
打賭	ulog
打賭	opkladu
電解質	elektrolit
營房	kasarnu
營房	kasarne
營房	kasarni
營房	kasarna
痴迷	opsesija
痴迷	opsesije
痴迷	obsessed
週數	sedmica
朱麗葉	julija
腳印	tragova
草叢	trava
草叢	grass
草叢	trave
草叢	travi
草叢	travu
掃描器	skeneri
瀰漫	difuzna
鑽孔	bušenja
船艙	kabine
船艙	kolibe
整潔	uredno
獎杯	trophy
獎杯	trofej
獎杯	trofeji
樹冠	nišana
哎呀	ups
露水	dew
增值稅	pdv
增值稅	vat
咕嚕	gollum
酒鬼	pijanica
聚合酶	polimeraza
警徽	badge
污點	mrlje
污點	stain
手風琴	harmonika
鈀	paladij
押韻	rhymes
貧瘠	nedaleko
強制執行	sprovođenje
強制執行	provođenje
嗓子	grlo
嗓子	grla
嗓子	glas
育種	uzgojem
食慾	apetita
碧瑤	baguio
孔徑	aperture
慢跑	trčanjem
女同志	lezbijka
邊框	granica
邊框	granica
必需品	essentials
新陳代謝	metabolizam
新陳代謝	metabolizma
同謀	saučesnik
傢具	namještaj
痴情	infatuation
聖歌	himna
齋戒	post
站著	stand
汽油彈	napalm
閒暇	rekreativnih
魚種	vrsta
尼科西亞	nikozija
幫會	kluba
絲襪	čarape
採礦業	rudarstvo
串列	serijske
串列	serijski
串列	serijskog
串列	serijska
斷頭台	giljotina
僅供參考	fyi
硫酸鹽	sulfat
賴索托	lesota
認領	ustvrdio
認領	preuzela
認領	tvrdili
認領	tvrdio
認領	tvrde
認領	tvrdnju
辛迪加	sindikatima
辛迪加	sindikat
辛迪加	sindikata
拂曉	dawn
拂曉	zore
拂曉	zora
反托拉斯	antitrust
偷看	peek
蒙古包	yurt
靈敏度	osjetljivost
雜項	razni
寄養	foster
寄養	gajenja
鋨	osmij
藍芽	bluetooth
時辰	sat
華爾茲	valcer
紫羅蘭	violet
紫羅蘭	ljubičice
水電站	brana
東山再起	povratak
腦膜炎	meningitis
鋯	cirkonij
韌性	otpornost
韌性	otpornosti
衣櫃	preparata
赤足	bosa
胃口	apetita
伯利恆	bethlehem
兵卒	pješak
罐裝	canned
有機體	organizam
有機體	organizma
有機體	organizmi
有機體	organizme
傷疤	ožiljaka
大霧	magla
獨裁政權	diktatura
魚兒	ribe
氣喘	astmu
馴服	taming
馴服	tame
酸味	kisela
恍惚	trance
峰峰	vrhunac
峰峰	peak
痴呆	demencija
擔子	teret
鼓膜	bubnjić
決算	računa
成百上千	stotine
臭蟲	bag
臭蟲	buba
臭蟲	bug
臭蟲	baje
鉍	bizmut
鯰魚	som
關機	gašenje
臟	prljavi
腦炎	encefalitis
訂戶	pretplatnika
罪過	grijeha
罪過	grijeh
泥巴	blato
更年期	menopauze
更年期	menopauza
手心	palms
多雲	cloudy
皺紋	bora
皺紋	bore
忙著	zaposlen
忙著	zauzeta
忙著	zauzet
七月份	jula
七月份	juli
蠱惑	compulsion
上訪	peticiju
輸家	loser
包容性	uključenje
蛋黃	žumance
至高無上	nadmoć
越野賽	bmx
鐵鍊	lanaca
鐵鍊	lancima
搖動	rocking
拜拜	baj
拜拜	bye
探照燈	searchlight
許諾	obećava
許諾	obećanja
許諾	obećanje
膚淺	plitkih
做夢	san
做夢	sna
做夢	dream
做夢	snu
敬酒	toast
試點	pilot
手鐲	narukvice
穩住	stalan
穩住	postojan
熨斗	irons
鏷	protaktinij
政界人士	političari
阿武	takeshi
長袍	ogrtač
公訴	optužnica
公訴	optužnici
吃醋	ljubomoran
矮子	kratki
義氣	bratstvo
硝酸鹽	nitrat
億萬富翁	milijarder
億萬富翁	milijardera
成就感	ispunjenje
打火機	lahke
食蟻獸	mravojed
供詞	priznanja
桂皮	cimet
烤箱	peći
烤箱	peć
烤箱	pec
塵土	prašine
塵土	prašina
塵土	prašinu
嚇人	scary
判罪	uvjerenja
判罪	osude
鼴鼠	mol
入世	pristupanje
多才多藝	višenamjenski
多才多藝	svestrani
強迫性	compulsion
核可	odobravanje
核可	odobrenje
勢頭	zamajac
汽車旅館	motela
鬥牛士	matador
美洲獅	puma
癱	paralizu
雲杉	smrča
千卡	kcal
幻燈片	slideshow
隨身聽	walkman
貧民區	geto
十進位	decimalna
製成品	proizvodi
食管	oesophagus
姨媽	tetka
姨媽	tetka
編目	katalog
動蕩	previranjima
動蕩	previranja
天鵝絨	velvet
勞頓	lawton
被綁	vezane
被綁	vezao
戲服	kostim
箭號	strela
偏轉	odvlačenje
脫軌	prekidom
旅費	putovanje
長生不老	besmrtnost
越野車	suv
鞋匠	shoemaker
定居點	naselje
定居點	naselja
女權主義	feminizam
女權主義	feminist
薩那	sana
微波爐	mikrotalasno
膽汁	žuč
罪惡感	krivice
罪惡感	krivicu
巴馬科	bamako
酸酸	kisela
針織	knitting
核反應堆	reaktor
鞋類	obuće
最糟	najgori
最糟	najgore
先決條件	preduslov
先決條件	preduslovi
先決條件	preduslova
先決條件	preduslov
點字	braille
施肥	đubriva
施肥	oplodnju
枕骨	occipital
公設	postulate
秒數	sekundi
武庫	arsenal
稿子	rukopis
撥號	dial
溢價	premium
血跡	krv
多氯聯苯	pcb
鴻溝	podjele
鴻溝	podijeli
籠子	cage
胡蘿蔔素	karoten
被子	deka
庸俗	latina
鋼絲	žica
晚飯	večera
晚飯	večeru
晚飯	večere
懦夫	coward
直腸	rektum
壁壘	barijere
壁壘	barijera
沙沙	saša
本體論	ontologija
示警	upozorenja
皮層	korteks
蚱蜢	skakavac
蚱蜢	skakavaca
創業者	preduzetnik
陰天	cloudy
皮炎	dermatitis
唇膏	karmin
毛細管	kapilare
長處	jakih
長處	prednosti
鴨嘴獸	platypus
毛額	bruto
頹廢	dekadencije
把戲	trik
帳單	račune
帳單	novčanice
帳單	bills
鏑	disprozij
蟲子	baje
髖	hip
數數	računaju
數數	grof
數數	broji
匯編	compilation
鐿	iterbij
燒酒	soju
不均衡	neujednačen
伯母	tetka
脾臟	slezena
沾染	kontaminacija
凝視	plavnice
預兆	omen
鋼筆	pen
鋼筆	pero
鋼筆	hemijsku
鋼筆	pera
利害關係	ulozi
阪本	sakamoto
索賠	tvrde
索賠	tvrdnju
口譯	prevodilac
口譯	tumačenje
桑給巴爾	zanzibar
人工授精	oplođenje
人工授精	oplodnju
顴骨	jagodice
禍害	pošasti
山雞	kokoška
間歇	interval
吉普賽	cigani
吉普賽	cigana
㹴	terijer
銦	indij
寡頭	oligarhija
載荷	payload
驢子	magarac
皰疹	herpes
登記處	registar
肥胖症	gojaznost
輪換	rotacija
水蛭	leech
蓖麻	kastor
超聲波	ultrazvuk
誹謗罪	klevetu
板牙	mater
穀類	žitarice
權衡	težak
吸管	straw
袖口	lisičine
明細	slom
文盲率	nepismenost
祝願	želje
祝願	želi
沙文主義	šovinizam
四月份	april
轉帳	transfer
轉帳	prijenos
端莊	skromnosti
保險費	premium
保險費	osiguranje
保險費	osiguranja
可讀	readable
貞操	čednosti
大動脈	aorta
外僑	strancima
諧波	harmonijski
燕麥	zob
燕麥	avena
鰐	crocodile
眨	blink
鎶	kopernicij
縮水	smanjuje
鬆動	slobodi
理髮	barber
復蘇	oporavak
復蘇	oporavka
復蘇	oživljavanje
復蘇	preporod
圖紙	crtežima
圖紙	crteži
青光眼	glaucoma
瓷磚	pločica
瓷磚	tiles
釹	neodij
鱒魚	pastrmka
僵屍	zombie
僵屍	zombies
運費	teretni
運費	otpreme
買東西	kupovinu
養老金	penzije
養老金	penzija
養老金	penzije
腹水	ascites
手雷	bombu
手雷	granata
衣櫥	preparata
心電圖	ekg
長臂猿	gibbon
賣方	sellers
賣方	prodavac
衛生棉	tampon
唱詩班	hor
指南針	kompas
八月份	august
內羅畢	nairobi
鵯	bulbul
巨蟒	python
發射機	predajnika
母雞	hen
孔雀石	malahit
局外人	autsajder
游標	kursor
送禮	darova
影象	imidžu
影象	imidž
影象	slika
填料	popunjavaju
謙遜	humble
田間	polja
佇列	queue
輔導員	savjetnik
間歇泉	gejzir
甘藍	kale
餡餅	pita
黃鼠狼	weasel
失業者	nezaposlenih
失業者	nezaposleni
斜視	strabizam
聲名狼藉	zloglasni
食糖	šećer
泡沫塑料	stiropora
窪地	depresije
狂歡節	karneval
泡芙	puff
藥丸	pilula
藥丸	tableta
乾草	hay
塊莖	gomolj
苔原	tundra
犢	tele
磚頭	cigli
磚頭	cigla
口渴	žedan
花椰菜	brokula
狂躁	manic
滑雪板	snoubording
滑雪板	snowboard
頭暈	dizzy
畫布	platna
畫布	platno
掙	stiču
恫嚇	zastrašivanja
芫荽	korijander
蘆筍	šparoga
眩暈	vrtoglavice
眩暈	vrtoglavica
恩澤	uspjeti
凸輪	cam
騾	mule
閃電戰	blitzkrieg
沈積	taloženjem
沈積	sedimenata
長椅	klupi
長椅	klupa
清潔劑	deterdžent
十月份	oktobar
凸面	konveksna
飛毛腿	scud
飛毛腿	ubrzano
海盆	nizija
織機	obimnije
叉子	fork
古柯	koka
古柯	coca
堆肥	kompost
熟語	idiom
聽著	slušaj
軟糖	fudge
凶案	ubistva
絕熱	adijabatski
單方	jednostrana
單方	jednostrane
單方	jednostrano
拼貼	kolaž
瑣事	kvizu
虛無主義	nihilizam
弄臣	jester
生鏽	babica
頭疼	glavobolje
頭疼	glavobolja
吉普賽人	cigani
吉普賽人	cigana
硼砂	boraks
卡特爾	kartel
污垢	dirt
製造廠商	proizvođač
過渡性	prijelaznog
冷冷	hladno
折舊	depreciated
逆差	deficit
與世隔絕	izolacija
與世隔絕	izolaciju
與世隔絕	izolacije
與世隔絕	izolovano
與世隔絕	izolirani
與世隔絕	izolovana
ð	eth
二分法	dihotomija
輪班	pomak
氯霉素	hloramfenikol
支點	pivot
支點	fulcrum
狂喜	rapture
狂喜	ekstazi
鈰	cerij
虛榮	vanity
分期付款	rate
錘子	čekić
燈具	lampe
午飯	ručak
騎手	jahači
從屬關係	pripadnost
不作為	emitujući
依賴性	zavisnosti
依賴性	zavisnost
依賴性	zavisnost
娃娃臉	babyface
體面	pristojan
榆樹	elm
賓果	bingo
香皂	sapun
六月份	juni
臍帶	moždina
臍帶	moždine
鐨	fermij
縫紉	šivanje
試演	audicije
試演	audiciji
滾筒	roller
打雷	grom
腦子	mozak
腦子	mozak
鐵砧	nakovanj
籬笆	ograde
籬笆	ograda
領結	tie
專論	monographs
專論	monografija
五月份	maj
裝訂	obavezujuća
烝	susumu
客觀性	objektivnost
花環	vijenac
花環	vijenca
隨員	ataše
蔓生	širenje
低血壓	hipotenzija
黃疸	žutica
泥漿	blato
前哨站	ispostava
扎實	čvrsto
扎實	čvrste
類人猿	apes
腳步聲	tragovima
無憂無慮	bezbrižan
累進	progresivni
毯子	deka
懸念	napetost
ō	omega
暖氣	zagrijava
黏黏	sticky
工頭	foreman
重擔	teret
指頭	prst
特價	specials
殘渣	ostataka
鑽井	bušenja
九月份	septembar
自願性	dobrovoljnoj
自願性	dobrovoljnu
自願性	dobrovoljne
自願性	dobrovoljnog
無痛	bezbolan
叛亂份子	pobunjenicima
叛亂份子	pobunjenici
叛亂份子	pobunjenika
準備金	rezervi
準備金	rezerve
準備金	rezerva
緘默	tišina
未決	neriješenim
減法	subtraction
鱘魚	sturgeon
揮手	talas
鉸鏈	ovise
瀰漫性	difuzna
黃油	tirić
黃油	putera
君主政體	monarhija
撫育	odgoja
撫育	odgoj
驗屍官	patologa
道德觀	moral
道德觀	morala
無能力	nesposobnost
無能力	nemogućnosti
貞潔	čednosti
霓虹燈	neon
蓋章	pečat
相輔相成	komplementarni
試金石	touchstone
熔爐	peć
熔爐	crucible
熔爐	peći
襯衣	dres
試用期	uslovna
試用期	uslovno
抹布	briše
退役軍人	veterana
史冊	annals
節假日	praznici
節假日	praznike
節假日	praznika
暴發	epidemija
馬戲	cirkus
更寬	širi
更寬	širih
更寬	širem
更寬	šire
更寬	široj
木樁	kolac
鐵絲	žica
三重唱	trio
鏈條	lanaca
鏈條	lancima
鏈條	lanac
偽善	licemjerje
痴呆症	demencija
激進份子	radikali
繼電器	štafeta
紗布	gaze
節食	ishrana
旋鈕	knob
金剛石	dijamant
直升飛機	helikopter
直升飛機	helikoptera
鳴叫	tweet
鷓鴣	partridge
覆盆子	malina
覆盆子	malina
爛攤子	mess
胃炎	gastritis
雜食	svežderi
竊賊	bicikla
耳鳴	tinitus
悔過	pokajanje
銠	rodij
精疲力竭	iscrpljene
殘局	endgame
陰囊	skrotum
年鑒	godišnjak
年鑒	almanah
叛亂分子	pobunjenicima
叛亂分子	pobunjenici
叛亂分子	pobunjenika
叛亂分子	pobunjenika
沼氣	metan
蠶絲	svile
一巴掌	šamar
卷毛	curly
小費	savjeta
小費	vrh
勞力士	rolex
沈重	heavy
沈重	teški
沈重	težak
沈重	teška
沈重	teške
蚊蟲	komarac
說書人	pripovjedač
乘數	multiplier
偏頭痛	migrena
無線電廣播	radio
粉筆	krede
單身漢	bachelor
除草劑	herbicide
噪聲	buke
出口商	izvoznici
出口商	izvoznika
出口商	izvoznik
鳥兒	ptice
殘留物	ostataka
殘留物	ostaci
腹壁	abdominalna
籃板球	protivnapada
奶媽	nana
呼氣	dah
毛孔	pora
毛孔	pore
降壓	bak
病蟲害	pest
病蟲害	štetočine
貨架	police
湯頭	tonto
競價	aukcija
做飯	cook
𨭆	hasij
信士	vjernika
信士	vjernici
銩	tulij
香芹	peršun
成堆	gomile
鵝卵石	kamenčić
甄別	prikazivanje
釕	rutenij
涼鞋	sandal
銷魂	ekstazi
違禁	zabranjeno
標量	skalar
振蕩	osciliranje
雙胞	blizanac
苗條	slim
紙巾	tkiva
紙巾	tkivo
消費量	potrošnja
消費量	potrošnju
避孕藥	pilula
歸檔	arhiv
𨭎	siborgij
漁網	nets
悲嘆	lament
款額	iznose
款額	iznosi
款額	količina
款額	iznos
粉刺	akni
歡呼聲	živjeli
對口	kolegom
猩紅	grimizu
王八蛋	gade
項鏈	ogrlicu
地物	karakteristike
夜鶯	nightingale
鉿	hafnij
陰唇	labia
被壓迫	potlačeni
主治醫生	prisustvovali
主治醫生	pohađa
醜八怪	ružan
黑麥	raž
鎮靜劑	sedativ
粗鄙	oštrodlaki
立足點	uporište
腹膜炎	peritonitis
馬廄	stabilno
馬廄	stabilna
馬廄	stabilan
麻醉劑	anestezije
調色盤	paleta
顛簸	bumps
訃告	obituary
馬蹄鐵	potkovica
警笛	sirena
強姦罪	silovanje
回旋曲	rondo
原生動物	protozoa
飢饉	glad
啓示	otkrovenje
凶殺案	ubistva
草裙舞	hula
結餘	mjerilo
結餘	bilans
明膠	želatin
別針	pin
弱視	ambliopija
喧囂	prevara
牙齦	desni
加冕典禮	krunisanje
耳膜	opne
花臉	pruge
勾勾	kuka
螢石	fluorit
山溝	klanac
利尿劑	diuretik
心絞痛	angina
反胃	mučnina
遺贈	nasljedstvo
遺贈	legacy
遺贈	naslijeđe
幾率	šanse
寡頭政治	oligarhija
同義字	synonym
同義字	synonyms
誠人	makoto
癡呆症	demencija
色彩繽紛	šarena
殘餘物	ostataka
蟲害	infestacija
蟲害	pest
蟲害	štetočine
蟲害	štetočine
腸子	crijevo
過氧化物	peroksid
攤牌	obračun
騾子	mule
肺氣腫	emfizem
匪幫	gangsta
管弦樂隊	orkestar
管管	cijev
稱贊	pohvala
稱贊	pohvale
馬拉開波	maracaibo
盧薩卡	lusaka
等離子體	plazma
等離子體	plazme
貞節	čednosti
聘禮	miraz
鳥糞	guano
樹液	sap
烤爐	peć
烤爐	pec
平行四邊形	paralelogram
椎骨	pršljenova
纜繩	kabla
內科醫生	ljekar
噴氣機	jets
始終如一	dosljedan
彈坑	kratera
發呆	daze
唯心主義	idealizam
面糊	batter
撒尿	pee
蚊帳	nets
偏執狂	paranoidna
偏執狂	paranoja
招待會	prijem
羊皮紙	pergament
睪酮	testosteron
密件	bcc
答復	odgovor
腹脹	nadutosti
腹脹	nadutost
虛張聲勢	bluff
挨餓	gladi
睡魔	sandman
藍藻	cijanobakterije
落潮	ebb
獵狗	gonič
強姦犯	silovatelj
吉卜賽人	cigani
吉卜賽人	cigana
掃盲	nepismenost
掃盲	pismenost
進退兩難	dilemu
忘恩負義	nezahvalan
受壓迫	potlačeni
耗子	pacova
釓	gadolinij
皮夾	novčanik
面面	noodles
裝運	isporuke
磨刀石	whetstone
紀律處分	discipline
泳者	plivača
辦事員	službenike
辦事員	službenik
感嘆詞	uzvici
直直	pravo
痔瘡	hemoroidi
汞合金	amalgam
譫妄	delirij
乳溝	kalavost
魂靈	duhovi
帳蓬	šator
週轉	preokret
漂白劑	bleach
贊美	pohvala
贊美	pohvale
藥片	tableta
藥片	pilula
獨角戲	monolog
蛋黃醬	mayo
蛋黃醬	majoneza
亞馬孫	amazon
乾爹	kum
乾爹	kume
厚厚	gusta
竊案	provala
闌尾炎	appendicitis
閃閃發光	sija
閃閃發光	blista
桉樹	eukaliptus
䱵	typus
霸權主義	hegemonije
利他主義	altruizam
貸方	lender
貸方	kreditori
貸方	kreditorima
貧血症	anemija
超高頻	uhf
人本主義	humanističkih
人本主義	humanizam
斧子	sjekira
存根	stubs
結膜炎	konjunktivitis
發薪	plate
胸針	bros
具體地說	konkretno
具體地說	tačnije
麥片	žitarice
熏肉	bacon
無記名	nosilac
牛犢	tele
棉質	pamuk
渙散	lax
鰥夫	widowers
黑貂	sable
官僚主義	birokratije
打哈欠	zijevanje
攪拌機	mikser
鐒	lorensij
鋸子	vidio
刮刀	britva
辰砂	cinabarit
殉難者	šehida
殉難者	šehid
鼻竇	sinus
尺子	vladar
鈧	skandij
魚餌	mamaca
乾草堆	haystack
軟軟	meka
軟軟	meku
過敏症	alergija
美央	mio
毛坯	gruba
嘖	tsk
化驗室	laboratoriji
化驗室	laboratorija
滴滴涕	ddt
聽診器	stetoskop
背信棄義	izdaju
預支	plasirao
盲腸炎	appendicitis
西紅柿	paradajz
西紅柿	paradajz
魯濱遜	robinson
鎇	americij
鎿	neptunij
上灘	bund
移徙	migracije
移徙	migracija
像片	foto
像片	fotografija
像片	fotografije
像片	fotografija
像片	pictures
像片	slike
復賽	revanš
薪給	plate
晴雨表	barometar
甕城	bastion
鉺	erbij
人工流產	pobačaj
小勇	isamu
抵償	zadovoljstvo
麵筋	gluten
壞疽	gangrena
賬單	račune
賬單	novčanice
賬單	bills
口譯員	prevodilac
香檳酒	champagne
十進位制	decimalna
質押	obećanje
一元論	monizam
壁櫥	preparata
順時鐘方向	kazaljke
抗毒素	antitoksin
鋱	terbij
滅失	gubitak
白蠟	kalaja
斷肢	amputacija
洗洗	wash
響鈴	ring
響鈴	prsten
皮條客	pimp
鐠	prazeodij
請柬	pozive
債權國	povjerioci
