категорија	categorie
продолжување	verlenging
продолжување	uitbreiding
бргу	snel
бргу	snelle
бргу	vlug
бргу	snel
бргу	vasten
бргу	snelle
бргу	fast
еди	eddie
еди	eddy
еди	edi
еди	eddy
расказ	verhaal
расказ	story
канчелара	cancellara
патувања	reist
патувања	reizen
патувања	reis
патувања	trips
долен	lager
долен	lagere
долен	bodem
долен	onderkant
долен	bottom
лоциран	gelokaliseerd
максимална	maximale
максимална	maximaal
максимална	maximum
детски	kinderachtig
детски	kinderlijk
детски	kinderlijke
детски	kinderachtige
заслуги	verdiensten
заслуги	merites
заслуги	verdiensten
заслуги	verdienste
последни	laatste
цевка	pipe
цевка	pijp
тврдења	claims
тврдења	vorderingen
тврдења	beweringen
бин	bin
бин	bean
бин	boon
бин	boontje
георгиев	georgiev
единаесет	eleven
единаесет	elf
врти	draaien
врти	spin
врти	draait
врти	spint
бик	stier
бик	taurus
бик	stier
бик	bull
били	billy
били	billie
диего	diego
чаплин	chaplin
антика	antiek
антика	antieke
антика	antiquiteiten
антика	antiek
антика	oudheid
кабел	kabel
фреквенции	frequenties
обични	gewone
гледање	bezichtiging
гледање	bekijken
гледање	kijken
модерен	modern
модерен	moderne
претвора	converteert
психолошки	psychologische
психолошки	psychologisch
психолошки	psychologisch
бон	bonn
бон	bon
потпишувањето	ondertekenen
потпишувањето	ondertekening
нигерија	nigeria
папуа	papoea
доминантна	overheersende
доминантна	dominante
доминантна	dominant
хил	heuvel
хил	hill
издавач	uitgeverij
издавач	uitgever
воведена	introduceerde
воведена	ingevoerd
воведена	geïntroduceerd
ветер	wind
делајл	delisle
јамајка	jamaica
леопард	luipaard
вероисповед	denominatie
бруто	gross
бруто	bruto
лутер	luther
пресметува	bereken
пресметува	berekenen
фејсбук	facebook
квебек	quebec
амбасада	ambassade
масачусетс	massachusetts
народните	folk
даблин	dublin
работно	job
работно	baan
работно	werk
работно	arbeid
работно	werken
рајан	ryan
валенсија	valencia
остин	austen
остин	austin
комунисти	communisten
крајна	ultieme
крајна	ultimate
гостин	gast
кеш	kesh
кеш	cache
кеш	cash
хусеин	hussein
хусеин	hoessein
истрага	sonde
истрага	onderzoek
соби	kamers
холивуд	hollywood
арм	arm
инфекции	infecties
пердуви	veren
технолошки	technologische
технолошки	technologisch
трансформација	transformatie
трансформација	transformatie
трансформација	transformeren
прозорец	venster
прозорец	raam
почнаа	begonnen
почнаа	gestart
почнаа	begon
почнаа	opgestart
одговорил	antwoorden
мускули	spieren
мускули	spieren
мускули	spier
произлегуваат	stengel
произлегуваат	stam
ревизија	audit
ревизија	controle
ревизија	revisie
ревизија	herziening
пештера	grot
негативен	negatieve
негативен	negatief
конструкции	constructies
конструкции	constructies
ослободува	bevrijdt
хор	koor
роб	rob
роб	beroven
роб	slaaf
роб	slaven
роб	slavin
рачно	handmatige
рачно	manueel
рачно	handleiding
рачно	handmatig
рачно	handboek
рачно	manueel
рачно	handmatig
чист	puur
чист	zuiver
чист	pure
чист	zuivere
чист	schoon
чист	proper
чист	schoonmaken
чист	clean
одговорна	verantwoord
одговорна	verantwoordelijke
одговорна	verantwoordelijk
злоупотреба	misbruik
злоупотреба	misbruik
злоупотреба	mishandeling
злоупотреба	misbruiken
алберто	alberto
шампионат	kampioenschap
повикува	roeping
повикува	bellen
циклуси	cycli
комнин	komnenos
даре	durf
даре	durven
седмата	zevende
седмата	seventh
здруженија	associaties
здруженија	verenigingen
ренесанса	renaissance
имигранти	immigranten
имигранти	migranten
одржаа	geënsceneerd
казни	sancties
казни	boetes
казни	straffen
казни	straffen
казни	zinnen
казни	vonnissen
казни	bestraffing
казни	straf
казни	straffen
казни	boetes
казни	geldboetes
казни	boeten
штутгарт	stuttgart
зеленчук	groente
зеленчук	plantaardig
зеленчук	groenten
зеленчук	groente
зеленчук	groenten
плодови	vruchten
плодови	fruit
додаток	toevoeging
додаток	optellen
додаток	addendum
додаток	supplement
додаток	toeslag
додаток	aanvulling
гарда	garde
гарда	bewaker
контакти	contacten
контакти	contactpersonen
зависни	afhankelijke
зависни	afhankelijk
сними	geregistreerd
сними	opgenomen
сними	genoteerd
еколошки	ecologisch
еколошки	ecologische
еколошки	ecologisch
апликација	aanvraag
апликација	toepassing
апликација	applicatie
апликација	app
емиграција	emigratie
скок	jump
скок	spring
скок	springen
скок	sprong
скок	sprong
лизгање	skaten
лизгање	schaatsen
спречување	voorkomen
спречување	voorkomen
спречување	voorkom
спречување	voorkoming
спречување	preventie
придонесува	bijdragende
