το	на
φαρυγγίτιδα	фарингитис
φινκ	финк
κουμάνοι	кумани
καρταχένα	картагена
κουένυα	квења
επινεφρίνη	епинефрин
επινεφρίνη	епи
λορένα	лорена
κάνωπος	canopus
γκρόσμαν	гросман
συντονισμένα	координиран
συντονισμένα	координирани
συντονισμένα	координирана
αϊκίντο	аикидо
ινδονήσιοι	индонезијци
αβελίνο	авелино
σιωπηλό	неми
σιωπηλό	тивка
σιωπηλό	тивко
σιωπηλό	тивок
σταλινικό	сталинистичкиот
γνωμοδοτήσεις	мислења
άιβι	ајви
νεπ	мца
φορτηγάκι	камион
φορτηγάκι	van
φορτηγάκι	комби
φορτηγάκι	ван
φορτηγάκι	комбе
θεοσοφία	теозофија
λάσκι	лески
μαροκινή	марокански
φρισία	фризија
σουτάρει	пука
σουτάρει	шутира
αξέχαστο	незаборавен
αξέχαστο	незаборавно
αξέχαστο	незаборавни
αξέχαστο	незаборавна
ανοσοανεπάρκειας	immunodeficiency
τσιπς	чипс
τσιπς	чипови
ανεμώνη	длабочини
ενοχλητικός	иритира
ενοχλητικός	досаден
ανακριτές	испитувачи
ανακριτές	инспекторите
ανακριτές	инспектори
αποσυνδεθεί	исклучен
ταντ	малу
κοινωνικοοικονομική	социоекономски
αρθρογράφους	колумнисти
γιάο	јао
νοβάκοβιτς	новаковиќ
ελίζ	елис
ελίζ	елис
λιθοβολισμό	каменување
ντάρκο	дарко
μάστορα	мајстор
πόνυ	коњчиња
πόνυ	пони
αλκαλοειδές	алкалоид
λογιστήριο	сметководство
σουπερμάρκετ	супермаркети
σουπερμάρκετ	супермаркетите
σουπερμάρκετ	супермаркет
ρανγκούν	рангун
προβλέψιμη	предвидливи
προβλέψιμη	предвидлив
προβλέψιμη	предвидливо
ντίνγκο	динго
πάλο	пало
ιβαν	иван
μέιμπελ	мејбел
σατό	шато
γκρόουβς	насади
κόνγουεϊ	конвеј
ντίμιταρ	dimitar
ντίμιταρ	димитар
σάκοι	вреќите
σάκοι	вреќи
σάκοι	перничиња
σάκοι	ќеси
σάκοι	вреќи
σάκοι	торби
σάκοι	чанти
ολιγόκαινο	олигоцен
γραμμόφωνο	грамофон
μόριτζ	мориц
μαράς	марас
σάσο	сашо
σάσο	saso
γκασκόιν	гаскет
καναπέ	софа
καναπέ	кауч
καναπέ	каучот
παιδοφιλία	педофилија
κρόκο	жолчка
γλυκογόνου	гликоген
βισάγιας	висаи
μπερναντίνο	бернандино
ανδρογόνων	андроген
δολλάριο	долар
δολλάριο	долари
δολλάριο	доларот
ναρούτο	наруто
αγκιλάρ	агилар
γρατιανός	грацијан
εσώρουχο	гаќи
φιλτραρίσματος	филтрирање
άοπλος	невооружени
θειάφι	сулфур
θειάφι	сулфур
θειάφι	сулфур
τίκι	тики
καταραμένος	проколнат
καταραμένος	проколнати
καταραμένος	проколнато
καταραμένος	проколната
καταραμένος	проклет
νάτσο	начо
αντονέσκου	антонеску
συνεργασια	соработка
αστόχησε	промаши
αστόχησε	пропуштени
αστόχησε	промашил
αστόχησε	пропушти
πρόεδρε	претседател
τόκοι	камата
τόκοι	интерес
τόκοι	интереси
τόκοι	камати
μολυσμένη	загадениот
μολυσμένη	загадена
μολυσμένη	инфициран
μολυσμένη	инфицирана
μολυσμένη	инфицирано
μολυσμένη	инфицирани
μολυσμένη	заразен
μολυσμένη	контаминирани
πλεονεξία	алчност
γιεβγκένι	евгениј
ευνούχοι	евнуси
γουάιατ	вајт
γουάιατ	вајат
αποστράγγισης	дренажа
αρραβώνων	ангажман
αρραβώνων	интеракција
αρραβώνων	ангажираност
αρραβώνων	веридба
φιαλίδιο	ампула
φιαλίδιο	шишенце
ντονάτι	донати
κυλικείο	кафетерија
κυλικείο	кафетеријата
μπάιντεν	бајден
μποζ	боз
κάρπος	carpus
χαράζει	резбари
πέτερσεν	питерсон
πέτερσεν	петерсен
ναγκάνο	нагано
τολμάς	даре
τσάνινγκ	ченинг
ρίτερ	ритер
κολλημένη	заглавена
κολλημένη	заглавени
κολλημένη	заглавен
κολλημένη	заглави
κολλημένη	залепени
σίνισα	синиша
αποσφαλμάτωσης	дебагирање
λάσπες	кал
αγκάτα	agata
ζυθοποιείο	пивница
τόσε	тоше
γονιός	родител
αλφα	алфа
αλφα	алфа
μπέρμαν	берман
βάιολετ	вајолет
γκόθαμ	готам
μινιμαλιστικό	минималистички
λέβινσον	левинсон
γκάλο	гало
γωγώ	гого
φλαμαριόν	фламарион
γιασεμί	јасмина
γιασεμί	јасмин
τσονγκ	чонг
στήβενσον	стивенсон
στόκτον	стоктон
γαλόνι	литри
γουέντελ	вендел
ενδεκάδες	lineups
ανοσοποίηση	имунизација
καρότσι	количка
καρότσι	колички
καρότσι	количка
καρότσι	количката
γκρίνια	плачење
κοτύωρα	орду
πάικ	пајк
σαρωτές	скенери
σάρος	сарос
ιώτα	трошка
σερβίρει	служи
αδιάβροχο	водоотпорни
ιμάντα	каиш
ρεπουμπλικάνοι	републиканци
ρεπουμπλικάνοι	републиканците
αντρόποφ	андропов
αναπηρική	количка
αραβόσιτος	пченка
φοβισμένοι	исплашена
φοβισμένοι	исплашен
φοβισμένοι	исплашени
φοβισμένοι	уплашени
μπλέιζ	пожарот
μπλέιζ	блејз
