το	را
συνέδρια	همایش
μουσολίνι	موسولینی
γλυπτό	مجسمه
γλυπτό	تندیس
ερευνητής	محقق
ερευνητής	پژوهشگر
ερευνητής	جستجوگر
ερευνητής	بازپرس
σεντ	سنت
τουρισμός	گردشگری
τακτικές	تاکتیکهای
τακτικές	تاکتیک
ιδιοκτήτη	مالک
ιδιοκτήτη	صاحب
ιδιοκτήτη	صاحبش
ιδιοκτήτη	مالکش
όροφο	کف
όροφο	کفپوش
όροφο	طبقه
αίσθημα	احساس
αίσθημα	حس
αίσθημα	احساسش
σάντος	سانتوس
συνομιλίες	مکالمات
χειρότερη	بدترین
χειρότερη	بدتر
έμποροι	تاجران
έμποροι	بازرگان
έμποροι	تجار
έμποροι	بازرگانان
έμποροι	فروشندگان
χάλυβα	فولاد
χάλυβα	استیل
χάλυβα	فولادی
χιλιόμετρο	کیلومتر
χιλιόμετρο	کیلومتر
μεταλλικό	متال
μεταλλικό	فلز
μεταλλικό	فلزی
μεταλλικό	فلز
μεταλλικό	فلزی
νταν	دن
αρχηγία	رهبری
οχάιο	اوهایو
λούκας	لوکاس
λούκας	لوکاس
ερωτήματα	سؤال
ερωτήματα	سوالات
ερωτήματα	سوال
ερωτήματα	سؤالات
θρησκείες	ادیان
θρησκείες	مذاهب
ισχυρός	توانا
ισχυρός	نیرومند
ισχυρός	پرقدرت
ισχυρός	قدرتمند
περικλή	پریکلس
ιόντα	یون
ιόντα	یونی
αλεξάντρ	آلکساندر
συνέχιση	ادامه
διώξεις	فتنه
σωματική	جسمی
σωματική	بدنی
σωματική	فیزیکی
εοκ	eec
ρόστερ	فهرست
κρίστοφερ	کریستوفر
εφεύρεση	ابداع
εφεύρεση	اختراع
εφεύρεση	اختراعش
σφραγίδα	مهر
σφραγίδα	بکوب
σφραγίδα	تمبر
σφραγίδα	پایت
σφραγίδα	مُهر
σφραγίδα	مهر
σφραγίδα	مهری
δωδεκανήσου	دودکانس
αναζητώντας	طلب
εντυπωσιακή	ابهت
εντυπωσιακή	موثر
συμπεριλαμβάνεται	شامل
μερίδα	جیره
ολοκληρωμένη	مجتمع
ολοκληρωμένη	یکپارچه
ρέει	روان
αληθινή	راست
αληθινή	حقیقی
αληθινή	درست
αληθινή	true
πετρέλαιο	بنزینی
πετρέλαιο	بنزین
πετρέλαιο	نفت
πετρέλαιο	اویل
πετρέλαιο	روغن
πετρέλαιο	نفت
τουριστικό	توریست
τουριστικό	گردشگری
τουριστικό	جهانگرد
τουριστικό	توریستی
τουριστικό	گردشگر
αυτόματη	خودکار
αυτόματη	اتوماتیک
αυτόματη	خودکار
χωροφυλακής	ژاندارمری
εκπαιδευτική	آموزنده
εκπαιδευτική	آموزشی
τουρίστες	توریست
τουρίστες	توریستهای
επικοινωνιών	ارتباطات
επικοινωνιών	مخابرات
επικοινωνιών	آیات
ανωτέρω	فراز
αβίβ	آویو
πυριτίου	سیلیکون
πορτραίτο	طولی
πορτραίτο	پرتره
τόνοι	تن
σολομώντα	سلیمان
σολομώντα	سولومون
υπόγεια	زیرزمینی
υπόγεια	زیرزمین
πάγο	یخ
πάγο	یخی
πάγο	یخبندان
πάγο	آیس
ινδικό	سرخپوست
ινδικό	هندی
λεονάρντο	لئوناردو
απομόνωση	جداسازی
απομόνωση	انزوا
κάλιο	پتاسیم
πολεμιστές	جنگجویان
ενεργή	فعال
ενδιάμεσα	میانجی
ενδιάμεσα	واسطه
ενδιάμεσα	میانی
μάρτυρας	شهید
μάρτυρας	ناظر
μάρτυρας	شهادت
μάρτυρας	شاهد
μάρτυρας	شاهدی
μάρτυρας	گواه
μαρξ	مارکس
ερε	epe
τσαντ	چاد
τσαντ	چد
συντριβή	سقوط
συντριβή	کراش
συντριβή	فروپاشی
ντόναλντ	دونالد
καραϊβικής	کارائیب
διαφωνώ	مخالفم
διαφωνώ	اختلاف
διαφωνώ	مخالف
ρομπότ	رباتها
ρομπότ	روباتها
ρομπότ	رباط
ρομπότ	روبات
ρομπότ	ربات
υπεροχή	سلطه
υπεροχή	تسلط
πληρεξούσιος	پیشکار
αξιωματούχος	رسمی
οξείδιο	اکسید
κήπους	باغ
κήπους	بوستان
κήπους	باغها
αναμνήσεις	خاطرات
αναμνήσεις	خاطره
αναμνήσεις	حافظه
παρατσούκλι	لقب
τυνησίας	تونس
τυνησίας	تونس
υεμένη	یمن
ρικ	ریک
γεμάτο	بارگذاری
γεμάτο	پرشده
μάνατζερ	مدیر
φορντ	فورد
προπαγάνδα	تبلیغات
προπαγάνδα	تبلیغاتی
σπάνιες	نادره
σπάνιες	کمیاب
σπάνιες	نادر
σπάνιες	نادری
άρεσε	دوست
άρεσε	پسندید
μυθικό	اسطورهای
τροποποιήσεις	تغییرات
τροποποιήσεις	اصلاحات
κλήρωση	ترسیم
κλήρωση	لاتاری
κλήρωση	ترسیم
κλήρωση	نقاشی
κλήρωση	کشیدن
ατομικά	شخصی
ατομικά	فرد
καύσιμο	سوخت
ηλεκτρικά	برق
ηλεκτρικά	electrical
ηλεκτρικά	الکتریکی
ηλεκτρικά	برقی
ηλεκτρικά	الکتریکی
ηλεκτρικά	الکتریک
αμφισβήτηση	نزاع
αμφισβήτηση	جدال
αμφισβήτηση	ستیزه
αμφισβήτηση	پرخاش
συντήρησης	نگهداشت
συντήρησης	نگهداری
τζόνι	جانی
γκόρντον	گوردون
στοκχόλμη	استکهلم
νεότερα	جدیدتر
άλπεις	آلپ
κομμουνιστική	کمونیست
κομμουνιστική	کمونیستی
βόρειος	شمالی
βόρειος	شمال
αέρας	ایر
αέρας	هوا
αέρας	هوایی
αποτελεσματικότητα	بازده
αποτελεσματικότητα	کارایی
αποτελεσματικότητα	اثربخشی
αποτελεσματικότητα	اثربخشی
ενδεικτική	دال
καθηγήτρια	معلم
καθηγήτρια	معلمی
καθηγήτρια	teacher
καθηγήτρια	آموزگار
νις	nis
αντίπαλοι	رقیب
αντίπαλοι	رقبای
αντίπαλοι	مخالفان
αναπαριστά	معرف
κάθετα	عمودی
συνταγματικό	مشروطه
κοινωνίες	جوامع
πλοήγησης	ناوبری
ύμνο	تسبیح
ύμνο	سرود
ύμνο	سرود
συμφώνησαν	موافقت
συμφώνησαν	موافق
συμφώνησαν	توافق
σολ	سول
σολ	sol
σολ	سل
σολ	ساول
ασφαλή	ایمن
ασφαλή	امان
ασφαλή	امن
λουλούδια	گل
λουλούδια	گلها
φάρος	بیکون
κεφαλαίου	پایتخت
κεφαλαίου	سرمایه
καύσιμα	سوخت
καύσιμα	سوختهای
ιό	ویروس
λανθασμένη	نادرست
διπλωματική	دیپلماتیک
κενά	شکاف
κενά	شکافها
άζωτο	نیتروژن
έλενα	هلنا
έλενα	الینا
έλενα	النا
έκβαση	عاقبت
έκβαση	نتیجه
έλευση	ظهور
οπωσδήποτε	قطعاً
οπωσδήποτε	قطعا
ουσιαστικό	اسم
ουσιαστικό	موصوف
κυκλική	چرخهای
κυκλική	دایره
κόμικ	کمیک
κόμικ	کمدی
κόμικ	کمیک
κόμικ	مصور
συμβουλές	نکات
συμβουλές	پند
συμβουλές	نصیحت
αστεροειδείς	سیارکها
δημοσιεύει	انتشار
μπελ	بل
μπελ	ناقوس
μπελ	زنگ
μπελ	بل
θυγατέρα	دختر
παρεμβάσεις	مداخلات
παρεμβάσεις	دخالت
παρεμβάσεις	مداخله
αλληλογραφία	مکاتبات
αλληλογραφία	مکاتبه
αλληλογραφία	نامۀ
αλληλογραφία	نامه
μάθηση	یادگیری
μπριτάνικα	بریتانیکا
συμπεριφορές	رفتارها
ποικίλες	متنوع
αμπού	ابو
εξαιρετικές	استثنایی
εξαιρετικές	استثنائی
παρένθεση	پرانتز
πυραύλων	موشک
πυραύλων	موشکی
φωτεινή	یکدست
φωτεινή	درخشان
φωτεινή	مبین
βιομηχανικό	صنعتی
μετανάστευσης	وطن
μετανάστευσης	مهاجرت
μετανάστευσης	مهاجرت
εκκλησάκι	نمازخانه
εκκλησάκι	چپل
εκκλησάκι	کلیسای
γενεύη	ژنو
ανίχνευση	آشکارسازی
ανίχνευση	تشخیص
ανίχνευση	آشکارسازی
ανίχνευση	تشخیص
καλλιτεχνικά	هنرمندانه
καλλιτεχνικά	هنرمندی
ικανό	توانایی
ικανό	لایق
ικανό	قادر
ικανό	توانا
ψάρι	فیش
ψάρι	ماهیان
ψάρι	ماهی
τρύπα	سوراخ
τρύπα	حفره
τρύπα	گودال
χαμηλότερα	پایینی
αρχαιολόγοι	archaeologists
ψωμί	نان
ψωμί	نون
υποταγή	تابعیت
υποταγή	بیعت
υποταγή	تسلیمی
υποταγή	تسلیم
πρόθεμα	پیشوند
προφανές	واضح
λάνκα	لانکا
κβαντική	کوانتوم
κβαντική	کوانتومی
παράμετρος	پارامتر
κένυα	کنیا
ανθρωπότητας	انسانیت
ανθρωπότητας	بشر
ανθρωπότητας	بشریت
επιβλήθηκε	تحمیل
ανεξάρτητοι	مستقل
ανεξάρτητοι	independents
αμερικάνικο	آمریکایی
αμερικάνικο	امریکایی
αμερικάνικο	امریکن
αμερικάνικο	آمریکن
βαλκανίων	بالکان
καρπός	میوه
καρπός	مچ
ραφαήλ	رافائل
τανζανία	تانزانیا
ακραία	افراطی
διατίθεται	موجود
αθλητή	athlete
αθλητή	پهلوان
αθλητή	ورزشکار
ταξιαρχία	تشکیلات
ταξιαρχία	تیپ
ταξιαρχία	الرسول
δακτύλιος	حلقه
δακτύλιος	رینگ
δακτύλιος	انگشتر
εξερεύνηση	اکتشاف
εξερεύνηση	کاوش
εξερεύνηση	کاوش
εξερεύνηση	جهانگردی
εξερεύνηση	اکتشافات
θεοδώρα	تئودورا
αλφόνσο	آلفونسو
δολάριο	دلار
δολάριο	دالر
αντίγκουα	آنتیگوا
γαβριήλ	گابریل
γαβριήλ	جبرئیل
λόρενς	لاورنس
σύνθημα	شعار
σύνθημα	گذرواژه
σύνθημα	پسورد
σύνθημα	شعار
λούντβιχ	لودویگ
επιτεύγματα	دستاوردهای
κεραυνός	تندر
κεραυνός	رعد
κεραυνός	صاعقه
κεραυνός	صاعقه
κεραυνός	برق
κεραυνός	آذرخش
υπολογισμούς	محاسبات
παρών	حاضر
παρών	هدیه
τσε	che
τετράγωνα	بلوک
τετράγωνα	بلوکهای
όλιβερ	اولیور
όλιβερ	الیور
αραβικό	عرب
αραβικό	عربها
αραβικό	عربی
αραβικό	تازی
αραβικό	عربی
αραβικό	عربستان
επιτέλους	سرانجام
επιτέλους	بالاخره
επιτέλους	بلاخره
μολδαβία	مولداوی
καναδός	کانادایی
καναδός	کانادا
ριχάρδος	ریچارد
ακαδημαϊκό	دانشگاهی
ακαδημαϊκό	آکادمیک
ακαδημαϊκό	تحصیلی
κιμ	کیم
κιμ	kim
κοιλιά	شکم
κοιλιά	بلی
κοιλιά	شکمش
κοιλιά	بطن
κοιλιά	شکم
κοιλιά	شکمش
πυρ	آتشسوزی
πυρ	آتش
πυρ	آتیش
μπάρι	باری
προσφέροντας	پیشکش
προσφέροντας	تعارف
προσφέροντας	پیشنهاد
ακουστική	آکوستیک
ακουστική	آکوستیک
πολωνική	لهستانی
πέδρο	پدرو
αμοιβή	اجرت
αμοιβή	مزد
αμοιβή	دستمزد
αμοιβή	اجر
αμοιβή	پاداش
μύθοι	افسانه
υψηλότερα	بالاتری
υψηλότερα	بالاتر
μετατόπιση	شیفت
μετατόπιση	جابجایی
μετατόπιση	گردشی
μετατόπιση	انحراف
παρουσιάστηκαν	عرضه
μέτρια	متوسط
μέτρια	میانه
συνταγματική	مشروطه
μάζες	توده
δορυφόρο	ماهواره
δορυφόρο	ماهوارهای
στροφές	سرعت
τραπέζι	میز
τραπέζι	سفره
τραπέζι	جدول
διαφοροποίηση	مشتق
διαφοροποίηση	مدولاسیون
