של	شيل
ממשיכים	مستمرة
ממשיכים	مستمر
הטור	العمود
הטור	عمود
הערכות	التقييمات
הערכות	تقييمات
הערכות	تقديرات
הערכות	التقديرات
הערכות	التقييمات
פולק	بولاك
פולק	بولك
הכפרים	القرى
הכפרים	قرى
משתרע	يمدد
משתרע	يمتد
הצדקה	التبرير
הצדקה	مبرر
הצדקה	المبرر
הצדקה	المبررات
הצדקה	تبرير
עפר	التراب
מוסמך	مؤهلة
מוסמך	مؤهل
מוסמך	المؤهل
מוסמך	المؤهلين
מוסמך	معتمدة
מוסמך	مصدق
מוסמך	معتمد
הכותל	حائط
הכותל	الحائط
הכותל	وول
הכותל	الجدار
הכותל	جدار
הדתות	الاديان
הדתות	الديانات
התקן	جهاز
התקן	الاداة
התקן	اداة
התקן	الجهاز
התקן	تثبيت
התקן	التثبيت
דווח	الابلاغ
דווח	التقرير
דווח	تقرير
דווח	بلاغ
המעגל	الدائرة
המעגל	دائرة
סיימון	سايمون
סיימון	سيمون
הכחדה	الانقراض
אמיתית	ريال
אמיתית	حقيقي
אמיתית	حقيقية
מוזמנים	دعا
מוזמנים	دعيت
מוזמנים	مدعو
מוזמנים	نرحب
מוזמנים	المدعوين
הרפתקאות	مغامرات
הרפתקאות	المغامرات
הרפתקאות	المغامرة
הרפתקאות	مغامرات
הרפתקאות	مغامرة
נובה	نوفا
מדידה	القياس
מדידה	قياس
מדידה	القياس
מדידה	قياس
מדידה	القياس
מדידה	التدبير
מדידה	مقياس
מדידה	قياس
מוצרט	موزارت
הפגנות	المظاهرات
הפגנות	مظاهرات
הגיוני	المعقول
הגיוני	معقولة
הגיוני	منطقي
חפירות	الحفريات
ציונות	الصهيونية
ציונות	الصهيوني
בלוז	البلوز
רציני	جاد
רציני	جادة
תביעה	المقاضاة
תביעה	الادعاء
תביעה	المحاكمة
נגרם	سببت
נקבה	الانثى
נקבה	انثى
נקבה	اناث
נקבה	الاناث
מגבלות	القيود
מגבלות	تقييدات
מגבלות	قيود
מגבלות	القيود
מגבלות	تقييدات
מגבלות	قيود
מגבלות	حدود
כפתור	زر
כפתור	الزر
שומן	السمين
שומן	بدين
שומן	الدهون
שומן	سمين
שומן	دهن
מעצר	القبض
מעצר	التوقيف
מעצר	الاعتقال
מעצר	اعتقل
מעצר	توقيف
מעצר	اعتقال
רצופות	متتالية
העתק	نسخة
העתק	علم
העתק	انسخ
העתק	نسخ
דתיות	الدينية
דתיות	دينية
דתיות	الديني
דתיות	متدين
בליווי	صاحبت
לוד	اللد
מחול	قص
מחול	الرقص
מחול	رقص
מחול	رقصة
כתיב	التهجئة
החבר	خليل
החבר	حبيب
החבר	الخليل
החבר	الصديق
דיבור	خطبة
דיבור	كلام
דיבור	الكلام
דיבור	الخطاب
דיבור	خطاب
הרץ	هرتز
הרץ	هيرتز
האביב	ربيع
האביב	الربيع
קדוש	سانت
קדוש	قديس
קדוש	القديس
קדוש	المقدس
קדוש	المقدسة
קדוש	مقدس
קדוש	المقدس
קדוש	المقدسة
קדוש	مقدسة
קדוש	مقدس
שה	شا
מוכנים	مستعد
מוכנים	جاهزة
מוכנים	مستعدون
מוכנים	استعداد
מוכנים	جاهز
הופמן	هوفمان
הופמן	هوفمان
מקדם	المعامل
מקדם	معامل
מקדם	المروج
מקדם	مروج
ההסתברות	احتمالية
ההסתברות	الاحتمال
להדגיש	ابراز
להדגיש	ابرز
התחלה	بداية
התחלה	البداية
התחלה	بدء
התחלה	بداية
התחלה	البداية
אלופים	الابطال
אלופים	ابطال
ועדות	اللجان
ועדות	لجان
יופי	خير
יופי	الخير
יופי	طيب
יופי	جيد
יופי	بخير
נכונות	حقيقي
נכונות	صحيح
הנצחה	التذكاري
טביליסי	تبليسي
בבירור	بوضوح
ורדי	فيردي
ייחודיים	فريدون
ייחודיים	فريدة
ייחודיים	فريد
אנדר	اندر
דיסק	قرص
דיסק	القرص
דיסק	قرص
דיסק	القرص
יפנית	ياباني
יפנית	الياباني
יפנית	يابانيون
יפנית	اليابانية
נעצרו	اعتقل
נעצרו	معتقل
השלמת	الاكتمال
השלמת	الانجاز
השלמת	اكمال
השלמת	اكتمل
השלמת	اكملت
השלמת	اكتملت
המוחלט	المطلق
המוחלט	مطلقة
חסן	الحسن
חסן	حسان
חסן	حسان
ההבדלים	الخلافات
ההבדלים	الاختلافات
ההבדלים	الفروق
ההבדלים	فروق
ההבדלים	اختلافات
הראייה	البصر
הראייה	بصر
שאל	اسال
שאל	سالت
מט	مات
ניצולי	الناجين
ניצולי	الناجون
התקווה	الامل
התקווה	هوب
התקווה	امل
תעשיות	صناعات
תעשיות	الصناعات
מינור	قاصر
כימיה	كيمياء
כימיה	الكيمياء
גול	المرمى
גול	هدف
גול	الهدف
התפשטות	انشر
התפשטות	انتشر
התפשטות	انتشار
התפשטות	التوسع
התפשטות	التوسيع
התפשטות	توسع
התפשטות	توسيع
וקטור	موجه
וקטור	متجه
וקטור	الموجه
וקטור	ناقل
פיט	بيت
סאן	صن
סאן	شمس
סאן	الشمس
סאן	سان
סאן	صن
סאן	سين
בקשות	الطلبات
בקשות	طلبات
השטן	شيطان
השטן	الشيطان
השטן	ابليس
קונגו	الكونغو
פיפ	بيب
בקרוב	قريبا
ממלא	ملء
תורם	مساهم
תורם	المساهم
תורם	متبرع
תורם	المانح
תורם	المانحة
תורם	المتبرع
תורם	يتبرع
מלאכותית	اصطناعية
מלאכותית	اصطناعي
מלאכותית	الاصطناعي
הגדרות	اعداد
הגדרות	تنصيب
הגדרות	الاعداد
הגדרות	تكوين
הגדרות	اعدادات
התחלת	بدات
התחלת	بدا
הקיסרית	الامبراطورة
רמז	تلميح
רמז	التلميح
פחם	الفحم
פחם	فحم
פחם	الفحم
פחם	فحم
הררי	الجبلية
סמי	سامى
סמי	سامي
סמי	السامي
סמי	سامي
תלות	التبعية
תלות	الاعتماد
תלות	تبعية
תלות	التبعية
תלות	الاعتماد
עצב	عصب
עצב	العصب
עצב	حزن
עצב	الحزن
ראיה	الادلة
ראיה	دليل
ראיה	الدليل
ראיה	ادلة
תרשים	التخطيط
תרשים	المخطط
תרשים	مخطط
עופרת	الرصاص
מוצב	المتمركزة
תווים	الملاحظات
תווים	ملاحظات
תווים	الاحرف
תווים	احرف
תווים	الشخصيات
תווים	شخصيات
קונסטנטין	قسطنطين
אלקטרונים	الالكترونات
רובינסון	روبنسون
יבש	الجافة
יבש	جاف
יבש	جافة
במוסד	مؤسسي
במוסד	مؤسسية
רעב	جائع
רעב	جوع
רעב	الجوع
רעב	جوع
לחשוף	تكشف
לחשוף	فضح
מוח	الدماغ
מוח	دماغ
מוח	المخ
מוח	مخ
מוח	عقل
מוח	عقول
מוח	العقول
נחש	خمن
נחש	تخمين
נחש	افعى
נחש	الثعبان
נחש	الافعى
נחש	ثعبان
זמרי	المغنين
שארית	البقايا
שארית	بقايا
שארית	المتبقي
למקומות	اماكن
למקומות	الاماكن
שווי	كاب
שווי	قبعة
שווי	يستحق
מכוסה	غطى
מכוסה	غطيت
מכוסה	مغطاة
מכוסה	مغطى
מסוכן	خطير
מסוכן	خطر
מסוכן	خطيرة
מסוכן	خطرة
מסוכן	مجازفة
מסוכן	مخاطرة
אדריכל	معماري
אדריכל	المعماريين
עמיר	امير
קרדיט	ائتمان
קרדיט	الائتمان
קרדיט	رصيد
הזנב	الذيل
הזנב	ذيل
הקונפדרציה	الكونفدرالية
הקונפדרציה	الاتحاد
הקונפדרציה	اتحادي
הקונפדרציה	الكونفدرالية
פילוסוף	الفيلسوف
להשקיע	استثمر
להשקיע	الاستثمار
להשקיע	استثمار
מולדובה	مولدوفا
לקוח	الزبون
לקוח	زبون
לקוח	عميل
לקוח	العميل
לקוח	زبون
לקוח	الزبون
בורג	بورج
נייט	نيت
נייט	نايت
המסה	الكتلة
המסה	كتلة
המסה	قداس
המסה	القداس
סיביות	عض
סיביות	اجزاء
זורם	التدفقات
זורם	تدفقات
זורם	يتدفق
זורם	تتدفق
עז	عنزة
עז	ماعز
עז	الماعز
דמשק	دمشق
טיעון	حجة
טיעון	الحجة
פיצוץ	الانفجار
פיצוץ	انفجار
מנהלים	المديرون
מנהלים	المدراء
מנהלים	مديرو
מנהלים	المديرين
מנהלים	المديرون
מנהלים	مديرو
מנהלים	المسؤولين
הושלם	اكتمل
הושלם	اكملت
הושלם	اكتملت
הושלם	كامل
הושלם	اكتمل
הושלם	كاملة
טמפרטורה	الحرارة
קארי	كيري
קארי	الكاري
קארי	كاري
קארי	كارى
עכבר	فئران
עכבר	الفئران
עכבר	الفارة
עכבר	الفار
עכבר	فار
עכבר	ماوس
חזיר	هام
חזיר	خنزير
חזיר	الخنزير
הראשונית	الاولي
הראשונית	اولية
הראשונית	اوليا
זית	الزيتون
זית	زيتون
הדמוקרטיה	الديمقراطية
הדמוקרטיה	ديمقراطية
יוסטון	هيوستن
יוסטון	هوستون
יוסטון	هيوستون
קרוס	كروس
קרוס	صليب
קרוס	الصليب
פיזיקאי	الفيزيائي
פיזיקאי	فيزيائي
מעשית	العملي
נישואין	الزواج
נישואין	زواج
אשור	اشور
טיוטה	المسودة
טיוטה	مسودة
דיג	الصيد
חופשיים	مجانا
חופשיים	حرة
חופשיים	مجاني
חופשיים	free
חופשיים	حر
להשמיד	دمر
להשמיד	تدمير
להשמיד	تدمر
שותפים	الشركاء
שותפים	شركاء
משחקת	اللعب
משחקת	يلعب
הליכה	مشي
הליכה	يمشي
הליכה	امشي
הליכה	المشي
הליכה	التنزه
הליכה	مشي
הליכה	امشي
הליכה	المشي
בוסניה	البوسنة
בצל	بصل
בצל	البصل
בצל	بصل
בצל	بصلة
בצל	البصل
כתובה	كتب
כתובה	مكتوب
כתובה	خطية
כתובה	مكتوبة
חימוש	التسلح
חימוש	التسليح
חימוש	تسليح
ממד	البعد
אנדי	اندي
דניס	دنيس
זוכים	الفائزين
זוכים	الفائزون
איטי	بطيء
איטי	بطئ
איטי	بطيئة
תלבושת	الزي
תלבושת	زي
תסריט	سيناريو
תסריט	السيناريو
תסריט	سيناريو
תסריט	السيناريو
תסריט	نص
תסריט	النص
ברנרד	بيرنارد
ברנרד	برنارد
בקרה	التحكم
בקרה	السيطرة
בקרה	سيطرة
בקרה	تحكم
לוטננט	ملازم
לוטננט	الملازم
נפשות	ارواح
נפשות	النفوس
נפשות	الارواح
אלכוהול	الكحوليات
אלכוהול	كحول
אלכוהול	الكحول
ענן	السحاب
ענן	سحاب
ענן	غيمة
ענן	سحابة
מאדים	المريخ
מאדים	مارس
סידור	ترتيب
סידור	الترتيبات
סידור	الترتيب
סידור	ترتيبات
וילה	الفيلا
וילה	فيلا
מוגבלות	المحدود
מוגבלות	محدود
מוגבלות	محدودا
מוגבלות	محدودة
מוגבלות	محدودية
מוגבלות	مقيدة
מוגבלות	مقيد
תיירים	السياح
תיירים	السياحية
תיירים	سائح
בטיחות	السلامة
בטיחות	سلامة
בטיחות	الامان
עיקרון	المبدا
עיקרון	مبدا
מחליף	الاستبدال
מחליף	البديل
מחליף	استبدال
מחליף	بديل
לילי	ليلي
לילי	ليلى
כבישים	الطرق
כבישים	طرق
כבישים	الطرقات
תקדים	سابقة
ביטויים	العبارات
ביטויים	عبارات
ביטויים	التعابير
ביטויים	تعابير
בניינים	المباني
בניינים	البنايات
בניינים	مبان
בניינים	مباني
אדומה	حمراء
אדומה	احمر
אדומה	الاحمر
תחתית	القاع
תחתית	قاع
עדיפות	اولويات
עדיפות	الاولوية
עדיפות	تفضيل
גליל	الاسطوانة
גליל	اسطوانة
גליל	لفة
גליל	رول
התפלגות	توزيع
התפלגות	التوزيع
דאג	دوج
דאג	دوغ
יקר	الغالي
יקר	عزيزي
יקר	عزيز
יקר	عزيزتي
יקר	الثمينة
יקר	الغالي
יקר	غالية
יקר	غالي
יקר	مكلف
יקר	مكلفة
רצועות	مسارات
רצועות	المسارات
שומרון	السامرة
מתמטית	رياضية
מתמטית	رياضيا
בלארוס	بيلاروس
בלארוס	بيلاروسية
בלארוס	البيلاروسي
תאגיד	الشركة
תאגיד	الشركات
ליידי	السيدة
ליידי	سيدة
פנסילבניה	بنسلفانيا
איוואן	ايفان
באג	باغ
באג	باج
באג	علة
