что	อะไร
цивилизованного	เจริญ
цивилизованного	อารยะ
сокэ	soke
футболка	เสื้อ
шокирован	ช็อก
шокирован	ตกใจ
уинслет	winslet
мигрени	ไมเกรน
вилку	ส้อม
мартиролог	martyrology
загрузите	อัพโหลด
уютный	อบอุ่น
уютный	สบาย
небрежности	เลินเล่อ
тамани	taman
леснар	lesnar
прений	โต้วาที
пск	ktc
настойка	ทิงเจอร์
пренебрежительное	ไยดี
дезертировал	ร้าง
прикольно	สนุก
прикольно	สนุกสนาน
противоядие	ถอนพิษ
барбекю	บาร์บีคิว
барбекю	บาร์บีคิว
барбекю	bbq
барбекю	บาร์บีคิว
кхмерский	เขมร
севр	sèvres
иорданию	จอร์แดน
иорданию	jordan
пазухи	ไซนัส
дакаре	ดาการ์
воровка	ขโมย
воровка	โจร
аттенборо	attenborough
нру	iras
санлис	senlis
мономеров	monomers
лек	lek
лек	เหล็ก
бадер	bader
кребс	krebs
болты	สลัก
батай	bataille
заморожены	frozen
заморожены	อายัด
заморожены	แข็ง
ффа	ffa
цутому	tsutomu
клемансо	clemenceau
хиого	hyogo
триумвират	triumvirate
трески	คอด
трески	cod
мейс	เมส
мейс	เมซ
фулбрайта	fulbright
футурама	futurama
сковороде	กระทะ
сайпан	ไซปัน
парализован	อัมพาต
таг	ชัก
тупоу	tupou
ауэр	auer
алехандра	alejandra
орси	orsi
репродуктивного	สืบพันธุ์
доб	dss
витесс	vitesse
огасавара	ogasawara
моммзен	mommsen
гейнс	เกน
изоморфизм	isomorphism
анаэробных	anaerobic
гггг	ปปป
шишка	ตุ่ม
шишка	กระแทก
ово	uso
обсессивно	หมกมุ่น
вшей	เหา
переключить	สลับ
переключить	สลับ
нэн	แนน
нэн	น่าน
йеспер	jesper
гум	ฮัม
расторжение	เลี่ยง
лоскут	พับ
лоскут	กระพือ
шуи	ชุย
искреннюю	จริงใจ
исао	isao
хва	ฮวา
татры	tatras
начинайте	เริ่ม
начинайте	เริ่ม
вентиляцию	ระบาย
фрелимо	frelimo
нэйт	เนต
нэйт	เน็ต
нэйт	เน็ท
нэйт	เนท
мяу	เมี้ยว
мяу	เหมียว
мяу	เมี๊ยว
воображаемый	จินตนาการ
поцелуи	จูบ
поцелуи	จุ๊บ
поцелуи	จูบ
петрус	petrus
исцелить	หาย
исцелить	รักษา
исцелить	เยียวยา
остающиеся	เหลือ
аскорбиновая	ascorbic
хореографов	choreographers
красочных	สีสัน
хоанг	hoang
твист	บิด
изз	อิส
пате	pathé
сюрреалистов	surrealist
нпс	ntc
шовинизм	chauvinism
фёрстер	förster
запланированная	วางแผน
лено	leno
нуэстра	nuestra
дамфрис	dumfries
гвоздики	กานพลู
хоа	hoa
нфоп	pflp
уолпол	walpole
макнилл	mcneill
мерзость	ขยะแขยง
красноречие	โวหาร
овес	โอ๊ต
персик	ท้อ
персик	พีช
плазмиды	plasmid
идиомы	สำนวน
филогенетических	phylogenetic
тишину	เงียบ
наркоман	ขี้ยา
дене	dene
сигер	seeger
аппенцелль	appenzell
либер	lieber
синтаро	shintaro
тойнби	toynbee
шоттки	schottky
бегум	begum
тернате	ternate
топкапы	topkapi
мехия	mejía
иберо	ibero
локти	ข้อศอก
локти	ศอก
купоны	คูปอง
пасифик	แปซิฟิก
пасифик	แปซิฟิค
памятуя	รำลึก
мечтаю	ฝัน
линдли	lindley
далла	dalla
попрад	poprad
дрон	drone
затухание	damping
аэрозолей	ละออง
атаксия	ataxia
ошейник	ปลอกคอ
сенсоры	เซ็นเซอร์
работодатели	นายจ้าง
мальдивских	มัลดีฟ
злость	โมโห
злость	โกรธ
эндотелия	endothelial
котаро	kotaro
дюркгейм	durkheim
представительские	representational
полисахариды	polysaccharide
сидона	sidon
трампа	ทรัมพ์
трампа	ทรัมป์
трампа	ทรัม
трампа	trump
планкетт	plunkett
шутник	joker
шутник	โจ๊ก
хантингдон	huntingdon
лонгфорд	longford
учусь	เรียน
киренаики	cyrenaica
трудолюбивый	ขยัน
туомас	tuomas
нида	nida
протактиния	protactinium
глоток	กระดก
глоток	จิบ
суточных	dsa
армас	armas
стрижка	ตัดผม
розенхайм	rosenheim
аргонавты	argonauts
парнокопытных	artiodactyla
лишенные	ขาดแคลน
помпадур	pompadour
объемной	volumetric
кайт	ว่าว
эмден	emden
айман	ayman
еретик	นอกรีต
коломб	colombe
пилон	pylon
дейн	เดนมาร์ก
препринт	preprint
реннер	renner
шить	เย็บ
шаар	shaar
катана	katana
аменхотеп	amenhotep
начинка	ยัด
мертенс	mertens
вкладку	แท็บ
пуджа	บูชา
поделитесь	แชร์
токайдо	tokaido
ндр	pdr
хуай	ห้วย
сокс	sox
тесс	เทส
хотеть	ต้องการ
хотеть	อยาก
дюрант	durant
фини	feeney
агуаскальентес	aguascalientes
глаукома	ต้อหิน
ханссон	hansson
кнд	cpv
марафоны	มาราธอน
антал	antal
маса	masa
рескрипт	rescript
акацуки	akatsuki
тории	torii
кипит	ฝี
кипит	เดือด
кипит	เดือด
калорий	แคลอรี่
калорий	แคลอรี่
утку	เป็ด
ноймаркт	neumarkt
полукруглые	semicircular
поульсен	poulsen
гри	gris
сноуден	snowden
коврик	พรม
коврик	พรม
яёй	yayoi
веле	velay
миоцен	miocene
внп	gnp
мкк	icc
йог	yog
материнство	คลอด
селенид	selenide
лотерею	ลอตเตอรี่
культивировать	ฝึกฝน
сохраните	บันทึก
сохраните	ประหยัด
тероподы	theropoda
бласко	blasco
проективная	projective
алданский	aldansky
милостивый	เมตตา
винтертур	winterthur
упрямый	ดื้อ
насекомоядных	insectivorous
десятичные	ทศนิยม
