और	et
एम्बुलेंस	ambulanciers
एम्बुलेंस	ambulance
ब्रुकलीन	brooklyn
शय्या	lit
हॉकिंग	hawking
रामसर	ramsar
युक्तिसंगत	raisonnement
युक्तिसंगत	justification
समरकंद	samarkand
ड्यूपॉन्ट	dupont
कन्धों	épaules
कोषों	référentiels
ताहिर	tahir
रॉबी	robby
भाड़ा	marchandises
भाड़ा	fret
होनोलूलू	honolulu
इसाबेल	isabel
इसाबेल	isabelle
रौशन	radieuse
रौशन	radieux
रौशन	rayonnante
रौशन	rayonnant
बाम	baume
कॉलेजिएट	collégiale
कॉलेजिएट	collégial
मैमथ	mammouth
ज़ेन	zane
ज़ेन	zen
द्वंद्वयुद्ध	duel
द्वंद्वयुद्ध	duels
अलबम	album
मनाना	convaincre
मनाना	convainc
यूनिसिस	unisys
बाइंडिंग	fixations
बाइंडिंग	liant
बाइंडिंग	contraignant
बाइंडिंग	reliure
नपुंसक	eunuque
आशावाद	optimiste
आशावाद	optimisme
मांटेसरी	montessori
डॉनर	donner
पत्नियां	épouses
इलियास	ilyas
इलियास	elie
इलियास	elijah
लेक्चर	conférence
लेक्चर	conférences
चांस	hasard
चांस	chance
समरसता	harmonie
समरसता	harmony
अधिकारिता	compétence
अधिकारिता	juridiction
इरावती	irrawaddy
छूत	tig
फहराने	hisser
साइकेडेलिक	psychédélique
अतिव्यापी	chevauchement
अतिव्यापी	chevauchements
हर्ले	hurley
मट्ठा	lactosérum
आँतों	aton
गद्दाफी	kadhafi
सामन्त	baron
आचमन	méga
आचमन	mega
मोलिब्डेनम	molybdène
शंकुधारी	conifères
शंकुधारी	résineux
अध्यक्षों	enceintes
अध्यक्षों	orateurs
अध्यक्षों	conférenciers
अध्यक्षों	intervenants
टो	tep
टो	orteil
टो	toe
कंघी	peigne
हौसला	motivations
हौसला	motivation
हौसला	motiver
अतिरेक	redondant
अतिरेक	redondance
अतिरेक	licenciement
अतिरेक	redondances
अदाकारा	comédienne
अदाकारा	actrice
पोस्टिंग	poster
कॉकटेल	cocktails
कॉकटेल	cocktail
तुरही	trompette
कुंबले	kumble
फिना	fina
प्यासा	assoiffé
प्यासा	assoiffés
प्यासा	soif
अमेथिस्ट	améthyste
रुचियों	intérêts
फिंगरप्रिंट	empreintes
फिंगरप्रिंट	empreinte
प्रेयसी	maitresse
प्रेयसी	maîtresse
ब्रॉक	brock
रॉक्स	roches
रॉक्स	rochers
रॉक्स	cailloux
रॉक्स	pierres
दिली	dili
अख़्तर	akhtar
मोंटी	monty
इरित्रिया	érythrée
कायल	persuadé
कायल	convaincue
कायल	convaincu
कायल	convaincus
पेंस	pence
पार्ले	parle
अनुकूलक	adaptateur
कोमोरोस	comores
घोंघे	escargots
मोहभंग	désillusion
हाड़ा	hada
इस्माईल	ismail
खलबली	ruée
खलबली	stampede
गिजेला	giselle
कायाकल्प	rajeunissement
धोया	lavés
धोया	lavée
धोया	lavé
माओवादियों	maoïstes
माओवादियों	maoïste
माओवादियों	maoïstes
स्टेला	stella
पाइलट	pilot
पाइलट	pilote
पाइलट	pilotes
मैलवेयर	malware
मैलवेयर	malveillant
ओसीआर	ocr
मैकडोनाल्ड	mcdonald
पुतला	effigie
पुतला	mannequin
गैलियम	gallium
इलेक्ट्रो	electro
इलेक्ट्रो	électro
होवे	howe
बेडरूम	chambre
गर्लफ्रेंड	copine
गर्लफ्रेंड	copines
बॉयज	boyz
असहनीय	insoutenable
असहनीय	insupportables
असहनीय	insupportable
असहनीय	intolérable
असहनीय	intolérables
असहनीय	insupportable
इंडोर	intérieure
इंडोर	intérieur
संगीन	flagrants
संगीन	flagrantes
संगीन	flagrant
संगीन	flagrante
संगीन	tombe
संगीन	grave
रिटायर्ड	retraités
रिटायर्ड	retraite
रिटायर्ड	retraité
रुडयार्ड	rudyard
वोडाफ़ोन	vodafone
स्माइल	sourire
स्माइल	souriez
मेंहदी	henné
हुकुम	piques
हुकुम	pique
स्टाम्प	stomp
स्टाम्प	piétiner
शून्यता	vide
क्रोएशियाई	croates
क्रोएशियाई	croate
गजनी	ghazni
मुर्गियों	poules
मुर्गियों	poulets
मुर्गियों	poules
देवदूत	ange
देवदूत	angélique
देवदूत	angel
देवदूत	anges
सारणिक	déterminant
अहंकारी	suffisant
अहंकारी	suffisance
अहंकारी	arrogant
रेक	épave
रेक	naufrage
फ्रेज़र	fraser
नीनो	niño
नीनो	nino
लॉरिन	lauryn
पछतावा	remords
पछतावा	regrette
पछतावा	regret
पछतावा	regrets
पछतावा	regretter
पिल्ला	chiot
व्यस्तता	nominations
गोल्फ़	golf
पंपों	pompe
पंपों	pompes
लेटी	letty
खीरा	concombre
खीरा	concombres
ट्रूमैन	truman
हूपर	hooper
ग्नू	gnu
पलंग	lit
रक्तपात	carnage
खेप	consignation
राष्टीय	nationaux
राष्टीय	national
राष्टीय	nationale
राष्टीय	nationales
कूलिज	coolidge
ओएसआई	osi
अधिष्ठापन	montage
अधिष्ठापन	installation
मशीने	machines
महारथी	magnat
हानिकर	préjudiciable
हानिकर	préjudiciables
पुनर्मूल्यांकन	réévaluation
इटालिया	italia
लोइस	loïs
लोइस	lois
फारूक	farooq
कुंडा	kaunda
उदारतावाद	libéralisme
आनन	faciale
आनन	visage
आनन	facial
लंच	déjeuner
लंच	déjeuners
मैली	malley
असमानताओं	disparités
सर्फिंग	surf
चाही	recherchés
चाही	recherché
चाही	recherchée
चाही	voulu
चाही	voulait
केंटकी	kentucky
बटर	beurre
हेनान	henan
कोथ	gangrène
शोगुन	shogun
सीगल	mouette
स्टेटमेंट	énoncé
स्टेटमेंट	déclaration
नसबंदी	stériliser
नसबंदी	stérilisation
जामुनी	violette
जामुनी	pourpre
जामुनी	violet
एनडीए	nda
सनसनीखेज	sensationnel
सनसनीखेज	sensationnelle
क्लॉस	claus
पोस्टमार्टम	autopsie
पोस्टमार्टम	autopsies
सिरिंज	seringue
टेरेंस	terence
उम्मीदें	espoirs
उम्मीदें	attentes
ब्रिटैनिका	encyclopædia
चुय	chuy
लोरेन	lorraine
लोरेन	loren
मिलिशिया	miliciens
मिलिशिया	milice
मिलिशिया	milices
रीगा	riga
प्यूर्टो	puerto
घनघोर	harvey
हाफ़	moitié
हाफ़	demi
पांडा	panda
पांडा	pandas
बुढ़ापा	vieillir
बुढ़ापा	vieillissant
बुढ़ापा	vieillissement
गुरूवार	jeudi
हेवन	haven
क्रिंग	kring
गोविंदा	govinda
ममी	mami
अर्जी	réclamation
अर्जी	réclamer
अर्जी	revendication
अर्जी	revendiquer
होई	hoi
ड्वेन	dwayne
जीनोमिक्स	génomique
लेव	lev
गपशप	discussions
गपशप	ragots
गपशप	commérages
गपशप	rumeurs
गपशप	potins
गपशप	compère
गपशप	discuter
गपशप	discussion
गपशप	causerie
गपशप	bavardage
गपशप	chat
स्वास्थ्यवर्धक	sain
स्वास्थ्यवर्धक	saine
ओले	ole
विकराल	macabre
फर्थ	firth
सोप	savon
सोप	soap
सोप	savons
छुट्टियाँ	vacances
समायोज्य	réglables
समायोज्य	ajustable
समायोज्य	réglable
सेल्यूलर	cellulaire
सेल्यूलर	cellulaires
क्यूशू	kyushu
प्लाटा	plata
टोगो	togo
दादू	dadu
मूव	déménagement
मूव	bouger
मूव	déménager
मूव	déplacer
उग्रवादियों	militants
लालित्य	élégance
लिथुआनियाई	lituanie
लिथुआनियाई	lituaniens
