το	os
υπογράμμισε	sublinhado
σάουνα	sauna
αναπάντεχο	inesperada
αναπάντεχο	inesperados
αναπάντεχο	inesperadas
αναπάντεχο	inesperado
πατριό	padrasto
πιρούνι	forquilha
πιρούνι	garfos
πιρούνι	bifurcação
πιρούνι	garfo
αστραχάν	astracã
ανεκτή	tolerada
ανεκτή	tolerados
ανεκτή	tolerado
ανεκτή	tolerável
λεσβία	lésbica
λεσβία	lésbicas
ροζίτα	rosita
ορός	soro
ορός	salina
ορός	soro
γιάκοβ	yakov
αγωνες	games
αγωνες	jogos
ιδεογράμματα	ideogramas
κοπτήρες	incisivos
αξιοπρεπές	decentes
αξιοπρεπές	decente
αξιοπρεπές	digno
αξιοπρεπές	digna
ράιμι	raimi
ρίλκε	rilke
διδακτορικά	doutoramentos
λίντο	lido
αντονιόνι	antonioni
τίμαιος	timeu
καλίνιν	kalinin
δρομολογητές	roteadores
σπρίντερ	velocista
χορεύτριες	dançarinos
χορεύτριες	bailarinas
χορεύτριες	bailarinos
χορεύτριες	dançarinas
φινίρισμα	finalizando
φινίρισμα	terminando
φινίρισμα	acabamento
φινίρισμα	acabamentos
βίδες	parafusos
βίδες	parafusos
οκτάβιο	octavio
οκτάβιο	octávio
χλωροπλάστες	cloroplastos
καρφίτσα	broche
καρφίτσα	alfinete
καρφίτσα	fixar
καρφίτσα	pino
καρφίτσα	alfinete
καρφίτσα	pin
μνηστή	noiva
μνηστή	noiva
επιδημιολογία	epidemiologia
βρικόλακες	vampiros
φομόριαν	fomorianos
κορδόνια	cordões
αλκμαίων	alcmeão
εξόγκωμα	protuberância
εξόγκωμα	caroço
αστακό	lagostas
αστακό	lagosta
εγκέλαδου	encélado
εκτάριο	hectare
φρέγκε	frege
ψαλμός	salmo
ψαλμός	salmos
χόθορν	hawthorne
μένκεν	menken
ανίατη	incurável
αγιάννη	valjean
στημένο	manipuladas
στημένο	manipulados
στημένο	manipulado
στημένο	encenado
στημένο	encenação
πεζόδρομο	boardwalk
φρεναρίσματος	derrapagem
φρεναρίσματος	skid
αδέξια	desajeitada
αδέξια	desastrado
αδέξια	desastrada
αδέξια	trapalhão
αδέξια	desajeitado
παρονομαστής	denominador
γκάρεθ	gareth
αποθηκευμένες	salvo
αποθηκευμένες	salva
αποθηκευμένες	salvou
αποθηκευμένες	salvos
αποθηκευμένες	guardado
αποθηκευμένες	guardados
τσίχλα	tordo
τσίχλα	pastilha
τσίχλα	goma
τσίχλα	chiclete
τσίχλα	chicletes
ιόλη	iole
παραλειφθεί	omitido
παραλειφθεί	omitida
αρειανοί	marcianos
ζηλεύει	ciumes
ζηλεύει	ciúmes
ζηλεύει	ciumenta
ζηλεύει	ciumento
ζηλεύει	inveja
κορνηλία	cornelia
αεροναυτική	aeronáutica
χόι	hoi
χόι	hoy
ντιμπιάσι	dibiase
αλήτη	punk
άαλεν	aalen
σκυλάκι	cãozinho
σκυλάκι	cachorrinho
σκυλάκι	cãozinho
όργωμα	lavoura
σιγκούρνι	sigourney
κνουτ	knut
μπέινς	baines
υπόπτους	suspeitos
κρυφός	furtivo
κρυφός	furtiva
αρουραίοι	ratos
αρουραίοι	ratazanas
τανγκό	tango
κοντέινερ	recipiente
κοντέινερ	contentores
κοντέινερ	contentor
κοντέινερ	contentores
κοντέινερ	recipientes
βαστίλη	bastilha
υπαινιγμό	insinuação
πέστο	pesto
μάνζαρεκ	manzarek
τέτοβο	tetovo
σερβιτόρα	empregada
σερβιτόρα	garçonete
διάμηκες	longitudinal
χώκινς	hawkins
μαργαρίτες	margaritas
μαργαρίτες	margaridas
μανιτάρι	cogumelos
μανιτάρι	cogumelo
πρόσδεσης	acoplagem
πρόσδεσης	amarração
καρύδα	coco
καρύδα	cocos
καρύδα	côco
υπεράκτιες	offshore
βοσκοπούλα	pastora
τυχεροί	sortuda
τυχεροί	sorte
τυχεροί	lucky
τυχεροί	sortudo
εκδικητική	vingativa
εκδικητική	vingativo
ενέχυρο	promessa
ενέχυρο	penhor
μπερναντέτ	bernadette
μπόλντερ	boulder
κεχρί	painço
αγιάλα	ayala
προμελέτη	premeditação
αστόρια	astoria
κυπρίνου	carpa
χάρτφορντ	hartford
κεντρώα	centrista
συζητηση	discussão
συζητηση	discussões
χταπόδι	octopus
χταπόδι	polvo
ηλιοκεντρικό	heliocêntrica
ρέστα	mudar
ρέστα	mudança
ρέστα	mudanças
ρέστα	troco
ελίσα	elisha
ελίσα	elisa
κόνδορα	condor
ελιγμός	manobra
πλεχάνοφ	plekhanov
ξαδέρφια	primos
ξαδέρφια	primas
σουζάν	susanne
σουζάν	suzanne
φεζ	fez
πάλμερστον	palmerston
επανένταξη	reabilitação
επανένταξη	reintegração
επανένταξη	reinserção
μπράμπαμ	brabham
μάκο	mako
γιούρα	yura
αντιξοότητες	adversidade
αντιξοότητες	adversidades
αρνιά	cordeiros
φεουδαρχία	feudalismo
κατάρτια	mastros
διμερής	bilaterais
διμερής	bilateral
ρασταφάρι	rastafari
χίντιγκ	hiddink
γιοσέμιτι	yosemite
τσέρι	cherry
τσέρι	cereja
τσέρι	cerejeira
οξαλικού	oxálico
φλόιντ	floyd
μιγιαζάκι	miyazaki
μπέκι	becky
λακάιγ	lacaille
στάσιμη	estagnada
ασκητές	ascetas
πάδουα	pádua
επιτρεπόμενο	admissível
επιτρεπόμενο	permitido
επιτρεπόμενο	permitidos
επιτρεπόμενο	permitida
αλμοδόβαρ	almodóvar
έζησα	viveu
έζησα	vivi
έζησα	morava
έζησα	vivia
έζησα	vivido
συγκρίσιμες	comparável
συγκρίσιμες	comparáveis
φόρτος	ónus
φόρτος	fardo
νικολέτα	nicoletta
νοέλ	noelle
νοέλ	noel
υφές	texturas
έλεφσον	ellefson
αλιέων	pescadores
όλμπερς	olbers
κύκνοι	cisnes
τουαρέγκ	tuaregues
ωάρια	ova
ωάρια	óvulos
λόμπο	lobo
φρανσουάζ	françoise
κρυπτογραφημένο	encriptado
θολό	desfocada
θολό	nublado
τζιανκάρλο	giancarlo
αναισθητικά	anestésicos
ματίλντα	mathilde
ματίλντα	mathilda
ματίλντα	matilde
ματίλντα	matilda
βίντσα	vinca
κουνάβι	furão
κουνάβι	doninha
κουνάβι	gambá
σολομού	salmão
σολομού	salmões
μπρέντφορντ	brentford
αναδρομικό	recursiva
απελπισμένος	desesperados
απελπισμένος	desesperado
απελπισμένος	desesperadas
απελπισμένος	desesperada
απελπισμένος	desespero
θυμήσου	lembrar
παλαιοντολογίας	paleontologia
λίβνι	livni
εακ	anc
αισιόδοξη	otimista
αισιόδοξη	optimista
αισιόδοξη	otimista
αισιόδοξη	optimista
αισιόδοξη	otimista
κοινοτισμός	comunalismo
αποφεύγετε	evitar
αποφεύγετε	evita
αποφεύγετε	evitem
αποφεύγετε	evite
σοφά	sabiamente
υπεροξείδια	peróxidos
σατανάς	satanás
σατανάς	satã
σατανάς	satan
πολιτικη	política
πιερλουίτζι	pierluigi
ταξιδιώτη	traveler
ταξιδιώτη	viajante
ταξιδιώτη	viajante
βάγια	vaya
πτολεμαίους	ptolomeus
χριστιάνα	christiana
προσφυγές	recursos
προσφυγές	apelos
στήβενς	stevens
όρχεων	testicular
ελεωνόρα	leonora
φονιάς	assassina
φονιάς	killer
φονιάς	matador
φονιάς	assassino
μπάνγκορ	bangor
φωτορεπόρτερ	fotojornalista
μικροσκοπία	microscopia
γιούκιο	yukio
φτυάρι	pá
φτυάρι	spade
νεκροψία	autópsia
νεκροψία	autópsias
μακλέιν	mclane
μακλέιν	mcclain
μλάντεν	mladen
θεραπευτές	curandeiros
θεραπευτές	curadores
θεραπευτές	terapeutas
κρουαζιέρα	cruise
κρουαζιέρα	cruzeiro
κρουαζιέρα	cruzeiros
λαγκάδι	rivendell
έμεινα	fiquei
έμεινα	ficou
έμεινα	ficaram
έμεινα	permaneceu
όμορες	contíguas
θέλμα	thelma
λαμπρι	labrie
μαλίκι	maliki
σμάλτο	esmalte
κατάδικοι	condenados
κατάδικοι	presidiários
κατάδικοι	contras
κατάδικοι	cons
εξογκώματα	solavancos
γκρούμπερ	gruber
χιρομπούμι	hirobumi
καλλιεργήσουν	cultivar
φυτοφάρμακα	pesticidas
σχολαστικά	meticulosamente
φεμινισμό	feminismo
ποκάρα	pokhara
ράιχεναου	reichenau
οπλισμένη	armada
οπλισμένη	armados
οπλισμένη	armadas
οπλισμένη	armado
ορινόκο	orinoco
αμόριο	amório
εκχριστιανισμός	cristianização
δευτέριο	deutério
λίμπερτι	liberdade
λίμπερτι	liberty
λυκάνθρωπος	lobisomens
λυκάνθρωπος	lobisomem
αμαρτωλή	pecador
αμαρτωλή	pecadora
αμαρτωλή	pecadores
αμαρτωλή	pecador
μπέντερ	latas
μπέντερ	bender
έφεδροι	reservistas
άδικος	injusto
άδικος	injusta
άδικος	injusto
άδικος	desleal
άδικος	injustas
άδικος	injustiça
άδικος	injusta
αρσέν	arsene
στρωματογραφία	estratigrafia
όλσον	olson
σουνγκ	soong
σουνγκ	cantadas
σουνγκ	cantado
σουνγκ	sung
σουνγκ	cantada
σολζενίτσιν	solzhenitsyn
μοιρολόγια	lamentação
χάρκιβ	kharkiv
ίκτερος	icterícia
τσιουάουα	chihuahua
μπερτς	birch
υπογείως	underground
υπογείως	subterrâneo
υπογείως	subterrânea
υπογείως	subterrâneos
τρυφερότητα	ternura
λιμ	lim
χυδαία	vulgar
χυδαία	vulgares
έντιμος	honrada
έντιμος	honorável
έντιμος	honrado
έντιμος	honroso
παλαβιτσίνι	pallavicini
έρνι	ernie
υδρόλυσης	hidrólise
ξεπερασμένη	ultrapassada
ξεπερασμένη	ultrapassado
χυμούς	sucos
χυμούς	sumos
μαραθωνοδρόμος	maratonista
αντιπροσωπειών	delegações
μαδριγάλια	madrigais
μάι	mai
έντμοντ	edmundo
έντμοντ	edmund
διακεκομμένη	pontilhada
διακεκομμένη	tracejada
ίθαν	ethan
δυσπλασία	malformação
κυστεΐνη	cisteína
ηλύσια	elysian
αλέγκρε	alegre
καρέλ	carrell
ιμάντες	correias
ιμάντες	alças
ιμάντες	cintas
ιμάντες	correias
ιμάντες	cintos
σωληνάριο	tubo
σωληνάριο	tube
γκίμπον	gibbon
παντοδυναμία	omnipotência
σάκος	saco
σάκος	sacola
σάκος	bolsa
σάκος	mala
σάκος	saco
σάκος	saque
σάκος	sack
φοβερός	incrível
φοβερός	fantástico
φοβερός	espetacular
παστέλ	pastel
πυροβολεία	casamatas
εκφυλιστική	degenerativa
τομσκ	tomsk
πλάτες	dorso
λιποταξία	deserção
νευρολογία	neurologia
λίμπκνεχτ	liebknecht
τακ	tak
τακ	tuck
μελίτα	melita
νουκλεοτίδια	nucleótidos
έθελ	ethel
διακανονισμός	liquidação
διακανονισμός	povoamento
διακανονισμός	assentamento
διακανονισμός	arranjos
διακανονισμός	acordo
διακανονισμός	arranjo
διακανονισμός	convénio
τζόζεφσον	josephson
αστοχία	falha
αστοχία	insucesso
αστοχία	falhanço
αστοχία	fracasso
ελλιπείς	incompletas
ελλιπείς	incompleta
ελλιπείς	incompleto
ελλιπείς	incompletos
ντέηβις	davis
ντέηβις	davies
γνωστικισμό	gnosticismo
ραούφ	rauf
διαβεβαιώνει	assegura
αρραβωνιαστικό	noivo
αρραβωνιαστικό	noivo
προκαταρκτικό	preliminar
προκαταρκτικό	preliminares
εντατικοποίηση	intensificar
εντατικοποίηση	intensificação
εντατικοποίηση	intensificação
εντατικοποίηση	intensificar
στάφορντ	stafford
κυτταρολογία	citologia
βλασφημία	blasfêmia
βλασφημία	blasfémia
σάμνερ	sumner
μίκλος	miklos
συνάξεις	covens
εργο	project
εργο	projeto
εργο	projecto
καταρρακτώδεις	torrencial
ασυμβίβαστη	intransigente
ασυμβίβαστη	incompatível
ασυμβίβαστη	incompatíveis
ασυμβίβαστη	incompatibilidade
γουόλ	parede
γουόλ	muro
γουόλ	mural
γουόλ	muralha
κουένκα	cuenca
άρνο	arno
παραμορφωμένο	deformado
παραμορφωμένο	deformada
παραμορφωμένο	desfigurado
τοξίνη	toxinas
τοξίνη	toxina
υποκινητής	instigador
ιμπραΐμοβιτς	ibrahimović
γκόλντι	goldie
ανεξήγητα	inexplicável
ανεξήγητα	inexplicáveis
ανεξήγητα	inexplicavelmente
μπάμπι	bumpy
μπάμπι	acidentado
μπάμπι	babi
μπάμπι	bambi
πολυπόθητο	cobiçado
απρόβλεπτη	imprevisíveis
απρόβλεπτη	imprevisível
πίνο	pino
φράχτες	vedação
φράχτες	cercas
φράχτες	vedações
πλωτίνος	plotino
χοκουσάι	hokusai
μετάσταση	metástase
αριάνα	arianna
ελκυστικά	atrativo
ελκυστικά	atractiva
ελκυστικά	atraente
ελκυστικά	atraentes
γυναικάς	mulherengo
βίασε	estuprada
βίασε	violada
βίασε	violado
συνονθύλευμα	patchwork
συνονθύλευμα	retalhos
ιονισμένο	ionizado
κόντος	kodos
κάρλτον	carlton
αφεντικά	patrões
αφεντικά	chefes
γαστρεντερίτιδα	gastroenterite
τιμολόγησης	preços
τος	tosh
ουίγων	whig
μάκι	mackie
μάκι	mackey
μάκι	maki
διχλωριούχο	dicloreto
διασκεδάσει	divertir
