que	че
toronto	торонто
escollida	избрана
escollida	избрано
escollida	избрани
escollida	избран
latm	latm
bastida	скеле
analitzar	анализиране
leo	лъв
leo	лео
robin	робин
longm	longm
coet	ракетата
coet	ракета
abundants	изобилен
accent	акцент
deixebles	последователи
controvèrsia	спорове
controvèrsia	спор
controvèrsia	противоречия
controvèrsia	спор
controvèrsia	спорът
alí	али
fidelitat	вярност
fidelitat	верността
focus	концентрация
focus	фокус
emperadriu	императрицата
emperadriu	императрица
blanco	бланко
pura	чисто
pura	чист
pura	чиста
queen	кралицата
queen	царица
queen	кралица
vermells	червени
lesió	нараняване
lesió	контузия
lesió	травма
lesió	наранявания
lesió	вреда
lesió	лезия
roland	роланд
operador	оператор
simó	саймън
simó	симон
crim	престъпления
crim	престъпление
crim	престъпност
crim	престъпността
dionís	дионисий
mite	мит
mite	мита
mer	мер
enzims	ензимите
enzims	ензими
inspecció	инспекция
inspecció	инспекции
inspecció	проверка
barroca	барок
productors	продуценти
productors	производители
càrregues	товари
zeus	зевс
suárez	суарез
directes	преки
directes	директна
directes	директно
directes	пряко
directes	директен
frases	фрази
frases	изречения
frases	присъди
estel	звезден
estel	звезда
barbara	барбара
cercador	търсача
cercador	търсач
acceptació	приемане
mari	мари
plàstic	пластмаса
plàstic	пластмасова
plàstic	пластмасови
plàstic	найлон
plàstic	пластмасов
malament	грешно
malament	грешка
donald	доналд
enfocament	подход
expressions	изрази
expressions	изразяване
tanzània	танзания
extremadura	естремадура
guanyadora	победител
guanyadora	печеливш
núvols	облаци
núvols	облаците
dewey	дюи
telescopi	телескопа
telescopi	телескопи
telescopi	телескоп
dissenyada	проектирано
dissenyada	проектирана
dissenyada	проектиран
dissenyada	проектирани
pròleg	пролог
zhang	джан
bros	братя
dimitir	оставка
conselleria	консултиране
útils	полезна
útils	полезно
útils	полезни
útils	полезен
profundament	дълбоко
bengala	бенгалски
reconeguts	призната
reconeguts	признати
reconeguts	разпознат
reconeguts	признат
convencional	конвенционални
consideració	обмисляне
procediments	процедури
gradualment	постепенно
pobre	бедни
pobre	беден
fantasia	фантазия
fantasia	фантазии
fantasia	фантазията
mongòlia	монголия
prohibició	забрана
adquisició	придобивка
adquisició	придобиване
restaurada	възстановено
restaurada	възстановен
restaurada	възстановени
restaurada	възстановена
quins	какво
extra	допълнителни
extra	допълнително
extra	екстра
interpretacions	тълкувания
cable	тел
cable	жици
cable	жица
cable	кабел
cable	кейбъл
cable	кабелна
afrique	afrique
blasco	бласко
especialitat	специалност
especialitat	специалитет
barres	пръти
barres	барове
barres	решетки
barres	решетките
músculs	мускулите
músculs	мускули
lunar	лунен
mons	монс
lesions	контузии
lesions	наранявания
