ngc	ngc
radna	trabajando
radna	funcionando
radna	trabajar
šampioni	champions
šampioni	campeones
disciplinama	disciplinas
stvorenja	criaturas
raznolikost	diversidad
doi	doi
okolnim	rodeando
okolnim	circundantes
razlozi	motivos
razlozi	razones
debitovao	debutando
vaga	libra
komunikaciju	comunicarse
komunikaciju	comunicar
enes	anas
namjerom	intenciones
namjerom	intención
želje	desea
želje	deseos
želje	deseos
jay	jay
ćelijski	celulares
ćelijski	celular
brana	dam
brana	presa
brana	embalse
brana	represa
brana	dique
rijekama	rios
rijekama	rivers
rijekama	ríos
kopije	copias
kopije	ejemplares
kopije	copia
izotopi	isótopo
izotopi	isótopos
eksplozije	explosión
eksplozije	ráfaga
galatasaray	galatasaray
francesco	francesco
nikolić	nikolic
paradoks	paradoja
paradoks	paradojas
publika	público
publika	publico
publika	audiencia
publika	auditorio
publika	audiencias
publika	público
publika	públicos
publika	muchedumbre
publika	multitud
trajalo	duraron
trajalo	duró
trajalo	durado
stranaka	fiestas
faso	faso
hudson	hudson
pogodio	adivinado
pogodio	golpeó
pogodio	hit
pogodio	golpear
bajram	eid
iznimno	excepcionalmente
završeno	completado
završeno	completa
završeno	completar
završeno	completas
završeno	completo
završeno	acabados
završeno	terminados
završeno	finalizado
završeno	acabado
završeno	terminado
završeno	terminada
završeno	hecho
jason	jasón
jason	jason
odgovornosti	responsabilidades
formirati	forma
formirati	formulario
sudbina	destino
sudbina	destiny
sudbina	destino
pamćenje	recordando
pamćenje	recordar
pamćenje	recuerdos
pamćenje	memoria
pamćenje	recuerdo
šanse	chances
šanse	probabilidades
šanse	impares
uništiti	destruyan
uništiti	destruye
uništiti	destruyen
uništiti	destruir
akademik	académicos
akademik	académico
akademik	académicas
akademik	académica
nikšić	nikšić
ring	anillo
ring	ring
kartica	tarjeta
kartica	tarjetas
kartica	card
mozart	mozart
imp	gnomo
imp	imp
imp	diablillo
čuvaju	vigilada
čuvaju	vigilado
original	original
original	originales
prostorije	premisas
prostorije	locales
sulfat	sulfato
bugarski	búlgara
bugarski	búlgaro
bugarski	búlgaros
trio	trio
trio	trío
granični	límite
granični	frontera
borbeni	combatir
borbeni	combate
borbeni	combates
nepoznata	desconocida
nepoznata	desconocidos
nepoznata	desconocidas
nepoznata	desconocido
normalna	normales
normalna	normalidad
normalna	normal
pune	pune
giuseppe	giuseppe
magnezij	magnesio
osiguranje	aseguradoras
osiguranje	seguros
osiguranje	aseguradora
osiguranje	seguro
jure	jure
dionice	caldo
dionice	stock
dionice	acciones
dionice	existencias
gusto	densamente
gusto	densa
gusto	densas
gusto	densos
gusto	denso
gusto	gusto
sarah	sarah
sarah	sara
rudnik	míos
rudnik	mio
rudnik	mina
rudnik	mías
rudnik	mío
rudnik	mía
collection	colección
collection	recogida
collection	coleccion
prosječne	promedio
prosječne	media
emil	emil
emil	emilio
ciljevi	objetivos
ciljevi	metas
ciljevi	objetivos
ciljevi	goles
kip	kip
kip	estatua
putovao	viajó
putovao	viajado
grešaka	errores
detroit	detroit
redovnog	regulares
redovnog	regular
redovnog	regularidad
laura	laura
sjećanje	recuerdos
sjećanje	memoria
sjećanje	recuerdo
remix	remix
jednostavni	simple
jednostavni	sencilla
jednostavni	sencillo
jednostavni	simples
predsjedništvo	presidencia
us$	us$
ladislav	ladislav
čita	leído
čita	lea
čita	leer
čita	lectura
čita	reading
čita	leyendo
čita	leer
čita	lectura
čita	lecturas
šampion	campeón
šampion	campeona
šampion	campeon
šampion	champ
šampion	campeón
šampion	campeona
šampion	campeon
šampion	champion
sekundarni	secundaria
sekundarni	secundario
sekundarni	secundarios
sekundarni	secundarias
flash	flash
flash	destello
socijalna	sociales
socijalna	social
bilbao	bilbao
koa	koa
milton	milton
göteborg	gotemburgo
göteborg	gotemburgo
objasnio	explicado
objasnio	explicó
objasnio	explicaba
formacija	formación
formacija	formaciones
pita	pita
pita	pastel
pita	pie
pita	tarta
rudar	minero
zarobljen	atrapada
zarobljen	atrapados
zarobljen	atrapadas
zarobljen	atrapado
obaveze	compromisos
izabela	isabel
izabela	isabella
zaštićena	protegida
zaštićena	protegidas
zaštićena	protegidos
zaštićena	protegido
cas	cas
evans	evans
vlasi	cabellos
vlasi	pelos
marin	marin
marin	marín
hajduk	hajduk
pun	lleno
pun	full
pun	llena
pun	plena
pun	completo
mak	mak
houston	houston
demokratski	democráticamente
demokratski	democrática
demokratski	democráticos
demokratski	demócrata
demokratski	democrático
nadležnosti	jurisdicción
nadležnosti	competencia
nadležnosti	responsabilidades
nadležnosti	competencias
grama	gramos
hormon	hormonas
hormon	hormonal
hormon	hormona
hnk	hnk
čitave	enteras
čitave	enteros
čitave	entero
računanje	calculo
računanje	cálculos
računanje	cálculo
predrag	predrag
erich	erich
wang	wang
čista	limpio
čista	limpios
čista	limpieza
čista	limpiar
čista	limpia
čista	puras
čista	pura
čista	puro
čista	puros
sta	sta
proizvođači	fabricantes
asteroida	asteroides
jeff	jeff
segment	segmentos
segment	segmentar
segment	segmento
prosjek	promedio
prosjek	media
ugalj	hulla
ugalj	carbón
ugalj	carbón
istočnim	orientales
istočnim	oriental
istočnim	eastern
kvadrat	cuadrado
kvadrat	square
kvadrat	cuadrada
kvadrat	plaza
nervne	neuronales
nervne	neuronal
nervne	neural
razvijene	desarrollados
razvijene	desarrollado
razvijene	desarrollada
razvijene	desarrolladas
biološka	biológica
biološka	biológicas
biološka	biológicos
biološka	biológico
materijale	material
materijale	materias
materijale	materiales
otkrivaju	revelar
otkrivaju	revela
otkrivaju	revelan
sara	sarah
sara	sara
sara	sara
običaj	personalizado
običaj	personalizada
običaj	costumbre
običaj	custom
običaj	costumbres
ekvador	ecuador
warren	madriguera
warren	warren
mihailo	mihailo
kilometra	kilómetro
lanaca	cadenas
rješavanje	resolviendo
rješavanje	resolverlo
rješavanje	resuelva
rješavanje	solucionar
rješavanje	resolver
rješavanje	resuelve
korijene	raíces
korijene	raices
afganistan	afganistán
diska	disco
glina	clay
glina	arcilla
glina	barro
germain	germán
germain	germain
prodaja	rebajas
prodaja	venta
prodaja	sales
prodaja	ventas
prodaja	rebajas
prodaja	venta
odisej	ulises
odisej	odiseo
ref	árbitro
ref	ref
ref	referí
otišli	gone
otišli	ido
napadač	delantero
napadač	asaltante
napadač	agresor
sekcija	seccion
sekcija	sección
prince	principe
prince	prince
prince	príncipe
materijalima	material
materijalima	materias
materijalima	materiales
ken	ken
mate	mate
mate	mate
nosioci	titulares
nosioci	tenedores
nosioci	poseedores
nosioci	porteadores
nosioci	portadores
redove	rangos
redove	filas
istakao	señalado
istakao	apuntado
istakao	señaló
hla	hla
robova	esclavas
robova	esclavos
čuje	oye
načini	formas
načini	maneras
načini	caminos
načini	modos
jednostavna	simple
jednostavna	sencilla
jednostavna	sencillo
jednostavna	simples
pictures	imagenes
pictures	fotos
pictures	fotografías
pictures	cuadros
pictures	imágenes
hadis	anuncio
hadis	discurso
hadis	hadith
explorer	exploradora
explorer	explorer
explorer	explorador
sudbinu	destino
sudbinu	destiny
sudbinu	destino
kult	culto
kult	secta
nek	dejemos
nek	let
nek	nek
tallinn	tallin
rezerve	reservas
neprekidno	constantemente
emanuel	emanuel
konvencija	convención
konvencija	convenio
konvencija	convenciones
lucas	lucas
cooper	cooper
partizani	partisanos
izvještaji	informes
izvještaji	reportajes
izvještaji	reportes
treneri	autocares
treneri	entrenadores
fondacija	fundación
fondacija	cimientos
dostiže	alcanza
dostiže	alcances
okolina	medioambiente
okolina	ambiente
okolina	entorno
okolina	alrededores
okolina	entorno
jakob	jakob
omogućiti	activar
omogućiti	habilitar
potres	conmoción
potres	contusión
potres	terremoto
potres	terremotos
potres	temblor
potres	sismo
potres	temblor
potres	sismo
planirano	planeado
planirano	planificado
planirano	previsto
planirano	planificada
zajedničku	comunes
zajedničku	frecuente
zajedničku	común
zajedničku	frecuentes
zajedničku	common
had	hades
izbijanja	brotes
voz	train
voz	trenes
voz	entreno
voz	entrenar
voz	tren
sadu	tristes
sadu	triste
sadu	sad
mjesecima	meses
jedinjenja	compuestos
ogranak	ramal
ogranak	rama
ogranak	sucursal
kampanja	campaña
kampanja	campaña
kampanja	campañas
svetozar	svetozar
montevideo	montevideo
mlijeko	leche
mlijeko	milk
plaćanja	pagos
know	conozca
know	saber
know	sepa
know	sé
know	know
vidljivi	visible
vidljivi	visibles
muhameda	mohammed
muhameda	mahoma
muhameda	mohamed
vjenčanja	boda
vjenčanja	bodas
vjenčanja	casamiento
aspirin	aspirina
amerikanci	americanas
amerikanci	americanos
amerikanci	estadounidenses
amerikanci	norteamericanos
newcastle	newcastle
otvorene	abrir
otvorene	abre
otvorene	abierta
otvorene	abra
otvorene	abierto
morskih	marinos
morskih	marinas
morskih	marino
morskih	marina
morskih	marine
vjernika	creyentes
orlando	orlando
kontinuirano	continuamente
planovi	planos
planovi	planes
jača	fortalece
jača	refuerza
alessandro	alessandro
obuku	formación
obuku	entrenando
obuku	adiestramiento
obuku	entrenamiento
obuku	capacitación
čuti	escuche
čuti	escuchar
čuti	oír
čuti	oyes
povećati	incremento
povećati	aumento
povećati	aumentar
povećati	aumenta
povećati	aumentan
prekid	alto
prekid	detener
vremenska	clima
vremenska	tiempo
vremenska	meteorología
brisanje	eliminando
brisanje	borrando
ski	esquiar
ski	esqui
ski	ski
ski	esquí
hop	salto
hop	lúpulo
hop	hop
cia	cia
cia	cla
cia	cia
cia	cla
priznala	reconocido
priznala	reconocidas
priznala	reconocidos
priznala	reconocida
ajeta	versos
belgijski	bélgica
belgijski	belga
belgijski	belgas
bilans	balanza
bilans	balance
bilans	saldo
bilans	equilibrio
sprečava	impide
sprečava	previene
sprečava	paradas
sprečava	detiene
edo	edo
čuda	milagros
čuda	maravillas
polovinu	mitad
polovinu	half
polovinu	medio
rečenica	sentencias
rečenica	frases
rečenica	oraciones
rečenica	frase
rečenica	sentencia
dodir	touch
dodir	toques
dodir	tacto
dodir	toque
kardinal	cardenal
kardinal	cardinal
ramena	hombros
kraljevsko	real
kraljevsko	royal
kraljevsko	reales
tekstovima	textos
preuzme	tomar
preuzme	toma
preuzme	tome
eduardo	eduardo
banovina	banovina
odred	pelotón
odred	squad
odred	escuadra
odred	escuadrón
učesnik	participante
učesnik	participantes
keith	keith
vera	vera
saznao	aprendí
saznao	aprendido
saznao	aprendió
kir	kir
mostova	bridges
mostova	puentes
vijekovima	siglos
ecb	bce
dobiva	obtiene
owen	owen
harris	harris
andrija	andrija
vuka	loba
vuka	wolf
vuka	lobo
vuka	lobos
ukinuta	levantado
ukinuta	levantó
ukinuta	levantada
objave	postes
objave	publicaciones
objave	puestos
objave	publica
privatna	privados
privatna	privadas
privatna	privado
privatna	privada
obilježje	hito
molim	favor
molim	please
molim	porfavor
molim	porfa
zonu	zona
zonu	zone
latvija	letonia
podjeli	partición
spreman	listos
spreman	listo
spreman	preparados
spreman	ready
spreman	lista
spreman	listas
formirajući	formando
venecuela	venezuela
kanalu	canal
kanalu	canalizar
kanalu	canales
kanalu	channel
čvrste	sólidos
čvrste	sólido
čvrste	sólida
čvrste	macizo
intel	inteligencia
intel	intel
seattle	seattle
sven	sven
transformacije	transformación
transformacije	transformaciones
transformacije	transformaciones
zaključio	concluido
zaključio	concluyó
zaključio	concluidos
ullevaal	ullevaal
arsen	arsénico
bernabéu	bernabéu
aviv	aviv
arapsko	arab
arapsko	arabe
arapsko	árabe
arapsko	árabes
ocinsoutput	ocinsoutput
habsburg	habsburgo
habsburg	habsburg
sportista	deportista
sportista	atleta
sportista	deportistas
sportista	atletas
sportista	deportista
festivalima	fiestas
festivalima	festivales
leopard	leopardo
kriva	culpable
kriva	culpables
joan	juan
joan	joan
joan	juana
heinz	heinz
kurs	rumbo
kurs	curso
luigi	luigi
dale	dale
repa	remolacha
priznata	reconocido
priznata	reconocidas
priznata	reconocidos
priznata	reconocida
matthew	matthew
matthew	mateo
ideologije	ideología
ideologije	ideologías
robinson	robinson
regionalni	regional
regionalni	regionales
vino	vinos
vino	vino
cos	cos
prosječnom	promedio
prosječnom	media
izložbe	exposiciones
izložbe	exhibiciones
izložbe	exposiciones
izložbe	exhibición
izložbe	exposición
učio	estudié
učio	estudiados
učio	estudiado
učio	estudió
učio	enseñado
učio	enseñaba
učio	enseñó
kamera	camera
kamera	cámaras
kamera	cámara
kamera	camara
zlo	malvado
zlo	maldad
zlo	mal
zlo	evil
zlo	malvada
skulptura	escultura
skulptura	esculturas
skulptura	escultura
australijski	australianas
australijski	australianos
australijski	australiano
australijski	australiana
sead	sead
matrica	matrices
matrica	matrix
matrica	matriz
zaprešić	zaprešić
hor	coro
hor	estribillo
hor	coro
tradicionalna	tradicionales
tradicionalna	tradicional
posjeta	visite
posjeta	visitar
posjeta	visita
posjeta	visitas
ćelijskog	celulares
ćelijskog	celular
planiranje	planificación
planiranje	planificar
planiranje	planeación
planiranje	planeamiento
atmosfera	atmosfera
atmosfera	ambiente
atmosfera	atmósfera
naslijediti	triunfar
naslijediti	heredar
naslijediti	herencia
naslijediti	hereda
gruzija	georgia
britansko	británico
britansko	británicos
britansko	británica
pjevanje	canto
pjevanje	cantos
pjevanje	cantando
pjevanje	cantar
koledž	college
koledž	colegio
koledž	universidad
manifestacija	acontecimiento
manifestacija	evento
gljiva	hongo
gljiva	hongos
gljiva	seta
gljiva	setas
gljiva	champiñones
vrhova	picos
hampden	hampden
barnard	barnard
stvarnost	realidad
stvarnost	reality
istine	verdades
crijevo	intestinos
crijevo	intestino
aes	aes
očigledno	obvio
očigledno	obvia
očigledno	obvias
očigledno	evidente
očigledno	aparentemente
očigledno	obviamente
očigledno	evidentemente
nacističke	nazi
nacističke	nazis
trek	trek
odbrambene	defensiva
odbrambene	defensivo
odbrambene	defensivos
gospođa	sra
gospođa	mrs
pouzdano	confiables
pouzdano	fiable
pouzdano	confiable
pouzdano	fiables
žirafa	jirafa
žirafa	jirafas
pravnih	legales
pravnih	jurídicas
pravnih	legal
pravnih	jurídico
rossi	rossi
bolivija	bolivia
update	actualizar
update	actualización
lazio	lazio
lazio	lacio
jačine	magnitud
suma	sum
suma	suma
ogleda	reflejada
ogleda	reflejado
ogleda	reflejados
pozitivan	positivos
pozitivan	positivo
pozitivan	positiva
pozitivan	positivas
gram	gramo
gram	gram
gram	gramos
philippe	philippe
bjelorusija	belarús
bjelorusija	bielorrusia
vijetnam	vietnam
osigurati	seguro
osigurati	asegurado
osigurati	segura
pacijent	paciente
pacijent	pacientes
vidljiva	visible
vidljiva	visibles
mina	mina
mina	minas
utvrđenja	fuertes
utvrđenja	fortalezas
prijelaz	cruzando
prijelaz	cruzar
prijelaz	travesía
prijelaz	cruce
edgar	edgar
ronald	ronald
najavio	anunciado
najavio	anunció
najavio	anunciada
najavio	anunciados
spor	despacito
spor	lentitud
spor	lento
spor	lenta
spor	lentos
spor	contencioso
spor	disputa
spor	controversia
wolfsburg	wolfsburg
partner	compañero
partner	pareja
partner	socio
partner	partner
partner	socia
četvrtog	cuarto
četvrtog	cuarta
castro	castro
partneri	partners
partneri	asociados
partneri	colaboradores
partneri	socios
partneri	compañeros
stat	stat
faraona	faraones
modifikacije	modificaciones
komandu	mando
komandu	comando
komandu	comandancia
ves	wes
stazama	senderos
abraham	abraham
temelja	cimientos
temelja	fundaciones
temelja	fundamentos
refleks	reflejo
refleks	reflejos
justin	justin
seine	sena
seine	seine
katolički	católico
katolički	católicos
katolički	católica
intertoto	intertoto
ekrana	pantalla
istražuje	investiga
istražuje	explora
kompletan	completado
kompletan	completa
kompletan	completar
kompletan	completas
kompletan	completo
eddie	eddie
amx	amx
jugoslavenska	yugoslavos
jugoslavenska	yugoslavia
jugoslavenska	yugoslavo
jugoslavenska	yugoslava
preporod	renacimiento
preporod	renacer
preporod	renacimiento
preporod	reactivación
preporod	resurgimiento
nadbiskup	arzobispo
astana	astana
desni	gomas
desni	encías
gramatika	gramática
posmatranja	observaciones
šri	sri
muškarac	man
muškarac	hombre
cezara	caesars
variraju	varía
variraju	variar
variraju	varia
variraju	varían
tipično	típico
tipično	típicas
tipično	típica
tipično	típicos
krugova	círculos
gospodin	caballero
gospodin	caballeros
cis	cis
cis	sic
cis	sia
cis	cei
jules	jules
katolici	católicos
katolici	católico
katolici	católicos
katolici	católica
postupka	procedimientos
uništavanje	destruyendo
uništavanje	destruir
uništavanje	destrucción
aristotel	aristóteles
pazar	pazar
dominantna	dominante
dominantna	dominantes
vjerovali	creyó
vjerovali	creyeron
vjerovali	creído
vjerovali	creía
preostale	restante
preostale	permaneciendo
preostale	restantes
podignut	levantado
podignut	recaudado
podignut	criado
podignut	planteadas
deacon	deacon
deacon	diácono
bod	bod
komad	pieza
pomogla	ayudó
pomogla	ayudado
tottenham	tottenham
nestao	gone
nestao	ido
nestao	desaparecido
nestao	desaparecidos
nestao	ausente
nestao	falta
nestao	desaparecida
nestao	desaparecido
nestao	desaparecidos
nestao	desapareció
nestao	desaparecida
mita	soborno
mita	sobornar
mita	sobornos
mita	sobornos
mita	injerto
mita	injertos
edmund	edmund
bryan	bryan
brazilski	brasileño
brazilski	brasileños
brazilski	brasilero
brazilski	brasileña
formacije	formaciones
napoleona	napoleón
magazine	cargadores
magazine	revistas
procesor	procesador
procesor	transformador
pearl	pearl
pearl	perla
pearl	perlas
hanibal	hannibal
hanibal	aníbal
unuka	nieta
obećao	prometida
obećao	prometido
obećao	prometí
obećao	prometidos
zabranjen	restringida
zabranjen	restringido
zabranjen	restringidos
