dhe	그리고
prunus	벚나무
turbinat	터빈
vivian	비비언
vivian	비비안
astma	천식
vaksina	백신
mart	마트
inspektimi	점검
inspektimi	검사
chu	chu
portative	포터블
portative	휴대
portative	휴대용
vllazni	형제
vllazni	브라더스
vllazni	형제들
amoniaku	암모니아
reno	르노
reno	리노
reno	르노
mailer	전령
konfuze	혼란
konfuze	혼란
shizuoka	시즈오카
lepuj	토끼
okinawa	오키나와
printimit	프린팅
printimit	인쇄
printimit	프린터
meredith	메러디스
kloni	클론
jeto	생방송
jeto	라이브
ngushëllimet	애도
turiste	관광객
uss	uss
localisation	지역화
oldman	올드먼
ekstrakt	추출
ekstrakt	풀기
aki	아키
kontrollë	통제
kontrollë	제어
kontrollë	제어하기
kontrollë	컨트롤
vaska	욕조
ndershmëria	정직
ndershmëria	성실
ushqimesh	음식
ushqimesh	식품
ukrainasit	우크라이나인
ukrainasit	우크라이나계
buddy	버디
persekutim	박해
shpëtimtari	구원자
fotografët	사진사
fotografët	사진관
fotografët	사진작가
mbushni	채워
mbushni	fill
mbushni	채우기
fantazëm	귀신
fantazëm	유령
fantazëm	고스트
mbulua	커버
mbulua	덮여
fshehu	숨기기
fshehu	hid
sinclair	싱클레어
kangur	캥거루
antarktidë	남극
panoramike	파노라마
dvb	dvb
iec	iec
bisedimesh	회담
thirre	통화
thirre	전화
thirre	호출
cezar	카이사르
cezar	시저
organist	오르가니스트
komplikime	합병증
emigracionin	이민
emigracionin	이민호
prostitucionit	성매매
afi	afi
rozi	핑키
nippon	닛폰
crc	crc
zhurme	소음
zhurme	잡음
trillim	소설
trillim	픽션
trillim	허구
gambisë	감비아
moçalore	습지
parking	주차장
parking	주차
skedari	파일
nismëtare	개시
njoftohen	발표
shporta	바스켓
shporta	바구니
shporta	카트
flanagan	플래너건
psikiatër	축소
legen	골반
prom	프롬
prom	무도회
iluzionin	착각
iluzionin	환상
pele	펠레
babelit	바벨
sucre	수크레
aksidentet	사고
laboratoret	연구소
laboratoret	실험실
reformuese	개혁
përmirësojmë	세분화
përputhur	일치
anketat	설문조사
anketat	설문
racist	인종차별
vakt	식사
ditaret	다이어리
donacionet	기부
donacionet	기부금
parajse	하늘
parajse	천국
parajse	파라다이스
parajse	천국
parajse	낙원
shëtitjet	하이킹
kurdët	쿠르드족
flynn	플린
pianon	피아노
verifikim	검증
verifikim	인증
paaftësisë	장애
paaftësisë	장애인
monitorohet	모니터링
përkujtimin	기념
ziu	검은색
ziu	검정
ziu	검정색
ziu	블랙
gjuetar	사냥꾼
gjuetar	헌터
vizitore	방문자
vizitore	방문객
pishë	소나무
pishë	파인
rufus	루퍼스
rufus	루푸스
filtra	필터
esprit	esprit
punesimi	고용
taxhikistan	타지키스탄
sfr	sfr
touchscreen	터치스크린
cis	cis
diagnozë	진단
diagnozë	진단
shopping	쇼핑
intuita	직감
egoiste	이기적
brumin	반죽을
brumin	반죽이
brumin	반죽
luftetare	전사
luftetare	워리어스
avokatë	변호사
planetë	행성
këshilluan	충고
personalizuar	커스텀
personalizuar	맞춤
bombay	봄베이
telekomunikacioneve	통신
giles	자일스
ndëshkimet	처벌
ndëshkimet	처벌
doe	doe
emili	emily
emili	에밀리
pjek	구워
komisioner	중개
komisioner	중개인
komisioner	브로커
autizmi	자폐
autizmi	자폐증
infoboxes	정보상자
padrejte	불공평한
grat	여자들
grat	여자
grat	여성
diplomuarve	졸업생
noto	수영
pompat	펌프
pompat	펌프
nasal	비강
dorezë	손잡이
mikroprocesorët	마이크로프로세서
bps	bps
mjeket	의사
avril	에이브릴
helmetë	헬멧
helmetë	투구
kiki	키키
fotografë	사진사
fotografë	사진관
fotografë	사진작가
shimizu	시미즈
ulu	앉아
mirëqënies	복지
elektrodë	전극
armin	아민
bollywood	발리우드
kënetat	무어인
libinë	리비아
ulëset	좌석
ulëset	자리
burbank	버뱅크
hardhuca	도마뱀과
hardhuca	도마뱀
salerno	살레르노
kasollja	객실
kasollja	오두막
kujdestare	보모
kujdestare	가정교사
percjell	스토킹
bloomberg	블룸버그
gjeologët	지질학
zhavorr	자갈
ortak	파트너
evro	유로로
evro	유로
orakulli	오라클
bau	bau
kravatë	넥타이
squfur	유황
përjetësinë	영원
crt	crt
locke	로크
karkaleca	새우
natal	나탈
sfide	도전
pipi	삐삐
diva	디바
përqëndruara	농축
bor	보르
djema	소년
djema	소년들
djema	boys
djema	보이즈
djema	보이스
samba	삼바
batica	조수
dmc	dmc
finlandezët	핀란드인
standardizim	표준화
hënave	월요일
hënave	위성
hamburgu	함부르크
pleh	비료
pleh	비료
paneleve	패널
samitit	정상회담
samitit	회담
samitit	정상회의
vërtitet	롤스
amc	amc
kanellë	계피
kanellë	시나몬
paragjykim	편견
paragjykim	편향
paragjykim	편견
traktori	트랙터
visconti	비스콘티
usenet	유즈넷
mesnate	자정
mesnate	midnight
mesnate	미드나이트
mesnate	미드나잇
regbi	럭비
lift	엘레베이터
lift	엘리베이터
lift	승강기
haker	해커
europianët	유럽인
humbës	루저
humbës	패자
sanksionet	제재
përshpejtohet	가속화
projeksion	프로젝션
projeksion	도법
projeksion	투영
bodybuilding	보디빌딩
agjente	에이전트
agjente	요원
agjente	대리인
apeli	항소
apeli	호소
parcela	소포
parcela	구획
kapje	그립
kthy	다시
kthy	뒤로
cretaceous	백악기
angoulême	앙굴렘
gomarët	당나귀
analisti	분석가
breshër	우박
pronaret	소유자
kern	kern
meti	매트
shurup	시럽
peshkaqeni	상어
forrest	포레스트
shqipetareve	클랜
webcam	웹캠
nënujor	수중
kthesat	곡선
jashtezakonisht	극도로
uinston	윈스턴
dollap	옷장
dollap	사물함
pandara	pod
koo	koo
kamerunin	카메룬
flo	flo
karzai	카르자이
aplikacionin	어플리케이션
mambo	mambo
vuaj	고통받고
qift	커플
qift	부부
suni	수니파
mohoj	거부
mohoj	부정
linus	라이너스
linus	linus
linus	리노
linus	리누스
pasaportat	여권
verbuar	눈부신
sas	sas
financime	금융
financime	자금
presje	쉼표
parser	파서
konsullatë	영사관
sgml	sgml
sopranos	소프라노
recetë	레시피
ribashkimi	동창회
funde	치마
daf	daf
ndërmjetësimi	중재
foshnjore	영아
narva	나르바
qetesi	조용히
qetesi	조용한
qetesi	평온
besimtarin	신자
modelja	모델
modelja	모형
satirën	풍자
hipokrite	위선
karrota	당근
palestra	헬스
palestra	체육관
udhëzuesi	가이드북
shoshit	체로
barishte	허브
tekno	테크노
barëra	약초
barëra	허브
xhtml	xhtml
bisedon	채팅
meditime	명상
alison	앨리슨
lumja	럭키
lumja	행운
thatësirës	가뭄
gogo	gogo
simons	시몬스
snyder	스나이더
mcmahon	맥마흔
lundrojnë	항해
paine	페인
brengat	걱정
tremujorin	분기
tremujorin	쿼터
coptuar	골절
qesin	스트라이커
diode	다이오드
shelly	셸리
daisuke	다이스케
skedarët	파일
kimikate	화학품
kimikate	화학물질
kimikate	화학
robotë	로봇
robotë	로봇과
printuar	인쇄물
printuar	인쇄
psikiatri	정신의학
tender	부드러운
heather	헤더
terminalin	터미널
gërvishtje	스크래치
pireut	피레아스
olympiacos	올림피아코스
raportimet	보고서
espoo	에스포
banana	바나나
kontrabandë	밀수
kontrabandë	밀수
moldave	몰도바어
moldave	몰도바어
travis	트레비스
travis	트래비스
namibisë	나미비아
trime	용감한
pritura	예상
huti	올빼미
huti	부엉이
keita	케이타
iken	gone
iken	떠나
iken	떠나기
arsène	아르센
mushkonja	모기
mushkonja	모기
ecc	ecc
kokainë	코카인
bjellorusisht	벨라루스어
bjellorusisht	벨라루스
feniks	피닉스
tigra	타이거즈
tigra	타이거스
tigra	호랑이
brukseli	브뤼셀
hekura	교정
cusco	쿠스코
megadeth	메가데스
miler	밀러
portofol	지갑
portofol	지갑
portofol	포트폴리오
stimul	자극
stimul	인센티브
direktiva	지시
klas	품격
sarajeve	사라예보
ekologjisë	생태주의
ekologjisë	생태학
grady	그래디
jubilar	주빌리
replay	다시보기
replay	리플레이
replay	재생
limite	한계
limite	제한
adc	adc
checksum	체크섬
boksin	복싱
oaza	오아시스
astrolog	점성술
htc	htc
klientet	클라이언트
klientet	고객
rostock	로스토크
majkell	마이클
majkell	미하엘
majkell	미카엘
ricci	리치
motorrët	엔진
kaplan	카플란
marlboro	말보로
përdhunuar	강간
shpeton	절약
shpeton	저장
shpjegoje	설명
shpjegoje	설명해
shpjegoje	설명하기
shpjegoje	설명해주세요
butona	버튼
butona	단추
wifi	와이파이
wifi	wifi
çereku	분기
çereku	쿼터
storie	이야기
storie	스토리
storie	소식
parkway	파크웨이
copyleft	카피레프트
tallen	모의
shkarkimet	다운로드
shokuar	충격
plas	케어
saudit	사우디아
kullues	배기가스
lolita	롤리타
lolita	로리타
entropia	엔트로피
metrik	지표
shinat	탈선
kombinojnë	결합
mushkonjat	모기
shpërblen	보상
tezes	이모
melodic	멜로딕
anketa	설문
anketa	설문조사
inset	삽입
malajziane	말레이시아
malajziane	말레이시아어
zgjedhësit	선거구
portaleve	포탈
portaleve	포털
apartamenti	아파트
cod	대구
dedikim	헌신
violet	바이올렛
shaminë	손수건
adrenalina	아드레날린
fallco	거짓
fallco	가짜
fallco	허위
fallco	가짜
penis	성기
penis	음경
burgess	버지스
boja	잉크
electra	엘렉트라
electra	일렉트라
përgjumur	졸려
importimin	가져오기
pantera	팬더
kanibal	카니발
fshih	숨기기
filter	필터링
filter	필터
cmimet	가격
diete	다이어트
diete	다이어트
cavour	카보우르
ingolstadt	잉골슈타트
vrasesit	암살자
vrasesit	암살단
vrasesit	암살
kingston	킹스턴
kingston	킹스톤
ert	ert
bodrumi	지하
bodrumi	지하도
jahudizmi	유대교
frensis	프랜시스
nascar	nascar
xyz	xyz
grante	보조금
gjyqeve	재판
antibiotik	항생제
merak	걱정
merak	걱정
ravana	라바
bahrein	바레인
skllavëri	노예제도
skllavëri	노예제
banket	연회장
banket	연회
temperamenti	기질
konfirmim	확인
thikat	나이프
thikat	블레이즈
thithja	섭취
thithja	흡입
rrahja	뛰고
demonë	악마
pensionist	은퇴
pensionist	퇴직
hen	암탉
champ	챔프
champ	챔피언
falimentimin	파산
novara	노바라
atlete	운동화
geoff	제프
odin	오딘
shame	부끄러운
shame	수치
shame	부끄러움
anusit	점막
liberalizimit	lib
bluz	블루스
sensorë	센서
oret	영업시간
oret	시간
rrudha	주름
rrudha	주름이
skedarë	파일
chomsky	촘스키
konvulsione	경련
lavdërim	칭찬
lavdërim	찬미
lavdërim	찬양
rrumbullaket	회전교차로
twilight	트와일라잇
twilight	황혼
utf	utf
xhorxhi	게오르기
xhorxhi	조지
xhorxhi	죠지
turistet	관광객
gemini	제미니
mohojë	거부
mohojë	부정
anketë	설문
anketë	설문조사
instalim	설비
instalim	설치
cifti	커플
cifti	부부
opsionin	옵션
kawasaki	카와사키
kawasaki	가와사키
paragjykimi	편견
gomat	타이어
katharine	캐서린
rrëmbejnë	날치기
tualet	변기
tualet	화장실
penelope	페넬로페
terezja	테레즈
suplement	보충제
suplement	보충
zip	우편번호
zip	zip
merlin	멀린
buall	버팔로
buall	버펄로
farrell	파렐
skeptikët	회의주의
prostituta	매춘부
respektoi	존경받는
respektoi	존경하는
termeti	지진
termeti	대지진
providence	프로비던스
prerës	커터
jus	jus
hartford	하트포드
hartford	하트퍼드
sbs	sbs
sheraton	쉐라톤
vonon	지연
maratonën	마라톤
sio	시오
aia	aia
imp	imp
imp	노출
roskilde	로스킬레
rodin	로댕
gladiator	검투사
ndryshkur	rusty
poshtëruese	굴욕
mondi	월요일부터
mondi	월요
mondi	먼데이
mondi	월요일
ems	ems
shpagim	구원
shpagim	회수
konvergjencës	수렴
gmt	gmt
skijim	스노보드
skijim	스키
makin	머신
makin	기계
inspirimi	영감
inspirimi	영감을
semur	아파
semur	아픈
semur	아프다
kaoru	카오루
chandler	챈들러
spenser	스펜서
boronica	블루베리
tempi	속도
tempi	페이스
inspirim	영감
inspirim	영감을
jeremia	예레미야
nisme	이니셔티브
kujdestarët	가디언즈
kujdestarët	가디언스
kujdestarët	대리인
dancer	댄서
dancer	dancer
kameleonët	카멜레온
oferte	쿠폰
tërheqjet	관광지
tërheqjet	명소
uron	소망
uron	소원
rts	rts
republikanët	공화당
bualli	버팔로
bualli	버펄로
katoliket	크루세이더
nicky	니키
dashnore	연인
dashnore	애인
tnt	tnt
dub	더빙
dyshoj	의심
dyshoj	의심스럽다
dyshoj	의심
loc	loc
keri	케리
keri	캐리
keri	캐리
enigmat	퍼즐
latex	latex
latex	라텍스
shkopinjtë	스틱스
shkopinjtë	스틱
shkopinjtë	젓가락
odesa	오데사
paradigmë	패러다임
rosat	오리
tyson	타이슨
cip	cip
përforcimet	백업
shënjestra	타겟
remixes	리믹스
civilizim	문명
paraburgim	양육
paraburgim	구류
korinthit	코린토스
karierë	경력
karierë	직업
karierë	커리어
hjuston	휴스턴
momo	모모
ent	ent
heronjte	영웅
heronjte	히어로
heronjte	히어로즈
klikime	클릭
gardianët	가디언즈
gardianët	가디언스
gardianët	대리인
suv	suv
kaosin	혼란
kaosin	혼돈
kaosin	카오스
tsv	tsv
rreshter	경사
rreshter	상사
gardhe	울타리
mbikqyr	모니터
ndyshe	달라
ndyshe	다름
ndyshe	다르다
parkimi	주차장
parkimi	주차
ngarkimin	로딩
matias	마티아스
copëzat	칩스
antibiotikë	항생제
kris	크리스
borxhliu	채무자
pilgrim	순례자
vendngjarje	장면
vendngjarje	현장
dhie	염소자리
dhie	염소
integrimeve	통합
ashensor	엘레베이터
ashensor	엘리베이터
ashensor	승강기
pluton	플루토늄
mich	mich
rrudhat	주름
rrudhat	주름이
farkëtar	대장장이
perëndimorët	서양인
amsterdami	암스테르담
bertie	버티
puro	시가
municioni	탄약
hemoragji	출혈
petalet	꽃잎
xhorxhia	조지아어
xhorxhia	조지아
busulla	나침반
kursimi	저축
kone	강아지
hajduti	도둑놈
hajduti	도둑
mcintosh	매킨토시
frenues	억제
frenues	억제제
subvencionet	보조금
subvencionet	보조금
martes	혼인
martes	결혼
brody	브로디
glasgou	글래스고
lodh	피곤한
oberhausen	오버하우젠
bijave	딸들
mikrovalët	그릴
pavetëdijshëm	무의식
krishtlindja	크리스마스
pikachu	피카츄
papagalli	앵무새
bagazh	트렁크
bagazh	trunk
miokardial	경색
korporatën	코퍼레이션
korporatën	주식회사
butësisht	부드럽게
kapitol	캐피틀
kapitol	캐피톨
kapitol	의사당
kapitol	캐피탈
mançester	맨체스터
anc	anc
paltrow	팰트로
fatkeqsisht	불행히도
crosby	크로스비
dhurimin	기부
northampton	노샘프턴
cokollate	초콜릿
cokollate	초콜렛
skanim	스캔
montgomeri	몽고메리
përshëndes	경례
ibrik	주전자
kërcënohet	위협
ndaje	공유해
ndaje	공유하기
ndaje	공유
jaipur	자이푸르
gjykoni	판단
gjykoni	판사
gardhi	담장
gardhi	울타리
kazuki	카즈키
mëkatarë	죄인
mëkatarë	죄인
byzylyk	팔찌
dhembshuri	동정
dhembshuri	연민
plumbin	총알
plumbin	탄환
ekspozim	노출
pishtari	토치
pishtari	횃불
fortifikatë	성벽
rroje	블레이즈
jepja	give
roxy	록시
amber	앰버
amber	호박
hitit	히타이트
inatin	분노
pnud	undp
beqar	싱글
beqar	단일
kryebashkiak	시장
terroristë	테러리스트
brutus	브루투스
birucat	처마
pafajësinë	무죄
mjedisorë	환경
deluxe	디럭스
tec	tec
avelinos	아벨리노
dështime	실패
dështime	고장
xhim	다짐
kova	버킷
kova	양동이
kova	버킷
kova	양동이
chevrolet	쉐보레
frenk	프랑크
frenk	프랭크
padia	기소
padia	소송
puls	맥박
puls	펄스
sfidues	챌린저
nikaraguas	니카라과
nikaraguas	니카라과의
ambicia	야망
karamele	캐러멜
karamele	캔디
karamele	사탕
aventure	어드벤처
aventure	모험
seneka	세네카
sdk	sdk
depresive	우울
plagosje	부상
mcdonnell	맥도넬
ngritjet	업그레이드
etiketat	레이블
etiketat	라벨
etiketat	태그
rezistorët	저항기
mirësevini	환영
mirësevini	환영합니다
hansel	헨젤
mitte	mitte
mjellma	백조
mjellma	스완
mjellma	백조
lutju	기도
sallam	살라미
sallam	소시지
elisabeta	엘리자베스
elisabeta	엘리사벳
vibe	vibe
xhevahire	보석
arroganca	오만
vrases	킬러
vrases	살인범
vrases	살인자
vrases	암살
vrases	암살자
simptomë	증상
simptomë	증세
ndertesa	건물
ndertesa	건축
ndertesa	빌딩
ndertesa	건물
ndertesa	건축물
ndertesa	건물들
ndertesa	빌딩
ofendim	모욕적
ofendim	모욕
ofendim	모욕을
ofendim	모욕
ndeja	party
ndeja	파티
cift	커플
cift	부부
ekuadoriane	에콰도르
fenikas	페니키아
bazalti	현무암
konsullatën	영사관
chatham	채텀
sheila	쉴라
rehati	위안
rehati	위안부
jolly	졸리
magjepsëse	매력
magjepsëse	화려한
magjepsëse	매혹적인
magjepsëse	매력적인
magjepsëse	매력
urrej	증오
urrej	혐오
fluturoj	날아라
fluturoj	플라이
fluturoj	flying
fluturoj	플라잉
fluturoj	날아라
fluturoj	비행
lëre	떠나
lëre	떠나기
shkaterrimi	파괴
bridgestone	브리지스톤
amp	증폭
amp	amp
amp	증폭기
promenade	산책로
muhabet	대화하기
muhabet	대화
takohemi	만나
sprint	sprint
sprint	스프린트
kosit	요구르트
pezullimi	서스펜션
pezullimi	현수막
pezullimi	현수
lamtumire	작별
auditorium	오디토리움
karmen	카르멘
mbijetoj	생존
mbijetoj	살아남은
mbijetoj	생존
mbijetoj	살아남기
elvisi	elvis
elvisi	엘비스
soja	대두
lejo	허용
lejo	허용하기
daisy	데이지
ecb	ecb
animator	애니메이터
këlyshët	컵스
sichuan	쓰촨
përbindësha	괴물
përbindësha	몬스터
përbindësha	몬스터즈
lash	씻기
lash	씻어
angus	앵거스
shege	석류
nejse	어쨌든
nejse	어쨌거나
nejse	무엇이든지
nejse	무엇이든
nejse	whatever
rrëmbim	납치
rrëmbim	납치
cobra	코브라
millard	밀러드
shfuqizoi	폐지됨
ahiret	내세
çante	배낭
cordoba	코르도바
luleshtrydhe	딸기
luleshtrydhe	딸기
lidia	리디아
maca	고양이
mjere	misery
pirun	포크
tranzite	트랜싯
tranzite	환승
poni	포니
praktikant	인턴
bashkëbisedim	대화하기
bashkëbisedim	대화
ndezjen	점화
përvjetori	기념일
imo	imo
flluska	거품
flluska	거품
flluska	버블
horusi	호루스
walcott	월컷
dëfrim	놀이
