категорія	kategória
вигравати	nyerő
богородице	üdvözlégy
богородице	éljen
насолоджується	élvezi
лукулл	lucullus
петіт	petite
розенбаум	rosenbaum
орр	orr
кулідж	coolidge
книгарню	könyvesboltban
книгарню	könyvesbolt
централізований	központosított
вимагаємо	akarsz
вимагаємо	akar
вимагаємо	akarod
вимагаємо	akarom
отруїв	megmérgezték
отруїв	mérgezett
непальська	nepáli
хлорофіл	klorofill
алонзо	alonzo
герст	hurst
дарфур	darfur
джорді	jordy
хуань	huan
гельзенкірхен	gelsenkirchen
шарма	sharma
абіджан	abidjan
яшма	jasper
песимізм	pesszimizmus
муньйос	muñoz
жебраки	rászoruló
чхве	choi
бродерік	broderick
скайвокер	skywalker
шопрон	sopron
стараються	megvédeni
ченнінг	channing
кастор	castor
ерг	erg
орігамі	origami
послід	ürülék
чарлстон	charleston
пікерінг	pickering
готово	kész
пелтроу	paltrow
вірила	hittem
вірила	hitte
йос	jos
ренін	renin
васіле	vasile
скейт	korcsolyázni
кессі	cassie
метаболіти	metabolit
метаболіти	metabolitok
кокер	cocker
кальтаніссетта	caltanissetta
барвистий	színes
морелло	morello
тойо	toyo
айронс	irons
чатем	chatham
рогівка	szaruhártya
парашути	ejtőernyő
роксі	roxy
пригадав	emlékezett
воші	tetű
феєрія	tudatlan
феєрія	tudatlanság
орхан	orhan
сестричка	sis
такса	tacskó
спазм	görcs
дуала	douala
чемно	udvariasság
панчо	pancho
розкажіть	mondd
прісцилла	priscilla
ейфелева	eiffel
мучити	zaklatni
коанда	coandă
сканера	szkenner
дізраелі	disraeli
стоматолога	fogorvos
клітинка	cella
клітинка	sejt
юніс	eunice
кована	hamisított
електростатичний	elektrosztatikus
гавайська	hawaii
джюнейт	cüneyt
шелтон	shelton
ікеда	ikeda
антігона	antigone
межовий	borderline
персіваль	percival
тригонометрія	trigonometria
повзуча	kúszik
фабіана	fabiana
терр	terre
пропуски	hiányosságok
саку	saku
рукоділля	varrni
брас	mellúszás
поважна	ünnepélyesen
поважна	ünnepélyes
галіт	kősó
потопити	elsüllyed
яро	jaro
пеніцилін	penicillin
фішка	izé
фішка	dolog
фішка	érme
стайлз	stiles
момо	momo
пла	pla
фактура	bill
фактура	számla
мару	maru
деж	dej
грегуар	grégoire
корпоративному	társaságok
корпоративному	vállalatok
корпоративному	cégek
франкен	franken
ерман	erman
голодна	éhes
єменський	jemeni
отеро	otero
заполонили	söpörni
едем	eden
окадзакі	okazaki
метанол	metanol
варбург	warburg
перевернути	flip
знижок	kompromittáló
побачиш	kang
глісон	gleason
гнилі	romlott
гнилі	rohadt
корнелл	cornell
бовен	bowen
епілепсія	epilepszia
епілепсія	epilepsziás
дивимося	élvezi
дивимося	élvezem
палаючі	lángoló
гватемальський	guatemalai
талон	karom
відокремленим	levált
вайлер	weiler
шалена	durván
шалена	durva
шалена	kemény
шалена	brutális
ммм	mmm
мачете	machete
слина	nyál
лактози	intolerancia
чарлтон	charlton
емоція	érzelmek
емоція	érzelem
задушити	bűnbánatot
шпинат	spenót
шербур	cherbourg
койот	prérifarkas
чалмерс	chalmers
поводитись	viselkedj
гальвані	galvani
верроккйо	verrocchio
гаттон	hutton
гармонійні	harmonikus
компетентний	hozzáértő
компетентний	illetékes
кемпе	kempe
фонограм	hangfelvételek
волонтера	önkéntes
фенол	fenol
міко	mikó
справлятися	megbirkózni
підкатегорію	alkategória
ніжку	lábat
ніжку	lábát
ніжку	láb
схованку	búvóhely
схованку	rejtekhely
кернс	cairns
ріган	regan
тасманійський	tasmán
нейтронна	neutron
прилетіли	repült
прилетіли	jött
ріна	rina
блумфілд	bloomfield
мітте	mitte
субтитрів	felirat
субтитрів	alcím
хам	cham
ауреліо	aurelio
менелай	menelaosz
карстен	karsten
карстен	carsten
костнер	costner
веспрем	veszprém
травневі	may
травневі	május
травневі	májusi
травневі	májusban
тротуар	járdán
тротуар	járda
арманьяк	armagnac
блаженні	áldott
регул	regulus
спливають	felemelkedni
пензлі	kefe
негр	néger
уеда	ueda
рукостискання	kézfogás
гарпун	szigony
вухатий	fülű
експериментували	kísérletezett
суур	suur
коу	coe
благословіння	áldás
благословіння	áldást
імпеданс	impedancia
нещасним	nyomorult
нещасним	nyomorúságos
дюрен	düren
туссен	toussaint
пробуджується	felébred
чарівності	báj
підписка	előfizetés
роблес	robles
діснейленд	disneyland
паласіос	palacios
телекомунікаційний	távközlés
телекомунікаційний	távközlési
лауда	lauda
конор	conor
енарес	henares
витерти	törlés
розалін	rosalyn
ерен	eren
обережні	óvatosan
обережні	óvatos
треві	trevi
астер	astaire
галловей	galloway
андрос	andros
філіпе	filipe
монтойя	montoya
зацікавило	érdeklődő
зацікавило	érdekel
зацікавило	érdekelt
зацікавило	érdekelne
зацікавило	érdeklődni
герань	muskátli
гейзер	gejzír
біллінгс	billings
цигарки	cigi
цигарки	cigarettát
цигарки	cigaretta
цигарки	cigi
цигарки	cigi
цигарки	cigaretta
кова	cova
циклоп	küklopsz
роздати	rajzolni
роздати	sorsolás
роздати	rajzol
роздати	döntetlen
лімфи	nyirok
патогенів	kórokozók
пака	paka
покоях	chambers
пожежник	tűzoltó
дратувати	irritálja
ваєт	wyeth
шопенгауер	schopenhauer
шліман	schliemann
подружки	barátnők
подружки	barátnő
ланца	lanza
арафат	arafat
селлерс	eladók
елегантність	elegancia
патагонія	patagonia
барнард	barnard
кейл	cale
солана	solana
евтаназії	eutanázia
кондо	kondo
холостяк	agglegény
холостяк	nőtlen
немовлята	csecsemők
немовлята	babák
немовлята	csecsemők
теллер	teller
цзє	jie
теки	mappák
байкери	motorosok
дьє	dieu
естерсунд	östersund
квазар	kvazár
флоріс	floris
чосер	chaucer
токантінс	tocantins
парочка	pár
офелія	ophelia
розповсюдити	előmozdítása
помпоній	pomponius
нечисті	tisztátalan
ціанід	cianid
бігунів	futók
вибухне	felrobban
сеута	ceuta
патрулюють	járőrök
патрулюють	őrjárat
усадка	zsugorodás
ніло	nilo
тегусігальпа	tegucigalpa
побажали	kívánta
побажали	kívántam
яннік	yannick
карвалью	carvalho
візерспун	witherspoon
підключитися	kapcsolódás
підключитися	kapcsolatot
дюрас	duras
неймар	neymar
рахує	számít
ефраїм	ephraim
фруктоза	fruktóz
барух	baruch
сучасно	modern
сучасно	korszerű
спок	spock
вайль	weill
інвестиційну	felhalmozódik
радіоведучі	műsorszolgáltatók
хвар	hvar
ввімкнено	engedélyezve
інтерпол	interpol
гейгера	geiger
цвікау	zwickau
бандар	bandar
рахував	tette
послухав	hallgatott
послухав	hallgatta
збалансований	kiegyensúlyozott
тії	tilly
фашист	fasiszta
салазар	salazar
самітник	remete
пластівці	gabona
пластівці	zabos
пластівці	zab
макгілл	mcgill
гваделупи	guadeloupe
гортань	gége
комунікатор	kommunikátor
